Time,Node_ID,Rel_ID,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_Is_Infected,B_Is_Infected,Did_Use_Condom,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
13,1,66,629,1566,MALE,FEMALE,35.817,49.2163,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,111,1078,5924,MALE,FEMALE,28.1499,45.2454,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,76,1305,3065,MALE,FEMALE,46.0621,19.8918,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,77,1359,3066,MALE,FEMALE,37.8644,41.5852,0,1,0,1,1,0,0,0,0,-1,-1,0,0
13,1,88,1366,5229,MALE,FEMALE,49.7366,48.3632,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,112,1835,6598,MALE,FEMALE,21.219,32.8464,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,78,2020,4384,MALE,FEMALE,24.4936,18.1904,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,89,2178,5258,MALE,FEMALE,44.4583,28.0127,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,3,2559,2640,MALE,FEMALE,27.4631,28.8904,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,60,2603,1199,MALE,FEMALE,27.3813,43.2809,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,15,2771,7510,MALE,FEMALE,52.57,50.1584,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,15,2771,7510,MALE,FEMALE,52.57,50.1584,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,100,2804,4843,MALE,FEMALE,27.7011,41.6423,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,79,2811,5729,MALE,FEMALE,34.8283,21.3454,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,67,2934,2179,MALE,FEMALE,35.9333,52.283,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,121,3016,2851,MALE,FEMALE,44.3679,23.8235,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,122,3032,4029,MALE,FEMALE,23.4084,23.49,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,113,3176,8385,MALE,FEMALE,38.4331,22.151,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,68,3813,2206,MALE,FEMALE,31.6774,41.1784,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,69,4019,2328,MALE,FEMALE,34.1766,16.2716,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,114,4041,2949,MALE,FEMALE,47.1964,45.8604,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,101,4053,5639,MALE,FEMALE,28.1216,47.1462,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,70,4116,4545,MALE,FEMALE,36.3578,51.3927,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,70,4116,4545,MALE,FEMALE,36.3578,51.3927,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,115,4178,5228,MALE,FEMALE,32.4469,15.9703,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,61,4332,1997,MALE,FEMALE,19.1245,38.6425,0,0,0,1,1,0,0,0,0,-1,-1,0,0
