Time,NodeID,AgeYears,IndividualProp=StudyGroups,HasClinicalSymptoms,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever
21,3,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
21,3,2, arm1, F,0,0,0,0,0,0,0,0,0,0
21,3,2, arm1, T,0,0,0,0,0,0,0,0,0,0
21,3,2, arm2, F,0,0,0,0,0,0,0,0,0,0
21,3,2, arm2, T,0,0,0,0,0,0,0,0,0,0
21,3,2, arm3, F,0,0,0,0,0,0,0,0,0,0
21,3,2, arm3, T,0,0,0,0,0,0,0,0,0,0
21,3,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
21,3,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
21,3,10, arm1, F,0,0,0,0,0,0,0,0,0,0
21,3,10, arm1, T,0,0,0,0,0,0,0,0,0,0
21,3,10, arm2, F,0,0,0,0,0,0,0,0,0,0
21,3,10, arm2, T,0,0,0,0,0,0,0,0,0,0
21,3,10, arm3, F,3026,0,0,0,0,0,0,0,0,0
21,3,10, arm3, T,0,0,0,0,0,0,0,0,0,0
21,3,10, not_selected, F,6971,0,0,0,0,0,0,0,0,0
21,3,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
21,3,100, arm1, F,0,0,0,0,0,0,0,0,0,0
21,3,100, arm1, T,0,0,0,0,0,0,0,0,0,0
21,3,100, arm2, F,0,0,0,0,0,0,0,0,0,0
21,3,100, arm2, T,0,0,0,0,0,0,0,0,0,0
21,3,100, arm3, F,3083,0,0,0,0,0,0,0,0,0
21,3,100, arm3, T,0,0,0,0,0,0,0,0,0,0
21,3,100, not_selected, F,6920,0,0,0,0,0,0,0,0,0
21,3,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
21,4,0, arm1, F,0,0,0,0,0,0,0,0,0,0
21,4,0, arm1, T,0,0,0,0,0,0,0,0,0,0
21,4,0, arm2, F,0,0,0,0,0,0,0,0,0,0
21,4,0, arm2, T,0,0,0,0,0,0,0,0,0,0
21,4,0, arm3, F,0,0,0,0,0,0,0,0,0,0
21,4,0, arm3, T,0,0,0,0,0,0,0,0,0,0
21,4,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
21,4,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
21,4,2, arm1, F,0,0,0,0,0,0,0,0,0,0
21,4,2, arm1, T,0,0,0,0,0,0,0,0,0,0
21,4,2, arm2, F,0,0,0,0,0,0,0,0,0,0
21,4,2, arm2, T,0,0,0,0,0,0,0,0,0,0
21,4,2, arm3, F,0,0,0,0,0,0,0,0,0,0
21,4,2, arm3, T,0,0,0,0,0,0,0,0,0,0
21,4,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
21,4,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
21,4,10, arm1, F,0,0,0,0,0,0,0,0,0,0
21,4,10, arm1, T,0,0,0,0,0,0,0,0,0,0
21,4,10, arm2, F,0,0,0,0,0,0,0,0,0,0
21,4,10, arm2, T,0,0,0,0,0,0,0,0,0,0
21,4,10, arm3, F,0,0,0,0,0,0,0,0,0,0
21,4,10, arm3, T,0,0,0,0,0,0,0,0,0,0
21,4,10, not_selected, F,10123,0,0,0,0,0,0,0,0,0
21,4,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
21,4,100, arm1, F,0,0,0,0,0,0,0,0,0,0
21,4,100, arm1, T,0,0,0,0,0,0,0,0,0,0
21,4,100, arm2, F,0,0,0,0,0,0,0,0,0,0
21,4,100, arm2, T,0,0,0,0,0,0,0,0,0,0
21,4,100, arm3, F,0,0,0,0,0,0,0,0,0,0
21,4,100, arm3, T,0,0,0,0,0,0,0,0,0,0
21,4,100, not_selected, F,9877,0,0,0,0,0,0,0,0,0
21,4,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,1,0, arm1, F,0,0,0,0,0,0,0,0,0,0
22,1,0, arm1, T,0,0,0,0,0,0,0,0,0,0
22,1,0, arm2, F,0,0,0,0,0,0,0,0,0,0
22,1,0, arm2, T,0,0,0,0,0,0,0,0,0,0
22,1,0, arm3, F,0,0,0,0,0,0,0,0,0,0
22,1,0, arm3, T,0,0,0,0,0,0,0,0,0,0
22,1,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
22,1,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,1,2, arm1, F,0,0,0,0,0,0,0,0,0,0
22,1,2, arm1, T,0,0,0,0,0,0,0,0,0,0
22,1,2, arm2, F,0,0,0,0,0,0,0,0,0,0
22,1,2, arm2, T,0,0,0,0,0,0,0,0,0,0
22,1,2, arm3, F,0,0,0,0,0,0,0,0,0,0
22,1,2, arm3, T,0,0,0,0,0,0,0,0,0,0
22,1,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
22,1,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,1,10, arm1, F,1060,0,0,0,0,0,0,0,0,0
22,1,10, arm1, T,0,0,0,0,0,0,0,0,0,0
22,1,10, arm2, F,0,0,0,0,0,0,0,0,0,0
22,1,10, arm2, T,0,0,0,0,0,0,0,0,0,0
22,1,10, arm3, F,0,0,0,0,0,0,0,0,0,0
22,1,10, arm3, T,0,0,0,0,0,0,0,0,0,0
22,1,10, not_selected, F,9116,0,0,0,0,0,0,0,0,0
22,1,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,1,100, arm1, F,993,0,0,0,0,0,0,0,0,0
22,1,100, arm1, T,0,0,0,0,0,0,0,0,0,0
22,1,100, arm2, F,0,0,0,0,0,0,0,0,0,0
22,1,100, arm2, T,0,0,0,0,0,0,0,0,0,0
22,1,100, arm3, F,0,0,0,0,0,0,0,0,0,0
22,1,100, arm3, T,0,0,0,0,0,0,0,0,0,0
22,1,100, not_selected, F,8831,0,0,0,0,0,0,0,0,0
22,1,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,2,0, arm1, F,0,0,0,0,0,0,0,0,0,0
22,2,0, arm1, T,0,0,0,0,0,0,0,0,0,0
22,2,0, arm2, F,0,0,0,0,0,0,0,0,0,0
22,2,0, arm2, T,0,0,0,0,0,0,0,0,0,0
22,2,0, arm3, F,0,0,0,0,0,0,0,0,0,0
22,2,0, arm3, T,0,0,0,0,0,0,0,0,0,0
22,2,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
22,2,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,2,2, arm1, F,0,0,0,0,0,0,0,0,0,0
22,2,2, arm1, T,0,0,0,0,0,0,0,0,0,0
22,2,2, arm2, F,0,0,0,0,0,0,0,0,0,0
22,2,2, arm2, T,0,0,0,0,0,0,0,0,0,0
22,2,2, arm3, F,0,0,0,0,0,0,0,0,0,0
22,2,2, arm3, T,0,0,0,0,0,0,0,0,0,0
22,2,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
22,2,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,2,10, arm1, F,0,0,0,0,0,0,0,0,0,0
22,2,10, arm1, T,0,0,0,0,0,0,0,0,0,0
22,2,10, arm2, F,1968,0,0,0,0,0,0,0,0,0
22,2,10, arm2, T,0,0,0,0,0,0,0,0,0,0
22,2,10, arm3, F,0,0,0,0,0,0,0,0,0,0
22,2,10, arm3, T,0,0,0,0,0,0,0,0,0,0
22,2,10, not_selected, F,8052,0,0,0,0,0,0,0,0,0
22,2,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,2,100, arm1, F,0,0,0,0,0,0,0,0,0,0
22,2,100, arm1, T,0,0,0,0,0,0,0,0,0,0
22,2,100, arm2, F,2004,0,0,0,0,0,0,0,0,0
22,2,100, arm2, T,0,0,0,0,0,0,0,0,0,0
22,2,100, arm3, F,0,0,0,0,0,0,0,0,0,0
22,2,100, arm3, T,0,0,0,0,0,0,0,0,0,0
22,2,100, not_selected, F,7976,0,0,0,0,0,0,0,0,0
22,2,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,3,0, arm1, F,0,0,0,0,0,0,0,0,0,0
22,3,0, arm1, T,0,0,0,0,0,0,0,0,0,0
22,3,0, arm2, F,0,0,0,0,0,0,0,0,0,0
22,3,0, arm2, T,0,0,0,0,0,0,0,0,0,0
22,3,0, arm3, F,0,0,0,0,0,0,0,0,0,0
22,3,0, arm3, T,0,0,0,0,0,0,0,0,0,0
22,3,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
22,3,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,3,2, arm1, F,0,0,0,0,0,0,0,0,0,0
22,3,2, arm1, T,0,0,0,0,0,0,0,0,0,0
22,3,2, arm2, F,0,0,0,0,0,0,0,0,0,0
22,3,2, arm2, T,0,0,0,0,0,0,0,0,0,0
22,3,2, arm3, F,0,0,0,0,0,0,0,0,0,0
22,3,2, arm3, T,0,0,0,0,0,0,0,0,0,0
22,3,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
22,3,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,3,10, arm1, F,0,0,0,0,0,0,0,0,0,0
22,3,10, arm1, T,0,0,0,0,0,0,0,0,0,0
22,3,10, arm2, F,0,0,0,0,0,0,0,0,0,0
22,3,10, arm2, T,0,0,0,0,0,0,0,0,0,0
22,3,10, arm3, F,3026,0,0,0,0,0,0,0,0,0
22,3,10, arm3, T,0,0,0,0,0,0,0,0,0,0
22,3,10, not_selected, F,6971,0,0,0,0,0,0,0,0,0
22,3,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,3,100, arm1, F,0,0,0,0,0,0,0,0,0,0
22,3,100, arm1, T,0,0,0,0,0,0,0,0,0,0
22,3,100, arm2, F,0,0,0,0,0,0,0,0,0,0
22,3,100, arm2, T,0,0,0,0,0,0,0,0,0,0
22,3,100, arm3, F,3083,0,0,0,0,0,0,0,0,0
22,3,100, arm3, T,0,0,0,0,0,0,0,0,0,0
22,3,100, not_selected, F,6920,0,0,0,0,0,0,0,0,0
22,3,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,4,0, arm1, F,0,0,0,0,0,0,0,0,0,0
22,4,0, arm1, T,0,0,0,0,0,0,0,0,0,0
22,4,0, arm2, F,0,0,0,0,0,0,0,0,0,0
22,4,0, arm2, T,0,0,0,0,0,0,0,0,0,0
22,4,0, arm3, F,0,0,0,0,0,0,0,0,0,0
22,4,0, arm3, T,0,0,0,0,0,0,0,0,0,0
22,4,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
22,4,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,4,2, arm1, F,0,0,0,0,0,0,0,0,0,0
22,4,2, arm1, T,0,0,0,0,0,0,0,0,0,0
22,4,2, arm2, F,0,0,0,0,0,0,0,0,0,0
22,4,2, arm2, T,0,0,0,0,0,0,0,0,0,0
22,4,2, arm3, F,0,0,0,0,0,0,0,0,0,0
22,4,2, arm3, T,0,0,0,0,0,0,0,0,0,0
22,4,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
22,4,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,4,10, arm1, F,0,0,0,0,0,0,0,0,0,0
22,4,10, arm1, T,0,0,0,0,0,0,0,0,0,0
22,4,10, arm2, F,0,0,0,0,0,0,0,0,0,0
22,4,10, arm2, T,0,0,0,0,0,0,0,0,0,0
22,4,10, arm3, F,0,0,0,0,0,0,0,0,0,0
22,4,10, arm3, T,0,0,0,0,0,0,0,0,0,0
22,4,10, not_selected, F,10123,0,0,0,0,0,0,0,0,0
22,4,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
22,4,100, arm1, F,0,0,0,0,0,0,0,0,0,0
22,4,100, arm1, T,0,0,0,0,0,0,0,0,0,0
22,4,100, arm2, F,0,0,0,0,0,0,0,0,0,0
22,4,100, arm2, T,0,0,0,0,0,0,0,0,0,0
22,4,100, arm3, F,0,0,0,0,0,0,0,0,0,0
22,4,100, arm3, T,0,0,0,0,0,0,0,0,0,0
22,4,100, not_selected, F,9877,0,0,0,0,0,0,0,0,0
22,4,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,1,0, arm1, F,0,0,0,0,0,0,0,0,0,0
23,1,0, arm1, T,0,0,0,0,0,0,0,0,0,0
23,1,0, arm2, F,0,0,0,0,0,0,0,0,0,0
23,1,0, arm2, T,0,0,0,0,0,0,0,0,0,0
23,1,0, arm3, F,0,0,0,0,0,0,0,0,0,0
23,1,0, arm3, T,0,0,0,0,0,0,0,0,0,0
23,1,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
23,1,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,1,2, arm1, F,0,0,0,0,0,0,0,0,0,0
23,1,2, arm1, T,0,0,0,0,0,0,0,0,0,0
23,1,2, arm2, F,0,0,0,0,0,0,0,0,0,0
23,1,2, arm2, T,0,0,0,0,0,0,0,0,0,0
23,1,2, arm3, F,0,0,0,0,0,0,0,0,0,0
23,1,2, arm3, T,0,0,0,0,0,0,0,0,0,0
23,1,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
23,1,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,1,10, arm1, F,1060,0,0,0,0,0,0,0,0,0
23,1,10, arm1, T,0,0,0,0,0,0,0,0,0,0
23,1,10, arm2, F,0,0,0,0,0,0,0,0,0,0
23,1,10, arm2, T,0,0,0,0,0,0,0,0,0,0
23,1,10, arm3, F,0,0,0,0,0,0,0,0,0,0
23,1,10, arm3, T,0,0,0,0,0,0,0,0,0,0
23,1,10, not_selected, F,9116,0,0,0,0,0,0,0,0,0
23,1,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,1,100, arm1, F,993,0,0,0,0,0,0,0,0,0
23,1,100, arm1, T,0,0,0,0,0,0,0,0,0,0
23,1,100, arm2, F,0,0,0,0,0,0,0,0,0,0
23,1,100, arm2, T,0,0,0,0,0,0,0,0,0,0
23,1,100, arm3, F,0,0,0,0,0,0,0,0,0,0
23,1,100, arm3, T,0,0,0,0,0,0,0,0,0,0
23,1,100, not_selected, F,8831,0,0,0,0,0,0,0,0,0
23,1,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,2,0, arm1, F,0,0,0,0,0,0,0,0,0,0
23,2,0, arm1, T,0,0,0,0,0,0,0,0,0,0
23,2,0, arm2, F,0,0,0,0,0,0,0,0,0,0
23,2,0, arm2, T,0,0,0,0,0,0,0,0,0,0
23,2,0, arm3, F,0,0,0,0,0,0,0,0,0,0
23,2,0, arm3, T,0,0,0,0,0,0,0,0,0,0
23,2,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
23,2,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,2,2, arm1, F,0,0,0,0,0,0,0,0,0,0
23,2,2, arm1, T,0,0,0,0,0,0,0,0,0,0
23,2,2, arm2, F,0,0,0,0,0,0,0,0,0,0
23,2,2, arm2, T,0,0,0,0,0,0,0,0,0,0
23,2,2, arm3, F,0,0,0,0,0,0,0,0,0,0
23,2,2, arm3, T,0,0,0,0,0,0,0,0,0,0
23,2,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
23,2,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,2,10, arm1, F,0,0,0,0,0,0,0,0,0,0
23,2,10, arm1, T,0,0,0,0,0,0,0,0,0,0
23,2,10, arm2, F,1968,0,0,0,0,0,0,0,0,0
23,2,10, arm2, T,0,0,0,0,0,0,0,0,0,0
23,2,10, arm3, F,0,0,0,0,0,0,0,0,0,0
23,2,10, arm3, T,0,0,0,0,0,0,0,0,0,0
23,2,10, not_selected, F,8052,0,0,0,0,0,0,0,0,0
23,2,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,2,100, arm1, F,0,0,0,0,0,0,0,0,0,0
23,2,100, arm1, T,0,0,0,0,0,0,0,0,0,0
23,2,100, arm2, F,2004,0,0,0,0,0,0,0,0,0
23,2,100, arm2, T,0,0,0,0,0,0,0,0,0,0
23,2,100, arm3, F,0,0,0,0,0,0,0,0,0,0
23,2,100, arm3, T,0,0,0,0,0,0,0,0,0,0
23,2,100, not_selected, F,7976,0,0,0,0,0,0,0,0,0
23,2,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,3,0, arm1, F,0,0,0,0,0,0,0,0,0,0
23,3,0, arm1, T,0,0,0,0,0,0,0,0,0,0
23,3,0, arm2, F,0,0,0,0,0,0,0,0,0,0
23,3,0, arm2, T,0,0,0,0,0,0,0,0,0,0
23,3,0, arm3, F,0,0,0,0,0,0,0,0,0,0
23,3,0, arm3, T,0,0,0,0,0,0,0,0,0,0
23,3,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
23,3,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,3,2, arm1, F,0,0,0,0,0,0,0,0,0,0
23,3,2, arm1, T,0,0,0,0,0,0,0,0,0,0
23,3,2, arm2, F,0,0,0,0,0,0,0,0,0,0
23,3,2, arm2, T,0,0,0,0,0,0,0,0,0,0
23,3,2, arm3, F,0,0,0,0,0,0,0,0,0,0
23,3,2, arm3, T,0,0,0,0,0,0,0,0,0,0
23,3,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
23,3,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,3,10, arm1, F,0,0,0,0,0,0,0,0,0,0
23,3,10, arm1, T,0,0,0,0,0,0,0,0,0,0
23,3,10, arm2, F,0,0,0,0,0,0,0,0,0,0
23,3,10, arm2, T,0,0,0,0,0,0,0,0,0,0
23,3,10, arm3, F,3026,0,0,0,0,0,0,0,0,0
23,3,10, arm3, T,0,0,0,0,0,0,0,0,0,0
23,3,10, not_selected, F,6971,0,0,0,0,0,0,0,0,0
23,3,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,3,100, arm1, F,0,0,0,0,0,0,0,0,0,0
23,3,100, arm1, T,0,0,0,0,0,0,0,0,0,0
23,3,100, arm2, F,0,0,0,0,0,0,0,0,0,0
23,3,100, arm2, T,0,0,0,0,0,0,0,0,0,0
23,3,100, arm3, F,3083,0,0,0,0,0,0,0,0,0
23,3,100, arm3, T,0,0,0,0,0,0,0,0,0,0
23,3,100, not_selected, F,6920,0,0,0,0,0,0,0,0,0
23,3,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,4,0, arm1, F,0,0,0,0,0,0,0,0,0,0
23,4,0, arm1, T,0,0,0,0,0,0,0,0,0,0
23,4,0, arm2, F,0,0,0,0,0,0,0,0,0,0
23,4,0, arm2, T,0,0,0,0,0,0,0,0,0,0
23,4,0, arm3, F,0,0,0,0,0,0,0,0,0,0
23,4,0, arm3, T,0,0,0,0,0,0,0,0,0,0
23,4,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
23,4,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,4,2, arm1, F,0,0,0,0,0,0,0,0,0,0
23,4,2, arm1, T,0,0,0,0,0,0,0,0,0,0
23,4,2, arm2, F,0,0,0,0,0,0,0,0,0,0
23,4,2, arm2, T,0,0,0,0,0,0,0,0,0,0
23,4,2, arm3, F,0,0,0,0,0,0,0,0,0,0
23,4,2, arm3, T,0,0,0,0,0,0,0,0,0,0
23,4,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
23,4,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,4,10, arm1, F,0,0,0,0,0,0,0,0,0,0
23,4,10, arm1, T,0,0,0,0,0,0,0,0,0,0
23,4,10, arm2, F,0,0,0,0,0,0,0,0,0,0
23,4,10, arm2, T,0,0,0,0,0,0,0,0,0,0
23,4,10, arm3, F,0,0,0,0,0,0,0,0,0,0
23,4,10, arm3, T,0,0,0,0,0,0,0,0,0,0
23,4,10, not_selected, F,10123,0,0,0,0,0,0,0,0,0
23,4,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
23,4,100, arm1, F,0,0,0,0,0,0,0,0,0,0
23,4,100, arm1, T,0,0,0,0,0,0,0,0,0,0
23,4,100, arm2, F,0,0,0,0,0,0,0,0,0,0
23,4,100, arm2, T,0,0,0,0,0,0,0,0,0,0
23,4,100, arm3, F,0,0,0,0,0,0,0,0,0,0
23,4,100, arm3, T,0,0,0,0,0,0,0,0,0,0
23,4,100, not_selected, F,9877,0,0,0,0,0,0,0,0,0
23,4,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,1,0, arm1, F,0,0,0,0,0,0,0,0,0,0
24,1,0, arm1, T,0,0,0,0,0,0,0,0,0,0
24,1,0, arm2, F,0,0,0,0,0,0,0,0,0,0
24,1,0, arm2, T,0,0,0,0,0,0,0,0,0,0
24,1,0, arm3, F,0,0,0,0,0,0,0,0,0,0
24,1,0, arm3, T,0,0,0,0,0,0,0,0,0,0
24,1,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
24,1,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,1,2, arm1, F,0,0,0,0,0,0,0,0,0,0
24,1,2, arm1, T,0,0,0,0,0,0,0,0,0,0
24,1,2, arm2, F,0,0,0,0,0,0,0,0,0,0
24,1,2, arm2, T,0,0,0,0,0,0,0,0,0,0
24,1,2, arm3, F,0,0,0,0,0,0,0,0,0,0
24,1,2, arm3, T,0,0,0,0,0,0,0,0,0,0
24,1,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
24,1,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,1,10, arm1, F,1060,0,0,0,0,0,0,0,0,0
24,1,10, arm1, T,0,0,0,0,0,0,0,0,0,0
24,1,10, arm2, F,0,0,0,0,0,0,0,0,0,0
24,1,10, arm2, T,0,0,0,0,0,0,0,0,0,0
24,1,10, arm3, F,0,0,0,0,0,0,0,0,0,0
24,1,10, arm3, T,0,0,0,0,0,0,0,0,0,0
24,1,10, not_selected, F,9116,0,0,0,0,0,0,0,0,0
24,1,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,1,100, arm1, F,993,0,0,0,0,0,0,0,0,0
24,1,100, arm1, T,0,0,0,0,0,0,0,0,0,0
24,1,100, arm2, F,0,0,0,0,0,0,0,0,0,0
24,1,100, arm2, T,0,0,0,0,0,0,0,0,0,0
24,1,100, arm3, F,0,0,0,0,0,0,0,0,0,0
24,1,100, arm3, T,0,0,0,0,0,0,0,0,0,0
24,1,100, not_selected, F,8831,0,0,0,0,0,0,0,0,0
24,1,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,2,0, arm1, F,0,0,0,0,0,0,0,0,0,0
24,2,0, arm1, T,0,0,0,0,0,0,0,0,0,0
24,2,0, arm2, F,0,0,0,0,0,0,0,0,0,0
24,2,0, arm2, T,0,0,0,0,0,0,0,0,0,0
24,2,0, arm3, F,0,0,0,0,0,0,0,0,0,0
24,2,0, arm3, T,0,0,0,0,0,0,0,0,0,0
24,2,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
24,2,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,2,2, arm1, F,0,0,0,0,0,0,0,0,0,0
24,2,2, arm1, T,0,0,0,0,0,0,0,0,0,0
24,2,2, arm2, F,0,0,0,0,0,0,0,0,0,0
24,2,2, arm2, T,0,0,0,0,0,0,0,0,0,0
24,2,2, arm3, F,0,0,0,0,0,0,0,0,0,0
24,2,2, arm3, T,0,0,0,0,0,0,0,0,0,0
24,2,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
24,2,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,2,10, arm1, F,0,0,0,0,0,0,0,0,0,0
24,2,10, arm1, T,0,0,0,0,0,0,0,0,0,0
24,2,10, arm2, F,1968,0,0,0,0,0,0,0,0,0
24,2,10, arm2, T,0,0,0,0,0,0,0,0,0,0
24,2,10, arm3, F,0,0,0,0,0,0,0,0,0,0
24,2,10, arm3, T,0,0,0,0,0,0,0,0,0,0
24,2,10, not_selected, F,8052,0,0,0,0,0,0,0,0,0
24,2,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,2,100, arm1, F,0,0,0,0,0,0,0,0,0,0
24,2,100, arm1, T,0,0,0,0,0,0,0,0,0,0
24,2,100, arm2, F,2004,0,0,0,0,0,0,0,0,0
24,2,100, arm2, T,0,0,0,0,0,0,0,0,0,0
24,2,100, arm3, F,0,0,0,0,0,0,0,0,0,0
24,2,100, arm3, T,0,0,0,0,0,0,0,0,0,0
24,2,100, not_selected, F,7976,0,0,0,0,0,0,0,0,0
24,2,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,3,0, arm1, F,0,0,0,0,0,0,0,0,0,0
24,3,0, arm1, T,0,0,0,0,0,0,0,0,0,0
24,3,0, arm2, F,0,0,0,0,0,0,0,0,0,0
24,3,0, arm2, T,0,0,0,0,0,0,0,0,0,0
24,3,0, arm3, F,0,0,0,0,0,0,0,0,0,0
24,3,0, arm3, T,0,0,0,0,0,0,0,0,0,0
24,3,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
24,3,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,3,2, arm1, F,0,0,0,0,0,0,0,0,0,0
24,3,2, arm1, T,0,0,0,0,0,0,0,0,0,0
24,3,2, arm2, F,0,0,0,0,0,0,0,0,0,0
24,3,2, arm2, T,0,0,0,0,0,0,0,0,0,0
24,3,2, arm3, F,0,0,0,0,0,0,0,0,0,0
24,3,2, arm3, T,0,0,0,0,0,0,0,0,0,0
24,3,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
24,3,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,3,10, arm1, F,0,0,0,0,0,0,0,0,0,0
24,3,10, arm1, T,0,0,0,0,0,0,0,0,0,0
24,3,10, arm2, F,0,0,0,0,0,0,0,0,0,0
24,3,10, arm2, T,0,0,0,0,0,0,0,0,0,0
24,3,10, arm3, F,3026,0,0,0,0,0,0,0,0,0
24,3,10, arm3, T,0,0,0,0,0,0,0,0,0,0
24,3,10, not_selected, F,6971,0,0,0,0,0,0,0,0,0
24,3,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,3,100, arm1, F,0,0,0,0,0,0,0,0,0,0
24,3,100, arm1, T,0,0,0,0,0,0,0,0,0,0
24,3,100, arm2, F,0,0,0,0,0,0,0,0,0,0
24,3,100, arm2, T,0,0,0,0,0,0,0,0,0,0
24,3,100, arm3, F,3083,0,0,0,0,0,0,0,0,0
24,3,100, arm3, T,0,0,0,0,0,0,0,0,0,0
24,3,100, not_selected, F,6920,0,0,0,0,0,0,0,0,0
24,3,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,4,0, arm1, F,0,0,0,0,0,0,0,0,0,0
24,4,0, arm1, T,0,0,0,0,0,0,0,0,0,0
24,4,0, arm2, F,0,0,0,0,0,0,0,0,0,0
24,4,0, arm2, T,0,0,0,0,0,0,0,0,0,0
24,4,0, arm3, F,0,0,0,0,0,0,0,0,0,0
24,4,0, arm3, T,0,0,0,0,0,0,0,0,0,0
24,4,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
24,4,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,4,2, arm1, F,0,0,0,0,0,0,0,0,0,0
24,4,2, arm1, T,0,0,0,0,0,0,0,0,0,0
24,4,2, arm2, F,0,0,0,0,0,0,0,0,0,0
24,4,2, arm2, T,0,0,0,0,0,0,0,0,0,0
24,4,2, arm3, F,0,0,0,0,0,0,0,0,0,0
24,4,2, arm3, T,0,0,0,0,0,0,0,0,0,0
24,4,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
24,4,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
24,4,10, arm1, F,0,0,0,0,0,0,0,0,0,0
24,4,10, arm1, T,0,0,0,0,0,0,0,0,0,0
24,4,10, arm2, F,0,0,0,0,0,0,0,0,0,0
