Time,NodeID,Gender,AgeYears,NumIndividuals,NumInfected
38,2,F,80,84,49
38,2,F,125,80,53
38,1,M,40,72,51
38,1,M,80,85,63
38,1,M,125,78,64
38,1,F,40,91,66
38,1,F,80,84,68
38,1,F,125,62,43
39,4,M,40,89,42
39,4,M,80,91,34
39,4,M,125,85,37
39,4,F,40,82,33
39,4,F,80,91,42
39,4,F,125,78,37
39,3,M,40,89,65
39,3,M,80,83,53
39,3,M,125,85,47
39,3,F,40,72,40
39,3,F,80,77,51
39,3,F,125,98,70
39,2,M,40,81,50
39,2,M,80,84,52
39,2,M,125,88,57
39,2,F,40,91,59
39,2,F,80,83,48
39,2,F,125,80,56
39,1,M,40,72,50
39,1,M,80,85,64
39,1,M,125,78,63
39,1,F,40,91,68
39,1,F,80,84,67
39,1,F,125,63,43
40,4,M,40,90,42
40,4,M,80,90,28
40,4,M,125,85,35
40,4,F,40,80,29
40,4,F,80,90,43
40,4,F,125,78,37
40,3,M,40,90,64
40,3,M,80,83,53
40,3,M,125,84,44
40,3,F,40,71,37
40,3,F,80,78,51
40,3,F,125,98,70
40,2,M,40,80,50
40,2,M,80,85,50
40,2,M,125,87,57
40,2,F,40,93,62
40,2,F,80,84,49
40,2,F,125,80,56
40,1,M,40,71,51
40,1,M,80,85,63
40,1,M,125,80,61
40,1,F,40,92,68
40,1,F,80,83,67
40,1,F,125,63,45
41,4,M,40,90,41
41,4,M,80,90,26
41,4,M,125,85,31
41,4,F,40,80,27
41,4,F,80,90,43
41,4,F,125,79,36
41,3,M,40,90,64
41,3,M,80,83,51
41,3,M,125,84,47
41,3,F,40,70,37
41,3,F,80,77,48
41,3,F,125,98,67
41,2,M,40,81,54
41,2,M,80,86,56
41,2,M,125,87,55
41,2,F,40,94,62
41,2,F,80,84,49
41,2,F,125,80,59
41,1,M,40,70,50
41,1,M,80,84,66
41,1,M,125,80,59
41,1,F,40,92,70
41,1,F,80,84,71
41,1,F,125,62,42
42,4,M,40,91,41
42,4,M,80,90,27
42,4,M,125,85,30
42,4,F,40,80,26
42,4,F,80,90,41
42,4,F,125,79,31
42,3,M,40,88,59
42,3,M,80,83,51
