Time,NodeID,Gender,NumIndividuals,NumInfected,NodeProp=DiscoMatangaStatus
1558.27,7,F,0,0,OPEN
1558.27,6,M,0,0,OPEN
1558.27,6,F,0,0,OPEN
1558.27,5,M,0,0,OPEN
1558.27,5,F,0,0,OPEN
1558.27,4,M,0,0,OPEN
1558.27,4,F,0,0,OPEN
1558.27,3,M,0,0,OPEN
1558.27,3,F,0,0,OPEN
1558.27,2,M,0,0,OPEN
1558.27,2,F,0,0,OPEN
1558.27,1,M,11773,2109,OPEN
1558.27,1,F,11939,2143,OPEN
1565.29,11,M,0,0,OPEN
1565.29,11,F,0,0,OPEN
1565.29,10,M,0,0,OPEN
1565.29,10,F,0,0,OPEN
1565.29,9,M,0,0,OPEN
1565.29,9,F,0,0,OPEN
1565.29,8,M,0,0,OPEN
1565.29,8,F,0,0,OPEN
1565.29,7,M,0,0,OPEN
1565.29,7,F,0,0,OPEN
1565.29,6,M,0,0,OPEN
1565.29,6,F,0,0,OPEN
1565.29,5,M,0,0,OPEN
1565.29,5,F,0,0,OPEN
1565.29,4,M,0,0,OPEN
1565.29,4,F,0,0,OPEN
1565.29,3,M,0,0,OPEN
1565.29,3,F,0,0,OPEN
1565.29,2,M,0,0,OPEN
1565.29,2,F,0,0,OPEN
1565.29,1,M,11784,2115,OPEN
1565.29,1,F,11949,2148,OPEN
1572.31,11,M,0,0,OPEN
1572.31,11,F,0,0,OPEN
1572.31,10,M,0,0,OPEN
1572.31,10,F,0,0,OPEN
1572.31,9,M,0,0,OPEN
1572.31,9,F,0,0,OPEN
1572.31,8,M,0,0,OPEN
1572.31,8,F,0,0,OPEN
1572.31,7,M,0,0,OPEN
1572.31,7,F,0,0,OPEN
1572.31,6,M,0,0,OPEN
1572.31,6,F,0,0,OPEN
1572.31,5,M,0,0,OPEN
1572.31,5,F,0,0,OPEN
1572.31,4,M,0,0,OPEN
1572.31,4,F,0,0,OPEN
1572.31,3,M,0,0,OPEN
1572.31,3,F,0,0,OPEN
1572.31,2,M,0,0,OPEN
1572.31,2,F,0,0,OPEN
1572.31,1,M,11792,2119,OPEN
1572.31,1,F,11957,2155,OPEN
1579.33,11,M,0,0,OPEN
1579.33,11,F,0,0,OPEN
1579.33,10,M,0,0,OPEN
1579.33,10,F,0,0,OPEN
1579.33,9,M,0,0,OPEN
1579.33,9,F,0,0,OPEN
1579.33,8,M,0,0,OPEN
1579.33,8,F,0,0,OPEN
1579.33,7,M,0,0,OPEN
1579.33,7,F,0,0,OPEN
1579.33,6,M,0,0,OPEN
1579.33,6,F,0,0,OPEN
1579.33,5,M,0,0,OPEN
1579.33,5,F,0,0,OPEN
1579.33,4,M,0,0,OPEN
1579.33,4,F,0,0,OPEN
1579.33,3,M,0,0,OPEN
1579.33,3,F,0,0,OPEN
1579.33,2,M,0,0,OPEN
1579.33,2,F,0,0,OPEN
1579.33,1,M,11805,2120,OPEN
1579.33,1,F,11969,2159,OPEN
1586.35,11,M,0,0,OPEN
1586.35,11,F,0,0,OPEN
1586.35,10,M,0,0,OPEN
1586.35,10,F,0,0,OPEN
1586.35,9,M,0,0,OPEN
1586.35,9,F,0,0,OPEN
1586.35,8,M,0,0,OPEN
1586.35,8,F,0,0,OPEN
1586.35,7,M,0,0,OPEN
1586.35,7,F,0,0,OPEN
1586.35,6,M,0,0,OPEN
1586.35,6,F,0,0,OPEN
1586.35,5,M,0,0,OPEN
1586.35,5,F,0,0,OPEN
1586.35,4,M,0,0,OPEN
1586.35,4,F,0,0,OPEN
1586.35,3,M,0,0,OPEN
1586.35,3,F,0,0,OPEN
1586.35,2,M,0,0,OPEN
1586.35,2,F,0,0,OPEN
1586.35,1,M,11818,2126,OPEN
1586.35,1,F,11972,2161,OPEN
1593.37,11,M,0,0,OPEN
1593.37,11,F,0,0,OPEN
1593.37,10,M,0,0,OPEN
1593.37,10,F,0,0,OPEN
1593.37,9,M,0,0,OPEN
1593.37,9,F,0,0,OPEN
1593.37,8,M,0,0,OPEN
1593.37,8,F,0,0,OPEN
1593.37,7,M,0,0,OPEN
1593.37,7,F,0,0,OPEN
1593.37,6,M,0,0,OPEN
1593.37,6,F,0,0,OPEN
1593.37,5,M,0,0,OPEN
1593.37,5,F,0,0,OPEN
1593.37,4,M,0,0,OPEN
1593.37,4,F,0,0,OPEN
1593.37,3,M,0,0,OPEN
1593.37,3,F,0,0,OPEN
1593.37,2,M,0,0,OPEN
1593.37,2,F,0,0,OPEN
1593.37,1,M,11827,2135,OPEN
1593.37,1,F,11978,2164,OPEN
1600.39,11,M,0,0,OPEN
1600.39,11,F,0,0,OPEN
1600.39,10,M,0,0,OPEN
1600.39,10,F,0,0,OPEN
1600.39,9,M,0,0,OPEN
1600.39,9,F,0,0,OPEN
1600.39,8,M,0,0,OPEN
1600.39,8,F,0,0,OPEN
1600.39,7,M,0,0,OPEN
1600.39,7,F,0,0,OPEN
1600.39,6,M,0,0,OPEN
1600.39,6,F,0,0,OPEN
1600.39,5,M,0,0,OPEN
1600.39,5,F,0,0,OPEN
1600.39,4,M,0,0,OPEN
1600.39,4,F,0,0,OPEN
1600.39,3,M,0,0,OPEN
1600.39,3,F,0,0,OPEN
1600.39,2,M,0,0,OPEN
1600.39,2,F,0,0,OPEN
1600.39,1,M,11842,2140,OPEN
1600.39,1,F,11991,2169,OPEN
1607.41,11,M,0,0,OPEN
1607.41,11,F,0,0,OPEN
1607.41,10,M,0,0,OPEN
1607.41,10,F,0,0,OPEN
1607.41,9,M,0,0,OPEN
1607.41,9,F,0,0,OPEN
1607.41,8,M,0,0,OPEN
1607.41,8,F,0,0,OPEN
1607.41,7,M,0,0,OPEN
1607.41,7,F,0,0,OPEN
1607.41,6,M,0,0,OPEN
1607.41,6,F,0,0,OPEN
1607.41,5,M,0,0,OPEN
1607.41,5,F,0,0,OPEN
1607.41,4,M,0,0,OPEN
1607.41,4,F,0,0,OPEN
1607.41,3,M,0,0,OPEN
1607.41,3,F,0,0,OPEN
1607.41,2,M,0,0,OPEN
1607.41,2,F,0,0,OPEN
1607.41,1,M,11845,2141,OPEN
1607.41,1,F,12002,2181,OPEN
1614.43,11,M,0,0,OPEN
1614.43,11,F,0,0,OPEN
1614.43,10,M,0,0,OPEN
1614.43,10,F,0,0,OPEN
1614.43,9,M,0,0,OPEN
1614.43,9,F,0,0,OPEN
1614.43,8,M,0,0,OPEN
1614.43,8,F,0,0,OPEN
1614.43,7,M,0,0,OPEN
1614.43,7,F,0,0,OPEN
1614.43,6,M,0,0,OPEN
1614.43,6,F,0,0,OPEN
1614.43,5,M,0,0,OPEN
1614.43,5,F,0,0,OPEN
1614.43,4,M,0,0,OPEN
1614.43,4,F,0,0,OPEN
1614.43,3,M,0,0,OPEN
1614.43,3,F,0,0,OPEN
1614.43,2,M,0,0,OPEN
1614.43,2,F,0,0,OPEN
1614.43,1,M,11862,2149,OPEN
1614.43,1,F,12012,2184,OPEN
1621.45,11,M,0,0,OPEN
1621.45,11,F,0,0,OPEN
1621.45,10,M,0,0,OPEN
1621.45,10,F,0,0,OPEN
1621.45,9,M,0,0,OPEN
1621.45,9,F,0,0,OPEN
1621.45,8,M,0,0,OPEN
1621.45,8,F,0,0,OPEN
1621.45,7,M,0,0,OPEN
1621.45,7,F,0,0,OPEN
1621.45,6,M,0,0,OPEN
1621.45,6,F,0,0,OPEN
1621.45,5,M,0,0,OPEN
1621.45,5,F,0,0,OPEN
1621.45,4,M,0,0,OPEN
1621.45,4,F,0,0,OPEN
1621.45,3,M,0,0,OPEN
1621.45,3,F,0,0,OPEN
1621.45,2,M,0,0,OPEN
1621.45,2,F,0,0,OPEN
1621.45,1,M,11869,2150,OPEN
1621.45,1,F,12030,2191,OPEN
1628.47,11,M,0,0,OPEN
1628.47,11,F,0,0,OPEN
1628.47,10,M,0,0,OPEN
1628.47,10,F,0,0,OPEN
1628.47,9,M,0,0,OPEN
1628.47,9,F,0,0,OPEN
1628.47,8,M,0,0,OPEN
1628.47,8,F,0,0,OPEN
1628.47,7,M,0,0,OPEN
1628.47,7,F,0,0,OPEN
1628.47,6,M,0,0,OPEN
1628.47,6,F,0,0,OPEN
1628.47,5,M,0,0,OPEN
1628.47,5,F,0,0,OPEN
1628.47,4,M,0,0,OPEN
1628.47,4,F,0,0,OPEN
1628.47,3,M,0,0,OPEN
1628.47,3,F,0,0,OPEN
1628.47,2,M,0,0,OPEN
1628.47,2,F,0,0,OPEN
1628.47,1,M,11876,2156,OPEN
1628.47,1,F,12037,2201,OPEN
1635.49,11,M,0,0,OPEN
1635.49,11,F,0,0,OPEN
1635.49,10,M,0,0,OPEN
1635.49,10,F,0,0,OPEN
1635.49,9,M,0,0,OPEN
1635.49,9,F,0,0,OPEN
1635.49,8,M,0,0,OPEN
1635.49,8,F,0,0,OPEN
1635.49,7,M,0,0,OPEN
1635.49,7,F,0,0,OPEN
1635.49,6,M,0,0,OPEN
1635.49,6,F,0,0,OPEN
1635.49,5,M,0,0,OPEN
1635.49,5,F,0,0,OPEN
1635.49,4,M,0,0,OPEN
1635.49,4,F,0,0,OPEN
1635.49,3,M,0,0,OPEN
1635.49,3,F,0,0,OPEN
1635.49,2,M,0,0,OPEN
1635.49,2,F,0,0,OPEN
1635.49,1,M,11878,2158,OPEN
1635.49,1,F,12044,2202,OPEN
1642.5,11,M,0,0,OPEN
1642.5,11,F,0,0,OPEN
1642.5,10,M,0,0,OPEN
1642.5,10,F,0,0,OPEN
1642.5,9,M,0,0,OPEN
1642.5,9,F,0,0,OPEN
1642.5,8,M,0,0,OPEN
1642.5,8,F,0,0,OPEN
1642.5,7,M,0,0,OPEN
1642.5,7,F,0,0,OPEN
1642.5,6,M,0,0,OPEN
1642.5,6,F,0,0,OPEN
1642.5,5,M,0,0,OPEN
1642.5,5,F,0,0,OPEN
1642.5,4,M,0,0,OPEN
1642.5,4,F,0,0,OPEN
1642.5,3,M,0,0,OPEN
1642.5,3,F,0,0,OPEN
1642.5,2,M,0,0,OPEN
1642.5,2,F,0,0,OPEN
1642.5,1,M,11894,2166,OPEN
1642.5,1,F,12049,2208,OPEN
1649.52,11,M,0,0,OPEN
1649.52,11,F,0,0,OPEN
1649.52,10,M,0,0,OPEN
1649.52,10,F,0,0,OPEN
1649.52,9,M,0,0,OPEN
1649.52,9,F,0,0,OPEN
1649.52,8,M,0,0,OPEN
1649.52,8,F,0,0,OPEN
1649.52,7,M,0,0,OPEN
1649.52,7,F,0,0,OPEN
1649.52,6,M,0,0,OPEN
1649.52,6,F,0,0,OPEN
1649.52,5,M,0,0,OPEN
1649.52,5,F,0,0,OPEN
1649.52,4,M,0,0,OPEN
1649.52,4,F,0,0,OPEN
1649.52,3,M,0,0,OPEN
1649.52,3,F,0,0,OPEN
1649.52,2,M,0,0,OPEN
1649.52,2,F,0,0,OPEN
1649.52,1,M,11899,2167,OPEN
1649.52,1,F,12056,2210,OPEN
1656.54,11,M,0,0,OPEN
1656.54,11,F,0,0,OPEN
1656.54,10,M,0,0,OPEN
1656.54,10,F,0,0,OPEN
1656.54,9,M,0,0,OPEN
1656.54,9,F,0,0,OPEN
1656.54,8,M,0,0,OPEN
1656.54,8,F,0,0,OPEN
1656.54,7,M,0,0,OPEN
1656.54,7,F,0,0,OPEN
1656.54,6,M,0,0,OPEN
1656.54,6,F,0,0,OPEN
1656.54,5,M,0,0,OPEN
1656.54,5,F,0,0,OPEN
1656.54,4,M,0,0,OPEN
1656.54,4,F,0,0,OPEN
1656.54,3,M,0,0,OPEN
1656.54,3,F,0,0,OPEN
1656.54,2,M,0,0,OPEN
1656.54,2,F,0,0,OPEN
1656.54,1,M,11910,2173,OPEN
1656.54,1,F,12067,2212,OPEN
1663.56,11,M,0,0,OPEN
1663.56,11,F,0,0,OPEN
1663.56,10,M,0,0,OPEN
1663.56,10,F,0,0,OPEN
1663.56,9,M,0,0,OPEN
1663.56,9,F,0,0,OPEN
1663.56,8,M,0,0,OPEN
1663.56,8,F,0,0,OPEN
1663.56,7,M,0,0,OPEN
1663.56,7,F,0,0,OPEN
1663.56,6,M,0,0,OPEN
1663.56,6,F,0,0,OPEN
1663.56,5,M,0,0,OPEN
1663.56,5,F,0,0,OPEN
1663.56,4,M,0,0,OPEN
1663.56,4,F,0,0,OPEN
1663.56,3,M,0,0,OPEN
1663.56,3,F,0,0,OPEN
1663.56,2,M,0,0,OPEN
1663.56,2,F,0,0,OPEN
1663.56,1,M,11920,2173,OPEN
1663.56,1,F,12075,2216,OPEN
1670.58,11,M,0,0,OPEN
1670.58,11,F,0,0,OPEN
1670.58,10,M,0,0,OPEN
1670.58,10,F,0,0,OPEN
1670.58,9,M,0,0,OPEN
1670.58,9,F,0,0,OPEN
1670.58,8,M,0,0,OPEN
1670.58,8,F,0,0,OPEN
1670.58,7,M,0,0,OPEN
1670.58,7,F,0,0,OPEN
1670.58,6,M,0,0,OPEN
1670.58,6,F,0,0,OPEN
1670.58,5,M,0,0,OPEN
1670.58,5,F,0,0,OPEN
1670.58,4,M,0,0,OPEN
1670.58,4,F,0,0,OPEN
1670.58,3,M,0,0,OPEN
1670.58,3,F,0,0,OPEN
1670.58,2,M,0,0,OPEN
1670.58,2,F,0,0,OPEN
1670.58,1,M,11928,2179,OPEN
1670.58,1,F,12078,2218,OPEN
1677.6,11,M,0,0,OPEN
1677.6,11,F,0,0,OPEN
1677.6,10,M,0,0,OPEN
1677.6,10,F,0,0,OPEN
1677.6,9,M,0,0,OPEN
1677.6,9,F,0,0,OPEN
1677.6,8,M,0,0,OPEN
1677.6,8,F,0,0,OPEN
1677.6,7,M,0,0,OPEN
1677.6,7,F,0,0,OPEN
1677.6,6,M,0,0,OPEN
1677.6,6,F,0,0,OPEN
1677.6,5,M,0,0,OPEN
1677.6,5,F,0,0,OPEN
1677.6,4,M,0,0,OPEN
1677.6,4,F,0,0,OPEN
1677.6,3,M,0,0,OPEN
1677.6,3,F,0,0,OPEN
1677.6,2,M,0,0,OPEN
1677.6,2,F,0,0,OPEN
1677.6,1,M,11935,2188,OPEN
1677.6,1,F,12087,2224,OPEN
1684.62,11,M,0,0,OPEN
1684.62,11,F,0,0,OPEN
1684.62,10,M,0,0,OPEN
1684.62,10,F,0,0,OPEN
1684.62,9,M,0,0,OPEN
1684.62,9,F,0,0,OPEN
1684.62,8,M,0,0,OPEN
1684.62,8,F,0,0,OPEN
1684.62,7,M,0,0,OPEN
1684.62,7,F,0,0,OPEN
1684.62,6,M,0,0,OPEN
1684.62,6,F,0,0,OPEN
1684.62,5,M,0,0,OPEN
1684.62,5,F,0,0,OPEN
1684.62,4,M,0,0,OPEN
1684.62,4,F,0,0,OPEN
1684.62,3,M,0,0,OPEN
1684.62,3,F,0,0,OPEN
1684.62,2,M,0,0,OPEN
1684.62,2,F,0,0,OPEN
1684.62,1,M,11944,2193,OPEN
1684.62,1,F,12091,2230,OPEN
1691.64,11,M,0,0,OPEN
1691.64,11,F,0,0,OPEN
1691.64,10,M,0,0,OPEN
1691.64,10,F,0,0,OPEN
1691.64,9,M,0,0,OPEN
1691.64,9,F,0,0,OPEN
1691.64,8,M,0,0,OPEN
1691.64,8,F,0,0,OPEN
1691.64,7,M,0,0,OPEN
1691.64,7,F,0,0,OPEN
1691.64,6,M,0,0,OPEN
1691.64,6,F,0,0,OPEN
1691.64,5,M,0,0,OPEN
1691.64,5,F,0,0,OPEN
1691.64,4,M,0,0,OPEN
1691.64,4,F,0,0,OPEN
1691.64,3,M,0,0,OPEN
1691.64,3,F,0,0,OPEN
1691.64,2,M,0,0,OPEN
1691.64,2,F,0,0,OPEN
1691.64,1,M,11952,2200,OPEN
1691.64,1,F,12096,2232,OPEN
1698.66,11,M,0,0,OPEN
1698.66,11,F,0,0,OPEN
1698.66,10,M,0,0,OPEN
1698.66,10,F,0,0,OPEN
1698.66,9,M,0,0,OPEN
1698.66,9,F,0,0,OPEN
1698.66,8,M,0,0,OPEN
1698.66,8,F,0,0,OPEN
1698.66,7,M,0,0,OPEN
1698.66,7,F,0,0,OPEN
1698.66,6,M,0,0,OPEN
1698.66,6,F,0,0,OPEN
1698.66,5,M,0,0,OPEN
1698.66,5,F,0,0,OPEN
1698.66,4,M,0,0,OPEN
1698.66,4,F,0,0,OPEN
1698.66,3,M,0,0,OPEN
1698.66,3,F,0,0,OPEN
1698.66,2,M,0,0,OPEN
1698.66,2,F,0,0,OPEN
1698.66,1,M,11961,2210,OPEN
1698.66,1,F,12105,2237,OPEN
1705.68,11,M,0,0,OPEN
1705.68,11,F,0,0,OPEN
1705.68,10,M,0,0,OPEN
1705.68,10,F,0,0,OPEN
1705.68,9,M,0,0,OPEN
1705.68,9,F,0,0,OPEN
1705.68,8,M,0,0,OPEN
1705.68,8,F,0,0,OPEN
1705.68,7,M,0,0,OPEN
1705.68,7,F,0,0,OPEN
1705.68,6,M,0,0,OPEN
1705.68,6,F,0,0,OPEN
1705.68,5,M,0,0,OPEN
1705.68,5,F,0,0,OPEN
1705.68,4,M,0,0,OPEN
1705.68,4,F,0,0,OPEN
1705.68,3,M,0,0,OPEN
1705.68,3,F,0,0,OPEN
1705.68,2,M,0,0,OPEN
1705.68,2,F,0,0,OPEN
1705.68,1,M,11970,2215,OPEN
1705.68,1,F,12109,2238,OPEN
1712.7,11,M,0,0,OPEN
1712.7,11,F,0,0,OPEN
1712.7,10,M,0,0,OPEN
1712.7,10,F,0,0,OPEN
1712.7,9,M,0,0,OPEN
1712.7,9,F,0,0,OPEN
1712.7,8,M,0,0,OPEN
1712.7,8,F,0,0,OPEN
1712.7,7,M,0,0,OPEN
1712.7,7,F,0,0,OPEN
1712.7,6,M,0,0,OPEN
1712.7,6,F,0,0,OPEN
1712.7,5,M,0,0,OPEN
1712.7,5,F,0,0,OPEN
1712.7,4,M,0,0,OPEN
1712.7,4,F,0,0,OPEN
1712.7,3,M,0,0,OPEN
1712.7,3,F,0,0,OPEN
1712.7,2,M,0,0,OPEN
1712.7,2,F,0,0,OPEN
1712.7,1,M,11976,2221,OPEN
1712.7,1,F,12116,2239,OPEN
1719.72,11,M,0,0,OPEN
1719.72,11,F,0,0,OPEN
1719.72,10,M,0,0,OPEN
1719.72,10,F,0,0,OPEN
1719.72,9,M,0,0,OPEN
1719.72,9,F,0,0,OPEN
1719.72,8,M,0,0,OPEN
1719.72,8,F,0,0,OPEN
1719.72,7,M,0,0,OPEN
1719.72,7,F,0,0,OPEN
1719.72,6,M,0,0,OPEN
1719.72,6,F,0,0,OPEN
1719.72,5,M,0,0,OPEN
1719.72,5,F,0,0,OPEN
1719.72,4,M,0,0,OPEN
1719.72,4,F,0,0,OPEN
1719.72,3,M,0,0,OPEN
1719.72,3,F,0,0,OPEN
1719.72,2,M,0,0,OPEN
1719.72,2,F,0,0,OPEN
1719.72,1,M,11981,2227,OPEN
1719.72,1,F,12124,2246,OPEN
1726.74,11,M,0,0,OPEN
1726.74,11,F,0,0,OPEN
1726.74,10,M,0,0,OPEN
1726.74,10,F,0,0,OPEN
1726.74,9,M,0,0,OPEN
1726.74,9,F,0,0,OPEN
1726.74,8,M,0,0,OPEN
1726.74,8,F,0,0,OPEN
1726.74,7,M,0,0,OPEN
1726.74,7,F,0,0,OPEN
1726.74,6,M,0,0,OPEN
1726.74,6,F,0,0,OPEN
1726.74,5,M,0,0,OPEN
1726.74,5,F,0,0,OPEN
1726.74,4,M,0,0,OPEN
1726.74,4,F,0,0,OPEN
1726.74,3,M,0,0,OPEN
1726.74,3,F,0,0,OPEN
1726.74,2,M,0,0,OPEN
1726.74,2,F,0,0,OPEN
1726.74,1,M,11990,2228,OPEN
1726.74,1,F,12131,2251,OPEN
1733.76,11,M,0,0,OPEN
1733.76,11,F,0,0,OPEN
1733.76,10,M,0,0,OPEN
1733.76,10,F,0,0,OPEN
1733.76,9,M,0,0,OPEN
1733.76,9,F,0,0,OPEN
1733.76,8,M,0,0,OPEN
1733.76,8,F,0,0,OPEN
1733.76,7,M,0,0,OPEN
1733.76,7,F,0,0,OPEN
1733.76,6,M,0,0,OPEN
1733.76,6,F,0,0,OPEN
1733.76,5,M,0,0,OPEN
1733.76,5,F,0,0,OPEN
1733.76,4,M,0,0,OPEN
1733.76,4,F,0,0,OPEN
1733.76,3,M,0,0,OPEN
1733.76,3,F,0,0,OPEN
1733.76,2,M,0,0,OPEN
1733.76,2,F,0,0,OPEN
1733.76,1,M,11998,2235,OPEN
1733.76,1,F,12138,2257,OPEN
1740.77,11,M,0,0,OPEN
1740.77,11,F,0,0,OPEN
1740.77,10,M,0,0,OPEN
1740.77,10,F,0,0,OPEN
1740.77,9,M,0,0,OPEN
1740.77,9,F,0,0,OPEN
1740.77,8,M,0,0,OPEN
1740.77,8,F,0,0,OPEN
1740.77,7,M,0,0,OPEN
1740.77,7,F,0,0,OPEN
1740.77,6,M,0,0,OPEN
1740.77,6,F,0,0,OPEN
1740.77,5,M,0,0,OPEN
1740.77,5,F,0,0,OPEN
1740.77,4,M,0,0,OPEN
1740.77,4,F,0,0,OPEN
1740.77,3,M,0,0,OPEN
1740.77,3,F,0,0,OPEN
1740.77,2,M,0,0,OPEN
1740.77,2,F,0,0,OPEN
1740.77,1,M,12005,2239,OPEN
1740.77,1,F,12148,2264,OPEN
1747.79,11,M,0,0,OPEN
1747.79,11,F,0,0,OPEN
1747.79,10,M,0,0,OPEN
1747.79,10,F,0,0,OPEN
1747.79,9,M,0,0,OPEN
1747.79,9,F,0,0,OPEN
1747.79,8,M,0,0,OPEN
1747.79,8,F,0,0,OPEN
1747.79,7,M,0,0,OPEN
1747.79,7,F,0,0,OPEN
1747.79,6,M,0,0,OPEN
1747.79,6,F,0,0,OPEN
1747.79,5,M,0,0,OPEN
1747.79,5,F,0,0,OPEN
1747.79,4,M,0,0,OPEN
1747.79,4,F,0,0,OPEN
1747.79,3,M,0,0,OPEN
1747.79,3,F,0,0,OPEN
1747.79,2,M,0,0,OPEN
1747.79,2,F,0,0,OPEN
1747.79,1,M,12009,2241,OPEN
1747.79,1,F,12158,2270,OPEN
1754.81,11,M,0,0,OPEN
1754.81,11,F,0,0,OPEN
1754.81,10,M,0,0,OPEN
1754.81,10,F,0,0,OPEN
1754.81,9,M,0,0,OPEN
1754.81,9,F,0,0,OPEN
1754.81,8,M,0,0,OPEN
1754.81,8,F,0,0,OPEN
1754.81,7,M,0,0,OPEN
1754.81,7,F,0,0,OPEN
1754.81,6,M,0,0,OPEN
1754.81,6,F,0,0,OPEN
1754.81,5,M,0,0,OPEN
1754.81,5,F,0,0,OPEN
1754.81,4,M,0,0,OPEN
1754.81,4,F,0,0,OPEN
1754.81,3,M,0,0,OPEN
1754.81,3,F,0,0,OPEN
1754.81,2,M,0,0,OPEN
1754.81,2,F,0,0,OPEN
1754.81,1,M,12031,2247,OPEN
1754.81,1,F,12165,2278,OPEN
1761.83,11,M,0,0,OPEN
1761.83,11,F,0,0,OPEN
1761.83,10,M,0,0,OPEN
1761.83,10,F,0,0,OPEN
1761.83,9,M,0,0,OPEN
1761.83,9,F,0,0,OPEN
1761.83,8,M,0,0,OPEN
1761.83,8,F,0,0,OPEN
1761.83,7,M,0,0,OPEN
1761.83,7,F,0,0,OPEN
1761.83,6,M,0,0,OPEN
1761.83,6,F,0,0,OPEN
1761.83,5,M,0,0,OPEN
1761.83,5,F,0,0,OPEN
1761.83,4,M,0,0,OPEN
1761.83,4,F,0,0,OPEN
1761.83,3,M,0,0,OPEN
1761.83,3,F,0,0,OPEN
1761.83,2,M,0,0,OPEN
1761.83,2,F,0,0,OPEN
1761.83,1,M,12035,2244,OPEN
1761.83,1,F,12180,2284,OPEN
1768.85,11,M,0,0,OPEN
1768.85,11,F,0,0,OPEN
1768.85,10,M,0,0,OPEN
1768.85,10,F,0,0,OPEN
1768.85,9,M,0,0,OPEN
1768.85,9,F,0,0,OPEN
1768.85,8,M,0,0,OPEN
1768.85,8,F,0,0,OPEN
1768.85,7,M,0,0,OPEN
1768.85,7,F,0,0,OPEN
1768.85,6,M,0,0,OPEN
1768.85,6,F,0,0,OPEN
1768.85,5,M,0,0,OPEN
1768.85,5,F,0,0,OPEN
1768.85,4,M,0,0,OPEN
1768.85,4,F,0,0,OPEN
1768.85,3,M,0,0,OPEN
1768.85,3,F,0,0,OPEN
1768.85,2,M,0,0,OPEN
1768.85,2,F,0,0,OPEN
1768.85,1,M,12045,2245,OPEN
1768.85,1,F,12182,2283,OPEN
1775.87,11,M,0,0,OPEN
1775.87,11,F,0,0,OPEN
1775.87,10,M,0,0,OPEN
1775.87,10,F,0,0,OPEN
1775.87,9,M,0,0,OPEN
1775.87,9,F,0,0,OPEN
1775.87,8,M,0,0,OPEN
1775.87,8,F,0,0,OPEN
1775.87,7,M,0,0,OPEN
1775.87,7,F,0,0,OPEN
1775.87,6,M,0,0,OPEN
1775.87,6,F,0,0,OPEN
1775.87,5,M,0,0,OPEN
1775.87,5,F,0,0,OPEN
1775.87,4,M,0,0,OPEN
1775.87,4,F,0,0,OPEN
1775.87,3,M,0,0,OPEN
1775.87,3,F,0,0,OPEN
1775.87,2,M,0,0,OPEN
1775.87,2,F,0,0,OPEN
1775.87,1,M,12054,2250,OPEN
1775.87,1,F,12185,2289,OPEN
1782.89,11,M,0,0,OPEN
1782.89,11,F,0,0,OPEN
1782.89,10,M,0,0,OPEN
1782.89,10,F,0,0,OPEN
1782.89,9,M,0,0,OPEN
1782.89,9,F,0,0,OPEN
1782.89,8,M,0,0,OPEN
1782.89,8,F,0,0,OPEN
1782.89,7,M,0,0,OPEN
1782.89,7,F,0,0,OPEN
1782.89,6,M,0,0,OPEN
1782.89,6,F,0,0,OPEN
1782.89,5,M,0,0,OPEN
1782.89,5,F,0,0,OPEN
1782.89,4,M,0,0,OPEN
1782.89,4,F,0,0,OPEN
1782.89,3,M,0,0,OPEN
1782.89,3,F,0,0,OPEN
1782.89,2,M,0,0,OPEN
1782.89,2,F,0,0,OPEN
1782.89,1,M,12066,2255,OPEN
1782.89,1,F,12194,2298,OPEN
1789.91,11,M,0,0,OPEN
1789.91,11,F,0,0,OPEN
1789.91,10,M,0,0,OPEN
1789.91,10,F,0,0,OPEN
1789.91,9,M,0,0,OPEN
1789.91,9,F,0,0,OPEN
1789.91,8,M,0,0,OPEN
1789.91,8,F,0,0,OPEN
1789.91,7,M,0,0,OPEN
1789.91,7,F,0,0,OPEN
1789.91,6,M,0,0,OPEN
1789.91,6,F,0,0,OPEN
1789.91,5,M,0,0,OPEN
1789.91,5,F,0,0,OPEN
1789.91,4,M,0,0,OPEN
1789.91,4,F,0,0,OPEN
1789.91,3,M,0,0,OPEN
1789.91,3,F,0,0,OPEN
1789.91,2,M,0,0,OPEN
1789.91,2,F,0,0,OPEN
1789.91,1,M,12081,2256,OPEN
1789.91,1,F,12203,2301,OPEN
1796.93,11,M,0,0,OPEN
1796.93,11,F,0,0,OPEN
1796.93,10,M,0,0,OPEN
1796.93,10,F,0,0,OPEN
1796.93,9,M,0,0,OPEN
1796.93,9,F,0,0,OPEN
1796.93,8,M,0,0,OPEN
1796.93,8,F,0,0,OPEN
1796.93,7,M,0,0,OPEN
1796.93,7,F,0,0,OPEN
1796.93,6,M,0,0,OPEN
1796.93,6,F,0,0,OPEN
1796.93,5,M,0,0,OPEN
1796.93,5,F,0,0,OPEN
1796.93,4,M,0,0,OPEN
1796.93,4,F,0,0,OPEN
1796.93,3,M,0,0,OPEN
1796.93,3,F,0,0,OPEN
1796.93,2,M,0,0,OPEN
1796.93,2,F,0,0,OPEN
1796.93,1,M,12086,2252,OPEN
1796.93,1,F,12218,2306,OPEN
1803.95,11,M,0,0,OPEN
1803.95,11,F,0,0,OPEN
1803.95,10,M,0,0,OPEN
1803.95,10,F,0,0,OPEN
1803.95,9,M,0,0,OPEN
1803.95,9,F,0,0,OPEN
