Year, NodeId, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
1991,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,0,0,10858,736,104,0,126,71,0,0,0,0,0,0
1991,1,0,10,5960,898,128,0,24,21,0,0,0,0,0,65
1991,1,0,20,3416,2440,53,0,56,50,0,0,0,0,0,130
1991,1,0,30,2421,1373,40,0,57,54,0,0,0,0,0,31
1991,1,0,40,2017,576,21,0,30,25,0,0,0,0,0,17
1991,1,0,50,1439,202,4,0,21,14,0,0,0,0,0,4
1991,1,0,60,983,49,0,0,14,4,0,0,0,0,0,0
1991,1,0,70,514,23,1,0,14,4,0,0,0,0,0,0
1991,1,0,80,147,9,0,0,14,0,0,0,0,0,0,0
1991,1,0,90,13,0,0,0,3,1,0,0,0,0,0,0
1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,0,10,0,0,3,0,0,0,0,0,0,0,0,3
1991.5,11,0,20,0,0,1,0,0,0,0,0,0,0,0,1
1991.5,11,0,30,0,0,2,0,0,0,0,0,0,0,0,3
1991.5,11,0,40,0,0,1,0,0,0,0,0,0,0,0,0
1991.5,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,0,10,0,0,3,0,0,0,0,0,0,0,0,1
1991.5,10,0,20,0,0,2,0,1,1,0,0,0,0,0,0
1991.5,10,0,30,0,0,0,0,1,1,0,0,0,0,0,0
1991.5,10,0,40,0,0,0,0,1,1,0,0,0,0,0,3
1991.5,10,0,50,0,0,3,0,0,0,0,0,0,0,0,4
1991.5,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,0,10,0,0,5,0,0,0,0,0,0,0,0,6
1991.5,9,0,20,0,0,0,0,0,0,0,0,0,0,0,2
1991.5,9,0,30,0,0,3,0,0,0,0,0,0,0,0,1
1991.5,9,0,40,0,0,2,0,0,0,0,0,0,0,0,1
1991.5,9,0,50,0,0,1,0,0,0,0,0,0,0,0,1
1991.5,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,0,10,0,0,3,0,0,0,0,0,0,0,0,3
1991.5,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,0,30,0,0,0,0,0,0,0,0,0,0,0,1
1991.5,8,0,40,0,0,0,0,0,0,0,0,0,0,0,1
1991.5,8,0,50,0,0,2,0,0,0,0,0,0,0,0,0
1991.5,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,0,10,0,0,5,0,0,0,0,0,0,0,0,0
1991.5,7,0,20,0,0,0,0,0,0,0,0,0,0,0,2
1991.5,7,0,30,0,0,2,0,1,1,0,0,0,0,0,6
1991.5,7,0,40,0,0,2,0,0,0,0,0,0,0,0,1
1991.5,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,0,10,0,0,0,0,0,0,0,0,0,0,0,1
1991.5,6,0,20,0,0,1,0,0,0,0,0,0,0,0,1
1991.5,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,0,40,0,0,0,0,0,0,0,0,0,0,0,1
1991.5,6,0,50,0,0,2,0,0,0,0,0,0,0,0,0
1991.5,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,0,10,0,0,5,0,0,0,0,0,0,0,0,1
1991.5,5,0,20,0,0,2,0,0,0,0,0,0,0,0,4
1991.5,5,0,30,0,0,1,0,0,0,0,0,0,0,0,4
1991.5,5,0,40,0,0,4,0,0,0,0,0,0,0,0,4
1991.5,5,0,50,0,0,1,0,1,1,0,0,0,0,0,0
1991.5,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,0,10,0,0,4,0,0,0,0,0,0,0,0,4
1991.5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,1
1991.5,4,0,30,0,0,2,0,0,0,0,0,0,0,0,3
1991.5,4,0,40,0,0,3,0,0,0,0,0,0,0,0,0
1991.5,4,0,50,0,0,1,0,0,0,0,0,0,0,0,2
1991.5,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,0,10,0,0,1,0,0,0,0,0,0,0,0,1
1991.5,3,0,20,0,0,2,0,0,0,0,0,0,0,0,1
1991.5,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,0,40,0,0,1,0,0,0,0,0,0,0,0,2
1991.5,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,0,10,0,0,1,0,0,0,0,0,0,0,0,4
1991.5,2,0,20,0,0,2,0,0,0,0,0,0,0,0,2
1991.5,2,0,30,0,0,1,0,0,0,0,0,0,0,0,0
1991.5,2,0,40,0,0,1,0,0,0,0,0,0,0,0,0
1991.5,2,0,50,0,0,1,0,0,0,0,0,0,0,0,0
1991.5,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,0,0,10779,783,118,0,107,64,0,0,0,0,0,0
1991.5,1,0,10,6242,945,136,0,15,14,0,0,0,0,0,77
1991.5,1,0,20,3548,2574,74,0,59,52,0,0,0,0,0,135
1991.5,1,0,30,2451,1433,22,0,58,56,0,0,0,0,0,28
1991.5,1,0,40,2053,626,16,0,31,24,0,0,0,0,0,9
1991.5,1,0,50,1489,231,1,0,16,14,0,0,0,0,0,1
1991.5,1,0,60,1014,46,2,0,12,5,0,0,0,0,0,1
1991.5,1,0,70,502,18,0,0,22,4,0,0,0,0,0,0
1991.5,1,0,80,154,6,0,0,12,1,0,0,0,0,0,0
1991.5,1,0,90,16,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1991.5,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,0,10,5,4,1,0,0,0,0,0,0,0,0,1
1992,11,0,20,11,10,1,0,0,0,0,0,0,0,0,0
1992,11,0,30,6,4,1,0,0,0,0,0,0,0,0,1
1992,11,0,40,4,0,1,0,0,0,0,0,0,0,0,4
1992,11,0,50,4,1,1,0,0,0,0,0,0,0,0,0
1992,11,0,60,0,0,1,0,0,0,0,0,0,0,0,0
1992,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,0,10,6,3,2,0,0,0,0,0,0,0,0,0
1992,10,0,20,7,7,0,0,1,1,0,0,0,0,0,1
1992,10,0,30,9,5,1,0,0,0,0,0,0,0,0,1
1992,10,0,40,2,1,0,0,0,0,0,0,0,0,0,1
1992,10,0,50,6,2,0,0,0,0,0,0,0,0,0,0
1992,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,0,10,6,3,3,0,0,0,0,0,0,0,0,1
1992,9,0,20,5,2,0,0,0,0,0,0,0,0,0,0
1992,9,0,30,3,1,0,0,0,0,0,0,0,0,0,2
1992,9,0,40,8,1,0,0,0,0,0,0,0,0,0,0
1992,9,0,50,8,3,0,0,0,0,0,0,0,0,0,0
1992,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,0,10,4,1,3,0,0,0,0,0,0,0,0,3
1992,8,0,20,9,6,1,0,0,0,0,0,0,0,0,0
1992,8,0,30,8,4,0,0,0,0,0,0,0,0,0,1
1992,8,0,40,6,1,2,0,0,0,0,0,0,0,0,3
1992,8,0,50,3,0,1,0,0,0,0,0,0,0,0,0
1992,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,0,10,6,3,0,0,0,0,0,0,0,0,0,0
1992,7,0,20,7,6,0,0,0,0,0,0,0,0,0,0
1992,7,0,30,5,3,0,0,0,0,0,0,0,0,0,0
1992,7,0,40,6,3,1,0,0,0,0,0,0,0,0,0
1992,7,0,50,5,1,0,0,1,1,0,0,0,0,0,1
1992,7,0,60,1,0,0,0,0,0,0,0,0,0,0,0
1992,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,0,10,6,4,2,0,0,0,0,0,0,0,0,1
1992,6,0,20,6,5,3,0,0,0,0,0,0,0,0,4
1992,6,0,30,5,0,4,0,0,0,0,0,0,0,0,3
1992,6,0,40,6,2,1,0,0,0,0,0,0,0,0,0
1992,6,0,50,7,2,2,0,0,0,0,0,0,0,0,4
1992,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,0,10,2,1,1,0,0,0,0,0,0,0,0,1
1992,5,0,20,10,7,0,0,0,0,0,0,0,0,0,1
1992,5,0,30,7,5,2,0,0,0,0,0,0,0,0,0
1992,5,0,40,5,1,0,0,0,0,0,0,0,0,0,0
1992,5,0,50,6,1,0,0,0,0,0,0,0,0,0,1
1992,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,0,10,1,0,4,0,0,0,0,0,0,0,0,1
1992,4,0,20,10,8,1,0,0,0,0,0,0,0,0,0
1992,4,0,30,9,4,0,0,0,0,0,0,0,0,0,8
1992,4,0,40,4,0,2,0,0,0,0,0,0,0,0,0
1992,4,0,50,5,1,3,0,0,0,0,0,0,0,0,1
1992,4,0,60,1,0,0,0,0,0,0,0,0,0,0,0
1992,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
