Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
0,3,1,90,0,0,90,92,0,0,6200,3100,24,0,4,0,0,0,10,0,0,6,25,2751.42,149.25,305.713,1,1,1,0,0,0
0,2,10,88,0,0,88,92,0,0,6600,3300,23,0,7,0,0,0,12,0,0,3,18,2751.42,149.25,305.713,1,1,1,0,0,0
0,1,5,86,0,0,86,89,0,0,4600,2300,17,0,5,0,0,0,14,0,0,3,24,2751.42,149.25,305.713,1,1,1,0,0,0
1,26,0,816,0,0,816,790,0,30653,50400,25200,0,0,0,0,0,0,97,0,0,0,0,59163.2,1496.15,2879.69,1,0.160484,0.24263,0,0,0
1,25,1,78,0,0,78,78,0,2257,5400,2700,25,0,5,0,0,0,8,0,0,0,20,2238.16,84.7575,129.685,1,0.074625,0.109183,0,0,0
1,24,10,75,0,0,75,82,0,2650,5400,2700,20,0,7,0,0,0,13,0,0,5,15,1838.16,79.7575,141.685,1,0.074625,0.191071,0,0,0
1,23,14,180,0,0,180,153,0,5242,11600,5800,62,0,5,0,0,0,21,0,0,20,30,17190.8,372.787,742.423,1,0.207292,0.218367,0,0,0
1,22,0,329,0,0,329,321,0,11784,22000,11000,0,0,0,0,0,0,30,0,0,55,43,33181.6,700.575,1429.85,1,0.213214,0.272958,0,0,0
1,21,0,360,0,0,360,320,0,11830,26000,13000,0,0,0,0,0,0,37,0,0,38,52,33181.6,683.575,1400.85,1,0.207292,0.325227,0,0,0
1,20,10,66,0,0,66,77,0,2035,5000,2500,22,0,2,0,0,0,6,0,0,6,12,2438.16,87.7575,148.685,1,0.074625,0.138961,0,0,0
1,19,9,81,0,0,81,76,0,2467,4800,2400,21,0,4,0,0,0,8,0,0,10,19,2038.16,79.7575,124.685,1,0.0678409,0.169841,0,0,0
1,18,10,72,0,0,72,79,0,3243,5000,2500,25,0,0,0,0,0,6,0,0,12,15,1278.16,69.7575,118.685,0.98265,0.14925,0.138961,0,0,0
1,17,5,179,0,0,179,159,0,5939,11400,5700,58,0,7,0,0,0,25,0,0,55,16,16590.8,362.787,655.423,1,0.266518,0.305713,0,0,0
1,16,0,345,0,0,345,320,0,11613,23400,11700,0,0,0,0,0,0,38,0,0,61,42,33381.6,707.575,1393.85,1,0.207292,0.299719,0,0,0
1,15,5,63,0,0,63,78,0,2246,4800,2400,17,0,5,0,0,0,11,0,0,5,15,2238.16,66.7575,158.685,1,0.0678409,0.127381,0,0,0
1,14,0,81,0,0,81,78,0,2455,6800,3400,0,0,0,0,0,0,9,0,0,8,22,2038.16,69.7575,146.685,1,0.0829167,0.169841,0,0,0
1,13,9,68,0,0,68,77,0,2662,4200,2100,21,0,3,0,0,0,7,0,0,7,16,1838.16,69.7575,139.685,1,0.106607,0.117582,0,0,0
1,12,16,66,0,0,66,79,0,2279,4400,2200,21,0,1,0,0,0,12,0,0,11,13,2238.16,63.7575,128.685,1,0.0533036,0.101904,0,0,0
1,11,8,170,0,0,170,162,0,6076,11200,5600,55,0,7,0,0,0,24,0,0,17,35,16390.8,386.787,694.423,1,0.233203,0.293955,0,0,0
1,10,11,44,0,0,44,37,0,1029,2800,1400,12,0,2,0,0,0,3,0,0,2,13,1219.08,29.3788,77.3424,1,0.124375,0.109183,0,0,0
1,9,11,85,0,0,85,81,0,1492,5800,2900,23,0,8,0,0,0,9,0,0,15,22,3038.16,49.7575,129.685,1,0.0829167,0.191071,0,0,0
1,8,11,62,0,0,62,84,0,2678,4400,2200,20,0,1,0,0,0,9,0,0,5,17,1838.16,59.7575,133.685,1,0.074625,0.138961,0,0,0
1,7,0,71,0,0,71,87,0,2463,4600,2300,0,0,0,0,0,0,8,0,0,5,24,2038.16,63.7575,144.685,1,0.0574038,0.127381,0,0,0
1,6,10,78,0,0,78,86,0,2423,4800,2400,21,0,3,0,0,0,10,0,0,3,25,2038.16,84.7575,163.685,1,0.0621875,0.109183,0,0,0
1,5,16,42,0,0,42,44,0,1033,2400,1200,5,0,8,0,0,0,8,0,0,2,13,1219.08,38.3788,64.3424,1,0.0466406,0.191071,0,0,0
1,4,5,41,0,0,41,36,0,1441,2600,1300,11,0,4,0,0,0,5,0,0,2,11,819.081,45.3788,49.3424,1,0.124375,0.127381,0,0,0
1,3,2,67,0,0,67,83,0,2852,3400,1700,15,0,3,0,0,0,9,0,0,3,20,1638.16,83.7575,135.685,1,0.0932812,0.138961,0,0,0
1,2,9,82,0,0,82,81,0,3252,6400,3200,29,0,4,0,0,0,9,0,0,8,24,1282.16,61.7575,113.685,0.98265,0.0678409,0.191071,0,0,0
1,1,5,68,0,0,68,81,0,2098,4000,2000,22,0,2,0,0,0,7,0,0,0,20,2438.16,77.7575,95.6847,1,0.186562,0.138961,0,0,0
2,26,0,714,0,0,714,689,0,47734,48800,24400,0,0,0,0,0,0,102,0,0,0,0,70190.3,1724.6,3350.92,1,0.0997433,0.145439,0,0,0
2,25,1,68,0,0,68,65,0,3883,4400,2200,20,0,2,0,0,0,7,0,0,2,23,2024.02,69.5299,173.446,1,0.0605411,0.0540353,0,0,0
2,24,10,62,0,0,62,73,0,4415,3600,1800,17,0,4,0,0,0,9,0,0,9,11,1468.02,92.5299,174.446,0.919081,0.0569696,0.0708424,0,0,0
2,23,15,163,0,0,163,143,0,8704,10400,5200,50,0,7,0,0,0,27,0,0,13,41,20831.1,407.65,807.231,1,0.0887589,0.161396,0,0,0
2,22,0,299,0,0,299,282,0,19234,17400,8700,0,0,0,0,0,0,35,0,0,49,41,39728.2,879.299,1658.46,1,0.0814622,0.204264,0,0,0
2,21,0,354,0,0,354,274,0,20631,20200,10100,0,0,0,0,0,0,45,0,0,41,50,38350.2,879.299,1639.46,1,0.0833628,0.140085,0,0,0
2,20,10,59,0,0,59,69,0,3270,5200,2600,28,0,3,0,0,0,5,0,0,1,17,2643.02,87.5299,149.446,1,0.146263,0.046464,0,0,0
2,19,9,61,0,0,61,69,0,4049,4600,2300,24,0,2,0,0,0,9,0,0,10,12,1868.02,76.5299,156.446,1,0.0569696,0.0692693,0,0,0
2,18,10,54,0,0,54,70,0,3527,3800,1900,19,0,4,0,0,0,10,0,0,6,9,2386.02,73.5299,163.446,1,0.0498268,0.037089,0,0,0
2,17,6,159,0,0,159,142,0,9581,11400,5700,52,0,13,0,0,0,14,0,0,48,13,19881.1,459.65,828.231,1,0.113371,0.131085,0,0,0
2,16,0,322,0,0,322,275,0,18660,23600,11800,0,0,0,0,0,0,36,0,0,56,44,40335.2,877.299,1627.46,1,0.0956182,0.139385,0,0,0
2,15,5,60,0,0,60,69,0,3651,3600,1800,17,0,1,0,0,0,5,0,0,3,17,2245.02,90.5299,163.446,1,0.0417234,0.0881582,0,0,0
2,14,0,66,0,0,66,70,0,4410,4400,2200,0,0,0,0,0,0,5,0,0,11,21,1479.02,84.5299,176.446,1,0.0435984,0.045839,0,0,0
2,13,10,66,0,0,66,67,0,3390,4000,2000,16,0,4,0,0,0,12,0,0,5,22,2486.02,108.53,165.446,1,0.0348788,0.0997748,0,0,0
2,12,16,59,0,0,59,68,0,2870,4200,2100,18,0,3,0,0,0,6,0,0,10,17,3026.02,86.5299,167.446,1,0.0265656,0.0919177,0,0,0
2,11,9,161,0,0,161,144,0,9986,10400,5200,54,0,7,0,0,0,17,0,0,28,32,19516.1,388.65,859.231,1,0.107441,0.165339,0,0,0
2,10,10,44,0,0,44,34,0,1621,2400,1200,12,0,2,0,0,0,5,0,0,3,7,1323.51,45.765,84.7231,1,0.0293788,0.064452,0,0,0
2,9,10,60,0,0,60,71,0,4342,4200,2100,20,0,2,0,0,0,7,0,0,6,24,1563.02,85.5299,159.446,1,0.0355411,0.081053,0,0,0
2,8,11,54,0,0,54,78,0,3195,3200,1600,19,0,3,0,0,0,5,0,0,6,13,2697.02,78.5299,179.446,1,0.0298788,0.0742693,0,0,0
2,7,0,58,0,0,58,80,0,4453,2400,1200,0,0,0,0,0,0,3,0,0,8,10,1458.02,90.5299,148.446,1,0.0637575,0.090428,0,0,0
2,6,10,64,0,0,64,73,0,3826,4600,2300,23,0,2,0,0,0,8,0,0,5,9,2071.02,94.5299,158.446,1,0.0605411,0.0818424,0,0,0
2,5,15,40,0,0,40,43,0,2229,2400,1200,11,0,5,0,0,0,4,0,0,0,9,662.508,85.765,97.7231,0.761926,1,0.080428,0,0,0
2,4,5,43,0,0,43,31,0,2217,2400,1200,14,0,2,0,0,0,5,0,0,0,13,711.508,48.765,97.7231,0.819081,0.113447,0.0411186,0,0,0
2,3,2,59,0,0,59,70,0,3811,4200,2100,18,0,4,0,0,0,5,0,0,4,21,2091.02,72.5299,175.446,1,0.0598268,0.135685,0,0,0
2,2,8,59,0,0,59,73,0,4397,2200,1100,11,0,5,0,0,0,10,0,0,5,14,1487.02,90.5299,175.446,0.801352,0.0308788,0.0406017,0,0,0
2,1,5,59,0,0,59,70,0,2884,4800,2400,25,0,4,0,0,0,6,0,0,3,10,3023.02,78.5299,164.446,1,0.0485984,0.059803,0,0,0
3,26,0,645,0,0,645,612,0,61175,1800,900,0,0,0,0,0,0,69,0,0,0,0,84102.1,1888.49,3439.35,1,0.109152,0.167546,0,0,0
3,25,1,46,0,0,46,57,0,4327,3400,1700,16,0,1,0,0,0,10,0,0,1,8,2902.41,103.575,197.267,1,0.034765,0.096359,0,0,0
3,24,11,47,0,0,47,61,0,5447,3200,1600,12,0,2,0,0,0,6,0,0,4,9,1800.41,92.5746,190.267,1,0.0925299,0.124604,0,0,0
3,23,15,149,0,0,149,126,0,11499,8800,4400,50,0,7,0,0,0,17,0,0,19,24,24850,438.873,863.337,1,0.145589,0.155237,0,0,0
3,22,0,272,0,0,272,259,0,24360,8200,4100,0,0,0,0,0,0,31,0,0,57,37,48359.1,942.746,1640.67,1,0.191152,0.197436,0,0,0
3,21,0,345,0,0,345,239,0,26574,11600,5800,0,0,0,0,0,0,39,0,0,44,54,46096.1,917.746,1714.67,1,0.141822,0.190635,0,0,0
3,20,11,57,0,0,57,58,0,4802,2000,1000,12,0,5,0,0,0,5,0,0,2,16,2474.41,98.5746,155.267,1,0.0729416,0.0622692,0,0,0
3,19,10,47,0,0,47,60,0,5500,2200,1100,13,0,2,0,0,0,8,0,0,4,14,1786.41,82.5746,161.267,1,0.0765299,0.0782231,0,0,0
3,18,9,59,0,0,59,64,0,4816,3000,1500,12,0,4,0,0,0,2,0,0,16,9,2448.41,101.575,164.267,1,0.0612749,0.136205,0,0,0
3,17,5,164,0,0,164,128,0,13428,7600,3800,55,0,8,0,0,0,14,0,0,47,23,22827,478.873,917.337,1,0.114912,0.217955,0,0,0
3,16,0,286,0,0,286,248,0,28374,8000,4000,0,0,0,0,0,0,36,0,0,51,39,44291.1,954.746,1682.67,1,0.1415,0.193745,0,0,0
3,15,3,45,0,0,45,59,0,4783,2400,1200,14,0,0,0,0,0,5,0,0,2,9,2521.41,72.5746,153.267,1,0.113162,0.102154,0,0,0
3,14,0,49,0,0,49,63,0,5753,1200,600,0,0,0,0,0,0,8,0,0,6,16,1495.41,95.5746,186.267,0.821675,0.140883,0.0882231,0,0,0
3,13,10,50,0,0,50,61,0,4362,3600,1800,18,0,3,0,0,0,7,0,0,3,16,2915.41,70.5746,182.267,1,0.0678312,0.118176,0,0,0
3,12,15,43,0,0,43,62,0,4024,2400,1200,15,0,2,0,0,0,8,0,0,7,5,3231.41,89.5746,185.267,1,0.0480722,0.139538,0,0,0
3,11,9,148,0,0,148,127,0,12935,6400,3200,44,0,8,0,0,0,17,0,0,20,24,23484,430.873,801.337,1,0.161937,0.159117,0,0,0
3,10,11,47,0,0,47,31,0,2201,2800,1400,19,0,0,0,0,0,4,0,0,4,6,1421.2,46.7873,96.1337,1,0.0381375,0.141205,0,0,0
3,9,10,41,0,0,41,64,0,5358,1400,700,12,0,2,0,0,0,6,0,0,8,8,1895.41,98.5746,178.267,1,0.0855299,0.0797231,0,0,0
3,8,11,44,0,0,44,65,0,4536,2200,1100,12,0,1,0,0,0,6,0,0,5,7,2737.41,96.5746,160.267,1,0.196325,0.128176,0,0,0
3,7,0,57,0,0,57,76,0,4874,1800,900,0,0,0,0,0,0,6,0,0,8,10,2390.41,80.5746,185.267,1,0.0754416,0.24741,0,0,0
3,6,10,60,0,0,60,65,0,4912,3200,1600,19,0,1,0,0,0,9,0,0,5,13,2338.41,90.5746,189.267,1,0.078775,0.072021,0,0,0
3,5,15,39,0,0,39,40,0,2863,1800,900,7,0,5,0,0,0,3,0,0,1,7,792.204,28.7873,81.1337,0.414067,0.214412,0.244308,0,0,0
3,4,5,33,0,0,33,26,0,2576,1800,900,12,0,1,0,0,0,6,0,0,2,7,1073.2,38.7873,77.1337,1,0.0609562,0.0814359,0,0,0
3,3,2,41,0,0,41,61,0,5287,1600,800,10,0,2,0,0,0,5,0,0,3,10,1957.41,100.575,185.267,1,0.0604416,0.125319,0,0,0
3,2,9,64,0,0,64,60,0,5424,3200,1600,18,0,3,0,0,0,4,0,0,7,14,1839.41,102.575,164.267,1,0.226325,0.29241,0,0,0
3,1,5,54,0,0,54,63,0,4023,2400,1200,17,0,2,0,0,0,4,0,0,1,8,3233.41,101.575,172.267,1,0.0560928,0.0747483,0,0,0
4,26,10,570,0,0,570,539,0,57106,3200,1600,424,0,64,0,0,0,75,0,0,0,0,110105,3233.98,6614.13,1,1,1,0,0,0
4,25,1,50,0,0,50,48,0,5839,1800,900,18,0,2,0,0,0,6,0,0,3,8,2747.66,92.8989,173.407,1,0.103575,0.246584,0,0,0
4,24,10,42,0,0,42,55,0,5669,2400,1200,16,0,2,0,0,0,6,0,0,1,9,2913.66,102.899,167.407,1,0.0514304,0.190267,0,0,0
4,23,16,137,0,0,137,107,0,14332,7600,3800,43,0,8,0,0,0,16,0,0,25,29,28581.3,468.494,883.032,1,0.182864,0.227194,0,0,0
4,22,0,251,0,0,251,240,0,26529,8800,4400,0,0,0,0,0,0,25,0,0,46,36,59314.6,977.989,1708.06,1,0.362595,0.431756,0,0,0
4,21,0,302,0,0,302,210,0,31338,8400,4200,0,0,0,0,0,0,33,0,0,31,43,54521.6,933.989,1736.06,1,0.417157,0.357224,0,0,0
4,20,11,46,0,0,46,52,0,5414,1800,900,13,0,0,0,0,0,5,0,0,4,8,3163.66,92.8989,182.407,1,0.123218,0.388169,0,0,0
4,19,10,43,0,0,43,50,0,5796,1400,700,9,0,2,0,0,0,6,0,0,4,13,2770.66,87.8989,198.407,1,0.137624,0.161267,0,0,0
4,18,9,52,0,0,52,57,0,5422,2200,1100,17,0,1,0,0,0,8,0,0,12,12,3165.66,106.899,158.407,1,0.101575,0.13689,0,0,0
4,17,5,126,0,0,126,116,0,16114,6200,3100,36,0,7,0,0,0,17,0,0,37,17,26719.3,510.494,921.032,1,0.19953,0.352822,0,0,0
4,16,0,263,0,0,263,211,0,31658,9800,4900,0,0,0,0,0,0,24,0,0,46,38,54202.6,888.989,1780.06,1,0.530415,0.560891,0,0,0
4,15,5,36,0,0,36,51,0,4718,2600,1300,10,0,3,0,0,0,13,0,0,2,12,3840.66,100.899,193.407,1,0.0907183,0.109477,0,0,0
4,14,0,32,0,0,32,54,0,5706,1000,500,0,0,0,0,0,0,3,0,0,2,4,2870.66,108.899,167.407,1,0.238937,0.310446,0,0,0
4,13,10,45,0,0,45,48,0,5792,2600,1300,16,0,4,0,0,0,7,0,0,5,11,2802.66,98.8989,159.407,1,0.0882183,0.15189,0,0,0
4,12,15,54,0,0,54,48,0,4538,2600,1300,17,0,0,0,0,0,6,0,0,8,9,4044.66,97.8989,172.407,1,0.149291,0.15439,0,0,0
4,11,10,124,0,0,124,109,0,14317,5400,2700,32,0,4,0,0,0,22,0,0,17,17,28536.3,489.494,922.032,1,0.215437,0.267112,0,0,0
4,10,10,44,0,0,44,28,0,2742,2800,1400,15,0,2,0,0,0,8,0,0,2,15,1554.33,47.4494,82.7033,1,0.0389894,0.0961337,0,0,0
4,9,9,37,0,0,37,58,0,5701,1800,900,9,0,1,0,0,0,6,0,0,6,9,2864.66,99.8989,187.407,1,0.492873,0.297112,0,0,0
4,8,11,44,0,0,44,57,0,4984,2400,1200,13,0,1,0,0,0,3,0,0,7,14,3615.66,86.8989,166.407,1,0.160958,0.160267,0,0,0
4,7,0,44,0,0,44,67,0,5468,1200,600,0,0,0,0,0,0,12,0,0,7,9,3085.66,107.899,191.407,1,0.201437,0.308779,0,0,0
4,6,0,55,0,0,55,57,0,5145,3800,1900,0,0,0,0,0,0,7,0,0,5,4,3436.66,85.8989,185.407,1,0.0754789,0.118292,0,0,0
4,5,15,34,0,0,34,36,0,3483,2800,1400,9,0,4,0,0,0,3,0,0,0,7,799.33,54.4494,89.7033,0.792204,0.0719683,0.202834,0,0,0
4,4,5,28,0,0,28,25,0,2854,1200,600,6,0,2,0,0,0,2,0,0,1,6,1440.33,37.4494,94.7033,1,0.0484842,0.128556,0,0,0
4,3,1,35,0,0,35,57,0,5683,2000,1000,10,0,1,0,0,0,4,0,0,1,11,2897.66,92.8989,179.407,1,0.251437,0.308779,0,0,0
4,2,9,52,0,0,52,53,0,5573,3600,1800,17,0,5,0,0,0,8,0,0,2,9,3007.66,102.899,169.407,1,0.0641092,0.13689,0,0,0
4,1,5,52,0,0,52,54,0,4334,1800,900,12,0,1,0,0,0,9,0,0,2,5,4260.66,88.8989,169.407,1,0.169291,0.123048,0,0,0
5,26,10,490,0,0,490,476,0,54739,3800,1900,13,0,6,0,0,0,80,0,0,0,0,134707,4161.2,8805.2,1,1,1,0,0,0
5,25,2,49,0,0,49,44,0,5936,2400,1200,11,0,5,0,0,0,7,0,0,0,10,3902.99,102.51,179.11,1,0.154831,0.216758,0,0,0
5,24,9,47,0,0,47,52,0,6410,2800,1400,12,0,3,0,0,0,4,0,0,4,11,3413.99,102.51,194.11,1,0.257247,0.167407,0,0,0
5,23,15,103,0,0,103,89,0,16236,6400,3200,35,0,5,0,0,0,15,0,0,14,13,32847,540.549,979.551,1,0.212952,0.259715,0,0,0
5,22,0,225,0,0,225,212,0,28838,8200,4100,0,0,0,0,0,0,26,0,0,47,31,69448.9,1062.1,1857.1,1,0.37615,0.427016,0,0,0
5,21,0,264,0,0,264,186,0,33262,9200,4600,0,0,0,0,0,0,34,0,0,29,33,65112.9,1028.1,1803.1,1,0.389162,0.456859,0,0,0
5,20,11,39,0,0,39,44,0,5151,2400,1200,12,0,3,0,0,0,9,0,0,3,8,4656.99,107.51,205.11,1,0.464494,0.114004,0,0,0
5,19,11,41,0,0,41,46,0,5715,3600,1800,21,0,1,0,0,0,4,0,0,4,11,4135.99,112.51,157.11,1,0.109874,0.496016,0,0,0
5,18,9,36,0,0,36,51,0,5776,2000,1000,11,0,4,0,0,0,5,0,0,8,2,4063.99,90.5099,190.11,1,0.267247,0.132005,0,0,0
5,17,5,116,0,0,116,105,0,18202,7000,3500,45,0,8,0,0,0,12,0,0,30,10,30969,503.549,928.551,1,0.232043,0.511685,0,0,0
5,16,0,219,0,0,219,188,0,33648,7800,3900,0,0,0,0,0,0,27,0,0,36,20,64703.9,1020.1,1834.1,1,0.246941,0.468438,0,0,0
5,15,4,39,0,0,39,44,0,5523,1800,900,11,0,1,0,0,0,2,0,0,4,5,4295.99,110.51,191.11,1,0.100899,0.322344,0,0,0
5,14,0,35,0,0,35,51,0,5641,800,400,0,0,0,0,0,0,3,0,0,4,13,4198.99,90.5099,190.11,1,0.181498,0.837033,0,0,0
5,13,10,43,0,0,43,39,0,6507,1800,900,9,0,7,0,0,0,5,0,0,5,8,3320.99,108.51,184.11,1,0.164831,0.159407,0,0,0
5,12,15,45,0,0,45,42,0,4584,2800,1400,16,0,5,0,0,0,8,0,0,7,13,5268.99,106.51,161.11,1,0.0699278,0.172407,0,0,0
5,11,10,129,0,0,129,98,0,16546,7000,3500,44,0,5,0,0,0,14,0,0,17,25,32622,565.549,869.551,1,0.407912,0.461016,0,0,0
5,10,10,29,0,0,29,25,0,3414,1800,900,8,0,2,0,0,0,5,0,0,5,11,1517,44.7549,84.5551,1,0.0395412,0.103379,0,0,0
5,9,10,31,0,0,31,50,0,6148,2600,1300,20,0,0,0,0,0,6,0,0,1,10,3570.99,206.51,195.11,1,1,0.187407,0,0,0
5,8,10,34,0,0,34,52,0,4968,2000,1000,10,0,1,0,0,0,1,0,0,4,13,4870.99,111.51,170.11,1,0.0868989,0.138672,0,0,0
5,7,0,39,0,0,39,56,0,5469,1800,900,0,0,0,0,0,0,3,0,0,4,10,4386.99,108.51,156.11,1,0.539494,0.239258,0,0,0
5,6,0,64,0,0,64,49,0,5717,3600,1800,0,0,0,0,0,0,3,0,0,7,15,4103.99,87.5099,212.11,1,0.0715824,0.103004,0,0,0
5,5,15,31,0,0,31,30,0,4100,1800,900,10,0,0,0,0,0,3,0,0,2,8,796.996,69.7549,93.5551,0.57095,0.0907491,0.112129,0,0,0
5,4,5,26,0,0,26,25,0,3118,1200,600,5,0,2,0,0,0,2,0,0,1,7,1812,42.7549,87.5551,1,0.0624157,0.473516,0,0,0
5,3,1,29,0,0,29,53,0,6425,2000,1000,12,0,2,0,0,0,6,0,0,0,8,3419.99,98.5099,177.11,1,0.464494,0.224258,0,0,0
5,2,10,46,0,0,46,47,0,6116,2600,1300,10,0,4,0,0,0,6,0,0,3,12,3726.99,96.5099,181.11,1,0.0734992,0.121005,0,0,0
5,1,5,50,0,0,50,50,0,4568,4000,2000,23,0,2,0,0,0,9,0,0,3,11,5244.99,109.51,198.11,1,0.148165,0.211758,0,0,0
6,26,10,436,0,0,436,423,0,53297,3400,1700,13,0,3,0,0,0,54,0,0,0,0,157564,5170.29,10680.3,1,1,1,0,0,0
6,25,1,47,0,0,47,39,0,6470,2200,1100,13,0,2,0,0,0,3,0,0,3,7,4590.53,97.4148,177.615,1,0.10251,0.298517,0,0,0
6,24,10,38,0,0,38,44,0,7464,2400,1200,13,0,2,0,0,0,6,0,0,1,5,3565.53,101.415,204.615,1,0.256275,0.19411,0,0,0
6,23,15,97,0,0,97,82,0,18204,5000,2500,31,0,5,0,0,0,20,0,0,11,21,36960.6,569.074,944.073,1,0.450458,0.30611,0,0,0
6,22,0,190,0,0,190,189,0,30691,6200,3100,0,0,0,0,0,0,33,0,0,33,27,79601.3,1134.15,1929.15,1,0.295027,0.663251,0,0,0
6,21,0,240,0,0,240,162,0,36185,6000,3000,0,0,0,0,0,0,34,0,0,31,26,74203.3,1100.15,1867.15,1,0.302382,0.693501,0,0,0
6,20,10,43,0,0,43,39,0,5599,1200,600,12,0,4,0,0,0,1,0,0,5,5,5442.53,108.415,185.615,1,0.134387,0.20511,0,0,0
6,19,10,36,0,0,36,41,0,6223,1400,700,7,0,0,0,0,0,5,0,0,7,9,4809.53,111.415,191.615,1,0.11251,0.0872835,0,0,0
6,18,8,38,0,0,38,46,0,6503,1200,600,8,0,1,0,0,0,2,0,0,7,3,4522.53,106.415,203.615,1,0.15085,0.475276,0,0,0
6,17,5,102,0,0,102,96,0,20073,4400,2200,23,0,8,0,0,0,17,0,0,38,11,35116.6,550.074,938.073,1,0.251775,0.331625,0,0,0
