Time,Year,Node_ID,Coital_Act_ID,Rel_ID,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_Is_Infected,B_Is_Infected,Did_Use_Condom,Risk_Multiplier,Transmission_Multiplier,Acquisition_Multiplier,Infection_Was_Transmitted,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
643,1962.26,1,808,4,0,F,15,11,MALE,FEMALE,22.4522,49.6992,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
643,1962.26,1,809,5,0,F,17,14,MALE,FEMALE,35.1117,30.1896,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
644,1962.26,1,810,8,0,F,5,6,MALE,FEMALE,50.6283,19.0033,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
645,1962.27,1,811,5,0,F,17,14,MALE,FEMALE,35.1172,30.195,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
646,1962.27,1,812,5,0,F,17,14,MALE,FEMALE,35.1199,30.1978,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
647,1962.27,1,813,9,0,F,5,13,MALE,FEMALE,50.6366,42.2725,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
649,1962.28,1,814,8,0,F,5,6,MALE,FEMALE,50.642,19.017,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
649,1962.28,1,815,9,0,F,5,13,MALE,FEMALE,50.642,42.278,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
649,1962.28,1,816,10,0,F,8,13,MALE,FEMALE,40.8613,42.278,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
649,1962.28,1,817,10,0,F,8,13,MALE,FEMALE,40.8613,42.278,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
650,1962.28,1,818,9,0,F,5,13,MALE,FEMALE,50.6448,42.2807,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
651,1962.28,1,819,11,0,F,15,13,MALE,FEMALE,22.4741,42.2835,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
653,1962.29,1,820,1,0,F,2,9,MALE,FEMALE,49.149,46.1423,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
653,1962.29,1,821,12,0,F,2,7,MALE,FEMALE,49.149,44.3556,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
653,1962.29,1,822,3,0,F,8,11,MALE,FEMALE,40.8723,49.7266,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
654,1962.29,1,823,1,0,F,2,9,MALE,FEMALE,49.1518,46.1451,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
654,1962.29,1,824,2,0,F,4,11,MALE,FEMALE,32.943,49.7293,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
654,1962.29,1,825,11,0,F,15,13,MALE,FEMALE,22.4823,42.2917,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
654,1962.29,1,826,5,0,F,17,14,MALE,FEMALE,35.1419,30.2197,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
655,1962.29,1,827,3,0,F,8,11,MALE,FEMALE,40.8778,49.732,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
656,1962.3,1,828,10,0,F,8,13,MALE,FEMALE,40.8805,42.2972,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
656,1962.3,1,829,11,0,F,15,13,MALE,FEMALE,22.4878,42.2972,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
656,1962.3,1,830,7,0,F,21,14,MALE,FEMALE,27,30.2252,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
659,1962.31,1,831,1,0,F,2,9,MALE,FEMALE,49.1655,46.1588,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
660,1962.31,1,832,3,0,F,8,11,MALE,FEMALE,40.8915,49.7457,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
661,1962.31,1,833,1,0,F,2,9,MALE,FEMALE,49.1709,46.1643,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
661,1962.31,1,834,12,0,F,2,7,MALE,FEMALE,49.1709,44.3775,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
661,1962.31,1,835,3,0,F,8,11,MALE,FEMALE,40.8942,49.7485,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
662,1962.31,1,836,1,0,F,2,9,MALE,FEMALE,49.1737,46.167,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
662,1962.31,1,837,8,0,F,5,6,MALE,FEMALE,50.6777,19.0527,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
662,1962.31,1,838,9,0,F,5,13,MALE,FEMALE,50.6777,42.3136,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
662,1962.31,1,839,10,0,F,8,13,MALE,FEMALE,40.8969,42.3136,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
665,1962.32,1,840,7,0,F,21,14,MALE,FEMALE,27.0247,30.2498,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
666,1962.32,1,841,12,0,F,2,7,MALE,FEMALE,49.1846,44.3912,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
669,1962.33,1,842,3,0,F,8,11,MALE,FEMALE,40.9161,49.7704,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
672,1962.34,1,843,1,0,F,2,9,MALE,FEMALE,49.2011,46.1944,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
672,1962.34,1,844,3,0,F,8,11,MALE,FEMALE,40.9243,49.7786,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
673,1962.34,1,845,8,0,F,5,6,MALE,FEMALE,50.7078,19.0828,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
673,1962.34,1,846,8,0,F,5,6,MALE,FEMALE,50.7078,19.0828,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
673,1962.34,1,847,7,0,F,21,14,MALE,FEMALE,27.0466,30.2717,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
674,1962.35,1,848,3,0,F,8,11,MALE,FEMALE,40.9298,49.7841,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
675,1962.35,1,849,8,0,F,5,6,MALE,FEMALE,50.7133,19.0883,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
676,1962.35,1,850,8,0,F,5,6,MALE,FEMALE,50.716,19.091,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
677,1962.35,1,851,12,0,F,2,7,MALE,FEMALE,49.2148,44.4213,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
677,1962.35,1,852,9,0,F,5,13,MALE,FEMALE,50.7188,42.3547,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
678,1962.36,1,853,9,0,F,5,13,MALE,FEMALE,50.7215,42.3574,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
679,1962.36,1,854,7,0,F,21,14,MALE,FEMALE,27.063,30.2882,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
680,1962.36,1,855,3,0,F,8,11,MALE,FEMALE,40.9463,49.8005,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
681,1962.37,1,856,7,0,F,21,14,MALE,FEMALE,27.0685,30.2937,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
683,1962.37,1,857,12,0,F,2,7,MALE,FEMALE,49.2312,44.4377,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
684,1962.37,1,858,12,0,F,2,7,MALE,FEMALE,49.234,44.4405,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
685,1962.38,1,859,12,0,F,2,7,MALE,FEMALE,49.2367,44.4432,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
686,1962.38,1,860,8,0,F,5,6,MALE,FEMALE,50.7434,19.1184,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
686,1962.38,1,861,10,0,F,8,13,MALE,FEMALE,40.9627,42.3794,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
687,1962.38,1,862,3,0,F,8,11,MALE,FEMALE,40.9654,49.8197,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
687,1962.38,1,863,11,0,F,15,13,MALE,FEMALE,22.5727,42.3821,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
691,1962.39,1,864,5,0,F,17,14,MALE,FEMALE,35.2432,30.3211,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
691,1962.39,1,865,7,0,F,21,14,MALE,FEMALE,27.0959,30.3211,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
693,1962.4,1,866,9,0,F,5,13,MALE,FEMALE,50.7626,42.3985,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
694,1962.4,1,867,12,0,F,2,7,MALE,FEMALE,49.2613,44.4679,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
694,1962.4,1,868,2,0,F,4,11,MALE,FEMALE,33.0526,49.8389,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
695,1962.4,1,869,12,0,F,2,7,MALE,FEMALE,49.2641,44.4706,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
696,1962.41,1,870,3,0,F,8,11,MALE,FEMALE,40.9901,49.8444,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
697,1962.41,1,871,4,0,F,15,11,MALE,FEMALE,22.6001,49.8471,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
697,1962.41,1,872,5,0,F,17,14,MALE,FEMALE,35.2597,30.3375,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
697,1962.41,1,873,7,0,F,21,14,MALE,FEMALE,27.1123,30.3375,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
698,1962.41,1,874,8,0,F,5,6,MALE,FEMALE,50.7763,19.1513,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
698,1962.41,1,875,3,0,F,8,11,MALE,FEMALE,40.9956,49.8498,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
700,1962.42,1,876,8,0,F,5,6,MALE,FEMALE,50.7818,19.1568,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
702,1962.42,1,877,1,0,F,2,9,MALE,FEMALE,49.2833,46.2766,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
703,1962.43,1,878,4,0,F,15,11,MALE,FEMALE,22.6165,49.8635,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
703,1962.43,1,879,5,0,F,17,14,MALE,FEMALE,35.2761,30.3539,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
704,1962.43,1,880,5,0,F,17,14,MALE,FEMALE,35.2788,30.3567,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
705,1962.43,1,881,2,0,F,4,11,MALE,FEMALE,33.0828,49.869,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
708,1962.44,1,882,1,0,F,2,9,MALE,FEMALE,49.2997,46.293,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
708,1962.44,1,883,4,0,F,15,11,MALE,FEMALE,22.6302,49.8772,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
708,1962.44,1,884,11,0,F,15,13,MALE,FEMALE,22.6302,42.4396,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
709,1962.44,1,885,1,0,F,2,9,MALE,FEMALE,49.3024,46.2958,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
709,1962.44,1,886,12,0,F,2,7,MALE,FEMALE,49.3024,44.509,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
709,1962.44,1,887,7,0,F,21,14,MALE,FEMALE,27.1452,30.3704,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
709,1962.44,1,888,7,0,F,21,14,MALE,FEMALE,27.1452,30.3704,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
710,1962.45,1,889,3,0,F,8,11,MALE,FEMALE,41.0285,49.8827,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
711,1962.45,1,890,4,0,F,15,11,MALE,FEMALE,22.6385,49.8855,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
712,1962.45,1,891,3,0,F,8,11,MALE,FEMALE,41.0339,49.8882,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
713,1962.45,1,892,12,0,F,2,7,MALE,FEMALE,49.3134,44.5199,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
713,1962.45,1,893,9,0,F,5,13,MALE,FEMALE,50.8174,42.4533,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
714,1962.46,1,894,9,0,F,5,13,MALE,FEMALE,50.8201,42.4561,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
714,1962.46,1,895,11,0,F,15,13,MALE,FEMALE,22.6467,42.4561,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
715,1962.46,1,896,1,0,F,2,9,MALE,FEMALE,49.3189,46.3122,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
715,1962.46,1,897,5,0,F,17,14,MALE,FEMALE,35.309,30.3868,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
716,1962.46,1,898,10,0,F,8,13,MALE,FEMALE,41.0449,42.4616,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
718,1962.47,1,899,1,0,F,2,9,MALE,FEMALE,49.3271,46.3204,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
718,1962.47,1,900,9,0,F,5,13,MALE,FEMALE,50.8311,42.467,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
718,1962.47,1,901,5,0,F,17,14,MALE,FEMALE,35.3172,30.395,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
719,1962.47,1,902,8,0,F,5,6,MALE,FEMALE,50.8338,19.2088,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
719,1962.47,1,903,5,0,F,17,14,MALE,FEMALE,35.3199,30.3978,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
720,1962.47,1,904,1,0,F,2,9,MALE,FEMALE,49.3326,46.3259,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
721,1962.48,1,905,9,0,F,5,13,MALE,FEMALE,50.8393,42.4753,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
724,1962.48,1,906,11,0,F,15,13,MALE,FEMALE,22.6741,42.4835,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
725,1962.49,1,907,5,0,F,17,14,MALE,FEMALE,35.3364,30.4142,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
727,1962.49,1,908,10,0,F,8,13,MALE,FEMALE,41.075,42.4917,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
728,1962.49,1,909,12,0,F,2,7,MALE,FEMALE,49.3545,44.561,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
728,1962.49,1,910,4,0,F,15,11,MALE,FEMALE,22.685,49.932,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
728,1962.49,1,911,5,0,F,17,14,MALE,FEMALE,35.3446,30.4224,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
729,1962.5,1,912,5,0,F,17,14,MALE,FEMALE,35.3473,30.4252,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
