Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,male_ID,female_ID,male_age,female_age,num_total_coital_acts,Termination_Reason
729,1,57,135.058,136,0,F,2030,156,38.2679,34.0424,32,BROKEUP
1271,1,102,135.843,136,0,F,15441,10699,26.8071,19.3526,8,BROKEUP
35,1,4,136.326,137,0,F,10014,5274,16.577,20.0976,34,BROKEUP
744,1,58,136.47,137,0,F,4453,3257,16.6824,17.6872,15,BROKEUP
884,1,69,136.131,137,0,F,4179,1129,38.4055,32.1018,23,BROKEUP
1133,1,90,136.409,137,0,F,3993,1565,31.9183,25.9221,10,BROKEUP
1507,1,125,136.022,137,0,F,782,11677,45.6769,27.2013,5,BROKEUP
1107,1,88,137.839,138,0,F,8929,6139,20.6637,20.5461,15,BROKEUP
1130,1,89,137.113,138,1,F,3599,15943,38.7538,37.9325,14,BROKEUP
94,1,8,138.372,139,0,F,11035,3744,19.1248,27.7172,48,BROKEUP
241,1,17,138.066,139,0,F,11451,12166,45.9549,34.267,33,BROKEUP
390,1,27,138.67,139,1,F,15768,14718,54.4916,53.7835,26,BROKEUP
364,1,26,139.916,140,0,F,16536,15351,43.4333,42.8971,41,BROKEUP
757,1,58,139.884,140,1,F,15101,4768,35.945,37.3951,24,BROKEUP
959,1,75,139.473,140,0,F,9201,16786,20.3172,19.9999,20,BROKEUP
1232,1,99,139.34,140,0,F,6003,16998,29.5859,22.7408,16,BROKEUP
1371,1,111,139.622,140,0,F,10104,9625,24.9316,21.6553,18,BROKEUP
47,1,5,140.171,141,0,F,1294,13083,17.9664,17.6826,47,BROKEUP
244,1,17,140.582,141,0,F,15811,12230,40.8414,45.3213,50,BROKEUP
631,1,49,140.792,141,0,F,4178,8622,19.8831,22.1772,26,BROKEUP
1309,1,106,140.082,141,0,F,7532,10008,28.194,16.4033,13,BROKEUP
1627,1,135,140.002,141,0,F,13885,12286,28.2937,21.3586,1,BROKEUP
225,1,16,141.283,142,0,F,17162,1237,20.1398,20.2393,38,BROKEUP
815,1,63,142.529,143,0,F,5018,8758,20.4945,21.9092,30,BROKEUP
1177,1,94,142.209,143,0,F,1937,13399,24.1235,16.3774,22,BROKEUP
1075,1,85,143.327,144,0,F,15501,16254,17.0886,17.4059,13,BROKEUP
460,1,34,144.535,145,0,F,7413,5415,19.9806,17.4835,36,BROKEUP
276,1,19,145.587,146,0,F,3279,7308,18.6957,19.0367,46,BROKEUP
287,1,20,145.253,146,0,F,11514,1054,22.3195,15.6068,34,BROKEUP
1261,1,101,146.967,147,0,F,11690,9174,32.2767,24.0003,24,BROKEUP
128,1,10,147.434,148,0,F,6850,4211,47.5479,43.3247,39,BROKEUP
1263,1,101,147.346,148,0,F,11824,11783,33.0276,22.3206,19,BROKEUP
975,1,77,148.919,149,0,F,651,15038,17.3336,17.1209,25,BROKEUP
1549,1,129,148.352,149,0,F,6481,1631,15.6581,16.9496,3,BROKEUP
1568,1,130,148.336,149,0,F,4401,2608,19.5281,19.4258,10,BROKEUP
