Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,male_ID,female_ID,male_age,female_age,num_total_coital_acts,Termination_Reason
127,1,1,8995.78,44,2,F,1163,931,35.7331,37.3347,8,SELF_MIGRATING
135,1,1,768.417,44,1,F,1234,46,30.3018,21.4481,2,SELF_MIGRATING
46,2,0,5707.23,45,2,F,143,291,37.5438,26.0279,12,SELF_MIGRATING
472,1,12,581.803,45,0,F,106,1352,30.2893,24.0508,13,SELF_MIGRATING
307,1,4,15919,45,2,F,674,1162,55.2422,47.3838,13,PARTNER_MIGRATING
679,1,31,9924.69,45,2,F,1006,333,37.865,39.908,2,SELF_MIGRATING
754,3,40,14381.9,46,2,F,1354,104,59.0448,54.2716,2,PARTNER_MIGRATING
327,2,5,4247.49,46,2,F,1140,136,35.3656,28.1803,5,PARTNER_TERMINATED
621,2,26,156.786,46,0,F,703,1202,22.5247,16.153,6,PARTNER_MIGRATING
620,2,26,419.963,46,0,F,133,1202,25.1598,16.153,3,PARTNER_MIGRATING
615,2,25,496.856,46,0,F,1051,1202,23.3559,16.153,5,PARTNER_MIGRATING
647,2,29,870.057,46,0,F,87,595,19.1867,17.5051,6,SELF_MIGRATING
715,2,36,468.338,46,0,F,871,1247,54.4786,37.329,2,SELF_MIGRATING
619,4,25,1175.58,47,1,F,128,838,25.6037,20.5127,2,PARTNER_TERMINATED
8,4,0,387.736,47,1,F,881,81,15.7818,23.8998,12,SELF_MIGRATING
29,3,0,419.707,47,1,F,884,972,27.9788,21.7169,14,SELF_MIGRATING
622,2,26,211.589,47,0,F,432,755,17.1736,16.3484,2,SELF_MIGRATING
801,1,45,1166.17,47,0,F,282,46,20.7183,21.4563,4,PARTNER_MIGRATING
802,1,45,98.9553,47,0,F,386,46,22.1852,21.4563,1,PARTNER_MIGRATING
675,2,31,1652.57,48,1,F,1383,1187,28.6836,26.1894,4,PARTNER_MIGRATING
660,1,29,1271.15,48,1,F,862,542,27.7772,26.799,2,SELF_MIGRATING
761,1,41,102.942,48,0,F,909,542,21.3919,26.799,1,SELF_MIGRATING
743,1,38,96.1972,48,0,F,875,542,23.9107,26.799,1,SELF_MIGRATING
822,1,47,1041.38,48,1,F,426,1352,27.5246,24.0618,2,SELF_MIGRATING
750,4,40,9437.31,49,2,F,749,876,62.0721,60.1015,6,SELF_MIGRATING
569,4,22,481.904,49,0,F,122,150,24.4866,22.6828,7,SELF_MIGRATING
101,3,1,489.753,49,1,F,452,1148,24.4605,18.8315,13,SELF_MIGRATING
617,2,25,11453.5,49,2,F,451,139,56.2811,54.4161,10,SELF_MIGRATING
714,2,36,311.814,49,0,F,357,77,26.1598,16.7793,4,SELF_MIGRATING
607,4,25,662.948,50,0,F,781,1289,22.3698,21.3344,7,SELF_MIGRATING
723,4,37,290.421,50,0,F,781,570,22.3698,22.0497,5,SELF_MIGRATING
269,4,4,386.052,50,1,F,985,613,52.5994,44.4385,21,PARTNER_MIGRATING
805,4,46,4307.84,50,2,F,985,525,52.5994,38.9521,2,PARTNER_MIGRATING
578,2,22,49.4619,50,0,F,715,1151,35.6592,27.9885,5,BROKEUP
575,2,22,5352.04,50,2,F,612,120,53.7283,48.0575,10,PARTNER_MIGRATING
434,2,10,12030.1,50,2,F,519,492,50.3269,53.1386,10,PARTNER_MIGRATING
72,1,0,1254.96,50,2,F,894,690,42.4924,32.4364,17,PARTNER_MIGRATING
788,1,43,2371.49,50,2,F,249,1131,61.8988,46.8687,3,PARTNER_MIGRATING
735,4,38,195.36,51,0,F,365,321,17.2947,18.1816,1,SELF_MIGRATING
151,2,2,1095.01,51,1,F,1369,925,33.7172,22.8868,12,PARTNER_MIGRATING
759,2,41,1378.62,51,1,F,1369,811,33.7172,31.1854,5,PARTNER_MIGRATING
751,2,40,179.59,51,0,F,1171,292,26.1054,24.3468,3,SELF_MIGRATING
632,2,28,22572.2,51,2,F,688,1049,43.953,27.9288,8,PARTNER_MIGRATING
786,1,43,642.446,51,1,F,761,436,40.6052,29.5856,5,PARTNER_MIGRATING
634,1,28,5253.47,51,2,F,761,1091,40.6052,33.9969,7,PARTNER_MIGRATING
209,4,3,842.84,52,1,F,1369,145,33.7172,30.2198,5,PARTNER_TERMINATED
768,4,42,51.5799,52,0,F,250,1223,29.5313,23.1565,1,BROKEUP
204,3,3,419.508,52,0,F,109,129,27.4301,16.8324,18,SELF_MIGRATING
514,3,16,171.315,52,0,F,812,1035,37.8127,28.4008,8,SELF_MIGRATING
515,3,16,668.068,52,1,F,924,1035,34.8913,28.4008,9,SELF_MIGRATING
800,2,45,13784.1,52,2,F,159,615,49.6407,44.3961,2,PARTNER_MIGRATING
314,2,5,5988.75,52,2,F,497,511,59.9981,64.8917,15,PARTNER_DIED
585,1,22,974.73,52,1,F,183,374,36.8201,33.1391,8,PARTNER_MIGRATING
124,1,1,18744.6,52,2,F,119,891,39.6958,27.5032,14,SELF_MIGRATING
610,3,25,255.565,53,0,F,1295,115,17.3255,19.2954,3,PARTNER_MIGRATING
789,3,44,305.347,53,0,F,1065,746,15.2864,16.5936,5,SELF_MIGRATING
746,3,39,287.916,53,0,F,1096,746,19.2105,16.5936,5,SELF_MIGRATING
107,3,1,2898.03,53,2,F,1232,1312,35.924,30.1606,9,SELF_MIGRATING
628,2,27,5274.01,53,2,F,1023,448,41.265,31.4799,3,SELF_MIGRATING
264,1,3,9354.5,53,2,F,170,566,43.0842,33.9273,10,PARTNER_MIGRATING
613,4,25,356.748,54,1,F,177,115,24.8396,19.2954,1,PARTNER_TERMINATED
662,4,30,1722.18,54,1,F,170,58,43.0842,27.8792,3,PARTNER_TERMINATED
845,3,50,527.556,54,0,F,1069,788,37.4942,25.3268,1,SELF_MIGRATING
828,3,49,866.856,54,0,F,1322,788,35.2264,25.3268,3,SELF_MIGRATING
654,2,29,2333.24,54,2,F,679,807,47.177,33.5099,4,SELF_MIGRATING
259,1,3,458.909,54,1,F,482,966,15.9804,17.3574,12,SELF_MIGRATING
395,2,8,311.006,55,0,F,1180,947,25.8514,18.6187,7,SELF_MIGRATING
343,3,6,173.219,56,0,F,228,974,39.1951,44.0705,6,PARTNER_MIGRATING
463,3,12,761.108,56,1,F,813,429,21.0415,21.7761,1,SELF_MIGRATING
846,3,50,360.884,56,0,F,1055,1352,29.8723,24.0837,1,SELF_MIGRATING
783,2,43,20627.6,56,2,F,512,1187,44.3635,26.2113,3,SELF_MIGRATING
652,2,29,517.827,56,1,F,679,1247,47.1852,37.3564,1,PARTNER_MIGRATING
809,2,46,7083.66,56,2,F,51,224,56.0869,31.5338,5,PARTNER_MIGRATING
593,4,23,789.448,57,0,F,126,321,19.0518,18.2007,7,SELF_MIGRATING
857,4,52,230.54,57,0,F,1218,321,27.4982,18.2007,1,SELF_MIGRATING
737,4,38,1364.07,57,1,F,617,321,18.7438,18.2007,5,SELF_MIGRATING
497,3,14,56.4109,57,0,F,945,448,35.737,31.4881,6,BROKEUP
626,2,27,584.827,57,0,F,1371,271,23.3918,18.3853,10,SELF_MIGRATING
502,1,15,222.512,57,0,F,1103,1314,31.4661,23.5535,10,PARTNER_MIGRATING
3,4,0,114.881,58,0,F,313,633,20.9657,22.2348,20,SELF_MIGRATING
867,3,54,83.3177,58,0,F,530,292,28.8421,24.366,2,SELF_MIGRATING
888,2,56,358.11,58,1,F,1359,1049,26.9946,27.9479,2,SELF_MIGRATING
353,1,6,1302.31,58,0,F,862,614,27.8046,18.0206,13,SELF_MIGRATING
722,4,37,510.716,59,0,F,1233,1353,18.7969,24.4368,6,SELF_MIGRATING
543,4,19,259.1,59,0,F,861,1353,37.5986,24.4368,10,SELF_MIGRATING
757,4,41,4046.49,59,2,F,1325,1372,34.1166,25.4119,3,PARTNER_MIGRATING
717,2,36,1099.83,59,1,F,175,1315,30.5463,23.3525,9,SELF_MIGRATING
831,2,49,1153.39,59,1,F,225,854,52.2028,35.1511,2,PARTNER_MIGRATING
369,2,7,998.635,59,0,F,1051,859,23.3943,19.6557,9,SELF_MIGRATING
847,2,50,1077.7,59,0,F,1051,415,23.3943,29.2192,2,SELF_MIGRATING
516,2,16,511.402,59,1,F,1051,271,23.3943,18.3908,7,SELF_MIGRATING
140,2,1,1283.6,59,2,F,190,374,39.4705,33.161,12,SELF_MIGRATING
744,1,38,176.264,59,0,F,230,1266,30.6449,24.4484,3,SELF_MIGRATING
721,1,36,12578.2,59,2,F,230,500,30.6449,28.5817,4,SELF_MIGRATING
462,1,11,885.667,59,0,F,591,670,24.7871,13.5682,15,SELF_MIGRATING
61,1,0,108.36,59,0,F,1146,1334,25.7285,21.4399,21,SELF_MIGRATING
902,4,59,315.461,60,1,F,1144,788,27.8413,25.3433,1,SELF_MIGRATING
563,3,21,233.619,60,1,F,1003,1324,22.9982,22.9674,6,SELF_MIGRATING
904,3,59,332.773,60,1,F,1003,429,22.9982,21.787,1,SELF_MIGRATING
919,3,60,199.064,60,0,F,68,816,18.1291,16.635,1,SELF_MIGRATING
918,3,60,291.151,60,0,F,322,816,21.9544,16.635,1,SELF_MIGRATING
425,2,10,14361.4,60,2,F,1325,629,34.1166,32.7257,3,PARTNER_TERMINATED
191,1,2,508.276,60,1,F,1382,854,47.4625,35.1511,6,PARTNER_TERMINATED
481,3,13,511.666,61,0,F,1300,392,33.9145,31.2237,15,SELF_MIGRATING
784,1,43,60.4455,61,0,F,762,748,18.5053,16.9417,1,BROKEUP
951,1,61,287.95,61,0,F,684,1194,30.4494,29.5863,1,PARTNER_MIGRATING
821,1,47,472.898,61,1,F,684,94,30.4494,29.3339,11,PARTNER_MIGRATING
865,1,53,91.6858,61,0,F,183,30,36.8447,30.4458,2,PARTNER_MIGRATING
443,4,11,876.806,62,1,F,61,121,37.4363,34.9532,10,SELF_MIGRATING
14,4,0,6954.07,62,2,F,69,325,36.1386,33.4527,22,SELF_MIGRATING
57,2,0,61.0898,62,0,F,558,470,33.8495,18.7878,20,BROKEUP
287,2,4,1322.28,62,1,F,183,90,36.8447,24.5818,3,PARTNER_TERMINATED
782,2,43,444.916,62,0,F,779,1187,34.4104,26.2277,6,SELF_MIGRATING
518,1,16,429.961,62,1,F,87,1202,19.2278,16.1968,11,PARTNER_MIGRATING
658,1,29,107.426,62,0,F,1301,874,47.3172,26.1613,6,SELF_MIGRATING
984,1,62,480.81,62,1,F,51,1231,56.1033,47.8041,1,PARTNER_MIGRATING
989,1,62,8900.27,62,2,F,1146,1266,25.7367,24.4593,1,SELF_MIGRATING
687,4,32,8727.48,63,2,F,984,525,44.8637,38.9877,8,PARTNER_MIGRATING
885,4,56,3027.87,63,2,F,1278,1108,48.2609,45.3716,1,PARTNER_MIGRATING
760,4,41,3309.3,63,2,F,612,803,53.7666,40.2998,6,PARTNER_MIGRATING
244,2,3,4025.2,63,2,F,1079,1335,45.6513,44.8255,13,PARTNER_MIGRATING
362,2,6,6641.38,63,2,F,1200,1022,35.8983,27.9468,14,PARTNER_MIGRATING
495,2,14,18242.1,63,2,F,170,873,43.1116,37.9348,5,PARTNER_MIGRATING
859,2,52,834.377,63,1,F,1171,798,26.1383,22.5121,3,SELF_MIGRATING
361,1,6,4662.85,63,2,F,186,727,37.3244,35.6292,11,SELF_MIGRATING
490,1,13,670.111,63,1,F,186,927,37.3244,34.0068,13,SELF_MIGRATING
300,1,4,885.426,63,1,F,482,1042,16.0051,15.0528,9,SELF_MIGRATING
932,1,60,512.28,63,0,F,482,966,16.0051,17.3793,1,SELF_MIGRATING
567,1,21,402.15,63,0,F,482,1304,16.0051,18.2739,7,SELF_MIGRATING
875,1,54,294.214,63,0,F,482,746,16.0051,16.6182,2,SELF_MIGRATING
202,1,2,3078.33,63,2,F,466,1186,34.5299,30.3909,21,PARTNER_MIGRATING
955,1,61,915.183,63,1,F,45,1186,36.5653,30.3909,1,PARTNER_MIGRATING
935,1,60,909.044,63,1,F,823,1186,37.6072,30.3909,4,PARTNER_MIGRATING
460,1,11,248.434,63,0,F,174,333,45.5575,39.9573,6,PARTNER_MIGRATING
64,1,0,650.609,63,1,F,398,518,44.6236,34.206,11,SELF_MIGRATING
474,1,12,8898.33,63,2,F,934,333,47.1057,39.9573,11,PARTNER_MIGRATING
906,1,59,200.399,63,0,F,810,333,50.5977,39.9573,3,PARTNER_MIGRATING
952,1,61,159.835,63,0,F,398,1323,44.6236,48.3742,1,SELF_MIGRATING
139,4,1,8297.42,64,2,F,174,990,45.5575,25.6018,7,PARTNER_TERMINATED
188,4,2,11931.5,64,2,F,427,327,50.8241,39.4075,18,SELF_MIGRATING
749,3,40,6034.21,64,2,F,749,341,62.1104,70.4896,2,PARTNER_TERMINATED
968,3,62,11669.3,64,2,F,260,104,56.6762,54.3182,1,PARTNER_MIGRATING
887,2,56,76.2808,64,0,F,119,224,39.726,31.5557,2,SELF_MIGRATING
978,2,62,6102.52,64,2,F,351,629,49.4787,32.7366,3,PARTNER_MIGRATING
698,1,33,1517.5,64,2,F,1354,1162,59.0942,47.4359,7,PARTNER_TERMINATED
262,1,3,2839.18,64,2,F,1278,294,48.2609,39.4445,10,PARTNER_MIGRATING
633,4,28,846.778,65,2,F,761,899,40.6436,44.1849,6,PARTNER_MIGRATING
941,4,61,12076.9,65,2,F,265,1041,65.2169,60.2136,3,SELF_MIGRATING
144,2,2,982.287,65,0,F,1181,925,27.8774,22.9279,18,SELF_MIGRATING
22,4,0,373.395,66,0,F,1084,816,22.5387,16.6487,15,PARTNER_TERMINATED
998,3,63,312.178,66,0,F,672,325,47.9191,33.4637,1,PARTNER_MIGRATING
781,3,43,11049.6,66,2,F,672,637,47.9191,43.3285,11,PARTNER_MIGRATING
487,2,13,138.138,66,0,F,135,1011,20.956,22.9257,7,SELF_MIGRATING
841,4,50,12140.2,67,2,F,976,573,47.3987,38.2151,6,PARTNER_MIGRATING
960,4,62,801.738,67,2,F,609,1204,43.1752,41.837,3,SELF_MIGRATING
249,4,3,801.564,67,0,F,1190,1026,40.07,32.3121,11,SELF_MIGRATING
827,3,49,491.472,67,0,F,924,1331,34.9297,26.2409,2,PARTNER_MIGRATING
1027,3,64,5211.92,67,2,F,924,12,34.9297,34.7235,2,PARTNER_MIGRATING
870,3,54,749.83,67,1,F,924,1073,34.9297,22.7996,6,PARTNER_MIGRATING
790,3,44,806.815,67,1,F,924,936,34.9297,31.0282,4,PARTNER_MIGRATING
966,3,62,13495.6,67,2,F,1069,440,37.5299,32.6557,1,PARTNER_MIGRATING
1045,1,64,187.163,67,0,F,823,811,37.6209,31.2292,1,PARTNER_MIGRATING
883,1,55,10749.9,67,2,F,519,578,50.3735,44.3436,3,PARTNER_MIGRATING
915,4,60,3675.26,68,2,F,973,1049,41.6944,27.9726,3,PARTNER_MIGRATING
685,3,32,221.229,68,1,F,1272,787,21.7487,20.147,11,SELF_MIGRATING
182,2,2,109.915,68,1,F,571,811,33.1742,31.2292,19,PARTNER_TERMINATED
1065,2,65,1021.28,68,1,F,128,1352,25.664,24.1138,1,PARTNER_MIGRATING
224,2,3,507.199,68,1,F,596,1296,23.1054,18.7662,15,PARTNER_MIGRATING
1009,1,63,244.605,68,0,F,714,566,36.7718,33.9657,5,PARTNER_MIGRATING
980,1,62,344.405,68,0,F,1383,1194,28.7384,29.6055,3,SELF_MIGRATING
1128,4,69,442.646,69,1,F,377,1349,44.4358,39.1025,1,PARTNER_MIGRATING
315,4,5,3348.45,69,2,F,584,1129,39.8509,33.4666,19,PARTNER_MIGRATING
728,3,37,1300.31,69,1,F,1322,1331,35.2675,26.2464,2,PARTNER_MIGRATING
711,3,35,4300.87,69,2,F,1322,1312,35.2675,30.2044,10,PARTNER_MIGRATING
1028,3,64,12671.4,69,2,F,389,713,35.3778,34.931,4,PARTNER_MIGRATING
963,3,62,373.92,69,0,F,389,223,35.3778,28.0945,2,PARTNER_MIGRATING
437,3,10,295.396,69,1,F,1175,1283,40.7542,32.4366,12,PARTNER_MIGRATING
1062,3,65,849.799,69,1,F,399,628,23.1691,24.286,1,SELF_MIGRATING
1083,2,66,165.881,69,0,F,95,1352,23.2114,24.1166,1,SELF_MIGRATING
1043,1,64,468.036,69,0,F,401,199,20.1128,16.1756,2,SELF_MIGRATING
877,1,54,583.912,69,0,F,505,436,30.1188,29.6377,4,SELF_MIGRATING
1051,4,65,213.285,70,0,F,584,990,39.8509,25.621,1,SELF_MIGRATING
1050,4,65,269.248,70,0,F,636,990,25.7035,25.621,1,SELF_MIGRATING
1016,4,64,1111.26,70,1,F,971,990,36.3988,25.621,3,SELF_MIGRATING
229,3,3,7161.04,70,2,F,1322,436,35.2675,29.6377,12,PARTNER_TERMINATED
611,3,25,467.837,70,1,F,1224,224,38.6548,31.5721,11,SELF_MIGRATING
159,1,2,255.779,70,0,F,1348,32,24.1038,26.5708,18,PARTNER_TERMINATED
703,1,34,307.598,70,1,F,1328,191,19.436,16.3033,4,SELF_MIGRATING
161,1,2,442.663,70,1,F,572,1124,33.2735,28.4702,19,SELF_MIGRATING
934,1,60,343.549,70,1,F,1383,1353,28.7439,24.4642,1,PARTNER_MIGRATING
933,1,60,1096.6,70,1,F,1383,94,28.7439,29.3586,2,PARTNER_MIGRATING
194,1,2,932.845,70,1,F,1138,1314,35.1305,23.5891,1,PARTNER_MIGRATING
185,4,2,6266.73,71,2,F,159,459,49.69,52.4378,25,PARTNER_MIGRATING
577,3,22,17982.4,71,2,F,1063,532,57.9241,58.6623,15,PARTNER_TERMINATED
170,2,2,70.0981,71,0,F,1159,799,27.8964,29.958,22,BROKEUP
372,2,7,140.118,71,0,F,1138,622,35.1305,18.1826,3,PARTNER_TERMINATED
43,2,0,362.089,71,1,F,19,147,32.3834,20.0723,17,SELF_MIGRATING
1035,2,64,1307.29,71,1,F,571,1135,33.1852,28.4274,3,SELF_MIGRATING
222,1,3,631.153,71,1,F,1348,628,24.1093,24.2887,12,PARTNER_MIGRATING
1179,1,71,3890.79,71,2,F,1130,162,56.5069,41.5535,1,PARTNER_MIGRATING
42,1,0,816.137,71,1,F,7,1315,33.5163,23.3853,19,PARTNER_MIGRATING
1074,1,65,1295.37,71,0,F,50,1315,28.4758,23.3853,1,PARTNER_MIGRATING
1120,1,68,5266.14,71,2,F,373,1091,63.6755,34.0544,3,PARTNER_MIGRATING
590,4,23,827.028,72,1,F,851,60,25.8922,23.9943,22,PARTNER_MIGRATING
1123,4,69,365.434,72,0,F,851,1011,25.8922,22.9394,1,PARTNER_MIGRATING
993,4,63,563.757,72,1,F,851,331,25.8922,14.9532,2,PARTNER_MIGRATING
937,4,61,1146.94,72,1,F,851,1061,25.8922,26.9042,1,PARTNER_MIGRATING
869,3,54,1210.97,72,1,F,530,1312,28.8804,30.2126,7,PARTNER_MIGRATING
1147,3,70,714.286,72,0,F,530,1073,28.8804,22.8132,2,PARTNER_MIGRATING
944,3,61,519.572,72,1,F,530,254,28.8804,23.1166,2,PARTNER_MIGRATING
806,3,46,664.911,72,1,F,1055,788,29.9161,25.3762,5,SELF_MIGRATING
13,2,0,2972.57,72,2,F,53,521,38.0786,41.1918,17,PARTNER_MIGRATING
17,4,0,9390.97,73,2,F,957,729,54.0593,47.2733,29,SELF_MIGRATING
243,4,3,23777.6,73,2,F,975,771,43.6574,36.8065,23,PARTNER_MIGRATING
90,4,1,242.939,73,0,F,636,1276,25.7117,16.862,16,PARTNER_MIGRATING
1200,4,73,553.516,73,0,F,502,77,20.3389,16.8451,1,PARTNER_MIGRATING
835,4,50,382.915,73,0,F,1317,77,17.7171,16.8451,5,PARTNER_MIGRATING
834,4,50,628.474,73,0,F,89,77,16.9331,16.8451,6,PARTNER_MIGRATING
1136,3,69,4934.6,73,2,F,852,876,76.8386,60.1673,2,PARTNER_MIGRATING
830,2,49,72.5738,73,0,F,881,77,15.8503,16.8423,1,BROKEUP
377,2,7,215.676,73,0,F,1286,1170,19.6573,17.0712,16,SELF_MIGRATING
458,1,11,2074.65,73,2,F,195,343,56.0827,47.1386,1,PARTNER_TERMINATED
1141,1,69,211.812,73,0,F,1217,1266,27.103,24.4895,1,SELF_MIGRATING
625,1,27,285.189,73,0,F,875,755,23.9792,16.4169,5,PARTNER_MIGRATING
1069,1,65,343.498,73,0,F,875,746,23.9792,16.6456,2,PARTNER_MIGRATING
855,1,51,623.709,73,1,F,875,150,23.9792,22.7486,2,PARTNER_MIGRATING
1071,1,65,277.509,73,0,F,875,670,23.9792,13.6038,1,PARTNER_MIGRATING
645,1,29,7271.84,73,2,F,157,366,52.8035,53.4936,15,SELF_MIGRATING
992,1,63,866.064,73,1,F,749,294,62.1405,39.4719,2,SELF_MIGRATING
1101,1,67,1509.34,73,1,F,749,1323,62.1405,48.4016,1,SELF_MIGRATING
836,4,50,73.1821,74,0,F,584,132,39.8618,30.5885,5,BROKEUP
1125,4,69,73.9446,74,0,F,404,1341,41.0463,34.9441,1,BROKEUP
1036,4,64,528.229,74,1,F,1084,925,22.5634,22.9498,4,SELF_MIGRATING
207,4,3,714.014,74,1,F,1357,29,29.018,31.999,16,SELF_MIGRATING
381,4,7,9511.29,74,2,F,174,526,45.5877,30.7423,18,PARTNER_MIGRATING
1127,4,69,609.682,74,1,F,1357,1011,29.018,22.9476,1,SELF_MIGRATING
1077,4,66,201.589,74,0,F,1317,517,17.7171,29.7065,3,PARTNER_MIGRATING
623,2,27,944.631,74,0,F,1171,81,26.1657,23.971,2,PARTNER_TERMINATED
779,1,42,227.682,74,0,F,282,13,20.7923,19.2943,10,SELF_MIGRATING
1070,1,65,357.042,74,0,F,282,1304,20.7923,18.304,3,SELF_MIGRATING
948,1,61,283.671,74,0,F,282,1314,20.7923,23.5973,4,SELF_MIGRATING
810,1,46,432.054,74,0,F,282,748,20.7923,16.9773,8,SELF_MIGRATING
1180,1,71,5289.93,74,2,F,1190,1231,40.0892,47.8369,1,PARTNER_MIGRATING
274,3,4,7072.81,75,2,F,1369,517,33.7829,29.7065,3,PARTNER_TERMINATED
1171,3,71,367.114,75,0,F,945,436,35.7891,29.6541,1,SELF_MIGRATING
1052,4,65,94.9928,76,0,F,584,29,39.8673,32.0045,2,SELF_MIGRATING
1126,4,69,596.11,76,0,F,379,1108,50.5866,45.4045,1,PARTNER_MIGRATING
1234,3,74,171.305,76,0,F,554,1073,31.0338,22.8242,1,SELF_MIGRATING
614,3,25,19894.1,76,2,F,677,819,32.2537,27.4646,9,PARTNER_MIGRATING
1097,3,67,11964.8,76,2,F,196,637,40.8415,43.3559,3,PARTNER_MIGRATING
669,3,30,440.165,76,0,F,1356,821,40.7025,32.687,12,SELF_MIGRATING
677,3,31,9212.8,76,2,F,1055,1331,29.9271,26.2656,7,PARTNER_MIGRATING
1235,3,74,340.242,76,0,F,1055,224,29.9271,31.5886,1,PARTNER_MIGRATING
1236,3,74,905.038,76,0,F,1055,254,29.9271,23.1276,1,PARTNER_MIGRATING
1188,3,72,8847.26,76,2,F,1055,936,29.9271,31.0529,1,PARTNER_MIGRATING
758,3,41,586.137,76,1,F,1055,444,29.9271,22.6249,9,PARTNER_MIGRATING
295,2,4,7179.86,76,2,F,977,1275,40.6279,32.2304,15,SELF_MIGRATING
899,1,58,8190.13,76,2,F,1282,1162,49.2379,47.4687,7,PARTNER_MIGRATING
1275,1,76,714.406,76,0,F,87,77,19.2661,16.8533,1,SELF_MIGRATING
957,1,61,2607.05,76,2,F,398,333,44.6592,39.993,5,SELF_MIGRATING
574,4,22,333.938,77,1,F,348,284,21.5713,17.3924,2,PARTNER_TERMINATED
573,3,22,132.297,77,0,F,1295,284,17.3885,17.3924,2,PARTNER_TERMINATED
23,3,0,201.062,77,0,F,1104,1332,19.4463,17.9635,11,SELF_MIGRATING
1082,2,66,76.5053,77,0,F,1181,46,27.9075,21.5357,4,BROKEUP
115,2,1,670.247,77,1,F,983,419,20.8255,22.2823,26,SELF_MIGRATING
1003,2,63,947.589,77,0,F,983,833,20.8255,16.0357,5,SELF_MIGRATING
286,1,4,76.9427,77,0,F,1059,755,19.1733,16.4279,1,BROKEUP
260,1,3,2041.2,77,2,F,1094,462,40.764,40.6682,25,PARTNER_MIGRATING
817,2,47,668.508,78,0,F,703,286,22.6151,21.5595,6,SELF_MIGRATING
1154,2,70,122.607,78,0,F,1119,1087,18.65,16.7921,4,SELF_MIGRATING
895,2,57,604.67,78,1,F,878,595,19.8302,17.5955,6,PARTNER_MIGRATING
1214,2,73,102.029,78,0,F,881,595,15.8668,17.5955,3,PARTNER_MIGRATING
1189,2,72,101.715,78,0,F,1159,595,27.9155,17.5955,3,PARTNER_MIGRATING
1239,2,74,186.41,78,0,F,1171,595,26.1794,17.5955,1,PARTNER_MIGRATING
928,2,60,946.526,78,1,F,133,595,25.2475,17.5955,3,PARTNER_MIGRATING
690,2,32,357.451,78,1,F,1140,471,35.456,34.9434,7,SELF_MIGRATING
894,1,57,77.2716,78,0,F,878,798,19.8302,22.5504,3,BROKEUP
1256,1,75,867.755,78,1,F,414,518,38.2522,34.2471,2,SELF_MIGRATING
246,1,3,1065.36,78,0,F,1110,746,22.4613,16.6621,17,SELF_MIGRATING
558,1,20,416.445,78,1,F,826,154,19.8947,16.8846,6,PARTNER_MIGRATING
1073,1,65,111.572,78,0,F,826,1304,19.8947,18.315,4,PARTNER_MIGRATING
900,4,59,802.941,79,1,F,1317,633,17.7308,22.295,5,SELF_MIGRATING
856,4,52,629.463,79,0,F,1277,570,24.3134,22.1291,9,PARTNER_MIGRATING
1012,4,64,211.653,79,0,F,1277,809,24.3134,21.7365,1,PARTNER_MIGRATING
990,4,63,181.943,79,0,F,1277,1372,24.3134,25.4639,1,PARTNER_MIGRATING
938,4,61,547.773,79,1,F,1277,197,24.3134,24.133,5,PARTNER_MIGRATING
1055,4,65,744.106,79,1,F,1277,145,24.3134,30.2965,4,PARTNER_MIGRATING
503,3,15,139.557,79,0,F,1310,476,22.4436,16.3498,18,SELF_MIGRATING
1262,3,76,1756.79,79,0,F,322,476,22.0037,16.3498,2,SELF_MIGRATING
929,2,60,4310.92,79,2,F,225,997,52.2576,57.4369,1,PARTNER_MIGRATING
1313,1,78,1087.01,79,1,F,42,748,16.8467,16.991,1,PARTNER_MIGRATING
1041,1,64,125.889,79,0,F,306,748,19.457,16.991,2,PARTNER_MIGRATING
950,1,61,357.751,79,0,F,426,30,27.6095,30.4951,4,SELF_MIGRATING
853,1,51,812.225,79,0,F,426,150,27.6095,22.765,5,SELF_MIGRATING
691,1,33,463.253,79,0,F,1261,1179,30.333,25.4032,12,SELF_MIGRATING
1283,4,77,12075.6,80,2,F,451,1162,56.366,47.4824,1,SELF_MIGRATING
1146,3,70,79.3206,80,0,F,399,1331,23.1965,26.2738,1,BROKEUP
1108,3,68,5968.01,80,2,F,80,525,42.3861,39.0343,3,SELF_MIGRATING
1026,3,64,16232,80,2,F,1199,429,43.6583,21.8418,4,PARTNER_MIGRATING
556,2,20,384.774,80,1,F,1212,1296,21.8445,18.7991,13,PARTNER_MIGRATING
1333,2,80,1126.98,80,1,F,975,1000,43.6793,35.9833,1,PARTNER_MIGRATING
1309,2,78,4808.53,80,2,F,968,1000,33.3602,35.9833,1,PARTNER_MIGRATING
258,1,3,584.879,80,1,F,450,378,21.7383,26.9749,20,SELF_MIGRATING
296,4,4,2113.7,81,2,F,723,302,41.3131,30.7092,18,PARTNER_TERMINATED
469,4,12,425.297,81,0,F,1212,1011,21.8445,22.964,10,PARTNER_TERMINATED
913,4,60,619.227,81,1,F,752,370,43.2343,38.392,1,PARTNER_TERMINATED
815,4,47,885.982,81,1,F,403,485,42.2904,39.6076,5,SELF_MIGRATING
793,4,45,282.564,81,1,F,584,1193,39.881,36.5551,11,PARTNER_MIGRATING
