Time,Year,Node_ID,Coital_Act_ID,Rel_ID,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_Is_Infected,B_Is_Infected,Did_Use_Condom,Risk_Multiplier,Transmission_Multiplier,Acquisition_Multiplier,Infection_Was_Transmitted,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
0,1960.5,3,29,27,1,F,604,708,MALE,FEMALE,30.3537,21.6715,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,3,30,36,2,F,672,548,MALE,FEMALE,47.7383,38.6239,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,3,31,37,2,F,676,444,MALE,FEMALE,42.703,22.4139,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,3,32,28,1,F,768,972,MALE,FEMALE,29.7097,21.5882,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,3,33,29,1,F,884,972,MALE,FEMALE,27.8473,21.5882,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,3,34,22,0,F,1084,816,MALE,FEMALE,22.3579,16.4679,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,3,35,22,0,F,1084,816,MALE,FEMALE,22.3579,16.4679,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,3,36,23,0,F,1104,1332,MALE,FEMALE,19.2326,17.7498,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,3,37,30,1,F,1132,500,MALE,FEMALE,23.2045,28.4201,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,3,38,24,0,F,1144,836,MALE,FEMALE,27.6741,28.5202,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,1960.5,3,39,25,0,F,1144,444,MALE,FEMALE,27.6741,22.4139,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
0,1960.5,3,40,38,2,F,1160,656,MALE,FEMALE,44.9303,44.6597,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,3,41,31,1,F,1180,500,MALE,FEMALE,25.6979,28.4201,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
0,1960.5,3,42,32,1,F,1180,156,MALE,FEMALE,25.6979,18.1701,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,1960.5,2,43,42,1,F,7,1315,MALE,FEMALE,33.3191,23.1908,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,2,44,43,1,F,19,147,MALE,FEMALE,32.1862,19.8778,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,45,39,0,F,39,199,MALE,FEMALE,14.3822,15.9866,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,46,40,0,F,103,1187,MALE,FEMALE,26.0762,26.0578,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,47,46,2,F,143,291,MALE,FEMALE,37.4178,25.9019,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,48,44,1,F,411,1315,MALE,FEMALE,28.5452,23.1908,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,2,49,47,2,F,451,1231,MALE,FEMALE,56.1441,47.6315,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,1960.5,2,50,48,2,F,451,531,MALE,FEMALE,56.1441,54.4184,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,1960.5,2,51,41,0,F,607,1347,MALE,FEMALE,21.1079,20.7102,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,52,49,2,F,823,659,MALE,FEMALE,37.4346,30.2972,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,53,45,1,F,847,367,MALE,FEMALE,33.7972,22.1666,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,54,50,2,F,963,631,MALE,FEMALE,76.34,72.7313,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,55,51,2,F,1063,1255,MALE,FEMALE,57.7295,56.3809,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,2,56,52,2,F,1139,555,MALE,FEMALE,27.7048,27.8326,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,57,67,2,F,6,138,MALE,FEMALE,44.5305,36.9561,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,1960.5,1,58,68,2,F,6,690,MALE,FEMALE,44.5305,32.2994,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
0,1960.5,1,59,53,0,F,10,874,MALE,FEMALE,25.0539,25.9887,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,60,62,1,F,50,990,MALE,FEMALE,28.2786,25.4265,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,61,54,0,F,106,58,MALE,FEMALE,30.1632,27.7312,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,1,62,55,0,F,122,46,MALE,FEMALE,24.3524,21.3248,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
0,1960.5,1,63,56,0,F,122,746,MALE,FEMALE,24.3524,16.4456,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
0,1960.5,1,64,63,1,F,122,1366,MALE,FEMALE,24.3524,19.8536,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
0,1960.5,1,65,64,1,F,398,518,MALE,FEMALE,44.4483,34.0306,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,66,65,1,F,414,58,MALE,FEMALE,38.0385,27.7312,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,1,67,69,2,F,474,630,MALE,FEMALE,42.6597,42.9705,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,68,70,2,F,506,1158,MALE,FEMALE,48.1547,49.5928,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,69,57,0,F,558,470,MALE,FEMALE,33.6797,18.618,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,70,71,2,F,710,370,MALE,FEMALE,53.3976,38.1701,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,71,58,0,F,718,570,MALE,FEMALE,17.6959,21.9099,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,1960.5,1,72,59,0,F,718,838,MALE,FEMALE,17.6959,20.384,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,1960.5,1,73,66,1,F,770,970,MALE,FEMALE,24.2522,22.281,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,74,60,0,F,846,614,MALE,FEMALE,30.1185,17.8589,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,75,72,2,F,894,690,MALE,FEMALE,42.3554,32.2994,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,1960.5,1,76,73,2,F,906,374,MALE,FEMALE,42.0667,32.9966,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,77,74,2,F,954,822,MALE,FEMALE,43.2061,45.9419,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1960.5,1,78,61,0,F,1146,1334,MALE,FEMALE,25.5641,21.2783,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,79,14,2,F,69,325,MALE,FEMALE,35.9687,33.2829,1,0,0,1,0,0.58572,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,80,14,2,F,69,325,MALE,FEMALE,35.9687,33.2829,1,0,0,1,0,0.58572,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,81,78,1,F,89,1105,MALE,FEMALE,16.7331,13.3982,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,82,79,1,F,101,385,MALE,FEMALE,33.1319,29.3476,1,0,0,1,0,0.782484,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,83,80,1,F,109,1061,MALE,FEMALE,27.2876,26.7097,1,0,1,0.1,0,0.914379,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,84,81,1,F,141,713,MALE,FEMALE,33.429,34.7447,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,85,1,0,F,177,337,MALE,FEMALE,24.6944,21.885,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,86,2,0,F,221,553,MALE,FEMALE,33.3923,26.0517,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,4,87,83,2,F,225,649,MALE,FEMALE,52.0411,46.5522,1,0,0,1,0,0.5,0,2,2,0,0,0,0,0,0,0,0
1,1960.5,4,88,85,2,F,493,1345,MALE,FEMALE,49.9666,48.065,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,4,89,82,1,F,677,1289,MALE,FEMALE,32.0482,21.2002,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,90,8,1,F,881,81,MALE,FEMALE,15.6531,23.771,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,4,91,8,1,F,881,81,MALE,FEMALE,15.6531,23.771,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,4,92,75,0,F,1101,77,MALE,FEMALE,23.9521,16.6451,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,93,76,1,F,1153,237,MALE,FEMALE,30.704,25.5116,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,4,94,77,1,F,1301,753,MALE,FEMALE,47.1473,43.592,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,4,95,84,2,F,1305,649,MALE,FEMALE,47.7851,46.5522,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,3,96,97,1,F,24,12,MALE,FEMALE,39.6539,34.5427,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,97,86,0,F,40,1156,MALE,FEMALE,30.8931,23.2096,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,3,98,87,0,F,40,1332,MALE,FEMALE,30.8931,17.7525,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
1,1960.5,3,99,88,0,F,44,444,MALE,FEMALE,16.8335,22.4167,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1,1960.5,3,100,18,0,F,64,324,MALE,FEMALE,17.4322,19.4908,1,0,0,1,0,3.20259,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,101,18,0,F,64,324,MALE,FEMALE,17.4322,19.4908,1,0,0,1,0,3.20259,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,102,98,1,F,80,944,MALE,FEMALE,42.1669,39.8075,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,3,103,105,2,F,244,1012,MALE,FEMALE,38.4997,34.4817,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,3,104,103,2,F,260,960,MALE,FEMALE,56.5009,52.8447,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,105,99,1,F,296,1380,MALE,FEMALE,18.4083,21.8669,1,0,0,1,0,2.25216,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,3,106,21,0,F,356,416,MALE,FEMALE,19.7133,14.2986,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,107,21,0,F,356,416,MALE,FEMALE,19.7133,14.2986,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,108,89,0,F,384,32,MALE,FEMALE,38.35,26.3818,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,109,100,1,F,428,720,MALE,FEMALE,25.439,31.5241,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,110,101,1,F,452,1148,MALE,FEMALE,24.3262,18.6973,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,111,90,0,F,636,1276,MALE,FEMALE,25.5117,16.662,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,112,104,2,F,672,360,MALE,FEMALE,47.741,47.7738,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,3,113,96,1,F,768,1380,MALE,FEMALE,29.7124,21.8669,1,0,0,1,0,2.25216,0,2,2,0,0,0,0,0,0,0,0
1,1960.5,3,114,106,2,F,800,944,MALE,FEMALE,51.7968,39.8075,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,3,115,91,0,F,888,476,MALE,FEMALE,23.019,16.1333,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,3,116,102,1,F,888,1076,MALE,FEMALE,23.019,17.8743,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,3,117,92,0,F,1100,1012,MALE,FEMALE,36.3848,34.4817,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,3,118,92,0,F,1100,1012,MALE,FEMALE,36.3848,34.4817,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,3,119,23,0,F,1104,1332,MALE,FEMALE,19.2354,17.7525,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1,1960.5,3,120,93,0,F,1212,1332,MALE,FEMALE,21.6253,17.7525,1,0,1,0.1,0,3.8979,0,1,3,0,0,0,0,0,0,0,0
1,1960.5,3,121,107,2,F,1232,1312,MALE,FEMALE,35.7788,30.0181,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,122,94,0,F,1272,872,MALE,FEMALE,21.5651,17.4726,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,3,123,95,0,F,563,436,MALE,FEMALE,17.8661,29.4486,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,124,43,1,F,19,147,MALE,FEMALE,32.1889,19.8806,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,125,123,2,F,79,719,MALE,FEMALE,52.6377,70.8543,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,126,124,2,F,119,891,MALE,FEMALE,39.5534,27.3634,0,1,1,0.1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,127,119,2,F,159,899,MALE,FEMALE,49.4982,44.0096,1,0,0,1,0,0.5,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,128,125,2,F,207,1087,MALE,FEMALE,18.9806,16.5811,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,2,129,120,2,F,351,579,MALE,FEMALE,49.3034,54.2784,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,130,108,0,F,387,647,MALE,FEMALE,17.4881,22.3547,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,131,113,1,F,603,559,MALE,FEMALE,42.3138,39.7762,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,132,112,0,F,679,575,MALE,FEMALE,47.0318,47.4221,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,2,133,126,2,F,679,803,MALE,FEMALE,47.0318,40.1272,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,2,134,109,0,F,703,991,MALE,FEMALE,22.4014,24.4083,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1,1960.5,2,135,121,2,F,739,1255,MALE,FEMALE,54.346,56.3837,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,2,136,110,0,F,783,919,MALE,FEMALE,16.5459,16.627,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,137,49,2,F,823,659,MALE,FEMALE,37.4374,30.3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,138,111,0,F,831,991,MALE,FEMALE,30.6848,24.4083,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0
1,1960.5,2,139,114,1,F,851,991,MALE,FEMALE,25.6977,24.4083,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1,1960.5,2,140,115,1,F,983,419,MALE,FEMALE,20.6146,22.0713,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,141,127,2,F,1163,931,MALE,FEMALE,35.6153,37.2141,1,0,0,1,0,0.5,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,142,116,1,F,1171,291,MALE,FEMALE,25.9657,25.9046,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
1,1960.5,2,143,117,1,F,1171,1087,MALE,FEMALE,25.9657,16.5811,0,1,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0
1,1960.5,2,144,118,1,F,1171,947,MALE,FEMALE,25.9657,18.468,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
1,1960.5,2,145,122,2,F,1175,1019,MALE,FEMALE,40.5679,39.6716,1,0,0,1,0,0.5,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,146,128,2,F,1303,1367,MALE,FEMALE,59.1346,62.3754,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,2,147,128,2,F,1303,1367,MALE,FEMALE,59.1346,62.3754,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,148,53,0,F,10,874,MALE,FEMALE,25.0567,25.9915,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,149,130,0,F,42,622,MALE,FEMALE,16.633,17.9909,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,150,131,0,F,174,798,MALE,FEMALE,45.3849,22.3395,1,0,0,1,0,2.06311,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,1,151,139,2,F,174,990,MALE,FEMALE,45.3849,25.4292,1,0,0,1,0,0.978401,0,2,2,0,0,0,0,0,0,0,0
1,1960.5,1,152,140,2,F,190,374,MALE,FEMALE,39.3088,32.9993,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,1,153,132,0,F,202,1154,MALE,FEMALE,33.1118,32.1809,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,154,137,1,F,242,1254,MALE,FEMALE,17.1099,19.6498,0,1,1,0.1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,155,65,1,F,414,58,MALE,FEMALE,38.0412,27.734,1,0,1,0.1,0,0.863165,0,1,2,0,0,0,0,0,0,0,0
1,1960.5,1,156,133,0,F,426,886,MALE,FEMALE,27.3931,17.3731,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,157,69,2,F,474,630,MALE,FEMALE,42.6624,42.9732,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,158,141,2,F,714,1194,MALE,FEMALE,36.5882,29.4192,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,159,58,0,F,718,570,MALE,FEMALE,17.6986,21.9127,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,1960.5,1,160,134,0,F,730,1186,MALE,FEMALE,34.6862,30.2183,1,0,0,1,0,0.738947,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,161,138,1,F,834,1342,MALE,FEMALE,27.8293,24.6681,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,162,142,2,F,1006,26,MALE,FEMALE,37.7417,35.9121,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,163,61,0,F,1146,1334,MALE,FEMALE,25.5669,21.281,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1960.5,1,164,129,0,F,1234,406,MALE,FEMALE,30.1812,25.5808,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
1,1960.5,1,165,135,1,F,1234,46,MALE,FEMALE,30.1812,21.3275,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
1,1960.5,1,166,136,1,F,1234,254,MALE,FEMALE,30.1812,22.9221,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
2,1960.51,4,167,147,0,F,89,1313,MALE,FEMALE,16.7359,16.0674,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0
2,1960.51,4,168,79,1,F,101,385,MALE,FEMALE,33.1347,29.3503,1,0,0,1,0,0.782347,0,1,1,0,0,0,0,0,0,0,0
2,1960.51,4,169,80,1,F,109,1061,MALE,FEMALE,27.2904,26.7124,1,0,0,1,0,0.914242,0,1,1,0,0,0,0,0,0,0,0
2,1960.51,4,170,80,1,F,109,1061,MALE,FEMALE,27.2904,26.7124,1,0,0,1,0,0.914242,0,1,1,0,0,0,0,0,0,0,0
2,1960.51,4,171,153,1,F,377,456,MALE,FEMALE,44.2495,40.6208,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2,1960.51,4,172,148,0,F,505,1377,MALE,FEMALE,29.9325,24.9506,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1960.51,4,173,82,1,F,677,1289,MALE,FEMALE,32.0509,21.2029,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2,1960.51,4,174,82,1,F,677,1289,MALE,FEMALE,32.0509,21.2029,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2,1960.51,4,175,149,1,F,721,405,MALE,FEMALE,18.4738,22.2934,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1960.51,4,176,155,2,F,773,473,MALE,FEMALE,59.0893,57.1686,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
