Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, NewAdults, DiedBeforeFeeding, DiedDuringFeedingIndoor, DiedDuringFeedingOutdoor, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
128,1,99,27796,335,52,27409,100000,0,280,0,0,0,0,0,2,0,0,0,0,0,0,0
129,2,98,72459,19974,45230,7255,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,99,27541,0,335,27206,100000,0,278,0,0,0,0,0,1,0,0,0,0,0,0,0
130,2,98,72743,202,19772,52769,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,99,27257,0,0,27257,100000,0,275,0,0,0,0,0,1,0,0,0,0,0,0,0
131,2,98,73009,0,202,72807,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,99,26991,0,0,26991,100000,0,272,0,0,0,0,0,1,0,0,0,0,0,0,0
132,2,98,73280,0,0,73280,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,99,26720,0,0,26720,100000,0,269,0,0,0,0,0,1,0,0,0,0,0,0,0
133,2,98,73545,0,0,73545,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,99,26455,0,0,26455,100000,0,267,0,0,0,0,0,1,0,0,0,0,0,0,0
134,2,98,73800,0,0,73800,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,99,26200,0,0,26200,100000,0,264,0,0,0,0,0,1,0,0,0,0,0,0,0
135,2,98,74055,0,0,74055,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,99,25945,0,0,25945,100000,0,262,0,0,0,0,0,1,0,0,0,0,0,0,0
136,2,98,74311,0,0,74311,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,99,25689,0,0,25689,100000,0,259,0,0,0,0,0,1,0,0,0,0,0,0,0
137,2,98,74579,0,0,74579,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,99,25421,0,0,25421,100000,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0
138,2,98,74814,0,0,74814,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,99,25186,0,0,25186,100000,0,254,0,0,0,0,0,1,0,0,0,0,0,0,0
139,2,98,75059,0,0,75059,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,99,24941,0,0,24941,100000,0,251,0,0,0,0,0,1,0,0,0,0,0,0,0
140,2,98,75298,0,0,75298,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,99,24702,0,0,24702,100000,0,249,0,0,0,0,0,1,0,0,0,0,0,0,0
141,2,98,75529,0,0,75529,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,99,24471,0,0,24471,100000,0,247,0,0,0,0,0,1,0,0,0,0,0,0,0
142,2,98,75816,0,0,75816,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,99,24184,0,0,24184,100000,0,244,0,0,0,0,0,1,0,0,0,0,0,0,0
143,2,98,76048,0,0,76048,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,99,23952,0,0,23952,100000,0,241,0,0,0,0,0,1,0,0,0,0,0,0,0
144,2,98,76293,0,0,76293,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,99,23707,0,0,23707,100000,0,239,0,0,0,0,0,1,0,0,0,0,0,0,0
145,2,98,76528,0,0,76528,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,99,23472,0,0,23472,100000,0,237,0,0,0,0,0,1,0,0,0,0,0,0,0
146,2,98,76773,0,0,76773,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,99,23227,0,0,23227,100000,0,234,0,0,0,0,0,1,0,0,0,0,0,0,0
147,2,98,76996,0,0,76996,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,99,23004,0,0,23004,100000,0,232,0,0,0,0,0,1,0,0,0,0,0,0,0
148,2,98,77221,0,0,77221,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,99,22779,0,0,22779,100000,0,230,0,0,0,0,0,1,0,0,0,0,0,0,0
149,2,98,77454,0,0,77454,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,99,22546,0,0,22546,100000,0,227,0,0,0,0,0,1,0,0,0,0,0,0,0
150,2,98,77672,0,0,77672,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,99,22328,0,0,22328,100000,0,225,0,0,0,0,0,1,0,0,0,0,0,0,0
151,2,98,77898,0,0,77898,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,99,22102,0,0,22102,100000,0,223,0,0,0,0,0,1,0,0,0,0,0,0,0
152,2,98,78121,0,0,78121,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,99,21879,0,0,21879,100000,0,221,0,0,0,0,0,1,0,0,0,0,0,0,0
153,2,98,78349,0,0,78349,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,99,21651,0,0,21651,100000,0,218,0,0,0,0,0,1,0,0,0,0,0,0,0
154,2,98,78560,0,0,78560,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,99,21440,0,0,21440,100000,0,216,0,0,0,0,0,1,0,0,0,0,0,0,0
155,2,97,78776,0,0,78776,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,99,21224,0,0,21224,100000,0,214,0,0,0,0,0,1,0,0,0,0,0,0,0
156,2,97,78953,0,0,78953,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,99,21047,0,0,21047,100000,0,212,0,0,0,0,0,1,0,0,0,0,0,0,0
157,2,97,79150,0,0,79150,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,99,20850,0,0,20850,100000,0,210,0,0,0,0,0,1,0,0,0,0,0,0,0
158,2,97,79386,0,0,79386,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,99,20614,0,0,20614,100000,0,208,0,0,0,0,0,1,0,0,0,0,0,0,0
159,2,97,79598,0,0,79598,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,99,20402,0,0,20402,100000,0,206,0,0,0,0,0,1,0,0,0,0,0,0,0
160,2,97,79788,0,0,79788,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,99,20212,0,0,20212,100000,0,204,0,0,0,0,0,1,0,0,0,0,0,0,0
161,2,97,79981,0,0,79981,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,99,20019,0,0,20019,100000,0,202,0,0,0,0,0,1,0,0,0,0,0,0,0
162,2,97,80178,0,0,80178,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,99,19822,0,0,19822,100000,0,200,0,0,0,0,0,1,0,0,0,0,0,0,0
163,2,97,80357,0,0,80357,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,99,19643,0,0,19643,100000,0,198,0,0,0,0,0,1,0,0,0,0,0,0,0
164,2,97,80542,0,0,80542,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,99,19458,0,0,19458,100000,0,196,0,0,0,0,0,1,0,0,0,0,0,0,0
165,2,97,80746,0,0,80746,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,99,19254,0,0,19254,100000,0,194,0,0,0,0,0,1,0,0,0,0,0,0,0
166,2,97,80958,0,0,80958,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1,99,19042,0,0,19042,100000,0,192,0,0,0,0,0,1,0,0,0,0,0,0,0
167,2,97,81174,0,0,81174,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,99,18826,0,0,18826,100000,0,190,0,0,0,0,0,1,0,0,0,0,0,0,0
168,2,97,81371,0,0,81371,0,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,99,18629,0,0,18629,100000,0,188,0,0,0,0,0,1,0,0,0,0,0,0,0
169,2,97,81566,0,0,81566,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,99,18434,0,0,18434,100000,0,186,0,0,0,0,0,1,0,0,0,0,0,0,0
170,2,97,81766,0,0,81766,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,99,18234,0,0,18234,100000,0,184,0,0,0,0,0,1,0,0,0,0,0,0,0
171,2,97,81953,0,0,81953,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,99,18047,0,0,18047,100000,0,182,0,0,0,0,0,1,0,0,0,0,0,0,0
172,2,97,82135,0,0,82135,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,99,17865,0,0,17865,100000,0,180,0,0,0,0,0,1,0,0,0,0,0,0,0
173,2,97,82294,0,0,82294,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,99,17706,0,0,17706,100000,0,178,0,0,0,0,0,1,0,0,0,0,0,0,0
174,2,97,82487,0,0,82487,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,99,17513,0,0,17513,100000,0,176,0,0,0,0,0,1,0,0,0,0,0,0,0
175,2,97,82649,0,0,82649,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,99,17351,0,0,17351,100000,0,175,0,0,0,0,0,1,0,0,0,0,0,0,0
176,2,97,82798,0,0,82798,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1,99,17202,0,0,17202,100000,0,173,0,0,0,0,0,1,0,0,0,0,0,0,0
177,2,97,82963,0,0,82963,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,99,17037,0,0,17037,100000,0,172,0,0,0,0,0,1,0,0,0,0,0,0,0
178,2,97,83114,0,0,83114,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,99,16886,0,0,16886,100000,0,170,0,0,0,0,0,1,0,0,0,0,0,0,0
179,2,97,83294,0,0,83294,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,99,16706,0,0,16706,100000,0,168,0,0,0,0,0,1,0,0,0,0,0,0,0
180,2,97,83480,0,0,83480,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,99,16520,0,0,16520,100000,0,166,0,0,0,0,0,1,0,0,0,0,0,0,0
181,2,97,83648,0,0,83648,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,99,16352,0,0,16352,100000,0,165,0,0,0,0,0,1,0,0,0,0,0,0,0
182,2,97,83820,0,0,83820,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,99,16180,0,0,16180,100000,0,163,0,0,0,0,0,1,0,0,0,0,0,0,0
183,2,97,83974,0,0,83974,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,99,16026,0,0,16026,100000,0,161,0,0,0,0,0,1,0,0,0,0,0,0,0
184,2,97,84116,0,0,84116,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,99,15884,0,0,15884,100000,0,160,0,0,0,0,0,1,0,0,0,0,0,0,0
185,2,97,84266,0,0,84266,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,99,15734,0,0,15734,100000,0,158,0,0,0,0,0,1,0,0,0,0,0,0,0
186,2,97,84390,0,0,84390,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,99,15610,0,0,15610,100000,0,157,0,0,0,0,0,1,0,0,0,0,0,0,0
187,2,97,84565,0,0,84565,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,99,15435,0,0,15435,100000,0,155,0,0,0,0,0,1,0,0,0,0,0,0,0
188,2,97,84744,0,0,84744,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,99,15256,0,0,15256,100000,0,154,0,0,0,0,0,1,0,0,0,0,0,0,0
189,2,97,84902,0,0,84902,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,99,15098,0,0,15098,100000,0,152,0,0,0,0,0,1,0,0,0,0,0,0,0
190,2,97,85040,0,0,85040,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1,99,14960,0,0,14960,100000,0,151,0,0,0,0,0,1,0,0,0,0,0,0,0
191,2,97,85197,0,0,85197,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,99,14803,0,0,14803,100000,0,149,0,0,0,0,0,1,0,0,0,0,0,0,0
192,2,97,85364,0,0,85364,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,99,14636,0,0,14636,100000,0,147,0,0,0,0,0,1,0,0,0,0,0,0,0
193,2,97,85484,0,0,85484,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,99,14516,0,0,14516,100000,0,146,0,0,0,0,0,1,0,0,0,0,0,0,0
194,2,97,85640,0,0,85640,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,99,14360,0,0,14360,100000,0,145,0,0,0,0,0,1,0,0,0,0,0,0,0
195,2,97,85785,0,0,85785,0,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,99,14215,0,0,14215,100000,0,143,0,0,0,0,0,1,0,0,0,0,0,0,0
196,2,97,85919,0,0,85919,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,99,14081,0,0,14081,100000,0,142,0,0,0,0,0,1,0,0,0,0,0,0,0
197,2,97,86043,0,0,86043,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,99,13957,0,0,13957,100000,0,140,0,0,0,0,0,1,0,0,0,0,0,0,0
198,2,97,86181,0,0,86181,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,99,13819,0,0,13819,100000,0,139,0,0,0,0,0,1,0,0,0,0,0,0,0
199,2,97,86333,0,0,86333,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1,99,13667,0,0,13667,100000,0,138,0,0,0,0,0,1,0,0,0,0,0,0,0
200,2,97,86475,0,0,86475,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,99,13525,0,0,13525,100000,0,136,0,0,0,0,0,1,0,0,0,0,0,0,0
201,2,97,86606,0,0,86606,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,99,13394,0,0,13394,100000,0,135,0,0,0,0,0,1,0,0,0,0,0,0,0
202,2,97,86733,0,0,86733,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,99,13267,0,0,13267,100000,0,134,0,0,0,0,0,1,0,0,0,0,0,0,0
203,2,97,86866,0,0,86866,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,99,13134,0,0,13134,100000,0,132,0,0,0,0,0,1,0,0,0,0,0,0,0
204,2,97,86986,0,0,86986,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,99,13014,0,0,13014,100000,0,131,0,0,0,0,0,1,0,0,0,0,0,0,0
205,2,97,87122,0,0,87122,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,99,12878,0,0,12878,100000,0,130,0,0,0,0,0,1,0,0,0,0,0,0,0
206,2,97,87238,0,0,87238,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,99,12762,0,0,12762,100000,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0
207,2,97,87363,0,0,87363,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,99,12637,0,0,12637,100000,0,127,0,0,0,0,0,1,0,0,0,0,0,0,0
208,2,97,87490,0,0,87490,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,99,12510,0,0,12510,100000,0,126,0,0,0,0,0,1,0,0,0,0,0,0,0
209,2,97,87627,0,0,87627,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,99,12373,0,0,12373,100000,0,124,0,0,0,0,0,1,0,0,0,0,0,0,0
210,2,97,87753,0,0,87753,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,99,12247,0,0,12247,100000,0,123,0,0,0,0,0,1,0,0,0,0,0,0,0
211,2,97,87859,0,0,87859,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,99,12141,0,0,12141,100000,0,122,0,0,0,0,0,1,0,0,0,0,0,0,0
212,2,97,87981,0,0,87981,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,99,12019,0,0,12019,100000,0,121,0,0,0,0,0,1,0,0,0,0,0,0,0
213,2,97,88115,0,0,88115,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,99,11885,0,0,11885,100000,0,120,0,0,0,0,0,1,0,0,0,0,0,0,0
214,2,97,88227,0,0,88227,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,99,11773,0,0,11773,100000,0,118,0,0,0,0,0,1,0,0,0,0,0,0,0
215,2,97,88341,0,0,88341,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,99,11659,0,0,11659,100000,0,117,0,0,0,0,0,1,0,0,0,0,0,0,0
216,2,97,88465,0,0,88465,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,99,11535,0,0,11535,100000,0,116,0,0,0,0,0,1,0,0,0,0,0,0,0
217,2,97,88569,0,0,88569,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,99,11431,0,0,11431,100000,0,115,0,0,0,0,0,1,0,0,0,0,0,0,0
218,2,97,88681,0,0,88681,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1,99,11319,0,0,11319,100000,0,114,0,0,0,0,0,1,0,0,0,0,0,0,0
219,2,97,88766,0,0,88766,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,99,11234,0,0,11234,100000,0,113,0,0,0,0,0,1,0,0,0,0,0,0,0
220,2,97,88868,0,0,88868,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,99,11132,0,0,11132,100000,0,112,0,0,0,0,0,1,0,0,0,0,0,0,0
221,2,97,88978,0,0,88978,0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1,99,11022,0,0,11022,100000,0,111,0,0,0,0,0,1,0,0,0,0,0,0,0
222,2,97,89082,0,0,89082,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,99,10918,0,0,10918,100000,0,110,0,0,0,0,0,1,0,0,0,0,0,0,0
223,2,97,89201,0,0,89201,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1,99,10799,0,0,10799,100000,0,109,0,0,0,0,0,1,0,0,0,0,0,0,0
224,2,97,89299,0,0,89299,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,99,10701,0,0,10701,100000,0,108,0,0,0,0,0,1,0,0,0,0,0,0,0
225,2,97,89435,0,0,89435,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,99,10565,0,0,10565,100000,0,106,0,0,0,0,0,1,0,0,0,0,0,0,0
226,2,97,89555,0,0,89555,0,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,99,10445,0,0,10445,100000,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0
227,2,97,89657,0,0,89657,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1,99,10343,0,0,10343,100000,0,104,0,0,0,0,0,1,0,0,0,0,0,0,0
228,2,97,89758,0,0,89758,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1,99,10242,0,0,10242,100000,0,103,0,0,0,0,0,1,0,0,0,0,0,0,0
229,2,97,89865,0,0,89865,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,99,10135,0,0,10135,100000,0,102,0,0,0,0,0,1,0,0,0,0,0,0,0
230,2,97,89964,0,0,89964,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,99,10036,0,0,10036,100000,0,101,0,0,0,0,0,1,0,0,0,0,0,0,0
231,2,97,90048,0,0,90048,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,99,9952,0,0,9952,100000,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0
232,2,97,90150,0,0,90150,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,99,9850,0,0,9850,100000,0,99,0,0,0,0,0,1,0,0,0,0,0,0,0
233,2,97,90230,0,0,90230,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,99,9770,0,0,9770,100000,0,98,0,0,0,0,0,1,0,0,0,0,0,0,0
234,2,97,90317,0,0,90317,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,99,9683,0,0,9683,100000,0,97,0,0,0,0,0,1,0,0,0,0,0,0,0
235,2,97,90410,0,0,90410,0,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,99,9590,0,0,9590,100000,0,96,0,0,0,0,0,1,0,0,0,0,0,0,0
236,2,97,90496,0,0,90496,0,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,99,9504,0,0,9504,100000,0,96,0,0,0,0,0,1,0,0,0,0,0,0,0
237,2,97,90587,0,0,90587,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,99,9413,0,0,9413,100000,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0
238,2,97,90673,0,0,90673,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,99,9327,0,0,9327,100000,0,94,0,0,0,0,0,1,0,0,0,0,0,0,0
239,2,97,90761,0,0,90761,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,99,9239,0,0,9239,100000,0,93,0,0,0,0,0,1,0,0,0,0,0,0,0
240,2,97,90867,0,0,90867,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,99,9133,0,0,9133,100000,0,92,0,0,0,0,0,1,0,0,0,0,0,0,0
241,2,97,90958,0,0,90958,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,99,9042,0,0,9042,100000,0,91,0,0,0,0,0,1,0,0,0,0,0,0,0
242,2,97,91066,0,0,91066,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,99,8934,0,0,8934,100000,0,90,0,0,0,0,0,1,0,0,0,0,0,0,0
243,2,97,91181,0,0,91181,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,99,8819,0,0,8819,100000,0,89,0,0,0,0,0,1,0,0,0,0,0,0,0
244,2,97,91274,0,0,91274,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,99,8726,0,0,8726,100000,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0
245,2,97,91372,0,0,91372,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1,99,8628,0,0,8628,100000,0,87,0,0,0,0,0,1,0,0,0,0,0,0,0
246,2,97,91440,0,0,91440,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,99,8560,0,0,8560,100000,0,86,0,0,0,0,0,1,0,0,0,0,0,0,0
247,2,97,91532,0,0,91532,0,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1,99,8468,0,0,8468,100000,0,85,0,0,0,0,0,1,0,0,0,0,0,0,0
248,2,97,91618,0,0,91618,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,99,8382,0,0,8382,100000,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0
249,2,97,91687,0,0,91687,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1,99,8313,0,0,8313,100000,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0
250,2,97,91774,0,0,91774,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,99,8226,0,0,8226,100000,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0
251,2,97,91851,0,0,91851,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,99,8149,0,0,8149,100000,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0
252,2,97,91919,0,0,91919,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,99,8081,0,0,8081,100000,0,81,0,0,0,0,0,1,0,0,0,0,0,0,0
253,2,97,92000,0,0,92000,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,99,8000,0,0,8000,100000,0,80,0,0,0,0,0,1,0,0,0,0,0,0,0
254,2,97,92084,0,0,92084,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,99,7916,0,0,7916,100000,0,79,0,0,0,0,0,1,0,0,0,0,0,0,0
255,2,97,92163,0,0,92163,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,99,7837,0,0,7837,100000,0,79,0,0,0,0,0,1,0,0,0,0,0,0,0
256,2,97,92229,0,0,92229,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,99,7771,0,0,7771,100000,0,78,0,0,0,0,0,1,0,0,0,0,0,0,0
257,2,97,92284,0,0,92284,0,0,951,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,99,7716,0,0,7716,100000,0,77,0,0,0,0,0,1,0,0,0,0,0,0,0
258,2,97,92363,0,0,92363,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1,99,7637,0,0,7637,100000,0,77,0,0,0,0,0,1,0,0,0,0,0,0,0
259,2,97,92456,0,0,92456,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,99,7544,0,0,7544,100000,0,76,0,0,0,0,0,1,0,0,0,0,0,0,0
260,2,97,92539,0,0,92539,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1,99,7461,0,0,7461,100000,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0
261,2,97,92616,0,0,92616,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,99,7384,0,0,7384,100000,0,74,0,0,0,0,0,1,0,0,0,0,0,0,0
262,2,97,92689,0,0,92689,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,99,7311,0,0,7311,100000,0,73,0,0,0,0,0,1,0,0,0,0,0,0,0
263,2,97,92760,0,0,92760,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1,99,7240,0,0,7240,100000,0,73,0,0,0,0,0,1,0,0,0,0,0,0,0
264,2,97,92840,0,0,92840,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,99,7160,0,0,7160,100000,0,72,0,0,0,0,0,1,0,0,0,0,0,0,0
265,2,97,92917,0,0,92917,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1,99,7083,0,0,7083,100000,0,71,0,0,0,0,0,1,0,0,0,0,0,0,0
266,2,97,92993,0,0,92993,0,0,958,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1,99,7007,0,0,7007,100000,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0
267,2,97,93071,0,0,93071,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,99,6929,0,0,6929,100000,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0
268,2,97,93147,0,0,93147,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,99,6853,0,0,6853,100000,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0
269,2,97,93204,0,0,93204,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1,99,6796,0,0,6796,100000,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0
