Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
0,1,X-a0:X-a0,2147,0,0,2147,0,0,74825
0,1,X-a0:X-a1,2210,0,0,2210,0,0,74075
0,1,X-a1:X-a0,2204,0,0,2204,0,0,75825
0,1,X-a1:X-a1,2188,0,0,2188,0,0,75175
0,2,X-a0:X-a0,2178,0,0,2178,0,0,73950
0,2,X-a0:X-a1,2207,0,0,2207,0,0,74900
0,2,X-a1:X-a0,2168,0,0,2168,0,0,75350
0,2,X-a1:X-a1,2218,0,0,2218,0,0,77800
1,1,X-a0:X-a0,1867,0,0,1867,0,2564,68175
1,1,X-a0:X-a1,1920,0,0,1920,0,2623,67025
1,1,X-a1:X-a0,1948,0,0,1948,0,2591,67275
1,1,X-a1:X-a1,1911,0,0,1911,0,2614,67225
1,2,X-a0:X-a0,1881,0,0,1881,0,2485,66575
1,2,X-a0:X-a1,1960,0,0,1960,0,2597,67575
1,2,X-a1:X-a0,1881,0,0,1881,0,2591,67975
1,2,X-a1:X-a1,1950,0,0,1950,0,2642,69975
2,1,X-a0:X-a0,1620,0,0,1620,0,3436,61650
2,1,X-a0:X-a1,1687,0,0,1687,0,3443,62350
2,1,X-a1:X-a0,1692,0,0,1692,0,3379,62950
2,1,X-a1:X-a1,1678,0,0,1678,0,3412,64050
2,2,X-a0:X-a0,1661,0,0,1661,0,3308,64100
2,2,X-a0:X-a1,1694,0,0,1694,0,3438,61000
2,2,X-a1:X-a0,1654,0,0,1654,0,3443,63050
2,2,X-a1:X-a1,1716,0,0,1716,0,3547,58850
3,1,X-a0:X-a0,1422,0,0,1422,0,4293,49700
3,1,X-a0:X-a1,1497,0,0,1497,0,4380,49700
3,1,X-a1:X-a0,1486,0,0,1486,0,4267,52100
3,1,X-a1:X-a1,1444,0,0,1444,0,4282,49600
3,2,X-a0:X-a0,1442,0,0,1442,0,4202,48850
3,2,X-a0:X-a1,1501,0,0,1501,0,4336,49800
3,2,X-a1:X-a0,1450,0,0,1450,0,4345,51300
3,2,X-a1:X-a1,1521,0,0,1521,0,4414,51650
4,1,X-a0:X-a0,1233,0,0,1233,0,5032,45750
4,1,X-a0:X-a1,1320,0,0,1320,0,5173,44550
4,1,X-a1:X-a0,1275,0,0,1275,0,5085,45400
4,1,X-a1:X-a1,1266,0,0,1266,0,5020,44400
4,2,X-a0:X-a0,1243,0,0,1243,0,4894,45700
4,2,X-a0:X-a1,1303,0,0,1303,0,5029,44450
4,2,X-a1:X-a0,1279,0,0,1279,0,5149,47900
4,2,X-a1:X-a1,1319,0,0,1319,0,5120,47350
5,1,X-a0:X-a0,1078,0,0,1078,0,5757,41425
5,1,X-a0:X-a1,1146,0,0,1146,0,5779,41175
5,1,X-a1:X-a0,1117,0,0,1117,0,5724,41175
5,1,X-a1:X-a1,1092,0,0,1092,0,5677,41925
5,2,X-a0:X-a0,1068,0,0,1068,0,5566,41800
5,2,X-a0:X-a1,1152,0,0,1152,0,5608,40350
5,2,X-a1:X-a0,1116,0,0,1116,0,5890,42800
5,2,X-a1:X-a1,1138,0,0,1138,0,5812,39650
6,1,X-a0:X-a0,964,0,0,964,0,6361,33525
6,1,X-a0:X-a1,1009,0,0,1009,0,6385,34625
6,1,X-a1:X-a0,982,0,0,982,0,6349,35475
6,1,X-a1:X-a1,966,0,0,966,0,6285,32675
6,2,X-a0:X-a0,932,0,0,932,0,6216,31975
6,2,X-a0:X-a1,1027,0,0,1027,0,6202,34225
6,2,X-a1:X-a0,966,0,0,966,0,6569,34925
6,2,X-a1:X-a1,989,0,0,989,0,6317,35475
7,1,X-a0:X-a0,847,0,0,847,0,6871,29175
7,1,X-a0:X-a1,870,0,0,870,0,6917,29325
7,1,X-a1:X-a0,868,0,0,868,0,6925,28675
7,1,X-a1:X-a1,853,0,0,853,0,6714,29725
7,2,X-a0:X-a0,814,0,0,814,0,6671,31525
7,2,X-a0:X-a1,908,0,0,908,0,6737,28975
7,2,X-a1:X-a0,855,0,0,855,0,7101,31075
7,2,X-a1:X-a1,884,0,0,884,0,6929,31825
8,1,X-a0:X-a0,732,0,0,732,0,7238,27400
