Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,male_ID,female_ID,male_age,female_age,num_total_coital_acts,Termination_Reason
962,1,9,7087.98,34,2,F,14966,27616,54.2215,51.9699,8,PARTNER_DIED
2794,1,31,10210,34,2,F,22635,28682,61.9429,49.9349,1,PARTNER_DIED
2921,1,33,8889.84,34,2,F,34303,32084,58.6389,44.3316,1,PARTNER_DIED
1750,1,18,3546.81,34,2,F,30884,18764,59.8857,43.6546,10,PARTNER_DIED
2839,1,32,2953.53,35,2,F,1466,24005,49.0084,49.6555,1,PARTNER_DIED
742,1,7,14161.9,35,2,F,34204,19008,56.229,49.9474,13,PARTNER_DIED
850,1,8,5319.45,35,2,F,34362,4819,62.1204,55.2382,12,PARTNER_DIED
1405,1,14,1244.51,35,2,F,4910,25327,52.0618,41.7983,9,PARTNER_DIED
2563,1,28,4181.37,35,2,F,18955,32866,83.598,76.0493,6,PARTNER_DIED
372,1,3,13431.9,35,2,F,29598,26012,41.2345,28.7731,17,PARTNER_DIED
761,1,7,3229.72,36,2,F,6406,10993,51.4147,47.0134,14,PARTNER_DIED
1415,1,14,23409.4,36,2,F,29265,4306,63.623,63.2478,14,PARTNER_DIED
1071,1,11,6979.26,37,2,F,8453,1755,41.0313,46.2908,10,PARTNER_DIED
1033,1,10,7458.1,37,2,F,3024,1340,57.4504,50.0754,13,PARTNER_DIED
1511,1,15,3171.96,37,2,F,4884,28444,44.4664,40.9247,8,PARTNER_DIED
2508,1,28,977.304,37,2,F,5531,5825,53.3602,50.3441,1,PARTNER_DIED
1223,1,12,11616.9,37,2,F,7692,22206,60.5745,56.0283,10,PARTNER_DIED
989,1,10,3207.71,37,2,F,9960,19401,31.5372,26.8131,6,PARTNER_DIED
3221,1,37,1196.39,37,2,F,6239,11945,35.8454,27.5889,1,PARTNER_DIED
2324,1,25,8340.55,37,2,F,12706,18199,69.9289,61.2934,5,PARTNER_DIED
2875,1,32,4034.66,37,2,F,14244,18255,54.8724,49.2192,3,PARTNER_DIED
3253,1,37,1726.64,37,2,F,21392,15682,61.4872,57.8821,1,PARTNER_DIED
822,1,8,7284.85,37,2,F,21525,15159,46.9084,34.4145,11,PARTNER_DIED
3091,1,35,7680.93,37,2,F,23228,15862,45.6485,42.0932,1,PARTNER_DIED
2734,1,31,9155.69,37,2,F,25545,2398,45.5386,35.317,4,PARTNER_DIED
1833,1,19,5503.46,37,2,F,30182,12883,36.8392,20.1041,13,PARTNER_DIED
3120,1,35,12101.4,38,2,F,1392,18027,39.2377,32.4953,2,PARTNER_DIED
18,1,0,1260.8,38,2,F,6491,11791,43.6638,37.7914,22,PARTNER_DIED
1908,1,20,3534.31,38,2,F,15698,34243,46.6494,38.1921,6,PARTNER_DIED
2787,1,31,15137.3,38,2,F,16162,12737,57.477,40.6904,2,PARTNER_DIED
1289,1,13,2124.46,38,2,F,17119,6378,47.2423,43.0589,11,PARTNER_DIED
2773,1,31,12056.9,38,2,F,11092,22885,50.8226,45.3343,4,PARTNER_DIED
2369,1,26,3590.94,38,2,F,24190,9847,44.2153,49.5347,3,PARTNER_DIED
501,1,5,11001.2,39,2,F,22072,32203,70.5364,49.9752,15,PARTNER_DIED
1956,1,21,8012.05,39,2,F,29716,6371,55.393,61.4756,8,PARTNER_DIED
1675,1,17,11703.8,39,2,F,31573,18379,65.627,59.1023,11,PARTNER_DIED
738,1,7,8716.63,39,2,F,33241,15100,45.5261,35.3526,16,PARTNER_DIED
3423,1,39,17355.2,39,2,F,33443,7926,62.4025,56.3765,1,PARTNER_DIED
2362,1,26,1433.58,40,2,F,21720,4774,74.2359,60.6379,3,PARTNER_DIED
2770,1,31,6944.09,40,2,F,10894,24546,73.8135,76.4461,4,PARTNER_DIED
3516,1,40,18669.2,40,2,F,16687,3986,57.8085,56.7505,1,PARTNER_DIED
2881,1,32,7917.47,40,2,F,16997,26461,56.4011,49.4954,3,PARTNER_DIED
2886,1,32,6620.08,40,2,F,23676,33579,60.6805,48.4509,4,PARTNER_DIED
1116,1,11,25085.4,40,2,F,32212,5848,74.4889,60.3759,13,PARTNER_DIED
1847,1,19,7067.27,41,2,F,5444,9794,61.0667,67.7856,8,PARTNER_DIED
1886,1,20,8771.65,41,2,F,7495,17400,39.4413,37.9777,11,PARTNER_DIED
2152,1,23,2305.63,41,2,F,11493,31152,34.0562,32.0547,7,PARTNER_DIED
1917,1,20,767.313,41,2,F,30127,17630,57.8194,58.5543,3,PARTNER_DIED
2594,1,29,2104.63,41,2,F,4339,19295,43.5173,35.4232,7,PARTNER_DIED
267,1,2,7639.57,41,2,F,19512,25606,57.2268,46.0476,21,PARTNER_DIED
2450,1,27,7167.72,41,2,F,22280,19074,58.4515,46.196,5,PARTNER_DIED
1826,1,19,13563.1,41,2,F,27051,25462,52.2198,49.1654,8,PARTNER_DIED
1318,1,13,6415.12,42,2,F,1308,17187,70.0366,63.6374,11,PARTNER_DIED
1127,1,11,6646.53,42,2,F,7192,31633,43.418,47.6876,16,PARTNER_DIED
2471,1,27,968.961,42,2,F,9042,31999,55.5255,68.8784,4,PARTNER_DIED
1758,1,18,7674,42,2,F,2023,18965,64.3312,68.0371,8,PARTNER_DIED
347,1,3,14244.8,42,2,F,11309,23703,51.2157,52.0766,20,PARTNER_DIED
1839,1,19,7346.4,42,2,F,33756,25205,39.1424,23.915,8,PARTNER_DIED
71,1,0,17853.4,43,2,F,27516,7661,53.61,56.9725,16,PARTNER_DIED
1712,1,18,3626.64,43,2,F,7896,25837,29.6376,20.1178,12,PARTNER_DIED
3729,1,43,3150.47,43,2,F,7112,8549,51.7534,49.2663,1,PARTNER_DIED
936,1,9,2356.75,43,2,F,1562,13426,60.2881,60.2591,11,PARTNER_DIED
2873,1,32,5443.48,43,2,F,13553,31449,56.6682,43.1334,4,PARTNER_DIED
1058,1,10,2813.94,43,2,F,20785,15646,59.661,61.1637,13,PARTNER_DIED
1334,1,13,10407.9,43,2,F,24588,29044,62.3135,54.6278,12,PARTNER_DIED
1652,1,17,11406.1,43,2,F,20819,31867,50.702,50.7221,11,PARTNER_DIED
2169,1,24,4032.31,44,0,F,5681,1093,32.3743,27.0941,12,PARTNER_DIED
824,1,8,10005.8,44,2,F,22046,6585,43.8064,30.6815,15,PARTNER_DIED
455,1,4,4903.42,44,2,F,15616,29784,44.2578,25.8281,8,PARTNER_DIED
3079,1,35,2273.09,44,2,F,18348,17688,51.976,44.1398,6,PARTNER_DIED
2519,1,28,9197.67,44,2,F,18423,33478,60.1502,56.993,4,PARTNER_DIED
2993,1,34,798.099,44,2,F,21165,1001,54.7832,42.5941,7,PARTNER_DIED
2938,1,33,9646.1,44,2,F,4674,21940,42.1333,46.2107,4,PARTNER_DIED
796,1,8,14239.6,44,1,F,22947,12073,73.5479,46.9399,10,PARTNER_DIED
1140,1,11,2825.4,44,2,F,23848,10289,61.3097,58.9698,12,PARTNER_DIED
2060,1,22,3802.24,44,2,F,4295,28498,32.1578,32.6418,8,PARTNER_DIED
3116,1,35,564.416,44,2,F,32480,25364,47.5791,37.7821,3,PARTNER_DIED
1795,1,19,3640.76,45,2,F,14795,19933,45.6988,42.137,11,PARTNER_DIED
3281,1,37,4383.05,45,2,F,5425,17937,43.641,41.8614,2,PARTNER_DIED
1915,1,20,13850.7,45,2,F,20350,18369,61.4745,87.7807,6,PARTNER_DIED
909,1,9,3500.28,45,2,F,19315,7075,47.4076,31.7461,9,PARTNER_DIED
914,1,9,619.839,45,2,F,23239,8152,36.2148,34.382,10,PARTNER_DIED
980,1,10,10466.4,45,1,F,23239,6918,36.2148,23.503,12,PARTNER_DIED
1425,1,15,940.964,46,1,F,13603,1706,37.9691,37.4695,5,PARTNER_DIED
21,1,0,1458.54,46,2,F,7488,5881,43.1457,29.5638,13,PARTNER_DIED
3551,1,41,2592.48,46,2,F,23849,12009,60.1829,55.1425,4,PARTNER_DIED
2356,1,26,13014,46,2,F,17996,11263,43.3843,33.3257,12,PARTNER_DIED
3047,1,34,5793.31,46,2,F,13217,25960,46.716,38.7561,4,PARTNER_DIED
231,1,2,16397.9,47,2,F,5342,31421,52.2938,44.6864,15,PARTNER_DIED
1406,1,14,4790.3,47,2,F,5573,8196,55.8994,51.7313,10,PARTNER_DIED
3458,1,40,4967.73,47,2,F,10670,5641,43.815,35.8988,4,PARTNER_DIED
3396,1,39,2402.82,47,2,F,20270,11692,52.977,60.0026,4,PARTNER_DIED
1726,1,18,9097.16,47,2,F,17308,10728,49.5754,44.4119,8,PARTNER_DIED
32,1,0,14377.7,47,2,F,11397,21849,79.6862,63.8883,18,PARTNER_DIED
1643,1,17,9597.51,47,2,F,15291,27835,51.2932,50.7045,5,PARTNER_DIED
1677,1,17,2605.46,47,2,F,32280,29306,53.9428,48.6183,14,PARTNER_DIED
1860,1,20,14946.8,47,2,F,32291,10629,48.3617,37.9791,9,PARTNER_DIED
1501,1,15,2294.74,47,2,F,33298,14957,44.0774,44.9496,14,PARTNER_DIED
2589,1,29,9035.76,48,2,F,2846,2766,54.7991,52.5248,6,PARTNER_DIED
106,1,1,8313.49,48,2,F,33875,9097,50.4176,30.3789,12,PARTNER_DIED
163,1,1,16518.2,48,2,F,24979,13112,47.0299,45.8005,10,PARTNER_DIED
43,1,0,8052.86,48,2,F,14623,24481,49.3306,46.0264,25,PARTNER_DIED
1314,1,13,4231.82,48,2,F,33270,22751,48.626,38.5006,12,PARTNER_DIED
3467,1,40,3668.77,48,2,F,23032,4106,42.1581,37.5796,1,PARTNER_DIED
3945,1,46,5035.73,48,2,F,19,23944,37.8108,34.5879,2,PARTNER_DIED
2797,1,31,4234.6,48,2,F,24518,31894,51.9335,54.6126,5,PARTNER_DIED
2565,1,28,4673.24,48,2,F,8363,24544,72.9552,62.3306,6,PARTNER_DIED
3645,1,42,763.814,48,2,F,33962,31215,62.1282,53.4274,2,PARTNER_DIED
1077,1,11,11719.5,48,2,F,13563,32874,34.6506,31.8072,19,PARTNER_DIED
2143,1,23,5071.71,49,2,F,8665,19713,43.0258,36.2279,7,PARTNER_DIED
3799,1,44,9782.23,49,2,F,7392,9655,53.7708,44.1894,3,PARTNER_DIED
1716,1,18,9820.98,49,2,F,12316,6136,55.3656,47.006,8,PARTNER_DIED
1562,1,16,4015,49,2,F,22695,14695,42.4667,45.5302,10,PARTNER_DIED
467,1,4,588.151,49,2,F,23290,17848,37.7614,35.0631,19,PARTNER_DIED
997,1,10,4937.92,50,2,F,17178,8815,39.9951,32.0968,13,PARTNER_DIED
3078,1,35,9053.14,50,2,F,17569,22234,55.6595,51.3057,7,PARTNER_DIED
1579,1,16,5012.13,50,2,F,29766,25664,43.5496,34.204,12,PARTNER_DIED
1584,1,16,3959.97,50,2,F,31970,11895,51.4089,42.3031,14,PARTNER_DIED
1118,1,11,11220.8,50,2,F,33042,14297,47.426,45.6969,14,PARTNER_DIED
2342,1,26,3324.85,51,2,F,9512,322,46.8904,45.3225,12,PARTNER_DIED
590,1,6,7690.35,51,2,F,8411,936,53.9088,63.8726,23,PARTNER_DIED
3219,1,37,10489.4,51,2,F,2800,680,47.3281,52.2174,11,PARTNER_DIED
3953,1,46,2092.56,51,2,F,6024,6028,48.3314,42.6573,1,PARTNER_DIED
4118,1,48,7466.7,51,2,F,14662,31261,49.7867,38.9592,1,PARTNER_DIED
3408,1,39,1021.7,51,2,F,25468,8751,58.7988,42.051,7,PARTNER_DIED
1487,1,15,10257.9,51,2,F,29116,26055,60.8273,62.1532,17,PARTNER_DIED
4020,1,47,3113.29,51,2,F,30940,23324,60.5205,51.1915,2,PARTNER_DIED
845,1,8,9910.29,51,2,F,32471,18590,51.9778,59.6189,13,PARTNER_DIED
1030,1,10,1529.26,52,2,F,1554,13209,59.4642,58.8746,12,PARTNER_DIED
1508,1,15,22608.1,52,2,F,1904,25242,39.8779,36.7898,14,PARTNER_DIED
4289,1,51,12500,52,2,F,24101,3005,62.5661,65.5849,1,PARTNER_DIED
1281,1,13,10435.5,52,2,F,11954,3059,52.347,48.024,13,PARTNER_DIED
3586,1,41,4922.34,52,2,F,9466,30297,51.0786,47.1167,4,PARTNER_DIED
2865,1,32,6952.08,52,2,F,11149,30257,53.2006,43.2231,9,PARTNER_DIED
1648,1,17,3907.3,52,2,F,19247,9111,47.0567,42.59,17,PARTNER_DIED
1353,1,14,708.081,52,2,F,29614,13570,38.1337,32.5715,17,PARTNER_DIED
1072,1,11,625.211,53,2,F,8810,4928,34.8692,35.669,8,PARTNER_DIED
25,1,0,1050.98,53,2,F,8994,19592,46.1235,39.038,25,PARTNER_DIED
1792,1,19,15328.4,53,2,F,14319,7296,49.3247,42.9495,11,PARTNER_DIED
827,1,8,17429.3,53,2,F,24370,14674,51.1502,46.8138,12,PARTNER_DIED
8,1,0,3491.26,54,2,F,1026,2004,58.7351,67.2758,20,PARTNER_DIED
1732,1,18,3272.8,54,2,F,19858,8036,58.13,37.8401,7,PARTNER_DIED
1057,1,10,17968.7,54,2,F,15439,27905,54.1575,50.028,11,PARTNER_DIED
3690,1,43,2482.89,54,1,F,12500,17199,41.8463,36.8034,4,PARTNER_DIED
1139,1,11,6152.87,54,2,F,21889,17492,58.1162,50.1416,15,PARTNER_DIED
975,1,9,1143.62,54,2,F,24314,33608,56.2201,46.4177,10,PARTNER_DIED
3775,1,44,6729.3,54,2,F,26119,26505,44.9053,45.4112,2,PARTNER_DIED
3529,1,41,54.3563,55,3,T,30431,3757,20.1507,51.5563,1,BROKEUP
741,1,7,3336.47,55,2,F,33790,658,45.2764,49.7926,14,PARTNER_DIED
3492,1,40,9075.95,55,2,F,2103,33420,60.236,56.5881,4,PARTNER_DIED
388,1,4,11251.8,55,2,F,17714,3649,53.8875,49.2147,14,PARTNER_DIED
4032,1,47,10703.9,55,2,F,4779,17581,50.1496,45.0455,5,PARTNER_DIED
2365,1,26,18897.5,55,2,F,22987,5587,43.6626,48.5881,9,PARTNER_DIED
1883,1,20,1199.43,55,2,F,6857,5766,49.8254,47.1638,15,PARTNER_DIED
763,1,7,5659.48,55,2,F,6615,4484,62.5498,59.3114,13,PARTNER_DIED
1894,1,20,5899.64,55,2,F,9574,14668,46.9049,41.3891,12,PARTNER_DIED
2876,1,32,1870.41,55,2,F,14402,28340,56.5199,52.5585,6,PARTNER_DIED
4257,1,51,12330.9,55,0,F,13625,16388,26.8188,20.1534,4,PARTNER_DIED
3172,1,36,6316.55,55,2,F,18691,20333,55.1229,48.6474,10,PARTNER_DIED
4291,1,51,2977.92,55,2,F,26834,9188,60.5876,66.0695,4,PARTNER_DIED
4297,1,51,993.33,55,2,F,31408,1521,61.8897,54.2437,4,PARTNER_DIED
3190,1,36,3045.29,55,2,F,29693,32389,42.8685,39.8435,10,PARTNER_DIED
1510,1,15,7743.8,56,2,F,4204,19829,55.0934,65.8043,11,PARTNER_DIED
22,1,0,3478.4,56,2,F,8037,5175,57.1328,57.7112,19,PARTNER_DIED
723,1,7,3185.16,56,2,F,27394,11371,46.838,42.3542,19,PARTNER_DIED
1753,1,18,334.872,56,2,F,31960,13559,61.003,86.3948,9,PARTNER_DIED
1904,1,20,6293.13,56,2,F,14438,32801,59.0273,52.8602,8,PARTNER_DIED
3659,1,42,17583.2,56,2,F,14860,9611,41.1717,23.2385,5,PARTNER_DIED
216,1,2,8422.41,56,2,F,966,18475,49.778,30.8274,14,PARTNER_DIED
1387,1,14,5907.33,56,2,F,21625,18543,68.1785,62.3468,12,PARTNER_DIED
3247,1,37,4741.45,56,2,F,18809,9517,40.5901,40.7067,6,PARTNER_DIED
394,1,4,6125.33,56,2,F,20336,22661,54.5691,53.5359,14,PARTNER_DIED
3257,1,37,6181.85,56,2,F,24015,5703,52.2561,44.2483,8,PARTNER_DIED
2709,1,30,11744.4,56,2,F,28240,25692,58.5397,60.9059,9,PARTNER_DIED
3264,1,37,1191.72,56,2,F,28692,13367,30.0694,36.5529,8,PARTNER_DIED
919,1,9,4669.86,56,2,F,29182,7594,51.3981,48.5007,14,PARTNER_DIED
836,1,8,7337.8,56,2,F,29135,30879,43.896,33.0664,15,PARTNER_DIED
1243,1,13,12275.6,56,1,F,31217,20376,25.0682,24.6821,12,PARTNER_DIED
4171,1,49,7241.77,57,2,F,34486,29574,29.1817,26.3195,4,PARTNER_DIED
3861,1,45,9762.45,57,2,F,30949,6987,61.7265,53.503,2,PARTNER_DIED
