Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
2,13,11,71,0,0,71,78,0,3635,4200,2100,18,0,2,0,0,0,11,0,0,2263.02,94.5299,157.446,1,0.0467234,0.0616749,0,0,0
2,12,16,70,0,0,70,72,0,3679,4200,2100,15,0,5,0,0,0,8,0,0,2202.02,92.5299,176.446,1,0.0589646,0.0748248,0,0,0
2,11,11,127,0,0,127,130,0,9340,7600,3800,32,0,4,0,0,0,19,0,0,20095.1,475.65,839.231,1,0.108467,0.219536,0,0,0
2,10,8,32,0,0,32,34,0,852,2400,1200,8,0,4,0,0,0,4,0,0,2089.51,42.765,90.7231,1,0.0273788,0.048816,0,0,0
2,9,9,77,0,0,77,66,0,3719,5800,2900,20,0,6,0,0,0,6,0,0,2172.02,92.5299,166.446,1,0.0556313,0.0627853,0,0,0
2,8,10,69,0,0,69,78,0,3676,5000,2500,20,0,5,0,0,0,10,0,0,2249.02,70.5299,154.446,1,0.0279192,0.206141,0,0,0
2,7,0,74,0,0,74,68,0,3239,4600,2300,0,0,0,0,0,0,4,0,0,2669.02,90.5299,151.446,1,0.0454208,0.051952,0,0,0
2,6,10,75,0,0,75,70,0,4388,4000,2000,19,0,1,0,0,0,8,0,0,1468.02,97.5299,196.446,1,0.0343097,0.0561186,0,0,0
2,5,16,33,0,0,33,38,0,2011,2200,1100,11,0,0,0,0,0,6,0,0,927.508,41.765,94.7231,1,0.0934469,0.0636186,0,0,0
2,4,6,35,0,0,35,31,0,2134,3000,1500,13,0,1,0,0,0,6,0,0,807.508,44.765,88.7231,1,0.0856313,0.039589,0,0,0
2,3,1,70,0,0,70,74,0,3401,4600,2300,20,0,2,0,0,0,12,0,0,2473.02,91.5299,184.446,1,0.0378788,0.0686186,0,0,0
2,2,10,75,0,0,75,64,0,4346,4600,2300,19,0,1,0,0,0,11,0,0,1541.02,90.5299,172.446,0.929402,0.0731313,0.0528949,0,0,0
2,1,3,73,0,0,73,75,0,3684,6200,3100,24,0,2,0,0,0,6,0,0,2214.02,81.5299,170.446,1,0.0326431,0.072928,0,0,0
3,26,10,651,0,0,651,644,0,60901,2200,1100,487,0,86,0,0,0,84,0,0,84459.1,1863.49,3381.35,1,0.125746,0.163249,0,0,0
3,25,1,51,0,0,51,67,0,4178,4000,2000,17,0,2,0,0,0,13,0,0,3085.41,93.5746,173.267,1,0.0846083,0.0996923,0,0,0
3,24,9,63,0,0,63,66,0,5132,4600,2300,16,0,5,0,0,0,6,0,0,2157.41,79.5746,161.267,1,0.40765,0.0701859,0,0,0
3,23,16,119,0,0,119,120,0,12094,9000,4500,36,0,7,0,0,0,17,0,0,24229,469.873,858.337,1,0.148604,0.224231,0,0,0
3,22,0,252,0,0,252,252,0,25209,400,200,0,0,0,0,0,0,27,0,0,47438.1,926.746,1728.67,1,0.17626,0.33105,0,0,0
3,21,0,249,0,0,249,255,0,25318,1600,800,0,0,0,0,0,0,34,0,0,47475.1,856.746,1652.67,1,0.181521,0.247862,0,0,0
3,20,10,51,0,0,51,68,0,4833,2800,1400,10,0,3,0,0,0,11,0,0,2427.41,104.575,165.267,1,0.0460928,0.139538,0,0,0
3,19,10,66,0,0,66,50,0,4931,4000,2000,16,0,4,0,0,0,7,0,0,2351.41,96.5746,151.267,1,0.0534562,0.0529519,0,0,0
3,18,0,65,0,0,65,60,0,5291,4000,2000,0,0,0,0,0,0,9,0,0,1949.41,100.575,189.267,1,0.0464055,0.104029,0,0,0
3,17,4,134,0,0,134,130,0,12952,8400,4200,37,0,3,0,0,0,18,0,0,23345,518.873,835.337,1,0.104912,0.230061,0,0,0
3,16,0,243,0,0,243,261,0,25768,1200,600,0,0,0,0,0,0,28,0,0,46878.1,953.746,1702.67,1,0.160224,0.302308,0,0,0
3,15,5,62,0,0,62,65,0,5294,4400,2200,16,0,5,0,0,0,2,0,0,1962.41,82.5746,191.267,1,0.15255,0.0697692,0,0,0
3,14,0,70,0,0,70,58,0,5154,400,200,0,0,0,0,0,0,7,0,0,2101.41,99.5746,175.267,1,0.0552944,0.0779301,0,0,0
3,13,11,64,0,0,64,71,0,4165,5200,2600,17,0,9,0,0,0,7,0,0,3121.41,94.5746,149.267,1,0.0393875,0.131205,0,0,0
3,12,15,62,0,0,62,64,0,5178,5000,2500,22,0,2,0,0,0,8,0,0,2056.41,122.575,173.267,1,0.154217,0.0882231,0,0,0
3,11,10,116,0,0,116,114,0,12776,7600,3800,32,0,5,0,0,0,11,0,0,23610,438.873,826.337,1,0.216204,0.349679,0,0,0
3,10,8,27,0,0,27,29,0,2305,2000,1000,8,0,0,0,0,0,5,0,0,1337.2,40.7873,82.1337,1,0.071275,0.226808,0,0,0
3,9,10,71,0,0,71,57,0,5801,3800,1900,15,0,3,0,0,0,6,0,0,1468.41,97.5746,163.267,0.905007,0.0514055,0.104029,0,0,0
3,8,10,62,0,0,62,67,0,4955,3600,1800,15,0,3,0,0,0,7,0,0,2327.41,86.5746,161.267,1,0.176325,0.0482644,0,0,0
3,7,0,65,0,0,65,64,0,4170,800,400,0,0,0,0,0,0,9,0,0,3105.41,87.5746,167.267,1,0.0905299,0.0582485,0,0,0
3,6,9,64,0,0,64,63,0,5277,4400,2200,19,0,3,0,0,0,11,0,0,2008.41,95.5746,149.267,1,0.16255,0.0818526,0,0,0
3,5,16,29,0,0,29,37,0,2374,2000,1000,8,0,2,0,0,0,4,0,0,1270.2,48.7873,72.1337,1,0.0522062,0.0947231,0,0,0
3,4,6,35,0,0,35,24,0,2871,1800,900,5,0,3,0,0,0,0,0,0,769.204,40.7873,84.1337,1,0.031975,0.110904,0,0,0
3,3,3,56,0,0,56,64,0,4366,4600,2300,19,0,3,0,0,0,14,0,0,2924.41,83.5746,156.267,1,0.0915299,0.0709408,0,0,0
3,2,9,70,0,0,70,51,0,5377,5600,2800,23,0,4,0,0,0,5,0,0,1875.41,102.575,175.267,1,0.0502944,0.107779,0,0,0
3,1,5,61,0,0,61,67,0,5139,3200,1600,13,0,3,0,0,0,12,0,0,2096.41,105.575,189.267,1,0.0370591,0.0710192,0,0,0
4,26,10,569,0,0,569,581,0,57304,2800,1400,11,0,2,0,0,0,82,0,0,110426,2839.98,6489.13,1,1,1,0,0,0
4,25,0,49,0,0,49,57,0,5264,3400,1700,0,0,0,0,0,0,2,0,0,3322.66,92.8989,173.407,1,0.066839,0.123762,0,0,0
4,24,11,56,0,0,56,58,0,6292,3800,1900,18,0,1,0,0,0,7,0,0,2304.66,84.8989,171.407,1,0.056839,0.089593,0,0,0
4,23,15,106,0,0,106,105,0,14646,6400,3200,25,0,6,0,0,0,13,0,0,28185.3,503.494,930.032,1,0.261041,0.17882,0,0,0
4,22,0,217,0,0,217,217,0,23196,2400,1200,0,0,0,0,0,0,35,0,0,60339.6,1684.99,3309.06,1,1,1,0,0,0
4,21,0,229,0,0,229,224,0,24550,2400,1200,0,0,0,0,0,0,20,0,0,59522.6,1829.99,2627.06,1,1,1,0,0,0
4,20,10,44,0,0,44,59,0,5451,3000,1500,13,0,1,0,0,0,7,0,0,3158.66,62.8989,180.407,1,0.0746962,0.275446,0,0,0
4,19,10,61,0,0,61,45,0,5700,3400,1700,13,0,4,0,0,0,5,0,0,2885.66,100.899,166.407,1,0.0689819,0.0945422,0,0,0
4,18,0,63,0,0,63,56,0,6872,3800,1900,0,0,0,0,0,0,2,0,0,1694.66,100.899,185.407,1,0.125718,0.135191,0,0,0
4,17,3,115,0,0,115,107,0,15265,7800,3900,32,0,4,0,0,0,19,0,0,27645.3,486.494,868.032,1,0.216197,0.219826,0,0,0
4,16,0,217,0,0,217,225,0,24484,1400,700,0,0,0,0,0,0,26,0,0,59228.6,1748.99,3068.06,1,1,1,0,0,0
4,15,6,47,0,0,47,57,0,6494,2400,1200,11,0,1,0,0,0,15,0,0,2105.66,97.8989,155.407,1,0.0458748,0.15939,0,0,0
4,14,0,63,0,0,63,52,0,5036,200,100,0,0,0,0,0,0,7,0,0,3449.66,193.899,173.407,1,1,0.876337,0,0,0
4,13,11,59,0,0,59,61,0,5802,3400,1700,15,0,1,0,0,0,5,0,0,2779.66,89.8989,181.407,1,0.0591092,0.0829264,0,0,0
4,12,15,54,0,0,54,56,0,5983,2800,1400,11,0,2,0,0,0,8,0,0,2573.66,94.8989,201.407,1,0.0612873,0.0866337,0,0,0
4,11,10,100,0,0,100,104,0,15375,7600,3800,33,0,2,0,0,0,16,0,0,27519.3,470.494,900.032,1,0.243818,0.25823,0,0,0
4,10,8,25,0,0,25,27,0,2599,1400,700,6,0,0,0,0,0,2,0,0,1679.33,56.4494,91.7033,1,0.0679789,0.0821337,0,0,0
4,9,11,64,0,0,64,52,0,6301,5000,2500,14,0,8,0,0,0,7,0,0,2266.66,95.8989,189.407,1,0.0542081,0.136056,0,0,0
4,8,10,56,0,0,56,55,0,5746,4200,2100,19,0,1,0,0,0,6,0,0,2835.66,85.8989,185.407,1,0.108218,0.089593,0,0,0
4,7,0,58,0,0,58,58,0,4258,400,200,0,0,0,0,0,0,7,0,0,4334.66,93.8989,166.407,1,0.437873,0.418169,0,0,0
4,6,9,56,0,0,56,55,0,6848,4200,2100,16,0,4,0,0,0,8,0,0,1761.66,97.8989,145.407,1,0.0597342,0.149267,0,0,0
4,5,15,26,0,0,26,32,0,3070,2000,1000,6,0,3,0,0,0,3,0,0,1233.33,36.4494,86.7033,1,0.0487873,0.360669,0,0,0
4,4,5,29,0,0,29,17,0,3487,1800,900,7,0,1,0,0,0,6,0,0,802.33,43.4494,93.7033,0.961505,0.101968,0.140223,0,0,0
4,3,2,50,0,0,50,57,0,5810,3000,1500,15,0,0,0,0,0,6,0,0,2763.66,96.8989,182.407,1,0.0522342,0.11162,0,0,0
4,2,11,62,0,0,62,48,0,6965,3400,1700,16,0,0,0,0,0,8,0,0,1624.66,83.8989,179.407,1,0.0427394,0.125191,0,0,0
4,1,5,55,0,0,55,59,0,6142,4000,2000,15,0,4,0,0,0,6,0,0,2432.66,75.8989,202.407,1,0.131968,0.157723,0,0,0
5,26,10,502,0,0,502,509,0,54669,5400,2700,23,0,3,0,0,0,67,0,0,135098,3789.2,8856.2,1,1,1,0,0,0
5,25,1,45,0,0,45,49,0,6003,2400,1200,23,0,3,0,0,0,4,0,0,3815.99,114.51,187.11,1,0.154831,0.096337,0,0,0
5,24,10,52,0,0,52,50,0,6749,3000,1500,14,0,1,0,0,0,4,0,0,3096.99,90.5099,184.11,1,0.0471661,0.142839,0,0,0
5,23,15,86,0,0,86,95,0,17122,5600,2800,25,0,2,0,0,0,20,0,0,32107,489.549,884.551,1,0.279719,0.422742,0,0,0
5,22,0,196,0,0,196,186,0,23369,1200,600,0,0,0,0,0,0,21,0,0,71766.9,1855.1,4215.1,1,1,1,0,0,0
5,21,0,203,0,0,203,197,0,24495,1200,600,0,0,0,0,0,0,26,0,0,71711.9,1621.1,3378.1,1,1,1,0,0,0
5,20,10,36,0,0,36,51,0,5568,2800,1400,11,0,0,0,0,0,8,0,0,4250.99,103.51,198.11,1,0.0786236,0.100226,0,0,0
5,19,10,55,0,0,55,40,0,6594,4600,2300,21,0,2,0,0,0,6,0,0,3218.99,105.51,202.11,1,0.252247,0.0924481,0,0,0
5,18,0,57,0,0,57,50,0,6673,4200,2100,0,0,0,0,0,0,6,0,0,3139.99,111.51,196.11,1,0.0720706,0.0842757,0,0,0
5,17,5,105,0,0,105,94,0,17560,6600,3300,27,0,5,0,0,0,10,0,0,31623,518.549,901.551,1,0.221134,0.27126,0,0,0
5,16,0,195,0,0,195,204,0,23536,600,300,0,0,0,0,0,0,22,0,0,71346.9,2103.1,4220.1,1,1,1,0,0,0
5,15,6,44,0,0,44,50,0,6962,2400,1200,9,0,2,0,0,0,3,0,0,2901.99,95.5099,161.11,1,0.0978989,0.259011,0,0,0
5,14,0,55,0,0,55,50,0,4740,800,400,0,0,0,0,0,0,8,0,0,4896.99,291.51,192.11,1,1,0.867033,0,0,0
5,13,10,55,0,0,55,52,0,6316,3000,1500,12,0,1,0,0,0,4,0,0,3533.99,114.51,156.11,1,0.149831,0.0907033,0,0,0
5,12,15,45,0,0,45,51,0,6906,2800,1400,12,0,2,0,0,0,9,0,0,2907.99,107.51,199.11,1,0.158165,0.201407,0,0,0
5,11,10,89,0,0,89,94,0,16870,5600,2800,22,0,4,0,0,0,11,0,0,32279,525.549,928.551,1,0.147029,0.32144,0,0,0
5,10,9,23,0,0,23,25,0,2510,1800,900,6,0,3,0,0,0,2,0,0,2413,59.7549,77.5551,1,0.0940824,0.114629,0,0,0
5,9,10,53,0,0,53,45,0,8169,3800,1900,13,0,5,0,0,0,11,0,0,1665.99,110.51,175.11,1,0.0958989,0.105226,0,0,0
5,8,10,48,0,0,48,49,0,6665,2600,1300,10,0,2,0,0,0,8,0,0,3163.99,100.51,191.11,1,0.0357912,0.309011,0,0,0
5,7,0,56,0,0,56,52,0,4209,1600,800,0,0,0,0,0,0,2,0,0,5521.99,189.51,200.11,1,1,0.832033,0,0,0
5,6,9,49,0,0,49,48,0,7827,2800,1400,12,0,2,0,0,0,7,0,0,2001.99,103.51,188.11,1,0.0815824,0.0908791,0,0,0
5,5,15,21,0,0,21,29,0,3481,1400,700,5,0,0,0,0,0,5,0,0,1414,54.7549,110.555,1,0.0911236,0.0867033,0,0,0
5,4,6,26,0,0,26,17,0,3692,2200,1100,8,0,3,0,0,0,3,0,0,1232,50.7549,85.5551,1,0.108624,0.0937033,0,0,0
5,3,1,41,0,0,41,48,0,5969,2800,1400,13,0,1,0,0,0,9,0,0,3891.99,85.5099,174.11,1,0.0605618,0.182407,0,0,0
5,2,10,57,0,0,57,40,0,6967,4200,2100,17,0,3,0,0,0,5,0,0,2866.99,100.51,186.11,1,0.139831,0.0747527,0,0,0
5,1,5,49,0,0,49,50,0,7411,4400,2200,19,0,3,0,0,0,6,0,0,2404.99,115.51,189.11,1,0.0542135,0.202407,0,0,0
6,26,10,441,0,0,441,448,0,54803,81800,40900,325,0,68,0,0,0,61,0,0,157401,4595.29,9912.29,1,1,1,0,0,0
6,25,2,41,0,0,41,44,0,6142,3400,1700,15,0,2,0,0,0,4,0,0,4875.53,105.415,212.615,1,0.0954249,0.233888,0,0,0
6,24,10,47,0,0,47,46,0,7167,3600,1800,14,0,3,0,0,0,5,0,0,3880.53,118.415,169.615,1,0.452549,0.0920551,0,0,0
6,23,16,75,0,0,75,78,0,18211,6000,3000,18,0,9,0,0,0,11,0,0,36925.6,564.074,977.073,1,0.305968,0.340212,0,0,0
6,22,0,167,0,0,167,165,0,22309,1800,900,0,0,0,0,0,0,29,0,0,82949.3,2848.15,5249.15,1,1,1,0,0,0
6,21,0,168,0,0,168,177,0,23352,1200,600,0,0,0,0,0,0,35,0,0,83241.3,2241.15,4521.15,1,1,1,0,0,0
6,20,10,32,0,0,32,46,0,6177,1600,800,7,0,1,0,0,0,4,0,0,4912.53,93.4148,152.615,1,0.0862582,0.247638,0,0,0
6,19,11,51,0,0,51,35,0,6885,3800,1900,15,0,4,0,0,0,4,0,0,4153.53,95.4148,201.615,1,0.10551,0.0673701,0,0,0
6,18,0,51,0,0,51,40,0,7978,0,0,0,0,0,0,0,0,6,0,0,3086.53,90.4148,180.615,1,0.0929249,0.140079,0,0,0
6,17,5,90,0,0,90,84,0,18461,5800,2900,21,0,7,0,0,0,15,0,0,36699.6,584.074,933.073,1,0.199442,0.321982,0,0,0
6,16,0,166,0,0,166,183,0,21902,2200,1100,0,0,0,0,0,0,29,0,0,82892.3,3091.15,5470.15,1,1,1,0,0,0
6,15,6,44,0,0,44,44,0,7511,4200,2100,18,0,3,0,0,0,0,0,0,3498.53,95.4148,230.615,1,0.477549,0.134259,0,0,0
6,14,0,51,0,0,51,45,0,4983,0,0,0,0,0,0,0,0,4,0,0,6090.53,82.4148,179.615,1,0.728775,0.960551,0,0,0
6,13,10,48,0,0,48,45,0,6365,3800,1900,16,0,3,0,0,0,7,0,0,4657.53,129.415,183.615,1,0.0572549,0.260184,0,0,0
6,12,14,40,0,0,40,44,0,7562,3000,1500,15,0,0,0,0,0,5,0,0,3475.53,99.4148,198.615,1,0.537549,0.124444,0,0,0
6,11,10,79,0,0,79,80,0,18840,4800,2400,18,0,6,0,0,0,10,0,0,36319.6,549.074,969.073,1,0.291972,0.580344,0,0,0
6,10,9,18,0,0,18,21,0,3177,1200,600,3,0,2,0,0,0,5,0,0,2326.27,64.7074,99.8073,1,0.0995916,0.193888,0,0,0
6,9,10,49,0,0,49,39,0,9270,2200,1100,8,0,2,0,0,0,4,0,0,1771.53,128.415,165.615,1,0.11051,0.145925,0,0,0
6,8,10,44,0,0,44,41,0,7082,2800,1400,10,0,2,0,0,0,4,0,0,3921.53,119.415,212.615,1,0.502549,0.119444,0,0,0
6,7,0,50,0,0,50,44,0,4225,200,100,0,0,0,0,0,0,6,0,0,6835.53,95.4148,179.615,1,0.31585,0.20011,0,0,0
