Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
125,4,1,699.205,28,1,260,268,33.5691,26.6507,SELF_MIGRATING
228,4,5,43.1498,30,0,1172,642,18.4436,17.6678,SELF_MIGRATING
178,4,3,37.0056,30,0,1259,1376,22.5105,16.4586,SELF_MIGRATING
213,2,4,29.6709,30,0,1325,1266,30.789,23.695,BROKEUP
67,1,0,707.516,30,1,32,83,36.2073,31.7704,SELF_MIGRATING
5,4,0,175.863,31,0,1135,1045,42.563,33.1004,SELF_MIGRATING
19,3,0,540.75,31,0,905,1013,28.0246,25.4648,SELF_MIGRATING
102,2,1,95.2445,31,0,659,555,31.872,25.862,SELF_MIGRATING
317,1,15,204.814,32,1,191,950,22.338,21.609,SELF_MIGRATING
12,4,0,500.369,33,1,1062,1233,30.1902,30.0528,SELF_MIGRATING
45,2,0,1400.22,33,1,403,393,36.2974,22.4773,SELF_MIGRATING
262,4,8,307.35,34,0,1178,1093,29.5295,26.2165,SELF_MIGRATING
300,1,13,196.888,34,0,272,8,43.614,34.9131,SELF_MIGRATING
254,3,7,73.585,35,0,857,732,39.0353,29.2495,SELF_MIGRATING
148,3,2,127.767,35,0,939,983,28.9112,25.4308,SELF_MIGRATING
343,2,20,92.5971,35,0,524,149,46.4339,36.586,SELF_MIGRATING
169,2,2,92.767,35,0,304,215,23.7649,19.7456,SELF_MIGRATING
358,1,25,127.256,35,1,4,41,50.2793,43.3477,SELF_MIGRATING
260,1,7,695.601,35,1,776,300,28.0597,22.2652,SELF_MIGRATING
97,3,1,399.201,36,1,823,1024,25.2942,22.4125,SELF_MIGRATING
193,2,3,271.124,36,0,539,499,21.3475,18.0044,SELF_MIGRATING
390,2,36,540.242,36,1,1178,1385,29.5377,25.8043,SELF_MIGRATING
161,4,2,286.809,37,1,363,531,54.4474,45.1259,SELF_MIGRATING
275,4,9,99.9489,37,0,1111,1373,21.9412,26.628,SELF_MIGRATING
338,4,19,217.521,37,0,1167,813,20.4637,21.8427,SELF_MIGRATING
375,2,31,499.948,37,0,620,1376,19.8634,16.4777,SELF_MIGRATING
185,3,3,723.441,38,1,984,944,23.2957,24.9221,SELF_MIGRATING
43,2,0,212.266,38,0,664,656,18.3674,17.9785,SELF_MIGRATING
215,1,4,223.125,38,1,1169,1116,32.4866,20.3107,SELF_MIGRATING
1,4,0,121.223,39,0,1061,1123,18.5262,22.2642,SELF_MIGRATING
362,4,27,47.5365,39,1,777,1363,19.9136,17.8516,SELF_MIGRATING
276,4,9,236.155,40,0,1136,395,17.8908,20.1506,SELF_MIGRATING
398,4,39,135.143,40,0,921,1376,16.6875,16.486,SELF_MIGRATING
189,3,3,589.908,40,1,778,1032,39.5816,37.4335,SELF_MIGRATING
363,2,27,47.2516,40,0,952,697,17.0146,18.7271,SELF_MIGRATING
396,2,38,1285.63,42,1,539,568,21.3667,20.2166,SELF_MIGRATING
392,4,37,89.1289,43,0,1145,393,22.4618,22.5047,SELF_MIGRATING
180,4,3,799.489,43,1,1156,1359,29.6386,20.5343,SELF_MIGRATING
335,3,18,634.032,43,1,765,1031,50.4633,47.482,SELF_MIGRATING
328,1,17,421.174,43,1,917,545,17.4273,17.4936,SELF_MIGRATING
86,3,1,432.641,44,0,961,929,34.241,23.9267,SELF_MIGRATING
374,1,30,302.529,44,1,72,152,42.0412,27.8735,SELF_MIGRATING
211,4,4,162.301,45,0,1291,1177,16.9594,23.5387,SELF_MIGRATING
381,4,33,197.038,46,0,78,96,21.6424,22.2458,SELF_MIGRATING
331,4,18,294.173,48,0,241,1047,19.8555,18.6393,SELF_MIGRATING
399,4,40,472.502,48,0,1365,1363,18.0488,17.879,SELF_MIGRATING
186,3,3,608.417,48,1,757,943,55.5728,37.0408,SELF_MIGRATING
202,1,3,142.913,48,1,637,264,21.7493,15.4029,SELF_MIGRATING
154,3,2,1335,49,1,1050,920,25.5414,23.1458,SELF_MIGRATING
410,1,42,4972.59,49,2,208,146,68.859,52.0278,SELF_MIGRATING
88,4,1,49.8084,50,0,755,816,39.9905,32.6983,BROKEUP
432,4,50,248.746,50,0,1268,1363,26.3331,17.8845,SELF_MIGRATING
257,2,7,747.448,50,1,458,379,17.3172,17.3405,SELF_MIGRATING
312,4,15,813.011,51,0,1104,1290,19.7248,25.3039,SELF_MIGRATING
212,4,4,66.1777,51,0,1119,1276,21.5429,19.1412,SELF_MIGRATING
298,3,13,165.916,51,0,869,1029,26.3461,20.1966,SELF_MIGRATING
114,2,1,1465.85,51,1,579,578,23.3183,21.5367,SELF_MIGRATING
129,1,1,829.986,51,1,197,62,16.8369,13.8947,SELF_MIGRATING
175,1,2,8988.48,51,2,285,278,54.1699,44.2587,SELF_MIGRATING
293,4,11,697.968,52,1,1175,1153,37.3298,22.4363,SELF_MIGRATING
400,2,40,255.372,52,0,131,656,18.4834,18.0168,SELF_MIGRATING
316,1,15,244.173,52,1,73,345,70.6649,46.2534,SELF_MIGRATING
51,2,0,182.868,53,1,670,492,23.8819,22.5846,SELF_MIGRATING
301,1,13,543.532,53,1,1369,91,16.4325,19.3932,SELF_MIGRATING
98,3,1,961.884,54,1,830,708,19.8336,18.3349,SELF_MIGRATING
61,1,0,232.038,54,0,139,58,16.3463,19.6697,SELF_MIGRATING
386,1,34,250.724,54,0,255,950,26.2269,21.6693,SELF_MIGRATING
250,4,7,314.664,55,0,1338,1128,19.8107,22.3096,SELF_MIGRATING
283,1,10,731.506,55,0,257,310,19.3037,17.1453,SELF_MIGRATING
91,4,1,349.568,56,0,827,970,23.08,19.1696,SELF_MIGRATING
334,3,18,73.0238,56,0,1036,867,28.2329,25.0613,SELF_MIGRATING
59,1,0,55.0325,56,0,33,20,47.0377,32.1258,BROKEUP
402,1,40,77.2088,56,0,196,383,30.3444,16.0367,SELF_MIGRATING
80,4,1,345.434,57,1,1138,1317,31.824,27.3753,SELF_MIGRATING
241,1,5,7686.16,57,2,262,229,37.5767,31.0597,SELF_MIGRATING
451,1,58,238.33,59,0,304,950,23.8307,21.6803,SELF_MIGRATING
454,4,59,113.048,60,0,78,578,21.6835,21.5614,SELF_MIGRATING
76,2,1,59.7693,60,0,1235,1129,25.747,19.6991,BROKEUP
342,2,20,378.544,60,0,643,375,42.2857,33.5263,SELF_MIGRATING
123,1,1,59.2966,60,0,330,76,24.624,17.2507,BROKEUP
478,2,61,1431.73,61,1,350,152,38.3749,27.9173,PARTNER_MIGRATING
361,2,26,201.623,61,0,376,43,29.5568,23.0445,SELF_MIGRATING
385,2,34,1792.01,61,2,188,674,41.4012,34.6441,SELF_MIGRATING
373,2,30,831.6,61,1,1325,630,30.8766,29.2836,SELF_MIGRATING
460,4,60,329.875,62,0,197,1110,16.867,15.37,SELF_MIGRATING
286,4,10,62.191,63,0,566,627,32.0768,34.2904,BROKEUP
429,1,48,178.333,63,0,1167,545,20.5349,17.5511,SELF_MIGRATING
141,4,2,108.762,64,1,1076,1326,25.0649,19.2343,SELF_MIGRATING
230,4,5,8698.49,65,2,1196,1357,49.1578,47.2297,PARTNER_MIGRATING
327,4,17,108.601,65,0,1284,662,20.8744,20.3751,SELF_MIGRATING
431,2,49,182.462,65,0,795,1316,30.1079,20.6743,SELF_MIGRATING
199,2,3,341.377,65,0,333,583,18.0441,19.6317,SELF_MIGRATING
176,4,2,10317.2,66,2,2,53,33.2579,30.6709,SELF_MIGRATING
78,4,1,1562.81,66,0,1298,1198,32.3431,29.1195,PARTNER_MIGRATING
34,2,0,9579.79,66,2,862,798,53.8263,41.1726,PARTNER_TERMINATED
4,2,0,232.804,66,0,1131,1060,30.3435,25.6956,SELF_MIGRATING
16,1,0,1582.72,66,2,1083,1114,38.5853,39.6211,SELF_MIGRATING
187,3,3,505.016,68,1,763,868,35.5657,22.2788,SELF_MIGRATING
197,2,3,15918,68,2,408,605,60.6032,41.8568,PARTNER_MIGRATING
532,2,64,403.332,68,2,1207,540,31.4879,29.7194,SELF_MIGRATING
265,2,8,282.063,68,1,365,721,28.9062,20.8852,SELF_MIGRATING
589,2,68,459.379,68,0,376,721,29.576,20.8852,SELF_MIGRATING
512,3,63,8821.65,69,2,116,955,55.308,43.6967,PARTNER_MIGRATING
30,3,0,593.063,69,1,989,712,34.2363,34.6468,SELF_MIGRATING
269,2,8,772.806,69,0,481,962,17.0225,18.246,PARTNER_MIGRATING
136,4,2,69.9121,70,0,1243,847,29.9467,21.7119,BROKEUP
302,4,14,246.266,70,0,768,440,25.8442,26.2524,SELF_MIGRATING
20,3,0,447.14,70,0,947,1038,24.1625,17.2226,SELF_MIGRATING
557,3,66,192.446,70,0,947,1296,24.1625,17.6073,SELF_MIGRATING
573,3,67,344.328,70,0,806,1214,22.5977,16.4074,SELF_MIGRATING
350,2,22,314.231,70,0,655,1289,18.2643,17.0326,SELF_MIGRATING
124,1,1,120.496,70,0,258,311,39.7424,32.1708,PARTNER_TERMINATED
145,4,2,7352.4,71,2,1333,1118,52.8919,50.6537,PARTNER_MIGRATING
277,3,9,7615.23,71,2,232,756,56.0289,59.8612,SELF_MIGRATING
579,2,67,70.3515,71,0,935,101,21.7338,15.5977,BROKEUP
32,2,0,1534.05,72,2,702,696,45.134,46.4718,PARTNER_MIGRATING
192,2,3,193.454,72,0,526,420,26.0511,25.319,SELF_MIGRATING
456,1,59,225.106,72,0,1027,62,16.0405,13.9522,SELF_MIGRATING
71,3,0,5941.04,73,2,64,31,41.2411,32.8232,PARTNER_TERMINATED
492,2,62,349.99,73,0,507,658,29.7493,22.7411,SELF_MIGRATING
347,2,21,346.375,73,0,986,432,62.1792,60.2676,SELF_MIGRATING
536,1,64,418.305,73,1,1167,280,20.5623,18.0145,SELF_MIGRATING
471,3,61,422.23,74,0,718,712,38.0813,34.6551,PARTNER_TERMINATED
603,3,69,810.123,75,2,815,1001,52.6274,52.7408,PARTNER_MIGRATING
7,4,0,477.404,76,0,1263,1110,19.1103,15.4084,SELF_MIGRATING
488,3,62,540.208,76,0,1156,630,29.729,29.322,SELF_MIGRATING
140,4,2,465.089,77,1,1152,446,23.3207,23.2277,SELF_MIGRATING
219,3,4,6552.18,77,2,875,997,40.6307,28.7948,SELF_MIGRATING
552,1,65,6366.68,77,2,964,198,35.135,32.3918,SELF_MIGRATING
156,4,2,361.898,78,0,676,464,41.0064,26.2683,PARTNER_TERMINATED
484,4,62,396.52,78,0,575,352,33.8346,26.2349,PARTNER_MIGRATING
502,4,63,115.718,78,0,211,414,19.7242,28.472,SELF_MIGRATING
654,3,76,1194.62,78,1,919,540,24.515,29.7441,PARTNER_MIGRATING
490,3,62,137.688,78,0,458,753,17.3912,19.0275,SELF_MIGRATING
583,2,67,10066.5,78,2,230,438,41.5843,42.3372,PARTNER_MIGRATING
545,2,65,10023.7,78,2,1196,605,49.1935,41.8869,PARTNER_MIGRATING
664,1,77,818.155,78,1,1167,726,20.5732,16.1665,SELF_MIGRATING
113,4,1,1056.86,79,1,551,554,24.6939,16.347,PARTNER_MIGRATING
266,4,8,469.155,79,1,967,855,42.5745,41.5129,PARTNER_MIGRATING
458,4,60,100.404,79,0,921,1195,16.7943,23.8971,SELF_MIGRATING
406,2,41,735.754,80,1,620,488,19.9812,14.729,SELF_MIGRATING
60,1,0,102.312,80,0,50,337,18.8599,20.9468,SELF_MIGRATING
428,1,48,94.35,80,0,776,1013,28.1803,25.5991,SELF_MIGRATING
483,4,62,520.456,81,0,1235,270,25.8073,21.3482,SELF_MIGRATING
122,2,1,242.468,81,0,284,198,36.181,32.4028,SELF_MIGRATING
425,1,47,463.536,81,1,539,528,21.4708,19.7127,SELF_MIGRATING
