Time, Year, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
1301,1964.06,46,24.8919,F,3,1,local,STIPreEmigrating,0,251,5,0,0,TRANSITORY,NORMAL,42,3,3
1303,1964.07,36,46.5116,M,2,3,local,STIPreEmigrating,0,246,8,0,0,TRANSITORY,NORMAL,33,2,2
1303,1964.07,49,32.9614,M,1,4,local,STIPreEmigrating,0,249,9,0,0,TRANSITORY,NORMAL,32,1,1
1304,1964.07,27,32.7394,F,2,1,local,STIPreEmigrating,0,236,19,0,0,TRANSITORY,NORMAL,56,2,2
1307,1964.08,32,16.5068,F,1,3,local,STIPreEmigrating,0,255,1,0,0,TRANSITORY,NORMAL,62,1,1
1308,1964.08,20,20.2545,F,3,2,local,STIPreEmigrating,0,256,1,0,0,TRANSITORY,NORMAL,42,3,3
1311,1964.09,21,30.062,F,3,4,local,STIPreEmigrating,0,243,9,0,0,TRANSITORY,NORMAL,52,3,3
1321,1964.12,53,26.5413,F,1,4,local,STIPreEmigrating,0,253,9,0,0,TRANSITORY,NORMAL,48,1,1
1322,1964.12,32,16.5479,F,3,2,local,STIPreEmigrating,0,259,6,0,0,TRANSITORY,NORMAL,42,3,3
1324,1964.13,61,14.9651,F,4,1,local,STIPreEmigrating,0,240,22,0,0,TRANSITORY,NORMAL,59,4,4
1328,1964.14,51,18.0122,F,2,4,local,STIPreEmigrating,0,252,11,0,0,TRANSITORY,NORMAL,41,2,2
1331,1964.15,44,48.9756,F,3,2,local,STIPreEmigrating,0,258,6,0,0,TRANSITORY,NORMAL,40,3,3
1332,1964.15,58,31.3833,F,4,1,local,STIPreEmigrating,0,248,13,0,0,TRANSITORY,NORMAL,50,4,4
1332,1964.15,29,34.1326,M,4,1,local,STIPreEmigrating,0,263,9,0,0,TRANSITORY,NORMAL,23,4,4
1333,1964.15,61,14.9897,F,1,4,local,STIPreEmigrating,0,265,4,0,0,TRANSITORY,NORMAL,62,1,1
1341,1964.17,49,33.0656,M,4,2,local,STIPreEmigrating,0,262,15,0,0,TRANSITORY,NORMAL,64,4,4
1344,1964.18,60,17.6408,F,4,3,local,STIPreEmigrating,0,257,15,0,0,TRANSITORY,NORMAL,68,4,4
1344,1964.18,10,28.7388,M,1,3,local,STIPreEmigrating,0,268,2,0,0,TRANSITORY,NORMAL,46,1,1
1346,1964.19,32,16.6136,F,2,3,local,STIPreEmigrating,0,264,10,0,0,TRANSITORY,NORMAL,69,2,2
1347,1964.19,39,33.8564,M,2,1,local,STIPreEmigrating,0,270,5,0,0,TRANSITORY,NORMAL,26,2,2
1357,1964.22,16,26.2664,F,3,2,local,STIPreEmigrating,0,273,2,0,0,TRANSITORY,NORMAL,10,3,3
1362,1964.23,56,43.0404,M,2,3,local,STIPreEmigrating,0,261,14,0,0,TRANSITORY,NORMAL,31,2,2
1362,1964.23,42,20.3646,M,1,3,local,STIPreEmigrating,0,269,10,0,0,TRANSITORY,NORMAL,61,1,1
1366,1964.24,27,32.9093,F,3,2,local,STIPreEmigrating,0,272,6,0,0,TRANSITORY,NORMAL,48,3,3
1366,1964.24,6,48.2757,M,2,1,local,STIPreEmigrating,0,244,39,0,0,TRANSITORY,NORMAL,30,2,2
1373,1964.26,59,22.6573,M,4,2,local,STIPreEmigrating,0,266,15,0,0,TRANSITORY,NORMAL,51,4,4
1375,1964.27,23,28.1818,F,4,2,local,STIPreEmigrating,0,271,10,0,0,TRANSITORY,NORMAL,68,4,4
1384,1964.29,32,16.7178,F,2,3,local,STIPreEmigrating,0,279,3,0,0,TRANSITORY,NORMAL,69,2,2
1387,1964.3,37,41.5476,F,4,2,local,STIPreEmigrating,0,267,14,0,0,TRANSITORY,NORMAL,36,4,4
1392,1964.31,34,43.9609,F,3,1,local,STIPreEmigrating,0,280,1,0,0,TRANSITORY,NORMAL,56,3,3
1398,1964.33,62,16.5982,M,1,2,local,STIPreEmigrating,0,274,12,0,0,TRANSITORY,NORMAL,60,1,1
1402,1964.34,42,20.4741,M,3,1,local,STIPreEmigrating,0,277,17,0,0,TRANSITORY,NORMAL,64,3,3
1404,1964.35,29,34.3298,M,1,4,local,STIPreEmigrating,0,275,16,0,0,TRANSITORY,NORMAL,53,1,1
1413,1964.37,61,15.2089,F,1,4,local,STIPreEmigrating,0,282,4,0,0,TRANSITORY,NORMAL,42,1,1
1414,1964.37,46,25.2015,F,3,1,local,STIPreEmigrating,0,281,5,0,0,TRANSITORY,NORMAL,10,3,3
1415,1964.38,59,22.7723,M,3,2,local,STIPreEmigrating,0,287,1,0,0,TRANSITORY,NORMAL,32,3,3
1416,1964.38,15,87.0437,M,2,4,local,STIPreEmigrating,0,283,5,0,0,TRANSITORY,NORMAL,8,2,2
1416,1964.38,20,20.5504,F,2,3,local,STIPreEmigrating,0,260,41,0,0,TRANSITORY,NORMAL,55,2,2
1420,1964.39,10,28.9471,M,3,1,local,STIPreEmigrating,0,289,1,0,0,TRANSITORY,NORMAL,32,3,3
1420,1964.39,60,17.849,F,1,3,local,STIPreEmigrating,0,288,1,0,0,TRANSITORY,NORMAL,42,1,1
1428,1964.41,64,18.7784,F,2,3,local,STIPreEmigrating,0,284,7,0,0,TRANSITORY,NORMAL,62,2,2
1438,1964.44,23,28.3544,F,2,1,local,STIPreEmigrating,0,291,4,0,0,TRANSITORY,NORMAL,59,2,2
1442,1964.45,39,34.1167,M,1,2,local,STIPreEmigrating,0,285,16,0,0,TRANSITORY,NORMAL,58,1,1
1446,1964.46,69,19.1855,M,2,4,local,STIPreEmigrating,0,290,7,0,0,TRANSITORY,NORMAL,61,2,2
1453,1964.48,44,49.3099,F,2,3,local,STIPreEmigrating,0,293,3,0,0,TRANSITORY,NORMAL,5,2,2
1453,1964.48,32,16.9068,F,1,3,local,STIPreEmigrating,0,296,4,0,0,TRANSITORY,NORMAL,42,1,1
1454,1964.48,16,26.5322,F,2,3,local,STIPreEmigrating,0,278,26,0,0,TRANSITORY,NORMAL,41,2,2
1470,1964.53,20,20.6983,F,2,3,local,STIPreEmigrating,0,292,14,0,0,TRANSITORY,NORMAL,55,2,2
1477,1964.55,41,21.1565,M,2,4,local,STIPreEmigrating,0,303,1,0,0,TRANSITORY,NORMAL,32,2,2
1480,1964.55,50,32.3361,M,1,3,local,STIPreEmigrating,0,304,2,0,0,TRANSITORY,NORMAL,23,1,1
1482,1964.56,16,26.6089,F,3,2,local,STIPreEmigrating,0,299,14,0,0,TRANSITORY,NORMAL,68,3,3
1494,1964.59,29,34.5764,M,3,4,local,STIPreEmigrating,0,297,14,0,0,TRANSITORY,NORMAL,60,3,3
1497,1964.6,48,40.2264,M,4,3,local,STIPreEmigrating,0,306,7,0,0,TRANSITORY,NORMAL,63,4,4
1499,1964.61,53,27.029,F,4,3,local,STIPreEmigrating,0,302,8,0,0,TRANSITORY,NORMAL,49,4,4
1503,1964.62,50,32.3991,M,3,1,local,STIPreEmigrating,0,308,7,0,0,TRANSITORY,NORMAL,20,3,3
1503,1964.62,5,51.5372,M,2,4,local,STIPreEmigrating,0,298,24,0,0,TRANSITORY,NORMAL,33,2,2
1504,1964.62,39,34.2865,M,2,1,local,STIPreEmigrating,0,305,8,0,0,TRANSITORY,NORMAL,16,2,2
1508,1964.63,30,34.413,F,2,1,local,STIPreEmigrating,0,300,21,0,0,TRANSITORY,NORMAL,52,2,2
1522,1964.67,68,37.2817,M,3,1,local,STIPreEmigrating,0,310,12,0,0,TRANSITORY,NORMAL,58,3,3
1529,1964.69,40,49.574,M,4,3,local,STIPreEmigrating,0,307,14,0,0,TRANSITORY,NORMAL,51,4,4
1533,1964.7,16,26.7486,F,2,3,local,STIPreEmigrating,0,312,6,0,0,TRANSITORY,NORMAL,49,2,2
1534,1964.7,51,18.5766,F,4,2,local,STIPreEmigrating,0,317,3,0,0,TRANSITORY,NORMAL,41,4,4
1535,1964.71,61,15.5431,F,2,4,local,STIPreEmigrating,0,295,32,0,0,TRANSITORY,NORMAL,62,2,2
1538,1964.71,53,27.1358,F,3,4,local,STIPreEmigrating,0,318,5,0,0,TRANSITORY,NORMAL,50,3,3
1544,1964.73,21,30.7003,F,4,1,local,STIPreEmigrating,0,309,19,0,0,TRANSITORY,NORMAL,36,4,4
1546,1964.74,48,40.3607,M,3,4,local,STIPreEmigrating,0,313,10,0,0,TRANSITORY,NORMAL,27,3,3
1546,1964.74,4,41.1945,F,2,3,local,STIPreEmigrating,0,322,1,0,0,TRANSITORY,NORMAL,6,2,2
1548,1964.74,56,43.5499,M,2,3,local,STIPreEmigrating,0,314,10,0,0,TRANSITORY,NORMAL,31,2,2
1550,1964.75,23,28.6612,F,2,4,local,STIPreEmigrating,0,316,7,0,0,TRANSITORY,NORMAL,52,2,2
1565,1964.79,23,28.7023,F,2,3,local,STIPreEmigrating,0,326,1,0,0,TRANSITORY,NORMAL,29,2,2
1566,1964.79,46,25.6179,F,1,3,local,STIPreEmigrating,0,315,11,0,0,TRANSITORY,NORMAL,39,1,1
1567,1964.79,48,40.4182,M,3,1,local,STIPreEmigrating,0,327,1,0,0,TRANSITORY,NORMAL,23,3,3
1567,1964.79,68,37.405,M,1,3,local,STIPreEmigrating,0,323,6,0,0,TRANSITORY,NORMAL,21,1,1
1578,1964.82,62,17.0913,M,2,1,local,STIPreEmigrating,0,319,10,0,0,TRANSITORY,NORMAL,32,2,2
1589,1964.85,30,34.6349,F,1,2,local,STIPreEmigrating,0,329,5,0,0,TRANSITORY,NORMAL,39,1,1
1594,1964.87,64,19.2332,F,3,1,local,STIPreEmigrating,0,311,31,0,0,TRANSITORY,NORMAL,55,3,3
1596,1964.87,57,65.9201,M,3,4,local,STIPreEmigrating,0,332,4,0,0,TRANSITORY,NORMAL,18,3,3
1600,1964.88,27,33.5504,F,3,2,local,STIPreEmigrating,0,324,20,0,0,TRANSITORY,NORMAL,50,3,3
1601,1964.89,31,34.1436,F,2,1,local,STIPreEmigrating,0,331,12,0,0,TRANSITORY,NORMAL,52,2,2
1601,1964.89,64,19.2523,F,1,3,local,STIPreEmigrating,0,336,1,0,0,TRANSITORY,NORMAL,62,1,1
1602,1964.89,59,23.2847,M,1,2,local,STIPreEmigrating,0,321,16,0,0,TRANSITORY,NORMAL,60,1,1
1604,1964.89,48,40.5196,M,3,4,local,STIPreEmigrating,0,334,2,0,0,TRANSITORY,NORMAL,58,3,3
1608,1964.91,60,18.3641,F,1,3,local,STIPreEmigrating,0,337,2,0,0,TRANSITORY,NORMAL,42,1,1
1625,1964.95,10,29.5087,M,4,1,local,STIPreEmigrating,0,338,6,0,0,TRANSITORY,NORMAL,53,4,4
1626,1964.95,46,25.7823,F,3,1,local,STIPreEmigrating,0,328,21,0,0,TRANSITORY,NORMAL,68,3,3
1628,1964.96,69,19.6841,M,4,3,local,STIPreEmigrating,0,320,35,0,0,TRANSITORY,NORMAL,61,4,4
1634,1964.98,23,28.8913,F,3,2,local,STIPreEmigrating,0,330,23,0,0,TRANSITORY,NORMAL,49,3,3
1637,1964.98,21,30.9551,F,4,3,local,STIPreEmigrating,0,340,12,0,0,TRANSITORY,NORMAL,48,4,4
1662,1965.05,39,34.7194,M,2,3,local,STIPreEmigrating,0,347,1,0,0,TRANSITORY,NORMAL,46,2,2
1674,1965.09,51,18.9601,F,3,2,local,STIPreEmigrating,0,339,26,0,0,TRANSITORY,NORMAL,55,3,3
1675,1965.09,36,47.5308,M,3,1,local,STIPreEmigrating,0,344,13,0,0,TRANSITORY,NORMAL,28,3,3
1683,1965.11,61,15.9486,F,4,2,local,STIPreEmigrating,0,342,18,0,0,TRANSITORY,NORMAL,59,4,4
1684,1965.11,20,21.2846,F,3,2,local,STIPreEmigrating,0,333,26,0,0,TRANSITORY,NORMAL,41,3,3
1692,1965.14,50,32.9169,M,3,1,local,STIPreEmigrating,0,341,28,0,0,TRANSITORY,NORMAL,64,3,3
1699,1965.15,68,37.7666,M,3,1,local,STIPreEmigrating,0,343,24,0,0,TRANSITORY,NORMAL,16,3,3
1699,1965.15,6,49.1881,M,2,1,local,STIPreEmigrating,0,335,34,0,0,TRANSITORY,NORMAL,32,2,2
1706,1965.17,64,19.54,F,3,2,local,STIPreEmigrating,0,352,3,0,0,TRANSITORY,NORMAL,42,3,3
1707,1965.18,55,29.0318,M,2,4,local,STIPreEmigrating,0,357,8,0,0,TRANSITORY,NORMAL,20,2,2
1708,1965.18,60,18.6381,F,3,2,local,STIPreEmigrating,0,345,27,0,0,TRANSITORY,NORMAL,69,3,3
1710,1965.18,53,27.607,F,4,2,local,STIPreEmigrating,0,353,3,0,0,TRANSITORY,NORMAL,49,4,4
1718,1965.21,5,52.1262,M,2,4,local,STIPreEmigrating,0,359,5,0,0,TRANSITORY,NORMAL,34,2,2
1733,1965.25,51,19.1218,F,2,3,local,STIPreEmigrating,0,349,20,0,0,TRANSITORY,NORMAL,10,2,2
1735,1965.25,48,40.8785,M,4,3,local,STIPreEmigrating,0,348,29,0,0,TRANSITORY,NORMAL,21,4,4
1735,1965.25,8,70.5962,F,2,3,local,STIPreEmigrating,0,354,9,0,0,TRANSITORY,NORMAL,67,2,2
1744,1965.28,21,31.2483,F,4,3,local,STIPreEmigrating,0,364,2,0,0,TRANSITORY,NORMAL,50,4,4
1748,1965.29,16,27.3376,F,3,4,local,STIPreEmigrating,0,358,19,0,0,TRANSITORY,NORMAL,39,3,3
1764,1965.33,49,34.2245,M,2,4,local,STIPreEmigrating,0,361,18,0,0,TRANSITORY,NORMAL,46,2,2
1772,1965.35,55,29.2099,M,4,2,local,STIPreEmigrating,0,366,9,0,0,TRANSITORY,NORMAL,16,4,4
1778,1965.37,59,23.7669,M,2,3,local,STIPreEmigrating,0,360,21,0,0,TRANSITORY,NORMAL,32,2,2
1784,1965.39,31,34.645,F,2,4,local,STIPreEmigrating,0,370,2,0,0,TRANSITORY,NORMAL,52,2,2
1787,1965.4,49,34.2875,M,4,3,local,STIPreEmigrating,0,368,7,0,0,TRANSITORY,NORMAL,21,4,4
1796,1965.42,40,50.3055,M,4,3,local,STIPreEmigrating,0,372,3,0,0,TRANSITORY,NORMAL,33,4,4
1797,1965.42,10,29.9799,M,2,1,local,STIPreEmigrating,0,362,22,0,0,TRANSITORY,NORMAL,64,2,2
1809,1965.46,48,41.0812,M,3,1,local,STIPreEmigrating,0,377,3,0,0,TRANSITORY,NORMAL,23,3,3
1810,1965.46,61,16.2966,F,2,4,local,STIPreEmigrating,0,355,32,0,0,TRANSITORY,NORMAL,62,2,2
1814,1965.47,36,47.9116,M,3,4,local,STIPreEmigrating,0,376,2,0,0,TRANSITORY,NORMAL,26,3,3
1815,1965.47,20,21.6435,F,3,4,local,STIPreEmigrating,0,367,21,0,0,TRANSITORY,NORMAL,42,3,3
1818,1965.48,4,41.9397,F,3,2,local,STIPreEmigrating,0,378,3,0,0,TRANSITORY,NORMAL,40,3,3
1823,1965.49,60,18.9531,F,2,3,local,STIPreEmigrating,0,371,20,0,0,TRANSITORY,NORMAL,55,2,2
1826,1965.5,69,20.2266,M,4,1,local,STIPreEmigrating,0,380,7,0,0,TRANSITORY,NORMAL,61,4,4
1828,1965.51,41,22.1181,M,3,4,local,STIPreEmigrating,0,363,28,0,0,TRANSITORY,NORMAL,51,3,3
1834,1965.52,68,38.1365,M,3,1,local,STIPreEmigrating,0,375,16,0,0,TRANSITORY,NORMAL,27,3,3
1841,1965.54,59,23.9395,M,3,2,local,STIPreEmigrating,0,382,5,0,0,TRANSITORY,NORMAL,60,3,3
1846,1965.56,44,50.3866,F,3,1,local,STIPreEmigrating,0,387,4,0,0,TRANSITORY,NORMAL,40,3,3
1846,1965.56,55,29.4126,M,2,4,local,STIPreEmigrating,0,383,11,0,0,TRANSITORY,NORMAL,46,2,2
1856,1965.58,59,23.9806,M,2,4,local,STIPreEmigrating,0,390,4,0,0,TRANSITORY,NORMAL,60,2,2
1866,1965.61,31,34.8696,F,4,2,local,STIPreEmigrating,0,384,9,0,0,TRANSITORY,NORMAL,6,4,4
1867,1965.62,29,35.5983,M,1,4,local,STIPreEmigrating,0,369,32,0,0,TRANSITORY,NORMAL,53,1,1
1872,1965.63,41,22.2387,M,4,2,local,STIPreEmigrating,0,385,15,0,0,TRANSITORY,NORMAL,20,4,4
1875,1965.64,59,24.0326,M,4,2,local,STIPreEmigrating,0,391,6,0,0,TRANSITORY,NORMAL,61,4,4
1885,1965.66,20,21.8353,F,4,3,local,STIPreEmigrating,0,396,7,0,0,TRANSITORY,NORMAL,55,4,4
1891,1965.68,41,22.2907,M,2,4,local,STIPreEmigrating,0,394,7,0,0,TRANSITORY,NORMAL,60,2,2
1899,1965.7,39,35.3687,M,4,2,local,STIPreEmigrating,0,373,37,0,0,TRANSITORY,NORMAL,16,4,4
1902,1965.71,52,42.3628,M,3,1,local,STIPreEmigrating,0,395,9,0,0,TRANSITORY,NORMAL,30,3,3
1907,1965.72,32,18.1506,F,2,3,local,STIPreEmigrating,0,379,18,0,0,TRANSITORY,NORMAL,62,2,2
1910,1965.73,58,32.9668,F,1,3,local,STIPreEmigrating,0,400,8,0,0,TRANSITORY,NORMAL,56,1,1
1917,1965.75,41,22.3619,M,4,3,local,STIPreEmigrating,0,398,8,0,0,TRANSITORY,NORMAL,61,4,4
1918,1965.75,27,34.4216,F,3,2,local,STIPreEmigrating,0,397,8,0,0,TRANSITORY,NORMAL,49,3,3
1920,1965.76,6,49.7935,M,4,1,local,STIPreEmigrating,0,403,4,0,0,TRANSITORY,NORMAL,33,4,4
1928,1965.78,41,22.3921,M,3,4,local,STIPreEmigrating,0,405,9,0,0,TRANSITORY,NORMAL,20,3,3
1931,1965.79,20,21.9613,F,3,4,local,STIPreEmigrating,0,406,2,0,0,TRANSITORY,NORMAL,49,3,3
1937,1965.81,60,19.2655,F,2,3,local,STIPreEmigrating,0,399,16,0,0,TRANSITORY,NORMAL,59,2,2
1938,1965.81,5,52.729,M,3,4,local,STIPreEmigrating,0,401,11,0,0,TRANSITORY,NORMAL,26,3,3
1939,1965.81,16,27.8609,F,4,3,local,STIPreEmigrating,0,404,8,0,0,TRANSITORY,NORMAL,55,4,4
1954,1965.85,41,22.4633,M,4,1,local,STIPreEmigrating,0,407,5,0,0,TRANSITORY,NORMAL,20,4,4
1964,1965.88,29,35.8641,M,4,3,local,STIPreEmigrating,0,412,4,0,0,TRANSITORY,NORMAL,21,4,4
1964,1965.88,16,27.9294,F,3,2,local,STIPreEmigrating,0,410,4,0,0,TRANSITORY,NORMAL,39,3,3
1964,1965.88,37,43.1285,F,2,4,local,STIPreEmigrating,0,411,3,0,0,TRANSITORY,NORMAL,40,2,2
1969,1965.89,50,33.6758,M,3,1,local,STIPreEmigrating,0,392,47,0,0,TRANSITORY,NORMAL,23,3,3
1970,1965.9,55,29.7524,M,4,2,local,STIPreEmigrating,0,414,2,0,0,TRANSITORY,NORMAL,20,4,4
1971,1965.9,58,33.134,F,3,1,local,STIPreEmigrating,0,408,12,0,0,TRANSITORY,NORMAL,49,3,3
1976,1965.91,53,28.3358,F,1,4,local,STIPreEmigrating,0,393,31,0,0,TRANSITORY,NORMAL,10,1,1
1979,1965.92,51,19.7957,F,3,2,local,STIPreEmigrating,0,386,38,0,0,TRANSITORY,NORMAL,42,3,3
1980,1965.92,51,19.7985,F,2,1,local,STIPreEmigrating,0,418,1,0,0,TRANSITORY,NORMAL,59,2,2
1989,1965.95,64,20.3154,F,1,3,local,STIPreEmigrating,0,402,20,0,0,TRANSITORY,NORMAL,62,1,1
1994,1965.96,46,26.7905,F,1,4,local,STIPreEmigrating,0,415,12,0,0,TRANSITORY,NORMAL,56,1,1
2007,1966,49,34.8902,M,4,1,local,STIPreEmigrating,0,423,6,0,0,TRANSITORY,NORMAL,20,4,4
2008,1966,27,34.6682,F,2,1,local,STIPreEmigrating,0,416,10,0,0,TRANSITORY,NORMAL,36,2,2
2009,1966,48,41.6292,M,3,1,local,STIPreEmigrating,0,421,13,0,0,TRANSITORY,NORMAL,31,3,3
2022,1966.04,69,20.7635,M,1,4,local,STIPreEmigrating,0,388,71,0,0,TRANSITORY,NORMAL,43,1,1
2027,1966.05,68,38.6652,M,1,3,local,STIPreEmigrating,0,409,25,0,0,TRANSITORY,NORMAL,30,1,1
2028,1966.06,43,15.6717,F,1,2,local,STIPreEmigrating,0,428,2,0,0,TRANSITORY,NORMAL,62,1,1
2036,1966.08,69,20.8019,M,4,1,local,STIPreEmigrating,0,424,5,0,0,TRANSITORY,NORMAL,20,4,4
2036,1966.08,60,19.5367,F,2,3,local,STIPreEmigrating,0,427,2,0,0,TRANSITORY,NORMAL,59,2,2
2044,1966.1,51,19.9738,F,1,2,local,STIPreEmigrating,0,420,24,0,0,TRANSITORY,NORMAL,41,1,1
2053,1966.12,56,44.9335,M,1,3,local,STIPreEmigrating,0,430,6,0,0,TRANSITORY,NORMAL,33,1,1
2054,1966.13,69,20.8512,M,1,4,local,STIPreEmigrating,0,435,1,0,0,TRANSITORY,NORMAL,60,1,1
2055,1966.13,31,35.3874,F,3,2,local,STIPreEmigrating,0,432,5,0,0,TRANSITORY,NORMAL,68,3,3
2056,1966.13,51,20.0067,F,2,1,local,STIPreEmigrating,0,434,5,0,0,TRANSITORY,NORMAL,62,2,2
2058,1966.14,48,41.7634,M,1,3,local,STIPreEmigrating,0,433,5,0,0,TRANSITORY,NORMAL,58,1,1
2059,1966.14,69,20.8649,M,4,1,local,STIPreEmigrating,0,437,1,0,0,TRANSITORY,NORMAL,20,4,4
2064,1966.15,42,22.2878,M,3,1,local,STIPreEmigrating,0,419,20,0,0,TRANSITORY,NORMAL,32,3,3
2071,1966.17,27,34.8408,F,2,3,local,STIPreEmigrating,0,425,15,0,0,TRANSITORY,NORMAL,50,2,2
2075,1966.18,49,35.0765,M,4,1,local,STIPreEmigrating,0,426,24,0,0,TRANSITORY,NORMAL,46,4,4
2076,1966.19,39,35.8536,M,3,2,local,STIPreEmigrating,0,439,3,0,0,TRANSITORY,NORMAL,16,3,3
2080,1966.2,21,32.1688,F,4,3,local,STIPreEmigrating,0,440,1,0,0,TRANSITORY,NORMAL,68,4,4
2081,1966.2,59,24.597,M,2,3,local,STIPreEmigrating,0,431,14,0,0,TRANSITORY,NORMAL,43,2,2
2086,1966.22,29,36.1983,M,3,4,local,STIPreEmigrating,0,422,41,0,0,TRANSITORY,NORMAL,23,3,3
2099,1966.25,28,47.1097,F,3,2,local,STIPreEmigrating,0,429,27,0,0,TRANSITORY,NORMAL,52,3,3
2100,1966.25,32,18.6794,F,1,3,local,STIPreEmigrating,0,445,4,0,0,TRANSITORY,NORMAL,42,1,1
2101,1966.26,62,18.5242,M,2,1,local,STIPreEmigrating,0,441,4,0,0,TRANSITORY,NORMAL,3,2,2
2101,1966.26,69,20.98,M,1,4,local,STIPreEmigrating,0,438,16,0,0,TRANSITORY,NORMAL,51,1,1
2107,1966.27,69,20.9964,M,4,1,local,STIPreEmigrating,0,447,4,0,0,TRANSITORY,NORMAL,20,4,4
2107,1966.27,51,20.1464,F,1,2,local,STIPreEmigrating,0,450,1,0,0,TRANSITORY,NORMAL,10,1,1
2108,1966.28,60,19.734,F,1,3,local,STIPreEmigrating,0,436,16,0,0,TRANSITORY,NORMAL,41,1,1
2118,1966.3,56,45.1116,M,3,2,local,STIPreEmigrating,0,449,4,0,0,TRANSITORY,NORMAL,27,3,3
2123,1966.32,49,35.208,M,1,4,local,STIPreEmigrating,0,448,7,0,0,TRANSITORY,NORMAL,30,1,1
2130,1966.34,61,17.1733,F,3,4,local,STIPreEmigrating,0,417,52,0,0,TRANSITORY,NORMAL,55,3,3
2130,1966.34,48,41.9607,M,2,3,local,STIPreEmigrating,0,443,14,0,0,TRANSITORY,NORMAL,31,2,2
2139,1966.36,64,20.7263,F,3,4,local,STIPreEmigrating,0,446,7,0,0,TRANSITORY,NORMAL,59,3,3
2142,1966.37,40,51.2534,M,2,3,local,STIPreEmigrating,0,453,6,0,0,TRANSITORY,NORMAL,23,2,2
2143,1966.37,50,34.1525,M,2,1,local,STIPreEmigrating,0,444,22,0,0,TRANSITORY,NORMAL,53,2,2
2149,1966.39,39,36.0536,M,2,1,local,STIPreEmigrating,0,457,3,0,0,TRANSITORY,NORMAL,43,2,2
2152,1966.4,28,47.2549,F,2,3,local,STIPreEmigrating,0,454,7,0,0,TRANSITORY,NORMAL,67,2,2
2167,1966.44,6,50.4703,M,1,4,local,STIPreEmigrating,0,456,7,0,0,TRANSITORY,NORMAL,63,1,1
2173,1966.45,60,19.912,F,1,3,local,STIPreEmigrating,0,458,11,0,0,TRANSITORY,NORMAL,69,1,1
2174,1966.46,46,27.2837,F,4,1,local,STIPreEmigrating,0,452,12,0,0,TRANSITORY,NORMAL,29,4,4
2175,1966.46,64,20.8249,F,3,2,local,STIPreEmigrating,0,461,4,0,0,TRANSITORY,NORMAL,59,3,3
2185,1966.49,46,27.3138,F,1,4,local,STIPreEmigrating,0,463,3,0,0,TRANSITORY,NORMAL,10,1,1
2202,1966.53,50,34.3142,M,1,4,local,STIPreEmigrating,0,460,20,0,0,TRANSITORY,NORMAL,58,1,1
2205,1966.54,42,22.6741,M,1,3,local,STIPreEmigrating,0,451,37,0,0,TRANSITORY,NORMAL,3,1,1
2214,1966.57,31,35.823,F,2,1,local,STIPreEmigrating,0,467,4,0,0,TRANSITORY,NORMAL,56,2,2
2215,1966.57,36,49.0102,M,2,3,local,STIPreEmigrating,0,459,25,0,0,TRANSITORY,NORMAL,51,2,2
2221,1966.58,30,36.3664,F,1,2,local,STIPreEmigrating,0,466,12,0,0,TRANSITORY,NORMAL,39,1,1
2233,1966.62,59,25.0134,M,3,2,local,STIPreEmigrating,0,464,20,0,0,TRANSITORY,NORMAL,60,3,3
2237,1966.63,55,30.4839,M,3,2,local,STIPreEmigrating,0,455,32,0,0,TRANSITORY,NORMAL,21,3,3
2240,1966.64,63,46.7551,F,1,2,local,STIPreEmigrating,0,472,8,0,0,TRANSITORY,NORMAL,6,1,1
2242,1966.64,59,25.0381,M,2,1,local,STIPreEmigrating,0,477,3,0,0,TRANSITORY,NORMAL,43,2,2
2243,1966.65,10,31.2019,M,1,2,local,STIPreEmigrating,0,468,7,0,0,TRANSITORY,NORMAL,23,1,1
2247,1966.66,61,17.4938,F,4,2,local,STIPreEmigrating,0,471,7,0,0,TRANSITORY,NORMAL,69,4,4
2250,1966.66,60,20.123,F,3,1,local,STIPreEmigrating,0,476,5,0,0,TRANSITORY,NORMAL,42,3,3
2250,1966.66,24,61.9271,F,1,3,local,STIPreEmigrating,0,474,15,0,0,TRANSITORY,NORMAL,22,1,1
2252,1966.67,51,20.5437,F,2,4,local,STIPreEmigrating,0,478,3,0,0,TRANSITORY,NORMAL,10,2,2
2253,1966.67,41,23.2825,M,4,1,local,STIPreEmigrating,0,462,35,0,0,TRANSITORY,NORMAL,32,4,4
2254,1966.68,53,29.0975,F,3,4,local,STIPreEmigrating,0,475,9,0,0,TRANSITORY,NORMAL,49,3,3
2260,1966.69,31,35.9491,F,1,2,local,STIPreEmigrating,0,482,2,0,0,TRANSITORY,NORMAL,48,1,1
2265,1966.71,56,45.5143,M,2,3,local,STIPreEmigrating,0,479,8,0,0,TRANSITORY,NORMAL,23,2,2
2269,1966.72,69,21.4402,M,4,3,local,STIPreEmigrating,0,484,5,0,0,TRANSITORY,NORMAL,51,4,4
2269,1966.72,58,33.9504,F,1,4,local,STIPreEmigrating,0,473,16,0,0,TRANSITORY,NORMAL,29,1,1
2271,1966.72,43,16.3374,F,2,3,local,STIPreEmigrating,0,485,4,0,0,TRANSITORY,NORMAL,42,2,2
