Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
100,1,X-a0:X-a1,0,0,0,0,0,0,0
100,1,X-a1:X-a0,0,0,0,0,0,0,0
100,1,X-a1:X-a1,0,0,0,0,0,0,0
101,1,X-a0:X-a0,96828,1376,19719,75733,75677,1023597,1998860
101,1,X-a0:X-a1,0,0,0,0,0,0,0
101,1,X-a1:X-a0,0,0,0,0,0,0,0
101,1,X-a1:X-a1,0,0,0,0,0,0,0
102,1,X-a0:X-a0,97618,1377,20251,75990,75142,1023476,2015720
102,1,X-a0:X-a1,0,0,0,0,0,0,0
102,1,X-a1:X-a0,0,0,0,0,0,0,0
102,1,X-a1:X-a1,0,0,0,0,0,0,0
103,1,X-a0:X-a0,97039,1466,20694,74879,75631,1022917,2021280
103,1,X-a0:X-a1,0,0,0,0,0,0,0
103,1,X-a1:X-a0,0,0,0,0,0,0,0
103,1,X-a1:X-a1,0,0,0,0,0,0,0
104,1,X-a0:X-a0,97294,1499,21000,74795,75432,1023790,1945020
104,1,X-a0:X-a1,0,0,0,0,0,0,58960
104,1,X-a1:X-a0,0,0,0,0,0,0,0
104,1,X-a1:X-a1,0,0,0,0,0,0,0
105,1,X-a0:X-a0,97097,1517,21462,74118,75217,1020062,1953080
105,1,X-a0:X-a1,0,0,0,0,0,3486,49420
105,1,X-a1:X-a0,0,0,0,0,0,0,0
105,1,X-a1:X-a1,0,0,0,0,0,0,0
106,1,X-a0:X-a0,97343,1572,21809,73962,75205,1016929,2010480
106,1,X-a0:X-a1,0,0,0,0,0,6107,51020
106,1,X-a1:X-a0,0,0,0,0,0,0,0
106,1,X-a1:X-a1,0,0,0,0,0,0,0
107,1,X-a0:X-a0,97383,1679,22124,73580,75235,1014170,1916980
107,1,X-a0:X-a1,0,0,0,0,0,8500,77220
107,1,X-a1:X-a0,0,0,0,0,0,0,0
107,1,X-a1:X-a1,0,0,0,0,0,0,0
108,1,X-a0:X-a0,97463,1781,22338,73344,75448,1011118,1930500
108,1,X-a0:X-a1,0,0,0,0,0,12366,68160
108,1,X-a1:X-a0,0,0,0,0,0,0,0
108,1,X-a1:X-a1,0,0,0,0,0,0,0
109,1,X-a0:X-a0,97317,1850,22695,72772,75361,1008902,1979920
109,1,X-a0:X-a1,0,0,0,0,0,15251,62760
109,1,X-a1:X-a0,0,0,0,0,0,0,0
109,1,X-a1:X-a1,0,0,0,0,0,0,0
110,1,X-a0:X-a0,97407,1918,22865,72624,75376,1006745,1930820
110,1,X-a0:X-a1,0,0,0,0,0,17415,75080
110,1,X-a1:X-a0,0,0,0,0,0,0,0
110,1,X-a1:X-a1,0,0,0,0,0,0,0
111,1,X-a0:X-a0,97115,1948,23025,72142,75440,1003414,1940240
111,1,X-a0:X-a1,0,0,0,0,0,20177,66180
111,1,X-a1:X-a0,0,0,0,0,0,0,0
111,1,X-a1:X-a1,0,0,0,0,0,0,0
112,1,X-a0:X-a0,97390,2028,23272,72090,75376,1001355,1981440
112,1,X-a0:X-a1,0,0,0,0,0,22265,61620
112,1,X-a1:X-a0,0,0,0,0,0,0,0
112,1,X-a1:X-a1,0,0,0,0,0,0,0
113,1,X-a0:X-a0,97516,2072,23540,71904,75260,1000453,1936820
113,1,X-a0:X-a1,0,0,0,0,0,23912,61540
113,1,X-a1:X-a0,0,0,0,0,0,0,0
113,1,X-a1:X-a1,0,0,0,0,0,0,0
114,1,X-a0:X-a0,97606,2160,23820,71626,75177,999007,1946300
114,1,X-a0:X-a1,0,0,0,0,0,25263,56940
114,1,X-a1:X-a0,0,0,0,0,0,0,0
