Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
41,3,172.257,1,F,1,1,17,0,0,50.1271,0,1,0,1,0,0,1,1,0,0,0,0,1143,0,1,47.3478,0,1,0,1,0,0,1,1,12,0,0,0
42,3,164.938,1,F,1,1,727,0,0,42.9685,0,1,0,1,0,0,1,1,0,0,0,0,11147,0,1,30.6525,0,1,0,1,0,0,1,1,8,0,0,0
43,3,1069.46,1,F,1,1,10766,0,0,33.2782,0,1,0,1,0,0,1,1,0,0,0,0,13574,0,1,29.1052,0,1,0,1,0,0,1,1,8,0,0,0
44,3,432.379,1,F,1,1,16889,0,0,27.0394,0,1,0,1,0,0,1,1,0,0,0,0,7415,1,1,21.4247,0,1,0,1,0,0,1,1,8,0,0,0
45,3,730.25,1,F,1,1,3192,0,0,24.1673,0,1,0,1,0,0,1,1,0,0,0,0,5250,0,1,23.1875,0,1,0,1,0,0,1,1,8,0,0,0
46,3,516.097,1,F,1,1,5240,1,0,21.6264,0,1,0,1,0,0,1,1,12,0,0,0,5928,1,1,24.4336,0,1,0,1,0,0,1,1,0,0,0,0
47,3,695.97,1,F,1,1,10525,0,0,25.6728,0,1,0,1,0,0,1,1,0,0,0,0,10123,1,1,22.7091,0,1,0,1,0,0,1,1,8,0,0,0
48,3,1193.54,1,F,1,1,12894,0,0,29.0048,0,1,0,1,0,0,1,1,8,0,0,0,15327,1,1,16.2866,0,1,0,1,0,0,1,1,8,0,0,0
49,3,8335.38,2,F,1,1,7451,0,0,40.7074,0,1,0,0,1,0,1,1,8,0,0,0,15025,0,1,33.5079,0,1,0,0,1,0,1,1,8,0,0,0
50,3,474.961,3,F,1,1,1504,0,0,69.3974,0,1,0,0,0,1,1,1,0,0,0,0,14993,1,1,20.3129,0,1,0,0,0,1,1,1,8,0,0,0
51,3,272.245,3,F,1,1,7606,1,0,23.6598,0,1,0,0,0,1,1,1,8,0,0,0,2812,0,1,31.2309,0,1,0,0,0,1,1,1,12,0,0,0
52,3,221.218,3,F,1,1,12448,0,0,49.0236,0,1,0,0,0,1,1,1,8,0,0,0,4836,0,1,25.2335,0,1,0,0,0,1,1,1,8,0,0,0
53,3,391.646,3,F,1,1,13418,0,0,59.8946,0,1,0,0,0,1,1,1,0,0,0,0,9475,0,1,26.7283,0,1,0,0,0,1,1,1,8,0,0,0
54,4,782.804,1,F,1,1,12904,0,0,57.3315,0,1,0,1,0,0,1,1,8,0,0,0,5433,0,1,40.5978,0,1,0,1,0,0,1,1,8,0,0,0
55,4,507.061,1,F,1,1,1442,0,0,43.4143,0,1,0,1,0,0,1,1,8,0,0,0,16766,0,1,32.199,0,1,0,1,0,0,1,1,8,0,0,0
56,4,598.673,1,F,1,1,1188,0,0,36.0467,0,1,0,1,0,0,1,1,8,0,0,0,16167,0,1,33.8026,0,1,0,1,0,0,1,1,8,0,0,0
57,4,1759.43,1,F,1,1,2647,0,0,35.0994,0,1,0,1,0,0,1,1,8,0,0,0,1153,0,1,28.9485,0,1,0,1,0,0,1,1,8,0,0,0
58,4,1022.21,1,F,1,1,645,0,0,31.1401,0,1,0,1,0,0,1,1,0,0,0,0,11058,1,1,22.3682,0,1,0,1,0,0,1,1,8,0,0,0
59,4,395.247,1,F,1,1,693,1,0,16.4459,0,1,0,1,0,0,1,1,8,0,0,0,4977,1,1,17.8022,0,1,0,1,0,0,1,1,8,0,0,0
60,4,589.211,1,F,1,1,2124,1,0,21.7958,0,1,0,1,0,0,1,1,0,0,0,0,7602,1,1,18.2098,0,1,0,1,0,0,1,1,8,0,0,0
61,4,1571.91,1,F,1,1,14158,1,0,23.8872,0,1,0,1,0,0,1,1,0,0,0,0,540,1,1,17.8516,0,1,0,1,0,0,1,1,12,0,0,0
62,4,6913.12,2,F,1,1,9938,0,0,48.296,0,1,0,0,1,0,1,1,0,0,0,0,4788,0,1,41.1077,0,1,0,0,1,0,1,1,0,0,0,0
63,4,817.758,3,F,1,1,2323,0,0,30.1978,0,1,0,0,0,1,1,1,8,0,0,0,690,0,1,13.8233,0,1,0,0,0,1,1,1,8,0,0,0
64,4,66.34,3,F,1,1,3841,0,0,36.6274,0,1,0,0,0,1,1,1,0,0,0,0,4642,0,1,14.8111,0,1,0,0,0,1,1,1,0,0,0,0
65,4,547.599,3,F,1,1,4672,0,0,14.9401,0,1,0,0,0,1,1,1,0,0,0,0,9188,0,1,14.912,0,1,0,0,0,1,1,1,8,0,0,0
66,4,643.428,3,F,1,1,10299,1,0,19.3808,0,1,0,0,0,1,1,1,8,0,0,0,13175,0,1,44.4585,0,1,0,0,0,1,1,1,0,0,0,0
67,4,238.793,3,F,1,1,10374,0,0,37.3961,0,1,0,0,0,1,1,1,0,0,0,0,16305,1,1,20.5903,0,1,0,0,0,1,1,1,12,0,0,0
68,4,215.168,3,F,1,1,10444,0,0,26.4722,0,1,0,0,0,1,1,1,8,0,0,0,9188,0,1,14.912,0,2,0,0,0,2,2,2,8,0,0,0
69,4,251.963,3,F,1,1,13087,0,0,26.2882,0,1,0,0,0,1,1,1,0,0,0,0,14261,0,1,14.8436,0,1,0,0,0,1,1,1,12,0,0,0
70,5,1079.42,1,F,1,1,5982,0,0,34.2622,0,1,0,1,0,0,1,1,8,0,0,0,159,0,1,29.7026,0,1,0,1,0,0,1,1,0,0,0,0
71,5,271.939,1,F,1,1,7906,0,0,25.24,0,1,0,1,0,0,1,1,12,0,0,0,1736,1,1,19.4965,0,1,0,1,0,0,1,1,8,0,0,0
72,5,478.376,1,F,1,1,54,1,0,24.2878,0,1,0,1,0,0,1,1,0,0,0,0,6041,1,1,24.8972,0,1,0,1,0,0,1,1,0,0,0,0
73,5,1373.64,1,F,1,1,6334,0,0,37.2554,0,1,0,1,0,0,1,1,0,0,0,0,4649,1,1,18.4422,0,1,0,1,0,0,1,1,0,0,0,0
74,5,1121.6,1,F,1,1,6785,1,0,17.5226,0,1,0,1,0,0,1,1,0,0,0,0,9905,1,1,19.5001,0,1,0,1,0,0,1,1,8,0,0,0
75,5,1104.07,1,F,1,1,9775,0,0,36.6247,0,1,0,1,0,0,1,1,8,0,0,0,16402,1,1,24.7901,0,1,0,1,0,0,1,1,8,0,0,0
76,5,1176.55,1,F,1,1,11985,0,0,30.4946,0,1,0,1,0,0,1,1,0,0,0,0,4167,1,1,21.5464,0,1,0,1,0,0,1,1,8,0,0,0
77,5,602.42,1,F,1,1,16751,1,0,23.397,0,1,0,1,0,0,1,1,0,0,0,0,11962,0,1,25.1453,0,1,0,1,0,0,1,1,0,0,0,0
78,5,392.704,3,F,1,1,686,0,0,43.0425,0,1,0,0,0,1,1,1,8,0,0,0,3909,0,1,50.3605,0,1,0,0,0,1,1,1,0,0,0,0
79,5,119.169,3,F,1,1,3559,0,0,35.0082,0,1,0,0,0,1,1,1,0,0,0,0,10642,0,1,14.7681,0,1,0,0,0,1,1,1,14,0,0,0
80,5,187.058,3,F,1,1,6176,0,0,37.7328,0,1,0,0,0,1,1,1,0,0,0,0,10856,0,1,14.9514,0,1,0,0,0,1,1,1,0,0,0,0
81,5,282.866,3,F,1,1,11695,1,0,21.4918,0,1,0,0,0,1,1,1,8,0,0,0,10002,0,1,14.9706,0,1,0,0,0,1,1,1,14,0,0,0
82,5,84.1241,3,F,1,1,14758,0,0,14.3046,0,1,0,0,0,1,1,1,12,0,0,0,9745,0,1,27.1842,0,1,0,0,0,1,1,1,8,0,0,0
83,5,72.2061,3,F,1,1,16378,0,0,51.4229,0,1,0,0,0,1,1,1,8,0,0,0,12188,0,1,68.4273,0,1,0,0,0,1,1,1,8,0,0,0
84,6,522.103,1,F,1,1,12082,0,0,37.7743,0,1,0,1,0,0,1,1,8,0,0,0,1895,0,1,27.9212,0,1,0,1,0,0,1,1,0,0,0,0
85,6,478.558,1,F,1,1,12586,0,0,36.1154,0,1,0,1,0,0,1,1,8,0,0,0,1634,1,1,22.0064,0,1,0,1,0,0,1,1,8,0,0,0
86,6,989.833,1,F,1,1,16776,0,0,44.3001,0,1,0,1,0,0,1,1,8,0,0,0,1671,0,1,32.6689,0,1,0,1,0,0,1,1,8,0,0,0
87,6,1478.25,1,F,1,1,255,0,0,26.624,0,1,0,1,0,0,1,1,0,0,0,0,14345,0,1,22.1388,0,1,0,1,0,0,1,1,8,0,0,0
88,6,690.059,1,F,1,1,8481,1,0,24.9527,0,1,0,1,0,0,1,1,0,0,0,0,4387,1,1,17.5657,0,1,0,1,0,0,1,1,0,0,0,0
89,6,399.584,3,F,1,1,4094,0,0,36.6246,0,1,0,0,0,1,1,1,8,0,0,0,9295,1,1,23.7408,0,1,0,0,0,1,1,1,8,0,0,0
90,6,293.559,3,F,1,1,4199,1,0,23.6125,0,1,0,0,0,1,1,1,12,0,0,0,11620,0,1,32.9208,0,1,0,0,0,1,1,1,0,0,0,0
91,6,361.776,3,F,1,1,6420,0,0,35.714,0,1,0,0,0,1,1,1,12,0,0,0,211,0,1,41.0335,0,1,0,0,0,1,1,1,8,0,0,0
92,6,307.819,3,F,1,1,12221,1,0,17.2245,0,1,0,0,0,1,1,1,0,0,0,0,2471,0,1,14.5027,0,1,0,0,0,1,1,1,0,0,0,0
93,6,403.386,3,F,1,1,14810,0,0,34.5741,0,1,0,0,0,1,1,1,8,0,0,0,4250,0,1,13.7281,0,1,0,0,0,1,1,1,0,0,0,0
94,7,725.903,1,F,1,1,400,0,0,57.2408,0,1,0,1,0,0,1,1,8,0,0,0,4254,0,1,53.9046,0,1,0,1,0,0,1,1,8,0,0,0
95,7,218.825,1,F,1,1,5765,0,0,59.7166,0,1,0,1,0,0,1,1,12,0,0,0,7733,0,1,47.8659,0,1,0,1,0,0,1,1,0,0,0,0
96,7,207.539,1,F,1,1,10202,0,0,29.5132,0,1,0,1,0,0,1,1,12,0,0,0,13812,1,1,23.0312,0,1,0,1,0,0,1,1,8,0,0,0
97,7,167.343,1,F,1,1,10385,0,0,50.6882,0,1,0,1,0,0,1,1,0,0,0,0,17285,0,1,42.5534,0,1,0,1,0,0,1,1,0,0,0,0
98,7,678.055,1,F,1,1,3221,1,0,16.4679,0,1,0,1,0,0,1,1,8,0,0,0,11998,1,1,19.2172,0,1,0,1,0,0,1,1,14,0,0,0
99,7,504.911,1,F,1,1,8202,1,0,21.0972,0,1,0,1,0,0,1,1,12,0,0,0,16238,1,1,16.5548,0,1,0,1,0,0,1,1,8,0,0,0
100,7,345.381,1,F,1,1,11235,0,0,30.266,0,1,0,1,0,0,1,1,12,0,0,0,11739,0,1,28.6114,0,1,0,1,0,0,1,1,0,0,0,0
101,7,1103.25,1,F,1,1,13681,1,0,21.4998,0,1,0,1,0,0,1,1,0,0,0,0,15727,0,1,21.7411,0,1,0,1,0,0,1,1,0,0,0,0
102,7,270.488,3,F,1,1,1962,0,0,36.6711,0,1,0,0,0,1,1,1,8,0,0,0,6582,0,1,14.0905,0,1,0,0,0,1,1,1,8,0,0,0
103,7,420.755,3,F,1,1,8031,0,0,14.6322,0,1,0,0,0,1,1,1,0,0,0,0,3442,1,1,19.7414,0,1,0,0,0,1,1,1,8,0,0,0
104,8,461.844,1,F,1,1,14359,0,0,45.2529,0,1,0,1,0,0,1,1,0,0,0,0,5213,0,1,32.5459,0,1,0,1,0,0,1,1,8,0,0,0
105,8,1310.43,1,F,1,1,12967,1,0,16.7309,0,1,0,1,0,0,1,1,8,0,0,0,4346,1,1,22.0617,0,1,0,1,0,0,1,1,8,0,0,0
106,8,1167.04,1,F,1,1,16840,1,0,22.3698,0,1,0,1,0,0,1,1,0,0,0,0,2846,1,1,18.1544,0,1,0,1,0,0,1,1,0,0,0,0
107,8,723.634,1,F,1,1,205,0,0,36.3854,0,1,0,1,0,0,1,1,0,0,0,0,2167,1,1,16.0721,0,1,0,1,0,0,1,1,8,0,0,0
108,8,459.292,1,F,1,1,10971,0,0,41.9898,0,1,0,1,0,0,1,1,8,0,0,0,6802,0,1,33.5218,0,1,0,1,0,0,1,1,8,0,0,0
109,8,959.922,1,F,1,1,11210,1,0,20.7515,0,1,0,1,0,0,1,1,0,0,0,0,14919,1,1,18.1461,0,1,0,1,0,0,1,1,8,0,0,0
110,8,62.7073,3,F,1,1,1191,0,0,26.4216,0,1,0,0,0,1,1,1,8,0,0,0,6834,1,1,16.7068,0,1,0,0,0,1,1,1,12,0,0,0
111,8,167.855,3,F,1,1,6216,0,0,42.179,0,1,0,0,0,1,1,1,8,0,0,0,10195,1,1,18.9443,0,1,0,0,0,1,1,1,8,0,0,0
112,8,52.3364,3,F,1,1,12041,0,0,60.1754,0,1,0,0,0,1,1,1,0,0,0,0,11426,0,1,59.3441,0,1,0,0,0,1,1,1,8,0,0,0
113,9,990.232,1,F,1,1,294,0,0,29.3465,0,1,0,1,0,0,1,1,8,0,0,0,2302,1,1,19.6621,0,1,0,1,0,0,1,1,12,0,0,0
114,9,169.411,1,F,1,1,3583,0,0,32.2664,0,1,0,1,0,0,1,1,0,0,0,0,577,1,1,23.9967,0,1,0,1,0,0,1,1,8,0,0,0
115,9,525.952,1,F,1,1,3620,0,0,28.9902,0,1,0,1,0,0,1,1,0,0,0,0,6855,1,1,18.8618,0,1,0,1,0,0,1,1,8,0,0,0
116,9,631.448,1,F,1,1,12430,0,0,24.9568,0,1,0,1,0,0,1,1,0,0,0,0,11937,0,1,18.3027,0,1,0,1,0,0,1,1,8,0,0,0
117,9,482.342,3,F,1,1,907,0,0,48.7947,0,1,0,0,0,1,1,1,8,0,0,0,11808,1,1,23.4983,0,1,0,0,0,1,1,1,8,0,0,0
118,9,592.132,3,F,1,1,8862,0,0,55.9517,0,1,0,0,0,1,1,1,12,0,0,0,5571,0,1,54.9015,0,1,0,0,0,1,1,1,8,0,0,0
119,9,57.9598,3,F,1,1,13015,0,0,50.9132,0,1,0,0,0,1,1,1,0,0,0,0,7592,0,1,29.3126,0,1,0,0,0,1,1,1,12,0,0,0
120,9,623.603,3,F,1,1,13245,0,0,27.8227,0,1,0,0,0,1,1,1,14,0,0,0,8433,0,1,41.902,0,1,0,0,0,1,1,1,8,0,0,0
121,10,654.617,1,F,1,1,13898,0,0,29.099,0,1,0,1,0,0,1,1,0,0,0,0,6894,1,1,20.312,0,1,0,1,0,0,1,1,0,0,0,0
122,10,797.93,1,F,1,1,15328,0,0,34.2655,0,1,0,1,0,0,1,1,8,0,0,0,9204,1,1,20.9934,0,1,0,1,0,0,1,1,8,0,0,0
123,10,779.254,1,F,1,1,17167,0,0,26.9004,0,1,0,1,0,0,1,1,0,0,0,0,5334,0,1,31.8009,0,1,0,1,0,0,1,1,8,0,0,0
124,10,699.328,1,F,1,1,8401,0,0,38.1642,0,1,0,1,0,0,1,1,0,0,0,0,10290,0,1,32.2479,0,1,0,1,0,0,1,1,12,0,0,0
125,10,871.603,1,F,1,1,1481,0,0,36.8422,0,1,0,1,0,0,1,1,14,0,0,0,12432,0,1,38.6422,0,1,0,1,0,0,1,1,0,0,0,0
126,10,685.131,1,F,1,1,4562,0,0,28.8087,0,1,0,1,0,0,1,1,12,0,0,0,1405,0,1,26.137,0,1,0,1,0,0,1,1,8,0,0,0
127,10,1124.98,1,F,1,1,6093,0,0,39.2271,0,1,0,1,0,0,1,1,8,0,0,0,2903,0,1,28.2594,0,1,0,1,0,0,1,1,0,0,0,0
128,10,514.625,1,F,1,1,8474,0,0,35.4683,0,1,0,1,0,0,1,1,0,0,0,0,9182,0,1,42.6953,0,1,0,1,0,0,1,1,0,0,0,0
129,10,824.943,1,F,1,1,10845,0,0,25.134,0,1,0,1,0,0,1,1,8,0,0,0,7019,1,1,16.3431,0,1,0,1,0,0,1,1,8,0,0,0
130,10,956.108,1,F,1,1,11950,1,0,23.773,0,1,0,1,0,0,1,1,8,0,0,0,6365,1,1,17.4702,0,1,0,1,0,0,1,1,0,0,0,0
131,10,771.345,1,F,1,1,14105,0,0,29.795,0,1,0,1,0,0,1,1,0,0,0,0,6685,0,1,26.8457,0,1,0,1,0,0,1,1,12,0,0,0
132,10,357.197,1,F,1,1,16218,0,0,39.1756,0,1,0,1,0,0,1,1,0,0,0,0,2713,1,1,23.4682,0,1,0,1,0,0,1,1,8,0,0,0
133,10,127.542,3,F,1,1,14489,1,0,22.9239,0,1,0,0,0,1,1,1,14,0,0,0,14641,0,1,34.0583,0,1,0,0,0,1,1,1,12,0,0,0
134,10,435.619,3,F,1,1,15205,0,0,61.0159,0,1,0,0,0,1,1,1,8,0,0,0,268,1,1,18.4487,0,1,0,0,0,1,1,1,8,0,0,0
135,10,278.765,3,F,1,1,17365,0,0,27.0008,0,1,0,0,0,1,1,1,0,0,0,0,4280,0,1,25.0305,0,1,0,0,0,1,1,1,0,0,0,0
136,11,434.911,1,F,1,1,403,0,0,31.769,0,1,0,1,0,0,1,1,12,0,0,0,10133,1,1,22.3749,0,1,0,1,0,0,1,1,8,0,0,0
137,11,412.233,1,F,1,1,760,1,0,23.7523,0,1,0,1,0,0,1,1,8,0,0,0,14728,0,1,18.1527,0,1,0,1,0,0,1,1,8,0,0,0
138,11,224.269,1,F,1,1,5536,1,0,21.3706,0,1,0,1,0,0,1,1,0,0,0,0,7358,1,1,17.0542,0,1,0,1,0,0,1,1,8,0,0,0
139,11,428.096,1,F,1,1,6132,0,0,25.738,0,1,0,1,0,0,1,1,12,0,0,0,12004,1,1,17.1388,0,1,0,1,0,0,1,1,0,0,0,0
140,11,985.685,1,F,1,1,6657,0,0,25.2093,0,1,0,1,0,0,1,1,0,0,0,0,15772,0,1,29.6826,0,1,0,1,0,0,1,1,8,0,0,0
141,11,731.72,1,F,1,1,12947,1,0,21.5001,0,1,0,1,0,0,1,1,8,0,0,0,15163,1,1,20.8845,0,1,0,1,0,0,1,1,8,0,0,0
142,11,1660.25,2,F,1,1,13760,0,0,50.1983,0,1,0,0,1,0,1,1,0,0,0,0,7165,0,1,41.7444,0,1,0,0,1,0,1,1,8,0,0,0
143,11,531.03,3,F,1,1,64,0,0,49.6191,0,1,0,0,0,1,1,1,8,0,0,0,12744,1,1,18.4388,0,1,0,0,0,1,1,1,8,0,0,0
144,11,345.8,3,F,1,1,1839,0,0,59.9313,0,1,0,0,0,1,1,1,8,0,0,0,16672,0,1,28.7892,0,1,0,0,0,1,1,1,0,0,0,0
145,11,175.84,3,F,1,1,4677,0,0,46.0208,0,1,0,0,0,1,1,1,12,0,0,0,14667,0,1,14.1174,0,1,0,0,0,1,1,1,8,0,0,0
146,11,182.42,3,F,1,1,5031,0,0,45.6937,0,1,0,0,0,1,1,1,8,0,0,0,7816,0,1,14.2541,0,1,0,0,0,1,1,1,8,0,0,0
147,11,520.562,3,F,1,1,8430,0,0,32.0284,0,1,0,0,0,1,1,1,8,0,0,0,11785,0,1,28.1028,0,1,0,0,0,1,1,1,0,0,0,0
148,11,96.3983,3,F,1,1,11199,0,0,66.1766,0,1,0,0,0,1,1,1,8,0,0,0,4121,0,1,58.889,0,1,0,0,0,1,1,1,8,0,0,0
