Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
2,13,10,75,0,0,75,73,0,3611,3600,1800,22,0,2,0,0,0,9,0,0,2278.02,80.5299,180.446,1,0.0298898,0.0468424,0,0,0
2,12,15,80,0,0,80,78,0,4028,4800,2400,24,0,3,0,0,0,11,0,0,1855.02,85.5299,181.446,1,0.028842,0.075936,0,0,0
2,11,9,140,0,0,140,142,0,9537,8800,4400,46,0,7,0,0,0,12,0,0,19920.1,461.65,831.231,1,0.140638,0.185375,0,0,0
2,10,10,76,0,0,76,36,0,2279,5000,2500,25,0,2,0,0,0,3,0,0,675.508,42.765,77.7231,0.870772,0.0295563,0.0593424,0,0,0
2,9,11,101,0,0,101,81,0,3907,8800,4400,38,0,9,0,0,0,8,0,0,1994.02,85.5299,163.446,1,0.0385984,0.0589476,0,0,0
2,8,10,66,0,0,66,74,0,3993,4200,2100,22,0,4,0,0,0,11,0,0,1878.02,88.5299,190.446,1,0.0241375,0.115571,0,0,0
2,7,0,99,0,0,99,65,0,4005,6600,3300,0,0,0,0,0,0,12,0,0,1870.02,95.5299,179.446,1,0.0512554,0.0603112,0,0,0
2,6,10,104,0,0,104,77,0,4476,6600,3300,31,0,5,0,0,0,7,0,0,1418.02,82.5299,173.446,0.926438,0.0398268,0.0937137,0,0,0
2,5,15,64,0,0,64,35,0,2283,3600,1800,19,0,3,0,0,0,10,0,0,665.508,34.765,91.7231,0.554128,0.108447,0.0346712,0,0,0
2,4,4,51,0,0,51,35,0,2255,3600,1800,14,0,6,0,0,0,9,0,0,692.508,47.765,79.7231,0.682568,0.0264867,0.0396712,0,0,0
2,3,2,60,0,0,60,78,0,4200,4400,2200,19,0,3,0,0,0,7,0,0,1672.02,103.53,174.446,1,0.0797575,0.0903804,0,0,0
2,2,9,84,0,0,84,71,0,4442,5200,2600,25,0,6,0,0,0,9,0,0,1483.02,79.5299,145.446,0.922259,0.0435984,0.0660326,0,0,0
2,1,5,82,0,0,82,77,0,3073,5000,2500,23,0,11,0,0,0,7,0,0,2812.02,96.5299,168.446,1,0.0335984,0.0814915,0,0,0
3,26,0,638,0,0,638,636,0,60884,2600,1300,0,0,0,0,0,0,75,0,0,84520.1,1785.49,3415.35,1,0.11775,0.163115,0,0,0
3,25,1,81,0,0,81,63,0,5376,5800,2900,27,0,5,0,0,0,10,0,0,1890.41,103.575,160.267,1,0.041765,0.0709408,0,0,0
3,24,11,74,0,0,74,61,0,5624,4400,2200,19,0,5,0,0,0,11,0,0,1609.41,108.575,188.267,1,0.0610928,0.107462,0,0,0
3,23,15,101,0,0,101,119,0,12734,4800,2400,26,0,4,0,0,0,19,0,0,23613,435.873,868.337,1,0.172558,0.28141,0,0,0
3,22,0,162,0,0,162,257,0,24092,3000,1500,0,0,0,0,0,0,15,0,0,48559.1,954.746,1696.67,1,0.198167,0.433615,0,0,0
3,21,0,179,0,0,179,253,0,21861,3200,1600,0,0,0,0,0,0,22,0,0,50828.1,913.746,1699.67,1,0.281656,0.313234,0,0,0
3,20,11,64,0,0,64,60,0,5565,3400,1700,15,0,2,0,0,0,7,0,0,1706.41,91.5746,167.267,1,0.0965299,0.0857231,0,0,0
3,19,10,79,0,0,79,64,0,5680,5400,2700,27,0,3,0,0,0,9,0,0,1584.41,88.5746,177.267,1,0.0584562,0.0558736,0,0,0
3,18,9,88,0,0,88,54,0,5731,3000,1500,20,0,4,0,0,0,6,0,0,1542.41,79.5746,177.267,0.67728,0.0875299,0.0544451,0,0,0
3,17,5,125,0,0,125,123,0,12328,4000,2000,34,0,4,0,0,0,13,0,0,23964,451.873,907.337,1,0.157732,0.187436,0,0,0
3,16,0,160,0,0,160,264,0,22247,2800,1400,0,0,0,0,0,0,22,0,0,50321.1,925.746,1808.67,1,0.217452,0.280769,0,0,0
3,15,3,79,0,0,79,64,0,5383,4200,2100,17,0,8,0,0,0,10,0,0,1888.41,92.5746,166.267,1,0.109412,0.0761119,0,0,0
3,14,0,71,0,0,71,65,0,5767,1600,800,0,0,0,0,0,0,13,0,0,1456.41,98.5746,208.267,0.859173,0.0375136,0.0643526,0,0,0
3,13,10,95,0,0,95,66,0,4518,4600,2300,26,0,4,0,0,0,11,0,0,2740.41,102.575,169.267,1,0.0671083,0.12889,0,0,0
3,12,15,79,0,0,79,69,0,5316,3200,1600,18,0,5,0,0,0,8,0,0,1946.41,87.5746,180.267,1,0.0610928,0.0907231,0,0,0
3,11,10,114,0,0,114,126,0,12881,6400,3200,34,0,7,0,0,0,18,0,0,23396,476.873,897.337,1,0.177558,0.25976,0,0,0
3,10,11,70,0,0,70,30,0,2906,3000,1500,14,0,5,0,0,0,12,0,0,734.204,51.7873,73.1337,0.422192,0.0194386,0.0647692,0,0,0
3,9,11,78,0,0,78,72,0,5830,3000,1500,14,0,4,0,0,0,9,0,0,1421.41,110.575,168.267,0.712148,0.0356375,0.0454017,0,0,0
3,8,10,60,0,0,60,64,0,4695,3200,1600,18,0,3,0,0,0,8,0,0,2579.41,95.5746,160.267,1,0.0491833,0.119029,0,0,0
3,7,0,87,0,0,87,55,0,5792,2800,1400,0,0,0,0,0,0,8,0,0,1486.41,84.5746,167.267,0.779173,0.0682357,0.0640879,0,0,0
3,6,10,95,0,0,95,70,0,5724,5400,2700,24,0,4,0,0,0,14,0,0,1539.41,90.5746,176.267,0.787786,0.04585,0.0578154,0,0,0
3,5,15,68,0,0,68,32,0,2870,3600,1800,18,0,4,0,0,0,10,0,0,773.204,35.7873,86.1337,0.831885,0.034765,0.0509573,0,0,0
3,4,4,48,0,0,48,29,0,2876,1600,800,8,0,0,0,0,0,11,0,0,743.204,47.7873,98.1337,0.57709,0.0597062,0.0498269,0,0,0
3,3,1,53,0,0,53,68,0,5251,3200,1600,15,0,4,0,0,0,4,0,0,2009.41,102.575,167.267,1,0.17255,0.0670947,0,0,0
3,2,10,88,0,0,88,67,0,5759,5000,2500,27,0,7,0,0,0,7,0,0,1511.41,94.5746,165.267,0.823898,0.0662749,0.0661119,0,0,0
3,1,5,82,0,0,82,72,0,4429,4000,2000,21,0,4,0,0,0,7,0,0,2816.41,104.575,180.267,1,0.06895,0.0765664,0,0,0
4,26,10,558,0,0,558,552,0,57738,2800,1400,411,0,72,0,0,0,80,0,0,109996,2942.98,6382.13,1,1,1,0,0,0
4,25,1,79,0,0,79,57,0,6975,3800,1900,22,0,0,0,0,0,17,0,0,1606.66,100.899,170.407,0.859276,0.0517873,0.100167,0,0,0
4,24,10,74,0,0,74,56,0,6931,5600,2800,23,0,5,0,0,0,7,0,0,1610.66,96.8989,214.407,1,0.0678592,0.15689,0,0,0
4,23,16,102,0,0,102,101,0,14268,7000,3500,33,0,4,0,0,0,13,0,0,28647.3,474.494,875.032,1,0.363228,0.394699,0,0,0
4,22,0,121,0,0,121,230,0,24842,4000,2000,0,0,0,0,0,0,17,0,0,60747.6,1107.99,1832.06,1,1,1,0,0,0
4,21,0,140,0,0,140,222,0,23006,1800,900,0,0,0,0,0,0,10,0,0,61365.6,1294.99,2863.06,1,1,1,0,0,0
4,20,11,62,0,0,62,53,0,6288,4200,2100,25,0,3,0,0,0,10,0,0,2287.66,91.8989,185.407,1,0.152624,0.0929264,0,0,0
4,19,10,75,0,0,75,53,0,6409,3400,1700,15,0,4,0,0,0,9,0,0,2155.66,110.899,177.407,1,0.0340672,0.0984819,0,0,0
4,18,9,79,0,0,79,47,0,6907,4800,2400,31,0,3,0,0,0,7,0,0,1697.66,96.8989,151.407,1,0.198937,0.147723,0,0,0
4,17,5,117,0,0,117,110,0,13402,6200,3100,38,0,4,0,0,0,19,0,0,29531.3,450.494,881.032,1,0.225937,0.756114,0,0,0
4,16,0,129,0,0,129,237,0,22692,3800,1900,0,0,0,0,0,0,12,0,0,61923.6,941.989,2972.06,1,0.771455,1,0,0,0
4,15,4,70,0,0,70,56,0,6925,4000,2000,19,0,2,0,0,0,7,0,0,1658.66,82.8989,186.407,1,0.115718,0.103917,0,0,0
4,14,0,70,0,0,70,54,0,5759,2800,1400,0,0,0,0,0,0,9,0,0,2817.66,101.899,174.407,1,0.492873,0.173556,0,0,0
4,13,10,83,0,0,83,58,0,6152,4600,2300,22,0,5,0,0,0,8,0,0,2415.66,107.899,177.407,1,0.0732676,0.120905,0,0,0
4,12,15,67,0,0,67,66,0,5868,3400,1700,20,0,1,0,0,0,7,0,0,2703.66,108.899,172.407,1,0.0875746,0.128762,0,0,0
4,11,10,96,0,0,96,113,0,15406,5200,2600,29,0,4,0,0,0,11,0,0,27491.3,492.494,875.032,1,0.397394,0.320477,0,0,0
4,10,11,60,0,0,60,24,0,3463,3600,1800,17,0,3,0,0,0,8,0,0,814.33,44.4494,104.703,0.734204,0.0431561,0.0914172,0,0,0
4,9,9,68,0,0,68,60,0,6542,5200,2600,24,0,4,0,0,0,8,0,0,2062.66,76.8989,171.407,1,0.138218,0.140223,0,0,0
4,8,10,54,0,0,54,53,0,6329,3600,1800,17,0,2,0,0,0,8,0,0,2246.66,96.8989,180.407,1,0.477873,0.133556,0,0,0
4,7,0,83,0,0,83,47,0,6491,3200,1600,0,0,0,0,0,0,7,0,0,2079.66,93.8989,188.407,1,0.105718,0.167267,0,0,0
4,6,0,84,0,0,84,60,0,6853,4800,2400,0,0,0,0,0,0,9,0,0,1741.66,87.8989,170.407,1,0.0503192,0.0801216,0,0,0
4,5,15,66,0,0,66,30,0,3486,3600,1800,16,0,2,0,0,0,4,0,0,818.33,48.4494,73.7033,0.773204,0.0298228,0.0615241,0,0,0
4,4,5,40,0,0,40,23,0,3152,2600,1300,13,0,3,0,0,0,8,0,0,1140.33,47.4494,86.7033,1,0.0796455,0.163556,0,0,0
4,3,1,59,0,0,59,64,0,5394,3000,1500,17,0,2,0,0,0,14,0,0,3180.66,91.8989,186.407,1,0.0854789,0.104542,0,0,0
4,2,10,74,0,0,74,63,0,6944,3600,1800,17,0,3,0,0,0,10,0,0,1612.66,100.899,195.407,0.839671,0.0591092,0.103292,0,0,0
4,1,5,82,0,0,82,61,0,6078,5200,2600,26,0,6,0,0,0,7,0,0,2515.66,89.8989,169.407,1,0.261437,0.100149,0,0,0
5,26,10,476,0,0,476,493,0,54923,3800,1900,15,0,3,0,0,0,82,0,0,134936,3752.2,8801.2,1,1,1,0,0,0
5,25,2,63,0,0,63,53,0,7212,3800,1900,18,0,1,0,0,0,13,0,0,2620.99,94.5099,193.11,1,0.0840824,0.0852033,0,0,0
5,24,9,59,0,0,59,50,0,8238,4000,2000,18,0,4,0,0,0,8,0,0,1656.99,84.5099,141.11,0.894811,0.044045,0.134004,0,0,0
5,23,16,87,0,0,87,87,0,16237,5000,2500,18,0,9,0,0,0,9,0,0,32898,523.549,944.551,1,0.197706,0.336551,0,0,0
5,22,0,105,0,0,105,204,0,26366,3000,1500,0,0,0,0,0,0,10,0,0,71351.9,1022.1,2466.1,1,0.923324,1,0,0,0
5,21,0,106,0,0,106,197,0,22464,3200,1600,0,0,0,0,0,0,17,0,0,73327.9,1002.1,4412.1,1,0.924992,1,0,0,0
5,20,11,68,0,0,68,42,0,7179,4400,2200,19,0,6,0,0,0,16,0,0,2675.99,106.51,159.11,1,0.0918989,0.0927033,0,0,0
5,19,11,57,0,0,57,48,0,7025,3600,1800,18,0,2,0,0,0,8,0,0,2779.99,114.51,201.11,1,0.138624,0.110879,0,0,0
5,18,9,75,0,0,75,39,0,7291,5800,2900,30,0,4,0,0,0,12,0,0,2527.99,104.51,197.11,1,0.0403745,0.0946291,0,0,0
5,17,5,87,0,0,87,94,0,15062,5600,2800,32,0,3,0,0,0,12,0,0,34151,512.549,877.551,1,0.375412,0.259127,0,0,0
5,16,0,99,0,0,99,201,0,24282,2000,1000,0,0,0,0,0,0,22,0,0,72835.9,1183.1,2905.1,1,1,1,0,0,0
5,15,4,61,0,0,61,46,0,7542,5000,2500,23,0,6,0,0,0,7,0,0,2278.99,106.51,193.11,1,0.0828989,0.0932033,0,0,0
5,14,0,51,0,0,51,48,0,6283,3000,1500,0,0,0,0,0,0,6,0,0,3560.99,99.5099,177.11,1,0.127374,0.145339,0,0,0
5,13,10,76,0,0,76,51,0,7301,5400,2700,29,0,3,0,0,0,8,0,0,2557.99,98.5099,163.11,1,0.107899,0.0806393,0,0,0
5,12,15,70,0,0,70,54,0,6599,6400,3200,27,0,7,0,0,0,10,0,0,3239.99,116.51,165.11,1,0.0907491,0.143672,0,0,0
5,11,10,79,0,0,79,96,0,16548,5000,2500,31,0,1,0,0,0,10,0,0,32628,533.549,893.551,1,0.410412,0.312512,0,0,0
5,10,10,57,0,0,57,20,0,4099,3200,1600,14,0,3,0,0,0,8,0,0,819.996,53.7549,87.5551,0.581664,0.0740824,0.0654396,0,0,0
5,9,9,50,0,0,50,52,0,8164,3600,1800,16,0,5,0,0,0,7,0,0,1651.99,103.51,201.11,1,0.0549278,0.0952259,0,0,0
5,8,10,42,0,0,42,49,0,7410,2800,1400,13,0,3,0,0,0,8,0,0,2419.99,124.51,166.11,1,0.0538327,0.451016,0,0,0
5,7,0,82,0,0,82,39,0,6548,3200,1600,0,0,0,0,0,0,8,0,0,3292.99,96.5099,183.11,1,0.0938989,0.10467,0,0,0
5,6,0,61,0,0,61,51,0,7898,4200,2100,0,0,0,0,0,0,14,0,0,1941.99,98.5099,182.11,1,0.0488327,0.106504,0,0,0
5,5,15,62,0,0,62,26,0,4076,3600,1800,18,0,3,0,0,0,10,0,0,858.996,37.7549,87.5551,1,0.0403745,0.0460645,0,0,0
5,4,5,59,0,0,59,20,0,3545,3400,1700,18,0,6,0,0,0,6,0,0,1360,46.7549,108.555,1,0.0593118,0.0722527,0,0,0
5,3,1,58,0,0,58,56,0,5950,4400,2200,21,0,3,0,0,0,8,0,0,3849.99,112.51,208.11,1,0.153165,0.116504,0,0,0
5,2,10,84,0,0,84,56,0,7170,4800,2400,29,0,2,0,0,0,9,0,0,2675.99,98.5099,176.11,1,0.0840824,0.108559,0,0,0
5,1,5,74,0,0,74,54,0,7541,5400,2700,31,0,4,0,0,0,16,0,0,2257.99,124.51,197.11,1,0.0499438,0.105879,0,0,0
6,26,10,404,0,0,404,439,0,53437,3400,1700,14,0,2,0,0,0,72,0,0,158028,4775.29,10471.3,1,1,1,0,0,0
6,25,1,67,0,0,67,45,0,7613,5400,2700,24,0,3,0,0,0,8,0,0,3436.53,103.415,182.615,1,0.0945099,0.0965551,0,0,0
6,24,10,57,0,0,57,42,0,9057,3000,1500,14,0,4,0,0,0,4,0,0,1976.53,112.415,189.615,1,0.0603642,0.117592,0,0,0
6,23,15,73,0,0,73,82,0,18918,4200,2100,25,0,3,0,0,0,16,0,0,36228.6,554.074,977.073,1,0.654437,0.674679,0,0,0
6,22,0,81,0,0,81,183,0,26846,2800,1400,0,0,0,0,0,0,15,0,0,82090.3,1302.15,3117.15,1,1,1,0,0,0
6,21,0,93,0,0,93,178,0,23575,1600,800,0,0,0,0,0,0,11,0,0,83861.3,1080.15,4839.15,1,1,1,0,0,0
6,20,9,57,0,0,57,37,0,8754,2400,1200,13,0,2,0,0,0,10,0,0,2287.53,108.415,185.615,1,0.133137,0.0994439,0,0,0
6,19,11,49,0,0,49,43,0,7506,3400,1700,15,0,2,0,0,0,6,0,0,3571.53,101.415,156.615,1,0.286275,0.0837959,0,0,0
6,18,9,56,0,0,56,38,0,8735,2400,1200,11,0,3,0,0,0,14,0,0,2321.53,100.415,178.615,1,0.0522549,0.0985551,0,0,0
6,17,5,71,0,0,71,79,0,16834,3000,1500,12,0,7,0,0,0,19,0,0,38359.6,552.074,932.073,1,0.366107,0.365646,0,0,0
6,16,0,86,0,0,86,181,0,24026,1800,900,0,0,0,0,0,0,9,0,0,83616.3,2058.15,3655.15,1,1,1,0,0,0
6,15,4,56,0,0,56,41,0,8535,2200,1100,14,0,2,0,0,0,10,0,0,2502.53,112.415,185.615,1,0.0887582,0.0804626,0,0,0
6,14,0,47,0,0,47,44,0,6568,2200,1100,0,0,0,0,0,0,8,0,0,4486.53,102.415,178.615,1,0.0710785,0.17711,0,0,0
6,13,10,57,0,0,57,45,0,9040,2400,1200,12,0,2,0,0,0,10,0,0,1983.53,110.415,201.615,1,0.0615687,0.101944,0,0,0
6,12,15,55,0,0,55,45,0,8483,2800,1400,14,0,3,0,0,0,6,0,0,2576.53,89.4148,186.615,1,0.0582549,0.0750501,0,0,0
6,11,10,68,0,0,68,85,0,17422,4800,2400,26,0,3,0,0,0,10,0,0,37754.6,553.074,948.073,1,0.242522,0.496417,0,0,0
6,10,10,63,0,0,63,18,0,4715,4000,2000,20,0,4,0,0,0,6,0,0,831.266,52.7074,68.8073,0.819996,0.0447958,0.0875551,0,0,0
6,9,10,43,0,0,43,44,0,8641,1800,900,7,0,6,0,0,0,8,0,0,2371.53,128.415,194.615,1,0.172516,0.100555,0,0,0
