Time,NodeID,Gender,AgeYears,NumIndividuals,NumInfected
11,7,F,40,1,0
11,7,F,80,1,0
11,7,F,125,163,0
11,6,M,40,1,0
11,6,M,80,123,0
11,6,M,125,0,0
11,6,F,40,84,0
11,6,F,80,719,0
11,6,F,125,72,0
11,5,M,40,42,0
11,5,M,80,1001,0
11,5,M,125,49,0
11,5,F,40,0,0
11,5,F,80,39,0
11,5,F,125,1,0
11,4,M,40,0,0
11,4,M,80,119,0
11,4,M,125,0,0
11,4,F,40,69,0
11,4,F,80,688,0
11,4,F,125,80,0
11,3,M,40,673,0
11,3,M,80,71,0
11,3,M,125,6,0
11,3,F,40,161,0
11,3,F,80,0,0
11,3,F,125,0,0
11,2,M,40,63,0
11,2,M,80,0,0
11,2,M,125,0,0
11,2,F,40,1055,0
11,2,F,80,27,0
11,2,F,125,15,0
11,1,M,40,689,0
11,1,M,80,64,0
11,1,M,125,11,0
11,1,F,40,143,0
11,1,F,80,1,0
11,1,F,125,0,0
12,9,M,40,10,0
12,9,M,80,46,0
12,9,M,125,659,0
12,9,F,40,0,0
12,9,F,80,0,0
12,9,F,125,148,0
12,8,M,40,0,0
12,8,M,80,1,0
12,8,M,125,50,0
12,8,F,40,11,0
12,8,F,80,28,0
12,8,F,125,1047,0
12,7,M,40,9,0
12,7,M,80,47,0
12,7,M,125,729,0
12,7,F,40,0,0
12,7,F,80,1,0
12,7,F,125,154,0
12,6,M,40,1,0
12,6,M,80,104,0
12,6,M,125,0,0
12,6,F,40,72,0
12,6,F,80,728,0
12,6,F,125,63,0
12,5,M,40,36,0
12,5,M,80,1047,0
12,5,M,125,41,0
12,5,F,40,0,0
12,5,F,80,32,0
12,5,F,125,0,0
12,4,M,40,0,0
12,4,M,80,118,0
12,4,M,125,0,0
12,4,F,40,64,0
12,4,F,80,693,0
12,4,F,125,74,0
12,3,M,40,682,0
12,3,M,80,67,0
12,3,M,125,2,0
12,3,F,40,151,0
12,3,F,80,0,0
12,3,F,125,0,0
12,2,M,40,52,0
12,2,M,80,0,0
12,2,M,125,0,0
12,2,F,40,1100,0
12,2,F,80,26,0
12,2,F,125,11,0
12,1,M,40,700,0
12,1,M,80,56,0
12,1,M,125,10,0
12,1,F,40,129,0
12,1,F,80,1,0
12,1,F,125,0,0
13,9,M,40,4,0
13,9,M,80,40,0
13,9,M,125,671,0
13,9,F,40,0,0
13,9,F,80,0,0
13,9,F,125,137,0
13,8,M,40,0,0
13,8,M,80,0,0
13,8,M,125,41,0
13,8,F,40,8,0
13,8,F,80,23,0
13,8,F,125,1094,0
13,7,M,40,8,0
13,7,M,80,50,0
13,7,M,125,735,0
13,7,F,40,0,0
13,7,F,80,0,0
13,7,F,125,138,0
13,6,M,40,1,0
13,6,M,80,96,0
13,6,M,125,0,0
13,6,F,40,69,0
13,6,F,80,733,0
13,6,F,125,55,0
13,5,M,40,30,0
13,5,M,80,1086,0
13,5,M,125,35,0
13,5,F,40,0,0
13,5,F,80,32,0
13,5,F,125,0,0
13,4,M,40,0,0
13,4,M,80,105,0
13,4,M,125,0,0
13,4,F,40,59,0
13,4,F,80,699,0
13,4,F,125,64,0
13,3,M,40,693,0
13,3,M,80,54,0
13,3,M,125,1,0
13,3,F,40,133,0
13,3,F,80,0,0
13,3,F,125,0,0
13,2,M,40,43,0
13,2,M,80,0,0
13,2,M,125,0,0
13,2,F,40,1138,0
13,2,F,80,22,0
13,2,F,125,9,0
13,1,M,40,711,0
13,1,M,80,55,0
13,1,M,125,8,0
13,1,F,40,120,0
13,1,F,80,0,0
13,1,F,125,0,0
14,9,M,40,2,0
14,9,M,80,35,0
14,9,M,125,675,0
14,9,F,40,0,0
14,9,F,80,0,0
14,9,F,125,109,0
14,8,M,40,0,0
14,8,M,80,0,0
14,8,M,125,36,0
14,8,F,40,7,0
14,8,F,80,19,0
14,8,F,125,1135,0
14,7,M,40,6,0
14,7,M,80,42,0
14,7,M,125,746,0
14,7,F,40,0,0
14,7,F,80,0,0
14,7,F,125,124,0
14,6,M,40,1,0
14,6,M,80,88,0
14,6,M,125,0,0
14,6,F,40,63,0
14,6,F,80,739,0
14,6,F,125,65,0
14,5,M,40,28,0
14,5,M,80,1114,0
14,5,M,125,30,0
14,5,F,40,0,0
14,5,F,80,27,0
14,5,F,125,0,0
14,4,M,40,0,0
14,4,M,80,100,0
14,4,M,125,0,0
14,4,F,40,55,0
14,4,F,80,706,0
14,4,F,125,57,0
14,3,M,40,699,0
14,3,M,80,52,0
14,3,M,125,0,0
14,3,F,40,110,0
14,3,F,80,0,0
14,3,F,125,0,0
14,2,M,40,36,0
14,2,M,80,0,0
14,2,M,125,0,0
14,2,F,40,1184,0
14,2,F,80,18,0
14,2,F,125,7,0
14,1,M,40,718,0
14,1,M,80,55,0
14,1,M,125,4,0
14,1,F,40,108,0
14,1,F,80,0,0
14,1,F,125,0,0
15,9,M,40,1,0
15,9,M,80,38,0
15,9,M,125,680,0
15,9,F,40,0,0
15,9,F,80,0,0
15,9,F,125,101,0
15,8,M,40,0,0
15,8,M,80,0,0
15,8,M,125,24,0
15,8,F,40,4,0
15,8,F,80,21,0
15,8,F,125,1164,0
15,7,M,40,6,0
15,7,M,80,38,0
15,7,M,125,753,0
15,7,F,40,0,0
15,7,F,80,0,0
15,7,F,125,121,0
15,6,M,40,0,0
15,6,M,80,76,0
15,6,M,125,0,0
15,6,F,40,63,0
15,6,F,80,745,0
15,6,F,125,55,0
15,5,M,40,24,0
15,5,M,80,1152,0
15,5,M,125,31,0
15,5,F,40,0,0
15,5,F,80,18,0
15,5,F,125,0,0
15,4,M,40,0,0
15,4,M,80,80,0
15,4,M,125,0,0
15,4,F,40,50,0
15,4,F,80,712,0
15,4,F,125,51,0
15,3,M,40,710,0
15,3,M,80,49,0
15,3,M,125,0,0
15,3,F,40,97,0
15,3,F,80,0,0
15,3,F,125,0,0
15,2,M,40,26,0
15,2,M,80,0,0
15,2,M,125,0,0
15,2,F,40,1221,0
15,2,F,80,13,0
15,2,F,125,5,0
15,1,M,40,723,0
15,1,M,80,53,0
15,1,M,125,3,0
15,1,F,40,92,0
15,1,F,80,0,0
15,1,F,125,0,0
16,9,M,40,1,0
16,9,M,80,35,0
16,9,M,125,683,0
16,9,F,40,0,0
16,9,F,80,0,0
16,9,F,125,94,0
16,8,M,40,0,0
16,8,M,80,0,0
16,8,M,125,23,0
16,8,F,40,3,0
16,8,F,80,17,0
16,8,F,125,1192,0
16,7,M,40,5,0
16,7,M,80,30,0
16,7,M,125,760,0
16,7,F,40,0,0
16,7,F,80,0,0
16,7,F,125,114,0
16,6,M,40,0,0
16,6,M,80,64,0
16,6,M,125,0,0
16,6,F,40,62,0
16,6,F,80,750,0
16,6,F,125,47,0
16,5,M,40,19,0
16,5,M,80,1182,0
16,5,M,125,22,0
16,5,F,40,0,0
16,5,F,80,13,0
16,5,F,125,0,0
16,4,M,40,0,0
16,4,M,80,76,0
16,4,M,125,0,0
16,4,F,40,40,0
16,4,F,80,717,0
16,4,F,125,46,0
16,3,M,40,713,0
16,3,M,80,49,0
16,3,M,125,0,0
16,3,F,40,82,0
16,3,F,80,0,0
16,3,F,125,0,0
16,2,M,40,25,0
16,2,M,80,0,0
16,2,M,125,0,0
16,2,F,40,1248,0
16,2,F,80,12,0
16,2,F,125,4,0
16,1,M,40,727,0
16,1,M,80,50,0
16,1,M,125,3,0
16,1,F,40,92,0
16,1,F,80,0,0
16,1,F,125,0,0
17,9,M,40,1,0
17,9,M,80,33,0
17,9,M,125,688,0
17,9,F,40,0,0
17,9,F,80,0,0
17,9,F,125,92,0
17,8,M,40,0,0
17,8,M,80,0,0
17,8,M,125,22,0
17,8,F,40,2,0
17,8,F,80,16,0
17,8,F,125,1221,0
17,7,M,40,3,0
17,7,M,80,31,0
17,7,M,125,763,0
17,7,F,40,0,0
17,7,F,80,0,0
17,7,F,125,107,0
17,6,M,40,0,0
17,6,M,80,65,0
17,6,M,125,0,0
17,6,F,40,57,0
17,6,F,80,754,0
17,6,F,125,32,0
17,5,M,40,18,0
17,5,M,80,1205,0
17,5,M,125,16,0
17,5,F,40,0,0
17,5,F,80,9,0
17,5,F,125,0,0
17,4,M,40,0,0
17,4,M,80,71,0
17,4,M,125,0,0
17,4,F,40,35,0
17,4,F,80,719,0
17,4,F,125,41,0
17,3,M,40,714,0
17,3,M,80,38,0
17,3,M,125,0,0
17,3,F,40,74,0
17,3,F,80,0,0
17,3,F,125,0,0
17,2,M,40,22,0
17,2,M,80,0,0
17,2,M,125,0,0
17,2,F,40,1277,0
17,2,F,80,11,0
17,2,F,125,4,0
17,1,M,40,732,0
17,1,M,80,43,0
17,1,M,125,2,0
17,1,F,40,82,0
17,1,F,80,0,0
17,1,F,125,0,0
18,9,M,40,1,0
18,9,M,80,33,0
18,9,M,125,691,0
18,9,F,40,0,0
18,9,F,80,0,0
18,9,F,125,74,0
18,8,M,40,0,0
18,8,M,80,0,0
18,8,M,125,19,0
18,8,F,40,2,0
18,8,F,80,14,0
18,8,F,125,1251,0
18,7,M,40,3,0
18,7,M,80,25,0
18,7,M,125,764,0
18,7,F,40,0,0
18,7,F,80,0,0
18,7,F,125,97,0
18,6,M,40,0,0
18,6,M,80,67,0
18,6,M,125,0,0
18,6,F,40,58,0
18,6,F,80,757,0
18,6,F,125,35,0
18,5,M,40,13,0
18,5,M,80,1230,0
18,5,M,125,15,0
18,5,F,40,0,0
18,5,F,80,7,0
18,5,F,125,0,0
18,4,M,40,0,0
18,4,M,80,62,0
18,4,M,125,0,0
18,4,F,40,34,0
18,4,F,80,722,0
18,4,F,125,38,0
18,3,M,40,716,0
18,3,M,80,33,0
18,3,M,125,0,0
18,3,F,40,60,0
18,3,F,80,0,0
18,3,F,125,0,0
18,2,M,40,22,0
18,2,M,80,0,0
18,2,M,125,0,0
18,2,F,40,1301,0
18,2,F,80,9,0
18,2,F,125,2,0
18,1,M,40,735,0
18,1,M,80,36,0
18,1,M,125,2,0
18,1,F,40,72,0
18,1,F,80,0,0
18,1,F,125,0,0
19,9,M,40,1,0
19,9,M,80,29,0
19,9,M,125,693,0
19,9,F,40,0,0
19,9,F,80,0,0
19,9,F,125,72,0
19,8,M,40,0,0
19,8,M,80,0,0
19,8,M,125,16,0
19,8,F,40,2,0
19,8,F,80,13,0
19,8,F,125,1261,0
19,7,M,40,0,0
19,7,M,80,25,0
19,7,M,125,771,0
19,7,F,40,0,0
19,7,F,80,0,0
19,7,F,125,92,0
19,6,M,40,0,0
19,6,M,80,61,0
19,6,M,125,0,0
19,6,F,40,50,0
19,6,F,80,759,0
19,6,F,125,30,0
19,5,M,40,11,0
19,5,M,80,1253,0
19,5,M,125,10,0
19,5,F,40,0,0
19,5,F,80,5,0
19,5,F,125,0,0
19,4,M,40,0,0
19,4,M,80,56,0
19,4,M,125,0,0
19,4,F,40,27,0
19,4,F,80,723,0
19,4,F,125,40,0
19,3,M,40,719,0
19,3,M,80,34,0
19,3,M,125,0,0
19,3,F,40,60,0
19,3,F,80,0,0
19,3,F,125,0,0
19,2,M,40,19,0
19,2,M,80,0,0
19,2,M,125,0,0
19,2,F,40,1318,0
19,2,F,80,9,0
19,2,F,125,2,0
19,1,M,40,740,0
19,1,M,80,27,0
19,1,M,125,2,0
19,1,F,40,70,0
19,1,F,80,0,0
19,1,F,125,0,0
20,9,M,40,0,0
20,9,M,80,30,0
20,9,M,125,695,0
20,9,F,40,0,0
20,9,F,80,0,0
20,9,F,125,57,0
20,8,M,40,0,0
20,8,M,80,0,0
20,8,M,125,12,0
20,8,F,40,2,0
20,8,F,80,9,0
20,8,F,125,1286,0
20,7,M,40,0,0
20,7,M,80,24,0
20,7,M,125,773,0
20,7,F,40,0,0
20,7,F,80,0,0
20,7,F,125,79,0
20,6,M,40,0,0
20,6,M,80,58,0
20,6,M,125,0,0
20,6,F,40,46,0
20,6,F,80,760,0
20,6,F,125,35,0
20,5,M,40,14,4
20,5,M,80,1269,1102
20,5,M,125,11,2
20,5,F,40,0,0
20,5,F,80,8,3
20,5,F,125,0,0
20,4,M,40,0,0
20,4,M,80,58,0
20,4,M,125,0,0
20,4,F,40,22,0
20,4,F,80,723,0
20,4,F,125,39,0
20,3,M,40,723,0
20,3,M,80,25,0
20,3,M,125,0,0
20,3,F,40,53,0
20,3,F,80,0,0
20,3,F,125,0,0
20,2,M,40,10,0
20,2,M,80,0,0
20,2,M,125,0,0
20,2,F,40,1335,0
20,2,F,80,9,0
20,2,F,125,1,0
20,1,M,40,743,0
20,1,M,80,21,0
20,1,M,125,1,0
20,1,F,40,69,0
20,1,F,80,0,0
20,1,F,125,0,0
21,9,M,40,0,0
21,9,M,80,30,0
21,9,M,125,696,0
21,9,F,40,0,0
21,9,F,80,0,0
21,9,F,125,46,0
21,8,M,40,0,0
21,8,M,80,0,0
21,8,M,125,9,0
21,8,F,40,1,0
21,8,F,80,8,0
21,8,F,125,1305,0
21,7,M,40,0,0
21,7,M,80,23,0
21,7,M,125,778,1
21,7,F,40,0,0
21,7,F,80,0,0
21,7,F,125,73,0
21,6,M,40,0,0
21,6,M,80,45,0
21,6,M,125,0,0
21,6,F,40,47,0
21,6,F,80,760,0
21,6,F,125,41,0
