Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
42,340461476,X-a0:X-a0,26875,45,101,26729,14886,91476,578055
42,340461476,X-a0:X-a1,26582,49,120,26413,15099,92259,583375
42,340461476,X-a1:X-a0,26408,44,125,26239,14882,92019,575515
42,340461476,X-a1:X-a1,26461,42,114,26305,15082,92427,570235
43,340461476,X-a0:X-a0,27113,47,105,26961,14448,91872,623220
43,340461476,X-a0:X-a1,26941,53,123,26765,14801,92603,629200
43,340461476,X-a1:X-a0,26786,49,121,26616,14607,92072,623730
43,340461476,X-a1:X-a1,26806,45,116,26645,14878,92495,625450
44,340461476,X-a0:X-a0,27183,44,108,27031,14740,91557,692850
44,340461476,X-a0:X-a1,27273,53,134,27086,15049,92512,692170
44,340461476,X-a1:X-a0,27031,53,124,26854,14969,91600,690560
44,340461476,X-a1:X-a1,27067,52,104,26911,15162,92074,690800
45,340461476,X-a0:X-a0,27400,49,102,27249,14714,91870,612200
45,340461476,X-a0:X-a1,27471,55,134,27282,15043,92627,615850
45,340461476,X-a1:X-a0,27315,57,128,27130,14938,91925,613880
45,340461476,X-a1:X-a1,27230,50,108,27072,15170,92375,606070
46,340461476,X-a0:X-a0,27496,52,97,27347,14684,92012,652930
46,340461476,X-a0:X-a1,27699,61,129,27509,15075,92708,655130
46,340461476,X-a1:X-a0,27484,60,130,27294,14813,92244,648840
46,340461476,X-a1:X-a1,27554,56,111,27387,15144,92249,651880
47,340461476,X-a0:X-a0,27362,58,101,27203,15070,91900,702610
47,340461476,X-a0:X-a1,27721,64,131,27526,15214,92499,697530
47,340461476,X-a1:X-a0,27558,63,141,27354,15103,92136,695830
47,340461476,X-a1:X-a1,27660,65,103,27492,15393,91884,702850
48,340461476,X-a0:X-a0,27657,56,104,27497,15025,92123,635680
48,340461476,X-a0:X-a1,28088,65,136,27887,15098,92392,649440
48,340461476,X-a1:X-a0,27942,67,148,27727,14992,92030,647550
48,340461476,X-a1:X-a1,28080,68,101,27911,15334,92022,644890
49,340461476,X-a0:X-a0,27650,62,105,27483,15172,91903,667225
49,340461476,X-a0:X-a1,28151,72,140,27939,15139,92514,666935
49,340461476,X-a1:X-a0,28031,79,134,27818,15127,92240,665985
49,340461476,X-a1:X-a1,28103,70,111,27922,15415,92045,673575
50,340461476,X-a0:X-a0,27791,65,111,27615,15358,91765,712445
50,340461476,X-a0:X-a1,28370,80,130,28160,15189,92409,703745
50,340461476,X-a1:X-a0,28093,88,131,27874,15260,92449,707885
50,340461476,X-a1:X-a1,28178,70,113,27995,15386,92285,715505
51,340461476,X-a0:X-a0,28039,68,113,27858,15338,91598,638255
51,340461476,X-a0:X-a1,28419,87,123,28209,15328,92194,655565
51,340461476,X-a1:X-a0,28303,95,127,28081,15253,92392,651925
51,340461476,X-a1:X-a1,28501,64,110,28327,15321,92035,654335
52,340461476,X-a0:X-a0,28366,73,123,28170,15113,91701,688825
52,340461476,X-a0:X-a1,28618,86,129,28403,15072,92453,698235
52,340461476,X-a1:X-a0,28508,95,126,28287,15302,92270,693015
52,340461476,X-a1:X-a1,28802,67,112,28623,15093,92374,700045
53,340461476,X-a0:X-a0,28514,72,114,28328,15116,91632,710660
53,340461476,X-a0:X-a1,28673,88,137,28448,15177,92452,705390
53,340461476,X-a1:X-a0,28627,98,120,28409,15419,91980,707360
53,340461476,X-a1:X-a1,28870,68,119,28683,15166,92415,709090
54,340461476,X-a0:X-a0,28738,66,123,28549,15032,91868,656050
54,340461476,X-a0:X-a1,28727,87,138,28502,15131,92276,670350
54,340461476,X-a1:X-a0,28714,100,115,28499,15342,91884,670290
54,340461476,X-a1:X-a1,28932,69,115,28748,15229,92494,671470
55,340461476,X-a0:X-a0,28791,72,123,28596,14910,92047,703905
55,340461476,X-a0:X-a1,28872,86,134,28652,15113,92386,709765
55,340461476,X-a1:X-a0,28801,99,110,28592,15136,91943,706765
55,340461476,X-a1:X-a1,28996,67,122,28807,15100,92553,711785
56,340461476,X-a0:X-a0,28758,70,131,28557,15127,91904,718565
56,340461476,X-a0:X-a1,28870,91,130,28649,15310,92223,713075
56,340461476,X-a1:X-a0,28945,100,114,28731,15021,91920,718835
56,340461476,X-a1:X-a1,29017,70,116,28831,15258,92070,718365
57,340461476,X-a0:X-a0,28958,71,118,28769,15141,92339,673825
57,340461476,X-a0:X-a1,28994,97,116,28781,15224,92111,680795
57,340461476,X-a1:X-a0,29047,100,114,28833,14944,92318,687685
57,340461476,X-a1:X-a1,29030,79,106,28845,15175,92132,678195
58,340461476,X-a0:X-a0,29010,78,112,28820,15126,92263,708900
58,340461476,X-a0:X-a1,28984,98,116,28770,15190,92178,715330
58,340461476,X-a1:X-a0,29064,107,101,28856,14976,92663,707120
58,340461476,X-a1:X-a1,29080,77,98,28905,15188,92157,710010
59,340461476,X-a0:X-a0,29049,81,116,28852,15291,92116,721220
59,340461476,X-a0:X-a1,29055,92,119,28844,15101,92168,717710
59,340461476,X-a1:X-a0,28929,110,99,28720,15066,92534,717040
59,340461476,X-a1:X-a1,29155,75,90,28990,15256,92046,720930
60,340461476,X-a0:X-a0,29110,92,108,28910,15135,92146,686520
60,340461476,X-a0:X-a1,29208,94,112,29002,15162,91825,692840
60,340461476,X-a1:X-a0,29070,107,108,28855,15164,92324,693970
60,340461476,X-a1:X-a1,29254,73,94,29087,15164,92177,691330
61,340461476,X-a0:X-a0,29218,96,107,29015,15038,92394,718860
61,340461476,X-a0:X-a1,29352,104,103,29145,15086,92128,724340
61,340461476,X-a1:X-a0,29003,107,114,28782,15262,92285,716570
61,340461476,X-a1:X-a1,29296,84,85,29127,15189,92224,722630
62,340461476,X-a0:X-a0,29285,86,101,29098,15021,92458,720345
62,340461476,X-a0:X-a1,29409,102,104,29203,15146,92178,723465
62,340461476,X-a1:X-a0,28960,101,122,28737,15199,92299,722135
62,340461476,X-a1:X-a1,29421,85,86,29250,15094,92064,725535
63,340461476,X-a0:X-a0,29311,83,98,29130,14920,92488,697480
63,340461476,X-a0:X-a1,29342,94,112,29136,15116,92025,695580
63,340461476,X-a1:X-a0,28940,97,118,28725,15269,92282,701570
63,340461476,X-a1:X-a1,29458,85,86,29287,15221,91961,696550
64,340461476,X-a0:X-a0,29200,81,96,29023,15041,92551,719800
64,340461476,X-a0:X-a1,29523,96,109,29318,15003,92270,725750
64,340461476,X-a1:X-a0,29045,100,118,28827,15127,92489,714450
64,340461476,X-a1:X-a1,29400,81,92,29227,15255,91918,727500
65,340461476,X-a0:X-a0,29179,81,103,28995,15164,92628,717955
65,340461476,X-a0:X-a1,29420,92,106,29222,15090,92277,729895
65,340461476,X-a1:X-a0,29028,98,118,28812,15053,92306,724405
65,340461476,X-a1:X-a1,29410,81,99,29230,15221,92018,726905
66,340461476,X-a0:X-a0,29212,85,103,29024,15122,92338,701415
66,340461476,X-a0:X-a1,29423,91,116,29216,15115,92294,692275
66,340461476,X-a1:X-a0,29192,87,118,28987,15053,92242,702785
66,340461476,X-a1:X-a1,29335,79,99,29157,15221,92161,703005
67,340461476,X-a0:X-a0,29140,84,109,28947,15160,92802,722205
67,340461476,X-a0:X-a1,29380,87,122,29171,15143,92497,722975
67,340461476,X-a1:X-a0,29314,82,117,29115,15074,92452,713395
67,340461476,X-a1:X-a1,29500,77,106,29317,15025,92349,723225
68,340461476,X-a0:X-a0,29169,81,112,28976,15204,92385,716870
68,340461476,X-a0:X-a1,29394,89,131,29174,15095,92425,723510
68,340461476,X-a1:X-a0,29289,91,107,29091,15368,91967,729640
68,340461476,X-a1:X-a1,29520,81,93,29346,15078,92058,732360
69,340461476,X-a0:X-a0,29295,79,109,29107,15149,92190,707780
69,340461476,X-a0:X-a1,29369,90,135,29144,15191,92678,697780
69,340461476,X-a1:X-a0,29259,92,98,29069,15474,92288,707610
69,340461476,X-a1:X-a1,29520,83,96,29341,14995,92476,705850
70,340461476,X-a0:X-a0,29386,80,116,29190,15230,92340,718760
70,340461476,X-a0:X-a1,29430,92,127,29211,15110,92424,723710
70,340461476,X-a1:X-a0,29335,87,106,29142,15461,92321,707510
70,340461476,X-a1:X-a1,29503,87,93,29323,15117,92268,721620
71,340461476,X-a0:X-a0,29421,80,117,29224,15285,92485,717675
71,340461476,X-a0:X-a1,29437,95,129,29213,15180,92300,723535
71,340461476,X-a1:X-a0,29267,85,118,29064,15462,92270,736995
71,340461476,X-a1:X-a1,29323,80,96,29147,15190,92353,726215
72,340461476,X-a0:X-a0,29510,81,118,29311,15267,92035,716435
72,340461476,X-a0:X-a1,29535,91,133,29311,15244,92168,705645
72,340461476,X-a1:X-a0,29505,86,135,29284,15447,92073,709595
72,340461476,X-a1:X-a1,29453,82,107,29264,15010,92441,714825
73,340461476,X-a0:X-a0,29518,83,120,29315,15276,92256,722520
73,340461476,X-a0:X-a1,29541,90,136,29315,15334,92086,728990
73,340461476,X-a1:X-a0,29636,92,129,29415,15204,92332,710040
73,340461476,X-a1:X-a1,29390,83,108,29199,15074,92602,727370
74,340461476,X-a0:X-a0,29507,78,120,29309,15196,92433,718050
74,340461476,X-a0:X-a1,29486,95,132,29259,15398,92027,728600
74,340461476,X-a1:X-a0,29682,87,133,29462,15147,92363,729510
74,340461476,X-a1:X-a1,29357,83,110,29164,15079,92756,726040
75,340461476,X-a0:X-a0,29541,79,113,29349,15100,92452,711220
75,340461476,X-a0:X-a1,29465,97,134,29234,15372,91850,706420
75,340461476,X-a1:X-a0,29735,88,131,29516,15205,92626,701960
75,340461476,X-a1:X-a1,29326,84,116,29126,15089,92842,710980
76,340461476,X-a0:X-a0,29534,81,117,29336,15165,92660,726410
76,340461476,X-a0:X-a1,29456,96,132,29228,15311,91917,731350
76,340461476,X-a1:X-a0,29696,88,132,29476,14918,92934,712340
76,340461476,X-a1:X-a1,29294,80,120,29094,15208,92944,728940
77,340461476,X-a0:X-a0,29431,79,115,29237,15159,92395,720545
77,340461476,X-a0:X-a1,29627,96,129,29402,15214,91988,732825
77,340461476,X-a1:X-a0,29683,87,142,29454,14994,92467,725345
77,340461476,X-a1:X-a1,29327,76,124,29127,15420,92962,732425
78,340461476,X-a0:X-a0,29418,82,115,29221,15374,92124,715680
78,340461476,X-a0:X-a1,29645,92,148,29405,15172,92080,707880
78,340461476,X-a1:X-a0,29624,95,150,29379,15148,92298,712840
78,340461476,X-a1:X-a1,29441,76,115,29250,15559,93043,715700
79,340461476,X-a0:X-a0,29484,80,118,29286,15336,92178,723485
79,340461476,X-a0:X-a1,29685,93,150,29442,15077,91995,730565
79,340461476,X-a1:X-a0,29734,102,139,29493,15059,92520,718365
79,340461476,X-a1:X-a1,29528,74,135,29319,15484,93104,726865
80,340461476,X-a0:X-a0,29662,82,119,29461,15255,91835,724810
80,340461476,X-a0:X-a1,29666,89,165,29412,15191,92261,736100
80,340461476,X-a1:X-a0,29563,102,146,29315,15314,92482,726640
80,340461476,X-a1:X-a1,29649,85,121,29443,15465,92942,735670
81,340461476,X-a0:X-a0,29644,81,123,29440,15335,91751,717080
81,340461476,X-a0:X-a1,29746,91,149,29506,15053,92640,717210
81,340461476,X-a1:X-a0,29572,100,149,29323,15241,92457,718090
81,340461476,X-a1:X-a1,29662,84,115,29463,15377,92882,722520
82,340461476,X-a0:X-a0,29703,81,136,29486,15189,91937,725085
82,340461476,X-a0:X-a1,29757,97,141,29519,15014,92632,728355
82,340461476,X-a1:X-a0,29674,95,150,29429,15071,92026,720595
82,340461476,X-a1:X-a1,29638,84,118,29436,15180,92768,718485
83,340461476,X-a0:X-a0,29536,81,141,29314,15134,92281,723580
83,340461476,X-a0:X-a1,29828,100,149,29579,15078,92726,737450
83,340461476,X-a1:X-a0,29622,95,150,29377,15073,92035,727570
83,340461476,X-a1:X-a1,29728,80,127,29521,15226,92709,735240
84,340461476,X-a0:X-a0,29483,81,146,29256,15189,92091,719025
84,340461476,X-a0:X-a1,29915,104,157,29654,15133,92897,713745
84,340461476,X-a1:X-a0,29628,93,152,29383,15060,91664,729325
84,340461476,X-a1:X-a1,29854,85,134,29635,15199,92808,719125
85,340461476,X-a0:X-a0,29556,83,151,29322,15225,91787,722240
85,340461476,X-a0:X-a1,29775,100,156,29519,15348,92601,730060
85,340461476,X-a1:X-a0,29641,98,144,29399,14947,92150,723110
85,340461476,X-a1:X-a1,29898,86,136,29676,15202,92820,724910
86,340461476,X-a0:X-a0,29725,84,144,29497,15174,91625,730900
86,340461476,X-a0:X-a1,29852,105,147,29600,15243,92540,733890
86,340461476,X-a1:X-a0,29606,104,154,29348,15150,92151,733470
86,340461476,X-a1:X-a1,29839,83,141,29615,15252,92897,743180
87,340461476,X-a0:X-a0,29745,88,146,29511,15228,91349,726090
87,340461476,X-a0:X-a1,29843,105,151,29587,15238,92708,721420
87,340461476,X-a1:X-a0,29563,102,151,29310,15246,92056,736250
87,340461476,X-a1:X-a1,29910,94,150,29666,15293,92940,726100
88,340461476,X-a0:X-a0,29732,89,150,29493,15134,91522,732035
88,340461476,X-a0:X-a1,29811,110,153,29548,15165,92777,734745
88,340461476,X-a1:X-a0,29635,98,144,29393,15071,92376,728075
88,340461476,X-a1:X-a1,29942,93,156,29693,15367,92828,733205
89,340461476,X-a0:X-a0,29828,86,158,29584,14935,91658,728505
89,340461476,X-a0:X-a1,29802,104,159,29539,15079,92790,733075
89,340461476,X-a1:X-a0,29526,95,157,29274,15325,92406,725125
