Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
0,340461476,X-a0:X-a0,2253,0,0,2253,0,0,73625
0,340461476,X-a0:X-a1,2240,0,0,2240,0,0,74625
0,340461476,X-a1:X-a0,2242,0,0,2242,0,0,75625
0,340461476,X-a1:X-a1,2269,0,0,2269,0,0,76725
1,340461476,X-a0:X-a0,2050,0,0,2050,0,22963,69800
1,340461476,X-a0:X-a1,2053,0,0,2053,0,22994,67000
1,340461476,X-a1:X-a0,2043,0,0,2043,0,23393,68600
1,340461476,X-a1:X-a1,2065,0,0,2065,0,23781,67100
2,340461476,X-a0:X-a0,1845,0,0,1845,0,30699,61300
2,340461476,X-a0:X-a1,1833,0,0,1833,0,30438,63000
2,340461476,X-a1:X-a0,1833,0,0,1833,0,31065,61700
2,340461476,X-a1:X-a1,1887,0,0,1887,0,30955,63600
3,340461476,X-a0:X-a0,1643,0,0,1643,0,38500,53525
3,340461476,X-a0:X-a1,1669,0,0,1669,0,38503,55225
3,340461476,X-a1:X-a0,1635,0,0,1635,0,38608,55625
3,340461476,X-a1:X-a1,1707,0,0,1707,0,38906,57625
4,340461476,X-a0:X-a0,1481,0,0,1481,0,44738,50925
4,340461476,X-a0:X-a1,1516,0,0,1516,0,45220,48425
4,340461476,X-a1:X-a0,1473,0,0,1473,0,45338,51425
4,340461476,X-a1:X-a1,1523,0,0,1523,0,45795,49225
5,340461476,X-a0:X-a0,1336,0,0,1336,0,51046,44500
5,340461476,X-a0:X-a1,1390,0,0,1390,0,50734,46450
5,340461476,X-a1:X-a0,1324,0,0,1324,0,51730,45550
5,340461476,X-a1:X-a1,1393,0,0,1393,0,51656,47100
6,340461476,X-a0:X-a0,1211,0,0,1211,0,55998,41150
6,340461476,X-a0:X-a1,1256,0,0,1256,0,56471,41050
6,340461476,X-a1:X-a0,1179,0,0,1179,0,56779,39850
6,340461476,X-a1:X-a1,1226,0,0,1226,0,57121,41350
7,340461476,X-a0:X-a0,1104,0,0,1104,0,60524,38800
7,340461476,X-a0:X-a1,1153,0,0,1153,0,60999,35700
7,340461476,X-a1:X-a0,1064,0,0,1064,0,61184,38750
7,340461476,X-a1:X-a1,1122,0,0,1122,0,61869,36550
8,340461476,X-a0:X-a0,983,0,0,983,0,65298,32000
8,340461476,X-a0:X-a1,1030,0,0,1030,0,64888,33500
8,340461476,X-a1:X-a0,952,0,0,952,0,65989,32750
8,340461476,X-a1:X-a1,1015,0,0,1015,0,65849,34850
9,340461476,X-a0:X-a0,878,0,0,878,0,68616,31425
9,340461476,X-a0:X-a1,926,0,0,926,0,68471,30375
9,340461476,X-a1:X-a0,863,0,0,863,0,69239,29725
9,340461476,X-a1:X-a1,910,0,0,910,0,69968,30675
10,340461476,X-a0:X-a0,796,0,0,796,0,72177,28500
10,340461476,X-a0:X-a1,839,0,0,839,0,71821,24850
10,340461476,X-a1:X-a0,779,0,0,779,0,72113,27900
10,340461476,X-a1:X-a1,816,0,0,816,0,73216,26450
11,340461476,X-a0:X-a0,714,0,0,714,0,75555,22800
11,340461476,X-a0:X-a1,760,0,0,760,0,73916,23900
11,340461476,X-a1:X-a0,706,0,0,706,0,75297,23100
11,340461476,X-a1:X-a1,740,0,0,740,0,75878,25600
12,340461476,X-a0:X-a0,646,0,0,646,7625,70208,22725
12,340461476,X-a0:X-a1,681,0,0,681,7630,69031,22675
12,340461476,X-a1:X-a0,633,0,0,633,7708,69727,21725
12,340461476,X-a1:X-a1,665,0,0,665,8050,70863,22575
13,340461476,X-a0:X-a0,594,0,0,594,10330,77816,21200
13,340461476,X-a0:X-a1,621,0,0,621,9986,76862,18350
13,340461476,X-a1:X-a0,566,0,0,566,10250,76678,21050
13,340461476,X-a1:X-a1,596,0,0,596,10346,78574,19700
14,340461476,X-a0:X-a0,543,0,0,543,12816,79534,17225
14,340461476,X-a0:X-a1,560,0,0,560,12715,76708,17675
14,340461476,X-a1:X-a0,504,0,0,504,12916,78330,16775
