Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
17,29,176.677,0,F,1,1,11446,0,0,24.6327,0,1,1,0,0,0,1,1,0,0,0,0,12214,1,1,17.2327,0,1,1,0,0,0,1,1,0,0,0,0
18,29,313.486,0,F,1,1,11695,0,0,19.8424,0,1,1,0,0,0,1,1,0,0,0,0,9459,0,1,18.623,0,1,1,0,0,0,1,1,0,0,0,0
19,29,215.948,0,F,1,1,12629,0,0,18.532,0,1,1,0,0,0,1,1,0,0,0,0,11669,0,1,17.074,0,1,1,0,0,0,1,1,0,0,0,0
20,29,227.734,0,F,1,1,16843,0,0,33.7625,0,1,1,0,0,0,1,1,0,0,0,0,571,1,1,27.4402,0,1,1,0,0,0,1,1,0,0,0,0
21,29,323.074,0,F,1,1,3390,0,0,27.6944,0,1,1,0,0,0,1,1,0,0,0,0,13864,0,1,24.5398,0,1,1,0,0,0,1,1,0,0,0,0
22,29,403.84,0,F,1,1,4770,0,0,28.4007,0,1,1,0,0,0,1,1,0,0,0,0,15442,0,1,31.9007,0,1,1,0,0,0,1,1,0,0,0,0
23,29,190.525,0,F,1,1,7267,0,0,24.3324,0,1,1,0,0,0,1,1,0,0,0,0,16811,0,1,19.3917,0,1,1,0,0,0,1,1,0,0,0,0
24,29,241.357,0,F,1,1,16830,0,0,45.5862,0,1,1,0,0,0,1,1,0,0,0,0,7823,1,1,35.6894,0,1,1,0,0,0,1,1,0,0,0,0
25,29,549.433,0,F,1,1,841,0,0,39.7385,0,1,1,0,0,0,1,1,0,0,0,0,14697,0,1,32.5431,0,1,1,0,0,0,1,1,0,0,0,0
26,29,102.095,0,F,1,1,5804,0,0,18.976,0,1,1,0,0,0,1,1,0,0,0,0,6166,0,1,20.5579,0,1,1,0,0,0,1,1,0,0,0,0
27,29,164.772,0,F,1,1,6807,0,0,22.3071,0,1,1,0,0,0,1,1,0,0,0,0,16870,0,1,16.3775,0,1,1,0,0,0,1,1,0,0,0,0
28,29,290.086,0,F,1,1,8477,1,0,19.5549,0,1,1,0,0,0,1,1,0,0,0,0,13136,0,1,19.1426,0,1,1,0,0,0,1,1,0,0,0,0
29,29,576.113,0,F,1,1,13213,0,0,25.5267,0,1,1,0,0,0,1,1,0,0,0,0,12495,0,1,16.0351,0,1,1,0,0,0,1,1,0,0,0,0
30,29,221.14,0,F,1,1,13650,0,0,23.8377,0,1,1,0,0,0,1,1,0,0,0,0,3595,1,1,18.5538,0,1,1,0,0,0,1,1,0,0,0,0
31,29,66.0894,0,F,1,1,14211,1,0,53.91,0,1,1,0,0,0,1,1,0,0,0,0,5861,0,1,36.4648,0,1,1,0,0,0,1,1,0,0,0,0
32,29,184.051,0,F,1,1,14267,0,0,22.992,0,1,1,0,0,0,1,1,0,0,0,0,8038,0,1,21.022,0,1,1,0,0,0,1,1,0,0,0,0
33,29,287.682,0,F,1,1,15063,0,0,24.2452,0,1,1,0,0,0,1,1,0,0,0,0,13254,1,1,18.1494,0,1,1,0,0,0,1,1,0,0,0,0
34,29,449.008,0,F,1,1,15983,0,0,17.7801,0,1,1,0,0,0,1,1,0,0,0,0,4214,0,1,16.9881,0,1,1,0,0,0,1,1,0,0,0,0
35,29,162.982,0,F,1,1,1077,0,0,33.5057,0,1,1,0,0,0,1,1,0,0,0,0,5774,0,1,20.9266,0,1,1,0,0,0,1,1,0,0,0,0
36,29,105.626,0,F,1,1,2018,0,0,21.5994,0,1,1,0,0,0,1,1,0,0,0,0,5387,0,1,19.4433,0,1,1,0,0,0,1,1,0,0,0,0
37,29,55.849,0,F,1,1,2092,1,0,29.4337,0,1,1,0,0,0,1,1,0,0,0,0,2541,0,1,36.7041,0,1,1,0,0,0,1,1,0,0,0,0
38,29,162.272,0,F,1,1,5398,0,0,30.1609,0,1,1,0,0,0,1,1,0,0,0,0,7247,1,1,29.0799,0,1,1,0,0,0,1,1,0,0,0,0
39,29,346.665,0,F,1,1,5616,0,0,26.0543,0,1,1,0,0,0,1,1,0,0,0,0,6307,0,1,15.947,0,1,1,0,0,0,1,1,0,0,0,0
40,29,174.968,0,F,1,1,7818,1,0,37.7078,0,1,1,0,0,0,1,1,0,0,0,0,14493,0,1,45.3838,0,1,1,0,0,0,1,1,0,0,0,0
41,29,207.389,0,F,1,1,13480,0,0,37.453,0,1,1,0,0,0,1,1,0,0,0,0,6087,0,1,30.9914,0,1,1,0,0,0,1,1,0,0,0,0
42,29,161.172,0,F,1,1,14888,0,0,23.4704,0,1,1,0,0,0,1,1,0,0,0,0,15807,0,1,17.6808,0,1,1,0,0,0,1,1,0,0,0,0
43,29,539.099,0,F,1,1,451,0,0,28.6246,0,1,1,0,0,0,1,1,0,0,0,0,8169,1,1,22.7157,0,1,1,0,0,0,1,1,0,0,0,0
44,29,459.259,0,F,1,1,941,0,0,44.7705,0,1,1,0,0,0,1,1,0,0,0,0,4313,0,1,23.6607,0,1,1,0,0,0,1,1,0,0,0,0
45,29,455.408,0,F,1,1,6031,0,0,34.5383,0,1,1,0,0,0,1,1,0,0,0,0,14169,0,1,18.7028,0,1,1,0,0,0,1,1,0,0,0,0
46,29,229.953,0,F,1,1,9024,1,0,21.752,0,1,1,0,0,0,1,1,0,0,0,0,4718,0,1,16.215,0,1,1,0,0,0,1,1,0,0,0,0
47,29,79.9145,0,F,1,1,9256,0,0,19.7714,0,1,1,0,0,0,1,1,0,0,0,0,10986,0,1,22.1475,0,1,1,0,0,0,1,1,0,0,0,0
48,29,98.6113,0,F,1,1,10016,1,0,33.4479,0,1,1,0,0,0,1,1,0,0,0,0,5393,0,1,29.4972,0,1,1,0,0,0,1,1,0,0,0,0
49,29,207.929,0,F,1,1,12810,0,0,21.1271,0,1,1,0,0,0,1,1,0,0,0,0,16468,1,1,19.0262,0,1,1,0,0,0,1,1,0,0,0,0
50,29,688.091,0,F,1,1,13689,0,0,30.6227,0,1,1,0,0,0,1,1,0,0,0,0,8675,1,1,15.7396,0,1,1,0,0,0,1,1,0,0,0,0
51,29,197.206,0,F,1,1,16127,0,0,15.292,0,1,1,0,0,0,1,1,0,0,0,0,14269,0,1,18.7901,0,1,1,0,0,0,1,1,0,0,0,0
52,29,128.509,0,F,1,1,16547,0,0,29.555,0,1,1,0,0,0,1,1,0,0,0,0,16901,0,1,23.9725,0,1,1,0,0,0,1,1,0,0,0,0
53,29,262.05,0,F,1,1,17230,0,0,18.1184,0,1,1,0,0,0,1,1,0,0,0,0,16364,0,1,15.3645,0,1,1,0,0,0,1,1,0,0,0,0
54,29,106.826,0,F,1,1,1008,1,0,42.0164,0,1,1,0,0,0,1,1,0,0,0,0,2990,0,1,37.9663,0,1,1,0,0,0,1,1,0,0,0,0
55,29,306.653,0,F,1,1,1650,1,0,16.2771,0,1,1,0,0,0,1,1,0,0,0,0,9806,0,1,17.0631,0,1,1,0,0,0,1,1,0,0,0,0
56,29,213.747,0,F,1,1,2499,0,0,28.9189,0,1,1,0,0,0,1,1,0,0,0,0,6201,0,1,26.2593,0,1,1,0,0,0,1,1,0,0,0,0
57,29,275.397,0,F,1,1,3981,0,0,24.5621,0,1,1,0,0,0,1,1,0,0,0,0,10885,0,1,15.8223,0,1,1,0,0,0,1,1,0,0,0,0
58,29,746.266,0,F,1,1,4154,0,0,36.2988,0,1,1,0,0,0,1,1,0,0,0,0,13159,0,1,30.7756,0,1,1,0,0,0,1,1,0,0,0,0
59,29,1404.57,0,F,1,1,7400,1,0,50.0318,0,1,1,0,0,0,1,1,0,0,0,0,16808,0,1,34.6939,0,1,1,0,0,0,1,1,0,0,0,0
60,29,1033.6,0,F,1,1,7881,0,0,47.3745,0,1,1,0,0,0,1,1,0,0,0,0,13751,0,1,30.3754,0,1,1,0,0,0,1,1,0,0,0,0
61,29,555.903,0,F,1,1,8730,0,0,44.5882,0,1,1,0,0,0,1,1,0,0,0,0,3578,1,1,34.2271,0,1,1,0,0,0,1,1,0,0,0,0
62,29,214.477,0,F,1,1,10708,0,0,32.0398,0,1,1,0,0,0,1,1,0,0,0,0,2291,1,1,31.9972,0,1,1,0,0,0,1,1,0,0,0,0
63,29,251.881,0,F,1,1,12374,0,0,19.0967,0,1,1,0,0,0,1,1,0,0,0,0,3714,0,1,17.895,0,1,1,0,0,0,1,1,0,0,0,0
64,29,193.455,0,F,1,1,12885,0,0,26.3379,0,1,1,0,0,0,1,1,0,0,0,0,8281,0,1,25.4732,0,1,1,0,0,0,1,1,0,0,0,0
65,29,324.751,0,F,1,1,13624,0,0,30.5858,0,1,1,0,0,0,1,1,0,0,0,0,14896,0,1,21.4557,0,1,1,0,0,0,1,1,0,0,0,0
66,29,736.398,0,F,1,1,16760,1,0,33.4169,0,1,1,0,0,0,1,1,0,0,0,0,234,0,1,38.963,0,1,1,0,0,0,1,1,0,0,0,0
67,29,547.841,0,F,1,1,1064,0,0,16.8098,0,1,1,0,0,0,1,1,0,0,0,0,13608,0,1,17.8105,0,1,1,0,0,0,1,1,0,0,0,0
68,29,171.997,0,F,1,1,1410,0,0,22.7491,0,1,1,0,0,0,1,1,0,0,0,0,7961,0,1,18.1489,0,1,1,0,0,0,1,1,0,0,0,0
69,29,126.92,0,F,1,1,3043,0,0,28.6608,0,1,1,0,0,0,1,1,0,0,0,0,7255,1,1,20.8509,0,1,1,0,0,0,1,1,0,0,0,0
70,29,673.797,0,F,1,1,15020,0,0,21.84,0,1,1,0,0,0,1,1,0,0,0,0,17234,1,1,16.944,0,1,1,0,0,0,1,1,0,0,0,0
71,29,450.635,0,F,1,1,1545,0,0,33.2093,0,1,1,0,0,0,1,1,0,0,0,0,5960,0,1,21.7816,0,1,1,0,0,0,1,1,0,0,0,0
72,29,127.086,0,F,1,1,4466,0,0,19.3299,0,1,1,0,0,0,1,1,0,0,0,0,9746,0,1,16.2527,0,1,1,0,0,0,1,1,0,0,0,0
73,29,291.164,0,F,1,1,7960,0,0,28.9278,0,1,1,0,0,0,1,1,0,0,0,0,10389,0,1,23.8029,0,1,1,0,0,0,1,1,0,0,0,0
74,29,157.444,0,F,1,1,9664,0,0,35.2444,0,1,1,0,0,0,1,1,0,0,0,0,8305,0,1,39.8917,0,1,1,0,0,0,1,1,0,0,0,0
75,29,815.098,0,F,1,1,10185,0,0,27.2235,0,1,1,0,0,0,1,1,0,0,0,0,3159,1,1,17.6872,0,1,1,0,0,0,1,1,0,0,0,0
76,29,252.452,0,F,1,1,12481,0,0,26.2816,0,1,1,0,0,0,1,1,0,0,0,0,7546,0,1,28.6218,0,1,1,0,0,0,1,1,0,0,0,0
77,29,332.682,0,F,1,1,15150,0,0,17.957,0,1,1,0,0,0,1,1,0,0,0,0,3608,0,1,16.5392,0,1,1,0,0,0,1,1,0,0,0,0
78,29,164.094,0,F,1,1,15610,0,0,25.8757,0,1,1,0,0,0,1,1,0,0,0,0,8689,0,1,20.7702,0,1,1,0,0,0,1,1,0,0,0,0
79,29,73.6894,0,F,1,1,3658,0,0,31.0768,0,1,1,0,0,0,1,1,0,0,0,0,13534,0,1,15.8872,0,1,1,0,0,0,1,1,0,0,0,0
80,29,440.142,0,F,1,1,5887,0,0,27.8568,0,1,1,0,0,0,1,1,0,0,0,0,1062,0,1,23.8477,0,1,1,0,0,0,1,1,0,0,0,0
81,29,251.986,0,F,1,1,14253,0,0,20.9976,0,1,1,0,0,0,1,1,0,0,0,0,6575,0,1,27.9974,0,1,1,0,0,0,1,1,0,0,0,0
82,29,32.4992,0,F,1,1,5883,0,0,22.8132,0,1,1,0,0,0,1,1,0,0,0,0,11874,0,1,21.8222,0,1,1,0,0,0,1,1,0,0,0,0
83,29,423.692,0,F,1,1,7117,1,0,33.4977,0,1,1,0,0,0,1,1,0,0,0,0,4431,0,1,21.8356,0,1,1,0,0,0,1,1,0,0,0,0
84,29,582.527,0,F,1,1,8461,0,0,26.334,0,1,1,0,0,0,1,1,0,0,0,0,8854,1,1,21.5549,0,1,1,0,0,0,1,1,0,0,0,0
85,29,86.0702,0,F,1,1,11536,1,0,41.8651,0,1,1,0,0,0,1,1,0,0,0,0,6069,0,1,30.7478,0,1,1,0,0,0,1,1,0,0,0,0
86,29,317.836,0,F,1,1,14230,0,0,27.9887,0,1,1,0,0,0,1,1,0,0,0,0,15022,0,1,20.0035,0,1,1,0,0,0,1,1,0,0,0,0
87,29,754.651,0,F,1,1,324,0,0,29.1187,0,1,1,0,0,0,1,1,0,0,0,0,1432,1,1,21.3225,0,1,1,0,0,0,1,1,0,0,0,0
88,29,474.426,0,F,1,1,3904,1,0,21.5245,0,1,1,0,0,0,1,1,0,0,0,0,7877,0,1,15.8866,0,1,1,0,0,0,1,1,0,0,0,0
89,29,45.8361,0,F,1,1,4197,0,0,17.0168,0,1,1,0,0,0,1,1,0,0,0,0,5423,0,1,17.3702,0,1,1,0,0,0,1,1,0,0,0,0
90,29,152.028,0,F,1,1,8050,1,0,39.5871,0,1,1,0,0,0,1,1,0,0,0,0,1026,0,1,22.8825,0,1,1,0,0,0,1,1,0,0,0,0
91,29,652.892,0,F,1,1,8473,0,0,31.898,0,1,1,0,0,0,1,1,0,0,0,0,9528,0,1,22.9968,0,1,1,0,0,0,1,1,0,0,0,0
92,29,270.76,0,F,1,1,11604,0,0,27.1564,0,1,1,0,0,0,1,1,0,0,0,0,15888,1,1,16.9314,0,1,1,0,0,0,1,1,0,0,0,0
93,29,95.4737,0,F,1,1,11948,0,0,32.1198,0,1,1,0,0,0,1,1,0,0,0,0,4675,0,1,29.1297,0,1,1,0,0,0,1,1,0,0,0,0
94,29,252.22,0,F,1,1,14552,0,0,33.4166,0,1,1,0,0,0,1,1,0,0,0,0,14526,0,1,36.6616,0,1,1,0,0,0,1,1,0,0,0,0
95,29,165.911,0,F,1,1,14579,0,0,30.3801,0,1,1,0,0,0,1,1,0,0,0,0,4693,0,1,29.3503,0,1,1,0,0,0,1,1,0,0,0,0
96,29,223.306,0,F,1,1,14890,0,0,29.3303,0,1,1,0,0,0,1,1,0,0,0,0,4755,0,1,20.6667,0,1,1,0,0,0,1,1,0,0,0,0
97,29,180.566,0,F,1,1,16616,0,0,20.6542,0,1,1,0,0,0,1,1,0,0,0,0,14873,0,1,17.6719,0,1,1,0,0,0,1,1,0,0,0,0
98,29,203.68,0,F,1,1,16679,1,0,28.6763,0,1,1,0,0,0,1,1,0,0,0,0,11331,0,1,21.9305,0,1,1,0,0,0,1,1,0,0,0,0
99,29,193.902,0,F,1,1,391,0,0,19.2851,0,1,1,0,0,0,1,1,0,0,0,0,6358,0,1,19.203,0,1,1,0,0,0,1,1,0,0,0,0
100,29,272.699,0,F,1,1,1789,1,0,39.2363,0,1,1,0,0,0,1,1,0,0,0,0,15071,0,1,35.7018,0,1,1,0,0,0,1,1,0,0,0,0
101,29,392.143,0,F,1,1,2053,0,0,21.2391,0,1,1,0,0,0,1,1,0,0,0,0,12269,0,1,21.6786,0,1,1,0,0,0,1,1,0,0,0,0
102,29,153.356,0,F,1,1,4697,0,0,25.4648,0,1,1,0,0,0,1,1,0,0,0,0,2073,0,1,21.6322,0,1,1,0,0,0,1,1,0,0,0,0
103,29,139.353,0,F,1,1,7306,1,0,28.9449,0,1,1,0,0,0,1,1,0,0,0,0,15336,0,1,19.5326,0,1,1,0,0,0,1,1,0,0,0,0
104,29,269.477,0,F,1,1,7323,0,0,25.5709,0,1,1,0,0,0,1,1,0,0,0,0,13216,0,1,17.6087,0,1,1,0,0,0,1,1,0,0,0,0
105,29,523.595,0,F,1,1,8459,1,0,35.8759,0,1,1,0,0,0,1,1,0,0,0,0,15686,0,1,26.0785,0,1,1,0,0,0,1,1,0,0,0,0
106,29,715.579,0,F,1,1,9649,0,0,51.9643,0,1,1,0,0,0,1,1,0,0,0,0,12508,0,1,50.3374,0,1,1,0,0,0,1,1,0,0,0,0
107,29,97.7935,0,F,1,1,11613,0,0,22.7532,0,1,1,0,0,0,1,1,0,0,0,0,11981,1,1,21.3102,0,1,1,0,0,0,1,1,0,0,0,0
108,29,428.206,0,F,1,1,14544,0,0,25.0323,0,1,1,0,0,0,1,1,0,0,0,0,913,0,1,17.5493,0,1,1,0,0,0,1,1,0,0,0,0
109,29,128.219,0,F,1,1,14808,0,0,37.9819,0,1,1,0,0,0,1,1,0,0,0,0,11135,0,1,29.2514,0,1,1,0,0,0,1,1,0,0,0,0
110,29,740.327,0,F,1,1,16906,0,0,16.6877,0,1,1,0,0,0,1,1,0,0,0,0,9539,0,1,16.0094,0,1,1,0,0,0,1,1,0,0,0,0
111,29,156.322,0,F,1,1,2454,0,0,22.106,0,1,1,0,0,0,1,1,0,0,0,0,12304,0,1,14.6879,0,1,1,0,0,0,1,1,0,0,0,0
112,29,530.953,0,F,1,1,8417,0,0,21.9177,0,1,1,0,0,0,1,1,0,0,0,0,14023,0,1,20.052,0,1,1,0,0,0,1,1,0,0,0,0
113,29,348.854,0,F,1,1,10203,0,0,27.2971,0,1,1,0,0,0,1,1,0,0,0,0,6803,0,1,25.8617,0,1,1,0,0,0,1,1,0,0,0,0
114,29,1084.35,0,F,1,1,12083,0,0,36.1879,0,1,1,0,0,0,1,1,0,0,0,0,4855,0,1,23.8272,0,1,1,0,0,0,1,1,0,0,0,0
115,29,332.658,0,F,1,1,16589,0,0,50.6882,0,1,1,0,0,0,1,1,0,0,0,0,6867,0,1,28.2233,0,1,1,0,0,0,1,1,0,0,0,0
116,29,146.388,0,F,1,1,2162,0,0,27.2482,0,1,1,0,0,0,1,1,0,0,0,0,5256,1,1,21.475,0,1,1,0,0,0,1,1,0,0,0,0
117,29,976.271,0,F,1,1,3875,0,0,37.418,0,1,1,0,0,0,1,1,0,0,0,0,6579,0,1,23.3136,0,1,1,0,0,0,1,1,0,0,0,0
118,29,323.237,0,F,1,1,4852,1,0,32.2544,0,1,1,0,0,0,1,1,0,0,0,0,15412,0,1,28.601,0,1,1,0,0,0,1,1,0,0,0,0
119,29,104.571,0,F,1,1,6034,0,0,34.9665,0,1,1,0,0,0,1,1,0,0,0,0,13005,0,1,28.2554,0,1,1,0,0,0,1,1,0,0,0,0
120,29,244.55,0,F,1,1,14004,0,0,28.1817,0,1,1,0,0,0,1,1,0,0,0,0,3975,1,1,26.4701,0,1,1,0,0,0,1,1,0,0,0,0
121,29,140.887,0,F,1,1,14500,0,0,20.2429,0,1,1,0,0,0,1,1,0,0,0,0,14587,0,1,17.9691,0,1,1,0,0,0,1,1,0,0,0,0
122,29,53.7276,0,F,1,1,8607,1,0,23.95,0,1,1,0,0,0,1,1,0,0,0,0,1478,0,1,17.6702,0,1,1,0,0,0,1,1,0,0,0,0
123,29,210.704,0,F,1,1,12867,0,0,25.224,0,1,1,0,0,0,1,1,0,0,0,0,2116,0,1,30.2989,0,1,1,0,0,0,1,1,0,0,0,0
124,29,100.337,0,F,1,1,14441,0,0,25.1753,0,1,1,0,0,0,1,1,0,0,0,0,7302,0,1,23.1806,0,1,1,0,0,0,1,1,0,0,0,0
125,29,384.37,0,F,1,1,15335,0,0,17.3511,0,1,1,0,0,0,1,1,0,0,0,0,11723,0,1,21.9188,0,1,1,0,0,0,1,1,0,0,0,0
126,29,313.391,0,F,1,1,17056,0,0,37.0705,0,1,1,0,0,0,1,1,0,0,0,0,7272,1,1,25.6859,0,1,1,0,0,0,1,1,0,0,0,0
127,29,442.668,0,F,1,1,1803,0,0,23.0924,0,1,1,0,0,0,1,1,0,0,0,0,4730,0,1,22.7308,0,1,1,0,0,0,1,1,0,0,0,0
128,29,264.592,0,F,1,1,4542,0,0,19.4382,0,1,1,0,0,0,1,1,0,0,0,0,1126,0,1,21.9617,0,1,1,0,0,0,1,1,0,0,0,0
129,29,172.39,0,F,1,1,5216,0,0,18.013,0,1,1,0,0,0,1,1,0,0,0,0,6033,0,1,17.3224,0,1,1,0,0,0,1,1,0,0,0,0
130,29,323.688,0,F,1,1,6487,0,0,21.1235,0,1,1,0,0,0,1,1,0,0,0,0,10549,0,1,15.008,0,1,1,0,0,0,1,1,0,0,0,0
131,29,90.7374,0,F,1,1,8703,1,0,19.7083,0,1,1,0,0,0,1,1,0,0,0,0,5165,0,1,21.0327,0,1,1,0,0,0,1,1,0,0,0,0
132,29,1135.45,0,F,1,1,10949,0,0,33.1034,0,1,1,0,0,0,1,1,0,0,0,0,5769,0,1,19.6518,0,1,1,0,0,0,1,1,0,0,0,0
133,29,136.853,0,F,1,1,11386,0,0,16.6612,0,1,1,0,0,0,1,1,0,0,0,0,8198,0,1,16.1756,0,1,1,0,0,0,1,1,0,0,0,0
134,29,48.7397,0,F,1,1,12170,0,0,28.32,0,1,1,0,0,0,1,1,0,0,0,0,9784,1,1,20.4501,0,1,1,0,0,0,1,1,0,0,0,0
135,29,637.388,0,F,1,1,14699,1,0,29.8855,0,1,1,0,0,0,1,1,0,0,0,0,16016,0,1,25.0061,0,1,1,0,0,0,1,1,0,0,0,0
136,29,663.777,0,F,1,1,1139,0,0,35.2654,0,1,1,0,0,0,1,1,0,0,0,0,4343,1,1,19.4008,0,1,1,0,0,0,1,1,0,0,0,0
137,29,81.5445,0,F,1,1,4951,0,0,23.2471,0,1,1,0,0,0,1,1,0,0,0,0,3147,1,1,19.4989,0,1,1,0,0,0,1,1,0,0,0,0
138,29,266.84,0,F,1,1,11893,0,0,17.6478,0,1,1,0,0,0,1,1,0,0,0,0,6960,0,1,21.7881,0,1,1,0,0,0,1,1,0,0,0,0
139,29,109.407,0,F,1,1,17218,0,0,17.7626,0,1,1,0,0,0,1,1,0,0,0,0,5148,0,1,17.8573,0,1,1,0,0,0,1,1,0,0,0,0
140,29,311.779,0,F,1,1,2314,0,0,17.7043,0,1,1,0,0,0,1,1,0,0,0,0,14740,0,1,17.0171,0,1,1,0,0,0,1,1,0,0,0,0
141,29,205.378,0,F,1,1,15785,0,0,23.5764,0,1,1,0,0,0,1,1,0,0,0,0,385,0,1,19.9573,0,1,1,0,0,0,1,1,0,0,0,0
142,29,230.093,0,F,1,1,16965,0,0,41.2213,0,1,1,0,0,0,1,1,0,0,0,0,15031,0,1,27.32,0,1,1,0,0,0,1,1,0,0,0,0
143,29,106.531,0,F,1,1,2633,1,0,19.9452,0,1,1,0,0,0,1,1,0,0,0,0,13649,0,1,16.9901,0,1,1,0,0,0,1,1,0,0,0,0
144,29,443.671,0,F,1,1,2644,0,0,17.2974,0,1,1,0,0,0,1,1,0,0,0,0,8200,0,1,15.535,0,1,1,0,0,0,1,1,0,0,0,0
145,29,200.513,0,F,1,1,7791,1,0,22.2355,0,1,1,0,0,0,1,1,0,0,0,0,3140,0,1,15.4286,0,1,1,0,0,0,1,1,0,0,0,0
146,29,116.253,0,F,1,1,7905,0,0,27.5174,0,1,1,0,0,0,1,1,0,0,0,0,521,0,1,18.0332,0,1,1,0,0,0,1,1,0,0,0,0
147,29,488.953,0,F,1,1,9215,0,0,15.5972,0,1,1,0,0,0,1,1,0,0,0,0,4940,0,1,20.5023,0,1,1,0,0,0,1,1,0,0,0,0
148,29,97.293,0,F,1,1,13730,0,0,18.8757,0,1,1,0,0,0,1,1,0,0,0,0,12970,0,1,17.8015,0,1,1,0,0,0,1,1,0,0,0,0
