Time, IndividualID, AgeYears, Gender, IsAdult, Home_NodeID, From_NodeID, To_NodeID, MigrationType, Event
0,476,7.61305,M,F,1,1,2,local,Emigrating
0,237,111.87,F,T,1,1,2,local,Emigrating
0,239,54.8555,M,T,1,1,2,local,Emigrating
0,249,3.90559,F,F,1,1,2,local,Emigrating
0,271,55.3025,M,T,1,1,2,local,Emigrating
0,277,118.35,F,T,1,1,2,local,Emigrating
0,293,100.974,F,T,1,1,2,local,Emigrating
0,320,33.0046,F,T,1,1,2,local,Emigrating
0,322,39.9887,M,T,1,1,2,local,Emigrating
0,334,10.1055,M,F,1,1,2,local,Emigrating
0,338,39.1495,F,T,1,1,2,local,Emigrating
0,349,31.0674,F,T,1,1,2,local,Emigrating
0,464,76.573,M,T,1,1,2,local,Emigrating
0,355,113.743,F,T,1,1,2,local,Emigrating
0,360,81.2596,F,T,1,1,2,local,Emigrating
0,368,44.0515,F,T,1,1,2,local,Emigrating
0,373,94.6131,F,T,1,1,2,local,Emigrating
0,389,28.6098,M,T,1,1,2,local,Emigrating
0,395,62.3738,M,T,1,1,2,local,Emigrating
0,409,7.15803,M,F,1,1,2,local,Emigrating
0,413,111.795,M,T,1,1,2,local,Emigrating
0,420,115.603,F,T,1,1,2,local,Emigrating
0,426,92.966,F,T,1,1,2,local,Emigrating
0,428,6.41119,F,F,1,1,2,local,Emigrating
0,434,88.1386,M,T,1,1,2,local,Emigrating
0,445,7.90813,M,F,1,1,2,local,Emigrating
0,447,45.0498,F,T,1,1,2,local,Emigrating
0,449,25.8255,M,T,1,1,2,local,Emigrating
1,511,110.039,M,T,2,2,1,local,Emigrating
1,522,38.1509,M,T,2,2,1,local,Emigrating
1,23,108.88,F,T,1,2,1,local,Emigrating
1,539,107.468,M,T,2,2,1,local,Emigrating
1,579,37.9001,M,T,2,2,1,local,Emigrating
1,610,40.3248,M,T,2,2,1,local,Emigrating
1,612,15.0033,F,T,2,2,1,local,Emigrating
1,621,6.36944,F,F,2,2,1,local,Emigrating
1,977,68.2962,F,T,2,2,1,local,Emigrating
1,661,95.8589,F,T,2,2,1,local,Emigrating
1,673,34.5139,F,T,2,2,1,local,Emigrating
1,72,12.3844,M,F,1,2,1,local,Emigrating
1,77,0.706502,F,F,1,2,1,local,Emigrating
1,679,25.2527,M,T,2,2,1,local,Emigrating
1,687,59.4676,M,T,2,2,1,local,Emigrating
1,695,84.1251,M,T,2,2,1,local,Emigrating
1,701,43.769,F,T,2,2,1,local,Emigrating
1,137,33.0367,M,T,1,2,1,local,Emigrating
1,702,69.8817,M,T,2,2,1,local,Emigrating
1,171,82.1087,F,T,1,2,1,local,Emigrating
1,735,58.024,M,T,2,2,1,local,Emigrating
1,737,55.9539,F,T,2,2,1,local,Emigrating
1,767,104.366,M,T,2,2,1,local,Emigrating
1,773,69.5721,M,T,2,2,1,local,Emigrating
1,780,36.4908,M,T,2,2,1,local,Emigrating
1,781,78.4122,M,T,2,2,1,local,Emigrating
1,828,24.7272,M,T,2,2,1,local,Emigrating
1,830,98.6755,F,T,2,2,1,local,Emigrating
1,832,111.489,M,T,2,2,1,local,Emigrating
1,857,8.02019,M,F,2,2,1,local,Emigrating
1,871,82.2451,M,T,2,2,1,local,Emigrating
1,957,107.419,M,T,2,2,1,local,Emigrating
1,894,6.8343,F,F,2,2,1,local,Emigrating
1,901,31.2863,M,T,2,2,1,local,Emigrating
1,910,72.3406,M,T,2,2,1,local,Emigrating
1,914,7.47328,F,F,2,2,1,local,Emigrating
1,918,47.8047,F,T,2,2,1,local,Emigrating
1,919,99.094,M,T,2,2,1,local,Emigrating
1,920,102.112,M,T,2,2,1,local,Emigrating
1,921,94.0416,M,T,2,2,1,local,Emigrating
1,924,21.4465,M,T,2,2,1,local,Emigrating
1,928,115.345,M,T,2,2,1,local,Emigrating
1,944,1.73318,M,F,2,2,1,local,Emigrating
1,420,115.606,F,T,1,2,1,local,Emigrating
1,8,88.4603,F,T,1,1,2,local,Emigrating
1,26,29.13,M,T,1,1,2,local,Emigrating
1,35,43.9597,F,T,1,1,2,local,Emigrating
1,39,36.1181,F,T,1,1,2,local,Emigrating
1,44,36.9966,M,T,1,1,2,local,Emigrating
1,45,111.146,M,T,1,1,2,local,Emigrating
1,54,49.1368,M,T,1,1,2,local,Emigrating
1,62,1.27819,M,F,1,1,2,local,Emigrating
1,80,0.286933,M,F,1,1,2,local,Emigrating
1,89,81.312,M,T,1,1,2,local,Emigrating
1,93,96.3205,F,T,1,1,2,local,Emigrating
1,488,23.3406,M,T,1,1,2,local,Emigrating
1,116,5.65301,M,F,1,1,2,local,Emigrating
1,189,115.058,M,T,1,1,2,local,Emigrating
1,597,28.8235,F,T,2,1,2,local,Emigrating
1,192,104.672,M,T,1,1,2,local,Emigrating
1,194,24.0535,M,T,1,1,2,local,Emigrating
1,198,64.8919,F,T,1,1,2,local,Emigrating
1,211,21.6939,M,T,1,1,2,local,Emigrating
1,473,71.4842,M,T,1,1,2,local,Emigrating
1,241,109.499,M,T,1,1,2,local,Emigrating
1,283,101.644,F,T,1,1,2,local,Emigrating
1,299,55.901,F,T,1,1,2,local,Emigrating
1,313,44.056,M,T,1,1,2,local,Emigrating
1,318,78.6209,M,T,1,1,2,local,Emigrating
1,329,37.3913,M,T,1,1,2,local,Emigrating
1,339,36.6335,M,T,1,1,2,local,Emigrating
1,347,98.6958,F,T,1,1,2,local,Emigrating
1,460,9.15859,M,F,1,1,2,local,Emigrating
1,369,26.663,F,T,1,1,2,local,Emigrating
1,382,73.7461,F,T,1,1,2,local,Emigrating
1,390,99.3616,M,T,1,1,2,local,Emigrating
1,707,26.9308,F,T,2,1,2,local,Emigrating
1,417,88.7666,M,T,1,1,2,local,Emigrating
1,425,2.48222,M,F,1,1,2,local,Emigrating
1,440,43.9593,F,T,1,1,2,local,Emigrating
1,760,3.70205,M,F,2,1,2,local,Emigrating
1,444,80.6574,M,T,1,1,2,local,Emigrating
1,833,72.2776,M,T,2,1,2,local,Emigrating
2,503,15.3928,F,T,2,2,1,local,Emigrating
2,505,7.83628,F,F,2,2,1,local,Emigrating
2,510,52.9156,F,T,2,2,1,local,Emigrating
2,546,67.0272,F,T,2,2,1,local,Emigrating
2,554,100.132,M,T,2,2,1,local,Emigrating
2,564,98.2181,M,T,2,2,1,local,Emigrating
2,576,102.557,M,T,2,2,1,local,Emigrating
2,578,107.443,M,T,2,2,1,local,Emigrating
2,595,74.5885,M,T,2,2,1,local,Emigrating
2,605,34.4541,F,T,2,2,1,local,Emigrating
2,985,18.6198,M,T,2,2,1,local,Emigrating
2,982,67.1169,M,T,2,2,1,local,Emigrating
2,488,23.3434,M,T,1,2,1,local,Emigrating
2,634,66.6079,M,T,2,2,1,local,Emigrating
2,978,73.8908,M,T,2,2,1,local,Emigrating
2,597,28.8262,F,T,2,2,1,local,Emigrating
2,653,107.902,M,T,2,2,1,local,Emigrating
2,675,90.7843,F,T,2,2,1,local,Emigrating
2,704,75.0629,M,T,2,2,1,local,Emigrating
2,724,35.2436,M,T,2,2,1,local,Emigrating
2,727,52.2277,M,T,2,2,1,local,Emigrating
2,736,54.628,M,T,2,2,1,local,Emigrating
2,749,34.9158,M,T,2,2,1,local,Emigrating
2,212,118.649,F,T,1,2,1,local,Emigrating
2,806,22.4029,M,T,2,2,1,local,Emigrating
2,811,26.8574,M,T,2,2,1,local,Emigrating
2,826,95.419,M,T,2,2,1,local,Emigrating
2,339,36.6363,M,T,1,2,1,local,Emigrating
2,835,53.6848,F,T,2,2,1,local,Emigrating
2,849,30.3165,F,T,2,2,1,local,Emigrating
2,852,5.67077,F,F,2,2,1,local,Emigrating
2,868,84.4577,M,T,2,2,1,local,Emigrating
2,879,9.59612,M,F,2,2,1,local,Emigrating
2,881,68.7534,F,T,2,2,1,local,Emigrating
2,892,57.064,M,T,2,2,1,local,Emigrating
2,952,10.3245,F,F,2,2,1,local,Emigrating
2,909,30.0155,F,T,2,2,1,local,Emigrating
2,338,39.155,F,T,1,2,1,local,Emigrating
2,951,82.9773,F,T,2,2,1,local,Emigrating
2,368,44.057,F,T,1,2,1,local,Emigrating
2,930,101.604,F,T,2,2,1,local,Emigrating
2,932,6.55886,M,F,2,2,1,local,Emigrating
2,447,45.0553,F,T,1,2,1,local,Emigrating
2,7,105.293,M,T,1,1,2,local,Emigrating
2,16,63.3171,F,T,1,1,2,local,Emigrating
2,29,89.1546,M,T,1,1,2,local,Emigrating
2,23,108.883,F,T,1,1,2,local,Emigrating
2,55,117.791,F,T,1,1,2,local,Emigrating
2,563,10.2639,F,F,2,1,2,local,Emigrating
2,489,108.303,F,T,1,1,2,local,Emigrating
2,574,24.173,F,T,2,1,2,local,Emigrating
2,91,54.5445,M,T,1,1,2,local,Emigrating
2,95,67.6917,F,T,1,1,2,local,Emigrating
2,586,20.8938,F,T,2,1,2,local,Emigrating
2,129,115.373,M,T,1,1,2,local,Emigrating
2,140,90.0814,F,T,1,1,2,local,Emigrating
2,77,0.709241,F,F,1,1,2,local,Emigrating
2,141,14.97,F,F,1,1,2,local,Emigrating
2,147,107.914,M,T,1,1,2,local,Emigrating
2,153,86.5713,M,T,1,1,2,local,Emigrating
2,167,28.9,M,T,1,1,2,local,Emigrating
2,182,71.1983,F,T,1,1,2,local,Emigrating
2,629,22.4524,F,T,2,1,2,local,Emigrating
2,171,82.1114,F,T,1,1,2,local,Emigrating
2,218,3.59802,F,F,1,1,2,local,Emigrating
2,221,106.973,F,T,1,1,2,local,Emigrating
2,231,97.7441,F,T,1,1,2,local,Emigrating
2,474,80.642,M,T,1,1,2,local,Emigrating
2,240,24.7625,M,T,1,1,2,local,Emigrating
2,254,108.051,M,T,1,1,2,local,Emigrating
2,261,118.188,F,T,1,1,2,local,Emigrating
2,276,42.0448,M,T,1,1,2,local,Emigrating
2,279,54.8038,F,T,1,1,2,local,Emigrating
2,314,81.2425,M,T,1,1,2,local,Emigrating
2,316,54.6102,F,T,1,1,2,local,Emigrating
2,328,35.285,M,T,1,1,2,local,Emigrating
2,352,72.0882,M,T,1,1,2,local,Emigrating
2,364,31.2638,M,T,1,1,2,local,Emigrating
2,374,57.6005,F,T,1,1,2,local,Emigrating
2,458,109.396,M,T,1,1,2,local,Emigrating
2,715,42.403,F,T,2,1,2,local,Emigrating
2,919,99.0967,M,T,2,1,2,local,Emigrating
2,920,102.115,M,T,2,1,2,local,Emigrating
2,393,116.897,F,T,1,1,2,local,Emigrating
2,411,87.824,M,T,1,1,2,local,Emigrating
2,414,105.833,M,T,1,1,2,local,Emigrating
2,419,115.254,M,T,1,1,2,local,Emigrating
2,747,32.2642,M,T,2,1,2,local,Emigrating
3,501,48.5529,F,T,2,2,1,local,Emigrating
3,37,10.3926,M,F,1,2,1,local,Emigrating
3,997,23.01,F,T,2,2,1,local,Emigrating
3,540,62.2199,M,T,2,2,1,local,Emigrating
3,23,108.886,F,T,1,2,1,local,Emigrating
3,55,117.794,F,T,1,2,1,local,Emigrating
3,543,89.0098,F,T,2,2,1,local,Emigrating
3,548,60.5782,M,T,2,2,1,local,Emigrating
3,550,100.633,F,T,2,2,1,local,Emigrating
3,559,82.8311,M,T,2,2,1,local,Emigrating
3,561,98.912,M,T,2,2,1,local,Emigrating
3,586,20.8965,F,T,2,2,1,local,Emigrating
3,129,115.376,M,T,1,2,1,local,Emigrating
3,583,111.01,M,T,2,2,1,local,Emigrating
3,77,0.711981,F,F,1,2,1,local,Emigrating
3,606,89.2035,F,T,2,2,1,local,Emigrating
3,147,107.916,M,T,1,2,1,local,Emigrating
3,611,75.2232,F,T,2,2,1,local,Emigrating
3,613,47.4716,M,T,2,2,1,local,Emigrating
3,614,30.117,M,T,2,2,1,local,Emigrating
3,629,22.4552,F,T,2,2,1,local,Emigrating
3,616,29.8023,F,T,2,2,1,local,Emigrating
3,622,2.90968,M,F,2,2,1,local,Emigrating
3,116,5.65849,M,F,1,2,1,local,Emigrating
3,981,40.4107,M,T,2,2,1,local,Emigrating
3,682,99.659,F,T,2,2,1,local,Emigrating
3,684,21.9159,F,T,2,2,1,local,Emigrating
3,174,107.076,M,T,1,2,1,local,Emigrating
3,709,21.1028,M,T,2,2,1,local,Emigrating
3,714,97.9744,F,T,2,2,1,local,Emigrating
3,748,95.2783,M,T,2,2,1,local,Emigrating
3,771,23.0281,M,T,2,2,1,local,Emigrating
3,476,7.62127,M,F,1,2,1,local,Emigrating
3,814,106.049,M,T,2,2,1,local,Emigrating
3,820,52.891,F,T,2,2,1,local,Emigrating
3,364,31.2666,M,T,1,2,1,local,Emigrating
3,843,84.4665,M,T,2,2,1,local,Emigrating
3,458,109.399,M,T,1,2,1,local,Emigrating
3,847,2.67928,M,F,2,2,1,local,Emigrating
3,848,19.5587,F,T,2,2,1,local,Emigrating
3,851,73.679,F,T,2,2,1,local,Emigrating
3,856,24.5524,M,T,2,2,1,local,Emigrating
3,863,21.392,M,T,2,2,1,local,Emigrating
3,864,31.0701,F,T,2,2,1,local,Emigrating
3,419,115.257,M,T,1,2,1,local,Emigrating
3,958,112.164,M,T,2,2,1,local,Emigrating
3,428,6.41941,F,F,1,2,1,local,Emigrating
3,869,79.0063,M,T,2,2,1,local,Emigrating
3,872,113.369,F,T,2,2,1,local,Emigrating
3,320,33.0128,F,T,1,2,1,local,Emigrating
3,760,3.70753,M,F,2,2,1,local,Emigrating
3,464,76.5812,M,T,1,2,1,local,Emigrating
3,922,114.847,F,T,2,2,1,local,Emigrating
3,409,7.16625,M,F,1,2,1,local,Emigrating
3,942,93.7039,F,T,2,2,1,local,Emigrating
3,3,84.2685,M,T,1,1,2,local,Emigrating
3,5,50.0319,M,T,1,1,2,local,Emigrating
3,505,7.83902,F,F,2,1,2,local,Emigrating
3,510,52.9183,F,T,2,1,2,local,Emigrating
3,13,50.891,F,T,1,1,2,local,Emigrating
3,538,82.2373,M,T,2,1,2,local,Emigrating
3,493,40.696,M,T,1,1,2,local,Emigrating
3,71,17.8711,F,T,1,1,2,local,Emigrating
3,84,5.14419,F,F,1,1,2,local,Emigrating
3,673,34.5193,F,T,2,1,2,local,Emigrating
3,107,5.32418,M,F,1,1,2,local,Emigrating
3,126,52.3937,M,T,1,1,2,local,Emigrating
3,982,67.1196,M,T,2,1,2,local,Emigrating
3,488,23.3461,M,T,1,1,2,local,Emigrating
3,144,2.38408,F,F,1,1,2,local,Emigrating
3,157,118.862,F,T,1,1,2,local,Emigrating
3,597,28.829,F,T,2,1,2,local,Emigrating
3,483,44.9478,M,T,1,1,2,local,Emigrating
3,176,9.9673,M,F,1,1,2,local,Emigrating
3,177,86.1609,M,T,1,1,2,local,Emigrating
3,179,107.611,F,T,1,1,2,local,Emigrating
3,180,103.25,M,T,1,1,2,local,Emigrating
3,183,110.008,M,T,1,1,2,local,Emigrating
3,479,94.364,M,T,1,1,2,local,Emigrating
3,602,20.5932,F,T,2,1,2,local,Emigrating
3,190,94.5922,M,T,1,1,2,local,Emigrating
3,220,48.0057,F,T,1,1,2,local,Emigrating
3,242,2.47437,F,F,1,1,2,local,Emigrating
3,245,11.9527,M,F,1,1,2,local,Emigrating
3,250,41.9774,M,T,1,1,2,local,Emigrating
3,849,30.3193,F,T,2,1,2,local,Emigrating
3,252,37.3622,F,T,1,1,2,local,Emigrating
3,266,52.4788,M,T,1,1,2,local,Emigrating
3,275,75.197,M,T,1,1,2,local,Emigrating
3,470,111.524,F,T,1,1,2,local,Emigrating
3,278,21.7022,F,T,1,1,2,local,Emigrating
3,291,45.8252,M,T,1,1,2,local,Emigrating
3,310,47.406,M,T,1,1,2,local,Emigrating
3,646,82.5686,F,T,2,1,2,local,Emigrating
3,951,82.9801,F,T,2,1,2,local,Emigrating
3,871,82.2505,M,T,2,1,2,local,Emigrating
3,468,94.0464,F,T,1,1,2,local,Emigrating
3,327,22.8278,F,T,1,1,2,local,Emigrating
3,667,90.1017,M,T,2,1,2,local,Emigrating
3,333,69.7318,M,T,1,1,2,local,Emigrating
3,341,96.6626,F,T,1,1,2,local,Emigrating
3,344,44.406,F,T,1,1,2,local,Emigrating
3,350,28.5376,F,T,1,1,2,local,Emigrating
3,910,72.346,M,T,2,1,2,local,Emigrating
3,365,4.35129,M,F,1,1,2,local,Emigrating
3,973,97.6437,F,T,2,1,2,local,Emigrating
3,371,18.2672,M,T,1,1,2,local,Emigrating
3,914,7.47876,F,F,2,1,2,local,Emigrating
3,396,75.1843,M,T,1,1,2,local,Emigrating
3,938,73.309,M,T,2,1,2,local,Emigrating
3,431,11.3681,F,F,1,1,2,local,Emigrating
3,450,81.8225,M,T,1,1,2,local,Emigrating
4,508,20.0943,F,T,2,2,1,local,Emigrating
4,35,43.9679,F,T,1,2,1,local,Emigrating
4,515,7.10839,F,F,2,2,1,local,Emigrating
4,505,7.84176,F,F,2,2,1,local,Emigrating
4,537,116.649,M,T,2,2,1,local,Emigrating
4,553,23.5158,M,T,2,2,1,local,Emigrating
4,993,29.1972,M,T,2,2,1,local,Emigrating
4,573,102.655,F,T,2,2,1,local,Emigrating
4,582,65.0479,F,T,2,2,1,local,Emigrating
4,619,42.2044,M,T,2,2,1,local,Emigrating
4,627,105.468,M,T,2,2,1,local,Emigrating
4,637,59.2719,F,T,2,2,1,local,Emigrating
4,642,76.8812,F,T,2,2,1,local,Emigrating
4,650,10.1886,F,F,2,2,1,local,Emigrating
4,492,95.0656,M,T,1,2,1,local,Emigrating
4,683,86.0798,F,T,2,2,1,local,Emigrating
4,157,118.865,F,T,1,2,1,local,Emigrating
4,597,28.8317,F,T,2,2,1,local,Emigrating
4,119,59.5744,F,T,1,2,1,local,Emigrating
4,176,9.97004,M,F,1,2,1,local,Emigrating
4,972,75.029,M,T,2,2,1,local,Emigrating
4,691,17.4508,F,T,2,2,1,local,Emigrating
4,694,6.06306,F,F,2,2,1,local,Emigrating
4,699,48.3016,F,T,2,2,1,local,Emigrating
4,261,118.194,F,T,1,2,1,local,Emigrating
4,734,19.7864,M,T,2,2,1,local,Emigrating
4,299,55.9092,F,T,1,2,1,local,Emigrating
4,769,52.7067,M,T,2,2,1,local,Emigrating
4,214,55.5187,F,T,1,2,1,local,Emigrating
4,790,88.6992,F,T,2,2,1,local,Emigrating
4,796,99.1288,F,T,2,2,1,local,Emigrating
4,812,38.201,M,T,2,2,1,local,Emigrating
4,827,114.868,F,T,2,2,1,local,Emigrating
4,838,47.6427,M,T,2,2,1,local,Emigrating
4,715,42.4085,F,T,2,2,1,local,Emigrating
4,959,44.2055,F,T,2,2,1,local,Emigrating
4,271,55.3134,M,T,1,2,1,local,Emigrating
4,867,52.9379,M,T,2,2,1,local,Emigrating
4,277,118.361,F,T,1,2,1,local,Emigrating
4,876,40.6047,F,T,2,2,1,local,Emigrating
4,955,28.2185,F,T,2,2,1,local,Emigrating
4,444,80.6656,M,T,1,2,1,local,Emigrating
4,915,100.906,M,T,2,2,1,local,Emigrating
4,349,31.0784,F,T,1,2,1,local,Emigrating
4,949,0.0937644,F,F,2,2,1,local,Emigrating
4,350,28.5403,F,T,1,2,1,local,Emigrating
4,1,38.7219,M,T,1,1,2,local,Emigrating
4,2,21.5274,F,T,1,1,2,local,Emigrating
4,503,15.3983,F,T,2,1,2,local,Emigrating
4,511,110.047,M,T,2,1,2,local,Emigrating
4,21,92.4872,M,T,1,1,2,local,Emigrating
4,23,108.889,F,T,1,1,2,local,Emigrating
4,595,74.594,M,T,2,1,2,local,Emigrating
4,585,64.3393,M,T,2,1,2,local,Emigrating
4,97,104.292,F,T,1,1,2,local,Emigrating
4,120,5.5631,F,F,1,1,2,local,Emigrating
4,128,45.8214,F,T,1,1,2,local,Emigrating
4,139,64.7741,M,T,1,1,2,local,Emigrating
4,172,51.0601,M,T,1,1,2,local,Emigrating
4,129,115.379,M,T,1,1,2,local,Emigrating
4,173,34.0871,F,T,1,1,2,local,Emigrating
4,77,0.714721,F,F,1,1,2,local,Emigrating
4,481,10.3149,F,F,1,1,2,local,Emigrating
4,735,58.0322,M,T,2,1,2,local,Emigrating
4,197,41.7739,M,T,1,1,2,local,Emigrating
4,200,114.664,F,T,1,1,2,local,Emigrating
4,201,31.9461,M,T,1,1,2,local,Emigrating
4,629,22.4579,F,T,2,1,2,local,Emigrating
4,233,98.0245,M,T,1,1,2,local,Emigrating
4,238,63.5483,F,T,1,1,2,local,Emigrating
4,244,100.485,M,T,1,1,2,local,Emigrating
4,281,98.6773,F,T,1,1,2,local,Emigrating
4,290,49.4747,F,T,1,1,2,local,Emigrating
4,308,89.2478,F,T,1,1,2,local,Emigrating
4,174,107.078,M,T,1,1,2,local,Emigrating
4,317,110.863,F,T,1,1,2,local,Emigrating
4,894,6.84252,F,F,2,1,2,local,Emigrating
4,332,67.4539,M,T,1,1,2,local,Emigrating
4,336,119.713,F,T,1,1,2,local,Emigrating
4,465,55.8031,M,T,1,1,2,local,Emigrating
4,461,23.8668,F,T,1,1,2,local,Emigrating
4,820,52.8938,F,T,2,1,2,local,Emigrating
4,362,82.1487,F,T,1,1,2,local,Emigrating
4,890,43.041,M,T,2,1,2,local,Emigrating
4,372,48.8263,F,T,1,1,2,local,Emigrating
4,388,118.097,F,T,1,1,2,local,Emigrating
4,400,115.723,F,T,1,1,2,local,Emigrating
4,453,103.599,F,T,1,1,2,local,Emigrating
4,439,79.7839,M,T,1,1,2,local,Emigrating
4,760,3.71027,M,F,2,1,2,local,Emigrating
5,519,97.664,F,T,2,2,1,local,Emigrating
5,999,32.3929,F,T,2,2,1,local,Emigrating
5,2,21.5301,F,T,1,2,1,local,Emigrating
5,526,66.7003,M,T,2,2,1,local,Emigrating
5,562,31.6284,M,T,2,2,1,local,Emigrating
5,21,92.49,M,T,1,2,1,local,Emigrating
5,23,108.891,F,T,1,2,1,local,Emigrating
5,991,50.6483,M,T,2,2,1,local,Emigrating
5,591,73.8786,M,T,2,2,1,local,Emigrating
5,167,28.9083,M,T,1,2,1,local,Emigrating
5,56,10.9084,F,F,1,2,1,local,Emigrating
5,615,105.685,F,T,2,2,1,local,Emigrating
5,194,24.0644,M,T,1,2,1,local,Emigrating
5,172,51.0629,M,T,1,2,1,local,Emigrating
5,129,115.382,M,T,1,2,1,local,Emigrating
5,654,54.88,F,T,2,2,1,local,Emigrating
5,77,0.717461,F,F,1,2,1,local,Emigrating
5,96,103.957,F,T,1,2,1,local,Emigrating
5,697,110.031,M,T,2,2,1,local,Emigrating
5,197,41.7767,M,T,1,2,1,local,Emigrating
5,479,94.3695,M,T,1,2,1,local,Emigrating
5,725,52.8204,F,T,2,2,1,local,Emigrating
5,190,94.5977,M,T,1,2,1,local,Emigrating
5,316,54.6184,F,T,1,2,1,local,Emigrating
5,238,63.551,F,T,1,2,1,local,Emigrating
5,244,100.487,M,T,1,2,1,local,Emigrating
5,779,23.88,F,T,2,2,1,local,Emigrating
5,328,35.2933,M,T,1,2,1,local,Emigrating
5,800,54.895,F,T,2,2,1,local,Emigrating
5,174,107.081,M,T,1,2,1,local,Emigrating
5,804,68.2074,M,T,2,2,1,local,Emigrating
5,894,6.84526,F,F,2,2,1,local,Emigrating
5,836,67.4351,M,T,2,2,1,local,Emigrating
5,841,101.431,M,T,2,2,1,local,Emigrating
5,465,55.8058,M,T,1,2,1,local,Emigrating
5,845,50.6264,M,T,2,2,1,local,Emigrating
5,382,73.7571,F,T,1,2,1,local,Emigrating
5,853,108.012,M,T,2,2,1,local,Emigrating
5,858,95.3151,M,T,2,2,1,local,Emigrating
5,859,6.87936,M,F,2,2,1,local,Emigrating
