Time,NodeID,Alleles,STATE_MALE
734,1,X,100686
734,1,Y,100686
735,1,X,100552
735,1,Y,100552
736,1,X,100353
736,1,Y,100353
737,1,X,100189
737,1,Y,100189
738,1,X,100450
738,1,Y,100450
739,1,X,100519
739,1,Y,100519
740,1,X,100491
740,1,Y,100491
741,1,X,100555
741,1,Y,100555
742,1,X,100621
742,1,Y,100621
743,1,X,100941
743,1,Y,100941
744,1,X,100971
744,1,Y,100971
745,1,X,100940
745,1,Y,100940
746,1,X,101041
746,1,Y,101041
747,1,X,101162
747,1,Y,101162
748,1,X,101036
748,1,Y,101036
749,1,X,100925
749,1,Y,100925
750,1,X,100773
750,1,Y,100773
751,1,X,100813
751,1,Y,100813
752,1,X,100859
752,1,Y,100859
753,1,X,100992
753,1,Y,100992
754,1,X,101019
754,1,Y,101019
755,1,X,101206
755,1,Y,101206
756,1,X,101256
756,1,Y,101256
757,1,X,101301
757,1,Y,101301
758,1,X,101260
758,1,Y,101260
759,1,X,101254
759,1,Y,101254
760,1,X,100926
760,1,Y,100926
761,1,X,100819
761,1,Y,100819
762,1,X,101046
762,1,Y,101046
763,1,X,101088
763,1,Y,101088
764,1,X,101294
764,1,Y,101294
765,1,X,101385
765,1,Y,101385
766,1,X,101422
766,1,Y,101422
767,1,X,101511
767,1,Y,101511
768,1,X,101418
768,1,Y,101418
769,1,X,101249
769,1,Y,101249
770,1,X,101346
770,1,Y,101346
771,1,X,101202
771,1,Y,101202
772,1,X,101238
772,1,Y,101238
773,1,X,101312
773,1,Y,101312
774,1,X,101155
774,1,Y,101155
775,1,X,100983
775,1,Y,100983
776,1,X,101235
776,1,Y,101235
777,1,X,101323
777,1,Y,101323
778,1,X,101239
778,1,Y,101239
779,1,X,101248
779,1,Y,101248
780,1,X,101202
780,1,Y,101202
781,1,X,101121
781,1,Y,101121
782,1,X,100774
782,1,Y,100774
783,1,X,100928
783,1,Y,100928
784,1,X,101089
784,1,Y,101089
785,1,X,101142
785,1,Y,101142
786,1,X,100866
786,1,Y,100866
787,1,X,101031
787,1,Y,101031
788,1,X,100975
788,1,Y,100975
789,1,X,100917
789,1,Y,100917
790,1,X,101152
790,1,Y,101152
791,1,X,101008
791,1,Y,101008
792,1,X,101235
792,1,Y,101235
793,1,X,101059
793,1,Y,101059
794,1,X,101020
794,1,Y,101020
795,1,X,101047
795,1,Y,101047
796,1,X,101207
796,1,Y,101207
797,1,X,101253
797,1,Y,101253
798,1,X,101286
798,1,Y,101286
799,1,X,101196
799,1,Y,101196
800,1,X,101290
800,1,Y,101290
801,1,X,101417
801,1,Y,101417
802,1,X,101263
802,1,Y,101263
803,1,X,101019
803,1,Y,101019
804,1,X,100946
804,1,Y,100946
805,1,X,101129
805,1,Y,101129
806,1,X,101197
806,1,Y,101197
807,1,X,101334
807,1,Y,101334
808,1,X,101418
808,1,Y,101418
809,1,X,101586
809,1,Y,101586
810,1,X,101789
810,1,Y,101789
811,1,X,101811
811,1,Y,101811
812,1,X,101969
812,1,Y,101969
813,1,X,101859
813,1,Y,101859
814,1,X,101679
814,1,Y,101679
815,1,X,101595
815,1,Y,101595
816,1,X,101450
816,1,Y,101450
817,1,X,101727
817,1,Y,101727
818,1,X,101490
818,1,Y,101490
819,1,X,101466
819,1,Y,101466
820,1,X,101377
820,1,Y,101377
821,1,X,100979
821,1,Y,100979
822,1,X,101047
822,1,Y,101047
823,1,X,100905
823,1,Y,100905
824,1,X,100368
824,1,Y,100368
825,1,X,100461
825,1,Y,100461
826,1,X,100844
826,1,Y,100844
827,1,X,100731
827,1,Y,100731
828,1,X,100815
828,1,Y,100815
829,1,X,100828
829,1,Y,100828
830,1,X,100774
830,1,Y,100774
831,1,X,100860
831,1,Y,100860
832,1,X,100898
832,1,Y,100898
833,1,X,101004
833,1,Y,101004
834,1,X,101052
834,1,Y,101052
835,1,X,101163
835,1,Y,101163
836,1,X,101143
836,1,Y,101143
837,1,X,101266
837,1,Y,101266
838,1,X,101439
838,1,Y,101439
839,1,X,101056
839,1,Y,101056
840,1,X,100927
840,1,Y,100927
841,1,X,100910
841,1,Y,100910
842,1,X,100763
842,1,Y,100763
843,1,X,100780
843,1,Y,100780
844,1,X,100656
844,1,Y,100656
845,1,X,100549
845,1,Y,100549
846,1,X,100360
846,1,Y,100360
847,1,X,100551
847,1,Y,100551
848,1,X,100768
848,1,Y,100768
849,1,X,100750
849,1,Y,100750
850,1,X,100772
850,1,Y,100772
851,1,X,100739
851,1,Y,100739
852,1,X,100669
852,1,Y,100669
853,1,X,100785
853,1,Y,100785
854,1,X,100840
854,1,Y,100840
855,1,X,101037
855,1,Y,101037
856,1,X,100930
856,1,Y,100930
857,1,X,100825
857,1,Y,100825
858,1,X,100780
858,1,Y,100780
859,1,X,100581
859,1,Y,100581
860,1,X,100560
860,1,Y,100560
861,1,X,100592
861,1,Y,100592
862,1,X,100645
862,1,Y,100645
863,1,X,100762
863,1,Y,100762
864,1,X,100968
864,1,Y,100968
865,1,X,100899
865,1,Y,100899
866,1,X,100853
866,1,Y,100853
867,1,X,100903
867,1,Y,100903
868,1,X,100980
868,1,Y,100980
869,1,X,101110
869,1,Y,101110
870,1,X,101088
870,1,Y,101088
871,1,X,101183
871,1,Y,101183
872,1,X,100947
872,1,Y,100947
873,1,X,100724
873,1,Y,100724
874,1,X,100982
874,1,Y,100982
875,1,X,100761
875,1,Y,100761
876,1,X,100954
876,1,Y,100954
877,1,X,100906
877,1,Y,100906
878,1,X,100793
878,1,Y,100793
879,1,X,100868
879,1,Y,100868
880,1,X,100990
880,1,Y,100990
881,1,X,100820
881,1,Y,100820
882,1,X,100919
882,1,Y,100919
883,1,X,100860
883,1,Y,100860
884,1,X,100888
884,1,Y,100888
885,1,X,100795
885,1,Y,100795
886,1,X,101123
886,1,Y,101123
887,1,X,101013
887,1,Y,101013
888,1,X,101170
888,1,Y,101170
889,1,X,101275
889,1,Y,101275
890,1,X,101440
890,1,Y,101440
891,1,X,101254
891,1,Y,101254
892,1,X,101025
892,1,Y,101025
893,1,X,101003
893,1,Y,101003
894,1,X,100937
894,1,Y,100937
895,1,X,100901
895,1,Y,100901
896,1,X,100865
896,1,Y,100865
897,1,X,100747
897,1,Y,100747
898,1,X,100600
898,1,Y,100600
899,1,X,100887
899,1,Y,100887
900,1,X,100869
900,1,Y,100869
901,1,X,100821
901,1,Y,100821
902,1,X,100662
902,1,Y,100662
903,1,X,100599
903,1,Y,100599
904,1,X,100770
904,1,Y,100770
905,1,X,100723
905,1,Y,100723
906,1,X,101003
906,1,Y,101003
907,1,X,100960
907,1,Y,100960
908,1,X,101149
908,1,Y,101149
909,1,X,101439
909,1,Y,101439
910,1,X,101561
910,1,Y,101561
911,1,X,101651
911,1,Y,101651
912,1,X,101758
912,1,Y,101758
913,1,X,101699
913,1,Y,101699
914,1,X,101545
914,1,Y,101545
915,1,X,101458
915,1,Y,101458
916,1,X,101744
916,1,Y,101744
917,1,X,101824
917,1,Y,101824
918,1,X,101961
918,1,Y,101961
919,1,X,101990
919,1,Y,101990
920,1,X,101971
920,1,Y,101971
921,1,X,101827
921,1,Y,101827
922,1,X,101633
922,1,Y,101633
923,1,X,101661
923,1,Y,101661
924,1,X,101426
924,1,Y,101426
925,1,X,101268
925,1,Y,101268
926,1,X,101086
926,1,Y,101086
927,1,X,101251
927,1,Y,101251
928,1,X,100995
928,1,Y,100995
929,1,X,101066
929,1,Y,101066
930,1,X,101153
930,1,Y,101153
931,1,X,101287
931,1,Y,101287
932,1,X,101388
932,1,Y,101388
933,1,X,101269
933,1,Y,101269
934,1,X,101327
934,1,Y,101327
935,1,X,101418
935,1,Y,101418
936,1,X,101426
936,1,Y,101426
937,1,X,101360
937,1,Y,101360
938,1,X,101392
938,1,Y,101392
939,1,X,101415
939,1,Y,101415
940,1,X,101324
940,1,Y,101324
941,1,X,101209
941,1,Y,101209
942,1,X,101268
942,1,Y,101268
943,1,X,101033
943,1,Y,101033
944,1,X,101125
944,1,Y,101125
945,1,X,100985
945,1,Y,100985
946,1,X,100796
946,1,Y,100796
947,1,X,100698
947,1,Y,100698
948,1,X,100772
948,1,Y,100772
949,1,X,100907
949,1,Y,100907
950,1,X,100948
950,1,Y,100948
951,1,X,100862
951,1,Y,100862
952,1,X,100904
952,1,Y,100904
953,1,X,100928
953,1,Y,100928
954,1,X,100749
954,1,Y,100749
955,1,X,100644
955,1,Y,100644
956,1,X,100628
956,1,Y,100628
957,1,X,100760
957,1,Y,100760
958,1,X,100417
958,1,Y,100417
959,1,X,100575
959,1,Y,100575
960,1,X,100549
960,1,Y,100549
961,1,X,100587
961,1,Y,100587
962,1,X,100668
962,1,Y,100668
963,1,X,100662
963,1,Y,100662
964,1,X,100688
964,1,Y,100688
965,1,X,100673
965,1,Y,100673
966,1,X,100778
966,1,Y,100778
967,1,X,100851
967,1,Y,100851
968,1,X,100976
968,1,Y,100976
969,1,X,100816
969,1,Y,100816
970,1,X,100759
970,1,Y,100759
971,1,X,100621
971,1,Y,100621
972,1,X,100705
972,1,Y,100705
973,1,X,100993
973,1,Y,100993
974,1,X,101022
974,1,Y,101022
975,1,X,100897
975,1,Y,100897
976,1,X,100764
976,1,Y,100764
977,1,X,101033
977,1,Y,101033
978,1,X,100865
978,1,Y,100865
979,1,X,101059
979,1,Y,101059
980,1,X,101021
980,1,Y,101021
981,1,X,100672
981,1,Y,100672
982,1,X,100595
982,1,Y,100595
983,1,X,100742
983,1,Y,100742
984,1,X,100706
984,1,Y,100706
985,1,X,100599
985,1,Y,100599
986,1,X,100729
986,1,Y,100729
987,1,X,100858
987,1,Y,100858
988,1,X,101084
988,1,Y,101084
989,1,X,101071
989,1,Y,101071
990,1,X,101248
990,1,Y,101248
991,1,X,101355
991,1,Y,101355
992,1,X,101252
992,1,Y,101252
993,1,X,101285
993,1,Y,101285
994,1,X,101342
994,1,Y,101342
995,1,X,101096
995,1,Y,101096
996,1,X,101067
996,1,Y,101067
997,1,X,100971
997,1,Y,100971
998,1,X,101050
998,1,Y,101050
999,1,X,100885
999,1,Y,100885
1000,1,X,101067
1000,1,Y,101067
1001,1,X,100952
1001,1,Y,100952
1002,1,X,100863
1002,1,Y,100863
1003,1,X,101190
1003,1,Y,101190
1004,1,X,101089
1004,1,Y,101089
1005,1,X,101286
1005,1,Y,101286
1006,1,X,101092
1006,1,Y,101092
1007,1,X,100948
1007,1,Y,100948
1008,1,X,101148
1008,1,Y,101148
1009,1,X,100998
1009,1,Y,100998
1010,1,X,101178
1010,1,Y,101178
1011,1,X,101339
1011,1,Y,101339
1012,1,X,101126
1012,1,Y,101126
1013,1,X,101065
1013,1,Y,101065
1014,1,X,101034
1014,1,Y,101034
1015,1,X,101262
1015,1,Y,101262
1016,1,X,100850
1016,1,Y,100850
1017,1,X,101013
1017,1,Y,101013
1018,1,X,101042
1018,1,Y,101042
1019,1,X,101238
1019,1,Y,101238
1020,1,X,101390
1020,1,Y,101390
1021,1,X,101215
1021,1,Y,101215
1022,1,X,101073
1022,1,Y,101073
1023,1,X,101188
1023,1,Y,101188
1024,1,X,101085
1024,1,Y,101085
1025,1,X,100984
1025,1,Y,100984
1026,1,X,101210
1026,1,Y,101210
1027,1,X,100955
1027,1,Y,100955
1028,1,X,101181
1028,1,Y,101181
1029,1,X,101078
1029,1,Y,101078
1030,1,X,101084
1030,1,Y,101084
1031,1,X,101158
1031,1,Y,101158
1032,1,X,101075
1032,1,Y,101075
1033,1,X,100998
1033,1,Y,100998
1034,1,X,101063
1034,1,Y,101063
1035,1,X,101127
1035,1,Y,101127
1036,1,X,101017
1036,1,Y,101017
1037,1,X,101130
1037,1,Y,101130
1038,1,X,101186
1038,1,Y,101186
1039,1,X,100942
1039,1,Y,100942
1040,1,X,101170
1040,1,Y,101170
1041,1,X,101119
1041,1,Y,101119
1042,1,X,101065
1042,1,Y,101065
1043,1,X,100966
1043,1,Y,100966
1044,1,X,101182
1044,1,Y,101182
1045,1,X,101132
1045,1,Y,101132
1046,1,X,101171
1046,1,Y,101171
1047,1,X,101200
1047,1,Y,101200
1048,1,X,101292
1048,1,Y,101292
1049,1,X,101077
1049,1,Y,101077
1050,1,X,101146
1050,1,Y,101146
1051,1,X,101308
1051,1,Y,101308
1052,1,X,101386
1052,1,Y,101386
1053,1,X,101623
1053,1,Y,101623
1054,1,X,101481
1054,1,Y,101481
1055,1,X,101467
1055,1,Y,101467
1056,1,X,101502
1056,1,Y,101502
1057,1,X,101384
1057,1,Y,101384
1058,1,X,101336
1058,1,Y,101336
1059,1,X,101284
1059,1,Y,101284
1060,1,X,101172
1060,1,Y,101172
1061,1,X,101159
1061,1,Y,101159
1062,1,X,101143
1062,1,Y,101143
1063,1,X,101221
1063,1,Y,101221
1064,1,X,101259
1064,1,Y,101259
1065,1,X,101165
1065,1,Y,101165
1066,1,X,101022
1066,1,Y,101022
1067,1,X,100908
1067,1,Y,100908
1068,1,X,101084
1068,1,Y,101084
1069,1,X,101051
1069,1,Y,101051
1070,1,X,101078
1070,1,Y,101078
1071,1,X,101010
1071,1,Y,101010
1072,1,X,100804
1072,1,Y,100804
1073,1,X,100665
1073,1,Y,100665
1074,1,X,100708
1074,1,Y,100708
1075,1,X,100917
1075,1,Y,100917
1076,1,X,101113
1076,1,Y,101113
1077,1,X,101052
1077,1,Y,101052
1078,1,X,101055
1078,1,Y,101055
1079,1,X,101210
1079,1,Y,101210
1080,1,X,101103
1080,1,Y,101103
1081,1,X,100684
1081,1,Y,100684
1082,1,X,100805
1082,1,Y,100805
1083,1,X,101084
1083,1,Y,101084
1084,1,X,101155
1084,1,Y,101155
1085,1,X,101073
1085,1,Y,101073
1086,1,X,101153
1086,1,Y,101153
1087,1,X,100946
1087,1,Y,100946
1088,1,X,101048
1088,1,Y,101048
1089,1,X,100969
1089,1,Y,100969
1090,1,X,101389
1090,1,Y,101389
1091,1,X,101458
1091,1,Y,101458
1092,1,X,101582
1092,1,Y,101582
1093,1,X,101537
1093,1,Y,101537
1094,1,X,101225
1094,1,Y,101225
1095,1,X,101271
1095,1,Y,101271
1096,1,X,101488
1096,1,Y,101488
1097,1,X,101213
1097,1,Y,101213
1098,1,X,101213
1098,1,Y,101213
1099,1,X,101083
1099,1,Y,101083
1100,1,X,101087
1100,1,Y,101087
1101,1,X,101121
1101,1,Y,101121
1102,1,X,101540
1102,1,Y,101540
1103,1,X,101586
1103,1,Y,101586
1104,1,X,101676
1104,1,Y,101676
1105,1,X,101224
1105,1,Y,101224
1106,1,X,101198
1106,1,Y,101198
1107,1,X,101077
1107,1,Y,101077
1108,1,X,101058
1108,1,Y,101058
1109,1,X,101061
1109,1,Y,101061
1110,1,X,101042
1110,1,Y,101042
1111,1,X,100878
1111,1,Y,100878
1112,1,X,101184
1112,1,Y,101184
1113,1,X,101179
1113,1,Y,101179
1114,1,X,101158
1114,1,Y,101158
1115,1,X,101243
1115,1,Y,101243
1116,1,X,101436
1116,1,Y,101436
1117,1,X,101288
1117,1,Y,101288
1118,1,X,101274
1118,1,Y,101274
1119,1,X,101172
1119,1,Y,101172
1120,1,X,100996
1120,1,Y,100996
1121,1,X,100869
1121,1,Y,100869
1122,1,X,100824
1122,1,Y,100824
1123,1,X,100745
1123,1,Y,100745
1124,1,X,100760
1124,1,Y,100760
1125,1,X,100552
1125,1,Y,100552
1126,1,X,100567
1126,1,Y,100567
1127,1,X,100500
1127,1,Y,100500
1128,1,X,100607
1128,1,Y,100607
1129,1,X,100738
1129,1,Y,100738
1130,1,X,100708
1130,1,Y,100708
1131,1,X,100688
1131,1,Y,100688
1132,1,X,100710
1132,1,Y,100710
1133,1,X,100858
1133,1,Y,100858
1134,1,X,100621
1134,1,Y,100621
1135,1,X,100824
1135,1,Y,100824
1136,1,X,100700
1136,1,Y,100700
1137,1,X,100821
1137,1,Y,100821
1138,1,X,100575
1138,1,Y,100575
1139,1,X,100686
1139,1,Y,100686
1140,1,X,100548
1140,1,Y,100548
1141,1,X,100502
1141,1,Y,100502
1142,1,X,100603
1142,1,Y,100603
1143,1,X,100590
1143,1,Y,100590
1144,1,X,100547
1144,1,Y,100547
1145,1,X,100705
1145,1,Y,100705
1146,1,X,100650
1146,1,Y,100650
1147,1,X,100473
1147,1,Y,100473
1148,1,X,100542
1148,1,Y,100542
1149,1,X,100684
1149,1,Y,100684
1150,1,X,100667
1150,1,Y,100667
1151,1,X,100567
1151,1,Y,100567
1152,1,X,100720
1152,1,Y,100720
1153,1,X,101079
1153,1,Y,101079
1154,1,X,101109
1154,1,Y,101109
1155,1,X,100956
1155,1,Y,100956
1156,1,X,101132
1156,1,Y,101132
1157,1,X,101324
1157,1,Y,101324
1158,1,X,101436
1158,1,Y,101436
1159,1,X,101437
1159,1,Y,101437
1160,1,X,101163
1160,1,Y,101163
1161,1,X,101079
1161,1,Y,101079
1162,1,X,101390
1162,1,Y,101390
1163,1,X,101207
1163,1,Y,101207
1164,1,X,101305
1164,1,Y,101305
1165,1,X,101168
1165,1,Y,101168
1166,1,X,101145
1166,1,Y,101145
1167,1,X,101240
1167,1,Y,101240
1168,1,X,101162
1168,1,Y,101162
1169,1,X,101185
1169,1,Y,101185
1170,1,X,101146
1170,1,Y,101146
1171,1,X,101440
1171,1,Y,101440
1172,1,X,101367
1172,1,Y,101367
1173,1,X,101294
1173,1,Y,101294
1174,1,X,101037
1174,1,Y,101037
1175,1,X,100876
1175,1,Y,100876
1176,1,X,101011
1176,1,Y,101011
1177,1,X,100986
1177,1,Y,100986
1178,1,X,101018
1178,1,Y,101018
1179,1,X,101125
1179,1,Y,101125
1180,1,X,101585
1180,1,Y,101585
1181,1,X,101437
1181,1,Y,101437
1182,1,X,101498
1182,1,Y,101498
1183,1,X,101643
1183,1,Y,101643
1184,1,X,101486
1184,1,Y,101486
1185,1,X,101278
1185,1,Y,101278
1186,1,X,101008
1186,1,Y,101008
1187,1,X,100922
1187,1,Y,100922
1188,1,X,101143
1188,1,Y,101143
1189,1,X,101351
1189,1,Y,101351
1190,1,X,101336
1190,1,Y,101336
1191,1,X,101283
1191,1,Y,101283
1192,1,X,101107
1192,1,Y,101107
1193,1,X,101091
1193,1,Y,101091
1194,1,X,100977
1194,1,Y,100977
1195,1,X,100911
1195,1,Y,100911
1196,1,X,100682
1196,1,Y,100682
1197,1,X,101026
1197,1,Y,101026
1198,1,X,100726
1198,1,Y,100726
1199,1,X,100761
1199,1,Y,100761
1200,1,X,100630
1200,1,Y,100630
1201,1,X,100700
1201,1,Y,100700
1202,1,X,100533
1202,1,Y,100533
1203,1,X,100479
1203,1,Y,100479
1204,1,X,100655
1204,1,Y,100655
1205,1,X,100751
1205,1,Y,100751
1206,1,X,100549
1206,1,Y,100549
1207,1,X,100537
1207,1,Y,100537
1208,1,X,100419
1208,1,Y,100419
1209,1,X,100588
1209,1,Y,100588
1210,1,X,100792
1210,1,Y,100792
1211,1,X,100814
1211,1,Y,100814
1212,1,X,100707
1212,1,Y,100707
1213,1,X,100925
1213,1,Y,100925
1214,1,X,100976
1214,1,Y,100976
1215,1,X,101073
1215,1,Y,101073
1216,1,X,101290
1216,1,Y,101290
1217,1,X,101271
1217,1,Y,101271
1218,1,X,101350
1218,1,Y,101350
1219,1,X,101404
1219,1,Y,101404
1220,1,X,101514
1220,1,Y,101514
1221,1,X,101154
1221,1,Y,101154
1222,1,X,101242
1222,1,Y,101242
1223,1,X,101170
1223,1,Y,101170
1224,1,X,101648
1224,1,Y,101648
1225,1,X,101762
1225,1,Y,101762
1226,1,X,101680
1226,1,Y,101680
1227,1,X,101804
1227,1,Y,101804
1228,1,X,101695
1228,1,Y,101695
1229,1,X,101588
1229,1,Y,101588
1230,1,X,101323
1230,1,Y,101323
1231,1,X,100802
1231,1,Y,100802
1232,1,X,100741
1232,1,Y,100741
1233,1,X,100542
1233,1,Y,100542
1234,1,X,100486
1234,1,Y,100486
1235,1,X,100450
1235,1,Y,100450
1236,1,X,100365
1236,1,Y,100365
1237,1,X,100340
1237,1,Y,100340
1238,1,X,100564
1238,1,Y,100564
1239,1,X,100742
1239,1,Y,100742
1240,1,X,100603
1240,1,Y,100603
1241,1,X,100811
1241,1,Y,100811
1242,1,X,100561
1242,1,Y,100561
1243,1,X,100360
1243,1,Y,100360
1244,1,X,100385
1244,1,Y,100385
1245,1,X,100130
1245,1,Y,100130
1246,1,X,100387
1246,1,Y,100387
1247,1,X,100435
1247,1,Y,100435
1248,1,X,100502
1248,1,Y,100502
1249,1,X,100485
1249,1,Y,100485
1250,1,X,100815
1250,1,Y,100815
1251,1,X,100905
1251,1,Y,100905
1252,1,X,100880
1252,1,Y,100880
1253,1,X,100999
1253,1,Y,100999
1254,1,X,100962
1254,1,Y,100962
1255,1,X,101050
1255,1,Y,101050
1256,1,X,100720
1256,1,Y,100720
1257,1,X,100533
1257,1,Y,100533
1258,1,X,100532
1258,1,Y,100532
1259,1,X,100749
1259,1,Y,100749
1260,1,X,100424
1260,1,Y,100424
1261,1,X,100253
1261,1,Y,100253
1262,1,X,100198
1262,1,Y,100198
1263,1,X,100256
1263,1,Y,100256
1264,1,X,100291
1264,1,Y,100291
1265,1,X,100241
1265,1,Y,100241
1266,1,X,100225
1266,1,Y,100225
1267,1,X,100482
1267,1,Y,100482
1268,1,X,100623
1268,1,Y,100623
1269,1,X,100690
1269,1,Y,100690
1270,1,X,100772
1270,1,Y,100772
1271,1,X,100705
1271,1,Y,100705
1272,1,X,100736
1272,1,Y,100736
1273,1,X,100598
1273,1,Y,100598
1274,1,X,100594
1274,1,Y,100594
1275,1,X,100658
1275,1,Y,100658
1276,1,X,100739
1276,1,Y,100739
1277,1,X,100930
1277,1,Y,100930
1278,1,X,100643
1278,1,Y,100643
1279,1,X,100868
1279,1,Y,100868
1280,1,X,100651
1280,1,Y,100651
1281,1,X,100931
1281,1,Y,100931
1282,1,X,101009
1282,1,Y,101009
1283,1,X,101158
1283,1,Y,101158
1284,1,X,101247
1284,1,Y,101247
1285,1,X,101384
1285,1,Y,101384
1286,1,X,101075
1286,1,Y,101075
1287,1,X,101210
1287,1,Y,101210
1288,1,X,101439
1288,1,Y,101439
1289,1,X,101271
1289,1,Y,101271
1290,1,X,100778
1290,1,Y,100778
1291,1,X,101163
1291,1,Y,101163
1292,1,X,101194
1292,1,Y,101194
1293,1,X,101196
1293,1,Y,101196
1294,1,X,101320
1294,1,Y,101320
1295,1,X,101273
1295,1,Y,101273
1296,1,X,100825
1296,1,Y,100825
1297,1,X,100959
1297,1,Y,100959
1298,1,X,101014
1298,1,Y,101014
1299,1,X,100993
1299,1,Y,100993
1300,1,X,100972
1300,1,Y,100972
1301,1,X,101229
1301,1,Y,101229
1302,1,X,101316
1302,1,Y,101316
1303,1,X,101025
1303,1,Y,101025
1304,1,X,100891
1304,1,Y,100891
1305,1,X,100849
1305,1,Y,100849
1306,1,X,100683
1306,1,Y,100683
1307,1,X,100647
1307,1,Y,100647
1308,1,X,100856
1308,1,Y,100856
1309,1,X,100694
1309,1,Y,100694
1310,1,X,100826
1310,1,Y,100826
1311,1,X,100865
1311,1,Y,100865
1312,1,X,101002
1312,1,Y,101002
1313,1,X,100877
1313,1,Y,100877
1314,1,X,100720
1314,1,Y,100720
1315,1,X,100532
1315,1,Y,100532
1316,1,X,100623
1316,1,Y,100623
1317,1,X,100771
1317,1,Y,100771
1318,1,X,100729
1318,1,Y,100729
1319,1,X,100752
1319,1,Y,100752
1320,1,X,100585
1320,1,Y,100585
1321,1,X,100631
1321,1,Y,100631
1322,1,X,100143
1322,1,Y,100143
1323,1,X,100204
1323,1,Y,100204
1324,1,X,100450
1324,1,Y,100450
1325,1,X,100591
1325,1,Y,100591
1326,1,X,100685
1326,1,Y,100685
1327,1,X,100593
1327,1,Y,100593
1328,1,X,100490
1328,1,Y,100490
1329,1,X,100567
1329,1,Y,100567
1330,1,X,100606
1330,1,Y,100606
1331,1,X,100572
1331,1,Y,100572
1332,1,X,100716
1332,1,Y,100716
1333,1,X,100688
1333,1,Y,100688
1334,1,X,100521
1334,1,Y,100521
1335,1,X,100301
1335,1,Y,100301
1336,1,X,100280
1336,1,Y,100280
1337,1,X,100197
1337,1,Y,100197
1338,1,X,100590
1338,1,Y,100590
1339,1,X,100747
1339,1,Y,100747
1340,1,X,100983
1340,1,Y,100983
1341,1,X,101290
1341,1,Y,101290
1342,1,X,101242
1342,1,Y,101242
1343,1,X,101209
1343,1,Y,101209
1344,1,X,101207
1344,1,Y,101207
1345,1,X,101264
1345,1,Y,101264
1346,1,X,100867
1346,1,Y,100867
1347,1,X,100660
1347,1,Y,100660
1348,1,X,100585
1348,1,Y,100585
1349,1,X,100447
1349,1,Y,100447
1350,1,X,100514
1350,1,Y,100514
1351,1,X,100650
1351,1,Y,100650
1352,1,X,100603
1352,1,Y,100603
1353,1,X,100627
1353,1,Y,100627
1354,1,X,100926
1354,1,Y,100926
1355,1,X,100760
1355,1,Y,100760
1356,1,X,100729
1356,1,Y,100729
1357,1,X,100773
1357,1,Y,100773
1358,1,X,100538
1358,1,Y,100538
1359,1,X,100589
1359,1,Y,100589
1360,1,X,100561
1360,1,Y,100561
1361,1,X,100706
1361,1,Y,100706
1362,1,X,100631
1362,1,Y,100631
1363,1,X,100683
1363,1,Y,100683
1364,1,X,100750
1364,1,Y,100750
1365,1,X,100851
1365,1,Y,100851
1366,1,X,100767
1366,1,Y,100767
1367,1,X,100771
1367,1,Y,100771
1368,1,X,100894
1368,1,Y,100894
1369,1,X,100867
1369,1,Y,100867
1370,1,X,101038
1370,1,Y,101038
1371,1,X,100951
1371,1,Y,100951
1372,1,X,100739
1372,1,Y,100739
1373,1,X,100780
1373,1,Y,100780
1374,1,X,100912
1374,1,Y,100912
1375,1,X,100981
1375,1,Y,100981
1376,1,X,101030
1376,1,Y,101030
1377,1,X,100922
1377,1,Y,100922
1378,1,X,100897
1378,1,Y,100897
1379,1,X,100677
1379,1,Y,100677
1380,1,X,100790
1380,1,Y,100790
1381,1,X,100825
1381,1,Y,100825
1382,1,X,100853
1382,1,Y,100853
1383,1,X,100734
1383,1,Y,100734
1384,1,X,100999
1384,1,Y,100999
1385,1,X,101023
1385,1,Y,101023
1386,1,X,101155
1386,1,Y,101155
1387,1,X,101287
1387,1,Y,101287
1388,1,X,101180
1388,1,Y,101180
1389,1,X,101312
1389,1,Y,101312
1390,1,X,101367
1390,1,Y,101367
1391,1,X,101288
1391,1,Y,101288
1392,1,X,101307
1392,1,Y,101307
1393,1,X,101258
1393,1,Y,101258
1394,1,X,101241
1394,1,Y,101241
1395,1,X,101275
1395,1,Y,101275
1396,1,X,101348
1396,1,Y,101348
1397,1,X,101205
1397,1,Y,101205
1398,1,X,101029
1398,1,Y,101029
1399,1,X,101230
1399,1,Y,101230
1400,1,X,101095
1400,1,Y,101095
1401,1,X,101397
1401,1,Y,101397
1402,1,X,101559
1402,1,Y,101559
1403,1,X,101502
1403,1,Y,101502
1404,1,X,101682
1404,1,Y,101682
1405,1,X,101557
1405,1,Y,101557
1406,1,X,101337
1406,1,Y,101337
1407,1,X,101230
1407,1,Y,101230
1408,1,X,101227
1408,1,Y,101227
1409,1,X,101265
1409,1,Y,101265
1410,1,X,100924
1410,1,Y,100924
1411,1,X,100721
1411,1,Y,100721
1412,1,X,100874
1412,1,Y,100874
1413,1,X,101135
1413,1,Y,101135
1414,1,X,101299
1414,1,Y,101299
1415,1,X,101563
1415,1,Y,101563
1416,1,X,101521
1416,1,Y,101521
1417,1,X,101445
1417,1,Y,101445
1418,1,X,101201
1418,1,Y,101201
1419,1,X,101337
1419,1,Y,101337
1420,1,X,101334
1420,1,Y,101334
1421,1,X,101211
1421,1,Y,101211
1422,1,X,101140
1422,1,Y,101140
1423,1,X,100945
1423,1,Y,100945
1424,1,X,100831
1424,1,Y,100831
