Time,NodeID,Alleles,VectorPopulation
64,1,X,85428
64,1,Y,0
65,1,X,80456
65,1,Y,0
66,1,X,75687
66,1,Y,0
67,1,X,70606
67,1,Y,0
68,1,X,64975
68,1,Y,0
69,1,X,59701
69,1,Y,0
70,1,X,54141
70,1,Y,0
71,1,X,49283
71,1,Y,0
72,1,X,44903
72,1,Y,0
73,1,X,40500
73,1,Y,0
74,1,X,42006
74,1,Y,0
75,1,X,52101
75,1,Y,0
76,1,X,71878
76,1,Y,0
77,1,X,97711
77,1,Y,0
78,1,X,106648
78,1,Y,0
79,1,X,105741
79,1,Y,0
80,1,X,105422
80,1,Y,0
81,1,X,104708
81,1,Y,0
82,1,X,103742
82,1,Y,0
83,1,X,102930
83,1,Y,0
84,1,X,101982
84,1,Y,0
85,1,X,101030
85,1,Y,0
86,1,X,99934
86,1,Y,0
87,1,X,98798
87,1,Y,0
88,1,X,97599
88,1,Y,0
89,1,X,96288
89,1,Y,0
90,1,X,95288
90,1,Y,0
91,1,X,94131
91,1,Y,0
92,1,X,94010
92,1,Y,0
93,1,X,95826
93,1,Y,0
94,1,X,98839
94,1,Y,0
95,1,X,102780
95,1,Y,0
96,1,X,103435
96,1,Y,0
97,1,X,102881
97,1,Y,0
98,1,X,102709
98,1,Y,0
99,1,X,102248
99,1,Y,0
100,1,X,101682
100,1,Y,0
101,1,X,101411
101,1,Y,0
102,1,X,101275
102,1,Y,0
103,1,X,101015
103,1,Y,0
104,1,X,100761
104,1,Y,0
105,1,X,100363
105,1,Y,0
106,1,X,100157
106,1,Y,0
107,1,X,99981
107,1,Y,0
108,1,X,99909
108,1,Y,0
109,1,X,99562
109,1,Y,0
110,1,X,99734
110,1,Y,0
111,1,X,100089
111,1,Y,0
112,1,X,100653
112,1,Y,0
113,1,X,101136
113,1,Y,0
114,1,X,101153
114,1,Y,0
115,1,X,101148
115,1,Y,0
116,1,X,101202
116,1,Y,0
117,1,X,101095
117,1,Y,0
118,1,X,100954
118,1,Y,0
119,1,X,101019
119,1,Y,0
120,1,X,101021
120,1,Y,0
121,1,X,101187
121,1,Y,0
122,1,X,101115
122,1,Y,0
123,1,X,101367
123,1,Y,0
124,1,X,101245
124,1,Y,0
125,1,X,101310
125,1,Y,0
126,1,X,101098
126,1,Y,0
127,1,X,101004
127,1,Y,0
128,1,X,100631
128,1,Y,0
129,1,X,101060
129,1,Y,0
130,1,X,100994
130,1,Y,0
131,1,X,101334
131,1,Y,0
132,1,X,101363
132,1,Y,0
133,1,X,101403
133,1,Y,0
134,1,X,101308
134,1,Y,0
135,1,X,101261
135,1,Y,0
136,1,X,101410
136,1,Y,0
137,1,X,101530
137,1,Y,0
138,1,X,101461
138,1,Y,0
139,1,X,101424
139,1,Y,0
140,1,X,101392
140,1,Y,0
141,1,X,101487
141,1,Y,0
142,1,X,101326
142,1,Y,0
143,1,X,101374
143,1,Y,0
144,1,X,101323
144,1,Y,0
145,1,X,101257
145,1,Y,0
146,1,X,101428
146,1,Y,0
147,1,X,101159
147,1,Y,0
148,1,X,101161
148,1,Y,0
149,1,X,101044
149,1,Y,0
150,1,X,100846
150,1,Y,0
151,1,X,100883
151,1,Y,0
152,1,X,101051
152,1,Y,0
153,1,X,101090
153,1,Y,0
154,1,X,101036
154,1,Y,0
155,1,X,100971
155,1,Y,0
156,1,X,100919
156,1,Y,0
157,1,X,100794
157,1,Y,0
158,1,X,100720
158,1,Y,0
159,1,X,100570
159,1,Y,0
160,1,X,100702
160,1,Y,0
161,1,X,101094
161,1,Y,0
162,1,X,100953
162,1,Y,0
163,1,X,100936
163,1,Y,0
164,1,X,100976
164,1,Y,0
165,1,X,101091
165,1,Y,0
166,1,X,101161
166,1,Y,0
167,1,X,101412
167,1,Y,0
168,1,X,101177
168,1,Y,0
169,1,X,101418
169,1,Y,0
170,1,X,101360
170,1,Y,0
171,1,X,101147
171,1,Y,0
172,1,X,101020
172,1,Y,0
173,1,X,101169
173,1,Y,0
174,1,X,101093
174,1,Y,0
175,1,X,101291
175,1,Y,0
176,1,X,101321
176,1,Y,0
177,1,X,101181
177,1,Y,0
178,1,X,100851
178,1,Y,0
179,1,X,100783
179,1,Y,0
180,1,X,100924
180,1,Y,0
181,1,X,100783
181,1,Y,0
182,1,X,100698
182,1,Y,0
183,1,X,100664
183,1,Y,0
184,1,X,100948
184,1,Y,0
185,1,X,100957
185,1,Y,0
186,1,X,100974
186,1,Y,0
187,1,X,100936
187,1,Y,0
188,1,X,101144
188,1,Y,0
189,1,X,100926
189,1,Y,0
190,1,X,101055
190,1,Y,0
191,1,X,101045
191,1,Y,0
192,1,X,100888
192,1,Y,0
193,1,X,100944
193,1,Y,0
194,1,X,100928
194,1,Y,0
195,1,X,100862
195,1,Y,0
196,1,X,101091
196,1,Y,0
197,1,X,100994
197,1,Y,0
198,1,X,100859
198,1,Y,0
199,1,X,100859
199,1,Y,0
200,1,X,100854
200,1,Y,0
201,1,X,100718
201,1,Y,0
202,1,X,100807
202,1,Y,0
203,1,X,100941
203,1,Y,0
204,1,X,100992
204,1,Y,0
205,1,X,101021
205,1,Y,0
206,1,X,101001
206,1,Y,0
207,1,X,101097
207,1,Y,0
208,1,X,101088
208,1,Y,0
209,1,X,101130
209,1,Y,0
210,1,X,100885
210,1,Y,0
211,1,X,100906
211,1,Y,0
212,1,X,100904
212,1,Y,0
213,1,X,101036
213,1,Y,0
214,1,X,101085
214,1,Y,0
215,1,X,101062
215,1,Y,0
216,1,X,101152
216,1,Y,0
217,1,X,101051
217,1,Y,0
218,1,X,100822
218,1,Y,0
219,1,X,100805
219,1,Y,0
220,1,X,101137
220,1,Y,0
221,1,X,101113
221,1,Y,0
222,1,X,101041
222,1,Y,0
223,1,X,101041
223,1,Y,0
224,1,X,101090
224,1,Y,0
225,1,X,101190
225,1,Y,0
226,1,X,101093
226,1,Y,0
227,1,X,100957
227,1,Y,0
228,1,X,100745
228,1,Y,0
229,1,X,100818
229,1,Y,0
230,1,X,100789
230,1,Y,0
231,1,X,100834
231,1,Y,0
232,1,X,100916
232,1,Y,0
233,1,X,100897
233,1,Y,0
234,1,X,100968
234,1,Y,0
235,1,X,100919
235,1,Y,0
236,1,X,101195
236,1,Y,0
237,1,X,101058
237,1,Y,0
238,1,X,101038
238,1,Y,0
239,1,X,101175
239,1,Y,0
240,1,X,101293
240,1,Y,0
241,1,X,100895
241,1,Y,0
242,1,X,100779
242,1,Y,0
243,1,X,100738
243,1,Y,0
244,1,X,100848
244,1,Y,0
245,1,X,100733
245,1,Y,0
246,1,X,100442
246,1,Y,0
247,1,X,100391
247,1,Y,0
248,1,X,100376
248,1,Y,0
249,1,X,100503
249,1,Y,0
250,1,X,100524
250,1,Y,0
251,1,X,100645
251,1,Y,0
252,1,X,100794
252,1,Y,0
253,1,X,100941
253,1,Y,0
254,1,X,101267
254,1,Y,0
255,1,X,101166
255,1,Y,0
256,1,X,101141
256,1,Y,0
257,1,X,101289
257,1,Y,0
258,1,X,100791
258,1,Y,0
259,1,X,100818
259,1,Y,0
260,1,X,100769
260,1,Y,0
261,1,X,100767
261,1,Y,0
262,1,X,100938
262,1,Y,0
263,1,X,100797
263,1,Y,0
264,1,X,100791
264,1,Y,0
265,1,X,100905
265,1,Y,0
266,1,X,100700
266,1,Y,0
267,1,X,100748
267,1,Y,0
268,1,X,100924
268,1,Y,0
269,1,X,100983
269,1,Y,0
270,1,X,100915
270,1,Y,0
271,1,X,100873
271,1,Y,0
272,1,X,100816
272,1,Y,0
273,1,X,100823
273,1,Y,0
274,1,X,100839
274,1,Y,0
275,1,X,101138
275,1,Y,0
276,1,X,101022
276,1,Y,0
277,1,X,100784
277,1,Y,0
278,1,X,100591
278,1,Y,0
279,1,X,100612
279,1,Y,0
280,1,X,100644
280,1,Y,0
281,1,X,100669
281,1,Y,0
282,1,X,100667
282,1,Y,0
283,1,X,100578
283,1,Y,0
284,1,X,100667
284,1,Y,0
285,1,X,100510
285,1,Y,0
286,1,X,100669
286,1,Y,0
287,1,X,100979
287,1,Y,0
288,1,X,101087
288,1,Y,0
289,1,X,101116
289,1,Y,0
290,1,X,101062
290,1,Y,0
291,1,X,100934
291,1,Y,0
292,1,X,100828
292,1,Y,0
293,1,X,101160
293,1,Y,0
294,1,X,101198
294,1,Y,0
295,1,X,101020
295,1,Y,0
296,1,X,100832
296,1,Y,0
297,1,X,100808
297,1,Y,0
298,1,X,101017
298,1,Y,0
299,1,X,101216
299,1,Y,0
300,1,X,101171
300,1,Y,0
301,1,X,100911
301,1,Y,0
302,1,X,100889
302,1,Y,0
303,1,X,101228
303,1,Y,0
304,1,X,101094
304,1,Y,0
305,1,X,101042
305,1,Y,0
306,1,X,100984
306,1,Y,0
307,1,X,100960
307,1,Y,0
308,1,X,100896
308,1,Y,0
309,1,X,100902
309,1,Y,0
310,1,X,101046
310,1,Y,0
311,1,X,100944
311,1,Y,0
312,1,X,101228
312,1,Y,0
313,1,X,101120
313,1,Y,0
314,1,X,100949
314,1,Y,0
315,1,X,101035
315,1,Y,0
316,1,X,100874
316,1,Y,0
317,1,X,101022
317,1,Y,0
318,1,X,101142
318,1,Y,0
319,1,X,100937
319,1,Y,0
320,1,X,100924
320,1,Y,0
321,1,X,101234
321,1,Y,0
322,1,X,101066
322,1,Y,0
323,1,X,100894
323,1,Y,0
324,1,X,100895
324,1,Y,0
325,1,X,101308
325,1,Y,0
326,1,X,101376
326,1,Y,0
327,1,X,101268
327,1,Y,0
328,1,X,101331
328,1,Y,0
329,1,X,101349
329,1,Y,0
330,1,X,101286
330,1,Y,0
331,1,X,100910
331,1,Y,0
332,1,X,100866
332,1,Y,0
333,1,X,101083
333,1,Y,0
334,1,X,100987
334,1,Y,0
335,1,X,100914
335,1,Y,0
336,1,X,100761
336,1,Y,0
337,1,X,100774
337,1,Y,0
338,1,X,100560
338,1,Y,0
339,1,X,100749
339,1,Y,0
340,1,X,100974
340,1,Y,0
341,1,X,100978
341,1,Y,0
342,1,X,101098
342,1,Y,0
343,1,X,101194
343,1,Y,0
344,1,X,101410
344,1,Y,0
345,1,X,101326
345,1,Y,0
346,1,X,101385
346,1,Y,0
347,1,X,101482
347,1,Y,0
348,1,X,101341
348,1,Y,0
349,1,X,101284
349,1,Y,0
350,1,X,101134
350,1,Y,0
351,1,X,101110
351,1,Y,0
352,1,X,101427
352,1,Y,0
353,1,X,101380
353,1,Y,0
354,1,X,101423
354,1,Y,0
355,1,X,101416
355,1,Y,0
356,1,X,101361
356,1,Y,0
357,1,X,101530
357,1,Y,0
358,1,X,101443
358,1,Y,0
359,1,X,101215
359,1,Y,0
360,1,X,101131
360,1,Y,0
361,1,X,101135
361,1,Y,0
362,1,X,101241
362,1,Y,0
363,1,X,101116
363,1,Y,0
364,1,X,101085
364,1,Y,0
365,1,X,100956
365,1,Y,0
366,1,X,100973
366,1,Y,0
367,1,X,100905
367,1,Y,0
368,1,X,101026
368,1,Y,0
369,1,X,101268
369,1,Y,0
370,1,X,101095
370,1,Y,0
371,1,X,101213
371,1,Y,0
372,1,X,101321
372,1,Y,0
373,1,X,101294
373,1,Y,0
374,1,X,101155
374,1,Y,0
375,1,X,101214
375,1,Y,0
376,1,X,101487
376,1,Y,0
377,1,X,101545
377,1,Y,0
378,1,X,101592
378,1,Y,0
379,1,X,101326
379,1,Y,0
380,1,X,101289
380,1,Y,0
381,1,X,100976
381,1,Y,0
382,1,X,101000
382,1,Y,0
383,1,X,100995
383,1,Y,0
384,1,X,100985
384,1,Y,0
385,1,X,101055
385,1,Y,0
386,1,X,100869
386,1,Y,0
387,1,X,101268
387,1,Y,0
388,1,X,101273
388,1,Y,0
389,1,X,101315
389,1,Y,0
390,1,X,101184
390,1,Y,0
391,1,X,101048
391,1,Y,0
392,1,X,101077
392,1,Y,0
393,1,X,101386
393,1,Y,0
394,1,X,101474
394,1,Y,0
395,1,X,101354
395,1,Y,0
396,1,X,101316
396,1,Y,0
397,1,X,101213
397,1,Y,0
398,1,X,100955
398,1,Y,0
399,1,X,100972
399,1,Y,0
400,1,X,101061
400,1,Y,0
401,1,X,100938
401,1,Y,0
402,1,X,101015
402,1,Y,0
403,1,X,101079
403,1,Y,0
404,1,X,101085
404,1,Y,0
405,1,X,101260
405,1,Y,0
406,1,X,101295
406,1,Y,0
407,1,X,101360
407,1,Y,0
408,1,X,101347
408,1,Y,0
409,1,X,101191
409,1,Y,0
410,1,X,101151
410,1,Y,0
411,1,X,101195
411,1,Y,0
412,1,X,100999
412,1,Y,0
413,1,X,101285
413,1,Y,0
414,1,X,101265
414,1,Y,0
415,1,X,100980
415,1,Y,0
416,1,X,100931
416,1,Y,0
417,1,X,101000
417,1,Y,0
418,1,X,101024
418,1,Y,0
419,1,X,101126
419,1,Y,0
420,1,X,101149
420,1,Y,0
421,1,X,101131
421,1,Y,0
422,1,X,101209
422,1,Y,0
423,1,X,101097
423,1,Y,0
424,1,X,101120
424,1,Y,0
425,1,X,101316
425,1,Y,0
426,1,X,101116
426,1,Y,0
427,1,X,100984
427,1,Y,0
428,1,X,100784
428,1,Y,0
429,1,X,100792
429,1,Y,0
430,1,X,100787
430,1,Y,0
431,1,X,100831
431,1,Y,0
432,1,X,100956
432,1,Y,0
433,1,X,100985
433,1,Y,0
434,1,X,101018
434,1,Y,0
435,1,X,101231
435,1,Y,0
436,1,X,101231
436,1,Y,0
437,1,X,101236
437,1,Y,0
438,1,X,101015
438,1,Y,0
439,1,X,101005
439,1,Y,0
440,1,X,100828
440,1,Y,0
441,1,X,100888
441,1,Y,0
442,1,X,100835
442,1,Y,0
443,1,X,100860
443,1,Y,0
444,1,X,100819
444,1,Y,0
445,1,X,100808
445,1,Y,0
446,1,X,100933
446,1,Y,0
447,1,X,100649
447,1,Y,0
448,1,X,100894
448,1,Y,0
449,1,X,101034
449,1,Y,0
450,1,X,101118
450,1,Y,0
451,1,X,101285
451,1,Y,0
452,1,X,101231
452,1,Y,0
453,1,X,101126
453,1,Y,0
454,1,X,101488
454,1,Y,0
455,1,X,101344
455,1,Y,0
456,1,X,101217
456,1,Y,0
457,1,X,101427
457,1,Y,0
458,1,X,101260
458,1,Y,0
459,1,X,101147
459,1,Y,0
460,1,X,100882
460,1,Y,0
461,1,X,100943
461,1,Y,0
462,1,X,101031
462,1,Y,0
463,1,X,101069
463,1,Y,0
464,1,X,101132
464,1,Y,0
465,1,X,101268
465,1,Y,0
466,1,X,101234
466,1,Y,0
467,1,X,100975
467,1,Y,0
468,1,X,100857
468,1,Y,0
469,1,X,100924
469,1,Y,0
470,1,X,101100
470,1,Y,0
471,1,X,101274
471,1,Y,0
472,1,X,101295
472,1,Y,0
473,1,X,101253
473,1,Y,0
474,1,X,101196
474,1,Y,0
475,1,X,101238
475,1,Y,0
476,1,X,101240
476,1,Y,0
477,1,X,101414
477,1,Y,0
478,1,X,101393
478,1,Y,0
479,1,X,101408
479,1,Y,0
480,1,X,101171
480,1,Y,0
481,1,X,100908
481,1,Y,0
482,1,X,100844
482,1,Y,0
483,1,X,100832
483,1,Y,0
484,1,X,100980
484,1,Y,0
485,1,X,100851
485,1,Y,0
486,1,X,100777
486,1,Y,0
487,1,X,100833
487,1,Y,0
488,1,X,100826
488,1,Y,0
489,1,X,100792
489,1,Y,0
490,1,X,100623
490,1,Y,0
491,1,X,100843
491,1,Y,0
492,1,X,100359
492,1,Y,0
493,1,X,100780
493,1,Y,0
494,1,X,100680
494,1,Y,0
495,1,X,100577
495,1,Y,0
496,1,X,100660
496,1,Y,0
497,1,X,100783
497,1,Y,0
498,1,X,100684
498,1,Y,0
499,1,X,100806
499,1,Y,0
500,1,X,100786
500,1,Y,0
501,1,X,101043
501,1,Y,0
502,1,X,101091
502,1,Y,0
503,1,X,100939
503,1,Y,0
504,1,X,100765
504,1,Y,0
505,1,X,100915
505,1,Y,0
506,1,X,101178
506,1,Y,0
507,1,X,101235
507,1,Y,0
508,1,X,101288
508,1,Y,0
509,1,X,101252
509,1,Y,0
510,1,X,101062
510,1,Y,0
511,1,X,101191
511,1,Y,0
512,1,X,101120
512,1,Y,0
513,1,X,101255
513,1,Y,0
514,1,X,101458
514,1,Y,0
515,1,X,101047
515,1,Y,0
516,1,X,101155
516,1,Y,0
517,1,X,101002
517,1,Y,0
518,1,X,100837
518,1,Y,0
519,1,X,100941
519,1,Y,0
520,1,X,101254
520,1,Y,0
521,1,X,101081
521,1,Y,0
522,1,X,101230
522,1,Y,0
523,1,X,101303
523,1,Y,0
524,1,X,101316
524,1,Y,0
525,1,X,101148
525,1,Y,0
526,1,X,100917
526,1,Y,0
527,1,X,100814
527,1,Y,0
528,1,X,100642
528,1,Y,0
529,1,X,100520
529,1,Y,0
530,1,X,100900
530,1,Y,0
531,1,X,101068
531,1,Y,0
532,1,X,101217
532,1,Y,0
533,1,X,101151
533,1,Y,0
534,1,X,101007
534,1,Y,0
535,1,X,100779
535,1,Y,0
536,1,X,100277
536,1,Y,0
537,1,X,100539
537,1,Y,0
538,1,X,100586
538,1,Y,0
539,1,X,100662
539,1,Y,0
540,1,X,100984
540,1,Y,0
541,1,X,100838
541,1,Y,0
542,1,X,100732
542,1,Y,0
543,1,X,100793
543,1,Y,0
544,1,X,100773
544,1,Y,0
545,1,X,100927
545,1,Y,0
546,1,X,100895
546,1,Y,0
547,1,X,100943
547,1,Y,0
548,1,X,101015
548,1,Y,0
549,1,X,100894
549,1,Y,0
550,1,X,101203
550,1,Y,0
551,1,X,101084
551,1,Y,0
552,1,X,101273
552,1,Y,0
553,1,X,101337
553,1,Y,0
554,1,X,101260
554,1,Y,0
555,1,X,101165
555,1,Y,0
556,1,X,101135
556,1,Y,0
557,1,X,101050
557,1,Y,0
558,1,X,100866
558,1,Y,0
559,1,X,100878
559,1,Y,0
560,1,X,100783
560,1,Y,0
561,1,X,101116
561,1,Y,0
562,1,X,100923
562,1,Y,0
563,1,X,101054
563,1,Y,0
564,1,X,101175
564,1,Y,0
565,1,X,100959
565,1,Y,0
566,1,X,101106
566,1,Y,0
567,1,X,101053
567,1,Y,0
568,1,X,101058
568,1,Y,0
569,1,X,101131
569,1,Y,0
570,1,X,101194
570,1,Y,0
571,1,X,101384
571,1,Y,0
572,1,X,101203
572,1,Y,0
573,1,X,101204
573,1,Y,0
574,1,X,101254
574,1,Y,0
575,1,X,101297
575,1,Y,0
576,1,X,101177
576,1,Y,0
577,1,X,100923
577,1,Y,0
578,1,X,100686
578,1,Y,0
579,1,X,100698
579,1,Y,0
580,1,X,100607
580,1,Y,0
581,1,X,100691
581,1,Y,0
582,1,X,101023
582,1,Y,0
583,1,X,101237
583,1,Y,0
584,1,X,101103
584,1,Y,0
585,1,X,100905
585,1,Y,0
586,1,X,101043
586,1,Y,0
587,1,X,100907
587,1,Y,0
588,1,X,100719
588,1,Y,0
589,1,X,100672
589,1,Y,0
590,1,X,100675
590,1,Y,0
591,1,X,100767
591,1,Y,0
592,1,X,100826
592,1,Y,0
593,1,X,100865
593,1,Y,0
594,1,X,101272
594,1,Y,0
595,1,X,101071
595,1,Y,0
596,1,X,100885
596,1,Y,0
597,1,X,101080
597,1,Y,0
598,1,X,101351
598,1,Y,0
599,1,X,101225
599,1,Y,0
600,1,X,101354
600,1,Y,0
601,1,X,101214
601,1,Y,0
602,1,X,101295
602,1,Y,0
603,1,X,101212
603,1,Y,0
604,1,X,101532
604,1,Y,0
605,1,X,101532
605,1,Y,0
606,1,X,101265
606,1,Y,0
607,1,X,101080
607,1,Y,0
608,1,X,101062
608,1,Y,0
609,1,X,101091
609,1,Y,0
610,1,X,100993
610,1,Y,0
611,1,X,101123
611,1,Y,0
612,1,X,101174
612,1,Y,0
613,1,X,101074
613,1,Y,0
614,1,X,100844
614,1,Y,0
615,1,X,100768
615,1,Y,0
616,1,X,100849
616,1,Y,0
617,1,X,100583
617,1,Y,0
618,1,X,100403
618,1,Y,0
619,1,X,100499
619,1,Y,0
620,1,X,100577
620,1,Y,0
621,1,X,100641
621,1,Y,0
622,1,X,100696
622,1,Y,0
623,1,X,100711
623,1,Y,0
624,1,X,100623
624,1,Y,0
625,1,X,100691
625,1,Y,0
626,1,X,100689
626,1,Y,0
627,1,X,100728
627,1,Y,0
628,1,X,100388
628,1,Y,0
629,1,X,100447
629,1,Y,0
630,1,X,100475
630,1,Y,0
631,1,X,100795
631,1,Y,0
632,1,X,100364
632,1,Y,0
633,1,X,100487
633,1,Y,0
634,1,X,100341
634,1,Y,0
635,1,X,100412
635,1,Y,0
636,1,X,100641
636,1,Y,0
637,1,X,100881
637,1,Y,0
638,1,X,100964
638,1,Y,0
639,1,X,100710
639,1,Y,0
640,1,X,100476
640,1,Y,0
641,1,X,100564
641,1,Y,0
642,1,X,100650
642,1,Y,0
643,1,X,100644
643,1,Y,0
644,1,X,100671
644,1,Y,0
645,1,X,100636
645,1,Y,0
646,1,X,100662
646,1,Y,0
647,1,X,100446
647,1,Y,0
648,1,X,100382
648,1,Y,0
649,1,X,100954
649,1,Y,0
650,1,X,100980
650,1,Y,0
651,1,X,101075
651,1,Y,0
652,1,X,101140
652,1,Y,0
653,1,X,100941
653,1,Y,0
654,1,X,101108
654,1,Y,0
655,1,X,101052
655,1,Y,0
656,1,X,101014
656,1,Y,0
657,1,X,100957
657,1,Y,0
658,1,X,101075
658,1,Y,0
659,1,X,100722
659,1,Y,0
660,1,X,100606
660,1,Y,0
661,1,X,100675
661,1,Y,0
662,1,X,100698
662,1,Y,0
663,1,X,100575
663,1,Y,0
664,1,X,100573
664,1,Y,0
665,1,X,100855
665,1,Y,0
666,1,X,100713
666,1,Y,0
667,1,X,100746
667,1,Y,0
668,1,X,100983
668,1,Y,0
669,1,X,100965
669,1,Y,0
670,1,X,100879
670,1,Y,0
671,1,X,100730
671,1,Y,0
672,1,X,100725
672,1,Y,0
673,1,X,100967
673,1,Y,0
674,1,X,101094
674,1,Y,0
675,1,X,101379
675,1,Y,0
676,1,X,101245
676,1,Y,0
677,1,X,101423
677,1,Y,0
678,1,X,101510
678,1,Y,0
679,1,X,101330
679,1,Y,0
680,1,X,101395
680,1,Y,0
681,1,X,101203
681,1,Y,0
682,1,X,101249
682,1,Y,0
683,1,X,101278
683,1,Y,0
684,1,X,101379
684,1,Y,0
685,1,X,101496
685,1,Y,0
686,1,X,101519
686,1,Y,0
687,1,X,101383
687,1,Y,0
688,1,X,101171
688,1,Y,0
689,1,X,101529
689,1,Y,0
690,1,X,101485
690,1,Y,0
691,1,X,101743
691,1,Y,0
692,1,X,101686
692,1,Y,0
693,1,X,101529
693,1,Y,0
694,1,X,101450
694,1,Y,0
695,1,X,101525
695,1,Y,0
696,1,X,101482
696,1,Y,0
697,1,X,101295
697,1,Y,0
698,1,X,101155
698,1,Y,0
699,1,X,101006
699,1,Y,0
700,1,X,100896
700,1,Y,0
701,1,X,101091
701,1,Y,0
702,1,X,101051
702,1,Y,0
703,1,X,101065
703,1,Y,0
704,1,X,101138
704,1,Y,0
705,1,X,101075
705,1,Y,0
706,1,X,101126
706,1,Y,0
707,1,X,101110
707,1,Y,0
708,1,X,101073
708,1,Y,0
709,1,X,100937
709,1,Y,0
710,1,X,100682
710,1,Y,0
711,1,X,100550
711,1,Y,0
712,1,X,100532
712,1,Y,0
713,1,X,101102
713,1,Y,0
714,1,X,101173
714,1,Y,0
715,1,X,101332
715,1,Y,0
716,1,X,101256
716,1,Y,0
717,1,X,101305
717,1,Y,0
718,1,X,101082
718,1,Y,0
719,1,X,101276
719,1,Y,0
720,1,X,101215
720,1,Y,0
721,1,X,100903
721,1,Y,0
722,1,X,100815
722,1,Y,0
723,1,X,100929
723,1,Y,0
724,1,X,100950
724,1,Y,0
725,1,X,100823
725,1,Y,0
726,1,X,100732
726,1,Y,0
727,1,X,100862
727,1,Y,0
728,1,X,100842
728,1,Y,0
729,1,X,100852
729,1,Y,0
730,1,X,100650
730,1,Y,0
731,1,X,101076
731,1,Y,0
732,1,X,101082
732,1,Y,0
733,1,X,100752
733,1,Y,0
734,1,X,100663
734,1,Y,0
735,1,X,100782
735,1,Y,0
736,1,X,101048
736,1,Y,0
737,1,X,100844
737,1,Y,0
738,1,X,100946
738,1,Y,0
739,1,X,100878
739,1,Y,0
740,1,X,100843
740,1,Y,0
741,1,X,101055
741,1,Y,0
742,1,X,101176
742,1,Y,0
743,1,X,101151
743,1,Y,0
744,1,X,100846
744,1,Y,0
745,1,X,101009
745,1,Y,0
746,1,X,101063
746,1,Y,0
747,1,X,100860
747,1,Y,0
748,1,X,100722
748,1,Y,0
749,1,X,100891
749,1,Y,0
750,1,X,101008
750,1,Y,0
751,1,X,100841
751,1,Y,0
752,1,X,100853
752,1,Y,0
753,1,X,100956
753,1,Y,0
754,1,X,101019
754,1,Y,0
755,1,X,100947
755,1,Y,0
756,1,X,101107
756,1,Y,0
757,1,X,101157
757,1,Y,0
758,1,X,101245
758,1,Y,0
759,1,X,101221
759,1,Y,0
760,1,X,101187
760,1,Y,0
761,1,X,101119
761,1,Y,0
762,1,X,100982
762,1,Y,0
763,1,X,101038
763,1,Y,0
764,1,X,100960
764,1,Y,0
765,1,X,101103
765,1,Y,0
766,1,X,101064
766,1,Y,0
767,1,X,100891
767,1,Y,0
768,1,X,101005
768,1,Y,0
769,1,X,101087
769,1,Y,0
770,1,X,101266
770,1,Y,0
771,1,X,101157
771,1,Y,0
772,1,X,100802
772,1,Y,0
773,1,X,100876
773,1,Y,0
774,1,X,100964
774,1,Y,0
775,1,X,100772
