1,100,95,95,89,96,86,86,89,87,82,83,85,84,86,86,85,82,79,76,75,74,73,76,75,74,74,75,75,75,75,74,74,74,76,76,75,75,75,75,75,75,75,75,75,75,75,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,
2,100,90,99,92,92,91,97,96,94,94,90,91,96,99,99,99,99,102,104,106,106,108,108,108,111,110,111,111,112,112,111,111,112,112,114,114,115,115,116,116,116,116,116,116,116,116,116,117,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,
3,100,101,88,89,94,93,93,93,92,93,91,87,85,84,81,80,82,83,82,80,79,77,76,75,74,76,77,77,77,76,75,76,76,76,73,73,73,73,73,73,74,74,74,74,74,74,74,74,73,73,73,73,73,72,72,72,72,72,72,72,72,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,
4,100,111,114,114,109,110,114,107,110,118,117,116,112,108,108,108,105,102,100,103,100,101,98,96,95,93,91,89,89,89,91,91,91,91,90,91,91,91,91,91,90,90,90,90,90,89,90,89,89,89,89,89,89,90,90,90,90,90,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
5,100,107,100,98,99,110,112,118,117,119,124,121,125,129,129,131,132,133,134,136,137,137,140,142,141,141,143,144,143,144,144,145,145,146,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,146,146,146,146,147,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,
6,100,90,85,98,95,91,91,85,84,82,81,81,80,79,82,82,80,78,76,74,72,74,72,71,71,71,70,70,71,74,74,72,71,68,69,68,68,69,70,69,68,68,68,68,67,67,67,68,68,68,68,67,67,67,67,67,67,67,67,67,67,68,68,68,67,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,
7,100,106,102,90,91,99,96,100,100,95,94,90,89,88,83,84,85,86,86,83,83,83,84,85,83,83,82,83,80,78,78,78,77,77,77,77,77,77,76,76,77,77,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
8,100,102,102,113,109,115,111,110,115,122,124,130,131,130,136,134,138,140,148,152,159,158,158,160,164,165,166,167,169,168,170,170,171,172,172,172,172,172,172,172,172,172,173,173,174,175,175,175,175,175,175,176,176,177,177,177,177,177,177,176,176,176,176,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,
9,100,98,115,117,115,105,100,102,101,95,96,99,98,97,96,97,97,97,94,91,90,89,88,88,87,87,85,84,84,84,83,83,83,82,82,83,82,81,80,81,81,81,81,81,81,81,81,80,80,80,80,80,80,80,80,80,80,79,79,80,80,80,80,80,80,80,80,80,80,81,81,81,81,81,81,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
