Time,Year,Node_ID,Coital_Act_ID,Rel_ID,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_IP='Accessibility',B_IP='Accessibility',A_HasIntervention='GoodCircumcision',B_HasIntervention='GoodCircumcision',A_HasIntervention='BadCircumcision',B_HasIntervention='BadCircumcision',A_Is_Infected,B_Is_Infected,Did_Use_Condom,Risk_Multiplier,Transmission_Multiplier,Acquisition_Multiplier,Infection_Was_Transmitted,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
79,1960.72,1,14333,431,1,F,12254,1600,MALE,FEMALE,26.6777,21.8023,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14334,880,1,F,12500,5755,MALE,FEMALE,22.4251,20.0529,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14340,970,1,F,12744,461,MALE,FEMALE,16.4545,22.126,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14341,777,1,F,12911,3553,MALE,FEMALE,24.0799,17.8038,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14342,556,0,F,12930,16898,MALE,FEMALE,24.8551,17.3858,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14344,711,1,F,13228,7587,MALE,FEMALE,28.2266,18.2407,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14345,711,1,F,13228,7587,MALE,FEMALE,28.2266,18.2407,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14348,108,0,F,13374,14901,MALE,FEMALE,24.3726,23.1396,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14349,108,0,F,13374,14901,MALE,FEMALE,24.3726,23.1396,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14356,658,0,F,13600,10428,MALE,FEMALE,20.1356,18.624,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14357,75,0,F,13612,4748,MALE,FEMALE,25.1024,20.7959,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14361,729,0,F,13830,12720,MALE,FEMALE,18.509,25.734,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14368,136,1,F,14091,5102,MALE,FEMALE,24.1926,22.2562,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14369,660,0,F,14108,13450,MALE,FEMALE,27.4994,23.7831,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14372,682,1,F,14221,4381,MALE,FEMALE,26.9355,21.7426,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14373,80,1,F,14241,12233,MALE,FEMALE,27.645,26.8769,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14376,325,1,F,14384,2036,MALE,FEMALE,23.3988,25.8702,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14377,820,1,F,14464,4007,MALE,FEMALE,29.3433,34.6714,No,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14378,984,1,F,14479,5557,MALE,FEMALE,24.6423,16.5907,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14380,972,1,F,14743,1482,MALE,FEMALE,20.9696,21.2039,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14383,215,0,F,14850,913,MALE,FEMALE,29.53,27.9741,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14384,353,1,F,14852,12208,MALE,FEMALE,23.5927,16.1183,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14388,904,0,F,14975,11873,MALE,FEMALE,21.9787,22.0472,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14389,505,0,F,15102,15475,MALE,FEMALE,24.2425,17.94,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14390,505,0,F,15102,15475,MALE,FEMALE,24.2425,17.94,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14391,965,0,F,15133,707,MALE,FEMALE,22.0533,19.7466,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14394,379,1,F,15255,12211,MALE,FEMALE,26.688,18.5783,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14395,379,1,F,15255,12211,MALE,FEMALE,26.688,18.5783,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14396,875,0,F,15280,5346,MALE,FEMALE,24.2976,19.9632,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14397,270,0,F,15351,9461,MALE,FEMALE,28.7264,17.1698,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14398,427,0,F,15417,3900,MALE,FEMALE,21.7102,17.2519,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14400,137,1,F,15567,829,MALE,FEMALE,20.4292,16.7932,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14401,546,0,F,15601,8044,MALE,FEMALE,28.2025,18.1702,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14404,76,0,F,15762,7456,MALE,FEMALE,26.2309,25.765,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14405,76,0,F,15762,7456,MALE,FEMALE,26.2309,25.765,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14407,528,0,F,15843,4882,MALE,FEMALE,18.6222,21.1751,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14412,760,1,F,16255,3800,MALE,FEMALE,25.174,23.8471,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14413,996,1,F,16316,4730,MALE,FEMALE,29.3592,29.5072,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14414,996,1,F,16316,4730,MALE,FEMALE,29.3592,29.5072,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14416,460,1,F,16371,2709,MALE,FEMALE,24.9766,16.3161,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14417,51,0,F,16376,3919,MALE,FEMALE,17.7918,21.3857,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14418,51,0,F,16376,3919,MALE,FEMALE,17.7918,21.3857,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14419,919,0,F,16427,12802,MALE,FEMALE,26.6205,24.6064,No,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14421,222,1,F,16452,1254,MALE,FEMALE,24.6163,16.3479,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14422,366,1,F,16538,10335,MALE,FEMALE,23.2778,25.3065,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14424,290,1,F,16578,3183,MALE,FEMALE,28.7491,15.8704,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14426,405,0,F,16655,7848,MALE,FEMALE,22.4382,29.1334,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14427,405,0,F,16655,7848,MALE,FEMALE,22.4382,29.1334,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14428,591,1,F,16713,16148,MALE,FEMALE,27.5108,18.34,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14431,205,1,F,16765,8479,MALE,FEMALE,30.2032,26.499,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14432,205,1,F,16765,8479,MALE,FEMALE,30.2032,26.499,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14434,745,1,F,16880,3630,MALE,FEMALE,24.3612,26.5118,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14436,935,1,F,16977,8362,MALE,FEMALE,28.8877,24.8481,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14438,623,0,F,17195,5300,MALE,FEMALE,24.9892,25.4475,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14439,623,0,F,17195,5300,MALE,FEMALE,24.9892,25.4475,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14440,479,1,F,17203,3737,MALE,FEMALE,28.7812,24.2484,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
79,1960.72,1,14442,81,1,F,17320,5145,MALE,FEMALE,20.7412,22.8292,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14444,571,0,F,80,8117,MALE,FEMALE,22.0044,16.4089,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14445,278,0,F,134,9492,MALE,FEMALE,22.0384,14.9087,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14446,812,0,F,275,6849,MALE,FEMALE,21.1106,17.0355,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14447,562,1,F,281,2038,MALE,FEMALE,27.3574,22.3894,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14449,712,1,F,417,700,MALE,FEMALE,28.8419,24.0609,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14450,614,1,F,521,8855,MALE,FEMALE,25.3172,21.6165,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14451,614,1,F,521,8855,MALE,FEMALE,25.3172,21.6165,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14452,123,0,F,548,15818,MALE,FEMALE,20.1638,16.9069,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14453,400,1,F,593,11058,MALE,FEMALE,27.6817,20.8281,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14454,339,1,F,669,15355,MALE,FEMALE,25.9915,20.9368,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14459,639,0,F,879,13291,MALE,FEMALE,21.3976,24.017,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14460,639,0,F,879,13291,MALE,FEMALE,21.3976,24.017,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14461,262,0,F,969,10090,MALE,FEMALE,25.3126,24.0024,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14462,912,1,F,1012,12870,MALE,FEMALE,24.2029,19.6232,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14464,211,0,F,1055,10136,MALE,FEMALE,25.1756,24.9383,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14465,343,0,F,1066,6895,MALE,FEMALE,25.455,15.2793,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14466,863,1,F,1084,7327,MALE,FEMALE,24.5155,16.3407,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14469,412,0,F,1211,3865,MALE,FEMALE,19.379,20.9004,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14470,95,1,F,1244,10196,MALE,FEMALE,26.5567,16.4454,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14472,934,1,F,1594,5219,MALE,FEMALE,28.5145,23.8017,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14473,822,1,F,1628,3026,MALE,FEMALE,20.886,17.9231,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14477,121,1,F,1732,675,MALE,FEMALE,26.072,27.6283,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14481,139,1,F,2014,3445,MALE,FEMALE,22.9049,18.2354,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14482,82,1,F,2022,15251,MALE,FEMALE,24.102,25.0209,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14483,82,1,F,2022,15251,MALE,FEMALE,24.102,25.0209,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14488,830,1,F,2514,2778,MALE,FEMALE,27.1303,28.9347,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14489,526,0,F,2566,12949,MALE,FEMALE,24.022,23.7361,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14491,534,0,F,2704,12238,MALE,FEMALE,20.2771,21.004,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14492,295,0,F,2935,11804,MALE,FEMALE,27.638,17.3494,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14493,295,0,F,2935,11804,MALE,FEMALE,27.638,17.3494,Yes,No,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14494,456,1,F,2985,14543,MALE,FEMALE,19.7246,28.7187,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14495,1019,1,F,3009,16496,MALE,FEMALE,22.4059,20.0871,Yes,Yes,1,0,0,0,1,1,0,1,10,0.1,1,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14497,748,1,F,3154,7897,MALE,FEMALE,23.0705,22.5262,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14498,748,1,F,3154,7897,MALE,FEMALE,23.0705,22.5262,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14499,8,1,F,3248,9946,MALE,FEMALE,29.77,23.4602,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14504,166,1,F,3722,15916,MALE,FEMALE,30.0937,22.8146,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14505,140,1,F,3725,5230,MALE,FEMALE,29.9065,16.9577,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14506,140,1,F,3725,5230,MALE,FEMALE,29.9065,16.9577,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14508,195,0,F,3813,5021,MALE,FEMALE,25.0205,21.696,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14519,196,0,F,4203,272,MALE,FEMALE,24.8441,22.8659,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14520,975,1,F,4235,2601,MALE,FEMALE,20.2354,20.7137,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14522,997,1,F,4330,13698,MALE,FEMALE,25.3674,27.5101,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14523,891,1,F,4355,13465,MALE,FEMALE,24.5182,23.647,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14524,670,0,F,4379,13459,MALE,FEMALE,24.0116,24.9316,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14527,898,1,F,4477,1373,MALE,FEMALE,28.167,29.338,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14528,232,0,F,4480,10524,MALE,FEMALE,25.2775,22.2243,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14533,640,0,F,4752,2705,MALE,FEMALE,27.7285,17.7599,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14534,344,0,F,4998,375,MALE,FEMALE,21.3704,16.0571,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14535,649,1,F,5039,13562,MALE,FEMALE,27.5364,17.7284,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14538,716,0,F,5155,4771,MALE,FEMALE,21.9292,17.5754,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14539,716,0,F,5155,4771,MALE,FEMALE,21.9292,17.5754,No,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14540,716,0,F,5155,4771,MALE,FEMALE,21.9292,17.5754,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14546,1010,0,F,5541,5640,MALE,FEMALE,20.1043,22.7045,No,Yes,1,0,0,0,1,1,0,1,10,1.91711,1,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14547,1010,0,F,5541,5640,MALE,FEMALE,20.1043,22.7045,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14553,65,1,F,5992,7829,MALE,FEMALE,29.7896,23.1285,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14555,409,1,F,6196,1708,MALE,FEMALE,26.0297,23.0859,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14556,779,1,F,6289,14387,MALE,FEMALE,28.0897,29.3548,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14557,163,1,F,6341,14460,MALE,FEMALE,23.2284,22.5907,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14558,354,1,F,6462,13395,MALE,FEMALE,27.5211,22.8518,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14559,780,1,F,6469,4797,MALE,FEMALE,22.4999,29.8516,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14562,173,1,F,6600,6010,MALE,FEMALE,23.167,24.8094,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14563,173,1,F,6600,6010,MALE,FEMALE,23.167,24.8094,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14566,901,0,F,6760,14168,MALE,FEMALE,21.6952,22.5578,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14567,901,0,F,6760,14168,MALE,FEMALE,21.6952,22.5578,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14570,41,1,F,7019,3382,MALE,FEMALE,22.1351,16.6609,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14571,922,1,F,7114,11184,MALE,FEMALE,25.2902,18.3823,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14573,692,1,F,7214,4051,MALE,FEMALE,21.4166,18.1154,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14575,604,1,F,7257,8490,MALE,FEMALE,21.2325,22.0622,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14576,936,1,F,7395,12881,MALE,FEMALE,26.6379,24.4839,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14587,867,1,F,7832,11943,MALE,FEMALE,22.1291,22.488,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14589,911,1,F,7962,15695,MALE,FEMALE,22.2717,20.1077,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14591,625,1,F,8064,14415,MALE,FEMALE,23.2718,25.5609,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14593,802,0,F,8074,12904,MALE,FEMALE,20.1709,16.3169,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14594,197,0,F,8078,17378,MALE,FEMALE,20.6545,17.6276,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14598,475,0,F,8238,668,MALE,FEMALE,27.9897,33.6015,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14604,167,0,F,8613,7643,MALE,FEMALE,28.3919,20.5325,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14607,494,1,F,8854,5694,MALE,FEMALE,26.9364,29.2529,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14609,899,1,F,8924,7877,MALE,FEMALE,28.1198,21.5246,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14610,993,0,F,8979,5696,MALE,FEMALE,21.997,21.2277,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14614,803,0,F,9142,14935,MALE,FEMALE,25.1498,25.7877,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14615,849,1,F,9244,4467,MALE,FEMALE,28.3249,17.5866,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14616,609,0,F,9365,17300,MALE,FEMALE,26.2206,28.2353,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14619,448,0,F,9608,4640,MALE,FEMALE,27.0358,20.7647,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14620,377,1,F,9670,3706,MALE,FEMALE,25.3516,17.9078,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14625,644,1,F,9892,1839,MALE,FEMALE,21.5063,18.7989,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14626,706,0,F,9947,11369,MALE,FEMALE,22.3451,16.9076,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14627,706,0,F,9947,11369,MALE,FEMALE,22.3451,16.9076,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14628,74,0,F,10054,14081,MALE,FEMALE,20.7063,28.3349,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
80,1960.72,1,14630,358,0,F,10218,7328,MALE,FEMALE,26.9309,17.7647,No,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
