Year, NodeId, Gender, IP_Key:Accessibility, HIV_Stage, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
2002,1,0,No,LATENT,29,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,30,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,31,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,32,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,33,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,34,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,35,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,36,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,37,1,1,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,38,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,39,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,40,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,41,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,42,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,43,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,44,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,45,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,46,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,47,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,48,1,1,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,49,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,50,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,51,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,52,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,53,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,54,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,55,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,56,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,57,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,58,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,59,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,60,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,61,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,62,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,63,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,64,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,65,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,66,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,67,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,68,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,69,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,70,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,71,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,72,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,73,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,74,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,75,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,76,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,77,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,78,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,79,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,80,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,81,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,82,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,83,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,84,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,85,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,86,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,87,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,88,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,89,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,90,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,91,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,92,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,93,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,94,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,95,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,96,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,97,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,98,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,LATENT,99,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,1,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,2,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,3,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,4,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,5,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,6,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,7,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,8,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,9,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,10,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,11,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,12,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,13,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,14,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,15,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,16,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,17,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,18,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,19,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,20,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,21,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,22,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,23,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,24,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,25,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,26,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,27,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,28,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,29,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,30,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,31,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,32,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,33,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,34,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,35,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,36,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,37,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,38,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,39,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,40,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,41,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,42,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,43,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,44,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,45,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,46,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,47,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,48,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,49,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,50,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,51,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,52,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,53,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,54,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,55,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,56,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,57,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,58,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,59,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,60,1,1,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,61,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,62,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,63,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,64,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,65,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,66,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,67,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,68,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,69,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,70,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,71,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,72,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,73,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,74,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,75,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,76,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,77,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,78,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,79,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,80,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,81,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,82,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,83,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,84,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,85,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,86,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,87,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,88,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,89,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,90,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,91,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,92,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,93,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,94,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,95,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,96,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,97,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,98,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,AIDS,99,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,1,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,2,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,3,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,4,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,5,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,6,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,7,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,8,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,9,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,10,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,11,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,12,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,13,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,14,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,15,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,16,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,17,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,18,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,19,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,20,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,21,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,22,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,23,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,24,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,25,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,26,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,27,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,28,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,29,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,30,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,31,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,32,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,33,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,34,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,35,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,36,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,37,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,38,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,39,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,40,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,41,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,42,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,43,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,44,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,45,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,46,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,47,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,48,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,49,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,50,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,51,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,52,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,53,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,54,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,55,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,56,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,57,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,58,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,59,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,60,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,61,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,62,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,63,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,64,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,65,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,66,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,67,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,68,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,69,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,70,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,71,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,72,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,73,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,74,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,75,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,76,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,77,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,78,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,79,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,80,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,81,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,82,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,83,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,84,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,85,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,86,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,87,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,88,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,89,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,90,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,91,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,92,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,93,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,94,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,95,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,96,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,97,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,98,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,No,ON_ART,99,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,0,1,0,0,0,0,0,1,1,0,0,1
2002,1,1,Yes,NOT_INFECTED,1,2,0,0,0,0,0,1,2,0,0,0
2002,1,1,Yes,NOT_INFECTED,2,2,0,0,0,0,0,0,2,0,0,0
2002,1,1,Yes,NOT_INFECTED,3,1,0,0,0,0,0,0,1,0,0,0
2002,1,1,Yes,NOT_INFECTED,4,1,0,0,0,0,0,0,1,0,0,0
2002,1,1,Yes,NOT_INFECTED,5,1,0,0,0,0,0,0,1,0,0,0
2002,1,1,Yes,NOT_INFECTED,6,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,7,4,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,8,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,9,2,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,10,2,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,11,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,12,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,13,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,14,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,15,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,16,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,17,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,18,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,19,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,20,1,0,0,0,0,0,0,1,0,0,0
2002,1,1,Yes,NOT_INFECTED,21,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,22,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,23,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,24,2,0,0,0,0,0,1,2,0,0,0
2002,1,1,Yes,NOT_INFECTED,25,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,26,1,0,0,0,0,0,0,1,0,0,0
2002,1,1,Yes,NOT_INFECTED,27,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,28,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,29,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,30,2,0,0,0,0,0,0,2,0,0,0
2002,1,1,Yes,NOT_INFECTED,31,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,32,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,33,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,34,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,35,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,36,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,37,2,0,0,0,0,0,0,2,0,0,0
2002,1,1,Yes,NOT_INFECTED,38,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,39,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,40,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,41,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,42,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,43,2,0,0,0,0,0,0,1,0,0,0
2002,1,1,Yes,NOT_INFECTED,44,1,0,0,0,0,0,0,1,0,0,0
2002,1,1,Yes,NOT_INFECTED,45,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,46,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,47,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,48,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,49,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,50,2,0,0,0,0,0,0,1,0,0,0
2002,1,1,Yes,NOT_INFECTED,51,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,52,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,53,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,54,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,55,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,56,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,57,3,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,58,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,59,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,60,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,61,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,62,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,63,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,64,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,65,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,66,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,67,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,68,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,69,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,70,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,71,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,72,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,73,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,74,0,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,75,1,0,0,0,0,0,0,0,0,0,0
2002,1,1,Yes,NOT_INFECTED,76,0,0,0,0,0,0,0,0,0,0,0
