Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
0,3,X-a0:X-a0,0,0,0,0,0,0,0
0,3,X-a0:X-a1,0,0,0,0,0,0,0
0,3,X-a1:X-a0,0,0,0,0,0,0,0
0,3,X-a1:X-a1,0,0,0,0,0,0,0
0,2,X-a0:X-a0,0,0,0,0,0,0,0
0,2,X-a0:X-a1,0,0,0,0,0,0,0
0,2,X-a1:X-a0,0,0,0,0,0,0,0
0,2,X-a1:X-a1,0,0,0,0,0,0,0
0,1,X-a0:X-a0,0,0,0,0,0,0,0
0,1,X-a0:X-a1,0,0,0,0,0,0,0
0,1,X-a1:X-a0,0,0,0,0,0,0,0
0,1,X-a1:X-a1,0,0,0,0,0,0,0
1,3,X-a0:X-a0,0,0,0,0,0,0,0
1,3,X-a0:X-a1,0,0,0,0,0,0,0
1,3,X-a1:X-a0,0,0,0,0,0,0,0
1,3,X-a1:X-a1,0,0,0,0,0,0,0
1,2,X-a0:X-a0,0,0,0,0,0,0,0
1,2,X-a0:X-a1,0,0,0,0,0,0,0
1,2,X-a1:X-a0,0,0,0,0,0,0,0
1,2,X-a1:X-a1,0,0,0,0,0,0,0
1,1,X-a0:X-a0,0,0,0,0,0,0,0
1,1,X-a0:X-a1,0,0,0,0,0,0,0
1,1,X-a1:X-a0,0,0,0,0,0,0,0
1,1,X-a1:X-a1,0,0,0,0,0,0,0
2,3,X-a0:X-a0,0,0,0,0,0,0,0
2,3,X-a0:X-a1,0,0,0,0,0,0,0
2,3,X-a1:X-a0,0,0,0,0,0,0,0
2,3,X-a1:X-a1,0,0,0,0,0,0,0
2,2,X-a0:X-a0,0,0,0,0,0,0,0
2,2,X-a0:X-a1,0,0,0,0,0,0,0
2,2,X-a1:X-a0,0,0,0,0,0,0,0
2,2,X-a1:X-a1,0,0,0,0,0,0,0
2,1,X-a0:X-a0,0,0,0,0,0,0,0
2,1,X-a0:X-a1,0,0,0,0,0,0,0
2,1,X-a1:X-a0,0,0,0,0,0,0,0
2,1,X-a1:X-a1,0,0,0,0,0,0,0
3,3,X-a0:X-a0,0,0,0,0,0,0,0
3,3,X-a0:X-a1,0,0,0,0,0,0,0
3,3,X-a1:X-a0,0,0,0,0,0,0,0
3,3,X-a1:X-a1,0,0,0,0,0,0,0
3,2,X-a0:X-a0,0,0,0,0,0,0,0
3,2,X-a0:X-a1,0,0,0,0,0,0,0
3,2,X-a1:X-a0,0,0,0,0,0,0,0
3,2,X-a1:X-a1,0,0,0,0,0,0,0
3,1,X-a0:X-a0,0,0,0,0,0,0,0
3,1,X-a0:X-a1,0,0,0,0,0,0,0
3,1,X-a1:X-a0,0,0,0,0,0,0,0
3,1,X-a1:X-a1,0,0,0,0,0,0,0
4,3,X-a0:X-a0,0,0,0,0,0,0,0
4,3,X-a0:X-a1,0,0,0,0,0,0,0
4,3,X-a1:X-a0,0,0,0,0,0,0,0
4,3,X-a1:X-a1,0,0,0,0,0,0,0
4,2,X-a0:X-a0,0,0,0,0,0,0,0
4,2,X-a0:X-a1,0,0,0,0,0,0,0
4,2,X-a1:X-a0,0,0,0,0,0,0,0
4,2,X-a1:X-a1,0,0,0,0,0,0,0
4,1,X-a0:X-a0,0,0,0,0,0,0,0
4,1,X-a0:X-a1,0,0,0,0,0,0,0
4,1,X-a1:X-a0,0,0,0,0,0,0,0
4,1,X-a1:X-a1,0,0,0,0,0,0,0
5,3,X-a0:X-a0,0,0,0,0,0,0,0
5,3,X-a0:X-a1,0,0,0,0,0,0,0
5,3,X-a1:X-a0,0,0,0,0,0,0,0
5,3,X-a1:X-a1,0,0,0,0,0,0,0
5,2,X-a0:X-a0,0,0,0,0,0,0,0
5,2,X-a0:X-a1,0,0,0,0,0,0,0
5,2,X-a1:X-a0,0,0,0,0,0,0,0
5,2,X-a1:X-a1,0,0,0,0,0,0,0
5,1,X-a0:X-a0,0,0,0,0,0,0,0
5,1,X-a0:X-a1,0,0,0,0,0,0,0
5,1,X-a1:X-a0,0,0,0,0,0,0,0
5,1,X-a1:X-a1,0,0,0,0,0,0,0
6,3,X-a0:X-a0,0,0,0,0,0,0,0
6,3,X-a0:X-a1,0,0,0,0,0,0,0
6,3,X-a1:X-a0,0,0,0,0,0,0,0
6,3,X-a1:X-a1,0,0,0,0,0,0,0
6,2,X-a0:X-a0,0,0,0,0,0,0,0
6,2,X-a0:X-a1,0,0,0,0,0,0,0
6,2,X-a1:X-a0,0,0,0,0,0,0,0
6,2,X-a1:X-a1,0,0,0,0,0,0,0
6,1,X-a0:X-a0,0,0,0,0,0,0,0
6,1,X-a0:X-a1,0,0,0,0,0,0,0
6,1,X-a1:X-a0,0,0,0,0,0,0,0
6,1,X-a1:X-a1,0,0,0,0,0,0,0
7,3,X-a0:X-a0,0,0,0,0,0,0,0
7,3,X-a0:X-a1,0,0,0,0,0,0,0
7,3,X-a1:X-a0,0,0,0,0,0,0,0
7,3,X-a1:X-a1,0,0,0,0,0,0,0
7,2,X-a0:X-a0,0,0,0,0,0,0,0
7,2,X-a0:X-a1,0,0,0,0,0,0,0
7,2,X-a1:X-a0,0,0,0,0,0,0,0
7,2,X-a1:X-a1,0,0,0,0,0,0,0
7,1,X-a0:X-a0,0,0,0,0,0,0,0
7,1,X-a0:X-a1,0,0,0,0,0,0,0
7,1,X-a1:X-a0,0,0,0,0,0,0,0
7,1,X-a1:X-a1,0,0,0,0,0,0,0
8,3,X-a0:X-a0,0,0,0,0,0,0,0
8,3,X-a0:X-a1,0,0,0,0,0,0,0
8,3,X-a1:X-a0,0,0,0,0,0,0,0
8,3,X-a1:X-a1,0,0,0,0,0,0,0
8,2,X-a0:X-a0,0,0,0,0,0,0,0
8,2,X-a0:X-a1,0,0,0,0,0,0,0
8,2,X-a1:X-a0,0,0,0,0,0,0,0
8,2,X-a1:X-a1,0,0,0,0,0,0,0
8,1,X-a0:X-a0,0,0,0,0,0,0,0
8,1,X-a0:X-a1,0,0,0,0,0,0,0
8,1,X-a1:X-a0,0,0,0,0,0,0,0
8,1,X-a1:X-a1,0,0,0,0,0,0,0
9,3,X-a0:X-a0,0,0,0,0,0,0,0
9,3,X-a0:X-a1,0,0,0,0,0,0,0
9,3,X-a1:X-a0,0,0,0,0,0,0,0
9,3,X-a1:X-a1,0,0,0,0,0,0,0
9,2,X-a0:X-a0,0,0,0,0,0,0,0
9,2,X-a0:X-a1,0,0,0,0,0,0,0
9,2,X-a1:X-a0,0,0,0,0,0,0,0
9,2,X-a1:X-a1,0,0,0,0,0,0,0
9,1,X-a0:X-a0,0,0,0,0,0,0,0
9,1,X-a0:X-a1,0,0,0,0,0,0,0
9,1,X-a1:X-a0,0,0,0,0,0,0,0
9,1,X-a1:X-a1,0,0,0,0,0,0,0
10,3,X-a0:X-a0,0,0,0,0,0,0,0
10,3,X-a0:X-a1,0,0,0,0,0,0,0
10,3,X-a1:X-a0,0,0,0,0,0,0,0
10,3,X-a1:X-a1,0,0,0,0,0,0,0
10,2,X-a0:X-a0,0,0,0,0,0,0,0
10,2,X-a0:X-a1,0,0,0,0,0,0,0
10,2,X-a1:X-a0,0,0,0,0,0,0,0
10,2,X-a1:X-a1,0,0,0,0,0,0,0
10,1,X-a0:X-a0,0,0,0,0,0,0,0
10,1,X-a0:X-a1,0,0,0,0,0,0,0
10,1,X-a1:X-a0,0,0,0,0,0,0,0
10,1,X-a1:X-a1,0,0,0,0,0,0,0
11,3,X-a0:X-a0,0,0,0,0,0,0,0
11,3,X-a0:X-a1,0,0,0,0,0,0,0
11,3,X-a1:X-a0,0,0,0,0,0,0,0
11,3,X-a1:X-a1,0,0,0,0,0,0,0
11,2,X-a0:X-a0,0,0,0,0,0,0,0
11,2,X-a0:X-a1,0,0,0,0,0,0,0
11,2,X-a1:X-a0,0,0,0,0,0,0,0
11,2,X-a1:X-a1,0,0,0,0,0,0,0
11,1,X-a0:X-a0,0,0,0,0,0,0,0
11,1,X-a0:X-a1,0,0,0,0,0,0,0
11,1,X-a1:X-a0,0,0,0,0,0,0,0
11,1,X-a1:X-a1,0,0,0,0,0,0,0
12,3,X-a0:X-a0,0,0,0,0,0,0,0
12,3,X-a0:X-a1,0,0,0,0,0,0,0
12,3,X-a1:X-a0,0,0,0,0,0,0,0
12,3,X-a1:X-a1,40818,0,0,40818,0,0,0
12,2,X-a0:X-a0,0,0,0,0,0,0,0
12,2,X-a0:X-a1,0,0,0,0,0,0,0
12,2,X-a1:X-a0,0,0,0,0,0,0,0
12,2,X-a1:X-a1,0,0,0,0,0,0,0
12,1,X-a0:X-a0,0,0,0,0,0,0,0
12,1,X-a0:X-a1,0,0,0,0,0,0,0
12,1,X-a1:X-a0,0,0,0,0,0,0,0
12,1,X-a1:X-a1,0,0,0,0,0,0,0
13,3,X-a0:X-a0,0,0,0,0,0,0,0
13,3,X-a0:X-a1,0,0,0,0,0,0,0
13,3,X-a1:X-a0,0,0,0,0,0,0,0
13,3,X-a1:X-a1,36911,0,0,36911,0,0,0
13,2,X-a0:X-a0,0,0,0,0,0,0,0
13,2,X-a0:X-a1,0,0,0,0,0,0,0
13,2,X-a1:X-a0,0,0,0,0,0,0,0
13,2,X-a1:X-a1,0,0,0,0,0,0,0
13,1,X-a0:X-a0,0,0,0,0,0,0,0
13,1,X-a0:X-a1,0,0,0,0,0,0,0
13,1,X-a1:X-a0,0,0,0,0,0,0,0
13,1,X-a1:X-a1,0,0,0,0,0,0,0
14,3,X-a0:X-a0,0,0,0,0,0,0,0
14,3,X-a0:X-a1,0,0,0,0,0,0,0
14,3,X-a1:X-a0,0,0,0,0,0,0,0
14,3,X-a1:X-a1,33379,0,0,33379,0,0,0
14,2,X-a0:X-a0,0,0,0,0,0,0,0
14,2,X-a0:X-a1,0,0,0,0,0,0,0
14,2,X-a1:X-a0,0,0,0,0,0,0,0
14,2,X-a1:X-a1,0,0,0,0,0,0,0
14,1,X-a0:X-a0,0,0,0,0,0,0,0
14,1,X-a0:X-a1,0,0,0,0,0,0,0
14,1,X-a1:X-a0,0,0,0,0,0,0,0
14,1,X-a1:X-a1,0,0,0,0,0,0,0
15,3,X-a0:X-a0,0,0,0,0,0,0,0
15,3,X-a0:X-a1,0,0,0,0,0,0,0
15,3,X-a1:X-a0,0,0,0,0,0,0,0
15,3,X-a1:X-a1,27339,0,0,27339,0,0,3018100
15,2,X-a0:X-a0,0,0,0,0,0,0,0
15,2,X-a0:X-a1,0,0,0,0,0,0,0
15,2,X-a1:X-a0,0,0,0,0,0,0,0
15,2,X-a1:X-a1,0,0,0,0,0,0,0
15,1,X-a0:X-a0,0,0,0,0,0,0,0
15,1,X-a0:X-a1,0,0,0,0,0,0,0
15,1,X-a1:X-a0,0,0,0,0,0,0,0
15,1,X-a1:X-a1,0,0,0,0,0,0,0
16,3,X-a0:X-a0,0,0,0,0,0,0,0
16,3,X-a0:X-a1,0,0,0,0,0,0,0
16,3,X-a1:X-a0,0,0,0,0,0,0,0
16,3,X-a1:X-a1,24754,0,0,24754,0,43995,0
16,2,X-a0:X-a0,0,0,0,0,0,0,0
16,2,X-a0:X-a1,0,0,0,0,0,0,0
16,2,X-a1:X-a0,0,0,0,0,0,0,0
16,2,X-a1:X-a1,0,0,0,0,0,0,0
16,1,X-a0:X-a0,0,0,0,0,0,0,0
16,1,X-a0:X-a1,0,0,0,0,0,0,0
16,1,X-a1:X-a0,0,0,0,0,0,0,0
16,1,X-a1:X-a1,0,0,0,0,0,0,0
17,3,X-a0:X-a0,0,0,0,0,0,0,0
17,3,X-a0:X-a1,0,0,0,0,0,0,0
17,3,X-a1:X-a0,0,0,0,0,0,0,0
17,3,X-a1:X-a1,22425,0,0,22425,0,39859,0
17,2,X-a0:X-a0,0,0,0,0,0,0,0
17,2,X-a0:X-a1,0,0,0,0,0,0,0
17,2,X-a1:X-a0,0,0,0,0,0,0,0
17,2,X-a1:X-a1,0,0,0,0,0,0,0
17,1,X-a0:X-a0,0,0,0,0,0,0,0
17,1,X-a0:X-a1,0,0,0,0,0,0,0
17,1,X-a1:X-a0,0,0,0,0,0,0,0
17,1,X-a1:X-a1,0,0,0,0,0,0,0
18,3,X-a0:X-a0,0,0,0,0,0,0,0
18,3,X-a0:X-a1,0,0,0,0,0,0,0
18,3,X-a1:X-a0,0,0,0,0,0,0,0
18,3,X-a1:X-a1,18381,0,0,18381,0,35981,2033800
18,2,X-a0:X-a0,0,0,0,0,0,0,0
18,2,X-a0:X-a1,0,0,0,0,0,0,0
18,2,X-a1:X-a0,0,0,0,0,0,0,0
18,2,X-a1:X-a1,0,0,0,0,0,0,0
18,1,X-a0:X-a0,0,0,0,0,0,0,0
18,1,X-a0:X-a1,0,0,0,0,0,0,0
18,1,X-a1:X-a0,0,0,0,0,0,0,0
18,1,X-a1:X-a1,0,0,0,0,0,0,0
19,3,X-a0:X-a0,0,0,0,0,0,0,0
19,3,X-a0:X-a1,0,0,0,0,0,0,0
19,3,X-a1:X-a0,0,0,0,0,0,0,0
19,3,X-a1:X-a1,16601,0,0,16601,0,40688,0
19,2,X-a0:X-a0,0,0,0,0,0,0,0
19,2,X-a0:X-a1,0,0,0,0,0,0,0
19,2,X-a1:X-a0,0,0,0,0,0,0,0
19,2,X-a1:X-a1,0,0,0,0,0,0,0
19,1,X-a0:X-a0,0,0,0,0,0,0,0
19,1,X-a0:X-a1,0,0,0,0,0,0,0
19,1,X-a1:X-a0,0,0,0,0,0,0,0
19,1,X-a1:X-a1,0,0,0,0,0,0,0
20,3,X-a0:X-a0,0,0,0,0,0,0,0
20,3,X-a0:X-a1,0,0,0,0,0,0,0
20,3,X-a1:X-a0,0,0,0,0,0,0,0
20,3,X-a1:X-a1,14993,0,0,14993,0,36825,0
20,2,X-a0:X-a0,0,0,0,0,0,0,0
20,2,X-a0:X-a1,0,0,0,0,0,0,0
20,2,X-a1:X-a0,0,0,0,0,0,0,0
20,2,X-a1:X-a1,0,0,0,0,0,0,0
20,1,X-a0:X-a0,0,0,0,0,0,0,0
20,1,X-a0:X-a1,0,0,0,0,0,0,0
20,1,X-a1:X-a0,0,0,0,0,0,0,0
20,1,X-a1:X-a1,0,0,0,0,0,0,0
21,3,X-a0:X-a0,0,0,0,0,0,0,0
21,3,X-a0:X-a1,0,0,0,0,0,0,0
21,3,X-a1:X-a0,0,0,0,0,0,0,0
21,3,X-a1:X-a1,12200,0,0,12200,0,33290,1351900
21,2,X-a0:X-a0,0,0,0,0,0,0,0
21,2,X-a0:X-a1,0,0,0,0,0,0,0
21,2,X-a1:X-a0,0,0,0,0,0,0,0
21,2,X-a1:X-a1,0,0,0,0,0,0,0
21,1,X-a0:X-a0,0,0,0,0,0,0,0
21,1,X-a0:X-a1,0,0,0,0,0,0,0
21,1,X-a1:X-a0,0,0,0,0,0,0,0
21,1,X-a1:X-a1,0,0,0,0,0,0,0
22,3,X-a0:X-a0,0,0,0,0,0,0,0
22,3,X-a0:X-a1,0,0,0,0,0,0,0
22,3,X-a1:X-a0,0,0,0,0,0,0,0
22,3,X-a1:X-a1,11048,0,0,11048,0,40807,0
22,2,X-a0:X-a0,0,0,0,0,0,0,0
22,2,X-a0:X-a1,0,0,0,0,0,0,0
22,2,X-a1:X-a0,0,0,0,0,0,0,0
22,2,X-a1:X-a1,0,0,0,0,0,0,0
22,1,X-a0:X-a0,41013,0,0,41013,0,0,0
22,1,X-a0:X-a1,0,0,0,0,0,0,0
22,1,X-a1:X-a0,0,0,0,0,0,0,0
22,1,X-a1:X-a1,0,0,0,0,0,0,0
23,3,X-a0:X-a0,0,0,0,0,0,0,0
23,3,X-a0:X-a1,0,0,0,0,0,0,0
23,3,X-a1:X-a0,0,0,0,0,0,0,0
23,3,X-a1:X-a1,9988,0,0,9988,0,36956,0
23,2,X-a0:X-a0,0,0,0,0,0,0,0
23,2,X-a0:X-a1,0,0,0,0,0,0,0
23,2,X-a1:X-a0,0,0,0,0,0,0,0
23,2,X-a1:X-a1,0,0,0,0,0,0,0
23,1,X-a0:X-a0,37089,0,0,37089,0,0,0
23,1,X-a0:X-a1,0,0,0,0,0,0,0
23,1,X-a1:X-a0,0,0,0,0,0,0,0
23,1,X-a1:X-a1,0,0,0,0,0,0,0
24,3,X-a0:X-a0,0,0,0,0,0,0,0
24,3,X-a0:X-a1,0,0,0,0,0,0,0
24,3,X-a1:X-a0,0,0,0,0,0,0,0
24,3,X-a1:X-a1,8119,0,0,8119,0,33371,904300
24,2,X-a0:X-a0,0,0,0,0,0,0,0
24,2,X-a0:X-a1,0,0,0,0,0,0,0
24,2,X-a1:X-a0,0,0,0,0,0,0,0
24,2,X-a1:X-a1,0,0,0,0,0,0,0
24,1,X-a0:X-a0,33506,0,0,33506,0,0,0
24,1,X-a0:X-a1,0,0,0,0,0,0,0
24,1,X-a1:X-a0,0,0,0,0,0,0,0
24,1,X-a1:X-a1,0,0,0,0,0,0,0
25,3,X-a0:X-a0,0,0,0,0,0,0,0
25,3,X-a0:X-a1,0,0,0,0,0,0,0
25,3,X-a1:X-a0,0,0,0,0,0,0,0
25,3,X-a1:X-a1,7371,0,0,7371,0,40806,0
25,2,X-a0:X-a0,0,0,0,0,0,0,0
25,2,X-a0:X-a1,0,0,0,0,0,0,0
25,2,X-a1:X-a0,0,0,0,0,0,0,0
25,2,X-a1:X-a1,0,0,0,0,0,0,0
25,1,X-a0:X-a0,27502,0,0,27502,0,0,1396900
25,1,X-a0:X-a1,0,0,0,0,0,0,1635700
25,1,X-a1:X-a0,0,0,0,0,0,0,0
25,1,X-a1:X-a1,0,0,0,0,0,0,0
26,3,X-a0:X-a0,0,0,0,0,0,0,0
26,3,X-a0:X-a1,0,0,0,0,0,0,0
26,3,X-a1:X-a0,0,0,0,0,0,0,0
26,3,X-a1:X-a1,6724,0,0,6724,0,36914,0
26,2,X-a0:X-a0,0,0,0,0,0,0,0
26,2,X-a0:X-a1,0,0,0,0,0,0,0
26,2,X-a1:X-a0,0,0,0,0,0,0,0
26,2,X-a1:X-a1,0,0,0,0,0,0,0
