Time, NodeID, Gender, AgeYears, NumIndividuals, NumInfected
3,7,M,40,0,0
3,7,M,80,0,0
3,7,M,125,0,0
3,7,F,40,0,0
3,7,F,80,0,0
3,7,F,125,0,0
3,6,M,40,2,0
3,6,M,80,0,0
3,6,M,125,0,0
3,6,F,40,8,0
3,6,F,80,0,0
3,6,F,125,0,0
3,5,M,40,4,2
3,5,M,80,1,0
3,5,M,125,0,0
3,5,F,40,9,1
3,5,F,80,1,0
3,5,F,125,0,0
3,4,M,40,1,0
3,4,M,80,0,0
3,4,M,125,0,0
3,4,F,40,4,0
3,4,F,80,0,0
3,4,F,125,0,0
3,3,M,40,0,0
3,3,M,80,0,0
3,3,M,125,0,0
3,3,F,40,1,0
3,3,F,80,0,0
3,3,F,125,0,0
3,2,M,40,3,0
3,2,M,80,1,0
3,2,M,125,0,0
3,2,F,40,5,0
3,2,F,80,0,0
3,2,F,125,1,0
3,1,M,40,3,0
3,1,M,80,0,0
3,1,M,125,0,0
3,1,F,40,2,0
3,1,F,80,0,0
3,1,F,125,0,0
4,26,M,40,0,0
4,26,M,80,0,0
4,26,M,125,0,0
4,26,F,40,0,0
4,26,F,80,0,0
4,26,F,125,0,0
4,25,M,40,0,0
4,25,M,80,0,0
4,25,M,125,0,0
4,25,F,40,0,0
4,25,F,80,1,0
4,25,F,125,0,0
4,24,M,40,3,0
4,24,M,80,0,0
4,24,M,125,0,0
4,24,F,40,6,0
4,24,F,80,0,0
4,24,F,125,1,0
4,23,M,40,7,0
4,23,M,80,0,0
4,23,M,125,1,0
4,23,F,40,6,0
4,23,F,80,1,0
4,23,F,125,0,0
4,22,M,40,0,0
4,22,M,80,0,0
4,22,M,125,0,0
4,22,F,40,0,0
4,22,F,80,0,0
4,22,F,125,0,0
4,21,M,40,0,0
4,21,M,80,0,0
4,21,M,125,0,0
4,21,F,40,0,0
4,21,F,80,0,0
4,21,F,125,0,0
4,20,M,40,5,0
4,20,M,80,0,0
4,20,M,125,0,0
4,20,F,40,4,0
4,20,F,80,1,0
4,20,F,125,0,0
4,19,M,40,3,0
4,19,M,80,0,0
4,19,M,125,0,0
4,19,F,40,7,0
4,19,F,80,0,0
4,19,F,125,0,0
4,18,M,40,5,0
4,18,M,80,0,0
4,18,M,125,0,0
4,18,F,40,5,0
4,18,F,80,0,0
4,18,F,125,0,0
4,17,M,40,0,0
4,17,M,80,0,0
4,17,M,125,0,0
4,17,F,40,5,0
4,17,F,80,0,0
4,17,F,125,0,0
4,16,M,40,0,0
4,16,M,80,0,0
4,16,M,125,0,0
4,16,F,40,0,0
4,16,F,80,0,0
4,16,F,125,0,0
4,15,M,40,2,0
4,15,M,80,0,0
4,15,M,125,0,0
4,15,F,40,3,0
4,15,F,80,0,0
4,15,F,125,0,0
4,14,M,40,0,0
4,14,M,80,0,0
4,14,M,125,0,0
4,14,F,40,0,0
4,14,F,80,0,0
4,14,F,125,0,0
4,13,M,40,3,0
4,13,M,80,1,0
4,13,M,125,0,0
4,13,F,40,6,0
4,13,F,80,0,0
4,13,F,125,0,0
