Time,NodeID,Alleles,STATE_MALE
89,1,Bw,96738
89,1,X,96738
89,1,Y,96738
90,1,Be,0
90,1,Bw,95668
90,1,X,95668
90,1,Y,95668
91,1,Be,0
91,1,Bw,94504
91,1,X,94504
91,1,Y,94504
92,1,Be,0
92,1,Bw,94425
92,1,X,94425
92,1,Y,94425
93,1,Be,0
93,1,Bw,96049
93,1,X,96049
93,1,Y,96049
94,1,Be,0
94,1,Bw,98882
94,1,X,98882
94,1,Y,98882
95,1,Be,0
95,1,Bw,102861
95,1,X,102861
95,1,Y,102861
96,1,Be,0
96,1,Bw,103964
96,1,X,103964
96,1,Y,103964
97,1,Be,0
97,1,Bw,103440
97,1,X,103440
97,1,Y,103440
98,1,Be,0
98,1,Bw,103092
98,1,X,103092
98,1,Y,103092
99,1,Be,0
99,1,Bw,102781
99,1,X,102781
99,1,Y,102781
100,1,Be,0
100,1,Bw,102295
100,1,X,102295
100,1,Y,102295
101,1,Be,0
101,1,Bw,102084
101,1,X,102084
101,1,Y,102084
102,1,Be,0
102,1,Bw,101936
102,1,X,101936
102,1,Y,101936
103,1,Be,0
103,1,Bw,101883
103,1,X,101883
103,1,Y,101883
104,1,Be,0
104,1,Bw,101644
104,1,X,101644
104,1,Y,101644
105,1,Be,0
105,1,Bw,101412
105,1,X,101412
105,1,Y,101412
106,1,Be,0
106,1,Bw,101205
106,1,X,101205
106,1,Y,101205
107,1,Be,0
107,1,Bw,100971
107,1,X,100971
107,1,Y,100971
108,1,Be,0
108,1,Bw,100882
108,1,X,100882
108,1,Y,100882
109,1,Be,0
109,1,Bw,100497
109,1,X,100497
109,1,Y,100497
110,1,Be,0
110,1,Bw,100301
110,1,X,100301
110,1,Y,100301
111,1,Be,0
111,1,Bw,100602
111,1,X,100602
111,1,Y,100602
112,1,Be,0
112,1,Bw,100960
112,1,X,100960
112,1,Y,100960
113,1,Be,0
113,1,Bw,101829
113,1,X,101829
113,1,Y,101829
114,1,Be,0
114,1,Bw,101787
114,1,X,101787
114,1,Y,101787
115,1,Be,0
115,1,Bw,101791
115,1,X,101791
115,1,Y,101791
116,1,Be,0
116,1,Bw,101483
116,1,X,101483
116,1,Y,101483
117,1,Be,0
117,1,Bw,101565
117,1,X,101565
117,1,Y,101565
118,1,Be,0
118,1,Bw,101637
118,1,X,101637
118,1,Y,101637
119,1,Be,0
119,1,Bw,101563
119,1,X,101563
119,1,Y,101563
120,1,Be,0
120,1,Bw,101192
120,1,X,101192
120,1,Y,101192
121,1,Be,0
121,1,Bw,101174
121,1,X,101174
121,1,Y,101174
122,1,Be,0
122,1,Bw,101431
122,1,X,101431
122,1,Y,101431
123,1,Be,0
123,1,Bw,101222
123,1,X,101222
123,1,Y,101222
124,1,Be,0
124,1,Bw,100774
124,1,X,100774
124,1,Y,100774
125,1,Be,0
125,1,Bw,100813
125,1,X,100813
125,1,Y,100813
126,1,Be,0
126,1,Bw,100833
126,1,X,100833
126,1,Y,100833
127,1,Be,0
127,1,Bw,101050
127,1,X,101050
127,1,Y,101050
128,1,Be,0
128,1,Bw,101009
128,1,X,101009
128,1,Y,101009
129,1,Be,0
129,1,Bw,100813
129,1,X,100813
129,1,Y,100813
130,1,Be,0
130,1,Bw,100793
130,1,X,100793
130,1,Y,100793
131,1,Be,0
131,1,Bw,101002
131,1,X,101002
131,1,Y,101002
132,1,Be,0
132,1,Bw,100896
132,1,X,100896
132,1,Y,100896
133,1,Be,0
133,1,Bw,100745
133,1,X,100745
133,1,Y,100745
134,1,Be,0
134,1,Bw,100857
134,1,X,100857
134,1,Y,100857
135,1,Be,0
135,1,Bw,100992
135,1,X,100992
135,1,Y,100992
136,1,Be,0
136,1,Bw,100817
136,1,X,100817
136,1,Y,100817
137,1,Be,0
137,1,Bw,100873
137,1,X,100873
137,1,Y,100873
138,1,Be,0
138,1,Bw,100770
138,1,X,100770
138,1,Y,100770
139,1,Be,0
139,1,Bw,100896
139,1,X,100896
139,1,Y,100896
140,1,Be,0
140,1,Bw,100890
140,1,X,100890
140,1,Y,100890
141,1,Be,0
141,1,Bw,100769
141,1,X,100769
141,1,Y,100769
142,1,Be,0
142,1,Bw,100823
142,1,X,100823
142,1,Y,100823
143,1,Be,0
143,1,Bw,101115
143,1,X,101115
143,1,Y,101115
144,1,Be,0
144,1,Bw,101329
144,1,X,101329
144,1,Y,101329
145,1,Be,0
145,1,Bw,101290
145,1,X,101290
145,1,Y,101290
146,1,Be,0
146,1,Bw,101085
146,1,X,101085
146,1,Y,101085
147,1,Be,0
147,1,Bw,101338
147,1,X,101338
147,1,Y,101338
148,1,Be,0
148,1,Bw,101598
148,1,X,101598
148,1,Y,101598
149,1,Be,0
149,1,Bw,101555
149,1,X,101555
149,1,Y,101555
150,1,Be,0
150,1,Bw,101417
150,1,X,101417
150,1,Y,101417
151,1,Be,0
151,1,Bw,101200
151,1,X,101200
151,1,Y,101200
152,1,Be,0
152,1,Bw,101781
152,1,X,101781
152,1,Y,101781
153,1,Be,0
153,1,Bw,101457
153,1,X,101457
153,1,Y,101457
154,1,Be,0
154,1,Bw,101479
154,1,X,101479
154,1,Y,101479
155,1,Be,0
155,1,Bw,101590
155,1,X,101590
155,1,Y,101590
156,1,Be,0
156,1,Bw,101396
156,1,X,101396
156,1,Y,101396
157,1,Be,0
157,1,Bw,101362
157,1,X,101362
157,1,Y,101362
158,1,Be,0
158,1,Bw,101272
158,1,X,101272
158,1,Y,101272
159,1,Be,0
159,1,Bw,101398
159,1,X,101398
159,1,Y,101398
160,1,Be,0
160,1,Bw,101456
160,1,X,101456
160,1,Y,101456
161,1,Be,0
161,1,Bw,101368
161,1,X,101368
161,1,Y,101368
162,1,Be,0
162,1,Bw,100933
162,1,X,100933
162,1,Y,100933
163,1,Be,0
163,1,Bw,100732
163,1,X,100732
163,1,Y,100732
164,1,Be,0
164,1,Bw,100770
164,1,X,100770
164,1,Y,100770
165,1,Be,0
165,1,Bw,100679
165,1,X,100679
165,1,Y,100679
166,1,Be,0
166,1,Bw,100856
166,1,X,100856
166,1,Y,100856
167,1,Be,0
167,1,Bw,100817
167,1,X,100817
167,1,Y,100817
168,1,Be,0
168,1,Bw,100816
168,1,X,100816
168,1,Y,100816
169,1,Be,0
169,1,Bw,100867
169,1,X,100867
169,1,Y,100867
170,1,Be,0
170,1,Bw,101010
170,1,X,101010
170,1,Y,101010
171,1,Be,0
171,1,Bw,100899
171,1,X,100899
171,1,Y,100899
172,1,Be,0
172,1,Bw,100842
172,1,X,100842
172,1,Y,100842
173,1,Be,0
173,1,Bw,100898
173,1,X,100898
173,1,Y,100898
174,1,Be,0
174,1,Bw,100799
174,1,X,100799
174,1,Y,100799
175,1,Be,0
175,1,Bw,100980
175,1,X,100980
175,1,Y,100980
176,1,Be,0
176,1,Bw,100812
176,1,X,100812
176,1,Y,100812
177,1,Be,0
177,1,Bw,100792
177,1,X,100792
177,1,Y,100792
178,1,Be,0
178,1,Bw,100796
178,1,X,100796
178,1,Y,100796
179,1,Be,0
179,1,Bw,100884
179,1,X,100884
179,1,Y,100884
180,1,Be,0
180,1,Bw,100795
180,1,X,100795
180,1,Y,100795
181,1,Be,0
181,1,Bw,100540
181,1,X,100540
181,1,Y,100540
182,1,Be,0
182,1,Bw,100552
182,1,X,100552
182,1,Y,100552
183,1,Be,0
183,1,Bw,100734
183,1,X,100734
183,1,Y,100734
184,1,Be,0
184,1,Bw,100768
184,1,X,100768
184,1,Y,100768
185,1,Be,0
185,1,Bw,100707
185,1,X,100707
185,1,Y,100707
186,1,Be,0
186,1,Bw,100990
186,1,X,100990
186,1,Y,100990
187,1,Be,0
187,1,Bw,100985
187,1,X,100985
187,1,Y,100985
188,1,Be,0
188,1,Bw,101199
188,1,X,101199
188,1,Y,101199
189,1,Be,0
189,1,Bw,101078
189,1,X,101078
189,1,Y,101078
190,1,Be,0
190,1,Bw,101074
190,1,X,101074
190,1,Y,101074
191,1,Be,0
191,1,Bw,100962
191,1,X,100962
191,1,Y,100962
192,1,Be,0
192,1,Bw,100928
192,1,X,100928
192,1,Y,100928
193,1,Be,0
193,1,Bw,100882
193,1,X,100882
193,1,Y,100882
194,1,Be,0
194,1,Bw,100738
194,1,X,100738
194,1,Y,100738
195,1,Be,0
195,1,Bw,100792
195,1,X,100792
195,1,Y,100792
196,1,Be,0
196,1,Bw,100906
196,1,X,100906
196,1,Y,100906
197,1,Be,0
197,1,Bw,100560
197,1,X,100560
197,1,Y,100560
198,1,Be,0
198,1,Bw,100715
198,1,X,100715
198,1,Y,100715
199,1,Be,0
199,1,Bw,100753
199,1,X,100753
199,1,Y,100753
200,1,Be,0
200,1,Bw,100790
200,1,X,100790
200,1,Y,100790
201,1,Be,0
201,1,Bw,101021
201,1,X,101021
201,1,Y,101021
202,1,Be,0
202,1,Bw,101079
202,1,X,101079
202,1,Y,101079
203,1,Be,0
203,1,Bw,100827
203,1,X,100827
203,1,Y,100827
204,1,Be,0
204,1,Bw,100956
204,1,X,100956
204,1,Y,100956
205,1,Be,0
205,1,Bw,101023
205,1,X,101023
205,1,Y,101023
206,1,Be,0
206,1,Bw,100949
206,1,X,100949
206,1,Y,100949
207,1,Be,0
207,1,Bw,100952
207,1,X,100952
207,1,Y,100952
208,1,Be,0
208,1,Bw,100881
208,1,X,100881
208,1,Y,100881
209,1,Be,0
209,1,Bw,100861
209,1,X,100861
209,1,Y,100861
210,1,Be,0
210,1,Bw,100817
210,1,X,100817
210,1,Y,100817
211,1,Be,0
211,1,Bw,100878
211,1,X,100878
211,1,Y,100878
212,1,Be,0
212,1,Bw,100918
212,1,X,100918
212,1,Y,100918
213,1,Be,0
213,1,Bw,100577
213,1,X,100577
213,1,Y,100577
214,1,Be,0
214,1,Bw,100807
214,1,X,100807
214,1,Y,100807
215,1,Be,0
215,1,Bw,100883
215,1,X,100883
215,1,Y,100883
216,1,Be,0
216,1,Bw,100796
216,1,X,100796
216,1,Y,100796
217,1,Be,0
217,1,Bw,100804
217,1,X,100804
217,1,Y,100804
218,1,Be,0
218,1,Bw,100592
218,1,X,100592
218,1,Y,100592
219,1,Be,0
219,1,Bw,100598
219,1,X,100598
219,1,Y,100598
220,1,Be,0
220,1,Bw,100399
220,1,X,100399
220,1,Y,100399
221,1,Be,0
221,1,Bw,100511
221,1,X,100511
221,1,Y,100511
222,1,Be,0
222,1,Bw,100375
222,1,X,100375
222,1,Y,100375
223,1,Be,0
223,1,Bw,100462
223,1,X,100462
223,1,Y,100462
224,1,Be,0
224,1,Bw,100571
224,1,X,100571
224,1,Y,100571
225,1,Be,0
225,1,Bw,100569
225,1,X,100569
225,1,Y,100569
226,1,Be,0
226,1,Bw,100410
226,1,X,100410
226,1,Y,100410
227,1,Be,0
227,1,Bw,100429
227,1,X,100429
227,1,Y,100429
228,1,Be,0
228,1,Bw,100480
228,1,X,100480
228,1,Y,100480
229,1,Be,0
229,1,Bw,100443
229,1,X,100443
229,1,Y,100443
230,1,Be,0
230,1,Bw,100544
230,1,X,100544
230,1,Y,100544
231,1,Be,0
231,1,Bw,100496
231,1,X,100496
231,1,Y,100496
232,1,Be,0
232,1,Bw,100435
232,1,X,100435
232,1,Y,100435
233,1,Be,0
233,1,Bw,100332
233,1,X,100332
233,1,Y,100332
234,1,Be,0
234,1,Bw,100413
234,1,X,100413
234,1,Y,100413
235,1,Be,0
235,1,Bw,100524
235,1,X,100524
235,1,Y,100524
236,1,Be,0
236,1,Bw,100600
236,1,X,100600
236,1,Y,100600
237,1,Be,0
237,1,Bw,100463
237,1,X,100463
237,1,Y,100463
238,1,Be,0
238,1,Bw,100555
238,1,X,100555
238,1,Y,100555
239,1,Be,0
239,1,Bw,100554
239,1,X,100554
239,1,Y,100554
240,1,Be,0
240,1,Bw,100411
240,1,X,100411
240,1,Y,100411
241,1,Be,0
241,1,Bw,100598
241,1,X,100598
241,1,Y,100598
242,1,Be,0
242,1,Bw,100531
242,1,X,100531
242,1,Y,100531
243,1,Be,0
243,1,Bw,100565
243,1,X,100565
243,1,Y,100565
244,1,Be,0
244,1,Bw,100671
244,1,X,100671
244,1,Y,100671
245,1,Be,0
245,1,Bw,100793
245,1,X,100793
245,1,Y,100793
246,1,Be,0
246,1,Bw,100731
246,1,X,100731
246,1,Y,100731
247,1,Be,0
247,1,Bw,100862
247,1,X,100862
247,1,Y,100862
248,1,Be,0
248,1,Bw,100840
248,1,X,100840
248,1,Y,100840
249,1,Be,0
249,1,Bw,100825
249,1,X,100825
249,1,Y,100825
250,1,Be,0
250,1,Bw,100950
250,1,X,100950
250,1,Y,100950
251,1,Be,0
251,1,Bw,100825
251,1,X,100825
251,1,Y,100825
252,1,Be,0
252,1,Bw,100646
252,1,X,100646
252,1,Y,100646
253,1,Be,0
253,1,Bw,100847
253,1,X,100847
253,1,Y,100847
254,1,Be,0
254,1,Bw,100754
254,1,X,100754
254,1,Y,100754
255,1,Be,0
255,1,Bw,100922
255,1,X,100922
255,1,Y,100922
256,1,Be,0
256,1,Bw,101050
256,1,X,101050
256,1,Y,101050
257,1,Be,0
257,1,Bw,101170
257,1,X,101170
257,1,Y,101170
258,1,Be,0
258,1,Bw,101065
258,1,X,101065
258,1,Y,101065
259,1,Be,0
259,1,Bw,100911
259,1,X,100911
259,1,Y,100911
260,1,Be,0
260,1,Bw,101075
260,1,X,101075
260,1,Y,101075
261,1,Be,0
261,1,Bw,100994
261,1,X,100994
261,1,Y,100994
262,1,Be,0
262,1,Bw,100910
262,1,X,100910
262,1,Y,100910
263,1,Be,0
263,1,Bw,100947
263,1,X,100947
263,1,Y,100947
264,1,Be,0
264,1,Bw,100947
264,1,X,100947
264,1,Y,100947
265,1,Be,0
265,1,Bw,100858
265,1,X,100858
265,1,Y,100858
266,1,Be,0
266,1,Bw,100947
266,1,X,100947
266,1,Y,100947
267,1,Be,0
267,1,Bw,100967
267,1,X,100967
267,1,Y,100967
268,1,Be,0
268,1,Bw,101025
268,1,X,101025
268,1,Y,101025
269,1,Be,0
269,1,Bw,101286
269,1,X,101286
269,1,Y,101286
270,1,Be,0
270,1,Bw,101147
270,1,X,101147
270,1,Y,101147
271,1,Be,0
271,1,Bw,101217
271,1,X,101217
271,1,Y,101217
272,1,Be,0
272,1,Bw,101186
272,1,X,101186
272,1,Y,101186
273,1,Be,0
273,1,Bw,100888
273,1,X,100888
273,1,Y,100888
274,1,Be,0
274,1,Bw,100883
274,1,X,100883
274,1,Y,100883
275,1,Be,0
275,1,Bw,100829
275,1,X,100829
275,1,Y,100829
276,1,Be,0
276,1,Bw,100587
276,1,X,100587
276,1,Y,100587
277,1,Be,0
277,1,Bw,100525
277,1,X,100525
277,1,Y,100525
278,1,Be,0
278,1,Bw,100823
278,1,X,100823
278,1,Y,100823
279,1,Be,0
279,1,Bw,101040
279,1,X,101040
279,1,Y,101040
280,1,Be,0
280,1,Bw,101442
280,1,X,101442
280,1,Y,101442
281,1,Be,0
281,1,Bw,101289
281,1,X,101289
281,1,Y,101289
282,1,Be,0
282,1,Bw,101490
282,1,X,101490
282,1,Y,101490
283,1,Be,0
283,1,Bw,101164
283,1,X,101164
283,1,Y,101164
284,1,Be,0
284,1,Bw,101055
284,1,X,101055
284,1,Y,101055
285,1,Be,0
285,1,Bw,101164
285,1,X,101164
285,1,Y,101164
286,1,Be,0
286,1,Bw,101197
286,1,X,101197
286,1,Y,101197
287,1,Be,0
287,1,Bw,101017
287,1,X,101017
287,1,Y,101017
288,1,Be,0
288,1,Bw,101157
288,1,X,101157
288,1,Y,101157
289,1,Be,0
289,1,Bw,101220
289,1,X,101220
289,1,Y,101220
290,1,Be,0
290,1,Bw,101347
290,1,X,101347
290,1,Y,101347
291,1,Be,0
291,1,Bw,101286
291,1,X,101286
291,1,Y,101286
292,1,Be,0
292,1,Bw,101225
292,1,X,101225
292,1,Y,101225
293,1,Be,0
293,1,Bw,100998
293,1,X,100998
293,1,Y,100998
294,1,Be,0
294,1,Bw,101227
294,1,X,101227
294,1,Y,101227
295,1,Be,0
295,1,Bw,101129
295,1,X,101129
295,1,Y,101129
296,1,Be,0
296,1,Bw,101029
296,1,X,101029
296,1,Y,101029
297,1,Be,0
297,1,Bw,101142
297,1,X,101142
297,1,Y,101142
298,1,Be,0
298,1,Bw,101226
298,1,X,101226
298,1,Y,101226
299,1,Be,0
299,1,Bw,101292
299,1,X,101292
299,1,Y,101292
300,1,Be,0
300,1,Bw,101160
300,1,X,101160
300,1,Y,101160
301,1,Be,0
301,1,Bw,101231
301,1,X,101231
301,1,Y,101231
302,1,Be,0
302,1,Bw,100932
302,1,X,100932
302,1,Y,100932
303,1,Be,0
303,1,Bw,101191
303,1,X,101191
303,1,Y,101191
304,1,Be,0
304,1,Bw,101135
304,1,X,101135
304,1,Y,101135
305,1,Be,0
305,1,Bw,101110
305,1,X,101110
305,1,Y,101110
306,1,Be,0
306,1,Bw,100975
306,1,X,100975
306,1,Y,100975
307,1,Be,0
307,1,Bw,101054
307,1,X,101054
307,1,Y,101054
308,1,Be,0
308,1,Bw,100932
308,1,X,100932
308,1,Y,100932
309,1,Be,0
309,1,Bw,100923
309,1,X,100923
309,1,Y,100923
310,1,Be,0
310,1,Bw,101230
310,1,X,101230
310,1,Y,101230
311,1,Be,0
311,1,Bw,101116
311,1,X,101116
311,1,Y,101116
312,1,Be,0
312,1,Bw,101175
312,1,X,101175
312,1,Y,101175
313,1,Be,0
313,1,Bw,101195
313,1,X,101195
313,1,Y,101195
314,1,Be,0
314,1,Bw,101065
314,1,X,101065
314,1,Y,101065
315,1,Be,0
315,1,Bw,100917
315,1,X,100917
315,1,Y,100917
316,1,Be,0
316,1,Bw,101168
316,1,X,101168
316,1,Y,101168
317,1,Be,0
317,1,Bw,100851
317,1,X,100851
317,1,Y,100851
318,1,Be,0
318,1,Bw,100868
318,1,X,100868
318,1,Y,100868
319,1,Be,0
319,1,Bw,100723
319,1,X,100723
319,1,Y,100723
320,1,Be,0
320,1,Bw,100617
320,1,X,100617
320,1,Y,100617
321,1,Be,0
321,1,Bw,100790
321,1,X,100790
321,1,Y,100790
322,1,Be,0
322,1,Bw,100590
322,1,X,100590
322,1,Y,100590
323,1,Be,0
323,1,Bw,100530
323,1,X,100530
323,1,Y,100530
324,1,Be,0
324,1,Bw,100502
324,1,X,100502
324,1,Y,100502
325,1,Be,0
325,1,Bw,100386
325,1,X,100386
325,1,Y,100386
326,1,Be,0
326,1,Bw,100394
326,1,X,100394
326,1,Y,100394
327,1,Be,0
327,1,Bw,100524
327,1,X,100524
327,1,Y,100524
328,1,Be,0
328,1,Bw,100526
328,1,X,100526
328,1,Y,100526
329,1,Be,0
329,1,Bw,100829
329,1,X,100829
329,1,Y,100829
330,1,Be,0
330,1,Bw,100920
330,1,X,100920
330,1,Y,100920
331,1,Be,0
331,1,Bw,100750
331,1,X,100750
331,1,Y,100750
332,1,Be,0
332,1,Bw,100612
332,1,X,100612
332,1,Y,100612
333,1,Be,0
333,1,Bw,100739
333,1,X,100739
333,1,Y,100739
334,1,Be,0
334,1,Bw,100878
334,1,X,100878
334,1,Y,100878
335,1,Be,0
335,1,Bw,100994
335,1,X,100994
335,1,Y,100994
336,1,Be,0
336,1,Bw,100969
336,1,X,100969
336,1,Y,100969
337,1,Be,0
337,1,Bw,100906
337,1,X,100906
337,1,Y,100906
338,1,Be,0
338,1,Bw,101172
338,1,X,101172
338,1,Y,101172
339,1,Be,0
339,1,Bw,101223
339,1,X,101223
339,1,Y,101223
340,1,Be,0
340,1,Bw,101078
340,1,X,101078
340,1,Y,101078
341,1,Be,0
341,1,Bw,100828
341,1,X,100828
341,1,Y,100828
342,1,Be,0
342,1,Bw,100917
342,1,X,100917
342,1,Y,100917
343,1,Be,0
343,1,Bw,100801
343,1,X,100801
343,1,Y,100801
344,1,Be,0
344,1,Bw,100815
344,1,X,100815
344,1,Y,100815
345,1,Be,0
345,1,Bw,100820
345,1,X,100820
345,1,Y,100820
346,1,Be,0
346,1,Bw,101272
346,1,X,101272
346,1,Y,101272
347,1,Be,0
347,1,Bw,101010
347,1,X,101010
347,1,Y,101010
348,1,Be,0
348,1,Bw,101217
348,1,X,101217
348,1,Y,101217
349,1,Be,0
349,1,Bw,101277
349,1,X,101277
349,1,Y,101277
350,1,Be,0
350,1,Bw,101270
350,1,X,101270
350,1,Y,101270
351,1,Be,0
351,1,Bw,101281
351,1,X,101281
351,1,Y,101281
352,1,Be,0
352,1,Bw,101148
352,1,X,101148
352,1,Y,101148
353,1,Be,0
353,1,Bw,101376
353,1,X,101376
353,1,Y,101376
354,1,Be,0
354,1,Bw,101611
354,1,X,101611
354,1,Y,101611
355,1,Be,0
355,1,Bw,101475
355,1,X,101475
355,1,Y,101475
356,1,Be,0
356,1,Bw,101340
356,1,X,101340
356,1,Y,101340
357,1,Be,0
357,1,Bw,101293
357,1,X,101293
357,1,Y,101293
358,1,Be,0
