Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
1000,26,X-a0-b0:X-a0-b0,0,0,0,0,0,0,0
1000,26,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0
1000,26,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0
1000,26,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0
1000,26,X-a1-b0:X-a0-b0,0,0,0,0,0,0,0
1000,26,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0
1000,26,X-a1-b0:X-a0-b1,0,0,0,0,0,0,0
1000,26,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0
1000,26,X-a0-b1:X-a0-b0,0,0,0,0,0,0,0
1000,26,X-a0-b1:X-a1-b0,0,0,0,0,0,0,0
1000,26,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0
1000,26,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0
1000,26,X-a1-b1:X-a0-b0,0,0,0,0,0,0,0
1000,26,X-a1-b1:X-a1-b0,0,0,0,0,0,0,0
1000,26,X-a1-b1:X-a0-b1,0,0,0,0,0,0,0
1000,26,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0
1000,25,X-a0-b0:X-a0-b0,0,0,0,0,0,0,56
1000,25,X-a0-b0:X-a1-b0,0,0,0,0,0,0,56
1000,25,X-a0-b0:X-a0-b1,0,0,0,0,0,0,57
1000,25,X-a0-b0:X-a1-b1,3,0,1,2,1,24,732
1000,25,X-a1-b0:X-a0-b0,0,0,0,0,0,3,56
1000,25,X-a1-b0:X-a1-b0,3,0,0,3,6,42,956
1000,25,X-a1-b0:X-a0-b1,4,0,0,4,13,44,656
1000,25,X-a1-b0:X-a1-b1,55,0,0,55,79,716,13431
1000,25,X-a0-b1:X-a0-b0,0,0,0,0,0,4,207
1000,25,X-a0-b1:X-a1-b0,3,0,0,3,1,48,1106
1000,25,X-a0-b1:X-a0-b1,1,0,0,1,4,28,1406
1000,25,X-a0-b1:X-a1-b1,32,0,0,32,37,439,15582
1000,25,X-a1-b1:X-a0-b0,6,0,0,6,2,69,2206
1000,25,X-a1-b1:X-a1-b0,67,0,0,67,69,960,33606
1000,25,X-a1-b1:X-a0-b1,75,0,0,75,49,689,26406
1000,25,X-a1-b1:X-a1-b1,1082,0,0,1082,824,11272,376282
1000,24,X-a0-b0:X-a0-b0,0,0,0,0,0,3,0
1000,24,X-a0-b0:X-a1-b0,1,0,0,1,0,3,113
1000,24,X-a0-b0:X-a0-b1,0,0,0,0,1,6,0
1000,24,X-a0-b0:X-a1-b1,4,0,0,4,2,45,337
1000,24,X-a1-b0:X-a0-b0,0,0,0,0,0,2,0
1000,24,X-a1-b0:X-a1-b0,3,0,0,3,4,73,1612
1000,24,X-a1-b0:X-a0-b1,5,0,1,4,4,81,3200
1000,24,X-a1-b0:X-a1-b1,85,0,0,85,59,837,20438
1000,24,X-a0-b1:X-a0-b0,1,0,0,1,1,4,150
1000,24,X-a0-b1:X-a1-b0,7,0,0,7,5,53,863
1000,24,X-a0-b1:X-a0-b1,1,0,0,1,3,55,1950
1000,24,X-a0-b1:X-a1-b1,67,0,0,67,42,696,14887
1000,24,X-a1-b1:X-a0-b0,11,2,0,9,5,69,2950
1000,24,X-a1-b1:X-a1-b0,115,0,0,115,90,875,21163
1000,24,X-a1-b1:X-a0-b1,88,0,0,88,55,949,28550
1000,24,X-a1-b1:X-a1-b1,987,0,0,987,797,10743,325188
1000,23,X-a0-b0:X-a0-b0,0,0,0,0,0,0,0
1000,23,X-a0-b0:X-a1-b0,0,0,0,0,1,2,112
1000,23,X-a0-b0:X-a0-b1,0,0,0,0,0,3,337
1000,23,X-a0-b0:X-a1-b1,3,0,0,3,2,37,674
1000,23,X-a1-b0:X-a0-b0,1,0,0,1,1,8,300
1000,23,X-a1-b0:X-a1-b0,4,0,0,4,1,49,1912
1000,23,X-a1-b0:X-a0-b1,3,0,0,3,1,42,2437
1000,23,X-a1-b0:X-a1-b1,71,0,0,71,34,587,18676
1000,23,X-a0-b1:X-a0-b0,3,0,0,3,0,4,150
1000,23,X-a0-b1:X-a1-b0,4,0,0,4,2,36,2062
1000,23,X-a0-b1:X-a0-b1,2,0,0,2,2,47,1687
1000,23,X-a0-b1:X-a1-b1,54,0,0,54,52,504,13225
1000,23,X-a1-b1:X-a0-b0,8,0,1,7,11,69,2850
1000,23,X-a1-b1:X-a1-b0,92,0,0,92,85,973,28662
1000,23,X-a1-b1:X-a0-b1,79,0,0,79,74,909,26988
1000,23,X-a1-b1:X-a1-b1,1064,0,0,1064,835,11273,343625
1000,22,X-a0-b0:X-a0-b0,0,0,0,0,0,0,56
1000,22,X-a0-b0:X-a1-b0,0,0,0,0,0,0,168
1000,22,X-a0-b0:X-a0-b1,0,0,0,0,1,1,57
