Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
0,25,1,90,0,0,90,88,0,0,6000,3000,25,0,3,0,0,0,10,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,23,15,176,0,0,176,183,0,0,10600,5300,40,0,9,0,0,0,24,0,0,13757.1,746.25,1528.57,1,1,1,0,0,0
0,21,0,361,0,0,361,347,0,0,26400,13200,0,0,0,0,0,0,39,0,0,27514.2,1492.5,3057.13,1,1,1,0,0,0
0,19,10,88,0,0,88,95,0,0,6600,3300,26,0,6,0,0,0,12,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,17,5,181,0,0,181,180,0,0,12400,6200,49,0,11,0,0,0,19,0,0,13757.1,746.25,1528.57,1,1,1,0,0,0
0,15,5,88,0,0,88,88,0,0,4600,2300,17,0,5,0,0,0,12,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,13,10,93,0,0,93,89,0,0,5400,2700,24,0,3,0,0,0,7,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,11,10,179,0,0,179,184,0,0,13800,6900,60,0,7,0,0,0,21,0,0,13757.1,746.25,1528.57,1,1,1,0,0,0
0,9,10,87,0,0,87,88,0,0,5200,2600,21,0,5,0,0,0,13,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,7,0,88,0,0,88,91,0,0,6400,3200,0,0,0,0,0,0,12,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,5,15,43,0,0,43,46,0,0,3000,1500,10,0,5,0,0,0,7,0,0,1375.71,74.625,152.857,1,1,1,0,0,0
0,3,1,92,0,0,92,86,0,0,7600,3800,27,0,9,0,0,0,8,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,1,5,84,0,0,84,86,0,0,5000,2500,19,0,4,0,0,0,16,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,26,0,904,0,0,904,892,0,0,54800,27400,0,0,0,0,0,0,96,0,0,55028.4,2985,6114.27,1,1,1,0,0,0
0,24,10,89,0,0,89,89,0,0,4800,2400,18,0,6,0,0,0,11,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,22,0,365,0,0,365,357,0,0,24400,12200,0,0,0,0,0,0,35,0,0,27514.2,1492.5,3057.13,1,1,1,0,0,0
0,20,10,89,0,0,89,85,0,0,5800,2900,26,0,3,0,0,0,11,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,18,10,91,0,0,91,90,0,0,5600,2800,22,0,4,0,0,0,9,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,16,0,357,0,0,357,358,0,0,24600,12300,0,0,0,0,0,0,43,0,0,27514.2,1492.5,3057.13,1,1,1,0,0,0
0,14,0,90,0,0,90,91,0,0,6800,3400,0,0,0,0,0,0,10,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,12,15,94,0,0,94,93,0,0,3800,1900,18,0,1,0,0,0,6,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,10,10,46,0,0,46,39,0,0,2200,1100,10,0,1,0,0,0,4,0,0,1375.71,74.625,152.857,1,1,1,0,0,0
0,8,10,91,0,0,91,88,0,0,6200,3100,26,0,4,0,0,0,9,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,6,10,94,0,0,94,91,0,0,8400,4200,31,0,8,0,0,0,6,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
0,4,5,47,0,0,47,44,0,0,3000,1500,10,0,2,0,0,0,3,0,0,1375.71,74.625,152.857,1,1,1,0,0,0
0,2,10,85,0,0,85,90,0,0,6600,3300,23,0,6,0,0,0,15,0,0,2751.42,149.25,305.713,1,1,1,0,0,0
1,25,1,93,0,0,93,81,0,2462,6400,3200,27,0,6,0,0,0,14,0,0,2038.16,53.7575,155.685,1,0.106607,0.117582,0,0,0
1,23,15,154,0,0,154,163,0,5520,11600,5800,52,0,12,0,0,0,16,0,0,16990.8,358.787,678.423,1,0.233203,0.363944,0,0,0
1,21,0,263,0,0,263,326,0,12749,15000,7500,0,0,0,0,0,0,32,0,0,32181.6,733.575,1431.85,1,0.196382,0.288409,0,0,0
1,19,11,88,0,0,88,85,0,2839,5600,2800,24,0,4,0,0,0,7,0,0,1638.16,90.7575,141.685,1,0.124375,0.101904,0,0,0
1,17,5,169,0,0,169,159,0,6378,11400,5700,51,0,11,0,0,0,20,0,0,16190.8,332.787,646.423,1,0.177679,0.363944,0,0,0
1,15,4,88,0,0,88,84,0,2662,6200,3100,26,0,6,0,0,0,10,0,0,1838.16,66.7575,142.685,1,0.24875,0.169841,0,0,0
1,13,9,94,0,0,94,81,0,2260,5600,2800,17,0,9,0,0,0,6,0,0,2238.16,87.7575,123.685,1,0.074625,0.191071,0,0,0
1,11,11,149,0,0,149,161,0,6110,9600,4800,48,0,5,0,0,0,14,0,0,16390.8,369.787,677.423,1,0.207292,0.238838,0,0,0
1,9,11,87,0,0,87,78,0,2050,6400,3200,27,0,7,0,0,0,9,0,0,2438.16,69.7575,151.685,1,0.074625,0.191071,0,0,0
1,7,0,90,0,0,90,84,0,1642,6400,3200,0,0,0,0,0,0,14,0,0,2838.16,68.7575,160.685,1,0.0829167,0.0899157,0,0,0
1,5,15,46,0,0,46,40,0,1222,2600,1300,12,0,2,0,0,0,9,0,0,1019.08,41.3788,72.3424,1,0.0932812,0.127381,0,0,0
1,3,1,84,0,0,84,77,0,3200,6000,3000,27,0,4,0,0,0,8,0,0,1291.16,73.7575,144.685,0.98265,0.0574038,0.138961,0,0,0
1,1,5,64,0,0,64,80,0,1871,4200,2100,19,0,3,0,0,0,10,0,0,2638.16,60.7575,139.685,1,0.14925,0.117582,0,0,0
1,26,0,804,0,0,804,780,0,26781,52400,26200,0,0,0,0,0,0,100,0,0,62963.2,1497.15,2950.69,1,0.186562,0.291156,0,0,0
1,24,9,87,0,0,87,78,0,2274,4000,2000,14,0,6,0,0,0,13,0,0,2238.16,57.7575,139.685,1,0.106607,0.191071,0,0,0
1,22,0,283,0,0,283,309,0,11498,17200,8600,0,0,0,0,0,0,36,0,0,33381.6,745.575,1470.85,1,0.233203,0.277921,0,0,0
1,20,10,88,0,0,88,73,0,1637,6200,3100,28,0,7,0,0,0,9,0,0,2838.16,93.7575,140.685,1,0.0533036,0.169841,0,0,0
1,18,10,105,0,0,105,82,0,2487,6400,3200,35,0,5,0,0,0,10,0,0,2038.16,63.7575,120.685,1,0.124375,0.127381,0,0,0
1,16,0,271,0,0,271,322,0,11727,19000,9500,0,0,0,0,0,0,31,0,0,33181.6,835.575,1351.85,1,0.213214,0.293955,0,0,0
1,14,0,87,0,0,87,79,0,2246,4600,2300,0,0,0,0,0,0,12,0,0,2238.16,70.7575,154.685,1,0.0678409,0.109183,0,0,0
1,12,16,113,0,0,113,81,0,1889,8600,4300,49,0,3,0,0,0,9,0,0,2638.16,61.7575,120.685,1,0.186562,0.191071,0,0,0
1,10,10,56,0,0,56,36,0,1029,4800,2400,26,0,3,0,0,0,10,0,0,1219.08,41.3788,65.3424,1,0.124375,0.191071,0,0,0
1,8,9,78,0,0,78,77,0,2853,5200,2600,24,0,6,0,0,0,14,0,0,1638.16,83.7575,134.685,1,0.0829167,0.152857,0,0,0
1,6,10,70,0,0,70,77,0,3194,4200,2100,18,0,5,0,0,0,10,0,0,1293.16,75.7575,146.685,0.98265,0.0829167,0.0804509,0,0,0
1,4,5,52,0,0,52,41,0,1217,3200,1600,19,0,2,0,0,0,7,0,0,1019.08,29.3788,89.3424,1,0.0932812,0.127381,0,0,0
1,2,10,93,0,0,93,80,0,2052,5400,2700,27,0,4,0,0,0,6,0,0,2438.16,78.7575,140.685,1,0.04975,0.152857,0,0,0
2,25,1,88,0,0,88,71,0,4254,5400,2700,25,0,6,0,0,0,12,0,0,1646.02,69.5299,180.446,1,0.022399,0.0707658,0,0,0
2,23,15,127,0,0,127,138,0,9467,7000,3500,36,0,6,0,0,0,20,0,0,20033.1,440.65,809.231,1,0.112121,0.135685,0,0,0
2,21,0,222,0,0,222,284,0,17064,15400,7700,0,0,0,0,0,0,11,0,0,41890.2,855.299,1690.46,1,0.135847,0.230943,0,0,0
2,19,11,95,0,0,95,74,0,4187,6800,3400,31,0,8,0,0,0,10,0,0,1700.02,88.5299,174.446,1,0.0504208,0.0590353,0,0,0
2,17,5,152,0,0,152,139,0,10380,10600,5300,61,0,9,0,0,0,14,0,0,19142.1,437.65,790.231,1,0.118853,0.129285,0,0,0
2,15,5,71,0,0,71,78,0,4260,5800,2900,29,0,1,0,0,0,15,0,0,1668.02,66.5299,155.446,1,0.0333788,0.0548787,0,0,0
2,13,10,80,0,0,80,69,0,4478,7000,3500,32,0,6,0,0,0,9,0,0,1417.02,95.5299,159.446,0.746054,0.0731313,0.0883462,0,0,0
2,11,11,123,0,0,123,141,0,9592,7800,3900,37,0,12,0,0,0,18,0,0,19907.1,411.65,839.231,1,0.102719,0.225808,0,0,0
2,9,10,78,0,0,78,71,0,4284,5800,2900,30,0,6,0,0,0,9,0,0,1615.02,95.5299,155.446,1,0.0387542,0.063202,0,0,0
2,7,0,86,0,0,86,77,0,2926,5400,2700,0,0,0,0,0,0,16,0,0,2972.02,92.5299,159.446,1,0.0381986,0.0472602,0,0,0
2,5,16,50,0,0,50,36,0,1814,4000,2000,18,0,3,0,0,0,9,0,0,1138.51,40.765,81.7231,1,0.0689646,0.0516731,0,0,0
2,3,1,78,0,0,78,64,0,4409,4600,2300,25,0,3,0,0,0,10,0,0,1483.02,73.5299,184.446,0.806977,0.0614646,0.045214,0,0,0
2,1,5,61,0,0,61,71,0,3512,4200,2100,22,0,2,0,0,0,12,0,0,2379.02,95.5299,163.446,1,0.0607575,0.087303,0,0,0
2,26,0,713,0,0,713,708,0,42817,54000,27000,0,0,0,0,0,0,91,0,0,75096.3,1748.6,3337.92,1,0.0924167,0.134122,0,0,0
2,24,10,83,0,0,83,68,0,4053,6600,3300,30,0,5,0,0,0,11,0,0,1838.02,85.5299,173.446,1,0.0577575,0.116404,0,0,0
2,22,0,220,0,0,220,280,0,16284,16400,8200,0,0,0,0,0,0,32,0,0,42753.2,808.299,1654.46,1,0.124262,0.193532,0,0,0
