Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
196,1,13,66.9499,67,0,14616,3753,42.7249,32.234,BROKEUP
212,1,15,66.7012,67,0,2422,15675,25.7964,27.2813,BROKEUP
291,1,21,67.3619,68,0,5713,14407,19.9408,18.4271,BROKEUP
171,1,12,69.7057,70,0,3255,3267,25.7146,22.4363,BROKEUP
442,1,33,69.1968,70,1,6823,11682,56.1159,49.96,BROKEUP
434,1,33,70.053,71,0,2117,10403,24.5857,20.9943,BROKEUP
423,1,32,71.7889,72,0,15167,13448,30.3209,34.8366,BROKEUP
498,1,38,71.2972,72,0,11814,2763,20.1632,17.0912,BROKEUP
140,1,10,73.6786,74,0,8380,10285,26.7958,17.3166,BROKEUP
742,1,56,73.9689,74,0,12922,190,40.2676,41.8257,BROKEUP
872,1,66,77.8038,78,0,5194,8648,17.2973,24.6965,BROKEUP
778,1,59,79.1632,80,0,6808,16852,17.0557,16.2366,BROKEUP
59,1,5,80.3044,81,0,3379,6569,25.8246,20.3967,BROKEUP
15,1,1,81.2073,82,0,3806,6838,28.7836,29.008,BROKEUP
94,1,8,81.583,82,0,3454,5135,17.3351,18.4696,BROKEUP
588,1,43,81.5731,82,0,5829,1879,23.9069,22.2951,BROKEUP
942,1,73,81.2748,82,0,12192,15124,16.1023,16.1064,BROKEUP
394,1,29,84.4905,85,0,7283,11678,44.0562,50.1382,BROKEUP
645,1,48,84.8569,85,0,6234,10650,16.5844,17.0326,BROKEUP
870,1,66,84.4293,85,0,1252,11911,28.7983,30.995,BROKEUP
117,1,9,88.4257,89,0,13631,10475,15.8412,17.2283,BROKEUP
424,1,32,88.1695,89,0,15205,15779,33.7268,26.1996,BROKEUP
47,1,4,90.3349,91,0,3307,9710,41.3797,30.8245,BROKEUP
629,1,47,91.064,92,0,3714,14589,44.8768,26.9779,BROKEUP
42,1,3,92.6938,93,0,2333,4712,23.1641,17.507,BROKEUP
745,1,56,92.7496,93,1,9955,8768,31.7466,27.0904,BROKEUP
502,1,38,93.5209,94,0,1954,5834,30.3301,24.2346,BROKEUP
979,1,76,95.4681,96,0,3037,6062,21.7078,17.7058,BROKEUP
474,1,36,96.5768,97,0,16658,2261,24.2212,16.0226,BROKEUP
932,1,72,96.1277,97,0,12542,15369,17.3377,20.1846,BROKEUP
72,1,6,98.1459,99,0,2041,15189,47.5213,26.6604,BROKEUP
757,1,57,98.139,99,1,435,1833,45.5169,31.1481,BROKEUP
21,1,1,100.628,101,1,8445,16833,43.7008,24.8695,BROKEUP
134,1,10,100.251,101,0,3358,3188,34.736,36.2034,BROKEUP
259,1,18,100.11,101,0,6566,16550,34.641,33.5328,BROKEUP
1193,1,94,101.159,102,0,16035,16201,33.6411,25.8039,BROKEUP
672,1,50,102.688,103,0,15563,1562,48.0345,49.8213,BROKEUP
324,1,24,103.866,104,0,15693,5047,31.5505,21.3991,BROKEUP
613,1,45,103.995,104,0,4426,8279,16.14,17.9827,BROKEUP
118,1,9,104.31,105,0,13951,4133,20.5486,21.8779,BROKEUP
620,1,46,104.213,105,0,12641,162,22.4641,20.1687,BROKEUP
1205,1,95,104.662,105,0,8616,2068,21.4679,16.9265,BROKEUP
355,1,26,106.761,107,0,8420,4257,32.0479,27.0778,BROKEUP
492,1,37,107.091,108,0,15113,5889,46.5526,46.3666,BROKEUP
644,1,48,107.405,108,0,5882,1275,29.0063,28.8628,BROKEUP
972,1,75,107.499,108,0,1423,7485,41.9427,24.4704,BROKEUP
209,1,14,109.514,110,1,14105,8163,27.5046,23.8763,BROKEUP
792,1,60,109.407,110,0,11505,7327,17.1039,22.3498,BROKEUP
1028,1,80,109.434,110,0,241,3396,25.4033,21.8677,BROKEUP
766,1,58,110.716,111,0,9458,2704,21.2704,20.7526,BROKEUP
1135,1,89,111.473,112,0,7191,15855,37.2947,42.4054,BROKEUP
305,1,22,112.849,113,0,13793,2257,30.2267,26.0657,BROKEUP
406,1,30,112.377,113,0,4079,1030,56.9766,53.211,BROKEUP
683,1,51,113.817,114,0,10575,11912,25.2299,21.3529,BROKEUP
765,1,58,113.191,114,0,3944,909,24.6998,17.5913,BROKEUP
388,1,29,114.307,115,0,14699,4169,17.5165,17.5299,BROKEUP
680,1,51,116.505,117,0,15853,9190,18.8244,16.8449,BROKEUP
214,1,15,117.953,118,0,9450,6490,32.6143,24.7301,BROKEUP
779,1,59,117.482,118,0,7921,7965,24.7653,18.3049,BROKEUP
336,1,25,118.344,119,0,8467,8218,32.2081,23.8765,BROKEUP
380,1,28,118.052,119,0,13769,15181,25.1645,16.7158,BROKEUP
974,1,75,119.656,120,0,11985,4352,25.5205,25.9436,BROKEUP
1076,1,83,121.803,122,0,14123,10206,25.6751,21.7014,BROKEUP
242,1,17,122.131,123,0,6320,8819,25.0893,24.0276,BROKEUP
548,1,41,122.559,123,0,15141,665,45.2157,38.1636,BROKEUP
754,1,57,122.867,123,0,7711,2109,19.5329,19.9945,BROKEUP
1265,1,102,122.969,123,0,16431,2459,37.5604,26.7576,BROKEUP
1404,1,114,122.669,123,0,13808,6613,22.245,18.2662,BROKEUP
1068,1,83,123.578,124,0,6370,976,44.8313,25.8865,BROKEUP
967,1,75,124.341,125,0,12284,1208,16.2242,17.5747,BROKEUP
1077,1,83,124.575,125,0,15627,1875,39.7943,34.4236,BROKEUP
6,1,0,125.765,126,0,10787,4798,16.7406,17.8036,BROKEUP
871,1,66,125.428,126,0,3526,10725,32.3736,28.105,BROKEUP
282,1,20,126.007,127,0,9691,884,31.729,29.2182,BROKEUP
325,1,24,126.709,127,0,1808,5242,17.2143,17.0003,BROKEUP
515,1,39,126.919,127,0,11160,13963,17.4106,16.8842,BROKEUP
980,1,76,126.313,127,0,8350,13012,16.1402,18.8384,BROKEUP
1234,1,98,126.928,127,0,3645,12844,15.9834,16.7655,BROKEUP
969,1,75,127.152,128,0,2394,8132,38.1166,32.9941,BROKEUP
1162,1,91,127.03,128,0,3357,16255,26.3832,23.0324,BROKEUP
685,1,51,128.859,129,0,9066,17055,49.6145,49.082,BROKEUP
708,1,53,128.443,129,0,10457,6286,18.8111,17.6126,BROKEUP
102,1,8,129.622,130,0,16847,4289,22.5195,22.7996,BROKEUP
156,1,11,131.836,132,0,11830,4703,49.477,30.4915,BROKEUP
520,1,39,131.864,132,0,5632,6175,34.9399,32.0651,BROKEUP
1175,1,92,131.095,132,0,14474,7167,31.6586,32.9249,BROKEUP
800,1,61,132.992,133,0,8329,10302,20.3534,18.8316,BROKEUP
33,1,2,133.946,134,1,7925,7483,34.6003,22.0819,BROKEUP
549,1,41,134.372,135,0,10686,496,43.9566,28.4099,BROKEUP
1486,1,121,134.808,135,0,4387,2379,18.7818,21.4452,BROKEUP
145,1,10,135.861,136,1,17033,17385,35.2745,15.9727,BROKEUP
1197,1,94,135.808,136,1,3103,10403,23.1565,21.1724,BROKEUP
331,1,24,136.582,137,1,6734,14797,22.137,20.7494,BROKEUP
769,1,58,136.593,137,0,11300,3275,25.9542,24.7269,BROKEUP
174,1,12,137.852,138,0,7931,10003,23.8127,19.138,BROKEUP
1475,1,120,138.914,139,0,10681,6193,31.9248,28.9788,BROKEUP
1319,1,107,139.738,140,0,4743,2068,16.0488,17.0224,BROKEUP
1435,1,118,139.49,140,0,16439,5309,62.6013,61.2031,BROKEUP
1576,1,130,139.357,140,0,14402,3356,58.7199,48.9649,BROKEUP
460,1,35,140.169,141,0,5094,13514,17.8917,22.7117,BROKEUP
585,1,43,140.714,141,0,6907,9764,23.3255,16.4381,BROKEUP
812,1,62,140.833,141,0,134,12742,22.5382,16.1267,BROKEUP
116,1,9,141.386,142,0,12773,4652,27.4141,17.5154,BROKEUP
190,1,13,141.165,142,0,43,9787,20.5156,21.2864,BROKEUP
695,1,52,141.175,142,0,6185,17386,52.212,48.0296,BROKEUP
16,1,1,142.519,143,0,4731,4438,31.0045,18.3626,BROKEUP
927,1,71,142.027,143,1,4616,7004,32.3796,25.0395,BROKEUP
1146,1,90,143.86,144,0,16340,4750,31.4177,20.5786,BROKEUP
390,1,29,144.498,145,0,1170,13743,25.7633,19.3717,BROKEUP
891,1,68,144.804,145,0,2646,2217,28.4289,21.1482,BROKEUP
1487,1,121,144.668,145,0,4749,11149,25.3968,19.3516,BROKEUP
71,1,6,145.067,146,0,16532,12885,20.3212,20.2677,BROKEUP
681,1,51,145.789,146,0,13386,613,15.5852,21.5018,BROKEUP
195,1,13,146.23,147,0,14008,2862,29.2404,34.9417,BROKEUP
238,1,17,146.634,147,0,16376,2050,16.2238,17.3707,BROKEUP
279,1,20,146.848,147,0,15835,12,34.5616,27.201,BROKEUP
1098,1,86,147.322,148,0,6789,9821,24.2971,21.3967,BROKEUP
46,1,3,148.31,149,1,16388,2574,27.2812,24.7247,BROKEUP
521,1,39,148.96,149,0,16032,6240,39.407,37.8294,BROKEUP
