Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
430,340461476,1033,15986,1891,4421,9674,22583,19120,166256,595680,297840,3837,126,853,25,2308,0,1428,402,80,0,0,16920.3,3299.31,18546.3,0.0174565,0.0256833,0.0185625,151,166,-15
431,340461476,1034,15672,1799,4420,9453,22201,18780,184193,624800,312400,4026,169,1101,63,1742,0,1493,457,106,0,0,17958.2,3620.72,20384.6,0.0694478,0.0515195,0.0643969,232,224,8
432,340461476,1034,14769,1671,4328,8770,21206,16582,206556,846640,423320,4554,308,1230,85,1199,0,1474,500,128,0,0,7320.41,2871.13,7812.34,0.0666898,0.0524742,0.0711454,393,438,-45
433,340461476,1034,15830,1460,4352,10018,22057,10174,203826,627680,313840,3438,129,814,35,2832,0,1320,347,104,0,0,2750.66,2889.37,3277.85,0.0195461,0.0379981,0.0197003,164,172,-8
434,340461476,1034,15309,1450,4469,9390,21514,13749,185618,676320,338160,4567,172,1233,43,1616,0,1579,431,127,0,0,19467.1,3343.62,21170.9,0.0114439,0.0292209,0.0113641,215,223,-8
435,340461476,1034,15005,1494,4292,9219,21127,11990,208971,768200,384100,4102,239,1182,66,1695,0,1430,431,138,0,0,5440.14,2867.55,6113.38,0.0673696,0.043696,0.0681087,305,307,-2
436,340461476,1034,13823,1419,4163,8241,19772,21575,191596,554040,277020,3476,159,800,39,678,0,1416,352,92,0,0,25187.8,3952.56,27944.3,0.0163603,0.0335778,0.0174528,198,212,-14
437,340461476,1034,12373,1525,3867,6981,18237,19428,229981,785160,392580,3581,140,940,53,294,0,1291,361,92,0,0,3881.16,2639.89,4408.96,0.118564,0.0460457,0.10926,193,148,45
438,340461476,1034,13363,1434,3682,8247,19091,15773,214184,701640,350820,3060,272,721,74,2522,0,1143,313,76,0,0,957.477,2847.73,804.648,0.0117797,0.0320065,0.0118139,346,385,-39
439,340461476,1034,12544,1380,3775,7389,18284,12832,198136,568680,284340,4032,174,994,31,941,0,1253,400,107,0,0,16619.9,3296,18620.1,0.00326605,0.0335501,0.00248655,205,208,-3
440,340461476,1034,14940,1565,3371,10004,20590,11637,209523,598080,299040,3080,154,764,30,4053,0,1248,325,84,0,0,11392.6,3659.23,12784.4,0.0759453,0.0374886,0.0710907,184,161,23
441,340461476,1034,13044,1485,3587,7972,18790,22570,205271,496040,248020,4803,252,1186,79,167,0,1449,488,126,0,0,48168.2,5112.9,53446.4,0.0467139,0.0438546,0.0472169,331,342,-11
442,340461476,1034,12525,1298,3533,7694,18137,21636,289293,666200,333100,2789,160,689,28,1086,0,1241,292,72,0,0,18302.3,3621.34,20441.4,0.250458,0.058022,0.247896,188,176,12
443,340461476,1034,11088,1424,3255,6409,16634,23091,300204,502360,251180,2766,149,671,36,158,0,1227,300,68,0,0,3780.8,3082.1,4365.77,0.0662167,0.0440767,0.0664459,185,190,-5
444,340461476,1034,12267,1423,3122,7722,17830,21327,276719,816240,408120,3337,203,860,60,2691,0,1026,385,101,0,0,49433,5648.87,54803.3,0.0183427,0.0411385,0.019726,263,270,-7
445,340461476,1034,14781,1422,3213,10146,20215,20393,351704,455480,227740,3659,139,948,36,4143,0,1162,366,101,0,0,-912.984,3158.86,-832.313,0.145494,0.0574306,0.144936,175,186,-11
446,340461476,1034,13881,1373,3541,8967,19473,26484,310900,450640,225320,4626,144,1209,43,1176,0,1429,504,143,0,0,18137.8,4016.82,20573.4,0,0.0446924,0,187,207,-20
447,340461476,1034,13435,1326,3428,8681,18905,25787,319536,551600,275800,3093,206,737,57,1287,0,1331,315,87,0,0,16053.9,3685.29,17803.1,0.101715,0.0545171,0.103571,263,267,-4
448,340461476,1034,13713,1252,3507,8954,19073,33409,312277,618680,309340,3355,147,839,32,1966,0,1258,338,92,0,0,2900.86,4261.41,3367.19,0.0734127,0.0438307,0.0715444,179,184,-5
449,340461476,1034,14951,1264,3672,10015,20498,27973,289168,778920,389460,4423,135,1156,39,3105,0,1301,460,106,0,0,12181.5,3731.82,13764,0.0116109,0.0487352,0.0119658,174,176,-2
450,340461476,1034,16403,1185,3855,11363,22068,33728,275804,496240,248120,4186,154,1067,40,3430,0,1431,430,117,0,0,11457,3662.7,12910.5,0.0375279,0.045778,0.0369205,194,193,1
451,340461476,1034,15695,1221,4046,10428,21390,30493,274525,546920,273460,4576,140,1157,40,1467,0,1582,469,124,0,0,12690,3688.48,14224.4,0.0595602,0.0444503,0.0582918,180,185,-5
452,340461476,1035,18395,1169,4102,13124,24177,19443,277834,744840,372420,3995,134,1042,28,4704,0,1472,425,107,0,0,5743.45,3465.2,6626.5,0.0595664,0.046975,0.0557032,162,162,0
453,340461476,1035,17167,1117,4582,11468,23150,14924,267125,684200,342100,5907,158,1567,30,1336,0,1763,645,156,0,0,6239.15,2850.92,7238.63,0.0185992,0.0421352,0.0187295,188,205,-17
454,340461476,1035,20082,1099,4570,14413,26117,12741,248531,758960,379480,3978,116,961,33,5093,0,1680,392,106,0,0,18281.8,4048.09,20170.5,0.0225175,0.0331348,0.0225446,149,159,-10
455,340461476,1035,18418,1127,5018,12273,24634,45328,231538,666240,333120,6048,137,1724,32,1015,0,1892,620,167,0,0,17633.9,4765.05,19551.6,0.059854,0.0426294,0.0562541,169,171,-2
456,340461476,1035,16556,1199,4926,10431,22715,40067,251177,1001160,500580,4705,135,1176,34,441,0,1682,508,113,0,0,2679.8,2557.7,3045.89,0.0638632,0.0562978,0.0640028,169,158,11
457,340461476,1035,14582,1183,4640,8759,20571,46992,224802,643840,321920,2986,121,667,36,0,0,1599,305,70,0,0,25851,4612.29,28615.3,0.0064196,0.0231927,0.00643353,157,162,-5
458,340461476,1035,15852,1005,4673,10174,21816,38883,259980,1042960,521480,4123,171,1108,42,3215,0,1373,463,109,0,0,8057.24,3405.66,8928.27,0.101824,0.0488797,0.0968041,213,214,-1
459,340461476,1035,25596,992,4855,19749,31743,38484,228785,772560,386280,5260,132,1425,37,11937,0,1507,540,146,0,0,24865.9,4562.07,27162.7,0.0178116,0.0357287,0.0180267,169,176,-7
460,340461476,1035,21853,1080,6178,14595,28700,35597,262746,467600,233800,9935,137,2708,34,0,0,2457,1014,272,0,0,21966.2,4479.52,24264.3,0.0787394,0.0459146,0.0760007,171,160,11
461,340461476,1036,22999,1108,5636,16255,29541,35635,277508,691040,345520,2758,181,767,43,3552,0,2049,274,83,0,0,21562.3,4188.16,23958.6,0.123851,0.04901,0.122029,224,221,3
462,340461476,1036,20946,1148,5823,13975,27626,30404,300850,887440,443720,5932,151,1587,42,934,0,2218,611,158,0,0,69651.4,6423.45,77511.3,0.0708262,0.0681223,0.0736915,193,209,-16
463,340461476,1036,27361,1148,6166,20047,34087,17532,417294,1709680,854840,7280,140,2014,52,9330,0,1960,743,212,0,0,5985.63,3727.59,6679.67,0.187821,0.066744,0.184393,192,193,-1
464,340461476,1036,23867,1259,6823,15785,31215,17688,390859,451920,225960,8019,175,2308,41,266,0,2680,846,234,0,0,7971.5,4068.99,8651.42,0.00796766,0.0250443,0.00825058,216,231,-15
465,340461476,1036,24660,1065,6672,16923,31871,15485,367512,1006240,503120,4196,194,1102,56,3472,0,2150,430,99,0,0,35684,5392.08,39597.9,0.0401627,0.097531,0.0408626,250,261,-11
466,340461476,1036,21344,1345,6656,13343,28843,20294,406855,1219720,609860,7247,99,1965,33,0,0,2351,757,208,0,0,3403.38,3818.83,4099.06,0.0826632,0.051589,0.0842437,132,139,-7
467,340461476,1036,21354,1322,6559,13473,28835,19633,370493,1391800,695900,5361,182,1551,54,2843,0,2088,598,147,0,0,5956.36,3878.36,6918.59,0.00643944,0.0297973,0.00728023,236,272,-36
468,340461476,1036,19505,1218,6484,11803,26886,19638,348517,694600,347300,4707,188,1265,47,835,0,2066,510,108,0,0,28160,4980.73,31135.8,0.00956445,0.0501081,0.0100032,235,227,8
469,340461476,1036,19109,1204,6250,11655,26490,16990,376412,1199360,599680,5478,132,1362,31,2227,0,1894,593,136,0,0,6605.88,3707.54,7357.83,0.0979412,0.050494,0.100946,163,164,-1
470,340461476,1037,18754,1228,6169,11357,26012,20748,347760,898120,449060,5105,171,1400,39,2070,0,1761,514,150,0,0,6601.48,3780.03,7569.95,0.0129751,0.0306206,0.0129275,210,201,9
471,340461476,1037,18648,1547,5699,11402,25801,23390,323368,791080,395540,4602,186,1181,50,2316,0,1812,474,136,0,0,11024.4,4279.79,12022.6,0.0164216,0.0752394,0.0169776,236,253,-17
472,340461476,1037,17346,1372,5745,10229,24436,20777,318063,891040,445520,5173,266,1340,75,1149,0,1768,533,150,0,0,12640.2,4221.98,14140.7,0.0334599,0.0441034,0.0329784,341,359,-18
473,340461476,1036,16436,1463,5387,9586,23220,29503,305671,848840,424420,4170,135,1113,27,1247,0,1607,407,143,0,0,14482,4378.05,15886.1,0.0345209,0.0339934,0.0352918,162,155,7
474,340461476,1036,17581,1562,4997,11022,24170,24778,306879,772000,386000,3924,229,988,47,3279,0,1608,427,99,0,0,32051.2,5148.43,35647,0.0395423,0.0697142,0.037842,276,269,7
475,340461476,1036,18278,1714,4912,11652,24834,28612,338622,867800,433900,5756,284,1459,65,3119,0,1663,609,150,0,0,8924.89,4177.41,9628.75,0.0983526,0.0525136,0.102411,349,307,42
476,340461476,1036,16517,1943,4744,9830,23115,35738,317697,693600,346800,4884,229,1322,56,613,0,1704,528,142,0,0,18453,4657.63,20296.6,0.025658,0.0354258,0.0239497,285,266,19
477,340461476,1036,18823,1653,4657,12513,25377,34578,320174,647360,323680,3010,181,777,46,4353,0,1608,346,93,0,0,19060.3,4341.55,21189.8,0.0633516,0.0651234,0.0613561,227,217,10
478,340461476,1036,17656,1621,5035,11000,24615,62881,299350,959000,479500,6815,280,1777,74,1554,0,1832,721,168,0,0,43391.7,6895.28,48140.8,0.0713867,0.0469458,0.0736064,354,353,1
479,340461476,1035,19488,1581,4898,13009,26282,56504,360995,807080,403540,4301,222,1104,57,4131,0,1708,476,115,0,0,6773.64,4424.48,7260.8,0.110344,0.0614552,0.10614,279,300,-21
480,340461476,1034,20749,1560,5000,14189,27508,63333,324472,497680,248840,4821,183,1304,62,3675,0,1790,483,141,0,0,12345.8,4534.55,13594.7,0.0203657,0.0504616,0.0187715,245,262,-17
481,340461476,1034,21503,1753,5201,14549,28521,52741,321177,1134600,567300,6986,249,1846,54,3645,0,2010,693,188,0,0,11610.6,4742.09,12741.4,0.0610092,0.054319,0.0641742,303,302,1
482,340461476,1034,30385,1715,5313,23357,37395,28512,315260,708440,354220,5285,213,1405,51,11684,0,2094,542,166,0,0,21175,5187.43,24138.2,0.0246404,0.0417437,0.0231746,264,295,-31
483,340461476,1034,28749,1656,6840,20253,36421,36213,319685,821800,410900,11070,164,3045,57,2716,0,2887,1162,303,0,0,24888.8,5195.16,27701.9,0.0716437,0.0607427,0.0737089,221,217,4
484,340461476,1034,31621,1440,7092,23089,39636,23985,342885,1169680,584840,6465,231,1786,49,6511,0,2760,702,177,0,0,4697.36,4048.64,4908.05,0.0722924,0.0522442,0.0732699,280,299,-19
485,340461476,1034,28416,1601,7493,19322,36822,24168,318951,891040,445520,7876,198,2194,51,918,0,3040,839,244,0,0,6586,4194.59,7713.31,0.00954903,0.0334156,0.00881791,249,209,40
486,340461476,1034,26074,1598,7627,16849,34688,25781,299737,1893120,946560,7996,128,2221,46,1414,0,2688,823,245,0,0,6085.27,4298.55,6652.17,0.0178754,0.0453371,0.0179346,174,181,-7
487,340461476,1034,28100,1496,7299,19305,36609,20341,280728,1081120,540560,5341,220,1340,66,5222,0,2502,539,155,0,0,8796.92,4238.15,9757.11,0.00734759,0.0286417,0.0072714,286,284,2
488,340461476,1034,25724,1572,7774,16378,34444,24189,267954,1335680,667840,8806,171,2420,44,1430,0,2682,882,242,0,0,21032.6,5282.32,23637.8,0.0191704,0.0347162,0.019508,215,213,2
489,340461476,1034,24028,1554,7644,14830,32611,37101,274341,1338200,669100,6389,146,1628,38,1445,0,2351,630,160,0,0,14454.3,4695.51,15978.8,0.0372759,0.0488019,0.0356421,184,173,11
490,340461476,1034,23357,1539,7161,14657,31806,34506,277716,883400,441700,4555,241,1161,62,2259,0,2320,487,123,0,0,7822.68,4206.02,8403.41,0.0256446,0.0348953,0.0249669,303,319,-16
491,340461476,1035,22712,1687,7180,13845,31281,48686,248914,1496960,748480,7522,177,1982,35,2509,0,2197,759,198,0,0,14665.3,6032.87,16068.9,0.0214367,0.0353685,0.0210316,212,202,10
492,340461476,1035,22671,1724,6952,13995,31193,64659,235411,1053320,526660,5950,157,1627,45,2892,0,2131,631,171,0,0,15443.9,4878.64,16834.1,0.0229993,0.0518288,0.0216294,202,196,6
493,340461476,1035,25951,2075,6377,17499,34345,46474,250252,750320,375160,5006,244,1324,61,6079,0,2118,539,142,0,0,3311.55,3236.04,3730.16,0.0352955,0.0386213,0.0343946,305,312,-7
494,340461476,1035,24136,2128,6953,15055,33003,42959,232214,1249520,624760,9124,180,2470,51,1828,0,2476,912,255,0,0,15770.5,4913.42,17510.9,0.0107546,0.0290801,0.0112653,231,248,-17
495,340461476,1035,28765,2221,6520,20024,37487,31225,240868,990680,495340,5239,295,1332,85,7625,0,2314,551,131,0,0,4071.15,4110.32,4272.92,0.0304239,0.0428745,0.0284009,380,376,4
496,340461476,1035,33760,2249,7084,24427,42762,18939,221983,850960,425480,8589,257,2265,53,8793,0,2720,870,208,0,0,23991.6,6675.2,26540.5,0.00977138,0.033581,0.0094609,310,310,0
497,340461476,1035,28939,1947,8392,18600,38714,28189,246617,1532840,766420,11962,257,3355,67,0,0,3246,1239,336,0,0,9603.52,3004.52,10901.3,0.0680187,0.0588849,0.0689578,324,330,-6
498,340461476,1035,27253,1849,7660,17744,36585,36698,232327,861840,430920,3516,292,840,82,1514,0,2758,354,88,0,0,11749.9,4597.25,13156.5,0.0146217,0.0232045,0.0146021,374,357,17
499,340461476,1035,26379,2005,7510,16864,35629,28199,239474,1467440,733720,6878,219,1754,71,2454,0,2504,642,182,0,0,6945.95,3258.2,7336.05,0.0330016,0.0388412,0.0339576,290,285,5
500,340461476,1035,25602,1960,7846,15796,35016,23030,231599,2035600,1017800,9649,312,2640,76,2929,0,2456,977,273,0,0,7879.98,4324.13,8844.41,0.0112263,0.0199351,0.0107052,388,410,-22
501,340461476,1035,26346,1862,7567,16917,35500,17404,226588,576800,288400,4446,245,1012,81,3712,0,2456,404,108,0,0,8740.63,4025.15,9668.57,0.00890634,0.0267516,0.00894097,326,304,22
502,340461476,1035,27649,1595,7976,18078,36906,9995,223846,1151920,575960,7102,185,1944,61,4750,0,2484,762,201,0,0,6232.96,4072.94,6954.61,0.0364314,0.0516045,0.0373477,246,242,4
503,340461476,1035,23837,1633,8310,13894,33496,14075,214609,1612240,806120,9785,207,2612,41,0,0,2566,962,284,0,0,14767.4,4742.61,16549.4,0.0132627,0.0264202,0.0131766,248,242,6
504,340461476,1035,22205,1596,7526,13083,31348,21617,219086,733320,366660,3015,138,693,59,1064,0,2303,316,77,0,0,19559.6,4991.21,21747.4,0.02136,0.0328618,0.0213111,197,181,16
505,340461476,1035,20750,1557,7227,11966,29797,16818,244269,1166720,583360,5444,126,1426,34,1385,0,2112,575,153,0,0,10435.4,3735.7,11328.6,0.0701766,0.0304268,0.0748466,160,160,0
506,340461476,1035,18985,1344,7361,10280,28306,19715,239414,1614200,807100,7509,210,1915,51,1228,0,1996,791,206,0,0,6429.88,4155.63,7346.09,0.0210747,0.0382599,0.019739,261,287,-26
507,340461476,1035,18415,1464,6622,10329,27429,14510,234608,497160,248580,2969,166,650,44,1621,0,1812,319,60,0,0,10145.1,3495.13,11339.9,0.00943905,0.0277857,0.00937671,210,216,-6
508,340461476,1035,19655,1427,6332,11896,28461,9489,233610,875400,437700,4671,136,1219,27,3597,0,1748,471,138,0,0,6814.98,4058.14,7351.18,0.0537458,0.0316933,0.0572377,163,170,-7
509,340461476,1035,16788,1199,6668,8921,25738,15329,222408,1213440,606720,7466,224,1924,55,0,0,1925,731,211,0,0,3399.84,4301.23,3768.7,0.0186141,0.0425381,0.0177616,279,305,-26
510,340461476,1035,17390,1300,5947,10143,25619,15794,205625,477760,238880,1951,144,497,38,2420,0,1536,209,73,0,0,5556.34,3979.94,6089.25,0.00675162,0.0319366,0.00655197,182,191,-9
511,340461476,1035,15137,1524,5551,8062,23122,14256,201797,770600,385300,4805,160,1231,52,0,0,1643,477,133,0,0,4281.84,3117.25,4618.7,0.03061,0.0381659,0.0317215,212,213,-1
512,340461476,1035,14320,1479,5212,7629,22133,12114,193255,1240120,620060,5006,285,1317,65,1266,0,1417,512,154,0,0,6914.7,3739.41,8000.33,0.0137697,0.030815,0.0128841,350,336,14
513,340461476,1036,14886,1558,4677,8651,22258,12710,187252,307120,153560,2198,112,487,22,2243,0,1397,228,52,0,0,9440.16,4014.32,10373.4,0.0134318,0.0276093,0.0135626,134,124,10
514,340461476,1036,15149,1485,4697,8967,22374,19417,180685,789720,394860,4709,171,1238,39,2310,0,1426,492,129,0,0,20475,5660.33,22892.5,0.0801099,0.0626455,0.0828546,210,204,6
515,340461476,1036,12999,1478,4541,6980,20182,21743,208174,804280,402140,4799,254,1305,65,0,0,1504,498,148,0,0,10267.4,3930.46,11300.5,0.0626836,0.0549333,0.0635833,319,312,7
516,340461476,1036,12070,1622,3875,6573,18811,23911,208397,352600,176300,1436,116,347,31,545,0,1297,139,38,0,0,2319.38,3974.14,3082.19,0.030216,0.044422,0.0300546,147,146,1
517,340461476,1036,12531,1622,3691,7218,19048,24964,189301,779360,389680,3531,187,901,48,2047,0,1121,357,108,0,0,3160.59,4394.58,3314.53,0.017371,0.055848,0.0208369,235,236,-1
518,340461476,1037,14904,1564,3646,9694,21444,15077,181005,803600,401800,4667,276,1191,67,4180,0,1182,486,139,0,0,1379.27,3770.16,1736.06,0.00978995,0.0402729,0.00954096,343,350,-7
519,340461476,1037,14381,1455,3855,9071,20830,14188,166938,233000,116500,3805,96,947,19,1426,0,1433,413,103,0,0,3993.78,2856.12,4338.41,0.00414144,0.0379597,0.00467639,115,142,-27
520,340461476,1037,14409,1423,3774,9212,20689,12435,159072,578440,289220,3341,153,857,44,1762,0,1305,337,92,0,0,3524.25,3660.87,3964.93,0.0453015,0.064794,0.0430569,197,199,-2
521,340461476,1037,14977,1518,3650,9809,21317,13519,147527,774240,387120,4338,217,1089,74,2501,0,1382,430,121,0,0,3317.08,4680.52,3676.41,0.0148602,0.0423124,0.0155634,291,279,12
522,340461476,1037,13329,1491,3881,7957,19535,19788,136918,643640,321820,4299,112,1049,20,293,0,1419,430,92,0,0,5333.74,3579.24,5978.48,0.0101813,0.0498352,0.0103701,132,130,2
523,340461476,1037,12892,1270,3765,7857,18765,20348,134049,563400,281700,2483,187,621,65,1160,0,1255,265,77,0,0,2831.99,3738.57,3017.98,0.0206734,0.0376128,0.0205814,252,257,-5
524,340461476,1037,12195,1190,3679,7326,17997,19561,127608,721000,360500,3667,192,991,54,1023,0,1217,404,99,0,0,3353.25,3524.3,3633.38,0.012209,0.0472042,0.0119647,246,220,26
525,340461476,1037,12991,1114,3724,8153,18788,16607,121915,697520,348760,3470,63,875,17,2452,0,1234,330,92,0,0,3458.95,2950.15,3851.37,0.0113562,0.036544,0.0110343,80,87,-7
526,340461476,1037,13963,949,3839,9175,19775,12862,117355,391520,195760,3435,120,696,32,2631,0,1243,369,47,0,0,2479.59,3466.18,2594.65,0.0125397,0.0256892,0.0125517,152,145,7
527,340461476,1036,13666,940,3922,8804,19648,10426,112773,606800,303400,4176,171,1184,53,1565,0,1324,421,117,0,0,2026.98,3440.65,2240.75,0.0171385,0.0428558,0.0156342,224,214,10
528,340461476,1036,12999,974,3879,8146,18828,10105,107077,578600,289300,3470,66,822,14,1074,0,1295,350,96,0,0,2965.2,3410.04,3517.55,0.00767913,0.0583556,0.0078933,80,75,5
529,340461476,1036,12631,854,3880,7897,18301,8834,104603,546480,273240,2944,113,727,43,1234,0,1215,315,72,0,0,2514.57,3386.98,2775.4,0.0130098,0.0323779,0.0143363,156,173,-17
530,340461476,1035,12044,720,3987,7337,17733,9172,100052,719360,359680,3683,154,1025,47,1084,0,1203,370,98,0,0,4625.68,3450.25,5154.19,0.0123143,0.0281778,0.0124973,201,188,13
531,340461476,1035,11150,682,3869,6599,16731,6910,103704,559240,279620,3050,47,756,9,674,0,1182,304,82,0,0,1301.82,2667.96,1546.24,0.0147202,0.0524353,0.0151898,56,50,6
532,340461476,1035,10798,696,3656,6446,16067,8206,95345,478320,239160,2500,89,525,27,987,0,1033,244,62,0,0,2995.14,3439.2,3243.25,0.00589167,0.0263216,0.00652642,116,111,5
533,340461476,1035,10093,688,3569,5836,15206,13898,88111,619160,309580,3193,122,816,32,710,0,988,340,87,0,0,5113.76,3452.7,5695.94,0.016647,0.0329805,0.0167074,154,160,-6
534,340461476,1035,9859,688,3412,5759,15012,14466,89757,500400,250200,2547,71,622,9,1078,0,992,260,60,0,0,2968.49,3270.64,3201.65,0.018784,0.0790453,0.0187836,80,81,-1
535,340461476,1036,8584,686,3258,4640,13553,14752,89022,396320,198160,2430,95,519,25,0,0,954,269,52,0,0,1192.78,3158.12,1492.42,0.0149411,0.0363405,0.0151221,120,148,-28
536,340461476,1036,8822,737,3010,5075,13595,11467,85474,523280,261640,2115,118,577,28,1302,0,792,218,54,0,0,1278.54,3373.34,1580.71,0.00823518,0.0321339,0.00974164,146,134,12
537,340461476,1036,10320,695,2985,6640,14956,6680,81712,414280,207140,2624,113,626,19,2684,0,844,271,71,0,0,1539.8,3239.2,1515.22,0.00568746,0.0582816,0.00656985,132,127,5
538,340461476,1036,10273,695,3116,6462,14991,4151,79225,379360,189680,3433,68,837,19,1395,0,1014,340,88,0,0,797.836,3024.08,968.148,0.00944894,0.0397545,0.00892144,87,89,-2
539,340461476,1036,9455,673,3010,5772,14123,3970,75203,348000,174000,2348,118,638,25,485,0,966,272,65,0,0,1976.93,2404.82,2241.03,0.00593805,0.0336607,0.00623968,143,137,6
540,340461476,1036,8494,664,2868,4962,13026,4802,72928,422280,211140,2071,102,490,19,232,0,914,210,69,0,0,1389.76,3005.5,1664.51,0.0131936,0.0599406,0.0141802,121,126,-5
541,340461476,1036,7883,815,2630,4438,12287,4959,70391,567160,283580,2471,76,574,21,560,0,832,273,66,0,0,1353.58,3102.85,1540.31,0.0082586,0.0377386,0.00954637,97,105,-8
542,340461476,1036,7184,700,2589,3895,11485,6698,66904,387440,193720,1957,116,500,34,300,0,741,216,42,0,0,1683.61,3457.12,1753,0.00609941,0.0315074,0.00624213,150,160,-10
543,340461476,1036,6659,787,2297,3575,10869,7857,64820,332320,166160,1630,94,350,26,382,0,695,181,31,0,0,1388.47,2855.19,1536.3,0.01,0.0669985,0.0104669,120,131,-11
544,340461476,1036,6366,766,2195,3405,10417,7723,62705,394840,197420,1875,73,457,17,562,0,623,186,46,0,0,1441.22,2774.81,1711.02,0.0110266,0.0364554,0.0119948,90,83,7
545,340461476,1036,6170,720,2142,3308,10038,7226,61309,322760,161380,1705,104,415,33,615,0,584,179,48,0,0,617.59,2844.73,796.543,0.0100364,0.0302135,0.0107341,137,118,19
546,340461476,1036,6316,606,2070,3640,10087,5863,58472,253520,126760,1494,93,332,21,945,0,595,168,36,0,0,2501.7,2936.69,2843.33,0.0047058,0.0471919,0.00606936,114,133,-19
547,340461476,1036,6325,619,1988,3718,10012,5193,59371,302240,151120,2000,63,386,8,865,0,612,199,45,0,0,1533.26,2862.81,1693.39,0.0268422,0.0445764,0.0301072,71,75,-4
548,340461476,1036,6113,563,1954,3596,9587,4939,58457,274200,137100,1731,102,416,31,599,0,589,181,41,0,0,5255.6,3017.91,5815.33,0.0132406,0.0477135,0.0133929,133,153,-20
549,340461476,1036,5800,534,1894,3372,9133,5744,64439,245480,122740,1449,71,306,21,455,0,563,167,38,0,0,1200.07,2989.46,1275.85,0.050457,0.049474,0.0533321,92,64,28
550,340461476,1036,5487,488,1844,3155,8676,5251,62870,314200,157100,1676,61,331,9,448,0,557,163,41,0,0,1685.95,2792.07,1810.61,0.0138512,0.0416592,0.0146514,70,58,12
551,340461476,1036,5288,468,1765,3055,8374,3677,63381,280640,140320,1477,71,332,17,533,0,549,133,50,0,0,2371.66,2247.8,2468.51,0.0158573,0.0319167,0.0150383,88,82,6
552,340461476,1036,5069,499,1657,2913,8019,3908,63026,223800,111900,1317,64,261,17,457,0,506,142,28,0,0,2350.37,2761.95,2489.41,0.0223911,0.0374884,0.0215102,81,95,-14
553,340461476,1036,5140,490,1585,3065,8007,4179,62576,265280,132640,1468,76,270,18,769,0,498,172,28,0,0,6409.63,2972.61,7122.58,0.029248,0.0428341,0.0315275,94,101,-7
554,340461476,1036,4772,483,1591,2698,7543,4590,71833,236680,118340,1562,64,316,16,298,0,466,166,34,0,0,3855.77,2830.59,4190.96,0.07364,0.0387867,0.0701041,80,73,7
555,340461476,1036,4229,421,1560,2248,6788,4154,75709,204240,102120,1079,60,211,22,0,0,428,95,20,0,0,3983.1,2430.43,4528.44,0.0474147,0.0458025,0.0447943,82,87,-5
556,340461476,1036,4199,424,1435,2340,6611,3545,78838,226680,113340,970,49,203,18,471,0,383,100,18,0,0,1552.48,2601.99,1683.3,0.0553824,0.0413901,0.0615277,67,69,-2
557,340461476,1036,4376,395,1462,2519,6743,2548,76590,247400,123700,1406,39,272,14,736,0,383,144,32,0,0,2028.59,2622.41,2117.87,0.0203098,0.0378637,0.020649,53,36,17
558,340461476,1036,4262,370,1437,2455,6532,2263,75149,174280,87140,1236,46,285,12,481,0,421,136,38,0,0,3059.48,2651.79,3278.19,0.0243236,0.0397817,0.0215933,58,62,-4
559,340461476,1036,3742,315,1373,2054,5905,2688,76424,147520,73760,999,49,191,6,0,0,405,94,21,0,0,5109.93,2831,5735.8,0.0517153,0.0495107,0.053252,55,56,-1
560,340461476,1036,3516,307,1259,1950,5603,2814,81884,220920,110460,945,34,181,8,260,0,355,108,23,0,0,1743.54,2381.49,2005.26,0.10228,0.0652905,0.105827,42,39,3
561,340461476,1036,3378,289,1247,1842,5289,2008,80026,199440,99720,1045,39,191,7,283,0,304,106,11,0,0,615.363,2144.01,776.848,0.0235613,0.0366383,0.0244783,46,48,-2
562,340461476,1036,3226,268,1204,1754,5128,1938,75318,154640,77320,878,57,150,11,285,0,319,104,14,0,0,2125.55,2422.13,2479.94,0.0090018,0.0390672,0.0101949,68,68,0
563,340461476,1036,3049,261,1129,1659,4861,2079,74361,146520,73260,848,26,164,9,228,0,311,84,10,0,0,6948.62,2751.88,7582.02,0.0422406,0.0500027,0.0443798,35,34,1
564,340461476,1035,2943,224,1102,1617,4702,2118,83818,163320,81660,881,27,152,6,305,0,298,101,12,0,0,2798.99,2418.17,3152.88,0.141117,0.0622033,0.142949,33,35,-2
565,340461476,1035,2560,244,1014,1302,4251,2634,83574,132240,66120,802,33,139,8,0,0,284,85,14,0,0,5334.54,2608.51,5692.16,0.055316,0.0464676,0.051959,41,41,0
566,340461476,1035,2440,206,943,1291,4121,1890,89006,131200,65600,590,21,90,6,209,0,251,67,11,0,0,5640.96,2243.82,6225.96,0.144177,0.053673,0.122045,27,28,-1
