Time, Year, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
171,1960.97,56,39.7773,M,4,3,local,STIPreEmigrating,0,5,34,0,0,INFORMAL,PAUSED,4,4,0
171,1960.97,56,39.7773,M,3,0,N/A,STIPostImmigrating,0,5,34,0,0,INFORMAL,PAUSED,4,3,0
177,1960.98,28,41.8439,F,3,2,local,STIPreEmigrating,0,10,3,0,0,INFORMAL,PAUSED,40,0,3
177,1960.98,28,41.8439,F,2,0,N/A,STIPostImmigrating,0,10,3,0,0,INFORMAL,PAUSED,40,0,2
181,1961,5,47.9153,M,2,4,local,STIPreEmigrating,0,9,31,0,0,INFORMAL,PAUSED,26,2,0
181,1961,50,28.7772,M,2,1,local,STIPreEmigrating,0,11,15,0,0,INFORMAL,PAUSED,16,2,0
181,1961,50,28.7772,M,1,0,N/A,STIPostImmigrating,0,11,15,0,0,INFORMAL,PAUSED,16,1,0
181,1961,5,47.9153,M,4,0,N/A,STIPostImmigrating,0,9,31,0,0,INFORMAL,NORMAL,26,4,4
187,1961.01,58,28.2463,F,1,3,local,STIPreEmigrating,0,12,10,0,0,INFORMAL,PAUSED,48,0,1
187,1961.01,58,28.2463,F,3,0,N/A,STIPostImmigrating,0,12,10,0,0,INFORMAL,NORMAL,48,3,3
192,1961.03,20,17.1969,F,3,2,local,STIPreEmigrating,0,8,24,0,0,INFORMAL,PAUSED,41,0,3
192,1961.03,16,23.0746,F,3,1,local,STIPreEmigrating,0,11,15,0,0,INFORMAL,PAUSED,50,0,3
192,1961.03,50,28.8073,M,1,3,local,STIPreEmigrating,0,11,15,0,0,INFORMAL,PAUSED,16,1,0
192,1961.03,50,28.8073,M,3,0,N/A,STIPostImmigrating,0,11,15,0,0,INFORMAL,PAUSED,16,3,0
192,1961.03,16,23.0746,F,1,0,N/A,STIPostImmigrating,0,11,15,0,0,INFORMAL,PAUSED,50,0,1
192,1961.03,20,17.1969,F,2,0,N/A,STIPostImmigrating,0,8,24,0,0,INFORMAL,PAUSED,41,0,2
193,1961.03,23,24.9434,F,3,2,local,STIPreEmigrating,0,1,19,0,0,INFORMAL,PAUSED,55,0,3
193,1961.03,23,24.9434,F,2,0,N/A,STIPostImmigrating,0,1,19,0,0,INFORMAL,PAUSED,55,0,2
197,1961.04,21,27.0099,F,1,4,local,STIPreEmigrating,0,4,43,0,0,INFORMAL,NORMAL,29,1,1
197,1961.04,21,27.0099,F,4,0,N/A,STIPostImmigrating,0,4,43,0,0,INFORMAL,PAUSED,29,0,4
205,1961.06,49,29.9532,M,4,2,local,STIPreEmigrating,0,3,12,0,0,INFORMAL,PAUSED,53,4,0
205,1961.06,4,37.5205,F,1,3,local,STIPreEmigrating,0,5,34,0,0,INFORMAL,PAUSED,56,0,1
205,1961.06,4,37.5205,F,3,0,N/A,STIPostImmigrating,0,5,34,0,0,INFORMAL,NORMAL,56,3,3
205,1961.06,49,29.9532,M,2,0,N/A,STIPostImmigrating,0,3,12,0,0,INFORMAL,PAUSED,53,2,0
212,1961.08,50,28.8621,M,3,1,local,STIPreEmigrating,0,11,15,0,0,INFORMAL,PAUSED,16,3,0
212,1961.08,50,28.8621,M,1,0,N/A,STIPostImmigrating,0,11,15,0,0,INFORMAL,NORMAL,16,1,1
214,1961.09,5,48.0057,M,4,1,local,STIPreEmigrating,0,9,41,0,0,INFORMAL,NORMAL,26,4,4
214,1961.09,46,21.9138,F,1,3,local,STIPreEmigrating,0,2,2,0,0,INFORMAL,PAUSED,10,0,1
214,1961.09,46,21.9138,F,3,0,N/A,STIPostImmigrating,0,2,2,0,0,INFORMAL,PAUSED,10,0,3
214,1961.09,5,48.0057,M,1,0,N/A,STIPostImmigrating,0,9,41,0,0,INFORMAL,PAUSED,26,1,0
216,1961.09,5,48.0112,M,1,4,local,STIPreEmigrating,0,9,41,0,0,INFORMAL,PAUSED,26,1,0
216,1961.09,5,48.0112,M,4,0,N/A,STIPostImmigrating,0,9,41,0,0,INFORMAL,NORMAL,26,4,4
219,1961.1,40,45.9849,M,4,3,local,STIPreEmigrating,0,10,3,0,0,INFORMAL,PAUSED,28,4,0
219,1961.1,40,45.9849,M,3,0,N/A,STIPostImmigrating,0,10,3,0,0,INFORMAL,PAUSED,28,3,0
221,1961.11,30,30.8869,F,1,4,local,STIPreEmigrating,0,6,15,0,0,INFORMAL,PAUSED,68,0,1
221,1961.11,30,30.8869,F,4,0,N/A,STIPostImmigrating,0,6,15,0,0,INFORMAL,PAUSED,68,0,4
224,1961.11,10,25.6703,M,4,1,local,STIPreEmigrating,0,2,2,0,0,INFORMAL,PAUSED,46,4,0
224,1961.11,10,25.6703,M,1,0,N/A,STIPostImmigrating,0,2,2,0,0,INFORMAL,PAUSED,46,1,0
227,1961.12,55,24.977,M,1,2,local,STIPreEmigrating,0,1,19,0,0,INFORMAL,PAUSED,23,1,0
227,1961.12,55,24.977,M,2,0,N/A,STIPostImmigrating,0,1,19,0,0,INFORMAL,NORMAL,23,2,2
233,1961.14,46,21.9659,F,3,1,local,STIPreEmigrating,0,2,2,0,0,INFORMAL,PAUSED,10,0,3
233,1961.14,46,21.9659,F,1,0,N/A,STIPostImmigrating,0,2,2,0,0,INFORMAL,NORMAL,10,1,1
238,1961.15,52,37.8039,M,4,3,local,STIPreEmigrating,0,13,2,0,0,INFORMAL,NORMAL,30,4,4
238,1961.15,52,37.8039,M,3,0,N/A,STIPostImmigrating,0,13,2,0,0,INFORMAL,PAUSED,30,3,0
240,1961.16,23,25.0722,F,2,3,local,STIPreEmigrating,0,1,28,0,0,INFORMAL,NORMAL,55,2,2
240,1961.16,23,25.0722,F,3,0,N/A,STIPostImmigrating,0,1,28,0,0,INFORMAL,PAUSED,55,0,3
243,1961.17,26,36.5778,F,4,1,local,STIPreEmigrating,0,9,43,0,0,INFORMAL,NORMAL,5,4,4
243,1961.17,26,36.5778,F,1,0,N/A,STIPostImmigrating,0,9,43,0,0,INFORMAL,PAUSED,5,0,1
246,1961.17,40,46.0589,M,3,4,local,STIPreEmigrating,0,10,3,0,0,INFORMAL,PAUSED,28,3,0
246,1961.17,40,46.0589,M,4,0,N/A,STIPostImmigrating,0,10,3,0,0,INFORMAL,PAUSED,28,4,0
248,1961.18,55,25.0345,M,2,4,local,STIPreEmigrating,0,1,28,0,0,INFORMAL,PAUSED,23,2,0
248,1961.18,55,25.0345,M,4,0,N/A,STIPostImmigrating,0,1,28,0,0,INFORMAL,PAUSED,23,4,0
249,1961.18,28,42.0412,F,2,3,local,STIPreEmigrating,0,10,3,0,0,INFORMAL,PAUSED,40,0,2
249,1961.18,28,42.0412,F,3,0,N/A,STIPostImmigrating,0,10,3,0,0,INFORMAL,PAUSED,40,0,3
251,1961.19,40,46.0726,M,4,3,local,STIPreEmigrating,0,10,3,0,0,INFORMAL,PAUSED,28,4,0
251,1961.19,40,46.0726,M,3,0,N/A,STIPostImmigrating,0,10,3,0,0,INFORMAL,NORMAL,28,3,3
253,1961.19,10,25.7498,M,1,2,local,STIPreEmigrating,0,2,9,0,0,INFORMAL,NORMAL,46,1,1
253,1961.19,10,25.7498,M,2,0,N/A,STIPostImmigrating,0,2,9,0,0,INFORMAL,PAUSED,46,2,0
257,1961.2,56,40.013,M,3,1,local,STIPreEmigrating,0,5,57,0,0,INFORMAL,NORMAL,4,3,3
257,1961.2,56,40.013,M,1,0,N/A,STIPostImmigrating,0,5,57,0,0,INFORMAL,PAUSED,4,1,0
259,1961.21,30,30.991,F,4,1,local,STIPreEmigrating,0,13,2,0,0,INFORMAL,PAUSED,52,0,4
259,1961.21,4,37.6684,F,3,2,local,STIPreEmigrating,0,5,57,0,0,INFORMAL,PAUSED,56,0,3
259,1961.21,4,37.6684,F,2,0,N/A,STIPostImmigrating,0,5,57,0,0,INFORMAL,PAUSED,56,0,2
259,1961.21,30,30.991,F,1,0,N/A,STIPostImmigrating,0,13,2,0,0,INFORMAL,PAUSED,52,0,1
269,1961.24,28,42.096,F,3,4,local,STIPreEmigrating,0,10,8,0,0,INFORMAL,NORMAL,40,3,3
269,1961.24,28,42.096,F,4,0,N/A,STIPostImmigrating,0,10,8,0,0,INFORMAL,PAUSED,40,0,4
276,1961.26,4,37.715,F,2,3,local,STIPreEmigrating,0,5,57,0,0,INFORMAL,PAUSED,56,0,2
276,1961.26,4,37.715,F,3,0,N/A,STIPostImmigrating,0,5,57,0,0,INFORMAL,PAUSED,56,0,3
281,1961.27,30,31.0513,F,1,4,local,STIPreEmigrating,0,13,2,0,0,INFORMAL,PAUSED,52,0,1
281,1961.27,30,31.0513,F,4,0,N/A,STIPostImmigrating,0,13,2,0,0,INFORMAL,PAUSED,52,0,4
283,1961.28,49,30.1669,M,2,4,local,STIPreEmigrating,0,3,12,0,0,INFORMAL,PAUSED,53,2,0
283,1961.28,49,30.1669,M,4,0,N/A,STIPostImmigrating,0,3,12,0,0,INFORMAL,PAUSED,53,4,0
284,1961.28,46,22.1056,F,1,4,local,STIPreEmigrating,0,2,9,0,0,INFORMAL,PAUSED,10,0,1
284,1961.28,46,22.1056,F,4,0,N/A,STIPostImmigrating,0,2,9,0,0,INFORMAL,PAUSED,10,0,4
291,1961.3,16,23.3459,F,1,3,local,STIPreEmigrating,0,11,35,0,0,INFORMAL,NORMAL,50,1,1
291,1961.3,16,23.3459,F,3,0,N/A,STIPostImmigrating,0,11,35,0,0,INFORMAL,PAUSED,50,0,3
296,1961.31,49,30.2025,M,4,1,local,STIPreEmigrating,0,3,12,0,0,INFORMAL,PAUSED,53,4,0
296,1961.31,48,36.936,M,3,4,local,STIPreEmigrating,0,12,38,0,0,INFORMAL,NORMAL,58,3,3
296,1961.31,48,36.936,M,4,0,N/A,STIPostImmigrating,0,12,38,0,0,INFORMAL,PAUSED,58,4,0
296,1961.31,49,30.2025,M,1,0,N/A,STIPostImmigrating,0,3,12,0,0,INFORMAL,NORMAL,53,1,1
299,1961.32,5,48.2385,M,4,2,local,STIPreEmigrating,0,9,43,0,0,INFORMAL,PAUSED,26,4,0
299,1961.32,5,48.2385,M,2,0,N/A,STIPostImmigrating,0,9,43,0,0,INFORMAL,PAUSED,26,2,0
306,1961.34,16,23.3869,F,3,2,local,STIPreEmigrating,0,11,35,0,0,INFORMAL,PAUSED,50,0,3
306,1961.34,16,23.3869,F,2,0,N/A,STIPostImmigrating,0,11,35,0,0,INFORMAL,PAUSED,50,0,2
312,1961.35,53,23.7769,F,1,4,local,STIPreEmigrating,0,3,16,0,0,INFORMAL,NORMAL,49,1,1
312,1961.35,53,23.7769,F,4,0,N/A,STIPostImmigrating,0,3,16,0,0,INFORMAL,PAUSED,49,0,4
316,1961.37,46,22.1933,F,4,1,local,STIPreEmigrating,0,2,9,0,0,INFORMAL,PAUSED,10,0,4
316,1961.37,46,22.1933,F,1,0,N/A,STIPostImmigrating,0,2,9,0,0,INFORMAL,PAUSED,10,0,1
317,1961.37,40,46.2534,M,3,1,local,STIPreEmigrating,0,10,8,0,0,INFORMAL,PAUSED,28,3,0
317,1961.37,40,46.2534,M,1,0,N/A,STIPostImmigrating,0,10,8,0,0,INFORMAL,PAUSED,28,1,0
322,1961.38,33,44.134,F,2,4,local,STIPreEmigrating,0,14,17,0,0,INFORMAL,NORMAL,36,2,2
322,1961.38,49,30.2738,M,1,4,local,STIPreEmigrating,0,3,16,0,0,INFORMAL,PAUSED,53,1,0
322,1961.38,49,30.2738,M,4,0,N/A,STIPostImmigrating,0,3,16,0,0,INFORMAL,NORMAL,53,4,4
322,1961.38,33,44.134,F,4,0,N/A,STIPostImmigrating,0,14,17,0,0,INFORMAL,PAUSED,36,0,4
325,1961.39,20,17.5613,F,2,3,local,STIPreEmigrating,0,8,24,0,0,INFORMAL,PAUSED,41,0,2
325,1961.39,20,17.5613,F,3,0,N/A,STIPostImmigrating,0,8,24,0,0,INFORMAL,PAUSED,41,0,3
337,1961.42,29,31.4066,M,1,4,local,STIPreEmigrating,0,4,43,0,0,INFORMAL,PAUSED,21,1,0
337,1961.42,50,29.2046,M,1,3,local,STIPreEmigrating,0,11,35,0,0,INFORMAL,PAUSED,16,1,0
337,1961.42,50,29.2046,M,3,0,N/A,STIPostImmigrating,0,11,35,0,0,INFORMAL,PAUSED,16,3,0
337,1961.42,29,31.4066,M,4,0,N/A,STIPostImmigrating,0,4,43,0,0,INFORMAL,NORMAL,21,4,4
341,1961.43,56,40.2431,M,1,3,local,STIPreEmigrating,0,5,57,0,0,INFORMAL,PAUSED,4,1,0
341,1961.43,56,40.2431,M,3,0,N/A,STIPostImmigrating,0,5,57,0,0,INFORMAL,NORMAL,4,3,3
357,1961.48,46,22.3056,F,1,4,local,STIPreEmigrating,0,2,9,0,0,INFORMAL,PAUSED,10,0,1
357,1961.48,46,22.3056,F,4,0,N/A,STIPostImmigrating,0,2,9,0,0,INFORMAL,PAUSED,10,0,4
359,1961.48,33,44.2353,F,4,3,local,STIPreEmigrating,0,14,17,0,0,INFORMAL,PAUSED,36,0,4
359,1961.48,33,44.2353,F,3,0,N/A,STIPostImmigrating,0,14,17,0,0,INFORMAL,PAUSED,36,0,3
362,1961.49,41,18.1017,M,4,2,local,STIPreEmigrating,0,8,24,0,0,INFORMAL,PAUSED,20,4,0
362,1961.49,52,38.1436,M,3,1,local,STIPreEmigrating,0,13,2,0,0,INFORMAL,PAUSED,30,3,0
362,1961.49,33,44.2436,F,3,4,local,STIPreEmigrating,0,14,17,0,0,INFORMAL,PAUSED,36,0,3
362,1961.49,33,44.2436,F,4,0,N/A,STIPostImmigrating,0,14,17,0,0,INFORMAL,PAUSED,36,0,4
362,1961.49,52,38.1436,M,1,0,N/A,STIPostImmigrating,0,13,2,0,0,INFORMAL,PAUSED,30,1,0
362,1961.49,41,18.1017,M,2,0,N/A,STIPostImmigrating,0,8,24,0,0,INFORMAL,PAUSED,20,2,0
364,1961.5,33,44.249,F,4,3,local,STIPreEmigrating,0,14,17,0,0,INFORMAL,PAUSED,36,0,4
364,1961.5,33,44.249,F,3,0,N/A,STIPostImmigrating,0,14,17,0,0,INFORMAL,PAUSED,36,0,3
377,1961.53,21,27.5031,F,4,2,local,STIPreEmigrating,0,4,56,0,0,INFORMAL,NORMAL,29,4,4
377,1961.53,26,36.945,F,1,4,local,STIPreEmigrating,0,9,43,0,0,INFORMAL,PAUSED,5,0,1
377,1961.53,26,36.945,F,4,0,N/A,STIPostImmigrating,0,9,43,0,0,INFORMAL,PAUSED,5,0,4
377,1961.53,21,27.5031,F,2,0,N/A,STIPostImmigrating,0,4,56,0,0,INFORMAL,PAUSED,29,0,2
381,1961.54,41,18.1537,M,2,4,local,STIPreEmigrating,0,8,24,0,0,INFORMAL,PAUSED,20,2,0
381,1961.54,52,38.1956,M,1,3,local,STIPreEmigrating,0,13,2,0,0,INFORMAL,PAUSED,30,1,0
381,1961.54,52,38.1956,M,3,0,N/A,STIPostImmigrating,0,13,2,0,0,INFORMAL,PAUSED,30,3,0
381,1961.54,41,18.1537,M,4,0,N/A,STIPostImmigrating,0,8,24,0,0,INFORMAL,PAUSED,20,4,0
383,1961.55,8,66.8921,F,2,3,local,STIPreEmigrating,0,15,25,0,0,INFORMAL,NORMAL,15,2,2
383,1961.55,8,66.8921,F,3,0,N/A,STIPostImmigrating,0,15,25,0,0,INFORMAL,PAUSED,15,0,3
385,1961.55,20,17.7257,F,3,2,local,STIPreEmigrating,0,8,24,0,0,INFORMAL,PAUSED,41,0,3
385,1961.55,20,17.7257,F,2,0,N/A,STIPostImmigrating,0,8,24,0,0,INFORMAL,PAUSED,41,0,2
393,1961.58,28,42.4357,F,4,3,local,STIPreEmigrating,0,10,8,0,0,INFORMAL,PAUSED,40,0,4
393,1961.58,28,42.4357,F,3,0,N/A,STIPostImmigrating,0,10,8,0,0,INFORMAL,PAUSED,40,0,3
397,1961.59,5,48.507,M,2,4,local,STIPreEmigrating,0,9,43,0,0,INFORMAL,PAUSED,26,2,0
397,1961.59,5,48.507,M,4,0,N/A,STIPostImmigrating,0,9,43,0,0,INFORMAL,NORMAL,26,4,4
398,1961.59,15,84.2546,M,2,3,local,STIPreEmigrating,0,15,25,0,0,INFORMAL,PAUSED,8,2,0
398,1961.59,15,84.2546,M,3,0,N/A,STIPostImmigrating,0,15,25,0,0,INFORMAL,NORMAL,8,3,3
402,1961.6,5,48.5207,M,4,2,local,STIPreEmigrating,0,9,45,0,0,INFORMAL,NORMAL,26,4,4
402,1961.6,5,48.5207,M,2,0,N/A,STIPostImmigrating,0,9,45,0,0,INFORMAL,PAUSED,26,2,0
409,1961.62,40,46.5055,M,1,3,local,STIPreEmigrating,0,10,8,0,0,INFORMAL,PAUSED,28,1,0
409,1961.62,40,46.5055,M,3,0,N/A,STIPostImmigrating,0,10,8,0,0,INFORMAL,NORMAL,28,3,3
414,1961.63,23,25.5489,F,3,2,local,STIPreEmigrating,0,1,28,0,0,INFORMAL,PAUSED,55,0,3
414,1961.63,23,25.5489,F,2,0,N/A,STIPostImmigrating,0,1,28,0,0,INFORMAL,PAUSED,55,0,2
419,1961.65,26,37.06,F,4,1,local,STIPreEmigrating,0,9,45,0,0,INFORMAL,PAUSED,5,0,4
419,1961.65,26,37.06,F,1,0,N/A,STIPostImmigrating,0,9,45,0,0,INFORMAL,PAUSED,5,0,1
422,1961.66,16,23.7048,F,2,3,local,STIPreEmigrating,0,11,35,0,0,INFORMAL,PAUSED,50,0,2
422,1961.66,16,23.7048,F,3,0,N/A,STIPostImmigrating,0,11,35,0,0,INFORMAL,NORMAL,50,3,3
428,1961.67,55,25.5277,M,4,2,local,STIPreEmigrating,0,1,28,0,0,INFORMAL,PAUSED,23,4,0
428,1961.67,55,25.5277,M,2,0,N/A,STIPostImmigrating,0,1,28,0,0,INFORMAL,NORMAL,23,2,2
