Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
4,5,13,28,0,0,28,35,0,3505,2000,1000,7,0,3,0,0,0,3,0,0,790.33,48.4494,82.7033,0.865204,0.0684842,0.120223,0,0,0
4,4,5,41,0,0,41,40,0,3501,2000,1000,8,0,1,0,0,0,7,0,0,779.33,48.4494,97.7033,0.911003,0.0437873,0.116417,0,0,0
4,3,2,60,0,0,60,47,0,6986,4200,2100,18,0,4,0,0,0,5,0,0,1586.66,96.8989,183.407,0.966505,0.0622342,0.181267,0,0,0
4,2,9,46,0,0,46,41,0,5467,2600,1300,14,0,1,0,0,0,12,0,0,3136.66,78.8989,170.407,1,0.0754789,0.0542781,0,0,0
4,1,7,54,0,0,54,57,0,5085,3600,1800,18,0,1,0,0,0,9,0,0,3500.66,88.8989,178.407,1,0.0825746,0.157267,0,0,0
5,26,10,514,0,0,514,484,0,53989,5400,2700,375,0,74,0,0,0,72,0,0,135216,4740.2,8467.2,1,1,1,0,0,0
5,25,1,49,0,0,49,63,0,6659,3800,1900,16,0,3,0,0,0,6,0,0,3215.99,90.5099,155.11,1,0.0928989,0.201407,0,0,0
5,24,10,72,0,0,72,76,0,7415,3600,1800,13,0,5,0,0,0,3,0,0,2395.99,116.51,193.11,1,0.0481359,0.0996703,0,0,0
5,23,16,90,0,0,90,101,0,17350,5600,2800,27,0,4,0,0,0,18,0,0,31813,501.549,938.551,1,0.207289,0.610023,0,0,0
5,22,0,155,0,0,155,136,0,25475,3400,1700,0,0,0,0,0,0,16,0,0,70899.9,1338.1,3493.1,1,1,1,0,0,0
5,21,0,185,0,0,185,176,0,25196,1400,700,0,0,0,0,0,0,28,0,0,71126.9,1486.1,3397.1,1,1,1,0,0,0
5,20,10,48,0,0,48,48,0,5998,2600,1300,12,0,3,0,0,0,11,0,0,3853.99,93.5099,175.11,1,0.0765824,0.0716948,0,0,0
5,19,8,54,0,0,54,68,0,6926,4200,2100,18,0,2,0,0,0,5,0,0,2898.99,86.5099,209.11,1,0.105899,0.125254,0,0,0
5,18,1,66,0,0,66,80,0,6757,4800,2400,22,0,3,0,0,0,13,0,0,3050.99,106.51,206.11,1,0.0472268,0.0518022,0,0,0
5,17,4,132,0,0,132,115,0,16741,9000,4500,49,0,13,0,0,0,9,0,0,32451,482.549,928.551,1,0.330353,0.454016,0,0,0
5,16,0,142,0,0,142,153,0,25527,3400,1700,0,0,0,0,0,0,13,0,0,70534.9,993.099,4151.1,1,0.588631,1,0,0,0
5,15,7,43,0,0,43,39,0,6835,3600,1800,14,0,3,0,0,0,8,0,0,2976.99,102.51,206.11,1,0.126124,0.143672,0,0,0
5,14,0,67,0,0,67,40,0,5299,4200,2100,0,0,0,0,0,0,5,0,0,4542.99,102.51,176.11,1,0.164831,0.0860939,0,0,0
5,13,10,59,0,0,59,49,0,5228,5200,2600,25,0,2,0,0,0,10,0,0,4573.99,114.51,204.11,1,0.108899,0.0962033,0,0,0
5,12,15,83,0,0,83,74,0,8182,4400,2200,17,0,10,0,0,0,5,0,0,1673.99,104.51,160.11,0.89683,0.0774157,0.119576,0,0,0
5,11,11,101,0,0,101,90,0,15880,5600,2800,31,0,7,0,0,0,10,0,0,33365,502.549,855.551,1,0.33821,0.360847,0,0,0
5,10,10,28,0,0,28,36,0,3386,2200,1100,10,0,0,0,0,0,5,0,0,1519,56.7549,98.5551,1,0.217247,0.0964194,0,0,0
5,9,10,55,0,0,55,32,0,5845,3400,1700,14,0,4,0,0,0,6,0,0,4023.99,89.5099,162.11,1,0.0763564,0.102448,0,0,0
5,8,11,48,0,0,48,58,0,8213,3000,1500,11,0,4,0,0,0,2,0,0,1620.99,102.51,184.11,0.986037,0.104899,0.158672,0,0,0
5,7,0,50,0,0,50,66,0,6702,2400,1200,0,0,0,0,0,0,4,0,0,3139.99,93.5099,185.11,1,0.0857491,0.185407,0,0,0
5,6,10,61,0,0,61,65,0,6698,5000,2500,20,0,5,0,0,0,6,0,0,3102.99,122.51,197.11,1,0.0832491,0.072003,0,0,0
5,5,12,22,0,0,22,37,0,4145,1600,800,6,0,2,0,0,0,5,0,0,777.996,41.7549,95.5551,0.79033,0.121124,0.137839,0,0,0
5,4,5,37,0,0,37,37,0,3515,1800,900,8,0,0,0,0,0,7,0,0,1399,46.7549,99.5551,1,0.0484494,0.122129,0,0,0
5,3,1,53,0,0,53,42,0,8036,3000,1500,15,0,1,0,0,0,7,0,0,1841.99,68.5099,174.11,1,0.0605618,0.152839,0,0,0
5,2,9,38,0,0,38,39,0,6212,3000,1500,15,0,3,0,0,0,9,0,0,3628.99,105.51,174.11,1,0.131498,0.170407,0,0,0
5,1,6,49,0,0,49,48,0,5836,3400,1700,16,0,1,0,0,0,3,0,0,3983.99,109.51,191.11,1,0.0740824,0.127433,0,0,0
6,26,10,462,0,0,462,428,0,54263,4600,2300,18,0,4,0,0,0,52,0,0,158190,4463.29,9795.29,1,1,1,0,0,0
