Time, NodeID, NumIndividuals, NumInfected, NodeProp=InterventionStatus, NodeProp=Place, NodeProp=Risk
18,76,760,200,FENCE_AND_TRAP,RURAL,LOW
18,75,749,234,NONE,URBAN,LOW
18,74,741,176,FENCE_AND_TRAP,RURAL,LOW
18,73,730,210,NONE,URBAN,LOW
18,72,720,225,FENCE_AND_TRAP,RURAL,LOW
18,71,709,172,NONE,RURAL,MED
18,70,701,198,NONE,URBAN,LOW
18,69,690,179,NONE,URBAN,LOW
18,68,682,258,NONE,URBAN,LOW
18,67,671,214,FENCE_AND_TRAP,RURAL,LOW
18,66,660,178,FENCE_AND_TRAP,RURAL,LOW
18,65,650,233,FENCE_AND_TRAP,RURAL,LOW
18,64,640,183,NONE,URBAN,LOW
18,63,630,206,SPRAYED_B,RURAL,HIGH
18,62,620,132,FENCE_AND_TRAP,URBAN,MED
18,61,611,207,NONE,URBAN,HIGH
18,60,599,181,FENCE_AND_TRAP,RURAL,LOW
18,59,590,217,FENCE_AND_TRAP,RURAL,LOW
18,58,580,165,FENCE_AND_TRAP,RURAL,LOW
18,57,571,172,SPRAYED_B,URBAN,LOW
18,56,560,184,FENCE_AND_TRAP,RURAL,LOW
18,55,550,201,FENCE_AND_TRAP,RURAL,LOW
18,54,540,176,SPRAYED_B,RURAL,HIGH
18,53,530,166,NONE,URBAN,LOW
18,52,519,170,SPRAYED_B,URBAN,LOW
18,51,510,204,NONE,RURAL,HIGH
18,50,500,120,FENCE_AND_TRAP,RURAL,LOW
18,49,490,131,SPRAYED_B,RURAL,MED
18,48,480,132,FENCE_AND_TRAP,RURAL,LOW
18,47,470,144,SPRAYED_B,URBAN,HIGH
18,46,461,157,FENCE_AND_TRAP,RURAL,LOW
18,45,450,154,SPRAYED_A,RURAL,MED
18,44,441,157,SPRAYED_B,RURAL,HIGH
18,43,430,168,SPRAYED_A,URBAN,LOW
18,42,420,132,SPRAYED_B,URBAN,LOW
18,41,410,133,FENCE_AND_TRAP,URBAN,MED
18,40,400,146,FENCE_AND_TRAP,RURAL,LOW
18,39,390,112,FENCE_AND_TRAP,URBAN,LOW
18,38,380,85,SPRAYED_A,URBAN,LOW
18,37,370,144,FENCE_AND_TRAP,RURAL,LOW
18,36,360,98,FENCE_AND_TRAP,RURAL,LOW
18,35,350,107,SPRAYED_B,URBAN,LOW
18,34,340,137,FENCE_AND_TRAP,RURAL,LOW
18,33,330,52,FENCE_AND_TRAP,URBAN,MED
18,32,320,62,NONE,URBAN,HIGH
18,31,310,54,SPRAYED_A,URBAN,LOW
18,30,300,101,FENCE_AND_TRAP,RURAL,LOW
18,29,290,121,FENCE_AND_TRAP,RURAL,LOW
18,28,280,67,FENCE_AND_TRAP,URBAN,MED
18,27,270,102,FENCE_AND_TRAP,URBAN,MED
18,26,260,91,NONE,RURAL,MED
18,25,250,52,NONE,RURAL,HIGH
18,24,240,76,FENCE_AND_TRAP,RURAL,LOW
18,23,230,39,SPRAYED_A,URBAN,HIGH
18,22,220,88,FENCE_AND_TRAP,RURAL,LOW
18,21,210,62,FENCE_AND_TRAP,RURAL,LOW
18,20,200,65,NONE,URBAN,LOW
18,19,190,58,NONE,URBAN,LOW
18,18,180,43,SPRAYED_A,URBAN,LOW
18,17,170,48,FENCE_AND_TRAP,RURAL,LOW
18,16,160,45,FENCE_AND_TRAP,RURAL,LOW
18,15,150,52,FENCE_AND_TRAP,RURAL,MED
18,14,140,42,FENCE_AND_TRAP,RURAL,LOW
18,13,130,6,FENCE_AND_TRAP,RURAL,LOW
18,12,120,47,SPRAYED_A,URBAN,LOW
18,11,110,53,NONE,RURAL,MED
18,10,100,30,FENCE_AND_TRAP,RURAL,LOW
18,9,90,19,FENCE_AND_TRAP,RURAL,MED
18,8,80,26,NONE,URBAN,LOW
18,7,70,15,FENCE_AND_TRAP,RURAL,LOW
18,6,60,0,FENCE_AND_TRAP,RURAL,LOW
18,5,50,16,SPRAYED_B,RURAL,MED
18,4,40,12,SPRAYED_B,URBAN,LOW
18,3,30,15,NONE,RURAL,MED
18,2,20,13,FENCE_AND_TRAP,RURAL,LOW
18,1,10,1,NONE,RURAL,HIGH
19,100,1001,379,FENCE_AND_TRAP,RURAL,LOW
19,99,990,310,NONE,RURAL,MED
19,98,980,340,FENCE_AND_TRAP,RURAL,LOW
19,97,969,336,SPRAYED_B,URBAN,LOW
19,96,960,279,FENCE_AND_TRAP,RURAL,LOW
19,95,951,304,FENCE_AND_TRAP,RURAL,LOW
19,94,941,314,FENCE_AND_TRAP,RURAL,LOW
19,93,931,259,NONE,URBAN,LOW
19,92,920,313,SPRAYED_B,URBAN,LOW
19,91,909,266,FENCE_AND_TRAP,URBAN,MED
19,90,897,293,NONE,URBAN,LOW
19,89,890,317,FENCE_AND_TRAP,RURAL,LOW
19,88,879,269,FENCE_AND_TRAP,RURAL,LOW
19,87,869,281,FENCE_AND_TRAP,RURAL,LOW
19,86,861,239,FENCE_AND_TRAP,RURAL,LOW
19,85,850,321,FENCE_AND_TRAP,RURAL,LOW
19,84,841,298,NONE,RURAL,MED
19,83,830,252,FENCE_AND_TRAP,RURAL,LOW
19,82,820,226,FENCE_AND_TRAP,URBAN,LOW
19,81,813,267,FENCE_AND_TRAP,RURAL,LOW
19,80,800,267,FENCE_AND_TRAP,RURAL,LOW
19,79,790,281,NONE,RURAL,MED
19,78,781,251,SPRAYED_B,URBAN,HIGH
19,77,772,282,NONE,RURAL,HIGH
19,76,760,216,FENCE_AND_TRAP,RURAL,LOW
19,75,749,245,NONE,URBAN,LOW
19,74,741,180,FENCE_AND_TRAP,RURAL,LOW
19,73,730,225,NONE,URBAN,LOW
19,72,720,223,FENCE_AND_TRAP,RURAL,LOW
19,71,709,186,NONE,RURAL,MED
19,70,701,207,NONE,URBAN,LOW
19,69,690,190,NONE,URBAN,LOW
19,68,682,267,NONE,URBAN,LOW
19,67,671,222,FENCE_AND_TRAP,RURAL,LOW
19,66,660,196,FENCE_AND_TRAP,RURAL,LOW
19,65,650,252,FENCE_AND_TRAP,RURAL,LOW
19,64,640,191,NONE,URBAN,LOW
19,63,630,204,SPRAYED_B,RURAL,HIGH
19,62,620,142,FENCE_AND_TRAP,URBAN,MED
19,61,611,217,NONE,URBAN,HIGH
19,60,599,186,FENCE_AND_TRAP,RURAL,LOW
19,59,590,228,FENCE_AND_TRAP,RURAL,LOW
19,58,580,180,FENCE_AND_TRAP,RURAL,LOW
19,57,571,180,SPRAYED_B,URBAN,LOW
19,56,560,188,FENCE_AND_TRAP,RURAL,LOW
19,55,550,204,FENCE_AND_TRAP,RURAL,LOW
19,54,540,187,SPRAYED_B,RURAL,HIGH
19,53,530,167,NONE,URBAN,LOW
19,52,519,181,SPRAYED_B,URBAN,LOW
19,51,510,200,NONE,RURAL,HIGH
19,50,500,135,FENCE_AND_TRAP,RURAL,LOW
19,49,490,138,SPRAYED_B,RURAL,MED
19,48,480,139,FENCE_AND_TRAP,RURAL,LOW
19,47,469,158,SPRAYED_B,URBAN,HIGH
19,46,461,163,FENCE_AND_TRAP,RURAL,LOW
19,45,450,163,SPRAYED_A,RURAL,MED
19,44,441,160,SPRAYED_B,RURAL,HIGH
19,43,430,166,SPRAYED_A,URBAN,LOW
19,42,420,144,SPRAYED_B,URBAN,LOW
19,41,410,144,FENCE_AND_TRAP,URBAN,MED
19,40,400,157,FENCE_AND_TRAP,RURAL,LOW
19,39,390,119,FENCE_AND_TRAP,URBAN,LOW
19,38,380,91,SPRAYED_A,URBAN,LOW
19,37,370,158,FENCE_AND_TRAP,RURAL,LOW
19,36,360,102,FENCE_AND_TRAP,RURAL,LOW
19,35,350,115,SPRAYED_B,URBAN,LOW
19,34,340,133,FENCE_AND_TRAP,RURAL,LOW
19,33,330,51,FENCE_AND_TRAP,URBAN,MED
19,32,320,63,NONE,URBAN,HIGH
19,31,310,64,SPRAYED_A,URBAN,LOW
19,30,300,112,FENCE_AND_TRAP,RURAL,LOW
19,29,290,122,FENCE_AND_TRAP,RURAL,LOW
19,28,280,62,FENCE_AND_TRAP,URBAN,MED
19,27,270,104,FENCE_AND_TRAP,URBAN,MED
19,26,260,97,NONE,RURAL,MED
19,25,250,58,NONE,RURAL,HIGH
19,24,240,82,FENCE_AND_TRAP,RURAL,LOW
19,23,230,43,SPRAYED_A,URBAN,HIGH
19,22,220,91,FENCE_AND_TRAP,RURAL,LOW
19,21,210,62,FENCE_AND_TRAP,RURAL,LOW
19,20,200,65,NONE,URBAN,LOW
19,19,190,61,NONE,URBAN,LOW
19,18,180,48,SPRAYED_A,URBAN,LOW
19,17,170,50,FENCE_AND_TRAP,RURAL,LOW
19,16,160,48,FENCE_AND_TRAP,RURAL,LOW
19,15,150,49,FENCE_AND_TRAP,RURAL,MED
19,14,140,39,FENCE_AND_TRAP,RURAL,LOW
19,13,130,7,FENCE_AND_TRAP,RURAL,LOW
19,12,120,47,SPRAYED_A,URBAN,LOW
19,11,110,54,NONE,RURAL,MED
19,10,100,29,FENCE_AND_TRAP,RURAL,LOW
19,9,90,19,FENCE_AND_TRAP,RURAL,MED
19,8,80,27,NONE,URBAN,LOW
19,7,70,16,FENCE_AND_TRAP,RURAL,LOW
19,6,60,0,FENCE_AND_TRAP,RURAL,LOW
19,5,50,15,SPRAYED_B,RURAL,MED
19,4,40,11,SPRAYED_B,URBAN,LOW
19,3,30,16,NONE,RURAL,MED
19,2,20,12,FENCE_AND_TRAP,RURAL,LOW
19,1,10,1,NONE,RURAL,HIGH
20,100,1001,508,FENCE_AND_TRAP,RURAL,LOW
20,99,990,336,NONE,RURAL,MED
20,98,980,464,FENCE_AND_TRAP,RURAL,LOW
20,97,968,353,SPRAYED_B,URBAN,LOW
20,96,960,437,FENCE_AND_TRAP,RURAL,LOW
20,95,951,422,FENCE_AND_TRAP,RURAL,LOW
20,94,941,466,FENCE_AND_TRAP,RURAL,LOW
20,93,931,283,NONE,URBAN,LOW
20,92,920,333,SPRAYED_B,URBAN,LOW
20,91,909,414,FENCE_AND_TRAP,URBAN,MED
20,90,897,298,NONE,URBAN,LOW
20,89,890,425,FENCE_AND_TRAP,RURAL,LOW
20,88,879,406,FENCE_AND_TRAP,RURAL,LOW
20,87,869,420,FENCE_AND_TRAP,RURAL,LOW
20,86,861,386,FENCE_AND_TRAP,RURAL,LOW
20,85,850,414,FENCE_AND_TRAP,RURAL,LOW
20,84,841,302,NONE,RURAL,MED
20,83,830,387,FENCE_AND_TRAP,RURAL,LOW
20,82,820,362,FENCE_AND_TRAP,URBAN,LOW
20,81,813,377,FENCE_AND_TRAP,RURAL,LOW
20,80,800,381,FENCE_AND_TRAP,RURAL,LOW
20,79,790,290,NONE,RURAL,MED
20,78,781,261,SPRAYED_B,URBAN,HIGH
20,77,772,297,NONE,RURAL,HIGH
20,76,760,323,FENCE_AND_TRAP,RURAL,LOW
20,75,749,256,NONE,URBAN,LOW
20,74,741,318,FENCE_AND_TRAP,RURAL,LOW
20,73,730,232,NONE,URBAN,LOW
20,72,720,316,FENCE_AND_TRAP,RURAL,LOW
20,71,709,196,NONE,RURAL,MED
20,70,701,229,NONE,URBAN,LOW
20,69,690,205,NONE,URBAN,LOW
20,68,682,275,NONE,URBAN,LOW
20,67,671,308,FENCE_AND_TRAP,RURAL,LOW
20,66,660,291,FENCE_AND_TRAP,RURAL,LOW
20,65,650,328,FENCE_AND_TRAP,RURAL,LOW
20,64,640,193,NONE,URBAN,LOW
20,63,630,213,SPRAYED_B,RURAL,HIGH
20,62,620,269,FENCE_AND_TRAP,URBAN,MED
20,61,611,225,NONE,URBAN,HIGH
20,60,599,275,FENCE_AND_TRAP,RURAL,LOW
20,59,590,286,FENCE_AND_TRAP,RURAL,LOW
20,58,580,288,FENCE_AND_TRAP,RURAL,LOW
20,57,571,189,SPRAYED_B,URBAN,LOW
20,56,560,267,FENCE_AND_TRAP,RURAL,LOW
20,55,550,279,FENCE_AND_TRAP,RURAL,LOW
20,54,540,199,SPRAYED_B,RURAL,HIGH
20,53,530,179,NONE,URBAN,LOW
20,52,519,195,SPRAYED_B,URBAN,LOW
20,51,510,201,NONE,RURAL,HIGH
20,50,500,215,FENCE_AND_TRAP,RURAL,LOW
20,49,490,136,SPRAYED_B,RURAL,MED
20,48,480,218,FENCE_AND_TRAP,RURAL,LOW
20,47,469,172,SPRAYED_B,URBAN,HIGH
20,46,461,246,FENCE_AND_TRAP,RURAL,LOW
20,45,450,163,SPRAYED_A,RURAL,MED
20,44,441,161,SPRAYED_B,RURAL,HIGH
20,43,430,165,SPRAYED_A,URBAN,LOW
20,42,420,159,SPRAYED_B,URBAN,LOW
20,41,410,195,FENCE_AND_TRAP,URBAN,MED
20,40,400,197,FENCE_AND_TRAP,RURAL,LOW
20,39,390,199,FENCE_AND_TRAP,URBAN,LOW
20,38,380,95,SPRAYED_A,URBAN,LOW
20,37,370,187,FENCE_AND_TRAP,RURAL,LOW
20,36,360,157,FENCE_AND_TRAP,RURAL,LOW
20,35,350,115,SPRAYED_B,URBAN,LOW
20,34,340,159,FENCE_AND_TRAP,RURAL,LOW
20,33,330,113,FENCE_AND_TRAP,URBAN,MED
20,32,320,75,NONE,URBAN,HIGH
20,31,310,67,SPRAYED_A,URBAN,LOW
20,30,300,148,FENCE_AND_TRAP,RURAL,LOW
20,29,290,151,FENCE_AND_TRAP,RURAL,LOW
20,28,280,109,FENCE_AND_TRAP,URBAN,MED
20,27,270,130,FENCE_AND_TRAP,URBAN,MED
20,26,260,98,NONE,RURAL,MED
20,25,250,60,NONE,RURAL,HIGH
20,24,240,116,FENCE_AND_TRAP,RURAL,LOW
20,23,230,42,SPRAYED_A,URBAN,HIGH
20,22,220,119,FENCE_AND_TRAP,RURAL,LOW
20,21,210,86,FENCE_AND_TRAP,RURAL,LOW
20,20,200,67,NONE,URBAN,LOW
20,19,190,66,NONE,URBAN,LOW
20,18,180,51,SPRAYED_A,URBAN,LOW
20,17,170,65,FENCE_AND_TRAP,RURAL,LOW
20,16,160,73,FENCE_AND_TRAP,RURAL,LOW
20,15,150,75,FENCE_AND_TRAP,RURAL,MED
20,14,140,57,FENCE_AND_TRAP,RURAL,LOW
20,13,130,27,FENCE_AND_TRAP,RURAL,LOW
20,12,120,51,SPRAYED_A,URBAN,LOW
20,11,110,52,NONE,RURAL,MED
20,10,100,41,FENCE_AND_TRAP,RURAL,LOW
20,9,90,34,FENCE_AND_TRAP,RURAL,MED
20,8,80,25,NONE,URBAN,LOW
20,7,70,25,FENCE_AND_TRAP,RURAL,LOW
20,6,60,10,FENCE_AND_TRAP,RURAL,LOW
20,5,50,14,SPRAYED_B,RURAL,MED
20,4,40,9,SPRAYED_B,URBAN,LOW
20,3,30,12,NONE,RURAL,MED
20,2,20,15,FENCE_AND_TRAP,RURAL,LOW
20,1,10,2,NONE,RURAL,HIGH
21,100,1001,494,FENCE_AND_TRAP,RURAL,LOW
21,99,990,347,NONE,RURAL,MED
21,98,980,466,FENCE_AND_TRAP,RURAL,LOW
21,97,968,364,SPRAYED_B,URBAN,LOW
21,96,960,432,FENCE_AND_TRAP,RURAL,LOW
21,95,951,427,FENCE_AND_TRAP,RURAL,LOW
21,94,941,464,FENCE_AND_TRAP,RURAL,LOW
21,93,931,288,NONE,URBAN,LOW
21,92,920,346,SPRAYED_B,URBAN,LOW
21,91,909,427,FENCE_AND_TRAP,URBAN,MED
21,90,897,316,NONE,URBAN,LOW
21,89,890,425,FENCE_AND_TRAP,RURAL,LOW
21,88,879,379,FENCE_AND_TRAP,RURAL,LOW
21,87,869,406,FENCE_AND_TRAP,RURAL,LOW
21,86,861,397,FENCE_AND_TRAP,RURAL,LOW
21,85,850,413,FENCE_AND_TRAP,RURAL,LOW
21,84,841,308,NONE,RURAL,MED
21,83,830,366,FENCE_AND_TRAP,RURAL,LOW
21,82,820,372,FENCE_AND_TRAP,URBAN,LOW
21,81,813,383,FENCE_AND_TRAP,RURAL,LOW
21,80,800,365,FENCE_AND_TRAP,RURAL,LOW
21,79,790,300,NONE,RURAL,MED
21,78,781,257,SPRAYED_B,URBAN,HIGH
21,77,772,290,NONE,RURAL,HIGH
21,76,760,321,FENCE_AND_TRAP,RURAL,LOW
21,75,749,278,NONE,URBAN,LOW
21,74,741,313,FENCE_AND_TRAP,RURAL,LOW
21,73,730,239,NONE,URBAN,LOW
21,72,720,315,FENCE_AND_TRAP,RURAL,LOW
21,71,709,214,NONE,RURAL,MED
21,70,701,237,NONE,URBAN,LOW
21,69,690,223,NONE,URBAN,LOW
21,68,682,269,NONE,URBAN,LOW
21,67,671,318,FENCE_AND_TRAP,RURAL,LOW
21,66,660,305,FENCE_AND_TRAP,RURAL,LOW
21,65,650,327,FENCE_AND_TRAP,RURAL,LOW
21,64,640,198,NONE,URBAN,LOW
21,63,630,218,SPRAYED_B,RURAL,HIGH
21,62,620,277,FENCE_AND_TRAP,URBAN,MED
21,61,611,223,NONE,URBAN,HIGH
21,60,599,270,FENCE_AND_TRAP,RURAL,LOW
21,59,590,277,FENCE_AND_TRAP,RURAL,LOW
21,58,580,286,FENCE_AND_TRAP,RURAL,LOW
21,57,571,190,SPRAYED_B,URBAN,LOW
21,56,560,261,FENCE_AND_TRAP,RURAL,LOW
21,55,550,263,FENCE_AND_TRAP,RURAL,LOW
21,54,540,207,SPRAYED_B,RURAL,HIGH
21,53,530,197,NONE,URBAN,LOW
21,52,519,204,SPRAYED_B,URBAN,LOW
21,51,510,197,NONE,RURAL,HIGH
21,50,500,208,FENCE_AND_TRAP,RURAL,LOW
21,49,490,145,SPRAYED_B,RURAL,MED
21,48,480,217,FENCE_AND_TRAP,RURAL,LOW
21,47,469,180,SPRAYED_B,URBAN,HIGH
21,46,461,240,FENCE_AND_TRAP,RURAL,LOW
21,45,450,174,SPRAYED_A,RURAL,MED
21,44,441,157,SPRAYED_B,RURAL,HIGH
21,43,430,163,SPRAYED_A,URBAN,LOW
21,42,420,163,SPRAYED_B,URBAN,LOW
21,41,410,188,FENCE_AND_TRAP,URBAN,MED
21,40,400,189,FENCE_AND_TRAP,RURAL,LOW
21,39,390,195,FENCE_AND_TRAP,URBAN,LOW
21,38,380,108,SPRAYED_A,URBAN,LOW
21,37,370,188,FENCE_AND_TRAP,RURAL,LOW
21,36,360,160,FENCE_AND_TRAP,RURAL,LOW
21,35,350,112,SPRAYED_B,URBAN,LOW
21,34,340,168,FENCE_AND_TRAP,RURAL,LOW
21,33,330,114,FENCE_AND_TRAP,URBAN,MED
21,32,320,85,NONE,URBAN,HIGH
21,31,310,69,SPRAYED_A,URBAN,LOW
21,30,300,141,FENCE_AND_TRAP,RURAL,LOW
21,29,290,146,FENCE_AND_TRAP,RURAL,LOW
21,28,280,97,FENCE_AND_TRAP,URBAN,MED
21,27,270,119,FENCE_AND_TRAP,URBAN,MED
21,26,260,108,NONE,RURAL,MED
21,25,250,65,NONE,RURAL,HIGH
21,24,240,115,FENCE_AND_TRAP,RURAL,LOW
21,23,230,41,SPRAYED_A,URBAN,HIGH
21,22,220,114,FENCE_AND_TRAP,RURAL,LOW
21,21,210,90,FENCE_AND_TRAP,RURAL,LOW
21,20,200,70,NONE,URBAN,LOW
21,19,190,65,NONE,URBAN,LOW
21,18,180,54,SPRAYED_A,URBAN,LOW
21,17,170,67,FENCE_AND_TRAP,RURAL,LOW
21,16,160,71,FENCE_AND_TRAP,RURAL,LOW
21,15,150,69,FENCE_AND_TRAP,RURAL,MED
21,14,140,59,FENCE_AND_TRAP,RURAL,LOW
21,13,130,30,FENCE_AND_TRAP,RURAL,LOW
21,12,120,51,SPRAYED_A,URBAN,LOW
21,11,110,50,NONE,RURAL,MED
21,10,100,39,FENCE_AND_TRAP,RURAL,LOW
21,9,90,36,FENCE_AND_TRAP,RURAL,MED
21,8,80,30,NONE,URBAN,LOW
21,7,70,24,FENCE_AND_TRAP,RURAL,LOW
21,6,60,10,FENCE_AND_TRAP,RURAL,LOW
21,5,50,18,SPRAYED_B,RURAL,MED
21,4,40,10,SPRAYED_B,URBAN,LOW
21,3,30,10,NONE,RURAL,MED
21,2,20,12,FENCE_AND_TRAP,RURAL,LOW
21,1,10,1,NONE,RURAL,HIGH
22,100,1001,471,FENCE_AND_TRAP,RURAL,LOW
22,99,990,360,NONE,RURAL,MED
22,98,980,449,FENCE_AND_TRAP,RURAL,LOW
22,97,968,371,SPRAYED_B,URBAN,LOW
22,96,960,432,FENCE_AND_TRAP,RURAL,LOW
22,95,951,423,FENCE_AND_TRAP,RURAL,LOW
22,94,941,461,FENCE_AND_TRAP,RURAL,LOW
22,93,931,311,NONE,URBAN,LOW
22,92,920,358,SPRAYED_B,URBAN,LOW
22,91,909,437,FENCE_AND_TRAP,URBAN,MED
22,90,897,321,NONE,URBAN,LOW
22,89,890,407,FENCE_AND_TRAP,RURAL,LOW
22,88,879,371,FENCE_AND_TRAP,RURAL,LOW
22,87,869,399,FENCE_AND_TRAP,RURAL,LOW
22,86,861,387,FENCE_AND_TRAP,RURAL,LOW
22,85,850,405,FENCE_AND_TRAP,RURAL,LOW
22,84,841,307,NONE,RURAL,MED
22,83,830,378,FENCE_AND_TRAP,RURAL,LOW
22,82,820,376,FENCE_AND_TRAP,URBAN,LOW
22,81,813,380,FENCE_AND_TRAP,RURAL,LOW
22,80,800,365,FENCE_AND_TRAP,RURAL,LOW
22,79,790,309,NONE,RURAL,MED
22,78,781,261,SPRAYED_B,URBAN,HIGH
22,77,772,281,NONE,RURAL,HIGH
22,76,760,326,FENCE_AND_TRAP,RURAL,LOW
22,75,749,278,NONE,URBAN,LOW
22,74,741,313,FENCE_AND_TRAP,RURAL,LOW
22,73,730,254,NONE,URBAN,LOW
22,72,719,311,FENCE_AND_TRAP,RURAL,LOW
22,71,709,228,NONE,RURAL,MED
22,70,701,246,NONE,URBAN,LOW
22,69,690,236,NONE,URBAN,LOW
22,68,682,253,NONE,URBAN,LOW
22,67,671,303,FENCE_AND_TRAP,RURAL,LOW
22,66,660,311,FENCE_AND_TRAP,RURAL,LOW
22,65,650,314,FENCE_AND_TRAP,RURAL,LOW
22,64,640,213,NONE,URBAN,LOW
22,63,630,222,SPRAYED_B,RURAL,HIGH
22,62,620,273,FENCE_AND_TRAP,URBAN,MED
22,61,611,221,NONE,URBAN,HIGH
22,60,599,263,FENCE_AND_TRAP,RURAL,LOW
22,59,590,274,FENCE_AND_TRAP,RURAL,LOW
22,58,580,287,FENCE_AND_TRAP,RURAL,LOW
22,57,571,188,SPRAYED_B,URBAN,LOW
22,56,560,256,FENCE_AND_TRAP,RURAL,LOW
22,55,550,241,FENCE_AND_TRAP,RURAL,LOW
22,54,540,218,SPRAYED_B,RURAL,HIGH
22,53,530,202,NONE,URBAN,LOW
22,52,519,204,SPRAYED_B,URBAN,LOW
22,51,510,194,NONE,RURAL,HIGH
22,50,500,215,FENCE_AND_TRAP,RURAL,LOW
22,49,490,158,SPRAYED_B,RURAL,MED
22,48,480,217,FENCE_AND_TRAP,RURAL,LOW
22,47,469,189,SPRAYED_B,URBAN,HIGH
22,46,461,233,FENCE_AND_TRAP,RURAL,LOW
22,45,450,175,SPRAYED_A,RURAL,MED
22,44,441,142,SPRAYED_B,RURAL,HIGH
22,43,430,161,SPRAYED_A,URBAN,LOW
22,42,420,169,SPRAYED_B,URBAN,LOW
22,41,410,185,FENCE_AND_TRAP,URBAN,MED
22,40,400,165,FENCE_AND_TRAP,RURAL,LOW
22,39,390,192,FENCE_AND_TRAP,URBAN,LOW
22,38,380,114,SPRAYED_A,URBAN,LOW
22,37,370,181,FENCE_AND_TRAP,RURAL,LOW
22,36,360,161,FENCE_AND_TRAP,RURAL,LOW
22,35,350,123,SPRAYED_B,URBAN,LOW
22,34,340,167,FENCE_AND_TRAP,RURAL,LOW
22,33,330,117,FENCE_AND_TRAP,URBAN,MED
22,32,320,95,NONE,URBAN,HIGH
22,31,310,82,SPRAYED_A,URBAN,LOW
22,30,300,136,FENCE_AND_TRAP,RURAL,LOW
22,29,290,135,FENCE_AND_TRAP,RURAL,LOW
22,28,280,106,FENCE_AND_TRAP,URBAN,MED
22,27,270,114,FENCE_AND_TRAP,URBAN,MED
22,26,260,117,NONE,RURAL,MED
22,25,250,72,NONE,RURAL,HIGH
22,24,240,117,FENCE_AND_TRAP,RURAL,LOW
22,23,230,44,SPRAYED_A,URBAN,HIGH
22,22,220,110,FENCE_AND_TRAP,RURAL,LOW
22,21,210,88,FENCE_AND_TRAP,RURAL,LOW
22,20,200,59,NONE,URBAN,LOW
22,19,190,70,NONE,URBAN,LOW
22,18,180,63,SPRAYED_A,URBAN,LOW
22,17,170,67,FENCE_AND_TRAP,RURAL,LOW
22,16,160,71,FENCE_AND_TRAP,RURAL,LOW
22,15,150,65,FENCE_AND_TRAP,RURAL,MED
22,14,140,59,FENCE_AND_TRAP,RURAL,LOW
22,13,130,32,FENCE_AND_TRAP,RURAL,LOW
22,12,120,50,SPRAYED_A,URBAN,LOW
22,11,110,46,NONE,RURAL,MED
22,10,100,33,FENCE_AND_TRAP,RURAL,LOW
22,9,90,38,FENCE_AND_TRAP,RURAL,MED
22,8,80,32,NONE,URBAN,LOW
22,7,70,28,FENCE_AND_TRAP,RURAL,LOW
22,6,60,10,FENCE_AND_TRAP,RURAL,LOW
22,5,50,16,SPRAYED_B,RURAL,MED
22,4,40,11,SPRAYED_B,URBAN,LOW
22,3,30,10,NONE,RURAL,MED
22,2,20,11,FENCE_AND_TRAP,RURAL,LOW
22,1,10,1,NONE,RURAL,HIGH
23,100,1001,451,FENCE_AND_TRAP,RURAL,LOW
23,99,990,354,NONE,RURAL,MED
23,98,980,443,FENCE_AND_TRAP,RURAL,LOW
23,97,968,377,SPRAYED_B,URBAN,LOW
23,96,960,429,FENCE_AND_TRAP,RURAL,LOW
23,95,951,414,FENCE_AND_TRAP,RURAL,LOW
23,94,941,446,FENCE_AND_TRAP,RURAL,LOW
23,93,931,330,NONE,URBAN,LOW
23,92,920,367,SPRAYED_B,URBAN,LOW
23,91,909,437,FENCE_AND_TRAP,URBAN,MED
23,90,897,329,NONE,URBAN,LOW
23,89,890,389,FENCE_AND_TRAP,RURAL,LOW
23,88,879,358,FENCE_AND_TRAP,RURAL,LOW
23,87,869,396,FENCE_AND_TRAP,RURAL,LOW
23,86,861,398,FENCE_AND_TRAP,RURAL,LOW
23,85,850,386,FENCE_AND_TRAP,RURAL,LOW
23,84,841,313,NONE,RURAL,MED
23,83,831,373,FENCE_AND_TRAP,RURAL,LOW
23,82,820,370,FENCE_AND_TRAP,URBAN,LOW
23,81,813,368,FENCE_AND_TRAP,RURAL,LOW
23,80,800,365,FENCE_AND_TRAP,RURAL,LOW
23,79,791,310,NONE,RURAL,MED
23,78,781,269,SPRAYED_B,URBAN,HIGH
23,77,772,287,NONE,RURAL,HIGH
23,76,760,322,FENCE_AND_TRAP,RURAL,LOW
23,75,749,283,NONE,URBAN,LOW
23,74,741,311,FENCE_AND_TRAP,RURAL,LOW
23,73,730,263,NONE,URBAN,LOW
23,72,719,305,FENCE_AND_TRAP,RURAL,LOW
23,71,709,244,NONE,RURAL,MED
23,70,701,266,NONE,URBAN,LOW
23,69,690,254,NONE,URBAN,LOW
23,68,682,243,NONE,URBAN,LOW
23,67,671,313,FENCE_AND_TRAP,RURAL,LOW
23,66,660,309,FENCE_AND_TRAP,RURAL,LOW
23,65,650,302,FENCE_AND_TRAP,RURAL,LOW
23,64,640,225,NONE,URBAN,LOW
23,63,630,207,SPRAYED_B,RURAL,HIGH
23,62,620,271,FENCE_AND_TRAP,URBAN,MED
23,61,611,233,NONE,URBAN,HIGH
23,60,599,270,FENCE_AND_TRAP,RURAL,LOW
23,59,590,263,FENCE_AND_TRAP,RURAL,LOW
23,58,580,288,FENCE_AND_TRAP,RURAL,LOW
