Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,VectorPopulationNumDied,InfectiousNumDied,InfectedNumDied,AdultNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,InfectiousAvgAgeAtDeath,InfectedAvgAgeAtDeath,AdultAvgAgeAtDeath,MaleAvgAgeAtDeath
115,1,X-a0-b1:X-a0-b1,623,0,0,623,0,0,0,0,178,0,0,178,0,16,0,0,16,0
115,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,Other,0,0,0,0,0,0,250260,1102400,0,0,0,0,0,0,0,0,0,0
116,1,X-a0-b0:X-a0-b0,97510,2223,24244,71043,0,75500,884646,2008600,14622,439,3521,10662,0,6.68076,20.2141,9.39648,5.22669,0
116,1,X-a0-b0:Y-a0-b0,0,0,0,0,121598,75500,883116,2008600,0,0,0,0,14599,0,0,0,0,8.31125
116,1,X-a1-b0:X-a1-b0,508,0,0,508,0,0,0,0,118,0,0,118,0,17,0,0,17,0
116,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,X-a0-b1:X-a0-b1,517,0,0,517,0,0,0,0,106,0,0,106,0,17,0,0,17,0
116,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,Other,0,0,0,0,0,0,277779,0,0,0,0,0,0,0,0,0,0,0
117,1,X-a0-b0:X-a0-b0,97341,2189,24431,70721,0,75210,898342,2026120,14677,475,3595,10607,0,6.7246,20.0189,9.32072,5.24936,0
117,1,X-a0-b0:Y-a0-b0,0,0,0,0,121406,75650,897318,2026120,0,0,0,0,14548,0,0,0,0,8.32623
117,1,X-a1-b0:X-a1-b0,430,0,0,430,0,0,0,0,78,0,0,78,0,18,0,0,18,0
117,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,X-a0-b1:X-a0-b1,412,0,0,412,0,0,0,0,105,0,0,105,0,18,0,0,18,0
117,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,Other,0,0,0,0,0,0,251282,0,0,0,0,0,0,0,0,0,0,0
118,1,X-a0-b0:X-a0-b0,97205,2235,24678,70292,0,75465,909888,2002440,14634,430,3538,10666,0,6.66072,20.1721,9.35642,5.22183,0
118,1,X-a0-b0:Y-a0-b0,0,0,0,0,121328,75984,908838,2002440,0,0,0,0,14554,0,0,0,0,8.43012
118,1,X-a1-b0:X-a1-b0,318,0,0,318,0,0,0,0,112,0,0,112,0,19,0,0,19,0
118,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,X-a0-b1:X-a0-b1,317,0,0,317,0,0,0,0,95,0,0,95,0,19,0,0,19,0
118,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,Other,0,0,0,0,0,0,227401,557600,0,0,0,0,0,0,0,0,0,0
119,1,X-a0-b0:X-a0-b0,97274,2287,24847,70140,0,75316,906013,1983780,14545,440,3580,10525,0,6.64648,20.4773,9.3933,5.13397,0
119,1,X-a0-b0:Y-a0-b0,0,0,0,0,121460,75516,904216,1983780,0,0,0,0,14499,0,0,0,0,8.37782
119,1,X-a1-b0:X-a1-b0,255,0,0,255,0,0,0,0,63,0,0,63,0,20,0,0,20,0
119,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,X-a0-b1:X-a0-b1,253,0,0,253,0,0,0,0,64,0,0,64,0,20,0,0,20,0
119,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,Other,0,0,0,0,0,0,234936,0,0,0,0,0,0,0,0,0,0,0
120,1,X-a0-b0:X-a0-b0,97308,2359,25168,69781,0,75469,917403,2025920,14619,449,3595,10575,0,6.6142,19.8931,9.26815,5.14818,0
120,1,X-a0-b0:Y-a0-b0,0,0,0,0,121739,75365,915207,2025920,0,0,0,0,14471,0,0,0,0,8.36072
120,1,X-a1-b0:X-a1-b0,199,0,0,199,0,0,0,0,56,0,0,56,0,21,0,0,21,0
120,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,X-a0-b1:X-a0-b1,209,0,0,209,0,0,0,0,44,0,0,44,0,21,0,0,21,0
120,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,Other,0,0,0,0,0,0,212819,0,0,0,0,0,0,0,0,0,0,0
121,1,X-a0-b0:X-a0-b0,97416,2392,25437,69587,0,60433,943027,2003600,14298,485,3622,10191,0,6.74619,20.4186,9.51298,5.11216,0
121,1,X-a0-b0:Y-a0-b0,0,0,0,0,121691,60052,940239,2003600,0,0,0,0,14557,0,0,0,0,8.36855
121,1,X-a1-b0:X-a1-b0,153,0,0,153,0,0,0,0,46,0,0,46,0,22,0,0,22,0
121,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,X-a0-b1:X-a0-b1,158,0,0,158,0,0,0,0,51,0,0,51,0,22,0,0,22,0
121,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,Other,0,0,0,0,0,30223,162224,274400,0,0,0,0,0,0,0,0,0,0
122,1,X-a0-b0:X-a0-b0,97449,2384,25422,69643,0,61697,943413,1977660,14753,498,3797,10458,0,6.74764,20.1586,9.33237,5.17059,0
122,1,X-a0-b0:Y-a0-b0,0,0,0,0,121923,61023,940852,1977660,0,0,0,0,14623,0,0,0,0,8.342
122,1,X-a1-b0:X-a1-b0,117,0,0,117,0,0,0,0,36,0,0,36,0,23,0,0,23,0
122,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,X-a0-b1:X-a0-b1,128,0,0,128,0,0,0,0,30,0,0,30,0,23,0,0,23,0
122,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,Other,0,0,0,0,0,27329,162083,0,0,0,0,0,0,0,0,0,0,0
123,1,X-a0-b0:X-a0-b0,97356,2424,25546,69386,0,63013,950852,2011720,14585,451,3760,10374,0,6.62914,19.7894,9.31649,5.083,0
123,1,X-a0-b0:Y-a0-b0,0,0,0,0,121618,62189,948644,2011720,0,0,0,0,14665,0,0,0,0,8.37586
123,1,X-a1-b0:X-a1-b0,97,0,0,97,0,0,0,0,20,0,0,20,0,24,0,0,24,0
123,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,X-a0-b1:X-a0-b1,102,0,0,102,0,0,0,0,26,0,0,26,0,24,0,0,24,0
123,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,Other,0,0,0,0,0,24757,146676,0,0,0,0,0,0,0,0,0,0,0
124,1,X-a0-b0:X-a0-b0,97409,2437,25606,69366,0,51388,970060,2020880,14680,483,3834,10363,0,6.66941,20.3375,9.26056,5.07372,0
124,1,X-a0-b0:Y-a0-b0,0,0,0,0,121367,50862,968642,2020880,0,0,0,0,14764,0,0,0,0,8.35756
124,1,X-a1-b0:X-a1-b0,72,0,0,72,0,0,0,0,25,0,0,25,0,25,0,0,25,0
124,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,X-a0-b1:X-a0-b1,83,0,0,83,0,0,0,0,19,0,0,19,0,25,0,0,25,0
124,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,Other,0,0,0,0,0,47881,107144,135200,0,0,0,0,0,0,0,0,0,0
125,1,X-a0-b0:X-a0-b0,87156,2421,25800,58935,0,63801,971517,1957980,14641,520,3734,10387,0,6.75166,20.4365,9.38672,5.11928,0
125,1,X-a0-b0:Y-a0-b0,0,0,0,0,111217,63515,969391,1957980,0,0,0,0,14529,0,0,0,0,8.34338
125,1,X-a1-b0:X-a1-b0,53,0,0,53,0,0,0,0,19,0,0,19,0,26,0,0,26,0
125,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,X-a0-b1:X-a0-b1,72,0,0,72,0,0,0,0,11,0,0,11,0,26,0,0,26,0
125,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,Other,10143,0,0,10143,10142,23018,104732,0,0,0,0,0,0,0,0,0,0,0
126,1,X-a0-b0:X-a0-b0,88913,2504,24472,61937,0,65176,975960,2000400,12818,481,3796,8541,0,7.51451,19.9459,9.30242,6.01979,0
126,1,X-a0-b0:Y-a0-b0,0,0,0,0,112208,64863,974966,2000400,0,0,0,0,13482,0,0,0,0,8.93295
126,1,X-a1-b0:X-a1-b0,44,0,0,44,0,0,0,0,9,0,0,9,0,27,0,0,27,0
126,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,X-a0-b1:X-a0-b1,54,0,0,54,0,0,0,0,18,0,0,18,0,27,0,0,27,0
126,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,Other,8238,0,718,7520,9071,20866,94872,0,1905,0,0,1905,1071,1,0,0,1,1
127,1,X-a0-b0:X-a0-b0,89824,2514,24794,62516,0,56078,990067,2004740,13643,512,3702,9429,0,7.00198,20.5879,9.4765,5.29271,0
127,1,X-a0-b0:Y-a0-b0,0,0,0,0,112873,55958,990346,2004740,0,0,0,0,13548,0,0,0,0,8.82138
127,1,X-a1-b0:X-a1-b0,29,0,0,29,0,0,0,0,15,0,0,15,0,28,0,0,28,0
127,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,X-a0-b1:X-a0-b1,46,0,0,46,0,0,0,0,8,0,0,8,0,28,0,0,28,0
127,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,Other,7416,0,655,6761,8137,39205,65590,63200,822,0,63,759,934,2,0,2,2,2
128,1,X-a0-b0:X-a0-b0,81996,2489,25036,54471,0,66185,991772,1970840,13932,520,3743,9669,0,6.84697,20.0096,9.56532,5.08677,0
128,1,X-a0-b0:Y-a0-b0,0,0,0,0,105122,66118,991187,1970840,0,0,0,0,13772,0,0,0,0,8.57936
128,1,X-a1-b0:X-a1-b0,24,0,0,24,0,0,0,0,5,0,0,5,0,29,0,0,29,0
128,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,X-a0-b1:X-a0-b1,37,0,0,37,0,0,0,0,9,0,0,9,0,29,0,0,29,0
128,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,Other,15209,0,598,14611,15750,18403,63029,0,760,0,57,703,905,3,0,3,3,3
129,1,X-a0-b0:X-a0-b0,84831,2516,23308,59007,0,66978,994728,2254605,11722,514,3564,7644,0,7.74074,19.8074,9.55191,6.0849,0
129,1,X-a0-b0:Y-a0-b0,0,0,0,0,107051,66820,993919,2254605,0,0,0,0,12767,0,0,0,0,9.15509
129,1,X-a1-b0:X-a1-b0,20,0,0,20,0,0,0,9240,4,0,0,4,0,30,0,0,30,0
129,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,9240,0,0,0,0,0,0,0,0,0,0
129,1,X-a0-b1:X-a0-b1,28,0,0,28,0,0,0,8100,9,0,0,9,0,30,0,0,30,0
129,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0
129,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,Other,12403,0,1559,10844,14178,16636,56981,1823590,2806,0,111,2695,1572,2.33963,0,4,2.27124,2.43702
130,1,X-a0-b0:X-a0-b0,86454,2560,23721,60173,0,60174,970345,1984630,13193,530,3561,9102,0,7.00144,19.8792,9.60376,5.23347,0
130,1,X-a0-b0:Y-a0-b0,0,0,0,0,108573,60213,969839,1984630,0,0,0,0,13038,0,0,0,0,8.90029
130,1,X-a1-b0:X-a1-b0,13,0,0,13,0,0,353,0,7,0,0,7,0,31,0,0,31,0
130,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0
130,1,X-a0-b1:X-a0-b1,21,0,0,21,0,0,284,0,7,0,0,7,0,31,0,0,31,0
130,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0
130,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,Other,11090,0,1392,9698,12679,29561,105448,92820,1313,0,167,1146,1499,3.27037,0,3.81437,3.1911,3.44096
131,1,X-a0-b0:X-a0-b0,80914,2566,24208,54140,0,68212,971874,1942700,13374,512,3523,9339,0,6.81815,20.2129,9.54385,5.05557,0
131,1,X-a0-b0:Y-a0-b0,0,0,0,0,103320,68530,971873,1942700,0,0,0,0,13059,0,0,0,0,8.76193
131,1,X-a1-b0:X-a1-b0,9,0,0,9,0,0,329,0,4,0,0,4,0,32,0,0,32,0
131,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0
131,1,X-a0-b1:X-a0-b1,17,0,0,17,0,0,255,0,4,0,0,4,0,32,0,0,32,0
131,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0
131,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,Other,16766,0,1276,15490,18182,13143,100653,53440,1130,0,116,1014,1355,4.28761,0,4.88793,4.21894,4.41476
132,1,X-a0-b0:X-a0-b0,83792,2651,22657,58484,0,68979,975560,2363080,11452,494,3342,7616,0,7.47922,20.1478,9.66697,5.69748,0
132,1,X-a0-b0:Y-a0-b0,0,0,0,0,105234,69622,975717,2363080,0,0,0,0,12509,0,0,0,0,9.06132
132,1,X-a1-b0:X-a1-b0,7,0,0,7,0,0,295,17655,2,0,0,2,0,33,0,0,33,0
132,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,287,17655,0,0,0,0,0,0,0,0,0,0
132,1,X-a0-b1:X-a0-b1,16,0,0,16,0,0,232,17325,1,0,0,1,0,33,0,0,33,0
132,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,253,17325,0,0,0,0,0,0,0,0,0,0
132,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,Other,13567,0,2236,11331,16214,11872,94459,2731320,3199,0,235,2964,1968,3.66146,0,5.82553,3.48988,3.78354
133,1,X-a0-b0:X-a0-b0,85299,2653,23208,59438,0,65023,940681,1943590,12955,534,3445,8976,0,6.94041,20.3277,9.73208,5.07253,0
133,1,X-a0-b0:Y-a0-b0,0,0,0,0,106924,65754,940583,1943590,0,0,0,0,12868,0,0,0,0,8.91778
133,1,X-a1-b0:X-a1-b0,7,0,0,7,0,0,848,0,0,0,0,0,0,0,0,0,0,0
133,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0
133,1,X-a0-b1:X-a0-b1,12,0,0,12,0,0,730,0,4,0,0,4,0,34,0,0,34,0
133,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0
133,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,Other,12070,0,1978,10092,14399,20247,162482,147020,1497,0,258,1239,1815,4.66934,0,5.65116,4.46489,4.78512
134,1,X-a0-b0:X-a0-b0,81878,2644,23690,55544,0,71068,943823,1928610,13163,532,3501,9130,0,6.74968,20.0564,9.36875,4.96999,0
134,1,X-a0-b0:Y-a0-b0,0,0,0,0,103667,71559,944145,1928610,0,0,0,0,12911,0,0,0,0,8.62365
134,1,X-a1-b0:X-a1-b0,5,0,0,5,0,0,764,0,2,0,0,2,0,35,0,0,35,0
134,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0
134,1,X-a0-b1:X-a0-b1,7,0,0,7,0,0,665,0,5,0,0,5,0,35,0,0,35,0
134,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0
134,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,Other,15584,0,1754,13830,17590,8627,155701,122820,1365,0,224,1141,1681,5.70989,0,6.57589,5.53988,5.8608
135,1,X-a0-b0:X-a0-b0,84609,2632,22502,59475,0,71313,948913,2347900,11733,556,3411,7766,0,7.20242,20.3094,9.69481,5.16933,0
135,1,X-a0-b0:Y-a0-b0,0,0,0,0,105778,71702,948051,2347900,0,0,0,0,12600,0,0,0,0,8.9327
135,1,X-a1-b0:X-a1-b0,1,0,0,1,0,0,681,20775,4,0,0,4,0,36,0,0,36,0
135,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,707,20775,0,0,0,0,0,0,0,0,0,0
135,1,X-a0-b1:X-a0-b1,5,0,0,5,0,0,607,22365,2,0,0,2,0,36,0,0,36,0
135,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,634,22365,0,0,0,0,0,0,0,0,0,0
135,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,Other,12536,0,2486,10050,15584,7760,148385,2941560,3048,0,334,2714,2006,4.94291,0,7.58383,4.61791,5.40279
136,1,X-a0-b0:X-a0-b0,85902,2639,23009,60254,0,68961,912192,1889700,13164,543,3419,9202,0,6.75714,19.9503,9.45569,4.97598,0
136,1,X-a0-b0:Y-a0-b0,0,0,0,0,107833,68813,911631,1889700,0,0,0,0,12612,0,0,0,0,8.65644
136,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,1325,0,1,0,0,1,0,37,0,0,37,0
136,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,1272,0,0,0,0,0,0,0,0,0,0,0
136,1,X-a0-b1:X-a0-b1,5,0,0,5,0,0,1279,0,0,0,0,0,0,0,0,0,0,0
136,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0
136,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,Other,11150,0,2211,8939,13819,12305,219100,195800,1386,0,275,1111,1765,5.9697,0,7.33455,5.63186,6.1881
137,1,X-a0-b0:X-a0-b0,84038,2633,23468,57937,0,73204,915798,1894130,13270,562,3551,9157,0,6.72751,20.0925,9.29175,4.91285,0
137,1,X-a0-b0:Y-a0-b0,0,0,0,0,106493,72505,915406,1894130,0,0,0,0,13006,0,0,0,0,8.52637
137,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,1188,0,0,0,0,0,0,0,0,0,0,0
137,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,1154,0,0,0,0,0,0,0,0,0,0,0
137,1,X-a0-b1:X-a0-b1,5,0,0,5,0,0,1158,0,0,0,0,0,0,0,0,0,0,0
137,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,1204,0,0,0,0,0,0,0,0,0,0,0
137,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,Other,13051,0,1952,11099,15457,4765,209857,169500,1248,0,259,989,1549,6.90144,0,8.27027,6.54297,7.53777
138,1,X-a0-b0:X-a0-b0,86745,2410,22897,61438,0,73280,920710,2289065,12025,607,3282,8136,0,6.80632,20.2768,9.04296,4.89909,0
138,1,X-a0-b0:Y-a0-b0,0,0,0,0,108194,72984,921215,2289065,0,0,0,0,12660,0,0,0,0,8.45348
138,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,1071,19380,0,0,0,0,0,0,0,0,0,0
138,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,1057,19380,0,0,0,0,0,0,0,0,0,0
138,1,X-a0-b1:X-a0-b1,5,0,0,5,0,0,1057,20415,0,0,0,0,0,0,0,0,0,0
138,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,1070,20415,0,0,0,0,0,0,0,0,0,0
138,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,Other,10410,126,2277,8007,13637,4310,200176,2722600,2641,0,421,2220,1820,6.30026,0,9.18052,5.75405,6.96374
139,1,X-a0-b0:X-a0-b0,87830,2500,23365,61965,0,72297,886353,1862440,13284,498,3488,9298,0,6.64581,20.7651,9.32597,4.88417,0
139,1,X-a0-b0:Y-a0-b0,0,0,0,0,109799,71901,887295,1862440,0,0,0,0,13093,0,0,0,0,8.41243
139,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0
139,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,1580,0,0,0,0,0,0,0,0,0,0,0
139,1,X-a0-b1:X-a0-b1,3,0,0,3,0,0,1603,0,2,0,0,2,0,40,0,0,40,0
139,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0
139,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,Other,9105,100,2000,7005,11946,6636,266077,220360,1305,26,277,1002,1691,7.45977,14,8.94224,6.88024,8.02484
140,1,X-a0-b0:X-a0-b0,87180,2566,23894,60720,0,74548,892810,1883970,13362,483,3453,9426,0,6.4673,20.1222,9.10657,4.80076,0
140,1,X-a0-b0:Y-a0-b0,0,0,0,0,109296,74386,892972,1883970,0,0,0,0,13069,0,0,0,0,8.23368
140,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0
140,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,1441,0,0,0,0,0,0,0,0,0,0,0
140,1,X-a0-b1:X-a0-b1,3,0,0,3,0,0,1441,0,0,0,0,0,0,0,0,0,0,0
140,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,1447,0,0,0,0,0,0,0,0,0,0,0
140,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
