Time,NodeID,NodeEventName,NumIndividuals,NumInfected
10,340461476,Negative_Event_Node,1000,0
10,340461476,Negative_Event_Node_Sensitivity,1000,0
10,340461476,Positive_Event_Node_Specificity,1000,0
12,340461476,Negative_Event_Node,1000,0
12,340461476,Negative_Event_Node_Sensitivity,1000,0
12,340461476,Positive_Event_Node_Specificity,1000,0
14,340461476,Negative_Event_Node,1000,0
14,340461476,Negative_Event_Node_Sensitivity,1000,0
14,340461476,Positive_Event_Node_Specificity,1000,0
16,340461476,Negative_Event_Node,1000,0
16,340461476,Negative_Event_Node_Sensitivity,1000,0
16,340461476,Positive_Event_Node_Specificity,1000,0
18,340461476,Negative_Event_Node,1000,0
18,340461476,Negative_Event_Node_Sensitivity,1000,0
18,340461476,Positive_Event_Node_Specificity,1000,0
20,340461476,Negative_Event_Node,1000,0
20,340461476,Negative_Event_Node_Sensitivity,1000,0
20,340461476,Positive_Event_Node_Specificity,1000,0
22,340461476,Negative_Event_Node,1000,0
22,340461476,Negative_Event_Node_Sensitivity,1000,0
22,340461476,Positive_Event_Node_Specificity,1000,0
24,340461476,Negative_Event_Node,1000,0
24,340461476,Negative_Event_Node_Sensitivity,1000,0
24,340461476,Positive_Event_Node_Specificity,1000,0
26,340461476,Negative_Event_Node,1000,0
26,340461476,Negative_Event_Node_Sensitivity,1000,0
26,340461476,Positive_Event_Node_Specificity,1000,0
28,340461476,Negative_Event_Node,1000,0
28,340461476,Negative_Event_Node_Sensitivity,1000,0
28,340461476,Positive_Event_Node_Specificity,1000,0
30,340461476,Negative_Event_Node,999,999
30,340461476,Negative_Event_Node_Sensitivity,999,999
30,340461476,Positive_Event_Node_Specificity,999,999
32,340461476,Negative_Event_Node,999,999
32,340461476,Negative_Event_Node_Sensitivity,999,999
32,340461476,Positive_Event_Node_Specificity,999,999
34,340461476,Negative_Event_Node,999,876
34,340461476,Negative_Event_Node_Sensitivity,999,876
34,340461476,Positive_Event_Node_Specificity,999,876
36,340461476,Positive_Event_Node,999,660
36,340461476,Negative_Event_Node_Sensitivity,999,660
36,340461476,Positive_Event_Node_Specificity,999,660
38,340461476,Positive_Event_Node,999,469
38,340461476,Negative_Event_Node_Sensitivity,999,469
38,340461476,Positive_Event_Node_Specificity,999,469
40,340461476,Positive_Event_Node,999,365
40,340461476,Negative_Event_Node_Sensitivity,999,365
40,340461476,Positive_Event_Node_Specificity,999,365
42,340461476,Positive_Event_Node,999,274
42,340461476,Negative_Event_Node_Sensitivity,999,274
42,340461476,Positive_Event_Node_Specificity,999,274
44,340461476,Positive_Event_Node,999,207
44,340461476,Negative_Event_Node_Sensitivity,999,207
44,340461476,Positive_Event_Node_Specificity,999,207
46,340461476,Positive_Event_Node,999,162
46,340461476,Negative_Event_Node_Sensitivity,999,162
46,340461476,Positive_Event_Node_Specificity,999,162
48,340461476,Positive_Event_Node,999,126
48,340461476,Negative_Event_Node_Sensitivity,999,126
48,340461476,Positive_Event_Node_Specificity,999,126
50,340461476,Positive_Event_Node,999,99
50,340461476,Negative_Event_Node_Sensitivity,999,99
50,340461476,Positive_Event_Node_Specificity,999,99
52,340461476,Negative_Event_Node,998,80
52,340461476,Negative_Event_Node_Sensitivity,998,80
52,340461476,Positive_Event_Node_Specificity,998,80
54,340461476,Negative_Event_Node,998,64
54,340461476,Negative_Event_Node_Sensitivity,998,64
54,340461476,Positive_Event_Node_Specificity,998,64
56,340461476,Negative_Event_Node,998,985
56,340461476,Negative_Event_Node_Sensitivity,998,985
56,340461476,Positive_Event_Node_Specificity,998,985
58,340461476,Negative_Event_Node,998,976
58,340461476,Negative_Event_Node_Sensitivity,998,976
58,340461476,Positive_Event_Node_Specificity,998,976
60,340461476,Negative_Event_Node,998,726
60,340461476,Negative_Event_Node_Sensitivity,998,726
60,340461476,Positive_Event_Node_Specificity,998,726
62,340461476,Positive_Event_Node,998,549
62,340461476,Negative_Event_Node_Sensitivity,998,549
62,340461476,Positive_Event_Node_Specificity,998,549
64,340461476,Positive_Event_Node,998,415
64,340461476,Negative_Event_Node_Sensitivity,998,415
64,340461476,Positive_Event_Node_Specificity,998,415
66,340461476,Positive_Event_Node,998,298
66,340461476,Negative_Event_Node_Sensitivity,998,298
66,340461476,Positive_Event_Node_Specificity,998,298
68,340461476,Positive_Event_Node,998,225
68,340461476,Negative_Event_Node_Sensitivity,998,225
68,340461476,Positive_Event_Node_Specificity,998,225
70,340461476,Positive_Event_Node,998,167
70,340461476,Negative_Event_Node_Sensitivity,998,167
70,340461476,Positive_Event_Node_Specificity,998,167
72,340461476,Negative_Event_Node,998,133
72,340461476,Negative_Event_Node_Sensitivity,998,133
72,340461476,Negative_Event_Node_Specificity,998,133
74,340461476,Negative_Event_Node,998,96
74,340461476,Negative_Event_Node_Sensitivity,998,96
74,340461476,Positive_Event_Node_Specificity,998,96
76,340461476,Negative_Event_Node,998,79
76,340461476,Negative_Event_Node_Sensitivity,998,79
76,340461476,Negative_Event_Node_Specificity,998,79
78,340461476,Negative_Event_Node,998,57
78,340461476,Negative_Event_Node_Sensitivity,998,57
78,340461476,Positive_Event_Node_Specificity,998,57
80,340461476,Negative_Event_Node,998,998
80,340461476,Negative_Event_Node_Sensitivity,998,998
80,340461476,Positive_Event_Node_Specificity,998,998
82,340461476,Negative_Event_Node,998,988
82,340461476,Negative_Event_Node_Sensitivity,998,988
82,340461476,Positive_Event_Node_Specificity,998,988
84,340461476,Negative_Event_Node,998,860
84,340461476,Negative_Event_Node_Sensitivity,998,860
84,340461476,Positive_Event_Node_Specificity,998,860
86,340461476,Positive_Event_Node,998,631
86,340461476,Negative_Event_Node_Sensitivity,998,631
86,340461476,Positive_Event_Node_Specificity,998,631
88,340461476,Positive_Event_Node,998,464
88,340461476,Positive_Event_Node_Sensitivity,998,464
88,340461476,Positive_Event_Node_Specificity,998,464
90,340461476,Positive_Event_Node,998,353
90,340461476,Negative_Event_Node_Sensitivity,998,353
90,340461476,Positive_Event_Node_Specificity,998,353
92,340461476,Positive_Event_Node,998,262
92,340461476,Negative_Event_Node_Sensitivity,998,262
92,340461476,Positive_Event_Node_Specificity,998,262
94,340461476,Positive_Event_Node,998,203
94,340461476,Negative_Event_Node_Sensitivity,998,203
94,340461476,Positive_Event_Node_Specificity,998,203
96,340461476,Positive_Event_Node,998,160
96,340461476,Negative_Event_Node_Sensitivity,998,160
96,340461476,Positive_Event_Node_Specificity,998,160
98,340461476,Negative_Event_Node,998,129
98,340461476,Negative_Event_Node_Sensitivity,998,129
98,340461476,Positive_Event_Node_Specificity,998,129
100,340461476,Negative_Event_Node,998,100
100,340461476,Negative_Event_Node_Sensitivity,998,100
100,340461476,Negative_Event_Node_Specificity,998,100
102,340461476,Negative_Event_Node,998,75
102,340461476,Negative_Event_Node_Sensitivity,998,75
102,340461476,Negative_Event_Node_Specificity,998,75
104,340461476,Negative_Event_Node,998,55
104,340461476,Negative_Event_Node_Sensitivity,998,55
104,340461476,Positive_Event_Node_Specificity,998,55
106,340461476,Negative_Event_Node,998,991
106,340461476,Negative_Event_Node_Sensitivity,998,991
106,340461476,Positive_Event_Node_Specificity,998,991
108,340461476,Negative_Event_Node,998,978
108,340461476,Negative_Event_Node_Sensitivity,998,978
108,340461476,Positive_Event_Node_Specificity,998,978
110,340461476,Negative_Event_Node,998,739
110,340461476,Negative_Event_Node_Sensitivity,998,739
110,340461476,Positive_Event_Node_Specificity,998,739
112,340461476,Positive_Event_Node,998,558
112,340461476,Negative_Event_Node_Sensitivity,998,558
112,340461476,Positive_Event_Node_Specificity,998,558
114,340461476,Positive_Event_Node,998,410
114,340461476,Negative_Event_Node_Sensitivity,998,410
114,340461476,Positive_Event_Node_Specificity,998,410
116,340461476,Positive_Event_Node,998,305
116,340461476,Negative_Event_Node_Sensitivity,998,305
116,340461476,Positive_Event_Node_Specificity,998,305
118,340461476,Positive_Event_Node,998,227
118,340461476,Negative_Event_Node_Sensitivity,998,227
118,340461476,Positive_Event_Node_Specificity,998,227
120,340461476,Positive_Event_Node,998,167
120,340461476,Negative_Event_Node_Sensitivity,998,167
120,340461476,Positive_Event_Node_Specificity,998,167
122,340461476,Negative_Event_Node,998,125
122,340461476,Negative_Event_Node_Sensitivity,998,125
122,340461476,Positive_Event_Node_Specificity,998,125
124,340461476,Negative_Event_Node,998,95
124,340461476,Negative_Event_Node_Sensitivity,998,95
124,340461476,Positive_Event_Node_Specificity,998,95
126,340461476,Negative_Event_Node,998,76
126,340461476,Negative_Event_Node_Sensitivity,998,76
126,340461476,Positive_Event_Node_Specificity,998,76
128,340461476,Negative_Event_Node,998,53
128,340461476,Negative_Event_Node_Sensitivity,998,53
128,340461476,Positive_Event_Node_Specificity,998,53
130,340461476,Negative_Event_Node,998,998
130,340461476,Negative_Event_Node_Sensitivity,998,998
130,340461476,Positive_Event_Node_Specificity,998,998
132,340461476,Negative_Event_Node,998,990
132,340461476,Negative_Event_Node_Sensitivity,998,990
132,340461476,Positive_Event_Node_Specificity,998,990
134,340461476,Negative_Event_Node,998,863
134,340461476,Negative_Event_Node_Sensitivity,998,863
134,340461476,Positive_Event_Node_Specificity,998,863
136,340461476,Positive_Event_Node,998,627
136,340461476,Negative_Event_Node_Sensitivity,998,627
136,340461476,Positive_Event_Node_Specificity,998,627
138,340461476,Positive_Event_Node,998,481
138,340461476,Negative_Event_Node_Sensitivity,998,481
138,340461476,Positive_Event_Node_Specificity,998,481
140,340461476,Positive_Event_Node,998,352
140,340461476,Negative_Event_Node_Sensitivity,998,352
140,340461476,Positive_Event_Node_Specificity,998,352
142,340461476,Positive_Event_Node,998,263
142,340461476,Negative_Event_Node_Sensitivity,998,263
142,340461476,Positive_Event_Node_Specificity,998,263
144,340461476,Positive_Event_Node,998,199
144,340461476,Negative_Event_Node_Sensitivity,998,199
144,340461476,Positive_Event_Node_Specificity,998,199
146,340461476,Negative_Event_Node,998,154
146,340461476,Negative_Event_Node_Sensitivity,998,154
146,340461476,Positive_Event_Node_Specificity,998,154
148,340461476,Negative_Event_Node,998,120
148,340461476,Negative_Event_Node_Sensitivity,998,120
148,340461476,Positive_Event_Node_Specificity,998,120
150,340461476,Negative_Event_Node,998,86
150,340461476,Negative_Event_Node_Sensitivity,998,86
150,340461476,Positive_Event_Node_Specificity,998,86
152,340461476,Negative_Event_Node,998,71
152,340461476,Negative_Event_Node_Sensitivity,998,71
152,340461476,Positive_Event_Node_Specificity,998,71
154,340461476,Negative_Event_Node,998,48
154,340461476,Negative_Event_Node_Sensitivity,998,48
154,340461476,Positive_Event_Node_Specificity,998,48
156,340461476,Negative_Event_Node,998,995
156,340461476,Negative_Event_Node_Sensitivity,998,995
156,340461476,Positive_Event_Node_Specificity,998,995
158,340461476,Negative_Event_Node,998,983
158,340461476,Negative_Event_Node_Sensitivity,998,983
158,340461476,Positive_Event_Node_Specificity,998,983
160,340461476,Negative_Event_Node,998,734
160,340461476,Negative_Event_Node_Sensitivity,998,734
160,340461476,Positive_Event_Node_Specificity,998,734
162,340461476,Positive_Event_Node,998,556
162,340461476,Positive_Event_Node_Sensitivity,998,556
162,340461476,Positive_Event_Node_Specificity,998,556
164,340461476,Positive_Event_Node,998,416
164,340461476,Negative_Event_Node_Sensitivity,998,416
164,340461476,Positive_Event_Node_Specificity,998,416
166,340461476,Positive_Event_Node,998,318
166,340461476,Negative_Event_Node_Sensitivity,998,318
166,340461476,Positive_Event_Node_Specificity,998,318
168,340461476,Positive_Event_Node,998,241
168,340461476,Negative_Event_Node_Sensitivity,998,241
168,340461476,Positive_Event_Node_Specificity,998,241
170,340461476,Negative_Event_Node,998,181
170,340461476,Negative_Event_Node_Sensitivity,998,181
170,340461476,Positive_Event_Node_Specificity,998,181
172,340461476,Negative_Event_Node,998,141
172,340461476,Negative_Event_Node_Sensitivity,998,141
172,340461476,Positive_Event_Node_Specificity,998,141
174,340461476,Negative_Event_Node,998,95
174,340461476,Negative_Event_Node_Sensitivity,998,95
174,340461476,Positive_Event_Node_Specificity,998,95
176,340461476,Negative_Event_Node,998,84
176,340461476,Negative_Event_Node_Sensitivity,998,84
176,340461476,Positive_Event_Node_Specificity,998,84
178,340461476,Negative_Event_Node,998,63
178,340461476,Negative_Event_Node_Sensitivity,998,63
178,340461476,Positive_Event_Node_Specificity,998,63
180,340461476,Negative_Event_Node,998,998
180,340461476,Negative_Event_Node_Sensitivity,998,998
180,340461476,Positive_Event_Node_Specificity,998,998
182,340461476,Negative_Event_Node,998,984
182,340461476,Negative_Event_Node_Sensitivity,998,984
182,340461476,Positive_Event_Node_Specificity,998,984
184,340461476,Negative_Event_Node,998,835
184,340461476,Negative_Event_Node_Sensitivity,998,835
184,340461476,Positive_Event_Node_Specificity,998,835
186,340461476,Positive_Event_Node,998,640
186,340461476,Negative_Event_Node_Sensitivity,998,640
186,340461476,Positive_Event_Node_Specificity,998,640
188,340461476,Positive_Event_Node,998,476
188,340461476,Negative_Event_Node_Sensitivity,998,476
188,340461476,Positive_Event_Node_Specificity,998,476
190,340461476,Positive_Event_Node,998,365
190,340461476,Negative_Event_Node_Sensitivity,998,365
190,340461476,Positive_Event_Node_Specificity,998,365
192,340461476,Positive_Event_Node,998,270
192,340461476,Positive_Event_Node_Sensitivity,998,270
192,340461476,Positive_Event_Node_Specificity,998,270
194,340461476,Positive_Event_Node,998,204
194,340461476,Negative_Event_Node_Sensitivity,998,204
194,340461476,Positive_Event_Node_Specificity,998,204
196,340461476,Negative_Event_Node,998,145
196,340461476,Negative_Event_Node_Sensitivity,998,145
196,340461476,Positive_Event_Node_Specificity,998,145
198,340461476,Negative_Event_Node,998,111
198,340461476,Negative_Event_Node_Sensitivity,998,111
198,340461476,Positive_Event_Node_Specificity,998,111
200,340461476,Negative_Event_Node,998,89
200,340461476,Negative_Event_Node_Sensitivity,998,89
200,340461476,Positive_Event_Node_Specificity,998,89
202,340461476,Negative_Event_Node,998,57
202,340461476,Negative_Event_Node_Sensitivity,998,57
202,340461476,Positive_Event_Node_Specificity,998,57
204,340461476,Negative_Event_Node,998,44
204,340461476,Negative_Event_Node_Sensitivity,998,44
204,340461476,Positive_Event_Node_Specificity,998,44
206,340461476,Negative_Event_Node,998,994
206,340461476,Negative_Event_Node_Sensitivity,998,994
206,340461476,Positive_Event_Node_Specificity,998,994
208,340461476,Negative_Event_Node,998,985
208,340461476,Negative_Event_Node_Sensitivity,998,985
208,340461476,Positive_Event_Node_Specificity,998,985
210,340461476,Negative_Event_Node,998,750
210,340461476,Negative_Event_Node_Sensitivity,998,750
210,340461476,Positive_Event_Node_Specificity,998,750
212,340461476,Positive_Event_Node,998,574
212,340461476,Negative_Event_Node_Sensitivity,998,574
212,340461476,Positive_Event_Node_Specificity,998,574
214,340461476,Positive_Event_Node,998,427
214,340461476,Negative_Event_Node_Sensitivity,998,427
214,340461476,Positive_Event_Node_Specificity,998,427
216,340461476,Positive_Event_Node,998,317
216,340461476,Negative_Event_Node_Sensitivity,998,317
216,340461476,Positive_Event_Node_Specificity,998,317
218,340461476,Positive_Event_Node,998,231
218,340461476,Negative_Event_Node_Sensitivity,998,231
218,340461476,Positive_Event_Node_Specificity,998,231
220,340461476,Negative_Event_Node,998,183
220,340461476,Negative_Event_Node_Sensitivity,998,183
220,340461476,Positive_Event_Node_Specificity,998,183
222,340461476,Negative_Event_Node,998,132
222,340461476,Negative_Event_Node_Sensitivity,998,132
222,340461476,Positive_Event_Node_Specificity,998,132
224,340461476,Negative_Event_Node,998,100
224,340461476,Negative_Event_Node_Sensitivity,998,100
224,340461476,Positive_Event_Node_Specificity,998,100
226,340461476,Negative_Event_Node,998,73
226,340461476,Negative_Event_Node_Sensitivity,998,73
226,340461476,Positive_Event_Node_Specificity,998,73
228,340461476,Negative_Event_Node,998,49
228,340461476,Negative_Event_Node_Sensitivity,998,49
228,340461476,Positive_Event_Node_Specificity,998,49
230,340461476,Negative_Event_Node,998,998
230,340461476,Negative_Event_Node_Sensitivity,998,998
230,340461476,Positive_Event_Node_Specificity,998,998
232,340461476,Negative_Event_Node,998,987
232,340461476,Negative_Event_Node_Sensitivity,998,987
232,340461476,Positive_Event_Node_Specificity,998,987
234,340461476,Negative_Event_Node,998,857
234,340461476,Negative_Event_Node_Sensitivity,998,857
234,340461476,Positive_Event_Node_Specificity,998,857
236,340461476,Positive_Event_Node,998,655
236,340461476,Negative_Event_Node_Sensitivity,998,655
236,340461476,Positive_Event_Node_Specificity,998,655
238,340461476,Positive_Event_Node,998,489
238,340461476,Negative_Event_Node_Sensitivity,998,489
238,340461476,Positive_Event_Node_Specificity,998,489
240,340461476,Positive_Event_Node,998,375
240,340461476,Negative_Event_Node_Sensitivity,998,375
240,340461476,Positive_Event_Node_Specificity,998,375
242,340461476,Positive_Event_Node,998,279
242,340461476,Negative_Event_Node_Sensitivity,998,279
242,340461476,Positive_Event_Node_Specificity,998,279
244,340461476,Positive_Event_Node,998,205
244,340461476,Negative_Event_Node_Sensitivity,998,205
244,340461476,Positive_Event_Node_Specificity,998,205
246,340461476,Negative_Event_Node,998,151
246,340461476,Negative_Event_Node_Sensitivity,998,151
246,340461476,Positive_Event_Node_Specificity,998,151
248,340461476,Negative_Event_Node,998,120
248,340461476,Negative_Event_Node_Sensitivity,998,120
248,340461476,Positive_Event_Node_Specificity,998,120
250,340461476,Negative_Event_Node,998,86
250,340461476,Negative_Event_Node_Sensitivity,998,86
250,340461476,Positive_Event_Node_Specificity,998,86
252,340461476,Negative_Event_Node,998,67
252,340461476,Negative_Event_Node_Sensitivity,998,67
252,340461476,Positive_Event_Node_Specificity,998,67
254,340461476,Negative_Event_Node,998,51
254,340461476,Negative_Event_Node_Sensitivity,998,51
254,340461476,Positive_Event_Node_Specificity,998,51
256,340461476,Negative_Event_Node,998,992
256,340461476,Negative_Event_Node_Sensitivity,998,992
256,340461476,Positive_Event_Node_Specificity,998,992
258,340461476,Negative_Event_Node,998,983
258,340461476,Negative_Event_Node_Sensitivity,998,983
258,340461476,Positive_Event_Node_Specificity,998,983
260,340461476,Negative_Event_Node,998,740
260,340461476,Negative_Event_Node_Sensitivity,998,740
260,340461476,Positive_Event_Node_Specificity,998,740
262,340461476,Positive_Event_Node,998,533
262,340461476,Negative_Event_Node_Sensitivity,998,533
262,340461476,Positive_Event_Node_Specificity,998,533
264,340461476,Positive_Event_Node,998,424
264,340461476,Negative_Event_Node_Sensitivity,998,424
264,340461476,Positive_Event_Node_Specificity,998,424
266,340461476,Positive_Event_Node,998,325
266,340461476,Negative_Event_Node_Sensitivity,998,325
266,340461476,Positive_Event_Node_Specificity,998,325
268,340461476,Positive_Event_Node,998,252
268,340461476,Negative_Event_Node_Sensitivity,998,252
268,340461476,Positive_Event_Node_Specificity,998,252
270,340461476,Positive_Event_Node,998,189
270,340461476,Negative_Event_Node_Sensitivity,998,189
270,340461476,Positive_Event_Node_Specificity,998,189
272,340461476,Negative_Event_Node,998,152
272,340461476,Negative_Event_Node_Sensitivity,998,152
272,340461476,Negative_Event_Node_Specificity,998,152
274,340461476,Negative_Event_Node,998,117
274,340461476,Negative_Event_Node_Sensitivity,998,117
274,340461476,Positive_Event_Node_Specificity,998,117
276,340461476,Negative_Event_Node,998,85
276,340461476,Negative_Event_Node_Sensitivity,998,85
276,340461476,Positive_Event_Node_Specificity,998,85
278,340461476,Negative_Event_Node,998,61
278,340461476,Negative_Event_Node_Sensitivity,998,61
278,340461476,Positive_Event_Node_Specificity,998,61
280,340461476,Negative_Event_Node,998,998
280,340461476,Negative_Event_Node_Sensitivity,998,998
280,340461476,Positive_Event_Node_Specificity,998,998
282,340461476,Negative_Event_Node,998,984
282,340461476,Negative_Event_Node_Sensitivity,998,984
282,340461476,Positive_Event_Node_Specificity,998,984
284,340461476,Negative_Event_Node,998,846
284,340461476,Negative_Event_Node_Sensitivity,998,846
284,340461476,Positive_Event_Node_Specificity,998,846
286,340461476,Positive_Event_Node,998,642
286,340461476,Negative_Event_Node_Sensitivity,998,642
286,340461476,Positive_Event_Node_Specificity,998,642
288,340461476,Positive_Event_Node,998,487
288,340461476,Positive_Event_Node_Sensitivity,998,487
288,340461476,Positive_Event_Node_Specificity,998,487
290,340461476,Positive_Event_Node,998,366
290,340461476,Negative_Event_Node_Sensitivity,998,366
290,340461476,Positive_Event_Node_Specificity,998,366
292,340461476,Positive_Event_Node,998,262
292,340461476,Negative_Event_Node_Sensitivity,998,262
292,340461476,Positive_Event_Node_Specificity,998,262
294,340461476,Positive_Event_Node,998,194
294,340461476,Negative_Event_Node_Sensitivity,998,194
294,340461476,Positive_Event_Node_Specificity,998,194
296,340461476,Negative_Event_Node,998,146
296,340461476,Negative_Event_Node_Sensitivity,998,146
296,340461476,Positive_Event_Node_Specificity,998,146
298,340461476,Negative_Event_Node,998,114
298,340461476,Negative_Event_Node_Sensitivity,998,114
298,340461476,Positive_Event_Node_Specificity,998,114
300,340461476,Negative_Event_Node,998,78
300,340461476,Negative_Event_Node_Sensitivity,998,78
300,340461476,Positive_Event_Node_Specificity,998,78
302,340461476,Negative_Event_Node,998,61
302,340461476,Negative_Event_Node_Sensitivity,998,61
302,340461476,Negative_Event_Node_Specificity,998,61
304,340461476,Negative_Event_Node,998,50
304,340461476,Negative_Event_Node_Sensitivity,998,50
304,340461476,Positive_Event_Node_Specificity,998,50
306,340461476,Negative_Event_Node,998,992
306,340461476,Negative_Event_Node_Sensitivity,998,992
306,340461476,Positive_Event_Node_Specificity,998,992
308,340461476,Negative_Event_Node,998,986
308,340461476,Negative_Event_Node_Sensitivity,998,986
308,340461476,Positive_Event_Node_Specificity,998,986
310,340461476,Negative_Event_Node,998,737
310,340461476,Negative_Event_Node_Sensitivity,998,737
310,340461476,Positive_Event_Node_Specificity,998,737
312,340461476,Positive_Event_Node,998,547
312,340461476,Negative_Event_Node_Sensitivity,998,547
312,340461476,Positive_Event_Node_Specificity,998,547
314,340461476,Positive_Event_Node,998,404
314,340461476,Negative_Event_Node_Sensitivity,998,404
314,340461476,Positive_Event_Node_Specificity,998,404
316,340461476,Positive_Event_Node,998,312
316,340461476,Negative_Event_Node_Sensitivity,998,312
316,340461476,Positive_Event_Node_Specificity,998,312
318,340461476,Positive_Event_Node,998,239
318,340461476,Negative_Event_Node_Sensitivity,998,239
318,340461476,Positive_Event_Node_Specificity,998,239
320,340461476,Negative_Event_Node,998,179
320,340461476,Negative_Event_Node_Sensitivity,998,179
320,340461476,Negative_Event_Node_Specificity,998,179
322,340461476,Negative_Event_Node,998,130
322,340461476,Negative_Event_Node_Sensitivity,998,130
322,340461476,Positive_Event_Node_Specificity,998,130
324,340461476,Negative_Event_Node,998,89
324,340461476,Negative_Event_Node_Sensitivity,998,89
324,340461476,Positive_Event_Node_Specificity,998,89
326,340461476,Negative_Event_Node,998,72
326,340461476,Negative_Event_Node_Sensitivity,998,72
326,340461476,Positive_Event_Node_Specificity,998,72
328,340461476,Negative_Event_Node,998,54
328,340461476,Negative_Event_Node_Sensitivity,998,54
328,340461476,Positive_Event_Node_Specificity,998,54
330,340461476,Negative_Event_Node,998,998
330,340461476,Negative_Event_Node_Sensitivity,998,998
330,340461476,Positive_Event_Node_Specificity,998,998
332,340461476,Negative_Event_Node,998,990
332,340461476,Negative_Event_Node_Sensitivity,998,990
332,340461476,Positive_Event_Node_Specificity,998,990
334,340461476,Negative_Event_Node,998,871
334,340461476,Negative_Event_Node_Sensitivity,998,871
334,340461476,Positive_Event_Node_Specificity,998,871
336,340461476,Positive_Event_Node,998,645
336,340461476,Negative_Event_Node_Sensitivity,998,645
336,340461476,Positive_Event_Node_Specificity,998,645
338,340461476,Positive_Event_Node,998,480
338,340461476,Negative_Event_Node_Sensitivity,998,480
338,340461476,Positive_Event_Node_Specificity,998,480
340,340461476,Positive_Event_Node,998,381
340,340461476,Negative_Event_Node_Sensitivity,998,381
340,340461476,Positive_Event_Node_Specificity,998,381
342,340461476,Positive_Event_Node,997,276
342,340461476,Negative_Event_Node_Sensitivity,997,276
342,340461476,Positive_Event_Node_Specificity,997,276
344,340461476,Positive_Event_Node,997,204
344,340461476,Negative_Event_Node_Sensitivity,997,204
344,340461476,Positive_Event_Node_Specificity,997,204
346,340461476,Negative_Event_Node,997,149
346,340461476,Negative_Event_Node_Sensitivity,997,149
346,340461476,Positive_Event_Node_Specificity,997,149
348,340461476,Negative_Event_Node,997,120
348,340461476,Negative_Event_Node_Sensitivity,997,120
348,340461476,Negative_Event_Node_Specificity,997,120
350,340461476,Negative_Event_Node,997,88
350,340461476,Negative_Event_Node_Sensitivity,997,88
350,340461476,Positive_Event_Node_Specificity,997,88
352,340461476,Negative_Event_Node,997,62
352,340461476,Negative_Event_Node_Sensitivity,997,62
352,340461476,Positive_Event_Node_Specificity,997,62
354,340461476,Negative_Event_Node,997,55
354,340461476,Negative_Event_Node_Sensitivity,997,55
354,340461476,Positive_Event_Node_Specificity,997,55
356,340461476,Negative_Event_Node,997,995
356,340461476,Negative_Event_Node_Sensitivity,997,995
356,340461476,Negative_Event_Node_Specificity,997,995
358,340461476,Negative_Event_Node,997,987
358,340461476,Negative_Event_Node_Sensitivity,997,987
358,340461476,Positive_Event_Node_Specificity,997,987
360,340461476,Negative_Event_Node,997,756
360,340461476,Negative_Event_Node_Sensitivity,997,756
360,340461476,Positive_Event_Node_Specificity,997,756
362,340461476,Positive_Event_Node,997,580
362,340461476,Positive_Event_Node_Sensitivity,997,580
362,340461476,Positive_Event_Node_Specificity,997,580
364,340461476,Positive_Event_Node,997,426
364,340461476,Negative_Event_Node_Sensitivity,997,426
364,340461476,Positive_Event_Node_Specificity,997,426
366,340461476,Positive_Event_Node,997,326
366,340461476,Negative_Event_Node_Sensitivity,997,326
366,340461476,Positive_Event_Node_Specificity,997,326
368,340461476,Positive_Event_Node,997,238
368,340461476,Negative_Event_Node_Sensitivity,997,238
368,340461476,Positive_Event_Node_Specificity,997,238
370,340461476,Positive_Event_Node,997,178
370,340461476,Negative_Event_Node_Sensitivity,997,178
370,340461476,Positive_Event_Node_Specificity,997,178
372,340461476,Negative_Event_Node,996,133
372,340461476,Negative_Event_Node_Sensitivity,996,133
372,340461476,Positive_Event_Node_Specificity,996,133
374,340461476,Negative_Event_Node,996,101
374,340461476,Negative_Event_Node_Sensitivity,996,101
374,340461476,Positive_Event_Node_Specificity,996,101
376,340461476,Negative_Event_Node,996,76
376,340461476,Negative_Event_Node_Sensitivity,996,76
376,340461476,Negative_Event_Node_Specificity,996,76
378,340461476,Negative_Event_Node,996,56
378,340461476,Negative_Event_Node_Sensitivity,996,56
378,340461476,Negative_Event_Node_Specificity,996,56
380,340461476,Negative_Event_Node,996,996
380,340461476,Negative_Event_Node_Sensitivity,996,996
380,340461476,Positive_Event_Node_Specificity,996,996
382,340461476,Negative_Event_Node,996,983
382,340461476,Negative_Event_Node_Sensitivity,996,983
382,340461476,Positive_Event_Node_Specificity,996,983
384,340461476,Negative_Event_Node,996,854
384,340461476,Negative_Event_Node_Sensitivity,996,854
384,340461476,Negative_Event_Node_Specificity,996,854
386,340461476,Positive_Event_Node,996,673
386,340461476,Negative_Event_Node_Sensitivity,996,673
386,340461476,Positive_Event_Node_Specificity,996,673
388,340461476,Positive_Event_Node,996,492
388,340461476,Negative_Event_Node_Sensitivity,996,492
388,340461476,Positive_Event_Node_Specificity,996,492
390,340461476,Positive_Event_Node,996,359
390,340461476,Negative_Event_Node_Sensitivity,996,359
390,340461476,Positive_Event_Node_Specificity,996,359
392,340461476,Positive_Event_Node,996,260
392,340461476,Positive_Event_Node_Sensitivity,996,260
392,340461476,Positive_Event_Node_Specificity,996,260
394,340461476,Positive_Event_Node,996,195
394,340461476,Negative_Event_Node_Sensitivity,996,195
394,340461476,Positive_Event_Node_Specificity,996,195
396,340461476,Positive_Event_Node,996,149
