Time,ID,FromNodeID,ToNodeID,State,Species,Age,Population
8,1239,5,6,STATE_MALE,SillySkeeter,9,132
8,1248,5,4,STATE_ADULT,SillySkeeter,9,175
8,1257,5,8,STATE_ADULT,SillySkeeter,9,189
8,1266,5,1,STATE_ADULT,SillySkeeter,9,184
8,1275,5,9,STATE_ADULT,SillySkeeter,9,165
8,1284,5,2,STATE_ADULT,SillySkeeter,9,180
8,1293,5,6,STATE_ADULT,SillySkeeter,9,142
8,1302,5,3,STATE_ADULT,SillySkeeter,9,131
8,1311,5,7,STATE_ADULT,SillySkeeter,9,133
9,1320,5,2,STATE_MALE,SillySkeeter,10,145
9,1329,5,6,STATE_MALE,SillySkeeter,10,115
9,1338,5,8,STATE_MALE,SillySkeeter,10,125
9,1347,5,9,STATE_MALE,SillySkeeter,10,110
9,1356,5,3,STATE_MALE,SillySkeeter,10,105
9,1365,5,1,STATE_MALE,SillySkeeter,10,102
9,1374,5,4,STATE_MALE,SillySkeeter,10,109
9,1383,5,7,STATE_MALE,SillySkeeter,10,95
9,1392,5,9,STATE_ADULT,SillySkeeter,10,141
9,1401,5,2,STATE_ADULT,SillySkeeter,10,118
9,1410,5,3,STATE_ADULT,SillySkeeter,10,126
9,1419,5,7,STATE_ADULT,SillySkeeter,10,99
9,1428,5,4,STATE_ADULT,SillySkeeter,10,104
9,1437,5,8,STATE_ADULT,SillySkeeter,10,103
9,1446,5,1,STATE_ADULT,SillySkeeter,10,86
9,1455,5,6,STATE_ADULT,SillySkeeter,10,99
10,1464,5,4,STATE_MALE,SillySkeeter,11,97
10,1473,5,8,STATE_MALE,SillySkeeter,11,110
10,1482,5,3,STATE_MALE,SillySkeeter,11,83
10,1491,5,9,STATE_MALE,SillySkeeter,11,69
10,1500,5,6,STATE_MALE,SillySkeeter,11,83
10,1509,5,7,STATE_MALE,SillySkeeter,11,60
10,1518,5,1,STATE_MALE,SillySkeeter,11,68
10,1527,5,2,STATE_MALE,SillySkeeter,11,66
10,1536,5,9,STATE_ADULT,SillySkeeter,11,79
10,1545,5,7,STATE_ADULT,SillySkeeter,11,84
10,1554,5,6,STATE_ADULT,SillySkeeter,11,81
10,1563,5,4,STATE_ADULT,SillySkeeter,11,75
10,1572,5,2,STATE_ADULT,SillySkeeter,11,65
10,1581,5,8,STATE_ADULT,SillySkeeter,11,56
10,1590,5,1,STATE_ADULT,SillySkeeter,11,57
10,1599,5,3,STATE_ADULT,SillySkeeter,11,51
11,1608,5,3,STATE_MALE,SillySkeeter,12,53
11,1617,5,6,STATE_MALE,SillySkeeter,12,52
11,1626,5,9,STATE_MALE,SillySkeeter,12,64
11,1635,5,1,STATE_MALE,SillySkeeter,12,59
11,1644,5,7,STATE_MALE,SillySkeeter,12,42
11,1653,5,2,STATE_MALE,SillySkeeter,12,51
11,1662,5,4,STATE_MALE,SillySkeeter,12,51
11,1671,5,8,STATE_MALE,SillySkeeter,12,35
11,1680,5,8,STATE_ADULT,SillySkeeter,12,54
11,1689,5,6,STATE_ADULT,SillySkeeter,12,53
11,1698,5,1,STATE_ADULT,SillySkeeter,12,68
11,1707,5,3,STATE_ADULT,SillySkeeter,12,41
11,1716,5,4,STATE_ADULT,SillySkeeter,12,41
11,1725,5,9,STATE_ADULT,SillySkeeter,12,49
11,1734,5,7,STATE_ADULT,SillySkeeter,12,45
11,1743,5,2,STATE_ADULT,SillySkeeter,12,39
12,1752,5,7,STATE_MALE,SillySkeeter,13,39
12,1761,5,6,STATE_MALE,SillySkeeter,13,44
12,1770,5,9,STATE_MALE,SillySkeeter,13,37
12,1779,5,3,STATE_MALE,SillySkeeter,13,27
12,1788,5,2,STATE_MALE,SillySkeeter,13,25
12,1797,5,8,STATE_MALE,SillySkeeter,13,29
12,1806,5,1,STATE_MALE,SillySkeeter,13,19
12,1815,5,4,STATE_MALE,SillySkeeter,13,37
12,1824,5,2,STATE_ADULT,SillySkeeter,13,37
12,1833,5,4,STATE_ADULT,SillySkeeter,13,32
12,1842,5,7,STATE_ADULT,SillySkeeter,13,41
12,1851,5,6,STATE_ADULT,SillySkeeter,13,32
12,1860,5,8,STATE_ADULT,SillySkeeter,13,39
12,1869,5,1,STATE_ADULT,SillySkeeter,13,27
12,1878,5,3,STATE_ADULT,SillySkeeter,13,28
12,1887,5,9,STATE_ADULT,SillySkeeter,13,31
13,1896,5,9,STATE_MALE,SillySkeeter,14,27
13,1905,5,7,STATE_MALE,SillySkeeter,14,12
13,1914,5,1,STATE_MALE,SillySkeeter,14,27
13,1923,5,3,STATE_MALE,SillySkeeter,14,23
13,1932,5,4,STATE_MALE,SillySkeeter,14,20
13,1941,5,2,STATE_MALE,SillySkeeter,14,19
13,1950,5,6,STATE_MALE,SillySkeeter,14,21
13,1959,5,8,STATE_MALE,SillySkeeter,14,21
13,1968,5,4,STATE_ADULT,SillySkeeter,14,19
13,1977,5,9,STATE_ADULT,SillySkeeter,14,28
13,1986,5,8,STATE_ADULT,SillySkeeter,14,21
13,1995,5,2,STATE_ADULT,SillySkeeter,14,24
13,2004,5,3,STATE_ADULT,SillySkeeter,14,28
13,2013,5,1,STATE_ADULT,SillySkeeter,14,23
13,2022,5,7,STATE_ADULT,SillySkeeter,14,24
13,2031,5,6,STATE_ADULT,SillySkeeter,14,13
14,2040,5,7,STATE_MALE,SillySkeeter,15,18
14,2049,5,9,STATE_MALE,SillySkeeter,15,12
14,2058,5,4,STATE_MALE,SillySkeeter,15,18
14,2067,5,8,STATE_MALE,SillySkeeter,15,14
14,2076,5,3,STATE_MALE,SillySkeeter,15,14
14,2085,5,6,STATE_MALE,SillySkeeter,15,17
14,2094,5,2,STATE_MALE,SillySkeeter,15,7
14,2103,5,1,STATE_MALE,SillySkeeter,15,10
14,2112,5,1,STATE_ADULT,SillySkeeter,15,24
14,2121,5,2,STATE_ADULT,SillySkeeter,15,13
14,2130,5,3,STATE_ADULT,SillySkeeter,15,11
14,2139,5,8,STATE_ADULT,SillySkeeter,15,17
14,2148,5,6,STATE_ADULT,SillySkeeter,15,25
14,2157,5,4,STATE_ADULT,SillySkeeter,15,15
14,2166,5,7,STATE_ADULT,SillySkeeter,15,13
14,2175,5,9,STATE_ADULT,SillySkeeter,15,12
15,2184,5,4,STATE_MALE,SillySkeeter,16,16
15,2193,5,6,STATE_MALE,SillySkeeter,16,6
15,2202,5,3,STATE_MALE,SillySkeeter,16,7
15,2211,5,2,STATE_MALE,SillySkeeter,16,13
15,2220,5,9,STATE_MALE,SillySkeeter,16,14
15,2229,5,7,STATE_MALE,SillySkeeter,16,10
15,2238,5,8,STATE_MALE,SillySkeeter,16,9
15,2247,5,1,STATE_MALE,SillySkeeter,16,8
15,2256,5,7,STATE_ADULT,SillySkeeter,16,7
15,2265,5,8,STATE_ADULT,SillySkeeter,16,15
15,2274,5,1,STATE_ADULT,SillySkeeter,16,11
15,2283,5,6,STATE_ADULT,SillySkeeter,16,5
15,2292,5,3,STATE_ADULT,SillySkeeter,16,14
15,2301,5,2,STATE_ADULT,SillySkeeter,16,8
15,2310,5,9,STATE_ADULT,SillySkeeter,16,6
15,2319,5,4,STATE_ADULT,SillySkeeter,16,6
16,2328,5,7,STATE_MALE,SillySkeeter,17,8
16,2337,5,3,STATE_MALE,SillySkeeter,17,3
16,2346,5,4,STATE_MALE,SillySkeeter,17,10
16,2355,5,9,STATE_MALE,SillySkeeter,17,8
16,2364,5,8,STATE_MALE,SillySkeeter,17,4
16,2373,5,6,STATE_MALE,SillySkeeter,17,11
16,2382,5,2,STATE_MALE,SillySkeeter,17,7
16,2391,5,1,STATE_MALE,SillySkeeter,17,1
16,2400,5,1,STATE_ADULT,SillySkeeter,17,5
16,2409,5,2,STATE_ADULT,SillySkeeter,17,9
16,2418,5,6,STATE_ADULT,SillySkeeter,17,7
16,2427,5,3,STATE_ADULT,SillySkeeter,17,8
16,2436,5,8,STATE_ADULT,SillySkeeter,17,5
16,2445,5,9,STATE_ADULT,SillySkeeter,17,8
16,2454,5,7,STATE_ADULT,SillySkeeter,17,11
16,2463,5,4,STATE_ADULT,SillySkeeter,17,2
17,2472,5,4,STATE_MALE,SillySkeeter,18,8
17,2481,5,9,STATE_MALE,SillySkeeter,18,5
17,2490,5,7,STATE_MALE,SillySkeeter,18,4
17,2499,5,2,STATE_MALE,SillySkeeter,18,6
17,2508,5,6,STATE_MALE,SillySkeeter,18,6
17,2517,5,3,STATE_MALE,SillySkeeter,18,1
17,2526,5,1,STATE_MALE,SillySkeeter,18,4
17,2535,5,8,STATE_MALE,SillySkeeter,18,4
17,2544,5,2,STATE_ADULT,SillySkeeter,18,4
17,2553,5,9,STATE_ADULT,SillySkeeter,18,3
17,2562,5,8,STATE_ADULT,SillySkeeter,18,8
17,2571,5,3,STATE_ADULT,SillySkeeter,18,8
17,2580,5,6,STATE_ADULT,SillySkeeter,18,7
17,2589,5,4,STATE_ADULT,SillySkeeter,18,6
17,2598,5,1,STATE_ADULT,SillySkeeter,18,7
18,2616,5,6,STATE_MALE,SillySkeeter,19,3
18,2625,5,4,STATE_MALE,SillySkeeter,19,6
18,2634,5,1,STATE_MALE,SillySkeeter,19,7
18,2643,5,2,STATE_MALE,SillySkeeter,19,2
18,2652,5,7,STATE_MALE,SillySkeeter,19,1
18,2661,5,8,STATE_MALE,SillySkeeter,19,5
18,2679,5,3,STATE_MALE,SillySkeeter,19,4
18,2688,5,8,STATE_ADULT,SillySkeeter,19,3
18,2697,5,1,STATE_ADULT,SillySkeeter,19,2
18,2706,5,4,STATE_ADULT,SillySkeeter,19,1
18,2724,5,3,STATE_ADULT,SillySkeeter,19,3
18,2733,5,9,STATE_ADULT,SillySkeeter,19,2
18,2742,5,7,STATE_ADULT,SillySkeeter,19,4
18,2751,5,2,STATE_ADULT,SillySkeeter,19,4
19,2760,5,4,STATE_MALE,SillySkeeter,20,2
19,2769,5,2,STATE_MALE,SillySkeeter,20,4
19,2787,5,1,STATE_MALE,SillySkeeter,20,4
19,2796,5,9,STATE_MALE,SillySkeeter,20,1
19,2805,5,6,STATE_MALE,SillySkeeter,20,2
19,2814,5,7,STATE_MALE,SillySkeeter,20,1
19,2823,5,8,STATE_MALE,SillySkeeter,20,2
19,2832,5,1,STATE_ADULT,SillySkeeter,20,1
19,2841,5,2,STATE_ADULT,SillySkeeter,20,3
19,2850,5,6,STATE_ADULT,SillySkeeter,20,4
19,2859,5,4,STATE_ADULT,SillySkeeter,20,2
19,2868,5,9,STATE_ADULT,SillySkeeter,20,1
19,2877,5,7,STATE_ADULT,SillySkeeter,20,2
19,2886,5,8,STATE_ADULT,SillySkeeter,20,2
19,2895,5,3,STATE_ADULT,SillySkeeter,20,1
20,2913,5,8,STATE_MALE,SillySkeeter,21,2
20,2922,5,4,STATE_MALE,SillySkeeter,21,1
20,2940,5,2,STATE_MALE,SillySkeeter,21,4
20,2949,5,6,STATE_MALE,SillySkeeter,21,1
20,2967,5,9,STATE_MALE,SillySkeeter,21,1
20,2976,5,8,STATE_ADULT,SillySkeeter,21,5
20,2985,5,1,STATE_ADULT,SillySkeeter,21,1
20,3003,5,9,STATE_ADULT,SillySkeeter,21,1
20,3012,5,3,STATE_ADULT,SillySkeeter,21,2
20,3021,5,2,STATE_ADULT,SillySkeeter,21,1
20,3030,5,4,STATE_ADULT,SillySkeeter,21,6
20,3039,5,7,STATE_ADULT,SillySkeeter,21,2
21,3048,5,3,STATE_MALE,SillySkeeter,22,2
21,3057,5,9,STATE_MALE,SillySkeeter,22,2
21,3066,5,1,STATE_MALE,SillySkeeter,22,1
21,3075,5,8,STATE_MALE,SillySkeeter,22,2
21,3102,5,6,STATE_MALE,SillySkeeter,22,1
21,3120,5,8,STATE_ADULT,SillySkeeter,22,1
21,3138,5,6,STATE_ADULT,SillySkeeter,22,1
21,3156,5,9,STATE_ADULT,SillySkeeter,22,1
21,3165,5,2,STATE_ADULT,SillySkeeter,22,3
21,3183,5,4,STATE_ADULT,SillySkeeter,22,1
22,3192,5,6,STATE_MALE,SillySkeeter,23,3
22,3201,5,8,STATE_MALE,SillySkeeter,23,4
22,3237,5,3,STATE_MALE,SillySkeeter,23,1
22,3273,5,1,STATE_ADULT,SillySkeeter,23,2
22,3282,5,4,STATE_ADULT,SillySkeeter,23,1
22,3291,5,8,STATE_ADULT,SillySkeeter,23,1
22,3309,5,3,STATE_ADULT,SillySkeeter,23,2
22,3327,5,2,STATE_ADULT,SillySkeeter,23,1
23,3363,5,9,STATE_MALE,SillySkeeter,24,2
23,3390,5,1,STATE_MALE,SillySkeeter,24,1
23,3408,5,4,STATE_ADULT,SillySkeeter,24,1
23,3417,5,7,STATE_ADULT,SillySkeeter,24,1
23,3426,5,6,STATE_ADULT,SillySkeeter,24,1
23,3453,5,8,STATE_ADULT,SillySkeeter,24,1
23,3462,5,9,STATE_ADULT,SillySkeeter,24,1
24,3498,5,3,STATE_MALE,SillySkeeter,25,1
26,3813,5,2,STATE_MALE,SillySkeeter,27,1
27,4002,5,6,STATE_ADULT,SillySkeeter,28,1
28,4137,5,6,STATE_ADULT,SillySkeeter,29,1
28,4173,5,9,STATE_ADULT,SillySkeeter,29,1
28,4191,5,3,STATE_ADULT,SillySkeeter,29,1
30,4299,5,4,STATE_MALE,SillySkeeter,31,1
