Time, Year, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
1317,1964.11,20,31.4761,M,3,0,N/A,STIPostImmigrating,0,154,47,0,0,MARITAL,PAUSED,316,3,0
1317,1964.11,158,59.3709,F,1,0,N/A,STIPostImmigrating,0,79,49,0,0,MARITAL,PAUSED,155,0,1
1317,1964.11,223,37.3903,F,4,0,N/A,STIPostImmigrating,0,132,66,0,0,MARITAL,NORMAL,174,4,4
1318,1964.11,83,31.004,M,2,3,local,STIPreEmigrating,0,153,4,0,0,INFORMAL,PAUSED,150,2,0
1318,1964.11,83,31.004,M,3,0,N/A,STIPostImmigrating,0,153,4,0,0,INFORMAL,PAUSED,150,3,0
1319,1964.11,202,36.7255,M,1,4,local,STIPreEmigrating,0,166,21,0,0,TRANSITORY,PAUSED,58,1,0
1319,1964.11,202,36.7255,M,4,0,N/A,STIPostImmigrating,0,166,21,0,0,TRANSITORY,PAUSED,58,4,0
1325,1964.13,268,46.839,M,3,1,local,STIPreEmigrating,0,51,145,0,0,MARITAL,PAUSED,34,3,0
1325,1964.13,183,34.1697,F,1,2,local,STIPreEmigrating,0,156,39,0,0,MARITAL,PAUSED,182,0,1
1325,1964.13,6,48.1634,M,1,4,local,STIPreEmigrating,0,14,187,0,0,MARITAL,NORMAL,234,1,1
1325,1964.13,6,48.1634,M,4,0,N/A,STIPostImmigrating,0,14,187,0,0,MARITAL,PAUSED,234,4,0
1325,1964.13,183,34.1697,F,2,0,N/A,STIPostImmigrating,0,156,39,0,0,MARITAL,PAUSED,182,0,2
1325,1964.13,268,46.839,M,1,0,N/A,STIPostImmigrating,0,51,145,0,0,MARITAL,PAUSED,34,1,0
1326,1964.13,248,50.5687,M,3,4,local,STIPreEmigrating,0,44,82,0,0,MARITAL,NORMAL,164,3,3
1326,1964.13,248,50.5687,M,4,0,N/A,STIPostImmigrating,0,44,82,0,0,MARITAL,PAUSED,164,4,0
1327,1964.14,165,33.0548,F,4,1,local,STIPreEmigrating,0,23,162,0,0,MARITAL,NORMAL,297,4,4
1327,1964.14,55,48.0866,M,3,2,local,STIPreEmigrating,0,19,133,0,0,MARITAL,PAUSED,276,3,0
1327,1964.14,267,52.6663,F,2,1,local,STIPreEmigrating,0,84,88,0,0,MARITAL,NORMAL,101,2,2
1327,1964.14,268,46.8445,M,1,3,local,STIPreEmigrating,0,51,145,0,0,MARITAL,PAUSED,34,1,0
1327,1964.14,268,46.8445,M,3,0,N/A,STIPostImmigrating,0,51,145,0,0,MARITAL,PAUSED,34,3,0
1327,1964.14,267,52.6663,F,1,0,N/A,STIPostImmigrating,0,84,88,0,0,MARITAL,PAUSED,101,0,1
1327,1964.14,55,48.0866,M,2,0,N/A,STIPostImmigrating,0,19,133,0,0,MARITAL,PAUSED,276,2,0
1327,1964.14,165,33.0548,F,1,0,N/A,STIPostImmigrating,0,23,162,0,0,MARITAL,PAUSED,297,0,1
1328,1964.14,168,38.6306,F,3,4,local,STIPreEmigrating,0,18,96,0,0,MARITAL,NORMAL,160,3,3
1328,1964.14,238,41.386,F,1,2,local,STIPreEmigrating,0,91,130,0,0,INFORMAL,PAUSED,263,0,1
1328,1964.14,238,41.386,F,2,0,N/A,STIPostImmigrating,0,91,130,0,0,INFORMAL,PAUSED,263,0,2
1328,1964.14,168,38.6306,F,4,0,N/A,STIPostImmigrating,0,18,96,0,0,MARITAL,PAUSED,160,0,4
1329,1964.14,182,39.7662,M,4,1,local,STIPreEmigrating,0,156,39,0,0,MARITAL,PAUSED,183,4,0
1329,1964.14,182,39.7662,M,1,0,N/A,STIPostImmigrating,0,156,39,0,0,MARITAL,PAUSED,183,1,0
1331,1964.15,183,34.1861,F,2,4,local,STIPreEmigrating,0,156,39,0,0,MARITAL,PAUSED,182,0,2
1331,1964.15,98,33.4039,F,1,3,local,STIPreEmigrating,0,90,107,0,0,INFORMAL,NORMAL,186,1,1
1331,1964.15,98,33.4039,F,3,0,N/A,STIPostImmigrating,0,90,107,0,0,INFORMAL,PAUSED,186,0,3
1331,1964.15,183,34.1861,F,4,0,N/A,STIPostImmigrating,0,156,39,0,0,MARITAL,PAUSED,182,0,4
1333,1964.15,4,35.9542,F,3,1,local,STIPreEmigrating,0,139,58,0,0,MARITAL,PAUSED,320,0,3
1333,1964.15,268,46.8609,M,3,1,local,STIPreEmigrating,0,51,145,0,0,MARITAL,PAUSED,34,3,0
1333,1964.15,234,46.9038,F,1,2,local,STIPreEmigrating,0,14,187,0,0,MARITAL,PAUSED,6,0,1
1333,1964.15,234,46.9038,F,2,0,N/A,STIPostImmigrating,0,14,187,0,0,MARITAL,PAUSED,6,0,2
1333,1964.15,268,46.8609,M,1,0,N/A,STIPostImmigrating,0,51,145,0,0,MARITAL,PAUSED,34,1,0
1333,1964.15,4,35.9542,F,1,0,N/A,STIPostImmigrating,0,139,58,0,0,MARITAL,PAUSED,320,0,1
1336,1964.16,164,44.0488,F,3,4,local,STIPreEmigrating,0,44,82,0,0,MARITAL,PAUSED,248,0,3
1336,1964.16,255,39.6737,F,1,2,local,STIPreEmigrating,0,106,43,0,0,MARITAL,PAUSED,71,0,1
1336,1964.16,255,39.6737,F,2,0,N/A,STIPostImmigrating,0,106,43,0,0,MARITAL,PAUSED,71,0,2
1336,1964.16,164,44.0488,F,4,0,N/A,STIPostImmigrating,0,44,82,0,0,MARITAL,NORMAL,248,4,4
1337,1964.16,175,37.6964,F,4,2,local,STIPreEmigrating,0,73,97,0,0,MARITAL,PAUSED,206,0,4
1337,1964.16,301,33.4592,F,1,4,local,STIPreEmigrating,0,188,2,0,0,TRANSITORY,NORMAL,113,1,1
1337,1964.16,301,33.4592,F,4,0,N/A,STIPostImmigrating,0,188,2,0,0,TRANSITORY,PAUSED,113,0,4
1337,1964.16,175,37.6964,F,2,0,N/A,STIPostImmigrating,0,73,97,0,0,MARITAL,PAUSED,206,0,2
1339,1964.17,28,40.2567,M,3,1,local,STIPreEmigrating,0,189,4,0,0,INFORMAL,NORMAL,58,3,3
1339,1964.17,28,40.2567,M,1,0,N/A,STIPostImmigrating,0,189,4,0,0,INFORMAL,PAUSED,58,1,0
1340,1964.17,182,39.7963,M,1,3,local,STIPreEmigrating,0,156,39,0,0,MARITAL,PAUSED,183,1,0
1340,1964.17,182,39.7963,M,3,0,N/A,STIPostImmigrating,0,156,39,0,0,MARITAL,PAUSED,183,3,0
1341,1964.17,301,33.4701,F,4,1,local,STIPreEmigrating,0,188,2,0,0,TRANSITORY,PAUSED,113,0,4
1341,1964.17,301,33.4701,F,1,0,N/A,STIPostImmigrating,0,188,2,0,0,TRANSITORY,NORMAL,113,1,1
1343,1964.18,44,38.3656,M,4,3,local,STIPreEmigrating,0,164,15,0,0,TRANSITORY,NORMAL,46,4,4
1343,1964.18,44,38.3656,M,3,0,N/A,STIPostImmigrating,0,164,15,0,0,TRANSITORY,PAUSED,46,3,0
1344,1964.18,236,46.5013,M,2,3,local,STIPreEmigrating,0,86,121,0,0,MARITAL,PAUSED,138,2,0
1344,1964.18,236,46.5013,M,3,0,N/A,STIPostImmigrating,0,86,121,0,0,MARITAL,PAUSED,138,3,0
1345,1964.18,129,53.2805,F,4,1,local,STIPreEmigrating,0,62,152,0,0,MARITAL,PAUSED,249,0,4
1345,1964.18,338,31.1901,M,2,1,local,STIPreEmigrating,0,58,121,0,0,MARITAL,PAUSED,285,2,0
1345,1964.18,338,31.1901,M,1,0,N/A,STIPostImmigrating,0,58,121,0,0,MARITAL,PAUSED,285,1,0
1345,1964.18,129,53.2805,F,1,0,N/A,STIPostImmigrating,0,62,152,0,0,MARITAL,PAUSED,249,0,1
1347,1964.19,168,38.6826,F,4,3,local,STIPreEmigrating,0,18,96,0,0,MARITAL,PAUSED,160,0,4
1347,1964.19,106,33.8564,M,3,1,local,STIPreEmigrating,0,157,41,0,0,TRANSITORY,NORMAL,337,3,3
1347,1964.19,106,33.8564,M,1,0,N/A,STIPostImmigrating,0,157,41,0,0,TRANSITORY,PAUSED,337,1,0
1347,1964.19,168,38.6826,F,3,0,N/A,STIPostImmigrating,0,18,96,0,0,MARITAL,NORMAL,160,3,3
1349,1964.2,20,31.5637,M,3,2,local,STIPreEmigrating,0,154,47,0,0,MARITAL,PAUSED,316,3,0
1349,1964.2,35,30.4517,F,2,4,local,STIPreEmigrating,0,165,9,0,0,INFORMAL,PAUSED,117,0,2
1349,1964.2,35,30.4517,F,4,0,N/A,STIPostImmigrating,0,165,9,0,0,INFORMAL,NORMAL,117,4,4
1349,1964.2,20,31.5637,M,2,0,N/A,STIPostImmigrating,0,154,47,0,0,MARITAL,PAUSED,316,2,0
1350,1964.2,109,38.6401,M,4,3,local,STIPreEmigrating,0,70,125,0,0,MARITAL,PAUSED,125,4,0
1350,1964.2,293,38.7798,M,4,1,local,STIPreEmigrating,0,151,106,0,0,MARITAL,NORMAL,340,4,4
1350,1964.2,255,39.712,F,2,3,local,STIPreEmigrating,0,106,43,0,0,MARITAL,PAUSED,71,0,2
1350,1964.2,255,39.712,F,3,0,N/A,STIPostImmigrating,0,106,43,0,0,MARITAL,NORMAL,71,3,3
1350,1964.2,293,38.7798,M,1,0,N/A,STIPostImmigrating,0,151,106,0,0,MARITAL,PAUSED,340,1,0
1350,1964.2,109,38.6401,M,3,0,N/A,STIPostImmigrating,0,70,125,0,0,MARITAL,PAUSED,125,3,0
1351,1964.2,49,34.816,F,4,2,local,STIPreEmigrating,0,119,94,0,0,MARITAL,PAUSED,341,0,4
1351,1964.2,160,33.8226,M,3,1,local,STIPreEmigrating,0,18,97,0,0,MARITAL,NORMAL,168,3,3
1351,1964.2,160,33.8226,M,1,0,N/A,STIPostImmigrating,0,18,97,0,0,MARITAL,PAUSED,168,1,0
1351,1964.2,49,34.816,F,2,0,N/A,STIPostImmigrating,0,119,94,0,0,MARITAL,NORMAL,341,2,2
1354,1964.21,34,43.8568,F,2,1,local,STIPreEmigrating,0,51,145,0,0,MARITAL,PAUSED,268,0,2
1354,1964.21,187,32.3928,M,2,4,local,STIPreEmigrating,0,130,80,0,0,MARITAL,NORMAL,26,2,2
1354,1964.21,187,32.3928,M,4,0,N/A,STIPostImmigrating,0,130,80,0,0,MARITAL,PAUSED,26,4,0
1354,1964.21,34,43.8568,F,1,0,N/A,STIPostImmigrating,0,51,145,0,0,MARITAL,NORMAL,268,1,1
1355,1964.21,44,38.3985,M,3,1,local,STIPreEmigrating,0,164,15,0,0,TRANSITORY,PAUSED,46,3,0
1355,1964.21,293,38.7935,M,1,4,local,STIPreEmigrating,0,151,106,0,0,MARITAL,PAUSED,340,1,0
1355,1964.21,293,38.7935,M,4,0,N/A,STIPostImmigrating,0,151,106,0,0,MARITAL,NORMAL,340,4,4
1355,1964.21,44,38.3985,M,1,0,N/A,STIPostImmigrating,0,164,15,0,0,TRANSITORY,PAUSED,46,1,0
1356,1964.22,183,34.2546,F,4,2,local,STIPreEmigrating,0,156,39,0,0,MARITAL,PAUSED,182,0,4
1356,1964.22,175,37.7484,F,2,4,local,STIPreEmigrating,0,73,97,0,0,MARITAL,PAUSED,206,0,2
1356,1964.22,175,37.7484,F,4,0,N/A,STIPostImmigrating,0,73,97,0,0,MARITAL,PAUSED,206,0,4
1356,1964.22,183,34.2546,F,2,0,N/A,STIPostImmigrating,0,156,39,0,0,MARITAL,PAUSED,182,0,2
1360,1964.23,184,56.2848,F,3,2,local,STIPreEmigrating,0,82,145,0,0,MARITAL,NORMAL,69,3,3
1360,1964.23,184,56.2848,F,2,0,N/A,STIPostImmigrating,0,82,145,0,0,MARITAL,PAUSED,69,0,2
1365,1964.24,94,32.9065,F,4,1,local,STIPreEmigrating,0,34,213,0,0,MARITAL,PAUSED,123,0,4
1365,1964.24,191,44.2678,M,1,2,local,STIPreEmigrating,0,20,95,0,0,MARITAL,NORMAL,31,1,1
1365,1964.24,4,36.0418,F,1,3,local,STIPreEmigrating,0,139,58,0,0,MARITAL,PAUSED,320,0,1
1365,1964.24,4,36.0418,F,3,0,N/A,STIPostImmigrating,0,139,58,0,0,MARITAL,PAUSED,320,0,3
1365,1964.24,191,44.2678,M,2,0,N/A,STIPostImmigrating,0,20,95,0,0,MARITAL,PAUSED,31,2,0
1365,1964.24,94,32.9065,F,1,0,N/A,STIPostImmigrating,0,34,213,0,0,MARITAL,PAUSED,123,0,1
1366,1964.24,8,34.2581,F,3,2,local,STIPreEmigrating,0,74,52,0,0,MARITAL,PAUSED,189,0,3
1366,1964.24,168,38.7347,F,3,2,local,STIPreEmigrating,0,18,97,0,0,MARITAL,PAUSED,160,0,3
1366,1964.24,168,38.7347,F,2,0,N/A,STIPostImmigrating,0,18,97,0,0,MARITAL,PAUSED,160,0,2
1366,1964.24,8,34.2581,F,2,0,N/A,STIPostImmigrating,0,74,52,0,0,MARITAL,NORMAL,189,2,2
1369,1964.25,157,33.969,F,4,3,local,STIPreEmigrating,0,69,102,0,0,MARITAL,PAUSED,161,0,4
1369,1964.25,157,33.969,F,3,0,N/A,STIPostImmigrating,0,69,102,0,0,MARITAL,PAUSED,161,0,3
1371,1964.26,89,54.6851,M,4,2,local,STIPreEmigrating,0,50,53,0,0,MARITAL,PAUSED,67,4,0
1371,1964.26,182,39.8812,M,3,1,local,STIPreEmigrating,0,156,39,0,0,MARITAL,PAUSED,183,3,0
1371,1964.26,182,39.8812,M,1,0,N/A,STIPostImmigrating,0,156,39,0,0,MARITAL,PAUSED,183,1,0
1371,1964.26,89,54.6851,M,2,0,N/A,STIPostImmigrating,0,50,53,0,0,MARITAL,PAUSED,67,2,0
1372,1964.26,223,37.541,F,4,2,local,STIPreEmigrating,0,132,83,0,0,MARITAL,NORMAL,174,4,4
1372,1964.26,54,58.8421,M,3,1,local,STIPreEmigrating,0,38,89,0,0,MARITAL,PAUSED,178,3,0
1372,1964.26,54,58.8421,M,1,0,N/A,STIPostImmigrating,0,38,89,0,0,MARITAL,NORMAL,178,1,1
