Year, NodeID, IndividualID, Gender, AgeYears, IndividualProperties,NumRels_Last6Months_TRANSITORY,NumRels_Last6Months_INFORMAL,NumRels_Last6Months_MARITAL,NumRels_Last6Months_COMMERCIAL,NumRels_Active_TRANSITORY,NumRels_Active_INFORMAL,NumRels_Active_MARITAL,NumRels_Active_COMMERCIAL,NumRels_Last12Months_TRANSITORY,NumRels_Last12Months_INFORMAL,NumRels_Last12Months_MARITAL,NumRels_Last12Months_COMMERCIAL,NumUniquePartners_Last-3-Months_TRANSITORY,NumUniquePartners_Last-3-Months_INFORMAL,NumUniquePartners_Last-3-Months_MARITAL,NumUniquePartners_Last-3-Months_COMMERCIAL,NumUniquePartners_Last-6-Months_TRANSITORY,NumUniquePartners_Last-6-Months_INFORMAL,NumUniquePartners_Last-6-Months_MARITAL,NumUniquePartners_Last-6-Months_COMMERCIAL,NumUniquePartners_Last-9-Months_TRANSITORY,NumUniquePartners_Last-9-Months_INFORMAL,NumUniquePartners_Last-9-Months_MARITAL,NumUniquePartners_Last-9-Months_COMMERCIAL,NumUniquePartners_Last-12-Months_TRANSITORY,NumUniquePartners_Last-12-Months_INFORMAL,NumUniquePartners_Last-12-Months_MARITAL,NumUniquePartners_Last-12-Months_COMMERCIAL
1962,1,1259,M,24.6089,Risk:LOW,0,0,6,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,6,0,0,0,7,0,0,0,8,0
1962,1,1260,F,11.4217,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1261,M,14.0912,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1262,F,17.7043,Risk:LOW,0,0,5,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,6,0,0,0,7,0
1962,1,1263,F,6.54742,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1264,F,27.6636,Risk:LOW,0,0,8,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,8,0,0,0,13,0,0,0,15,0
1962,1,1265,M,4.09608,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1266,F,10.8456,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1267,M,31.9637,Risk:LOW,0,0,9,0,0,0,0,0,0,0,24,0,0,0,6,0,0,0,10,0,0,0,15,0,0,0,24,0
1962,1,1268,M,7.27561,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1269,M,14.272,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1270,F,57.3128,Risk:LOW,0,0,14,0,0,0,0,0,0,0,31,0,0,0,5,0,0,0,12,0,0,0,17,0,0,0,25,0
1962,1,1271,F,2.46235,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1272,M,2.95418,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1273,F,44.3929,Risk:LOW,0,0,35,0,0,0,0,0,0,0,70,0,0,0,15,0,0,0,31,0,0,0,50,0,0,0,59,0
1962,1,1274,M,4.60014,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1275,M,13.9818,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1276,M,4.55209,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1277,F,13.3426,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1278,F,11.2194,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1279,M,27.2445,Risk:LOW,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,8,0
1962,1,1280,M,44.5426,Risk:LOW,0,0,25,0,0,0,2,0,0,0,44,0,0,0,13,0,0,0,24,0,0,0,32,0,0,0,40,0
1962,1,1281,F,6.94716,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1282,F,21.6057,Risk:LOW,0,0,7,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,7,0,0,0,9,0,0,0,10,0
1962,1,1283,M,27.759,Risk:LOW,0,0,10,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,10,0,0,0,12,0,0,0,12,0
1962,1,1284,M,27.5334,Risk:HIGH,24,0,0,0,1,0,0,0,42,0,0,0,9,0,0,0,12,0,0,0,12,0,0,0,13,0,0,0
1962,1,1285,M,17.2981,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1286,F,17.9559,Risk:LOW,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,4,0
1962,1,1287,F,44.8785,Risk:LOW,0,0,32,0,0,0,0,0,0,0,61,0,0,0,16,0,0,0,30,0,0,0,43,0,0,0,53,0
1962,1,1288,F,2.45413,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1289,F,27.9846,Risk:LOW,0,0,14,0,0,0,0,0,0,0,21,0,0,0,9,0,0,0,15,0,0,0,17,0,0,0,21,0
1962,1,1290,M,71.039,Risk:LOW,0,0,4,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,8,0
1962,1,1291,M,38.8801,Risk:LOW,0,0,18,0,0,0,0,0,0,0,44,0,0,0,8,0,0,0,18,0,0,0,33,0,0,0,42,0
1962,1,1292,F,2.82099,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1293,M,10.1732,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1294,F,57.7577,Risk:LOW,0,0,17,0,0,0,0,0,0,0,36,0,0,0,10,0,0,0,15,0,0,0,21,0,0,0,25,0
1962,1,1295,M,2.69832,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1296,F,4.82903,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1297,M,15.8479,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1298,F,15.9931,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1299,F,18.6579,Risk:LOW,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0
1962,1,1300,F,53.1345,Risk:LOW,0,0,15,0,0,0,0,0,0,0,35,0,0,0,7,0,0,0,14,0,0,0,21,0,0,0,28,0
1962,1,1301,F,28.8336,Risk:LOW,0,0,14,0,0,0,0,0,0,0,26,0,0,0,8,0,0,0,14,0,0,0,22,0,0,0,25,0
1962,1,1302,M,30.4241,Risk:LOW,0,0,8,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,8,0,0,0,11,0,0,0,14,0
1962,1,1303,M,29.0555,Risk:LOW,0,0,11,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,10,0,0,0,17,0,0,0,20,0
1962,1,1304,M,18.9429,Risk:LOW,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1962,1,1305,F,33.19,Risk:HIGH,3,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0
1962,1,1306,M,9.06853,Risk:HIGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1307,M,28.8318,Risk:LOW,0,0,6,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,6,0,0,0,7,0,0,0,14,0
1962,1,1308,M,3.06096,Risk:HIGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1309,F,15.4689,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1310,M,49.614,Risk:LOW,0,0,48,0,0,0,0,0,0,0,77,0,0,0,28,0,0,0,44,0,0,0,56,0,0,0,62,0
1962,1,1311,M,54.6372,Risk:LOW,0,0,32,0,0,0,1,0,0,0,63,0,0,0,14,0,0,0,27,0,0,0,39,0,0,0,49,0
1962,1,1312,M,19.0232,Risk:LOW,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0
1962,1,1313,M,50.6204,Risk:LOW,0,0,27,0,0,0,2,0,0,0,53,0,0,0,17,0,0,0,26,0,0,0,36,0,0,0,46,0
1962,1,1314,F,15.657,Risk:LOW,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,3,0
1962,1,1315,F,9.3593,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1316,M,35.9092,Risk:LOW,0,0,12,0,0,0,0,0,0,0,22,0,0,0,6,0,0,0,12,0,0,0,18,0,0,0,23,0
1962,1,1317,M,3.45078,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1318,F,60.5748,Risk:LOW,0,0,14,0,0,0,1,0,0,0,29,0,0,0,6,0,0,0,11,0,0,0,14,0,0,0,22,0
1962,1,1319,M,16.7543,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1320,F,16.4958,Risk:LOW,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1962,1,1321,M,1.67704,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1322,M,32.7655,Risk:LOW,0,0,9,0,0,0,1,0,0,0,14,0,0,0,6,0,0,0,9,0,0,0,11,0,0,0,14,0
1962,1,1323,F,7.6997,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1324,F,78.5728,Risk:LOW,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0
1962,1,1325,F,21.7433,Risk:LOW,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,6,0
1962,1,1326,M,35.4037,Risk:LOW,0,0,10,0,0,0,0,0,0,0,23,0,0,0,8,0,0,0,10,0,0,0,18,0,0,0,22,0
1962,1,1327,F,5.31957,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1328,F,2.82782,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1329,M,22.1778,Risk:LOW,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1962,1,1330,F,31.4868,Risk:LOW,0,0,16,0,0,0,0,0,0,0,29,0,0,0,5,0,0,0,16,0,0,0,23,0,0,0,28,0
1962,1,1331,M,23.2896,Risk:LOW,0,0,3,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0,5,0
1962,1,1332,F,28.2307,Risk:HIGH,14,0,0,0,1,0,0,0,29,0,0,0,5,0,0,0,10,0,0,0,13,0,0,0,16,0,0,0
1962,1,1333,F,33.1884,Risk:LOW,0,0,24,0,0,0,0,0,0,0,37,0,0,0,14,0,0,0,24,0,0,0,33,0,0,0,35,0
1962,1,1334,M,34.02,Risk:LOW,0,0,13,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,13,0,0,0,18,0,0,0,22,0
1962,1,1335,F,2.6695,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1336,M,2.88238,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1337,M,50.9634,Risk:LOW,0,0,29,0,0,0,1,0,0,0,56,0,0,0,17,0,0,0,27,0,0,0,37,0,0,0,51,0
1962,1,1338,M,33.099,Risk:LOW,0,0,15,0,0,0,1,0,0,0,24,0,0,0,7,0,0,0,16,0,0,0,20,0,0,0,24,0
1962,1,1339,M,6.32505,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1340,M,2.9998,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1341,M,17.649,Risk:LOW,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0
1962,1,1342,F,4.04374,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1343,F,69.5245,Risk:LOW,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,7,0
1962,1,1344,M,6.83387,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1345,M,8.30617,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1346,F,39.6176,Risk:LOW,0,0,29,0,0,0,1,0,0,0,59,0,0,0,13,0,0,0,27,0,0,0,34,0,0,0,49,0
1962,1,1347,F,20.7517,Risk:LOW,0,0,2,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,7,0
1962,1,1348,F,19.3325,Risk:LOW,0,0,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,5,0
1962,1,1349,M,19.0002,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1350,M,35.5037,Risk:LOW,0,0,19,0,0,0,0,0,0,0,29,0,0,0,10,0,0,0,18,0,0,0,23,0,0,0,26,0
1962,1,1351,M,78.3197,Risk:LOW,0,0,3,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,9,0
1962,1,1352,F,63.9724,Risk:LOW,0,0,5,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,6,0,0,0,7,0,0,0,8,0
1962,1,1353,F,21.9999,Risk:LOW,0,0,4,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,9,0
1962,1,1354,F,13.6393,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1355,F,14.2251,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1356,F,45.2934,Risk:LOW,0,0,29,0,0,0,1,0,0,0,56,0,0,0,9,0,0,0,25,0,0,0,35,0,0,0,45,0
1962,1,1357,M,64.7163,Risk:LOW,0,0,5,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,8,0
1962,1,1358,M,42.9422,Risk:LOW,0,0,26,0,0,0,1,0,0,0,74,0,0,0,17,0,0,0,26,0,0,0,46,0,0,0,65,0
1962,1,1359,M,33.7563,Risk:LOW,0,0,14,0,0,0,1,0,0,0,21,0,0,0,8,0,0,0,14,0,0,0,18,0,0,0,20,0
1962,1,1360,F,9.54743,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1361,F,58.7511,Risk:LOW,0,0,11,0,0,0,0,0,0,0,29,0,0,0,5,0,0,0,11,0,0,0,16,0,0,0,21,0
1962,1,1362,F,48.6283,Risk:LOW,0,0,38,0,0,0,1,0,0,0,87,0,0,0,21,0,0,0,38,0,0,0,53,0,0,0,70,0
1962,1,1363,F,6.64393,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1364,F,8.87236,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1365,M,56.169,Risk:LOW,0,0,33,0,0,0,1,0,0,0,64,0,0,0,18,0,0,0,32,0,0,0,46,0,0,0,57,0
1962,1,1366,M,15.024,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1367,F,20.6013,Risk:LOW,0,0,3,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,4,0
1962,1,1368,M,13.3094,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1369,M,49.7099,Risk:LOW,0,0,48,0,0,0,1,0,0,0,87,0,0,0,25,0,0,0,46,0,0,0,62,0,0,0,72,0
1962,1,1370,M,16.3956,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1371,M,15.3904,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1372,M,64.2342,Risk:HIGH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1962,1,1373,M,33.0071,Risk:LOW,0,0,8,0,0,0,1,0,0,0,20,0,0,0,3,0,0,0,8,0,0,0,15,0,0,0,18,0
1962,1,1374,M,3.42505,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1375,M,6.75157,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1376,M,13.4134,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1377,M,24.7495,Risk:LOW,0,0,5,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,8,0
1962,1,1378,F,12.3319,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1379,M,33.7574,Risk:LOW,0,0,7,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,7,0,0,0,13,0,0,0,18,0
1962,1,1380,F,30.1557,Risk:LOW,0,0,11,0,0,0,0,0,0,0,29,0,0,0,5,0,0,0,11,0,0,0,17,0,0,0,27,0
1962,1,1381,F,45.1431,Risk:LOW,0,0,39,0,0,0,1,0,0,0,65,0,0,0,17,0,0,0,36,0,0,0,44,0,0,0,54,0
1962,1,1382,F,2.43027,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1383,M,7.69046,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1384,M,14.7491,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1385,F,47.6508,Risk:LOW,0,0,37,0,0,0,2,0,0,0,65,0,0,0,21,0,0,0,34,0,0,0,43,0,0,0,53,0
1962,1,1386,M,25.2106,Risk:LOW,0,0,4,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,7,0
1962,1,1387,M,31.115,Risk:LOW,0,0,6,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,6,0,0,0,10,0,0,0,13,0
1962,1,1388,F,34.3701,Risk:LOW,0,0,23,0,0,0,0,0,0,0,54,0,0,0,9,0,0,0,23,0,0,0,33,0,0,0,51,0
1962,1,1389,F,9.74576,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1390,M,6.92922,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1391,F,4.23991,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1392,F,5.21138,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1393,M,3.12392,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1394,F,4.92692,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1395,M,20.8795,Risk:LOW,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
1962,1,1396,M,7.8136,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1397,M,22.4731,Risk:LOW,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1962,1,1398,F,3.77211,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1399,F,9.0687,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1400,M,29.0571,Risk:LOW,0,0,7,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,7,0,0,0,11,0,0,0,12,0
1962,1,1401,F,56.0483,Risk:LOW,0,0,16,0,0,0,1,0,0,0,39,0,0,0,7,0,0,0,14,0,0,0,19,0,0,0,28,0
1962,1,1402,M,17.8665,Risk:LOW,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1962,1,1403,M,4.16156,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1404,M,66.3404,Risk:LOW,0,0,6,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,6,0,0,0,10,0,0,0,12,0
1962,1,1405,M,9.31831,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1406,F,27.5726,Risk:LOW,0,0,9,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,9,0,0,0,14,0,0,0,18,0
1962,1,1407,M,27.7554,Risk:LOW,0,0,7,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,7,0,0,0,7,0,0,0,8,0
1962,1,1408,F,26.341,Risk:LOW,0,0,12,0,0,0,1,0,0,0,21,0,0,0,6,0,0,0,13,0,0,0,18,0,0,0,21,0
1962,1,1409,M,33.9302,Risk:LOW,0,0,8,0,0,0,0,0,0,0,23,0,0,0,3,0,0,0,9,0,0,0,16,0,0,0,21,0
1962,1,1410,M,4.15154,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1411,M,50.7177,Risk:LOW,0,0,26,0,0,0,1,0,0,0,55,0,0,0,15,0,0,0,26,0,0,0,35,0,0,0,45,0
1962,1,1412,F,22.3059,Risk:LOW,0,0,4,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,6,0
1962,1,1413,F,16.6391,Risk:LOW,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1962,1,1414,M,12.3553,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1415,F,78.598,Risk:LOW,0,0,3,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,6,0
1962,1,1416,M,2.90894,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1417,M,18.3134,Risk:LOW,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1962,1,1418,M,38.0627,Risk:LOW,0,0,24,0,0,0,0,0,0,0,40,0,0,0,11,0,0,0,23,0,0,0,25,0,0,0,32,0
1962,1,1419,M,16.918,Risk:LOW,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1962,1,1420,M,3.71618,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1421,M,56.9749,Risk:LOW,0,0,44,0,0,0,1,0,0,0,77,0,0,0,16,0,0,0,37,0,0,0,48,0,0,0,62,0
1962,1,1422,M,2.3322,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1423,F,1.88372,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1424,F,33.0527,Risk:LOW,0,0,28,0,0,0,0,0,0,0,43,0,0,0,12,0,0,0,26,0,0,0,33,0,0,0,42,0
1962,1,1425,M,19.17,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1426,M,37.4082,Risk:LOW,0,0,18,0,0,0,0,0,0,0,34,0,0,0,8,0,0,0,19,0,0,0,25,0,0,0,32,0
1962,1,1427,M,31.5036,Risk:LOW,0,0,9,0,0,0,1,0,0,0,17,0,0,0,5,0,0,0,9,0,0,0,11,0,0,0,16,0
