Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(Vaccine48),Vaccinated
1961.5,1,1,0,70,18,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,71,27,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,73,15,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,74,17,0,0,0,3,0,0,0,0,0,0,0,0
1961.5,1,1,0,75,17,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,76,15,0,0,0,3,0,0,0,0,0,0,0,0
1961.5,1,1,0,77,9,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,78,9,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,80,13,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,81,7,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,82,6,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,83,4,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,84,6,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,86,1,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,88,3,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,89,5,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,90,3,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,13,1,1,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,14,2,2,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,15,17,17,26,0,1,1,0,0,0,0,0,1,0
1961.5,1,1,1,16,19,19,17,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,17,33,33,54,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,18,59,59,40,0,0,0,0,0,0,0,0,2,0
1961.5,1,1,1,19,33,33,29,0,0,0,0,0,0,0,0,2,0
1961.5,1,1,1,20,40,40,47,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,21,38,38,38,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,22,35,35,25,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,23,19,19,19,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,24,25,25,25,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,25,16,16,11,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,26,15,15,15,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,27,14,14,13,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,28,14,14,11,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,29,5,5,6,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,30,11,11,9,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,31,5,5,4,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,32,6,6,8,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,33,5,5,4,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,34,2,2,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,35,2,2,3,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,36,2,2,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,37,5,5,6,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,38,4,4,5,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,39,2,2,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,41,2,2,2,0,0,0,0,0,0,0,0,1,0
1961.5,1,1,1,42,2,2,3,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,43,2,2,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,44,0,0,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,45,1,1,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,46,2,2,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,47,1,1,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,48,1,1,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,49,1,1,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,51,2,2,3,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,52,1,1,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,53,1,1,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,56,0,0,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,57,2,2,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,60,1,1,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,61,1,1,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,0,367,0,0,0,13,0,0,0,0,0,0,0,0
1962,1,0,0,1,267,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,0,0,2,194,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,3,199,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,4,182,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,5,214,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,6,199,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,7,158,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,8,160,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,9,160,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,10,181,0,0,0,0,0,0,0,0,0,0,3,0
1962,1,0,0,11,152,0,0,0,0,0,0,0,0,0,0,32,0
1962,1,0,0,12,145,0,0,0,0,0,0,0,0,0,0,29,0
1962,1,0,0,13,164,0,0,0,0,0,0,0,0,0,0,34,0
1962,1,0,0,14,130,0,0,0,0,0,0,0,0,0,0,30,0
1962,1,0,0,15,139,0,0,0,0,0,0,0,0,0,0,25,0
1962,1,0,0,16,133,0,0,0,0,0,0,0,0,0,0,25,0
1962,1,0,0,17,141,0,0,0,0,0,0,0,0,0,0,31,0
1962,1,0,0,18,127,0,0,0,0,0,0,0,0,0,0,19,0
1962,1,0,0,19,100,0,0,0,1,0,0,0,0,0,0,12,0
1962,1,0,0,20,137,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,21,144,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,22,98,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,23,107,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,24,112,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,25,94,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,26,83,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,27,95,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,28,94,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,29,95,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,30,91,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,31,73,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,32,81,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,33,74,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,34,76,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,35,97,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,36,66,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,37,80,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,38,68,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,39,58,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,40,77,0,0,0,0,0,0,0,0,0,0,6,0
1962,1,0,0,41,75,0,0,0,0,0,0,0,0,0,0,11,0
1962,1,0,0,42,64,0,0,0,0,0,0,0,0,0,0,10,0
1962,1,0,0,43,57,0,0,0,2,0,0,0,0,0,0,12,0
1962,1,0,0,44,62,0,0,0,1,0,0,0,0,0,0,8,0
1962,1,0,0,45,64,0,0,0,1,0,0,0,0,0,0,9,0
1962,1,0,0,46,73,0,0,0,1,0,0,0,0,0,0,24,0
1962,1,0,0,47,58,0,0,0,0,0,0,0,0,0,0,9,0
1962,1,0,0,48,39,0,0,0,1,0,0,0,0,0,0,7,0
1962,1,0,0,49,44,0,0,0,0,0,0,0,0,0,0,10,0
1962,1,0,0,50,56,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,51,56,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,52,40,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,53,46,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,54,45,0,0,0,3,0,0,0,0,0,0,0,0
1962,1,0,0,55,27,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,56,41,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,57,41,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,58,29,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,59,26,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,60,36,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,61,26,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,62,17,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,63,18,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,64,22,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,65,21,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,66,23,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,67,18,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,68,15,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,69,14,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,70,21,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,71,12,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,72,15,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,73,9,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,74,14,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,75,16,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,76,9,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,77,9,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,78,5,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,79,6,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,80,7,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,83,1,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,85,2,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,87,3,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,89,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,90,4,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,91,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,0,7,7,5,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,1,40,40,0,0,10,10,0,0,0,0,0,0,0
1962,1,0,1,2,37,37,0,0,10,10,0,0,0,0,0,0,0
1962,1,0,1,3,41,41,0,0,16,16,0,0,0,0,0,0,0
1962,1,0,1,4,34,34,0,0,9,9,0,0,0,0,0,0,0
1962,1,0,1,5,29,29,0,0,16,16,0,0,0,0,0,0,0
1962,1,0,1,6,32,32,0,0,8,8,0,0,0,0,0,0,0
1962,1,0,1,7,33,33,0,0,6,6,0,0,0,0,0,0,0
1962,1,0,1,8,38,38,0,0,9,9,0,0,0,0,0,0,0
1962,1,0,1,9,37,37,0,0,6,6,0,0,0,0,0,0,0
1962,1,0,1,10,37,37,0,0,5,5,0,0,0,0,0,0,0
1962,1,0,1,11,31,31,0,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,12,19,19,0,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,13,30,30,0,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,14,34,34,0,0,6,6,0,0,0,0,0,0,0
1962,1,0,1,15,24,24,0,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,16,43,43,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,17,29,29,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,18,50,50,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,19,40,40,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,20,46,46,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,21,51,51,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,22,47,47,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,23,27,27,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,24,32,32,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,25,38,38,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,26,26,26,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,27,34,34,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,28,41,41,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,29,39,39,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,30,31,31,0,0,2,1,0,0,0,0,0,0,0
1962,1,0,1,31,39,39,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,32,25,25,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,33,24,24,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,34,25,25,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,35,23,23,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,36,32,32,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,37,17,17,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,38,25,25,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,39,15,15,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,40,16,16,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,41,20,20,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,42,13,13,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,43,24,24,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,44,18,18,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,45,25,25,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,46,14,14,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,47,20,20,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,48,13,13,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,49,17,17,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,50,17,17,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,51,12,12,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,52,13,13,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,53,11,11,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,54,10,10,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,55,10,10,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,56,17,17,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,57,9,9,0,0,2,1,0,0,0,0,0,0,0
1962,1,0,1,58,16,16,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,59,11,11,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,60,8,8,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,61,8,8,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,62,9,9,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,63,7,7,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,64,7,7,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,65,17,17,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,66,3,3,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,67,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,68,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,69,11,11,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,70,5,5,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,71,7,7,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,72,6,6,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,73,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,74,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,75,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,76,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,77,6,6,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,78,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,79,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,80,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,81,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,82,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,86,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,91,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,0,346,0,0,0,16,0,0,0,0,0,0,0,0
1962,1,1,0,1,346,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,2,296,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,3,307,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,1,0,4,292,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,1,0,5,289,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,6,272,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,7,212,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,8,248,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,9,242,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,10,248,0,0,0,0,0,0,0,0,0,0,8,0
1962,1,1,0,11,243,0,0,0,1,0,0,0,0,0,0,51,0
1962,1,1,0,12,218,0,0,0,0,0,0,0,0,0,0,31,0
1962,1,1,0,13,211,0,0,0,2,0,0,0,0,0,0,41,0
1962,1,1,0,14,203,0,0,0,1,0,0,0,0,0,0,35,0
1962,1,1,0,15,202,0,0,0,0,0,0,0,0,0,0,38,0
1962,1,1,0,16,165,0,0,0,1,0,0,0,0,0,0,36,0
1962,1,1,0,17,143,0,0,0,0,0,0,0,0,0,0,28,0
1962,1,1,0,18,120,0,0,0,0,0,0,0,0,0,0,23,0
1962,1,1,0,19,115,0,0,0,1,0,0,0,0,0,0,21,0
1962,1,1,0,20,113,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,21,131,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,22,102,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,23,113,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,24,117,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,25,107,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,26,128,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,27,133,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,28,119,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,29,112,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,30,133,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,31,131,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,32,96,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,33,90,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,34,143,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,35,114,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,36,121,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,37,99,0,0,0,0,0,0,0,0,0,0,0,0
