Time,NodeID,Genome,VectorPopulation
4,1,X-Aw-Be:X-Aw-Be,0
4,1,X-Aw-Be:X-Aw-Bw,0
4,1,X-Ad-Bw:X-Ad-Bw,0
4,1,X-Ad-Bw:X-Aw-Bw,0
4,1,X-Aw-Bw:X-Aw-Bw,5655
5,1,X-Ad-Be:X-Ad-Be,0
5,1,X-Ad-Be:X-Aw-Be,0
5,1,X-Ad-Be:X-Ad-Bw,0
5,1,X-Ad-Be:X-Aw-Bw,0
5,1,X-Aw-Be:X-Aw-Be,0
5,1,X-Aw-Be:X-Aw-Bw,0
5,1,X-Ad-Bw:X-Ad-Bw,0
5,1,X-Ad-Bw:X-Aw-Bw,0
5,1,X-Aw-Bw:X-Aw-Bw,5008
6,1,X-Ad-Be:X-Ad-Be,0
6,1,X-Ad-Be:X-Aw-Be,0
6,1,X-Ad-Be:X-Ad-Bw,0
6,1,X-Ad-Be:X-Aw-Bw,0
6,1,X-Aw-Be:X-Aw-Be,0
6,1,X-Aw-Be:X-Aw-Bw,0
6,1,X-Ad-Bw:X-Ad-Bw,0
6,1,X-Ad-Bw:X-Aw-Bw,0
6,1,X-Aw-Bw:X-Aw-Bw,4420
7,1,X-Ad-Be:X-Ad-Be,0
7,1,X-Ad-Be:X-Aw-Be,0
7,1,X-Ad-Be:X-Ad-Bw,0
7,1,X-Ad-Be:X-Aw-Bw,0
7,1,X-Aw-Be:X-Aw-Be,0
7,1,X-Aw-Be:X-Aw-Bw,0
7,1,X-Ad-Bw:X-Ad-Bw,0
7,1,X-Ad-Bw:X-Aw-Bw,0
7,1,X-Aw-Bw:X-Aw-Bw,3857
8,1,X-Ad-Be:X-Ad-Be,0
8,1,X-Ad-Be:X-Aw-Be,0
8,1,X-Ad-Be:X-Ad-Bw,0
8,1,X-Ad-Be:X-Aw-Bw,0
8,1,X-Aw-Be:X-Aw-Be,0
8,1,X-Aw-Be:X-Aw-Bw,0
8,1,X-Ad-Bw:X-Ad-Bw,0
8,1,X-Ad-Bw:X-Aw-Bw,0
8,1,X-Aw-Bw:X-Aw-Bw,3332
9,1,X-Ad-Be:X-Ad-Be,0
9,1,X-Ad-Be:X-Aw-Be,0
9,1,X-Ad-Be:X-Ad-Bw,0
9,1,X-Ad-Be:X-Aw-Bw,0
9,1,X-Aw-Be:X-Aw-Be,0
9,1,X-Aw-Be:X-Aw-Bw,0
9,1,X-Ad-Bw:X-Ad-Bw,0
9,1,X-Ad-Bw:X-Aw-Bw,0
9,1,X-Aw-Bw:X-Aw-Bw,2874
10,1,X-Ad-Be:X-Ad-Be,0
10,1,X-Ad-Be:X-Aw-Be,0
10,1,X-Ad-Be:X-Ad-Bw,0
10,1,X-Ad-Be:X-Aw-Bw,0
10,1,X-Aw-Be:X-Aw-Be,0
10,1,X-Aw-Be:X-Aw-Bw,0
10,1,X-Ad-Bw:X-Ad-Bw,0
10,1,X-Ad-Bw:X-Aw-Bw,0
10,1,X-Aw-Bw:X-Aw-Bw,2461
11,1,X-Ad-Be:X-Ad-Be,0
11,1,X-Ad-Be:X-Aw-Be,0
11,1,X-Ad-Be:X-Ad-Bw,0
11,1,X-Ad-Be:X-Aw-Bw,0
11,1,X-Aw-Be:X-Aw-Be,0
11,1,X-Aw-Be:X-Aw-Bw,0
11,1,X-Ad-Bw:X-Ad-Bw,0
11,1,X-Ad-Bw:X-Aw-Bw,0
11,1,X-Aw-Bw:X-Aw-Bw,2094
12,1,X-Ad-Be:X-Ad-Be,0
12,1,X-Ad-Be:X-Aw-Be,0
12,1,X-Ad-Be:X-Ad-Bw,0
12,1,X-Ad-Be:X-Aw-Bw,0
12,1,X-Aw-Be:X-Aw-Be,0
12,1,X-Aw-Be:X-Aw-Bw,0
12,1,X-Ad-Bw:X-Ad-Bw,0
12,1,X-Ad-Bw:X-Aw-Bw,0
12,1,X-Aw-Bw:X-Aw-Bw,1775
13,1,X-Ad-Be:X-Ad-Be,0
13,1,X-Ad-Be:X-Aw-Be,0
13,1,X-Ad-Be:X-Ad-Bw,0
13,1,X-Ad-Be:X-Aw-Bw,0
13,1,X-Aw-Be:X-Aw-Be,0
13,1,X-Aw-Be:X-Aw-Bw,0
13,1,X-Ad-Bw:X-Ad-Bw,0
13,1,X-Ad-Bw:X-Aw-Bw,0
13,1,X-Aw-Bw:X-Aw-Bw,1462
14,1,X-Ad-Be:X-Ad-Be,0
14,1,X-Ad-Be:X-Aw-Be,0
14,1,X-Ad-Be:X-Ad-Bw,0
14,1,X-Ad-Be:X-Aw-Bw,0
14,1,X-Aw-Be:X-Aw-Be,0
14,1,X-Aw-Be:X-Aw-Bw,0
14,1,X-Ad-Bw:X-Ad-Bw,0
14,1,X-Ad-Bw:X-Aw-Bw,0
14,1,X-Aw-Bw:X-Aw-Bw,1227
15,1,X-Ad-Be:X-Ad-Be,0
15,1,X-Ad-Be:X-Aw-Be,0
15,1,X-Ad-Be:X-Ad-Bw,0
15,1,X-Ad-Be:X-Aw-Bw,0
15,1,X-Aw-Be:X-Aw-Be,0
15,1,X-Aw-Be:X-Aw-Bw,0
15,1,X-Ad-Bw:X-Ad-Bw,0
15,1,X-Ad-Bw:X-Aw-Bw,0
15,1,X-Aw-Bw:X-Aw-Bw,1017
16,1,X-Ad-Be:X-Ad-Be,0
16,1,X-Ad-Be:X-Aw-Be,0
16,1,X-Ad-Be:X-Ad-Bw,0
16,1,X-Ad-Be:X-Aw-Bw,0
16,1,X-Aw-Be:X-Aw-Be,0
16,1,X-Aw-Be:X-Aw-Bw,0
16,1,X-Ad-Bw:X-Ad-Bw,0
16,1,X-Ad-Bw:X-Aw-Bw,0
16,1,X-Aw-Bw:X-Aw-Bw,854
17,1,X-Ad-Be:X-Ad-Be,0
17,1,X-Ad-Be:X-Aw-Be,0
17,1,X-Ad-Be:X-Ad-Bw,0
17,1,X-Ad-Be:X-Aw-Bw,0
17,1,X-Aw-Be:X-Aw-Be,0
17,1,X-Aw-Be:X-Aw-Bw,0
17,1,X-Ad-Bw:X-Ad-Bw,0
17,1,X-Ad-Bw:X-Aw-Bw,0
17,1,X-Aw-Bw:X-Aw-Bw,693
18,1,X-Ad-Be:X-Ad-Be,0
18,1,X-Ad-Be:X-Aw-Be,0
18,1,X-Ad-Be:X-Ad-Bw,0
18,1,X-Ad-Be:X-Aw-Bw,0
18,1,X-Aw-Be:X-Aw-Be,0
18,1,X-Aw-Be:X-Aw-Bw,0
18,1,X-Ad-Bw:X-Ad-Bw,0
18,1,X-Ad-Bw:X-Aw-Bw,0
18,1,X-Aw-Bw:X-Aw-Bw,572
19,1,X-Ad-Be:X-Ad-Be,0
19,1,X-Ad-Be:X-Aw-Be,0
19,1,X-Ad-Be:X-Ad-Bw,0
19,1,X-Ad-Be:X-Aw-Bw,0
19,1,X-Aw-Be:X-Aw-Be,0
19,1,X-Aw-Be:X-Aw-Bw,0
19,1,X-Ad-Bw:X-Ad-Bw,0
19,1,X-Ad-Bw:X-Aw-Bw,0
19,1,X-Aw-Bw:X-Aw-Bw,468
20,1,X-Ad-Be:X-Ad-Be,0
20,1,X-Ad-Be:X-Aw-Be,0
20,1,X-Ad-Be:X-Ad-Bw,0
20,1,X-Ad-Be:X-Aw-Bw,0
20,1,X-Aw-Be:X-Aw-Be,0
20,1,X-Aw-Be:X-Aw-Bw,0
20,1,X-Ad-Bw:X-Ad-Bw,0
20,1,X-Ad-Bw:X-Aw-Bw,0
20,1,X-Aw-Bw:X-Aw-Bw,397
21,1,X-Ad-Be:X-Ad-Be,0
21,1,X-Ad-Be:X-Aw-Be,0
21,1,X-Ad-Be:X-Ad-Bw,0
21,1,X-Ad-Be:X-Aw-Bw,0
21,1,X-Aw-Be:X-Aw-Be,0
21,1,X-Aw-Be:X-Aw-Bw,0
21,1,X-Ad-Bw:X-Ad-Bw,0
21,1,X-Ad-Bw:X-Aw-Bw,0
21,1,X-Aw-Bw:X-Aw-Bw,328
22,1,X-Ad-Be:X-Ad-Be,0
22,1,X-Ad-Be:X-Aw-Be,0
22,1,X-Ad-Be:X-Ad-Bw,0
22,1,X-Ad-Be:X-Aw-Bw,0
22,1,X-Aw-Be:X-Aw-Be,0
22,1,X-Aw-Be:X-Aw-Bw,0
22,1,X-Ad-Bw:X-Ad-Bw,0
22,1,X-Ad-Bw:X-Aw-Bw,0
22,1,X-Aw-Bw:X-Aw-Bw,35734
23,1,X-Ad-Be:X-Ad-Be,0
23,1,X-Ad-Be:X-Aw-Be,0
23,1,X-Ad-Be:X-Ad-Bw,0
23,1,X-Ad-Be:X-Aw-Bw,0
23,1,X-Aw-Be:X-Aw-Be,0
23,1,X-Aw-Be:X-Aw-Bw,0
23,1,X-Ad-Bw:X-Ad-Bw,0
23,1,X-Ad-Bw:X-Aw-Bw,0
23,1,X-Aw-Bw:X-Aw-Bw,65250
24,1,X-Ad-Be:X-Ad-Be,0
24,1,X-Ad-Be:X-Aw-Be,0
24,1,X-Ad-Be:X-Ad-Bw,0
24,1,X-Ad-Be:X-Aw-Bw,0
24,1,X-Aw-Be:X-Aw-Be,0
24,1,X-Aw-Be:X-Aw-Bw,0
24,1,X-Ad-Bw:X-Ad-Bw,0
24,1,X-Ad-Bw:X-Aw-Bw,0
24,1,X-Aw-Bw:X-Aw-Bw,87941
25,1,X-Ad-Be:X-Ad-Be,0
25,1,X-Ad-Be:X-Aw-Be,0
25,1,X-Ad-Be:X-Ad-Bw,0
25,1,X-Ad-Be:X-Aw-Bw,0
25,1,X-Aw-Be:X-Aw-Be,0
25,1,X-Aw-Be:X-Aw-Bw,0
25,1,X-Ad-Bw:X-Ad-Bw,0
25,1,X-Ad-Bw:X-Aw-Bw,0
25,1,X-Aw-Bw:X-Aw-Bw,79936
26,1,X-Ad-Be:X-Ad-Be,0
26,1,X-Ad-Be:X-Aw-Be,0
26,1,X-Ad-Be:X-Ad-Bw,0
26,1,X-Ad-Be:X-Aw-Bw,0
26,1,X-Aw-Be:X-Aw-Be,0
26,1,X-Aw-Be:X-Aw-Bw,0
26,1,X-Ad-Bw:X-Ad-Bw,0
26,1,X-Ad-Bw:X-Aw-Bw,0
26,1,X-Aw-Bw:X-Aw-Bw,74022
27,1,X-Ad-Be:X-Ad-Be,0
27,1,X-Ad-Be:X-Aw-Be,0
27,1,X-Ad-Be:X-Ad-Bw,0
27,1,X-Ad-Be:X-Aw-Bw,0
27,1,X-Aw-Be:X-Aw-Be,0
27,1,X-Aw-Be:X-Aw-Bw,0
27,1,X-Ad-Bw:X-Ad-Bw,0
27,1,X-Ad-Bw:X-Aw-Bw,0
27,1,X-Aw-Bw:X-Aw-Bw,68859
28,1,X-Ad-Be:X-Ad-Be,0
28,1,X-Ad-Be:X-Aw-Be,0
28,1,X-Ad-Be:X-Ad-Bw,0
28,1,X-Ad-Be:X-Aw-Bw,0
28,1,X-Aw-Be:X-Aw-Be,0
28,1,X-Aw-Be:X-Aw-Bw,0
28,1,X-Ad-Bw:X-Ad-Bw,0
28,1,X-Ad-Bw:X-Aw-Bw,0
28,1,X-Aw-Bw:X-Aw-Bw,63950
29,1,X-Ad-Be:X-Ad-Be,0
29,1,X-Ad-Be:X-Aw-Be,0
29,1,X-Ad-Be:X-Ad-Bw,0
29,1,X-Ad-Be:X-Aw-Bw,0
29,1,X-Aw-Be:X-Aw-Be,0
29,1,X-Aw-Be:X-Aw-Bw,0
29,1,X-Ad-Bw:X-Ad-Bw,0
29,1,X-Ad-Bw:X-Aw-Bw,0
29,1,X-Aw-Bw:X-Aw-Bw,58880
30,1,X-Ad-Be:X-Ad-Be,0
30,1,X-Ad-Be:X-Aw-Be,0
30,1,X-Ad-Be:X-Ad-Bw,0
30,1,X-Ad-Be:X-Aw-Bw,0
30,1,X-Aw-Be:X-Aw-Be,0
30,1,X-Aw-Be:X-Aw-Bw,0
30,1,X-Ad-Bw:X-Ad-Bw,0
30,1,X-Ad-Bw:X-Aw-Bw,0
30,1,X-Aw-Bw:X-Aw-Bw,54170
31,1,X-Ad-Be:X-Ad-Be,0
31,1,X-Ad-Be:X-Aw-Be,0
31,1,X-Ad-Be:X-Ad-Bw,0
31,1,X-Ad-Be:X-Aw-Bw,0
31,1,X-Aw-Be:X-Aw-Be,0
31,1,X-Aw-Be:X-Aw-Bw,0
31,1,X-Ad-Bw:X-Ad-Bw,0
31,1,X-Ad-Bw:X-Aw-Bw,0
31,1,X-Aw-Bw:X-Aw-Bw,49659
32,1,X-Ad-Be:X-Ad-Be,0
32,1,X-Ad-Be:X-Aw-Be,0
32,1,X-Ad-Be:X-Ad-Bw,0
32,1,X-Ad-Be:X-Aw-Bw,0
32,1,X-Aw-Be:X-Aw-Be,0
32,1,X-Aw-Be:X-Aw-Bw,0
32,1,X-Ad-Bw:X-Ad-Bw,0
32,1,X-Ad-Bw:X-Aw-Bw,0
32,1,X-Aw-Bw:X-Aw-Bw,45041
33,1,X-Ad-Be:X-Ad-Be,0
33,1,X-Ad-Be:X-Aw-Be,0
33,1,X-Ad-Be:X-Ad-Bw,0
33,1,X-Ad-Be:X-Aw-Bw,0
33,1,X-Aw-Be:X-Aw-Be,0
33,1,X-Aw-Be:X-Aw-Bw,0
33,1,X-Ad-Bw:X-Ad-Bw,0
33,1,X-Ad-Bw:X-Aw-Bw,0
33,1,X-Aw-Bw:X-Aw-Bw,40380
34,1,X-Ad-Be:X-Ad-Be,0
34,1,X-Ad-Be:X-Aw-Be,0
34,1,X-Ad-Be:X-Ad-Bw,0
34,1,X-Ad-Be:X-Aw-Bw,0
34,1,X-Aw-Be:X-Aw-Be,0
34,1,X-Aw-Be:X-Aw-Bw,0
34,1,X-Ad-Bw:X-Ad-Bw,0
34,1,X-Ad-Bw:X-Aw-Bw,0
34,1,X-Aw-Bw:X-Aw-Bw,36299
35,1,X-Ad-Be:X-Ad-Be,0
35,1,X-Ad-Be:X-Aw-Be,0
35,1,X-Ad-Be:X-Ad-Bw,0
35,1,X-Ad-Be:X-Aw-Bw,0
35,1,X-Aw-Be:X-Aw-Be,0
35,1,X-Aw-Be:X-Aw-Bw,0
35,1,X-Ad-Bw:X-Ad-Bw,0
35,1,X-Ad-Bw:X-Aw-Bw,0
35,1,X-Aw-Bw:X-Aw-Bw,32528
36,1,X-Ad-Be:X-Ad-Be,0
36,1,X-Ad-Be:X-Aw-Be,0
36,1,X-Ad-Be:X-Ad-Bw,0
36,1,X-Ad-Be:X-Aw-Bw,0
36,1,X-Aw-Be:X-Aw-Be,0
36,1,X-Aw-Be:X-Aw-Bw,0
36,1,X-Ad-Bw:X-Ad-Bw,0
36,1,X-Ad-Bw:X-Aw-Bw,0
36,1,X-Aw-Bw:X-Aw-Bw,28581
37,1,X-Ad-Be:X-Ad-Be,0
37,1,X-Ad-Be:X-Aw-Be,0
37,1,X-Ad-Be:X-Ad-Bw,0
37,1,X-Ad-Be:X-Aw-Bw,0
37,1,X-Aw-Be:X-Aw-Be,0
37,1,X-Aw-Be:X-Aw-Bw,0
37,1,X-Ad-Bw:X-Ad-Bw,0
37,1,X-Ad-Bw:X-Aw-Bw,0
37,1,X-Aw-Bw:X-Aw-Bw,25250
38,1,X-Ad-Be:X-Ad-Be,0
38,1,X-Ad-Be:X-Aw-Be,0
38,1,X-Ad-Be:X-Ad-Bw,0
38,1,X-Ad-Be:X-Aw-Bw,0
38,1,X-Aw-Be:X-Aw-Be,0
38,1,X-Aw-Be:X-Aw-Bw,0
38,1,X-Ad-Bw:X-Ad-Bw,0
38,1,X-Ad-Bw:X-Aw-Bw,0
38,1,X-Aw-Bw:X-Aw-Bw,22280
39,1,X-Ad-Be:X-Ad-Be,0
39,1,X-Ad-Be:X-Aw-Be,0
39,1,X-Ad-Be:X-Ad-Bw,0
39,1,X-Ad-Be:X-Aw-Bw,0
39,1,X-Aw-Be:X-Aw-Be,0
39,1,X-Aw-Be:X-Aw-Bw,0
39,1,X-Ad-Bw:X-Ad-Bw,0
39,1,X-Ad-Bw:X-Aw-Bw,0
39,1,X-Aw-Bw:X-Aw-Bw,19438
40,1,X-Ad-Be:X-Ad-Be,0
40,1,X-Ad-Be:X-Aw-Be,0
40,1,X-Ad-Be:X-Ad-Bw,0
40,1,X-Ad-Be:X-Aw-Bw,0
40,1,X-Aw-Be:X-Aw-Be,0
40,1,X-Aw-Be:X-Aw-Bw,0
40,1,X-Ad-Bw:X-Ad-Bw,0
40,1,X-Ad-Bw:X-Aw-Bw,0
40,1,X-Aw-Bw:X-Aw-Bw,17024
41,1,X-Ad-Be:X-Ad-Be,0
41,1,X-Ad-Be:X-Aw-Be,0
41,1,X-Ad-Be:X-Ad-Bw,0
41,1,X-Ad-Be:X-Aw-Bw,0
41,1,X-Aw-Be:X-Aw-Be,0
41,1,X-Aw-Be:X-Aw-Bw,0
41,1,X-Ad-Bw:X-Ad-Bw,0
41,1,X-Ad-Bw:X-Aw-Bw,0
41,1,X-Aw-Bw:X-Aw-Bw,14718
42,1,X-Ad-Be:X-Ad-Be,0
42,1,X-Ad-Be:X-Aw-Be,0
42,1,X-Ad-Be:X-Ad-Bw,0
42,1,X-Ad-Be:X-Aw-Bw,0
42,1,X-Aw-Be:X-Aw-Be,0
42,1,X-Aw-Be:X-Aw-Bw,0
42,1,X-Ad-Bw:X-Ad-Bw,0
42,1,X-Ad-Bw:X-Aw-Bw,0
42,1,X-Aw-Bw:X-Aw-Bw,12751
43,1,X-Ad-Be:X-Ad-Be,0
43,1,X-Ad-Be:X-Aw-Be,0
43,1,X-Ad-Be:X-Ad-Bw,0
43,1,X-Ad-Be:X-Aw-Bw,0
43,1,X-Aw-Be:X-Aw-Be,0
43,1,X-Aw-Be:X-Aw-Bw,0
43,1,X-Ad-Bw:X-Ad-Bw,0
43,1,X-Ad-Bw:X-Aw-Bw,0
43,1,X-Aw-Bw:X-Aw-Bw,10979
44,1,X-Ad-Be:X-Ad-Be,0
44,1,X-Ad-Be:X-Aw-Be,0
44,1,X-Ad-Be:X-Ad-Bw,0
44,1,X-Ad-Be:X-Aw-Bw,0
44,1,X-Aw-Be:X-Aw-Be,0
44,1,X-Aw-Be:X-Aw-Bw,0
44,1,X-Ad-Bw:X-Ad-Bw,0
44,1,X-Ad-Bw:X-Aw-Bw,0
44,1,X-Aw-Bw:X-Aw-Bw,9369
45,1,X-Ad-Be:X-Ad-Be,0
45,1,X-Ad-Be:X-Aw-Be,0
45,1,X-Ad-Be:X-Ad-Bw,0
45,1,X-Ad-Be:X-Aw-Bw,0
45,1,X-Aw-Be:X-Aw-Be,0
45,1,X-Aw-Be:X-Aw-Bw,0
45,1,X-Ad-Bw:X-Ad-Bw,0
45,1,X-Ad-Bw:X-Aw-Bw,0
45,1,X-Aw-Bw:X-Aw-Bw,7976
46,1,X-Ad-Be:X-Ad-Be,0
46,1,X-Ad-Be:X-Aw-Be,0
46,1,X-Ad-Be:X-Ad-Bw,0
46,1,X-Ad-Be:X-Aw-Bw,0
46,1,X-Aw-Be:X-Aw-Be,0
46,1,X-Aw-Be:X-Aw-Bw,0
46,1,X-Ad-Bw:X-Ad-Bw,0
46,1,X-Ad-Bw:X-Aw-Bw,0
46,1,X-Aw-Bw:X-Aw-Bw,6814
47,1,X-Ad-Be:X-Ad-Be,0
47,1,X-Ad-Be:X-Aw-Be,0
47,1,X-Ad-Be:X-Ad-Bw,0
47,1,X-Ad-Be:X-Aw-Bw,0
47,1,X-Aw-Be:X-Aw-Be,0
47,1,X-Aw-Be:X-Aw-Bw,0
47,1,X-Ad-Bw:X-Ad-Bw,0
47,1,X-Ad-Bw:X-Aw-Bw,0
47,1,X-Aw-Bw:X-Aw-Bw,5727
48,1,X-Ad-Be:X-Ad-Be,0
48,1,X-Ad-Be:X-Aw-Be,0
48,1,X-Ad-Be:X-Ad-Bw,0
48,1,X-Ad-Be:X-Aw-Bw,0
48,1,X-Aw-Be:X-Aw-Be,0
48,1,X-Aw-Be:X-Aw-Bw,0
48,1,X-Ad-Bw:X-Ad-Bw,0
48,1,X-Ad-Bw:X-Aw-Bw,0
48,1,X-Aw-Bw:X-Aw-Bw,18913
49,1,X-Ad-Be:X-Ad-Be,0
49,1,X-Ad-Be:X-Aw-Be,0
49,1,X-Ad-Be:X-Ad-Bw,0
49,1,X-Ad-Be:X-Aw-Bw,0
49,1,X-Aw-Be:X-Aw-Be,0
49,1,X-Aw-Be:X-Aw-Bw,0
49,1,X-Ad-Bw:X-Ad-Bw,0
49,1,X-Ad-Bw:X-Aw-Bw,0
49,1,X-Aw-Bw:X-Aw-Bw,41246
50,1,X-Ad-Be:X-Ad-Be,0
50,1,X-Ad-Be:X-Aw-Be,0
50,1,X-Ad-Be:X-Ad-Bw,0
50,1,X-Ad-Be:X-Aw-Bw,0
50,1,X-Aw-Be:X-Aw-Be,0
50,1,X-Aw-Be:X-Aw-Bw,0
50,1,X-Ad-Bw:X-Ad-Bw,0
50,1,X-Ad-Bw:X-Aw-Bw,0
50,1,X-Aw-Bw:X-Aw-Bw,69387
51,1,X-Ad-Be:X-Ad-Be,0
51,1,X-Ad-Be:X-Aw-Be,0
51,1,X-Ad-Be:X-Ad-Bw,0
51,1,X-Ad-Be:X-Aw-Bw,0
51,1,X-Aw-Be:X-Aw-Be,0
51,1,X-Aw-Be:X-Aw-Bw,0
51,1,X-Ad-Bw:X-Ad-Bw,0
51,1,X-Ad-Bw:X-Aw-Bw,0
51,1,X-Aw-Bw:X-Aw-Bw,90717
52,1,X-Ad-Be:X-Ad-Be,0
52,1,X-Ad-Be:X-Aw-Be,0
52,1,X-Ad-Be:X-Ad-Bw,0
52,1,X-Ad-Be:X-Aw-Bw,0
52,1,X-Aw-Be:X-Aw-Be,0
52,1,X-Aw-Be:X-Aw-Bw,0
52,1,X-Ad-Bw:X-Ad-Bw,0
52,1,X-Ad-Bw:X-Aw-Bw,0
52,1,X-Aw-Bw:X-Aw-Bw,107155
53,1,X-Ad-Be:X-Ad-Be,0
53,1,X-Ad-Be:X-Aw-Be,0
53,1,X-Ad-Be:X-Ad-Bw,0
53,1,X-Ad-Be:X-Aw-Bw,0
53,1,X-Aw-Be:X-Aw-Be,0
53,1,X-Aw-Be:X-Aw-Bw,0
53,1,X-Ad-Bw:X-Ad-Bw,0
53,1,X-Ad-Bw:X-Aw-Bw,0
53,1,X-Aw-Bw:X-Aw-Bw,104831
54,1,X-Ad-Be:X-Ad-Be,0
54,1,X-Ad-Be:X-Aw-Be,0
54,1,X-Ad-Be:X-Ad-Bw,0
54,1,X-Ad-Be:X-Aw-Bw,0
54,1,X-Aw-Be:X-Aw-Be,0
54,1,X-Aw-Be:X-Aw-Bw,0
54,1,X-Ad-Bw:X-Ad-Bw,0
54,1,X-Ad-Bw:X-Aw-Bw,0
54,1,X-Aw-Bw:X-Aw-Bw,103825
55,1,X-Ad-Be:X-Ad-Be,0
55,1,X-Ad-Be:X-Aw-Be,0
55,1,X-Ad-Be:X-Ad-Bw,0
55,1,X-Ad-Be:X-Aw-Bw,0
55,1,X-Aw-Be:X-Aw-Be,0
55,1,X-Aw-Be:X-Aw-Bw,0
55,1,X-Ad-Bw:X-Ad-Bw,0
55,1,X-Ad-Bw:X-Aw-Bw,0
55,1,X-Aw-Bw:X-Aw-Bw,102794
56,1,X-Ad-Be:X-Ad-Be,0
56,1,X-Ad-Be:X-Aw-Be,0
56,1,X-Ad-Be:X-Ad-Bw,0
56,1,X-Ad-Be:X-Aw-Bw,0
56,1,X-Aw-Be:X-Aw-Be,0
56,1,X-Aw-Be:X-Aw-Bw,0
56,1,X-Ad-Bw:X-Ad-Bw,0
56,1,X-Ad-Bw:X-Aw-Bw,0
56,1,X-Aw-Bw:X-Aw-Bw,101677
57,1,X-Ad-Be:X-Ad-Be,0
57,1,X-Ad-Be:X-Aw-Be,0
57,1,X-Ad-Be:X-Ad-Bw,0
57,1,X-Ad-Be:X-Aw-Bw,0
57,1,X-Aw-Be:X-Aw-Be,0
57,1,X-Aw-Be:X-Aw-Bw,0
57,1,X-Ad-Bw:X-Ad-Bw,0
57,1,X-Ad-Bw:X-Aw-Bw,0
57,1,X-Aw-Bw:X-Aw-Bw,100640
58,1,X-Ad-Be:X-Ad-Be,0
58,1,X-Ad-Be:X-Aw-Be,0
58,1,X-Ad-Be:X-Ad-Bw,0
58,1,X-Ad-Be:X-Aw-Bw,0
58,1,X-Aw-Be:X-Aw-Be,0
58,1,X-Aw-Be:X-Aw-Bw,0
58,1,X-Ad-Bw:X-Ad-Bw,0
58,1,X-Ad-Bw:X-Aw-Bw,0
58,1,X-Aw-Bw:X-Aw-Bw,99467
59,1,X-Ad-Be:X-Ad-Be,0
59,1,X-Ad-Be:X-Aw-Be,0
59,1,X-Ad-Be:X-Ad-Bw,0
59,1,X-Ad-Be:X-Aw-Bw,0
59,1,X-Aw-Be:X-Aw-Be,0
59,1,X-Aw-Be:X-Aw-Bw,0
59,1,X-Ad-Bw:X-Ad-Bw,0
59,1,X-Ad-Bw:X-Aw-Bw,0
59,1,X-Aw-Bw:X-Aw-Bw,98120
60,1,X-Ad-Be:X-Ad-Be,0
60,1,X-Ad-Be:X-Aw-Be,0
60,1,X-Ad-Be:X-Ad-Bw,0
60,1,X-Ad-Be:X-Aw-Bw,0
60,1,X-Aw-Be:X-Aw-Be,0
60,1,X-Aw-Be:X-Aw-Bw,0
60,1,X-Ad-Bw:X-Ad-Bw,0
60,1,X-Ad-Bw:X-Aw-Bw,0
60,1,X-Aw-Bw:X-Aw-Bw,96861
61,1,X-Ad-Be:X-Ad-Be,0
61,1,X-Ad-Be:X-Aw-Be,0
61,1,X-Ad-Be:X-Ad-Bw,0
61,1,X-Ad-Be:X-Aw-Bw,0
61,1,X-Aw-Be:X-Aw-Be,0
61,1,X-Aw-Be:X-Aw-Bw,0
61,1,X-Ad-Bw:X-Ad-Bw,0
